SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102300,Okaihau,Northland,Maori,12+,310,267,255,228,110,86%,82%,48%
102300,Okaihau,Northland,Maori,5-11,56,12,Masked,NA,NA,21%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,345,308,292,257,144,89%,85%,56%
102400,Rangitane-Purerua,Northland,Maori,5-11,64,12,Masked,NA,NA,19%,8%,NA
102500,Waipapa,Northland,Maori,12+,129,112,107,95,46,87%,83%,48%
102600,Puketotara,Northland,Maori,12+,233,203,198,171,95,87%,85%,56%
102600,Puketotara,Northland,Maori,5-11,52,23,Masked,NA,NA,44%,6%,NA
102700,Waima Forest,Northland,Maori,12+,782,603,576,521,262,77%,74%,50%
102700,Waima Forest,Northland,Maori,5-11,128,20,6,NA,NA,16%,<5%,NA
102800,Riverview,Northland,Maori,12+,217,Masked,203,175,99,>95%,94%,57%
102800,Riverview,Northland,Maori,5-11,58,22,Masked,NA,NA,38%,7%,NA
102900,Waipoua Forest,Northland,Maori,12+,633,517,497,462,295,82%,79%,64%
102900,Waipoua Forest,Northland,Maori,5-11,86,16,Masked,NA,NA,19%,6%,NA
103000,Kerikeri Central,Northland,Maori,12+,458,408,392,342,166,89%,86%,49%
103000,Kerikeri Central,Northland,Maori,5-11,106,28,9,NA,NA,26%,8%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,56,Masked,Masked,97,29,>95%,>95%,30%
103100,Kerikeri South,Northland,Maori,12+,230,203,194,178,98,88%,84%,55%
103100,Kerikeri South,Northland,Maori,5-11,49,19,Masked,NA,NA,39%,8%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,408,347,331,302,173,85%,81%,57%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,69,13,Masked,NA,NA,19%,7%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,275,244,241,226,134,89%,88%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,42,22,Masked,NA,NA,52%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,943,773,735,656,329,82%,78%,50%
103400,Ngapuhi,Northland,Maori,5-11,176,30,7,NA,NA,17%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,727","2,199","2,084","1,861",907,81%,76%,49%
103500,Kaikohe,Northland,Maori,5-11,610,144,41,NA,NA,24%,7%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,103,94,92,85,37,91%,89%,44%
103600,Pakaraka,Northland,Maori,12+,149,135,130,117,63,91%,87%,54%
103700,Haruru,Northland,Maori,12+,212,193,190,168,86,91%,90%,51%
103700,Haruru,Northland,Maori,5-11,66,28,6,NA,NA,42%,9%,NA
103800,Russell,Northland,Maori,12+,135,128,127,117,82,95%,94%,70%
103900,Paihia,Northland,Maori,12+,505,421,404,366,179,83%,80%,49%
103900,Paihia,Northland,Maori,5-11,81,20,6,NA,NA,25%,7%,NA
104000,Mataraua Forest,Northland,Maori,12+,324,256,237,208,115,79%,73%,55%
104000,Mataraua Forest,Northland,Maori,5-11,61,11,Masked,NA,NA,18%,8%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,810,651,625,550,273,80%,77%,50%
104100,Matawaia-Taumarere,Northland,Maori,5-11,162,42,7,NA,NA,26%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,74,59,59,55,40,80%,80%,73%
104300,Opua (Far North District),Northland,Maori,12+,172,132,126,115,64,77%,73%,56%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,394,340,326,300,185,86%,83%,62%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,170",995,951,835,425,85%,81%,51%
104500,Moerewa,Northland,Maori,5-11,255,33,9,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,805,718,678,599,304,89%,84%,51%
104600,Kawakawa,Northland,Maori,5-11,166,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,245,191,180,162,85,78%,73%,52%
104700,Maromaku,Northland,Maori,5-11,61,21,Masked,NA,NA,34%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,603,548,522,452,237,91%,87%,52%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,128,28,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,664,577,560,501,273,87%,84%,54%
104900,Whangaruru,Northland,Maori,5-11,123,46,7,NA,NA,37%,6%,NA
105100,Matarau,Northland,Maori,12+,360,319,310,269,149,89%,86%,55%
105100,Matarau,Northland,Maori,5-11,88,27,11,NA,NA,31%,12%,NA
105200,Hikurangi,Northland,Maori,12+,460,417,399,347,171,91%,87%,49%
105200,Hikurangi,Northland,Maori,5-11,139,45,14,NA,NA,32%,10%,NA
105300,Kauri,Northland,Maori,12+,232,203,200,182,107,88%,86%,59%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,28%,9%,NA
105400,Maungatapere,Northland,Maori,12+,428,396,381,336,204,93%,89%,61%
105400,Maungatapere,Northland,Maori,5-11,102,37,14,NA,NA,36%,14%,NA
105500,Kamo West,Northland,Maori,12+,397,363,359,309,180,91%,90%,58%
105500,Kamo West,Northland,Maori,5-11,99,37,15,NA,NA,37%,15%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,217,198,191,170,100,91%,88%,59%
105700,Kiripaka,Northland,Maori,12+,179,157,152,138,70,88%,85%,51%
105800,Kamo East,Northland,Maori,12+,920,832,798,698,313,90%,87%,45%
105800,Kamo East,Northland,Maori,5-11,252,69,16,NA,NA,27%,6%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,100,86,85,77,42,86%,85%,55%
105900,Granfield Reserve,Northland,Maori,12+,458,431,412,367,201,94%,90%,55%
105900,Granfield Reserve,Northland,Maori,5-11,85,30,7,NA,NA,35%,8%,NA
106000,Kamo Central,Northland,Maori,12+,423,390,379,336,176,92%,90%,52%
106000,Kamo Central,Northland,Maori,5-11,84,35,13,NA,NA,42%,15%,NA
106100,Whau Valley,Northland,Maori,12+,603,542,528,475,255,90%,88%,54%
106100,Whau Valley,Northland,Maori,5-11,125,44,11,NA,NA,35%,9%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,40,Masked,Masked,38,24,>95%,>95%,63%
106200,Tikipunga North,Northland,Maori,12+,944,852,817,720,351,90%,87%,49%
106200,Tikipunga North,Northland,Maori,5-11,274,73,9,NA,NA,27%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,79,70,68,63,33,89%,86%,52%
106300,Pukenui,Northland,Maori,12+,175,159,156,134,87,91%,89%,65%
106300,Pukenui,Northland,Maori,5-11,51,26,Masked,NA,NA,51%,10%,NA
106400,Otangarei,Northland,Maori,12+,"1,275","1,065",981,858,358,84%,77%,42%
106400,Otangarei,Northland,Maori,5-11,272,41,Masked,NA,NA,15%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,52,39,38,35,17,75%,73%,49%
106500,Tikipunga South,Northland,Maori,12+,"1,173","1,083","1,041",911,458,92%,89%,50%
106500,Tikipunga South,Northland,Maori,5-11,296,106,21,NA,NA,36%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,85,Masked,Masked,75,35,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,715,627,605,557,301,88%,85%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,125,22,8,NA,NA,18%,6%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,62,Masked,Masked,59,33,>95%,>95%,56%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,137,120,115,103,54,88%,84%,52%
106800,Mairtown,Northland,Maori,12+,534,470,457,413,253,88%,86%,61%
106800,Mairtown,Northland,Maori,5-11,96,30,7,NA,NA,31%,7%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,44,44,41,24,79%,79%,59%
106900,Maunu-Horahora,Northland,Maori,12+,507,463,452,399,236,91%,89%,59%
106900,Maunu-Horahora,Northland,Maori,5-11,107,44,16,NA,NA,41%,15%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,42,34,34,32,24,81%,81%,75%
107000,Woodhill-Vinetown,Northland,Maori,12+,716,608,580,523,286,85%,81%,55%
107000,Woodhill-Vinetown,Northland,Maori,5-11,116,33,10,NA,NA,28%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,81,Masked,Masked,70,40,>95%,>95%,57%
107100,Whangarei Central,Northland,Maori,12+,265,231,223,205,106,87%,84%,52%
107200,Riverside,Northland,Maori,12+,432,371,365,332,174,86%,84%,52%
107200,Riverside,Northland,Maori,5-11,79,30,Masked,NA,NA,38%,6%,NA
107200,Riverside,Northland,Pacific Peoples,12+,44,Masked,Masked,37,20,>95%,>95%,54%
107300,Raumanga,Northland,Maori,12+,"1,426","1,244","1,170","1,010",427,87%,82%,42%
107300,Raumanga,Northland,Maori,5-11,349,79,16,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,96,Masked,89,75,36,>95%,93%,48%
107400,Tarewa,Northland,Maori,12+,850,732,704,610,306,86%,83%,50%
107400,Tarewa,Northland,Maori,5-11,237,60,15,NA,NA,25%,6%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,759,678,648,585,291,89%,85%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,45,17,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,46,45,43,25,94%,92%,58%
107600,Ngunguru,Northland,Maori,12+,159,140,139,129,77,88%,87%,60%
107700,Otaika-Portland,Northland,Maori,12+,294,245,231,208,126,83%,79%,61%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,9,NA,NA,33%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,235,213,210,178,89,91%,89%,50%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,11,Masked,NA,NA,19%,8%,NA
108000,Pataua,Northland,Maori,12+,194,153,149,134,67,79%,77%,50%
108000,Pataua,Northland,Maori,5-11,43,9,Masked,NA,NA,21%,9%,NA
108100,Onerahi Park,Northland,Maori,12+,241,226,220,202,128,94%,91%,63%
108100,Onerahi Park,Northland,Maori,5-11,50,17,8,NA,NA,34%,16%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,20,82%,80%,67%
108200,Sherwood Rise,Northland,Maori,12+,626,568,546,483,242,91%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,158,41,13,NA,NA,26%,8%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,40,Masked,Masked,37,17,>95%,>95%,46%
108300,Onerahi,Northland,Maori,12+,575,503,480,413,188,87%,83%,46%
108300,Onerahi,Northland,Maori,5-11,154,37,14,NA,NA,24%,9%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,47,39,39,35,17,83%,83%,49%
108500,Parua Bay,Northland,Maori,12+,272,256,253,225,148,94%,93%,66%
108500,Parua Bay,Northland,Maori,5-11,60,26,8,NA,NA,43%,13%,NA
108600,Bream Bay,Northland,Maori,12+,340,289,279,248,138,85%,82%,56%
108600,Bream Bay,Northland,Maori,5-11,67,18,6,NA,NA,27%,9%,NA
108700,Marsden Bay,Northland,Maori,12+,312,Masked,291,255,151,>95%,93%,59%
108700,Marsden Bay,Northland,Maori,5-11,77,22,12,NA,NA,29%,16%,NA
108800,Ruakaka,Northland,Maori,12+,587,557,537,472,244,95%,91%,52%
108800,Ruakaka,Northland,Maori,5-11,135,38,9,NA,NA,28%,7%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,53,49,49,45,29,92%,92%,64%
108900,Bream Head,Northland,Maori,12+,87,81,81,77,56,93%,93%,73%
109000,Waipu,Northland,Maori,12+,306,252,248,226,134,82%,81%,59%
109000,Waipu,Northland,Maori,5-11,49,12,Masked,NA,NA,24%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,41,36,36,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,868,675,636,570,279,78%,73%,49%
109100,Kaipara Coastal,Northland,Maori,5-11,160,41,13,NA,NA,26%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,50,49,44,14,94%,92%,32%
109200,Maungaru,Northland,Maori,12+,256,223,215,192,95,87%,84%,49%
109200,Maungaru,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,344","1,107","1,038",940,418,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,274,46,20,NA,NA,17%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,189,172,70,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,41,11,Masked,NA,NA,27%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,476,399,385,345,196,84%,81%,57%
109400,Ruawai-Matakohe,Northland,Maori,5-11,104,23,6,NA,NA,22%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,133,128,119,66,76%,73%,55%
109600,Maungaturoto,Northland,Maori,12+,181,168,162,141,72,93%,90%,51%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,411,320,307,269,136,78%,75%,51%
109700,Kaiwaka,Northland,Maori,5-11,92,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,184,147,144,129,68,80%,78%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,159,140,133,120,71,88%,84%,59%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,6,NA,NA,37%,15%,NA
110100,Mangawhai,Northland,Maori,12+,73,65,64,53,32,89%,88%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,184,154,149,125,47,84%,81%,38%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,8%,NA
110400,Cape Rodney,Waitemata,Maori,12+,376,340,336,299,160,90%,89%,54%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,41,38,35,17,82%,76%,49%
110500,Wellsford,Waitemata,Maori,12+,287,232,223,201,87,81%,78%,43%
110500,Wellsford,Waitemata,Maori,5-11,68,13,6,NA,NA,19%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,72,66,65,63,21,92%,90%,33%
110700,South Head,Waitemata,Maori,12+,365,322,314,288,142,88%,86%,49%
110700,South Head,Waitemata,Maori,5-11,80,21,Masked,NA,NA,26%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,54,Masked,48,46,26,>95%,89%,57%
110800,Kaipara Hills,Waitemata,Maori,12+,253,226,218,191,89,89%,86%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,16,Masked,NA,NA,31%,8%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,79,67,64,57,28,85%,81%,49%
111100,Warkworth West,Waitemata,Maori,12+,144,129,126,113,56,90%,88%,50%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,81,Masked,Masked,82,54,>95%,>95%,66%
111200,Puhoi Valley,Waitemata,Maori,12+,194,176,172,148,70,91%,89%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,65,40,>95%,>95%,62%
111300,Warkworth East,Waitemata,Maori,12+,195,175,171,155,73,90%,88%,47%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,159,Masked,Masked,170,105,>95%,>95%,62%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,25,9,NA,NA,54%,20%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,74,Masked,Masked,65,50,>95%,>95%,77%
111600,Te Kuru,Waitemata,Maori,12+,146,Masked,138,125,61,>95%,95%,49%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,Masked,NA,NA,43%,10%,NA
111700,Snells Beach,Waitemata,Maori,12+,237,225,224,192,114,95%,95%,59%
111700,Snells Beach,Waitemata,Maori,5-11,41,23,11,NA,NA,56%,27%,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,105,Masked,Masked,96,50,>95%,>95%,52%
111800,Barrier Islands,Auckland,Maori,12+,178,151,147,135,89,85%,83%,66%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,41,Masked,Masked,35,21,>95%,>95%,60%
112100,Wainui-Waiwera,Waitemata,Maori,12+,93,Masked,88,83,49,>95%,95%,59%
112200,Parakai,Waitemata,Maori,12+,189,177,169,140,62,94%,89%,44%
112300,Helensville Rural,Waitemata,Maori,12+,111,Masked,Masked,100,58,>95%,>95%,58%
112400,Helensville,Waitemata,Maori,12+,406,347,334,298,158,85%,82%,53%
112400,Helensville,Waitemata,Maori,5-11,92,34,9,NA,NA,37%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,99,64,>95%,>95%,65%
112500,Waitoki,Waitemata,Maori,12+,58,50,50,47,25,86%,86%,53%
112600,Waikoukou Valley,Waitemata,Maori,12+,86,Masked,Masked,70,39,>95%,>95%,56%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,153,87,>95%,>95%,57%
112700,Orewa North,Waitemata,Pacific Peoples,12+,64,58,57,55,35,91%,89%,64%
112800,Hatfields Beach,Waitemata,Maori,12+,107,100,100,87,52,93%,93%,60%
112900,Orewa South,Waitemata,Maori,12+,130,Masked,Masked,115,66,>95%,>95%,57%
112900,Orewa South,Waitemata,Pacific Peoples,12+,65,57,57,57,34,88%,88%,60%
113000,Orewa Central,Waitemata,Maori,12+,149,140,138,128,84,94%,93%,66%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,70,59,59,57,36,84%,84%,63%
113100,Millwater North,Waitemata,Maori,12+,76,Masked,Masked,58,41,>95%,>95%,71%
113200,Waipatukahu,Waitemata,Maori,12+,152,138,136,126,79,91%,89%,63%
113300,Millwater South,Waitemata,Maori,12+,134,125,122,100,58,93%,91%,58%
113300,Millwater South,Waitemata,Maori,5-11,41,20,Masked,NA,NA,49%,10%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,150,134,128,118,50,89%,85%,42%
113500,Dairy Flat West,Waitemata,Maori,12+,50,42,42,37,21,84%,84%,57%
113600,Kingsway,Waitemata,Maori,12+,83,Masked,Masked,79,42,>95%,>95%,53%
113600,Kingsway,Waitemata,Pacific Peoples,12+,42,Masked,Masked,42,19,>95%,>95%,45%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,51,45,44,38,16,88%,86%,42%
113900,Red Beach West,Waitemata,Maori,12+,111,99,95,79,53,89%,86%,67%
114000,Red Beach East,Waitemata,Maori,12+,184,Masked,Masked,159,99,>95%,>95%,62%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,48,Masked,Masked,47,27,>95%,>95%,57%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,85,84,74,40,84%,83%,54%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,68,42,>95%,>95%,62%
114400,Vipond,Waitemata,Maori,12+,176,Masked,Masked,141,83,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,5-11,48,13,6,NA,NA,27%,12%,NA
114500,Muriwai,Waitemata,Maori,12+,87,Masked,Masked,76,45,>95%,>95%,59%
114600,Stanmore Bay West,Waitemata,Maori,12+,183,173,167,154,81,95%,91%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,9,NA,NA,59%,20%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,108,Masked,Masked,93,49,>95%,>95%,53%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,67,Masked,Masked,57,35,>95%,>95%,61%
114800,Okura Bush,Waitemata,Maori,12+,62,Masked,56,50,28,>95%,90%,56%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,223,219,193,89,91%,89%,46%
114900,Whangaparoa Central,Waitemata,Maori,5-11,55,26,11,NA,NA,47%,20%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,42,23,92%,92%,55%
115000,Kumeu-Huapai,Waitemata,Maori,12+,240,Masked,Masked,219,126,>95%,>95%,58%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,72,48,18,NA,NA,67%,25%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,153,Masked,Masked,134,90,>95%,>95%,67%
115100,Stanmore Bay East,Waitemata,Maori,12+,203,188,184,161,79,93%,91%,49%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,41,38,37,32,22,93%,90%,69%
115200,Manly West,Waitemata,Maori,12+,158,Masked,149,133,64,>95%,94%,48%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,13,>95%,>95%,35%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,66,66,58,30,94%,94%,52%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,87,Masked,Masked,86,50,>95%,>95%,58%
115500,Coatesville,Waitemata,Maori,12+,70,64,61,55,30,91%,87%,55%
115600,Dairy Flat South,Waitemata,Maori,12+,64,57,57,52,27,89%,89%,52%
115700,Gulf Harbour North,Waitemata,Maori,12+,114,Masked,Masked,97,65,>95%,>95%,67%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,41,19,>95%,>95%,46%
115800,Manly East,Waitemata,Maori,12+,199,173,170,159,92,87%,85%,58%
115800,Manly East,Waitemata,Maori,5-11,52,31,14,NA,NA,60%,27%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,69,55,55,50,23,80%,80%,46%
115900,Riverhead,Waitemata,Maori,12+,187,162,159,144,77,87%,85%,53%
115900,Riverhead,Waitemata,Maori,5-11,42,24,13,NA,NA,57%,31%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,65,Masked,Masked,60,42,>95%,>95%,70%
116000,Army Bay,Waitemata,Maori,12+,67,Masked,Masked,68,38,>95%,>95%,56%
116000,Army Bay,Waitemata,Pacific Peoples,12+,42,Masked,Masked,35,24,>95%,>95%,69%
116100,Kumeu Rural East,Waitemata,Maori,12+,188,171,168,153,88,91%,89%,58%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,95,Masked,Masked,87,50,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,65,59,57,51,32,91%,88%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,45,40,39,37,25,89%,87%,68%
116400,Taupaki,Waitemata,Maori,12+,94,Masked,Masked,81,49,>95%,>95%,60%
116600,Paremoremo East,Waitemata,Maori,12+,117,Masked,Masked,106,59,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,107,97,95,86,49,91%,89%,57%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,47,Masked,Masked,44,29,>95%,>95%,66%
