DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Auckland,Maori,75-79,Female,161,159,158,1019,1006
Auckland,Maori,75-79,Male,150,147,138,1087,1065
Auckland,Maori,80-84,Female,119,119,122,975,975
Auckland,Maori,80-84,Male,81,79,74,1095,1068
Auckland,Maori,85-89,Female,54,53,53,1019,1000
Auckland,Maori,85-89,Male,29,28,27,1074,1037
Auckland,Maori,90+,Female,30,29,22,1364,1318
Auckland,Pacific Peoples,12-17,Female,2740,2644,2957,927,894
Auckland,Pacific Peoples,12-17,Male,2759,2639,3058,902,863
Auckland,Pacific Peoples,18-24,Female,3516,3448,3766,934,916
Auckland,Pacific Peoples,18-24,Male,3311,3195,3536,936,904
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,6,3000,3000
Auckland,Pacific Peoples,25-29,Female,2416,2350,2713,891,866
Auckland,Pacific Peoples,25-29,Male,2402,2304,2582,930,892
Auckland,Pacific Peoples,30-34,Female,2025,1977,2120,955,933
Auckland,Pacific Peoples,30-34,Male,1998,1929,1958,1020,985
Auckland,Pacific Peoples,35-39,Female,1611,1576,1819,886,866
Auckland,Pacific Peoples,35-39,Male,1638,1589,1791,915,887
Auckland,Pacific Peoples,40-44,Female,1597,1572,1764,905,891
Auckland,Pacific Peoples,40-44,Male,1608,1568,1630,987,962
Auckland,Pacific Peoples,45-49,Female,1611,1597,1728,932,924
Auckland,Pacific Peoples,45-49,Male,1559,1532,1671,933,917
Auckland,Pacific Peoples,5-11,Female,1378,33,3532,390,9
Auckland,Pacific Peoples,5-11,Male,1532,36,3720,412,10
Auckland,Pacific Peoples,50-54,Female,1616,1602,1810,893,885
Auckland,Pacific Peoples,50-54,Male,1593,1574,1678,949,938
Auckland,Pacific Peoples,55-59,Female,1548,1536,1566,989,981
Auckland,Pacific Peoples,55-59,Male,1416,1400,1431,990,978
Auckland,Pacific Peoples,60-64,Female,1249,1240,1274,980,973
Auckland,Pacific Peoples,60-64,Male,1166,1160,1187,982,977
Auckland,Pacific Peoples,65-69,Female,923,913,974,948,937
Auckland,Pacific Peoples,65-69,Male,897,890,915,980,973
Auckland,Pacific Peoples,70-74,Female,677,672,666,1017,1009
Auckland,Pacific Peoples,70-74,Male,565,559,559,1011,1000
Auckland,Pacific Peoples,75-79,Female,455,452,482,944,938
Auckland,Pacific Peoples,75-79,Male,319,313,336,949,932
Auckland,Pacific Peoples,80-84,Female,318,309,326,975,948
Auckland,Pacific Peoples,80-84,Male,183,181,185,989,978
Auckland,Pacific Peoples,85-89,Female,161,156,185,870,843
Auckland,Pacific Peoples,85-89,Male,81,78,79,1025,987
Auckland,Pacific Peoples,90+,Female,81,77,81,1000,951
Auckland,Pacific Peoples,90+,Male,25,24,24,1042,1000
Auckland,Unknown,12-17,Female,256,242,29,8828,8345
Auckland,Unknown,12-17,Male,253,237,21,12048,11286
Auckland,Unknown,18-24,Female,450,441,33,13636,13364
Auckland,Unknown,18-24,Male,481,462,30,16033,15400
Auckland,Unknown,25-29,Female,784,762,50,15680,15240
Auckland,Unknown,25-29,Male,721,696,46,15674,15130
Auckland,Unknown,30-34,Female,779,758,48,16229,15792
Auckland,Unknown,30-34,Male,952,909,58,16414,15672
Auckland,Unknown,35-39,Female,478,466,50,9560,9320
Auckland,Unknown,35-39,Male,732,693,98,7469,7071
Auckland,Unknown,40-44,Female,322,317,50,6440,6340
Auckland,Unknown,40-44,Male,545,518,81,6728,6395
Auckland,Unknown,45-49,Female,252,248,42,6000,5905
Auckland,Unknown,45-49,Male,424,392,103,4117,3806
Auckland,Unknown,5-11,Female,217,9,14,15500,643
Auckland,Unknown,5-11,Male,174,7,21,8286,333
Auckland,Unknown,50-54,Female,187,182,40,4675,4550
Auckland,Unknown,50-54,Male,350,320,91,3846,3516
Auckland,Unknown,55-59,Female,199,192,40,4975,4800
Auckland,Unknown,55-59,Male,316,294,87,3632,3379
Auckland,Unknown,60-64,Female,178,174,39,4564,4462
Auckland,Unknown,60-64,Male,225,219,82,2744,2671
Auckland,Unknown,65-69,Female,121,118,43,2814,2744
Auckland,Unknown,65-69,Male,180,177,77,2338,2299
Auckland,Unknown,70-74,Female,69,68,44,1568,1545
Auckland,Unknown,70-74,Male,91,87,47,1936,1851
Auckland,Unknown,75-79,Female,38,34,26,1462,1308
Auckland,Unknown,75-79,Male,30,29,18,1667,1611
Auckland,Unknown,80-84,Female,19,18,22,864,818
Auckland,Unknown,80-84,Male,12,12,10,1200,1200
Auckland,Unknown,85-89,Female,8,7,12,667,583
Bay of Plenty,Asian,12-17,Female,615,594,545,1128,1090
Bay of Plenty,Asian,12-17,Male,703,677,601,1170,1126
Bay of Plenty,Asian,18-24,Female,614,610,477,1287,1279
Bay of Plenty,Asian,18-24,Male,1264,1243,671,1884,1852
Bay of Plenty,Asian,25-29,Female,1017,1009,948,1073,1064
Bay of Plenty,Asian,25-29,Male,1709,1682,1083,1578,1553
Bay of Plenty,Asian,30-34,Female,1375,1361,1117,1231,1218
Bay of Plenty,Asian,30-34,Male,1446,1421,1026,1409,1385
Bay of Plenty,Asian,35-39,Female,1044,1035,919,1136,1126
Bay of Plenty,Asian,35-39,Male,1008,993,739,1364,1344
Bay of Plenty,Asian,40-44,Female,769,760,678,1134,1121
Bay of Plenty,Asian,40-44,Male,737,731,604,1220,1210
Bay of Plenty,Asian,45-49,Female,657,650,556,1182,1169
Bay of Plenty,Asian,45-49,Male,571,563,407,1403,1383
Bay of Plenty,Asian,5-11,Female,458,0,860,533,0
Bay of Plenty,Asian,5-11,Male,500,0,1040,481,0
Bay of Plenty,Asian,50-54,Female,425,423,399,1065,1060
Bay of Plenty,Asian,50-54,Male,383,379,318,1204,1192
Bay of Plenty,Asian,55-59,Female,364,358,328,1110,1091
Bay of Plenty,Asian,55-59,Male,262,260,240,1092,1083
Bay of Plenty,Asian,60-64,Female,311,310,313,994,990
Bay of Plenty,Asian,60-64,Male,190,189,206,922,917
Bay of Plenty,Asian,65-69,Female,235,234,249,944,940
Bay of Plenty,Asian,65-69,Male,189,187,192,984,974
Bay of Plenty,Asian,70-74,Female,174,173,157,1108,1102
Bay of Plenty,Asian,70-74,Male,132,129,132,1000,977
Bay of Plenty,Asian,75-79,Female,73,73,73,1000,1000
Bay of Plenty,Asian,75-79,Male,71,70,63,1127,1111
Bay of Plenty,Asian,80-84,Female,47,46,45,1044,1022
Bay of Plenty,Asian,80-84,Male,39,38,42,929,905
Bay of Plenty,Asian,85-89,Female,13,13,9,1444,1444
Bay of Plenty,Asian,85-89,Male,14,14,14,1000,1000
Bay of Plenty,Asian,90+,Male,5,0,5,1000,800
Bay of Plenty,European or Other,12-17,Female,5029,4856,5558,905,874
Bay of Plenty,European or Other,12-17,Male,5342,5132,5808,920,884
Bay of Plenty,European or Other,18-24,Female,4680,4615,5030,930,917
Bay of Plenty,European or Other,18-24,Male,5067,4959,5353,947,926
Bay of Plenty,European or Other,25-29,Female,3918,3838,4548,861,844
Bay of Plenty,European or Other,25-29,Male,3763,3652,4018,937,909
Bay of Plenty,European or Other,25-29,Unknown/Other,10,10,8,1250,1250
Bay of Plenty,European or Other,30-34,Female,4826,4724,5173,933,913
Bay of Plenty,European or Other,30-34,Male,4328,4216,4364,992,966
Bay of Plenty,European or Other,35-39,Female,4628,4538,4998,926,908
Bay of Plenty,European or Other,35-39,Male,4166,4067,4396,948,925
Bay of Plenty,European or Other,40-44,Female,4358,4301,4905,888,877
Bay of Plenty,European or Other,40-44,Male,4079,3988,4551,896,876
Bay of Plenty,European or Other,45-49,Female,5044,4981,6005,840,829
Bay of Plenty,European or Other,45-49,Male,4777,4711,5473,873,861
Bay of Plenty,European or Other,5-11,Female,2908,11,6453,451,2
Bay of Plenty,European or Other,5-11,Male,2988,16,6627,451,2
Bay of Plenty,European or Other,50-54,Female,5678,5628,6249,909,901
Bay of Plenty,European or Other,50-54,Male,5206,5140,5645,922,911
Bay of Plenty,European or Other,55-59,Female,5865,5825,6542,897,890
Bay of Plenty,European or Other,55-59,Male,5535,5479,6142,901,892
Bay of Plenty,European or Other,60-64,Female,6147,6097,6497,946,938
Bay of Plenty,European or Other,60-64,Male,5665,5628,6024,940,934
Bay of Plenty,European or Other,65-69,Female,6051,6014,6364,951,945
Bay of Plenty,European or Other,65-69,Male,5583,5547,5918,943,937
Bay of Plenty,European or Other,70-74,Female,5856,5834,6119,957,953
Bay of Plenty,European or Other,70-74,Male,5498,5474,5809,946,942
Bay of Plenty,European or Other,75-79,Female,4699,4670,4782,983,977
Bay of Plenty,European or Other,75-79,Male,4302,4287,4228,1018,1014
Bay of Plenty,European or Other,80-84,Female,3597,3581,3210,1121,1116
Bay of Plenty,European or Other,80-84,Male,3111,3095,2866,1085,1080
Bay of Plenty,European or Other,85-89,Female,1967,1943,1980,993,981
Bay of Plenty,European or Other,85-89,Male,1579,1566,1477,1069,1060
Bay of Plenty,European or Other,90+,Female,1390,1371,1302,1068,1053
Bay of Plenty,European or Other,90+,Male,846,831,724,1169,1148
Bay of Plenty,Maori,12-17,Female,3089,2815,3622,853,777
Bay of Plenty,Maori,12-17,Male,3174,2880,3776,841,763
Bay of Plenty,Maori,18-24,Female,2877,2701,3533,814,765
Bay of Plenty,Maori,18-24,Male,2914,2675,3413,854,784
Bay of Plenty,Maori,25-29,Female,1907,1777,2388,799,744
Bay of Plenty,Maori,25-29,Male,1776,1619,2195,809,738
Bay of Plenty,Maori,30-34,Female,1734,1642,2116,819,776
Bay of Plenty,Maori,30-34,Male,1620,1485,1894,855,784
Bay of Plenty,Maori,35-39,Female,1594,1518,1916,832,792
Bay of Plenty,Maori,35-39,Male,1398,1303,1674,835,778
Bay of Plenty,Maori,40-44,Female,1614,1558,1834,880,850
Bay of Plenty,Maori,40-44,Male,1399,1325,1639,854,808
Bay of Plenty,Maori,45-49,Female,1623,1580,1896,856,833
Bay of Plenty,Maori,45-49,Male,1430,1372,1638,873,838
Bay of Plenty,Maori,5-11,Female,980,11,4612,212,2
Bay of Plenty,Maori,5-11,Male,1061,9,5049,210,2
Bay of Plenty,Maori,50-54,Female,1603,1566,1746,918,897
Bay of Plenty,Maori,50-54,Male,1402,1351,1564,896,864
Bay of Plenty,Maori,55-59,Female,1598,1562,1790,893,873
Bay of Plenty,Maori,55-59,Male,1338,1306,1525,877,856
Bay of Plenty,Maori,60-64,Female,1433,1412,1514,946,933
Bay of Plenty,Maori,60-64,Male,1203,1181,1172,1026,1008
Bay of Plenty,Maori,65-69,Female,1139,1127,1077,1058,1046
Bay of Plenty,Maori,65-69,Male,906,892,947,957,942
Bay of Plenty,Maori,70-74,Female,753,747,730,1032,1023
Bay of Plenty,Maori,70-74,Male,689,680,633,1088,1074
Bay of Plenty,Maori,75-79,Female,436,430,435,1002,989
Bay of Plenty,Maori,75-79,Male,380,376,342,1111,1099
Bay of Plenty,Maori,80-84,Female,291,284,278,1047,1022
Bay of Plenty,Maori,80-84,Male,186,184,180,1033,1022
Bay of Plenty,Maori,85-89,Female,129,125,126,1024,992
Bay of Plenty,Maori,85-89,Male,82,80,72,1139,1111
Bay of Plenty,Maori,90+,Female,57,54,50,1140,1080
Bay of Plenty,Maori,90+,Male,20,19,18,1111,1056
Bay of Plenty,Pacific Peoples,12-17,Female,234,223,231,1013,965
Bay of Plenty,Pacific Peoples,12-17,Male,277,262,295,939,888
Bay of Plenty,Pacific Peoples,18-24,Female,261,256,254,1028,1008
Bay of Plenty,Pacific Peoples,18-24,Male,424,412,260,1631,1585
Bay of Plenty,Pacific Peoples,25-29,Female,199,194,173,1150,1121
Bay of Plenty,Pacific Peoples,25-29,Male,453,446,211,2147,2114
Bay of Plenty,Pacific Peoples,30-34,Female,196,188,188,1043,1000
Bay of Plenty,Pacific Peoples,30-34,Male,435,422,214,2033,1972
Bay of Plenty,Pacific Peoples,35-39,Female,152,148,147,1034,1007
Bay of Plenty,Pacific Peoples,35-39,Male,429,422,211,2033,2000
Bay of Plenty,Pacific Peoples,40-44,Female,162,158,169,959,935
Bay of Plenty,Pacific Peoples,40-44,Male,332,323,186,1785,1737
Bay of Plenty,Pacific Peoples,45-49,Female,145,144,134,1082,1075
Bay of Plenty,Pacific Peoples,45-49,Male,216,214,130,1662,1646
Bay of Plenty,Pacific Peoples,5-11,Female,126,0,364,346,5
Bay of Plenty,Pacific Peoples,5-11,Male,104,0,332,313,0
Bay of Plenty,Pacific Peoples,50-54,Female,122,120,126,968,952
Bay of Plenty,Pacific Peoples,50-54,Male,181,178,136,1331,1309
Bay of Plenty,Pacific Peoples,55-59,Female,115,115,102,1127,1127
Bay of Plenty,Pacific Peoples,55-59,Male,83,83,80,1038,1038
Bay of Plenty,Pacific Peoples,60-64,Female,70,68,67,1045,1015
Bay of Plenty,Pacific Peoples,60-64,Male,82,80,79,1038,1013
Bay of Plenty,Pacific Peoples,65-69,Female,52,52,51,1020,1020
Bay of Plenty,Pacific Peoples,65-69,Male,57,55,61,934,902
Bay of Plenty,Pacific Peoples,70-74,Female,49,48,52,942,923
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,29,1069,1069
Bay of Plenty,Pacific Peoples,75-79,Female,38,38,35,1086,1086
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,23,957,957
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,1000,1000
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,12,833,833
Bay of Plenty,Unknown,12-17,Female,14,13,5,2800,2600
Bay of Plenty,Unknown,18-24,Female,20,17,5,4000,3400
Bay of Plenty,Unknown,18-24,Male,27,27,8,3375,3375
Bay of Plenty,Unknown,25-29,Female,54,54,9,6000,6000
Bay of Plenty,Unknown,25-29,Male,79,77,13,6077,5923
Bay of Plenty,Unknown,30-34,Female,38,38,8,4750,4750
Bay of Plenty,Unknown,30-34,Male,68,65,12,5667,5417
Bay of Plenty,Unknown,35-39,Female,36,34,7,5143,4857
Bay of Plenty,Unknown,35-39,Male,62,62,9,6889,6889
Bay of Plenty,Unknown,40-44,Female,26,25,8,3250,3125
Bay of Plenty,Unknown,40-44,Male,60,59,18,3333,3278
Bay of Plenty,Unknown,45-49,Female,14,13,6,2333,2167
Bay of Plenty,Unknown,45-49,Male,46,46,21,2190,2190
Bay of Plenty,Unknown,50-54,Female,18,18,7,2571,2571
Bay of Plenty,Unknown,50-54,Male,36,36,19,1895,1895
Bay of Plenty,Unknown,55-59,Female,14,14,6,2333,2333
Bay of Plenty,Unknown,55-59,Male,61,60,19,3211,3158
Bay of Plenty,Unknown,60-64,Female,20,19,10,2000,1900
Bay of Plenty,Unknown,60-64,Male,32,31,15,2133,2067
Bay of Plenty,Unknown,65-69,Female,7,7,10,700,700
Bay of Plenty,Unknown,65-69,Male,19,19,9,2111,2111
Bay of Plenty,Unknown,70-74,Male,18,18,19,947,947
Bay of Plenty,Unknown,75-79,Female,8,8,5,1600,1600
Bay of Plenty,Unknown,75-79,Male,11,11,9,1222,1222
Canterbury,Asian,12-17,Female,2365,2311,2178,1086,1061
Canterbury,Asian,12-17,Male,2639,2575,2286,1154,1126
Canterbury,Asian,18-24,Female,2784,2772,2347,1186,1181
Canterbury,Asian,18-24,Male,3526,3496,2462,1432,1420
Canterbury,Asian,18-24,Unknown/Other,46,45,11,4182,4091
Canterbury,Asian,25-29,Female,3373,3355,3186,1059,1053
Canterbury,Asian,25-29,Male,4035,4005,3111,1297,1287
Canterbury,Asian,25-29,Unknown/Other,76,76,8,9500,9500
Canterbury,Asian,30-34,Female,4608,4574,4229,1090,1082
Canterbury,Asian,30-34,Male,4426,4404,3730,1187,1181
Canterbury,Asian,30-34,Unknown/Other,32,32,6,5333,5333
Canterbury,Asian,35-39,Female,4228,4199,4047,1045,1038
Canterbury,Asian,35-39,Male,4192,4173,3696,1134,1129
Canterbury,Asian,35-39,Unknown/Other,24,24,7,3429,3429
Canterbury,Asian,40-44,Female,3202,3192,2851,1123,1120
Canterbury,Asian,40-44,Male,3175,3161,2646,1200,1195
Canterbury,Asian,40-44,Unknown/Other,10,10,6,1667,1667
Canterbury,Asian,45-49,Female,2267,2258,2126,1066,1062
Canterbury,Asian,45-49,Male,2187,2172,1857,1178,1170
Canterbury,Asian,5-11,Female,2247,8,3601,624,2
Canterbury,Asian,5-11,Male,2149,9,3595,598,3
Canterbury,Asian,50-54,Female,1766,1755,1537,1149,1142
Canterbury,Asian,50-54,Male,1553,1547,1309,1186,1182
Canterbury,Asian,55-59,Female,1263,1252,1275,991,982
Canterbury,Asian,55-59,Male,994,990,972,1023,1019
Canterbury,Asian,60-64,Female,1192,1186,1294,921,917
Canterbury,Asian,60-64,Male,829,826,852,973,969
Canterbury,Asian,65-69,Female,1041,1031,996,1045,1035
Canterbury,Asian,65-69,Male,750,746,834,899,894
Canterbury,Asian,70-74,Female,551,546,516,1068,1058
Canterbury,Asian,70-74,Male,540,535,476,1134,1124
Canterbury,Asian,75-79,Female,262,260,287,913,906
Canterbury,Asian,75-79,Male,228,227,241,946,942
Canterbury,Asian,80-84,Female,182,180,184,989,978
Canterbury,Asian,80-84,Male,148,147,154,961,955
Canterbury,Asian,85-89,Female,95,92,79,1203,1165
Canterbury,Asian,85-89,Male,64,62,64,1000,969
Canterbury,Asian,90+,Female,44,44,35,1257,1257
Canterbury,Asian,90+,Male,26,26,28,929,929
Canterbury,European or Other,12-17,Female,13966,13625,14303,976,953
Canterbury,European or Other,12-17,Male,14633,14219,14863,985,957
Canterbury,European or Other,12-17,Unknown/Other,6,6,7,857,857
Canterbury,European or Other,18-24,Female,18037,17888,18420,979,971
Canterbury,European or Other,18-24,Male,18914,18673,19271,981,969
Canterbury,European or Other,18-24,Unknown/Other,16,16,13,1231,1231
Canterbury,European or Other,25-29,Female,12958,12811,14413,899,889
Canterbury,European or Other,25-29,Male,13205,12964,14024,942,924
Canterbury,European or Other,25-29,Unknown/Other,24,23,20,1200,1150
Canterbury,European or Other,30-34,Female,13679,13506,14097,970,958
Canterbury,European or Other,30-34,Male,13858,13608,13919,996,978
Canterbury,European or Other,30-34,Unknown/Other,25,25,7,3571,3571
Canterbury,European or Other,35-39,Female,12095,11982,12782,946,937
Canterbury,European or Other,35-39,Male,12114,11903,12323,983,966
Canterbury,European or Other,35-39,Unknown/Other,8,8,5,1600,1600
Canterbury,European or Other,40-44,Female,12117,12005,12889,940,931
Canterbury,European or Other,40-44,Male,11425,11269,12314,928,915
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,1143,1143
Canterbury,European or Other,45-49,Female,13868,13756,15519,894,886
Canterbury,European or Other,45-49,Male,13051,12915,14433,904,895
Canterbury,European or Other,5-11,Female,8799,37,15936,552,2
Canterbury,European or Other,5-11,Male,9163,33,16684,549,2
Canterbury,European or Other,50-54,Female,15312,15214,15684,976,970
Canterbury,European or Other,50-54,Male,14863,14734,15302,971,963
Canterbury,European or Other,55-59,Female,15122,15035,15922,950,944
Canterbury,European or Other,55-59,Male,14680,14569,15603,941,934
Canterbury,European or Other,60-64,Female,14505,14434,14458,1003,998
Canterbury,European or Other,60-64,Male,14268,14182,14215,1004,998
Canterbury,European or Other,65-69,Female,12571,12518,12622,996,992
Canterbury,European or Other,65-69,Male,12076,12016,12116,997,992
Canterbury,European or Other,70-74,Female,11687,11644,11648,1003,1000
Canterbury,European or Other,70-74,Male,10830,10776,10748,1008,1003
Canterbury,European or Other,75-79,Female,8649,8613,8212,1053,1049
Canterbury,European or Other,75-79,Male,7744,7710,7310,1059,1055
Canterbury,European or Other,80-84,Female,6523,6485,5990,1089,1083
Canterbury,European or Other,80-84,Male,5269,5219,4678,1126,1116
Canterbury,European or Other,85-89,Female,3938,3887,3860,1020,1007
Canterbury,European or Other,85-89,Male,2774,2739,2644,1049,1036
Canterbury,European or Other,90+,Female,2973,2902,2642,1125,1098
Canterbury,European or Other,90+,Male,1572,1541,1332,1180,1157
Canterbury,Maori,12-17,Female,2664,2541,2695,988,943
Canterbury,Maori,12-17,Male,2757,2631,2831,974,929
Canterbury,Maori,18-24,Female,2989,2908,3214,930,905
Canterbury,Maori,18-24,Male,2939,2819,3147,934,896
Canterbury,Maori,25-29,Female,1851,1786,2108,878,847
Canterbury,Maori,25-29,Male,1861,1776,2139,870,830
Canterbury,Maori,30-34,Female,1733,1665,1858,933,896
Canterbury,Maori,30-34,Male,1682,1606,1768,951,908
Canterbury,Maori,35-39,Female,1291,1250,1356,952,922
Canterbury,Maori,35-39,Male,1286,1231,1359,946,906
Canterbury,Maori,40-44,Female,1263,1224,1371,921,893
Canterbury,Maori,40-44,Male,1163,1132,1270,916,891
Canterbury,Maori,45-49,Female,1282,1256,1409,910,891
Canterbury,Maori,45-49,Male,1153,1117,1240,930,901
Canterbury,Maori,5-11,Female,1332,7,3611,369,2
Canterbury,Maori,5-11,Male,1426,0,3891,366,1
Canterbury,Maori,50-54,Female,1324,1311,1365,970,960
Canterbury,Maori,50-54,Male,1278,1258,1311,975,960
Canterbury,Maori,55-59,Female,1103,1099,1180,935,931
Canterbury,Maori,55-59,Male,978,956,1008,970,948
Canterbury,Maori,60-64,Female,917,913,848,1081,1077
Canterbury,Maori,60-64,Male,847,835,833,1017,1002
Canterbury,Maori,65-69,Female,590,588,577,1023,1019
