SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101200,Herekino-Takahue,Northland,Maori,12+,418,346,329,202,118,83%,79%,58%
101200,Herekino-Takahue,Northland,Maori,5-11,79,14,0,NA,NA,18%,<5%,NA
101300,Peria,Northland,Maori,12+,343,269,249,152,73,78%,73%,48%
101300,Peria,Northland,Maori,5-11,84,8,0,NA,NA,10%,<5%,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,300,232,215,137,79,77%,72%,58%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,70,17,0,NA,NA,24%,<5%,NA
101500,Whakapaku,Northland,Maori,12+,268,219,201,131,80,82%,75%,61%
101500,Whakapaku,Northland,Maori,5-11,60,13,0,NA,NA,22%,<5%,NA
101600,Hokianga North,Northland,Maori,12+,638,542,516,396,236,85%,81%,60%
101600,Hokianga North,Northland,Maori,5-11,124,13,0,NA,NA,10%,<5%,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,365,293,281,208,131,80%,77%,63%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,46,Masked,0,NA,NA,9%,<5%,NA
101800,Whakarara,Northland,Maori,12+,531,467,447,323,193,88%,84%,60%
101800,Whakarara,Northland,Maori,5-11,72,19,0,NA,NA,26%,<5%,NA
101900,Kaeo,Northland,Maori,12+,460,365,336,236,128,79%,73%,54%
101900,Kaeo,Northland,Maori,5-11,107,24,0,NA,NA,22%,<5%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,636,465,431,281,168,73%,68%,60%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,122,8,0,NA,NA,7%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,705,538,499,327,206,76%,71%,63%
102100,Hokianga South,Northland,Maori,5-11,113,16,0,NA,NA,14%,<5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,253,211,197,125,77,83%,78%,62%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,54,10,0,NA,NA,19%,<5%,NA
102300,Okaihau,Northland,Maori,12+,307,265,251,167,91,86%,82%,54%
102300,Okaihau,Northland,Maori,5-11,55,11,0,NA,NA,20%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,343,305,284,196,110,89%,83%,56%
102400,Rangitane-Purerua,Northland,Maori,5-11,64,8,0,NA,NA,12%,<5%,NA
102500,Waipapa,Northland,Maori,12+,123,108,103,64,36,88%,84%,56%
102600,Puketotara,Northland,Maori,12+,228,201,195,132,76,88%,86%,58%
102600,Puketotara,Northland,Maori,5-11,48,18,0,NA,NA,38%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,760,577,548,335,182,76%,72%,54%
102700,Waima Forest,Northland,Maori,5-11,124,14,0,NA,NA,11%,<5%,NA
102800,Riverview,Northland,Maori,12+,216,Masked,199,125,79,>95%,92%,63%
102800,Riverview,Northland,Maori,5-11,54,21,0,NA,NA,39%,<5%,NA
102900,Waipoua Forest,Northland,Maori,12+,624,507,476,337,211,81%,76%,63%
102900,Waipoua Forest,Northland,Maori,5-11,90,8,0,NA,NA,9%,<5%,NA
103000,Kerikeri Central,Northland,Maori,12+,457,403,385,231,118,88%,84%,51%
103000,Kerikeri Central,Northland,Maori,5-11,106,23,0,NA,NA,22%,<5%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,57,Masked,Masked,71,16,>95%,>95%,23%
103100,Kerikeri South,Northland,Maori,12+,231,202,194,130,75,87%,84%,58%
103100,Kerikeri South,Northland,Maori,5-11,50,14,0,NA,NA,28%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,412,355,335,242,136,86%,81%,56%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,73,11,0,NA,NA,15%,<5%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,262,232,230,181,106,89%,88%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,41,13,0,NA,NA,32%,<5%,NA
103400,Ngapuhi,Northland,Maori,12+,942,768,727,459,249,82%,77%,54%
103400,Ngapuhi,Northland,Maori,5-11,174,23,0,NA,NA,13%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,749","2,224","2,072","1,271",654,81%,75%,51%
103500,Kaikohe,Northland,Maori,5-11,607,88,0,NA,NA,14%,<5%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,102,90,85,55,28,88%,83%,51%
103600,Pakaraka,Northland,Maori,12+,144,129,121,82,52,90%,84%,63%
103700,Haruru,Northland,Maori,12+,218,196,192,134,69,90%,88%,51%
103700,Haruru,Northland,Maori,5-11,67,29,0,NA,NA,43%,<5%,NA
103800,Russell,Northland,Maori,12+,134,127,125,102,72,95%,93%,71%
103900,Paihia,Northland,Maori,12+,483,404,385,259,137,84%,80%,53%
103900,Paihia,Northland,Maori,5-11,81,15,0,NA,NA,19%,<5%,NA
104000,Mataraua Forest,Northland,Maori,12+,327,257,234,152,83,79%,72%,55%
104000,Mataraua Forest,Northland,Maori,5-11,63,Masked,0,NA,NA,8%,<5%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,803,643,609,368,216,80%,76%,59%
104100,Matawaia-Taumarere,Northland,Maori,5-11,161,29,0,NA,NA,18%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,57,57,43,31,76%,76%,72%
104300,Opua (Far North District),Northland,Maori,12+,181,142,137,98,56,78%,76%,57%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,390,332,316,242,136,85%,81%,56%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,65,Masked,0,NA,NA,8%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,177",992,934,634,338,84%,79%,53%
104500,Moerewa,Northland,Maori,5-11,255,26,0,NA,NA,10%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,807,701,658,430,230,87%,82%,53%
104600,Kawakawa,Northland,Maori,5-11,168,28,0,NA,NA,17%,<5%,NA
104700,Maromaku,Northland,Maori,12+,243,190,186,115,63,78%,77%,55%
104700,Maromaku,Northland,Maori,5-11,62,10,0,NA,NA,16%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,595,535,505,321,187,90%,85%,58%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,122,11,0,NA,NA,9%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,657,572,550,371,204,87%,84%,55%
104900,Whangaruru,Northland,Maori,5-11,124,36,Masked,NA,NA,29%,<5%,NA
105100,Matarau,Northland,Maori,12+,356,318,308,192,115,89%,87%,60%
105100,Matarau,Northland,Maori,5-11,89,21,0,NA,NA,24%,<5%,NA
105200,Hikurangi,Northland,Maori,12+,474,421,391,248,122,89%,82%,49%
105200,Hikurangi,Northland,Maori,5-11,137,33,0,NA,NA,24%,<5%,NA
105300,Kauri,Northland,Maori,12+,236,205,202,140,96,87%,86%,69%
105300,Kauri,Northland,Maori,5-11,56,16,0,NA,NA,29%,<5%,NA
105400,Maungatapere,Northland,Maori,12+,423,389,371,248,157,92%,88%,63%
105400,Maungatapere,Northland,Maori,5-11,105,36,0,NA,NA,34%,<5%,NA
105500,Kamo West,Northland,Maori,12+,398,366,359,230,144,92%,90%,63%
105500,Kamo West,Northland,Maori,5-11,92,37,Masked,NA,NA,40%,<5%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,222,202,194,137,85,91%,87%,62%
105700,Kiripaka,Northland,Maori,12+,188,160,152,106,54,85%,81%,51%
105800,Kamo East,Northland,Maori,12+,913,816,776,478,219,89%,85%,46%
105800,Kamo East,Northland,Maori,5-11,250,54,0,NA,NA,22%,<5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,100,86,83,62,29,86%,83%,47%
105900,Granfield Reserve,Northland,Maori,12+,449,422,403,263,166,94%,90%,63%
105900,Granfield Reserve,Northland,Maori,5-11,86,27,0,NA,NA,31%,<5%,NA
106000,Kamo Central,Northland,Maori,12+,411,378,361,219,147,92%,88%,67%
106000,Kamo Central,Northland,Maori,5-11,85,30,0,NA,NA,35%,<5%,NA
106100,Whau Valley,Northland,Maori,12+,603,543,520,355,194,90%,86%,55%
106100,Whau Valley,Northland,Maori,5-11,125,34,0,NA,NA,27%,<5%,NA
106200,Tikipunga North,Northland,Maori,12+,959,857,812,505,264,89%,85%,52%
106200,Tikipunga North,Northland,Maori,5-11,280,46,Masked,NA,NA,16%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,80,71,67,44,25,89%,84%,57%
106300,Pukenui,Northland,Maori,12+,171,155,151,105,74,91%,88%,70%
106300,Pukenui,Northland,Maori,5-11,47,26,Masked,NA,NA,55%,6%,NA
106400,Otangarei,Northland,Maori,12+,"1,265","1,052",956,547,259,83%,76%,47%
106400,Otangarei,Northland,Maori,5-11,272,26,0,NA,NA,10%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,54,41,40,31,16,76%,74%,52%
106500,Tikipunga South,Northland,Maori,12+,"1,171","1,080","1,032",643,358,92%,88%,56%
106500,Tikipunga South,Northland,Maori,5-11,296,78,Masked,NA,NA,26%,<5%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,83,Masked,78,48,26,>95%,94%,54%
106600,Kensington (Whangarei District),Northland,Maori,12+,711,621,598,401,232,87%,84%,58%
106600,Kensington (Whangarei District),Northland,Maori,5-11,126,19,0,NA,NA,15%,<5%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,59,Masked,Masked,48,23,>95%,>95%,48%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,124,117,81,46,89%,84%,57%
106800,Mairtown,Northland,Maori,12+,533,479,463,324,210,90%,87%,65%
106800,Mairtown,Northland,Maori,5-11,96,23,0,NA,NA,24%,<5%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,58,44,44,34,21,76%,76%,62%
106900,Maunu-Horahora,Northland,Maori,12+,529,476,462,309,180,90%,87%,58%
106900,Maunu-Horahora,Northland,Maori,5-11,109,31,0,NA,NA,28%,<5%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,40,33,30,27,18,82%,75%,67%
107000,Woodhill-Vinetown,Northland,Maori,12+,714,602,571,383,230,84%,80%,60%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,25,0,NA,NA,22%,<5%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,87,Masked,80,57,33,>95%,92%,58%
107100,Whangarei Central,Northland,Maori,12+,260,229,222,152,87,88%,85%,57%
107200,Riverside,Northland,Maori,12+,428,365,349,237,132,85%,82%,56%
107200,Riverside,Northland,Maori,5-11,78,27,0,NA,NA,35%,<5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,45,42,42,28,14,93%,93%,50%
107300,Raumanga,Northland,Maori,12+,"1,435","1,231","1,123",624,306,86%,78%,49%
107300,Raumanga,Northland,Maori,5-11,350,58,0,NA,NA,17%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,91,Masked,81,57,27,>95%,89%,47%
107400,Tarewa,Northland,Maori,12+,857,728,678,405,204,85%,79%,50%
107400,Tarewa,Northland,Maori,5-11,233,34,0,NA,NA,15%,<5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,765,686,644,421,229,90%,84%,54%
107500,Morningside (Whangarei District),Northland,Maori,5-11,135,41,0,NA,NA,30%,<5%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,51,47,46,35,22,92%,90%,63%
107600,Ngunguru,Northland,Maori,12+,153,134,132,104,59,88%,86%,57%
107700,Otaika-Portland,Northland,Maori,12+,296,245,231,157,98,83%,78%,62%
107700,Otaika-Portland,Northland,Maori,5-11,53,18,0,NA,NA,34%,<5%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,235,200,195,125,73,85%,83%,58%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,56,10,0,NA,NA,18%,<5%,NA
108000,Pataua,Northland,Maori,12+,184,141,136,87,51,77%,74%,59%
108000,Pataua,Northland,Maori,5-11,41,10,0,NA,NA,24%,<5%,NA
108100,Onerahi Park,Northland,Maori,12+,245,228,220,157,105,93%,90%,67%
108100,Onerahi Park,Northland,Maori,5-11,51,15,0,NA,NA,29%,<5%,NA
108200,Sherwood Rise,Northland,Maori,12+,617,556,532,341,181,90%,86%,53%
108200,Sherwood Rise,Northland,Maori,5-11,152,27,0,NA,NA,18%,<5%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,44,Masked,Masked,28,16,>95%,>95%,57%
108300,Onerahi,Northland,Maori,12+,591,519,486,267,142,88%,82%,53%
108300,Onerahi,Northland,Maori,5-11,161,31,0,NA,NA,19%,<5%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,50,41,38,24,15,82%,76%,62%
108500,Parua Bay,Northland,Maori,12+,269,249,243,176,103,93%,90%,59%
108500,Parua Bay,Northland,Maori,5-11,59,20,0,NA,NA,34%,<5%,NA
108600,Bream Bay,Northland,Maori,12+,351,303,286,196,111,86%,81%,57%
108600,Bream Bay,Northland,Maori,5-11,68,11,0,NA,NA,16%,<5%,NA
108700,Marsden Bay,Northland,Maori,12+,301,285,279,189,115,95%,93%,61%
108700,Marsden Bay,Northland,Maori,5-11,76,17,0,NA,NA,22%,<5%,NA
108800,Ruakaka,Northland,Maori,12+,596,553,530,333,175,93%,89%,53%
108800,Ruakaka,Northland,Maori,5-11,138,22,0,NA,NA,16%,<5%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,47,47,33,20,90%,90%,61%
108900,Bream Head,Northland,Maori,12+,91,84,84,62,48,92%,92%,77%
109000,Waipu,Northland,Maori,12+,290,235,233,165,102,81%,80%,62%
109000,Waipu,Northland,Maori,5-11,46,9,0,NA,NA,20%,<5%,NA
109100,Kaipara Coastal,Northland,Maori,12+,856,665,623,413,214,78%,73%,52%
109100,Kaipara Coastal,Northland,Maori,5-11,167,30,0,NA,NA,18%,<5%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,49,45,42,23,9,92%,86%,39%
109200,Maungaru,Northland,Maori,12+,251,218,208,150,75,87%,83%,50%
109200,Maungaru,Northland,Maori,5-11,55,13,0,NA,NA,24%,<5%,NA
109300,Dargaville,Northland,Maori,12+,"1,346","1,103","1,015",648,313,82%,75%,48%
109300,Dargaville,Northland,Maori,5-11,268,36,0,NA,NA,13%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,199,Masked,183,125,47,>95%,92%,38%
109300,Dargaville,Northland,Pacific Peoples,5-11,43,11,0,NA,NA,26%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,463,384,364,269,150,83%,79%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,105,18,0,NA,NA,17%,<5%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,177,132,127,86,50,75%,72%,58%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,44,Masked,0,NA,NA,9%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,174,159,146,96,48,91%,84%,50%
109600,Maungaturoto,Northland,Maori,5-11,51,11,0,NA,NA,22%,<5%,NA
109700,Kaiwaka,Northland,Maori,12+,430,342,317,198,121,80%,74%,61%
109700,Kaiwaka,Northland,Maori,5-11,91,14,0,NA,NA,15%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,177,141,136,93,49,80%,77%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,54,11,0,NA,NA,20%,<5%,NA
109900,Mangawhai Heads,Northland,Maori,12+,162,145,139,100,56,90%,86%,56%
110100,Mangawhai,Northland,Maori,12+,70,63,62,40,22,90%,89%,55%
110200,Okahukura Peninsula,Waitemata,Maori,12+,175,150,145,91,38,86%,83%,42%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,49,7,0,NA,NA,14%,<5%,NA
110400,Cape Rodney,Waitemata,Maori,12+,365,327,320,234,129,90%,88%,55%
110400,Cape Rodney,Waitemata,Maori,5-11,81,26,0,NA,NA,32%,<5%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,43,40,32,14,86%,80%,44%
110500,Wellsford,Waitemata,Maori,12+,291,237,223,146,69,81%,77%,47%
110500,Wellsford,Waitemata,Maori,5-11,68,12,0,NA,NA,18%,<5%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,64,57,56,47,15,89%,88%,32%
110700,South Head,Waitemata,Maori,12+,362,317,309,227,117,88%,85%,52%
110700,South Head,Waitemata,Maori,5-11,76,17,0,NA,NA,22%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,48,46,35,21,92%,88%,60%
110800,Kaipara Hills,Waitemata,Maori,12+,257,228,213,144,67,89%,83%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,53,14,0,NA,NA,26%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,66,63,44,25,85%,81%,57%
111100,Warkworth West,Waitemata,Maori,12+,147,130,124,87,42,88%,84%,48%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,86,Masked,Masked,72,47,>95%,>95%,65%
111200,Puhoi Valley,Waitemata,Maori,12+,193,176,170,110,55,91%,88%,50%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,59,Masked,Masked,51,20,>95%,>95%,39%
111300,Warkworth East,Waitemata,Maori,12+,196,179,167,119,60,91%,85%,50%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,160,Masked,Masked,151,82,>95%,>95%,54%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,47,20,0,NA,NA,43%,<5%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,79,71,70,58,37,90%,89%,64%
111600,Te Kuru,Waitemata,Maori,12+,146,Masked,138,96,54,>95%,95%,56%
111600,Te Kuru,Waitemata,Maori,5-11,42,15,0,NA,NA,36%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,233,220,214,141,93,94%,92%,66%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,104,Masked,Masked,75,34,>95%,>95%,45%
111800,Barrier Islands,Auckland,Maori,12+,167,133,129,100,73,80%,77%,73%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,30,19,>95%,>95%,63%
112100,Wainui-Waiwera,Waitemata,Maori,12+,98,92,90,72,40,94%,92%,56%
112200,Parakai,Waitemata,Maori,12+,191,177,167,98,50,93%,87%,51%
112200,Parakai,Waitemata,Maori,5-11,40,11,0,NA,NA,28%,<5%,NA
112300,Helensville Rural,Waitemata,Maori,12+,105,99,98,76,44,94%,93%,58%
112400,Helensville,Waitemata,Maori,12+,408,360,340,236,128,88%,83%,54%
112400,Helensville,Waitemata,Maori,5-11,98,29,Masked,NA,NA,30%,<5%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,86,47,>95%,>95%,55%
112500,Waitoki,Waitemata,Maori,12+,60,54,54,39,23,90%,90%,59%
112600,Waikoukou Valley,Waitemata,Maori,12+,87,Masked,82,57,30,>95%,94%,53%
112700,Orewa North,Waitemata,Maori,12+,174,165,163,123,76,95%,94%,62%
112700,Orewa North,Waitemata,Pacific Peoples,12+,62,58,57,48,32,94%,92%,67%
112800,Hatfields Beach,Waitemata,Maori,12+,104,Masked,Masked,70,45,>95%,>95%,64%
112900,Orewa South,Waitemata,Maori,12+,131,124,119,93,61,95%,91%,66%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,58,58,49,32,87%,87%,65%
113000,Orewa Central,Waitemata,Maori,12+,148,139,136,108,73,94%,92%,68%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,48,26,84%,84%,54%
113100,Millwater North,Waitemata,Maori,12+,74,Masked,Masked,49,36,>95%,>95%,73%
113200,Waipatukahu,Waitemata,Maori,12+,155,143,142,113,69,92%,92%,61%
113300,Millwater South,Waitemata,Maori,12+,133,123,120,80,46,92%,90%,57%
113400,Dairy Flat North,Waitemata,Maori,12+,145,128,121,77,37,88%,83%,48%
113500,Dairy Flat West,Waitemata,Maori,12+,48,42,42,29,19,88%,88%,66%
113600,Kingsway,Waitemata,Maori,12+,81,Masked,Masked,51,28,>95%,>95%,55%
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,Masked,Masked,35,15,>95%,>95%,43%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,49,41,38,28,12,84%,78%,43%
113900,Red Beach West,Waitemata,Maori,12+,108,97,93,68,43,90%,86%,63%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,131,83,>95%,>95%,63%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,52,Masked,Masked,43,26,>95%,>95%,60%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,105,85,82,59,34,81%,78%,58%
114200,Waimauku,Waitemata,Maori,12+,81,Masked,Masked,62,33,>95%,>95%,53%
114400,Vipond,Waitemata,Maori,12+,169,158,153,110,69,93%,91%,63%
114400,Vipond,Waitemata,Maori,5-11,46,12,0,NA,NA,26%,<5%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,31,20,>95%,>95%,65%
114500,Muriwai,Waitemata,Maori,12+,81,Masked,Masked,63,32,>95%,>95%,51%
114600,Stanmore Bay West,Waitemata,Maori,12+,186,Masked,173,130,67,>95%,93%,52%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,22,0,NA,NA,50%,<5%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,104,Masked,Masked,69,39,>95%,>95%,57%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,Masked,46,27,>95%,>95%,59%
114800,Okura Bush,Waitemata,Maori,12+,63,56,52,38,16,89%,83%,42%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,221,217,156,74,90%,89%,47%
114900,Whangaparoa Central,Waitemata,Maori,5-11,59,23,Masked,NA,NA,39%,<5%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,50,45,45,30,17,90%,90%,57%
115000,Kumeu-Huapai,Waitemata,Maori,12+,234,Masked,Masked,166,105,>95%,>95%,63%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,72,46,0,NA,NA,64%,<5%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,147,Masked,Masked,112,77,>95%,>95%,69%
115100,Stanmore Bay East,Waitemata,Maori,12+,210,192,186,129,66,91%,89%,51%
115200,Manly West,Waitemata,Maori,12+,150,Masked,139,84,47,>95%,93%,56%
115200,Manly West,Waitemata,Pacific Peoples,12+,45,Masked,42,28,11,>95%,93%,39%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,69,Masked,Masked,44,24,>95%,>95%,55%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,90,Masked,Masked,70,39,>95%,>95%,56%
115500,Coatesville,Waitemata,Maori,12+,71,64,61,42,25,90%,86%,60%
115600,Dairy Flat South,Waitemata,Maori,12+,58,53,51,40,22,91%,88%,55%
115700,Gulf Harbour North,Waitemata,Maori,12+,117,Masked,Masked,88,49,>95%,>95%,56%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,47,Masked,Masked,34,16,>95%,>95%,47%
115800,Manly East,Waitemata,Maori,12+,200,178,174,130,75,89%,87%,58%
115800,Manly East,Waitemata,Maori,5-11,52,24,0,NA,NA,46%,<5%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,68,55,55,43,21,81%,81%,49%
115900,Riverhead,Waitemata,Maori,12+,181,161,156,115,58,89%,86%,50%
115900,Riverhead,Waitemata,Maori,5-11,42,20,Masked,NA,NA,48%,<5%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,63,Masked,Masked,54,36,>95%,>95%,67%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,51,33,>95%,>95%,65%
116000,Army Bay,Waitemata,Pacific Peoples,12+,40,Masked,Masked,28,20,>95%,>95%,71%
116100,Kumeu Rural East,Waitemata,Maori,12+,178,160,153,114,68,90%,86%,60%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,90,Masked,Masked,65,37,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,59,52,51,40,26,88%,86%,65%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,41,38,37,29,20,93%,90%,69%
116400,Taupaki,Waitemata,Maori,12+,94,Masked,88,65,33,>95%,94%,51%
116600,Paremoremo East,Waitemata,Maori,12+,116,Masked,Masked,80,45,>95%,>95%,56%
116600,Paremoremo East,Waitemata,Pacific Peoples,12+,40,34,34,28,18,85%,85%,64%
116700,Albany Heights,Waitemata,Maori,12+,101,92,89,67,38,91%,88%,57%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,46,Masked,Masked,41,27,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,124,Masked,Masked,95,50,>95%,>95%,53%
116800,Awaruku,Waitemata,Pacific Peoples,12+,53,Masked,Masked,38,18,>95%,>95%,47%
116900,Fairview Heights,Waitemata,Maori,12+,69,63,61,45,23,91%,88%,51%
117000,Whenuapai,Waitemata,Maori,12+,413,391,383,280,162,95%,93%,58%
