SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102500,Waipapa,Northland,Maori,12+,130,113,107,98,49,87%,82%,50%
102600,Puketotara,Northland,Maori,12+,229,203,197,172,98,89%,86%,57%
102600,Puketotara,Northland,Maori,5-11,53,23,Masked,NA,NA,43%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,793,608,579,537,270,77%,73%,50%
102700,Waima Forest,Northland,Maori,5-11,127,20,7,NA,NA,16%,6%,NA
102800,Riverview,Northland,Maori,12+,219,Masked,Masked,186,108,>95%,>95%,58%
102800,Riverview,Northland,Maori,5-11,59,22,Masked,NA,NA,37%,7%,NA
102900,Waipoua Forest,Northland,Maori,12+,632,511,492,468,292,81%,78%,62%
102900,Waipoua Forest,Northland,Maori,5-11,86,16,Masked,NA,NA,19%,6%,NA
103000,Kerikeri Central,Northland,Maori,12+,458,411,395,358,171,90%,86%,48%
103000,Kerikeri Central,Northland,Maori,5-11,105,28,9,NA,NA,27%,9%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,52,Masked,Masked,93,28,>95%,>95%,30%
103100,Kerikeri South,Northland,Maori,12+,233,204,195,183,105,88%,84%,57%
103100,Kerikeri South,Northland,Maori,5-11,48,19,Masked,NA,NA,40%,10%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,406,345,328,301,174,85%,81%,58%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,70,13,7,NA,NA,19%,10%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,279,246,243,231,136,88%,87%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,44,22,Masked,NA,NA,50%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,942,771,734,672,332,82%,78%,49%
103400,Ngapuhi,Northland,Maori,5-11,172,33,7,NA,NA,19%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,724","2,205","2,086","1,906",924,81%,77%,48%
103500,Kaikohe,Northland,Maori,5-11,613,148,47,NA,NA,24%,8%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,103,94,92,85,38,91%,89%,45%
103600,Pakaraka,Northland,Maori,12+,151,136,131,122,65,90%,87%,53%
103700,Haruru,Northland,Maori,12+,211,192,189,170,85,91%,90%,50%
103700,Haruru,Northland,Maori,5-11,66,28,6,NA,NA,42%,9%,NA
103800,Russell,Northland,Maori,12+,134,126,125,115,81,94%,93%,70%
103900,Paihia,Northland,Maori,12+,499,419,402,372,185,84%,81%,50%
103900,Paihia,Northland,Maori,5-11,77,17,Masked,NA,NA,22%,6%,NA
104000,Mataraua Forest,Northland,Maori,12+,328,259,240,213,119,79%,73%,56%
104000,Mataraua Forest,Northland,Maori,5-11,62,11,6,NA,NA,18%,10%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,816,652,627,566,280,80%,77%,49%
104100,Matawaia-Taumarere,Northland,Maori,5-11,165,41,7,NA,NA,25%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,76,61,61,57,42,80%,80%,74%
104300,Opua (Far North District),Northland,Maori,12+,168,128,123,115,65,76%,73%,57%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,391,341,325,306,189,87%,83%,62%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,167",996,952,861,438,85%,82%,51%
104500,Moerewa,Northland,Maori,5-11,249,32,8,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,798,715,677,612,308,90%,85%,50%
104600,Kawakawa,Northland,Maori,5-11,166,35,8,NA,NA,21%,<5%,NA
104700,Maromaku,Northland,Maori,12+,245,194,183,165,86,79%,75%,52%
104700,Maromaku,Northland,Maori,5-11,62,23,Masked,NA,NA,37%,6%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,591,539,517,461,239,91%,87%,52%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,125,27,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,669,579,561,516,280,87%,84%,54%
104900,Whangaruru,Northland,Maori,5-11,122,45,8,NA,NA,37%,7%,NA
105100,Matarau,Northland,Maori,12+,367,321,313,277,148,87%,85%,53%
105100,Matarau,Northland,Maori,5-11,88,26,10,NA,NA,30%,11%,NA
105200,Hikurangi,Northland,Maori,12+,461,417,399,355,172,90%,87%,48%
105200,Hikurangi,Northland,Maori,5-11,137,43,16,NA,NA,31%,12%,NA
105300,Kauri,Northland,Maori,12+,234,207,204,189,110,88%,87%,58%
105300,Kauri,Northland,Maori,5-11,59,16,Masked,NA,NA,27%,8%,NA
105400,Maungatapere,Northland,Maori,12+,429,395,380,347,206,92%,89%,59%
105400,Maungatapere,Northland,Maori,5-11,101,36,14,NA,NA,36%,14%,NA
105500,Kamo West,Northland,Maori,12+,404,369,362,317,187,91%,90%,59%
105500,Kamo West,Northland,Maori,5-11,97,38,16,NA,NA,39%,16%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,221,199,192,174,104,90%,87%,60%
105700,Kiripaka,Northland,Maori,12+,184,163,157,146,73,89%,85%,50%
105800,Kamo East,Northland,Maori,12+,931,848,814,729,322,91%,87%,44%
105800,Kamo East,Northland,Maori,5-11,254,71,19,NA,NA,28%,7%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,97,83,82,75,41,86%,85%,55%
105900,Granfield Reserve,Northland,Maori,12+,456,428,409,370,204,94%,90%,55%
105900,Granfield Reserve,Northland,Maori,5-11,83,28,8,NA,NA,34%,10%,NA
106000,Kamo Central,Northland,Maori,12+,418,388,375,339,177,93%,90%,52%
106000,Kamo Central,Northland,Maori,5-11,90,36,15,NA,NA,40%,17%,NA
106100,Whau Valley,Northland,Maori,12+,592,529,514,470,249,89%,87%,53%
106100,Whau Valley,Northland,Maori,5-11,126,42,10,NA,NA,33%,8%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,44,Masked,Masked,41,27,>95%,>95%,66%
106200,Tikipunga North,Northland,Maori,12+,947,850,815,728,363,90%,86%,50%
106200,Tikipunga North,Northland,Maori,5-11,267,73,16,NA,NA,27%,6%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,80,72,70,66,36,90%,88%,55%
106300,Pukenui,Northland,Maori,12+,173,160,157,136,90,92%,91%,66%
106300,Pukenui,Northland,Maori,5-11,51,27,7,NA,NA,53%,14%,NA
106400,Otangarei,Northland,Maori,12+,"1,276","1,063",978,892,394,83%,77%,44%
106400,Otangarei,Northland,Maori,5-11,277,45,9,NA,NA,16%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,55,41,40,37,17,75%,73%,46%
106500,Tikipunga South,Northland,Maori,12+,"1,163","1,074","1,033",926,470,92%,89%,51%
106500,Tikipunga South,Northland,Maori,5-11,290,102,21,NA,NA,35%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,82,Masked,Masked,76,36,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,724,636,614,571,307,88%,85%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,126,21,10,NA,NA,17%,8%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,63,Masked,Masked,60,34,>95%,>95%,57%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,122,117,109,58,88%,84%,53%
106800,Mairtown,Northland,Maori,12+,531,469,457,423,258,88%,86%,61%
106800,Mairtown,Northland,Maori,5-11,101,34,8,NA,NA,34%,8%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,55,45,44,41,26,82%,80%,63%
106900,Maunu-Horahora,Northland,Maori,12+,508,461,448,404,233,91%,88%,58%
106900,Maunu-Horahora,Northland,Maori,5-11,106,42,14,NA,NA,40%,13%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,43,37,37,35,28,86%,86%,80%
107000,Woodhill-Vinetown,Northland,Maori,12+,716,609,585,536,298,85%,82%,56%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,30,10,NA,NA,26%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,78,Masked,Masked,70,39,>95%,>95%,56%
107100,Whangarei Central,Northland,Maori,12+,266,233,225,211,113,88%,85%,54%
107200,Riverside,Northland,Maori,12+,431,364,356,337,174,84%,83%,52%
107200,Riverside,Northland,Maori,5-11,75,31,Masked,NA,NA,41%,5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,42,Masked,Masked,35,20,>95%,>95%,57%
107300,Raumanga,Northland,Maori,12+,"1,419","1,242","1,165","1,035",434,88%,82%,42%
107300,Raumanga,Northland,Maori,5-11,360,92,22,NA,NA,26%,6%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,97,Masked,92,78,37,>95%,95%,47%
107400,Tarewa,Northland,Maori,12+,862,740,711,639,321,86%,82%,50%
107400,Tarewa,Northland,Maori,5-11,231,62,20,NA,NA,27%,9%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,759,690,655,604,301,91%,86%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,134,46,18,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,48,45,44,42,22,94%,92%,52%
107600,Ngunguru,Northland,Maori,12+,161,140,139,129,77,87%,86%,60%
107700,Otaika-Portland,Northland,Maori,12+,291,244,232,213,125,84%,80%,59%
107700,Otaika-Portland,Northland,Maori,5-11,55,19,10,NA,NA,35%,18%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,245,221,218,191,97,90%,89%,51%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,12,6,NA,NA,20%,10%,NA
108000,Pataua,Northland,Maori,12+,196,156,150,136,70,80%,77%,51%
108000,Pataua,Northland,Maori,5-11,44,8,Masked,NA,NA,18%,9%,NA
108100,Onerahi Park,Northland,Maori,12+,241,226,221,204,128,94%,92%,63%
108100,Onerahi Park,Northland,Maori,5-11,52,19,9,NA,NA,37%,17%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,21,82%,80%,70%
108200,Sherwood Rise,Northland,Maori,12+,634,573,550,495,252,90%,87%,51%
108200,Sherwood Rise,Northland,Maori,5-11,155,42,14,NA,NA,27%,9%,NA
108300,Onerahi,Northland,Maori,12+,576,501,480,424,202,87%,83%,48%
108300,Onerahi,Northland,Maori,5-11,155,38,17,NA,NA,25%,11%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,46,39,39,36,16,85%,85%,44%
108500,Parua Bay,Northland,Maori,12+,272,255,253,230,149,94%,93%,65%
108500,Parua Bay,Northland,Maori,5-11,58,25,7,NA,NA,43%,12%,NA
108600,Bream Bay,Northland,Maori,12+,345,295,285,253,140,86%,83%,55%
108600,Bream Bay,Northland,Maori,5-11,70,19,8,NA,NA,27%,11%,NA
108700,Marsden Bay,Northland,Maori,12+,309,Masked,291,259,149,>95%,94%,58%
108700,Marsden Bay,Northland,Maori,5-11,78,22,12,NA,NA,28%,15%,NA
108800,Ruakaka,Northland,Maori,12+,593,Masked,544,493,256,>95%,92%,52%
108800,Ruakaka,Northland,Maori,5-11,136,42,8,NA,NA,31%,6%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,48,48,44,30,94%,94%,68%
108900,Bream Head,Northland,Maori,12+,89,83,83,79,58,93%,93%,73%
109000,Waipu,Northland,Maori,12+,302,255,250,230,136,84%,83%,59%
109000,Waipu,Northland,Maori,5-11,48,14,Masked,NA,NA,29%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,42,37,37,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,864,672,635,584,291,78%,73%,50%
109100,Kaipara Coastal,Northland,Maori,5-11,160,40,12,NA,NA,25%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,Masked,50,45,14,>95%,94%,31%
109200,Maungaru,Northland,Maori,12+,254,226,218,199,98,89%,86%,49%
109200,Maungaru,Northland,Maori,5-11,55,18,Masked,NA,NA,33%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,347","1,108","1,038",959,425,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,272,47,21,NA,NA,17%,8%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,189,175,71,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,42,11,Masked,NA,NA,26%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,472,390,375,343,191,83%,79%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,103,23,8,NA,NA,22%,8%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,134,129,124,70,76%,73%,56%
109600,Maungaturoto,Northland,Maori,12+,182,169,163,145,71,93%,90%,49%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,413,324,311,281,138,78%,75%,49%
109700,Kaiwaka,Northland,Maori,5-11,89,23,Masked,NA,NA,26%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,184,146,143,129,70,79%,78%,54%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,162,146,138,124,72,90%,85%,58%
109900,Mangawhai Heads,Northland,Maori,5-11,42,15,6,NA,NA,36%,14%,NA
110100,Mangawhai,Northland,Maori,12+,74,66,65,54,33,89%,88%,61%
110200,Okahukura Peninsula,Waitemata,Maori,12+,180,153,149,125,49,85%,83%,39%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,10%,NA
110400,Cape Rodney,Waitemata,Maori,12+,366,332,328,296,158,91%,90%,53%
110400,Cape Rodney,Waitemata,Maori,5-11,79,28,20,NA,NA,35%,25%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,40,37,34,17,80%,74%,50%
110500,Wellsford,Waitemata,Maori,12+,284,227,218,203,84,80%,77%,41%
110500,Wellsford,Waitemata,Maori,5-11,66,12,6,NA,NA,18%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,72,67,66,64,22,93%,92%,34%
110700,South Head,Waitemata,Maori,12+,369,329,320,296,145,89%,87%,49%
110700,South Head,Waitemata,Maori,5-11,82,20,Masked,NA,NA,24%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,53,Masked,48,46,27,>95%,91%,59%
110800,Kaipara Hills,Waitemata,Maori,12+,250,228,220,192,98,91%,88%,51%
110800,Kaipara Hills,Waitemata,Maori,5-11,54,15,Masked,NA,NA,28%,9%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,80,67,64,58,28,84%,80%,48%
111100,Warkworth West,Waitemata,Maori,12+,147,129,126,115,59,88%,86%,51%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,81,Masked,Masked,84,57,>95%,>95%,68%
111200,Puhoi Valley,Waitemata,Maori,12+,192,173,169,152,72,90%,88%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,66,Masked,Masked,64,44,>95%,>95%,69%
111300,Warkworth East,Waitemata,Maori,12+,200,176,172,157,72,88%,86%,46%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,157,Masked,Masked,173,106,>95%,>95%,61%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,45,23,10,NA,NA,51%,22%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,76,72,71,65,48,95%,93%,74%
111600,Te Kuru,Waitemata,Maori,12+,147,Masked,139,128,63,>95%,95%,49%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,6,NA,NA,43%,14%,NA
111700,Snells Beach,Waitemata,Maori,12+,235,221,220,190,113,94%,94%,59%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,99,Masked,Masked,106,62,>95%,>95%,58%
111800,Barrier Islands,Auckland,Maori,12+,171,147,143,131,88,86%,84%,67%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,40,Masked,Masked,36,21,>95%,>95%,58%
112100,Wainui-Waiwera,Waitemata,Maori,12+,93,Masked,Masked,84,52,>95%,>95%,62%
112200,Parakai,Waitemata,Maori,12+,189,176,167,140,61,93%,88%,44%
112200,Parakai,Waitemata,Maori,5-11,40,14,11,NA,NA,35%,28%,NA
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,102,60,>95%,>95%,59%
112400,Helensville,Waitemata,Maori,12+,404,343,329,302,159,85%,81%,53%
112400,Helensville,Waitemata,Maori,5-11,90,34,9,NA,NA,38%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,100,64,>95%,>95%,64%
112500,Waitoki,Waitemata,Maori,12+,57,51,51,48,28,89%,89%,58%
112600,Waikoukou Valley,Waitemata,Maori,12+,89,Masked,Masked,76,43,>95%,>95%,57%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,155,91,>95%,>95%,59%
112700,Orewa North,Waitemata,Pacific Peoples,12+,62,57,56,52,34,92%,90%,65%
112800,Hatfields Beach,Waitemata,Maori,12+,104,97,97,85,50,93%,93%,59%
112900,Orewa South,Waitemata,Maori,12+,128,Masked,Masked,115,66,>95%,>95%,57%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,59,58,35,88%,88%,60%
113000,Orewa Central,Waitemata,Maori,12+,145,Masked,136,127,86,>95%,94%,68%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,55,35,84%,84%,64%
113100,Millwater North,Waitemata,Maori,12+,73,Masked,Masked,56,39,>95%,>95%,70%
113200,Waipatukahu,Waitemata,Maori,12+,151,139,136,127,78,92%,90%,61%
113300,Millwater South,Waitemata,Maori,12+,134,125,121,103,61,93%,90%,59%
113300,Millwater South,Waitemata,Maori,5-11,41,20,7,NA,NA,49%,17%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,151,133,126,118,52,88%,83%,44%
113500,Dairy Flat West,Waitemata,Maori,12+,54,47,47,42,23,87%,87%,55%
113600,Kingsway,Waitemata,Maori,12+,80,Masked,Masked,81,42,>95%,>95%,52%
113600,Kingsway,Waitemata,Pacific Peoples,12+,42,Masked,Masked,44,20,>95%,>95%,45%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,56,49,49,46,22,88%,88%,48%
113900,Red Beach West,Waitemata,Maori,12+,113,100,96,85,58,88%,85%,68%
114000,Red Beach East,Waitemata,Maori,12+,181,Masked,Masked,157,101,>95%,>95%,64%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,49,Masked,Masked,49,32,>95%,>95%,65%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,103,88,87,75,40,85%,84%,53%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,70,41,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,12+,177,Masked,Masked,147,86,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,5-11,49,13,7,NA,NA,27%,14%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,24,>95%,>95%,65%
114500,Muriwai,Waitemata,Maori,12+,86,Masked,Masked,77,47,>95%,>95%,61%
114600,Stanmore Bay West,Waitemata,Maori,12+,186,Masked,171,157,86,>95%,92%,55%
114600,Stanmore Bay West,Waitemata,Maori,5-11,45,26,11,NA,NA,58%,24%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,103,Masked,Masked,92,47,>95%,>95%,51%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,64,57,35,>95%,94%,61%
114800,Okura Bush,Waitemata,Maori,12+,63,59,56,51,28,94%,89%,55%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,223,218,192,95,91%,89%,49%
114900,Whangaparoa Central,Waitemata,Maori,5-11,58,26,10,NA,NA,45%,17%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,42,25,92%,92%,60%
115000,Kumeu-Huapai,Waitemata,Maori,12+,247,Masked,Masked,227,124,>95%,>95%,55%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,70,47,20,NA,NA,67%,29%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,153,Masked,Masked,133,94,>95%,>95%,71%
115100,Stanmore Bay East,Waitemata,Maori,12+,207,192,188,164,84,93%,91%,51%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,43,40,39,34,24,93%,91%,71%
115200,Manly West,Waitemata,Maori,12+,156,Masked,Masked,135,65,>95%,>95%,48%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,38,11,>95%,>95%,29%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,63,63,54,29,90%,90%,54%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,82,Masked,Masked,82,46,>95%,>95%,56%
115500,Coatesville,Waitemata,Maori,12+,71,62,60,53,28,87%,85%,53%
115600,Dairy Flat South,Waitemata,Maori,12+,62,58,58,56,26,94%,94%,46%
115700,Gulf Harbour North,Waitemata,Maori,12+,114,Masked,Masked,99,69,>95%,>95%,70%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,46,Masked,Masked,40,20,>95%,>95%,50%
115800,Manly East,Waitemata,Maori,12+,205,178,176,164,95,87%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,51,30,14,NA,NA,59%,27%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,66,53,53,49,22,80%,80%,45%
115900,Riverhead,Waitemata,Maori,12+,183,161,158,143,74,88%,86%,52%
115900,Riverhead,Waitemata,Maori,5-11,44,24,13,NA,NA,55%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,66,Masked,Masked,62,43,>95%,>95%,69%
116000,Army Bay,Waitemata,Maori,12+,67,Masked,Masked,69,38,>95%,>95%,55%
116000,Army Bay,Waitemata,Pacific Peoples,12+,43,Masked,Masked,35,22,>95%,>95%,63%
116100,Kumeu Rural East,Waitemata,Maori,12+,182,165,161,149,88,91%,88%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,96,Masked,Masked,88,50,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,64,60,58,52,34,94%,91%,65%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,44,38,37,35,25,86%,84%,71%
116400,Taupaki,Waitemata,Maori,12+,99,Masked,Masked,87,55,>95%,>95%,63%
116600,Paremoremo East,Waitemata,Maori,12+,117,Masked,Masked,106,60,>95%,>95%,57%
116700,Albany Heights,Waitemata,Maori,12+,103,94,92,84,47,91%,89%,56%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,44,29,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,124,Masked,Masked,111,66,>95%,>95%,59%
