DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Asian,75-79,Female,1142,1140,"1,136","1,014",1240
Auckland,Asian,75-79,Male,987,979,976,877,1080
Auckland,Asian,80-84,Female,868,858,855,764,943
Auckland,Asian,80-84,Male,728,724,721,653,819
Auckland,Asian,85-89,Female,446,438,435,381,441
Auckland,Asian,85-89,Male,426,424,423,383,420
Auckland,Asian,90+,Female,185,185,185,169,179
Auckland,Asian,90+,Male,120,119,119,106,126
Auckland,European or Other,12-17,Female,7037,6994,"2,773",681,7315
Auckland,European or Other,12-17,Male,7255,7185,"2,923",621,7448
Auckland,European or Other,12-17,Unknown/Other,10,10,6,<5,8
Auckland,European or Other,18-24,Female,11068,11024,"11,013","8,160",11536
Auckland,European or Other,18-24,Male,10212,10136,"10,127","6,456",10369
Auckland,European or Other,18-24,Unknown/Other,53,52,52,38,38
Auckland,European or Other,25-29,Female,10361,10305,"10,296","7,700",11855
Auckland,European or Other,25-29,Male,10471,10398,"10,389","6,772",10769
Auckland,European or Other,25-29,Unknown/Other,48,48,48,30,23
Auckland,European or Other,30-34,Female,9547,9501,"9,490","7,213",10714
Auckland,European or Other,30-34,Male,10332,10246,"10,229","6,936",10361
Auckland,European or Other,30-34,Unknown/Other,32,32,32,25,22
Auckland,European or Other,35-39,Female,7588,7534,"7,521","5,932",8521
Auckland,European or Other,35-39,Male,8277,8216,"8,207","5,990",8574
Auckland,European or Other,35-39,Unknown/Other,14,13,13,9,15
Auckland,European or Other,40-44,Female,7062,7019,"7,010","5,797",8032
Auckland,European or Other,40-44,Male,7433,7385,"7,366","5,736",8027
Auckland,European or Other,45-49,Female,7844,7811,"7,802","6,688",8961
Auckland,European or Other,45-49,Male,7967,7910,"7,901","6,460",8951
Auckland,European or Other,5-11,Female,5363,3687,NA,NA,7739
Auckland,European or Other,5-11,Male,5740,3869,NA,NA,8273
Auckland,European or Other,50-54,Female,8096,8063,"8,045","7,091",8362
Auckland,European or Other,50-54,Male,8533,8488,"8,476","7,246",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7324,7289,"7,267","6,522",8093
Auckland,European or Other,55-59,Male,8025,7979,"7,964","6,929",8644
Auckland,European or Other,60-64,Female,6696,6668,"6,634","6,075",6988
Auckland,European or Other,60-64,Male,7154,7120,"7,090","6,364",7440
Auckland,European or Other,65-69,Female,5644,5624,"5,581","5,198",5985
Auckland,European or Other,65-69,Male,5827,5809,"5,774","5,326",6084
Auckland,European or Other,70-74,Female,5071,5053,"4,995","4,707",5399
Auckland,European or Other,70-74,Male,4979,4969,"4,930","4,680",5182
Auckland,European or Other,75-79,Female,4021,4009,"3,969","3,811",3829
Auckland,European or Other,75-79,Male,3502,3496,"3,453","3,321",3442
Auckland,European or Other,80-84,Female,2971,2966,"2,929","2,836",2825
Auckland,European or Other,80-84,Male,2415,2411,"2,384","2,313",2219
Auckland,European or Other,85-89,Female,1776,1768,"1,754","1,713",1874
Auckland,European or Other,85-89,Male,1169,1166,"1,151","1,131",1257
Auckland,European or Other,90+,Female,1458,1456,"1,449","1,405",1629
Auckland,European or Other,90+,Male,712,711,706,692,782
Auckland,Maori,12-17,Female,1684,1615,647,61,1659
Auckland,Maori,12-17,Male,1674,1610,644,70,1747
Auckland,Maori,18-24,Female,2410,2363,"2,358","1,102",2396
Auckland,Maori,18-24,Male,2199,2126,"2,122",790,2260
Auckland,Maori,25-29,Female,1518,1485,"1,482",781,1774
Auckland,Maori,25-29,Male,1623,1576,"1,571",708,1611
Auckland,Maori,30-34,Female,1317,1279,"1,277",717,1398
Auckland,Maori,30-34,Male,1270,1236,"1,231",574,1265
Auckland,Maori,35-39,Female,1005,976,973,583,1101
Auckland,Maori,35-39,Male,961,936,932,491,1003
Auckland,Maori,40-44,Female,894,877,873,572,1032
Auckland,Maori,40-44,Male,956,928,923,552,997
Auckland,Maori,45-49,Female,993,985,983,716,1169
Auckland,Maori,45-49,Male,974,951,950,648,1053
Auckland,Maori,5-11,Female,954,497,NA,NA,2068
Auckland,Maori,5-11,Male,1045,541,NA,NA,2253
Auckland,Maori,50-54,Female,1021,1013,"1,012",772,1055
Auckland,Maori,50-54,Male,917,898,892,651,911
Auckland,Maori,55-59,Female,916,908,907,749,988
Auckland,Maori,55-59,Male,896,886,884,712,915
Auckland,Maori,60-64,Female,757,749,747,648,744
Auckland,Maori,60-64,Male,672,669,667,579,607
Auckland,Maori,65-69,Female,523,521,521,474,520
Auckland,Maori,65-69,Male,388,388,388,354,421
Auckland,Maori,70-74,Female,306,305,304,284,304
Auckland,Maori,70-74,Male,291,291,291,278,261
Auckland,Maori,75-79,Female,163,161,161,150,158
Auckland,Maori,75-79,Male,138,138,136,128,138
Auckland,Maori,80-84,Female,113,113,111,110,122
Auckland,Maori,80-84,Male,74,74,74,71,74
Auckland,Maori,85-89,Female,46,46,46,43,53
Auckland,Maori,85-89,Male,28,28,27,26,27
Auckland,Maori,90+,Female,25,25,25,23,22
Auckland,Pacific Peoples,12-17,Female,2758,2674,"1,126",101,2957
Auckland,Pacific Peoples,12-17,Male,2774,2681,"1,093",76,3058
Auckland,Pacific Peoples,18-24,Female,3594,3541,"3,536","1,607",3766
Auckland,Pacific Peoples,18-24,Male,3391,3297,"3,291","1,166",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,17,17,17,5,6
Auckland,Pacific Peoples,25-29,Female,2418,2371,"2,360","1,108",2713
Auckland,Pacific Peoples,25-29,Male,2413,2338,"2,332",869,2582
Auckland,Pacific Peoples,30-34,Female,2049,2008,"2,001","1,085",2120
Auckland,Pacific Peoples,30-34,Male,2028,1970,"1,962",879,1958
Auckland,Pacific Peoples,35-39,Female,1613,1587,"1,584",992,1819
Auckland,Pacific Peoples,35-39,Male,1624,1590,"1,586",820,1791
Auckland,Pacific Peoples,40-44,Female,1611,1589,"1,583","1,068",1764
Auckland,Pacific Peoples,40-44,Male,1592,1562,"1,557",961,1630
Auckland,Pacific Peoples,45-49,Female,1602,1595,"1,592","1,123",1728
Auckland,Pacific Peoples,45-49,Male,1542,1519,"1,517","1,043",1671
Auckland,Pacific Peoples,5-11,Female,1597,683,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1776,737,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1659,1648,"1,644","1,249",1810
Auckland,Pacific Peoples,50-54,Male,1584,1566,"1,565","1,181",1678
Auckland,Pacific Peoples,55-59,Female,1546,1539,"1,534","1,220",1566
Auckland,Pacific Peoples,55-59,Male,1415,1400,"1,399","1,132",1431
Auckland,Pacific Peoples,60-64,Female,1251,1246,"1,242","1,042",1274
Auckland,Pacific Peoples,60-64,Male,1149,1147,"1,144",948,1187
Auckland,Pacific Peoples,65-69,Female,919,913,909,779,974
Auckland,Pacific Peoples,65-69,Male,894,887,885,786,915
Auckland,Pacific Peoples,70-74,Female,684,683,683,572,666
Auckland,Pacific Peoples,70-74,Male,563,559,558,506,559
Auckland,Pacific Peoples,75-79,Female,441,440,438,374,482
Auckland,Pacific Peoples,75-79,Male,301,299,299,259,336
Auckland,Pacific Peoples,80-84,Female,297,291,289,240,326
Auckland,Pacific Peoples,80-84,Male,172,172,172,155,185
Auckland,Pacific Peoples,85-89,Female,144,140,140,116,185
Auckland,Pacific Peoples,85-89,Male,74,74,74,62,79
Auckland,Pacific Peoples,90+,Female,66,64,64,56,81
Auckland,Pacific Peoples,90+,Male,25,25,25,21,24
Auckland,Unknown,12-17,Female,186,172,72,16,29
Auckland,Unknown,12-17,Male,215,190,72,9,21
Auckland,Unknown,18-24,Female,359,353,352,184,33
Auckland,Unknown,18-24,Male,416,398,393,175,30
Auckland,Unknown,25-29,Female,593,577,576,333,50
Auckland,Unknown,25-29,Male,597,577,577,307,46
Auckland,Unknown,30-34,Female,534,515,515,311,48
Auckland,Unknown,30-34,Male,773,743,743,391,58
Auckland,Unknown,35-39,Female,366,356,356,210,50
Auckland,Unknown,35-39,Male,607,580,580,340,98
Auckland,Unknown,40-44,Female,249,243,241,130,50
Auckland,Unknown,40-44,Male,459,438,438,253,81
Auckland,Unknown,45-49,Female,197,193,192,99,42
Auckland,Unknown,45-49,Male,388,370,368,218,103
Auckland,Unknown,5-11,Female,191,116,NA,NA,14
Auckland,Unknown,5-11,Male,175,92,NA,NA,21
Auckland,Unknown,50-54,Female,164,158,158,84,40
Auckland,Unknown,50-54,Male,323,301,301,173,91
Auckland,Unknown,55-59,Female,185,178,177,96,40
Auckland,Unknown,55-59,Male,289,270,270,163,87
Auckland,Unknown,60-64,Female,173,169,169,110,39
Auckland,Unknown,60-64,Male,210,204,203,116,82
Auckland,Unknown,65-69,Female,112,109,109,68,43
Auckland,Unknown,65-69,Male,165,162,162,99,77
Auckland,Unknown,70-74,Female,59,57,56,36,44
Auckland,Unknown,70-74,Male,73,70,70,38,47
Auckland,Unknown,75-79,Female,34,31,31,20,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,8,7,7,5,22
Auckland,Unknown,80-84,Male,11,11,11,10,10
Auckland,Unknown,85-89,Female,7,7,7,5,12
Bay of Plenty,Asian,12-17,Female,605,592,222,18,545
Bay of Plenty,Asian,12-17,Male,707,691,264,16,601
Bay of Plenty,Asian,18-24,Female,582,581,581,350,477
Bay of Plenty,Asian,18-24,Male,1248,1232,"1,229",422,671
Bay of Plenty,Asian,25-29,Female,1050,1045,"1,045",587,948
Bay of Plenty,Asian,25-29,Male,1717,1690,"1,690",616,1083
Bay of Plenty,Asian,30-34,Female,1389,1383,"1,379",874,1117
Bay of Plenty,Asian,30-34,Male,1484,1458,"1,458",755,1026
Bay of Plenty,Asian,35-39,Female,1062,1055,"1,052",698,919
Bay of Plenty,Asian,35-39,Male,1047,1031,"1,028",644,739
Bay of Plenty,Asian,40-44,Female,779,772,771,491,678
Bay of Plenty,Asian,40-44,Male,748,743,743,485,604
Bay of Plenty,Asian,45-49,Female,657,652,652,454,556
Bay of Plenty,Asian,45-49,Male,588,584,584,415,407
Bay of Plenty,Asian,5-11,Female,561,253,NA,NA,860
Bay of Plenty,Asian,5-11,Male,641,290,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,430,428,428,331,399
Bay of Plenty,Asian,50-54,Male,401,397,397,294,318
Bay of Plenty,Asian,55-59,Female,364,360,360,274,328
Bay of Plenty,Asian,55-59,Male,265,264,263,201,240
Bay of Plenty,Asian,60-64,Female,315,315,315,231,313
Bay of Plenty,Asian,60-64,Male,191,190,190,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,186,249
Bay of Plenty,Asian,65-69,Male,185,182,182,151,192
Bay of Plenty,Asian,70-74,Female,171,171,171,137,157
Bay of Plenty,Asian,70-74,Male,133,130,130,113,132
Bay of Plenty,Asian,75-79,Female,73,73,73,56,73
Bay of Plenty,Asian,75-79,Male,71,71,71,55,63
Bay of Plenty,Asian,80-84,Female,47,47,47,37,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,12,12,12,10,14
Bay of Plenty,European or Other,12-17,Female,4996,4864,"1,966",179,5558
Bay of Plenty,European or Other,12-17,Male,5378,5236,"2,140",138,5808
Bay of Plenty,European or Other,18-24,Female,4597,4542,"4,538","2,287",5030
Bay of Plenty,European or Other,18-24,Male,4967,4867,"4,863","1,707",5353
Bay of Plenty,European or Other,25-29,Female,4009,3942,"3,934","1,940",4548
Bay of Plenty,European or Other,25-29,Male,3823,3737,"3,731","1,430",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4926,4843,"4,837","2,703",5173
Bay of Plenty,European or Other,30-34,Male,4413,4313,"4,303","1,936",4364
Bay of Plenty,European or Other,35-39,Female,4705,4617,"4,614","2,772",4998
Bay of Plenty,European or Other,35-39,Male,4265,4176,"4,168","2,150",4396
Bay of Plenty,European or Other,40-44,Female,4399,4347,"4,345","2,864",4905
Bay of Plenty,European or Other,40-44,Male,4141,4061,"4,054","2,342",4551
Bay of Plenty,European or Other,45-49,Female,5051,5002,"4,994","3,538",6005
Bay of Plenty,European or Other,45-49,Male,4818,4763,"4,759","3,027",5473
Bay of Plenty,European or Other,5-11,Female,3219,1409,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3280,1435,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5706,5659,"5,656","4,326",6249
Bay of Plenty,European or Other,50-54,Male,5246,5198,"5,198","3,657",5645
Bay of Plenty,European or Other,55-59,Female,5832,5796,"5,788","4,736",6542
Bay of Plenty,European or Other,55-59,Male,5508,5467,"5,464","4,200",6142
Bay of Plenty,European or Other,60-64,Female,6138,6095,"6,079","5,206",6497
Bay of Plenty,European or Other,60-64,Male,5645,5615,"5,606","4,657",6024
Bay of Plenty,European or Other,65-69,Female,5961,5928,"5,913","5,315",6364
Bay of Plenty,European or Other,65-69,Male,5492,5465,"5,459","4,851",5918
Bay of Plenty,European or Other,70-74,Female,5784,5769,"5,765","5,323",6119
Bay of Plenty,European or Other,70-74,Male,5406,5392,"5,385","4,967",5809
Bay of Plenty,European or Other,75-79,Female,4684,4670,"4,661","4,362",4782
Bay of Plenty,European or Other,75-79,Male,4257,4248,"4,234","4,012",4228
Bay of Plenty,European or Other,80-84,Female,3564,3561,"3,556","3,365",3210
Bay of Plenty,European or Other,80-84,Male,2994,2988,"2,985","2,858",2866
Bay of Plenty,European or Other,85-89,Female,1864,1855,"1,854","1,753",1980
Bay of Plenty,European or Other,85-89,Male,1445,1443,"1,442","1,371",1477
Bay of Plenty,European or Other,90+,Female,1161,1158,"1,158","1,107",1302
Bay of Plenty,European or Other,90+,Male,699,698,697,664,724
Bay of Plenty,Maori,12-17,Female,3141,2932,"1,196",34,3622
Bay of Plenty,Maori,12-17,Male,3242,2995,"1,177",33,3776
Bay of Plenty,Maori,18-24,Female,2863,2727,"2,718",764,3533
Bay of Plenty,Maori,18-24,Male,2969,2767,"2,759",607,3413
Bay of Plenty,Maori,25-29,Female,1936,1836,"1,829",605,2388
Bay of Plenty,Maori,25-29,Male,1770,1637,"1,633",356,2195
Bay of Plenty,Maori,30-34,Female,1780,1711,"1,704",635,2116
Bay of Plenty,Maori,30-34,Male,1656,1543,"1,540",449,1894
Bay of Plenty,Maori,35-39,Female,1621,1557,"1,552",675,1916
Bay of Plenty,Maori,35-39,Male,1425,1347,"1,336",452,1674
Bay of Plenty,Maori,40-44,Female,1638,1589,"1,587",812,1834
Bay of Plenty,Maori,40-44,Male,1417,1361,"1,355",590,1639
Bay of Plenty,Maori,45-49,Female,1638,1599,"1,596",943,1896
Bay of Plenty,Maori,45-49,Male,1449,1407,"1,404",741,1638
Bay of Plenty,Maori,5-11,Female,1248,405,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1351,414,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1601,1573,"1,571","1,048",1746
Bay of Plenty,Maori,50-54,Male,1409,1367,"1,367",832,1564
Bay of Plenty,Maori,55-59,Female,1613,1588,"1,584","1,153",1790
Bay of Plenty,Maori,55-59,Male,1326,1303,"1,296",930,1525
Bay of Plenty,Maori,60-64,Female,1443,1426,"1,422","1,129",1514
Bay of Plenty,Maori,60-64,Male,1208,1190,"1,184",964,1172
Bay of Plenty,Maori,65-69,Female,1127,1115,"1,113",938,1077
Bay of Plenty,Maori,65-69,Male,880,874,870,773,947
Bay of Plenty,Maori,70-74,Female,757,751,747,662,730
Bay of Plenty,Maori,70-74,Male,685,678,673,608,633
Bay of Plenty,Maori,75-79,Female,430,426,424,375,435
Bay of Plenty,Maori,75-79,Male,362,359,356,323,342
Bay of Plenty,Maori,80-84,Female,279,274,272,244,278
Bay of Plenty,Maori,80-84,Male,185,184,184,171,180
Bay of Plenty,Maori,85-89,Female,115,114,114,97,126
Bay of Plenty,Maori,85-89,Male,78,78,78,73,72
Bay of Plenty,Maori,90+,Female,46,46,45,40,50
Bay of Plenty,Maori,90+,Male,14,14,14,14,18
Bay of Plenty,Pacific Peoples,12-17,Female,235,224,78,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,269,258,107,8,295
Bay of Plenty,Pacific Peoples,18-24,Female,265,259,259,97,254
Bay of Plenty,Pacific Peoples,18-24,Male,465,455,454,166,260
Bay of Plenty,Pacific Peoples,25-29,Female,214,209,209,108,173
Bay of Plenty,Pacific Peoples,25-29,Male,478,471,471,226,211
Bay of Plenty,Pacific Peoples,30-34,Female,201,196,195,100,188
Bay of Plenty,Pacific Peoples,30-34,Male,456,445,445,195,214
Bay of Plenty,Pacific Peoples,35-39,Female,160,153,153,86,147
Bay of Plenty,Pacific Peoples,35-39,Male,438,434,434,208,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,161,97,169
Bay of Plenty,Pacific Peoples,40-44,Male,346,341,341,173,186
Bay of Plenty,Pacific Peoples,45-49,Female,155,153,153,102,134
Bay of Plenty,Pacific Peoples,45-49,Male,221,219,219,133,130
Bay of Plenty,Pacific Peoples,5-11,Female,160,47,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,141,45,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,131,130,130,91,126
Bay of Plenty,Pacific Peoples,50-54,Male,181,178,178,108,136
Bay of Plenty,Pacific Peoples,55-59,Female,103,103,101,77,102
Bay of Plenty,Pacific Peoples,55-59,Male,88,88,87,55,80
Bay of Plenty,Pacific Peoples,60-64,Female,67,65,65,50,67
Bay of Plenty,Pacific Peoples,60-64,Male,78,76,76,61,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,49,42,51
Bay of Plenty,Pacific Peoples,65-69,Male,61,60,59,51,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,33,33,33,28,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,14,14,14,11,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,15,12,12,<5,5
Bay of Plenty,Unknown,18-24,Male,23,22,22,12,8
Bay of Plenty,Unknown,25-29,Female,44,44,44,15,9
Bay of Plenty,Unknown,25-29,Male,72,70,69,24,13
Bay of Plenty,Unknown,30-34,Female,28,28,28,15,8
Bay of Plenty,Unknown,30-34,Male,69,63,62,33,12
Bay of Plenty,Unknown,35-39,Female,24,22,22,15,7
Bay of Plenty,Unknown,35-39,Male,57,56,56,28,9
Bay of Plenty,Unknown,40-44,Female,20,18,18,10,8
Bay of Plenty,Unknown,40-44,Male,58,57,57,34,18
Bay of Plenty,Unknown,45-49,Female,8,7,7,5,6
Bay of Plenty,Unknown,45-49,Male,43,42,42,26,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,34,34,34,24,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,46,46,46,22,19
Bay of Plenty,Unknown,60-64,Female,18,17,17,6,10
Bay of Plenty,Unknown,60-64,Male,32,31,31,19,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,18,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,18,13,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2332,2306,853,138,2178
Canterbury,Asian,12-17,Male,2626,2604,"1,023",126,2286
Canterbury,Asian,18-24,Female,2760,2751,"2,751","1,995",2347
Canterbury,Asian,18-24,Male,3552,3535,"3,534","2,115",2462
Canterbury,Asian,18-24,Unknown/Other,34,33,33,16,11
Canterbury,Asian,25-29,Female,3403,3390,"3,386","2,370",3186
Canterbury,Asian,25-29,Male,4069,4047,"4,039","2,293",3111
Canterbury,Asian,25-29,Unknown/Other,57,57,57,30,8
Canterbury,Asian,30-34,Female,4735,4710,"4,707","3,483",4229
Canterbury,Asian,30-34,Male,4537,4515,"4,514","2,970",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,15,6
Canterbury,Asian,35-39,Female,4337,4312,"4,307","3,309",4047
Canterbury,Asian,35-39,Male,4233,4219,"4,212","3,115",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,17,7
Canterbury,Asian,40-44,Female,3254,3244,"3,240","2,507",2851
Canterbury,Asian,40-44,Male,3257,3248,"3,244","2,522",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2313,2306,"2,304","1,893",2126
Canterbury,Asian,45-49,Male,2212,2201,"2,198","1,728",1857
Canterbury,Asian,5-11,Female,2930,1714,NA,NA,3601
Canterbury,Asian,5-11,Male,2866,1693,NA,NA,3595
Canterbury,Asian,50-54,Female,1798,1790,"1,787","1,472",1537
Canterbury,Asian,50-54,Male,1581,1576,"1,574","1,281",1309
Canterbury,Asian,55-59,Female,1280,1271,"1,270","1,066",1275
Canterbury,Asian,55-59,Male,1018,1014,"1,012",863,972
Canterbury,Asian,60-64,Female,1208,1204,"1,202","1,017",1294
Canterbury,Asian,60-64,Male,842,838,837,718,852
Canterbury,Asian,65-69,Female,1052,1046,"1,045",870,996
Canterbury,Asian,65-69,Male,767,765,765,660,834
Canterbury,Asian,70-74,Female,565,561,560,491,516
Canterbury,Asian,70-74,Male,542,541,537,472,476
Canterbury,Asian,75-79,Female,268,267,266,226,287
Canterbury,Asian,75-79,Male,229,227,226,202,241
Canterbury,Asian,80-84,Female,181,180,179,163,184
Canterbury,Asian,80-84,Male,145,144,144,131,154
Canterbury,Asian,85-89,Female,95,95,95,86,79
Canterbury,Asian,85-89,Male,66,65,65,57,64
Canterbury,Asian,90+,Female,36,36,36,32,35
Canterbury,Asian,90+,Male,27,27,27,21,28
Canterbury,European or Other,12-17,Female,13901,13699,"5,504",762,14303
Canterbury,European or Other,12-17,Male,14660,14420,"5,727",707,14863
Canterbury,European or Other,12-17,Unknown/Other,10,9,6,<5,7
Canterbury,European or Other,18-24,Female,18273,18160,"18,151","12,121",18420
Canterbury,European or Other,18-24,Male,19210,19042,"19,031","10,251",19271
Canterbury,European or Other,18-24,Unknown/Other,19,19,19,13,13
Canterbury,European or Other,25-29,Female,13035,12922,"12,912","8,478",14413
Canterbury,European or Other,25-29,Male,13307,13110,"13,089","7,011",14024
Canterbury,European or Other,25-29,Unknown/Other,19,18,18,11,20
Canterbury,European or Other,30-34,Female,13886,13744,"13,729","9,269",14097
Canterbury,European or Other,30-34,Male,14038,13834,"13,820","7,801",13919
Canterbury,European or Other,30-34,Unknown/Other,20,20,20,15,7
Canterbury,European or Other,35-39,Female,12192,12105,"12,091","8,816",12782
Canterbury,European or Other,35-39,Male,12245,12074,"12,064","7,691",12323
Canterbury,European or Other,35-39,Unknown/Other,9,9,9,7,5
Canterbury,European or Other,40-44,Female,12209,12107,"12,098","9,437",12889
Canterbury,European or Other,40-44,Male,11540,11404,"11,393","7,929",12314
Canterbury,European or Other,40-44,Unknown/Other,7,7,7,6,7
Canterbury,European or Other,45-49,Female,13854,13752,"13,749","11,278",15519
Canterbury,European or Other,45-49,Male,13024,12924,"12,913","9,758",14433
Canterbury,European or Other,5-11,Female,9864,5811,NA,NA,15936
Canterbury,European or Other,5-11,Male,10360,6008,NA,NA,16684
Canterbury,European or Other,50-54,Female,15319,15247,"15,235","12,890",15684
Canterbury,European or Other,50-54,Male,14909,14810,"14,804","11,825",15302
Canterbury,European or Other,55-59,Female,15164,15093,"15,077","13,337",15922
Canterbury,European or Other,55-59,Male,14661,14586,"14,578","12,286",15603
Canterbury,European or Other,60-64,Female,14464,14408,"14,389","13,078",14458
Canterbury,European or Other,60-64,Male,14217,14154,"14,137","12,616",14215
Canterbury,European or Other,65-69,Female,12538,12501,"12,486","11,613",12622
Canterbury,European or Other,65-69,Male,11995,11963,"11,944","11,083",12116
Canterbury,European or Other,70-74,Female,11492,11463,"11,454","10,929",11648
Canterbury,European or Other,70-74,Male,10684,10658,"10,635","10,072",10748
Canterbury,European or Other,75-79,Female,8658,8642,"8,629","8,277",8212
Canterbury,European or Other,75-79,Male,7610,7601,"7,590","7,299",7310
Canterbury,European or Other,80-84,Female,6412,6396,"6,391","6,159",5990
Canterbury,European or Other,80-84,Male,5053,5046,"5,039","4,875",4678
Canterbury,European or Other,85-89,Female,3669,3662,"3,661","3,528",3860
Canterbury,European or Other,85-89,Male,2526,2523,"2,521","2,441",2644
Canterbury,European or Other,90+,Female,2446,2437,"2,435","2,357",2642
Canterbury,European or Other,90+,Male,1287,1282,"1,279","1,242",1332
Canterbury,Maori,12-17,Female,2719,2613,"1,037",92,2695
Canterbury,Maori,12-17,Male,2806,2714,"1,023",71,2831
Canterbury,Maori,18-24,Female,3066,3004,"2,999","1,446",3214
Canterbury,Maori,18-24,Male,3068,2994,"2,988","1,137",3147
Canterbury,Maori,25-29,Female,1900,1850,"1,848",943,2108
Canterbury,Maori,25-29,Male,1895,1829,"1,824",683,2139
Canterbury,Maori,30-34,Female,1771,1722,"1,720",901,1858
