DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Auckland,Maori,20-24,Male,1435,1131,1662,863,681
Auckland,Maori,25-29,Female,1386,1164,1774,781,656
Auckland,Maori,25-29,Male,1426,1144,1611,885,710
Auckland,Maori,30-34,Female,1163,971,1398,832,695
Auckland,Maori,30-34,Male,1137,914,1265,899,723
Auckland,Maori,35-39,Female,925,805,1101,840,731
Auckland,Maori,35-39,Male,872,728,1003,869,726
Auckland,Maori,40-44,Female,842,743,1032,816,720
Auckland,Maori,40-44,Male,839,716,997,842,718
Auckland,Maori,45-49,Female,986,909,1169,843,778
Auckland,Maori,45-49,Male,936,834,1053,889,792
Auckland,Maori,50-54,Female,961,907,1055,911,860
Auckland,Maori,50-54,Male,869,783,911,954,859
Auckland,Maori,55-59,Female,886,835,988,897,845
Auckland,Maori,55-59,Male,847,803,915,926,878
Auckland,Maori,60-64,Female,721,692,744,969,930
Auckland,Maori,60-64,Male,626,609,607,1031,1003
Auckland,Maori,65-69,Female,494,486,520,950,935
Auckland,Maori,65-69,Male,373,357,421,886,848
Auckland,Maori,70-74,Female,299,292,304,984,961
Auckland,Maori,70-74,Male,275,260,261,1054,996
Auckland,Maori,75-79,Female,147,141,158,930,892
Auckland,Maori,75-79,Male,139,138,138,1007,1000
Auckland,Maori,80-84,Female,113,115,122,926,943
Auckland,Maori,80-84,Male,70,66,74,946,892
Auckland,Maori,85-89,Female,52,47,53,981,887
Auckland,Maori,85-89,Male,25,24,27,926,889
Auckland,Maori,90+,Female,23,25,22,1045,1136
Auckland,Pacific Peoples,12-15,Female,1751,1511,1958,894,772
Auckland,Pacific Peoples,12-15,Male,1770,1515,2031,871,746
Auckland,Pacific Peoples,16-19,Female,1749,1520,2005,872,758
Auckland,Pacific Peoples,16-19,Male,1670,1400,2065,809,678
Auckland,Pacific Peoples,20-24,Female,2370,1989,2760,859,721
Auckland,Pacific Peoples,20-24,Male,2129,1693,2498,852,678
Auckland,Pacific Peoples,25-29,Female,2201,1856,2713,811,684
Auckland,Pacific Peoples,25-29,Male,2213,1813,2582,857,702
Auckland,Pacific Peoples,30-34,Female,1848,1638,2120,872,773
Auckland,Pacific Peoples,30-34,Male,1823,1549,1958,931,791
Auckland,Pacific Peoples,35-39,Female,1533,1404,1819,843,772
Auckland,Pacific Peoples,35-39,Male,1535,1350,1791,857,754
Auckland,Pacific Peoples,40-44,Female,1538,1443,1764,872,818
Auckland,Pacific Peoples,40-44,Male,1522,1389,1630,934,852
Auckland,Pacific Peoples,45-49,Female,1534,1452,1728,888,840
Auckland,Pacific Peoples,45-49,Male,1510,1402,1671,904,839
Auckland,Pacific Peoples,50-54,Female,1615,1520,1810,892,840
Auckland,Pacific Peoples,50-54,Male,1560,1476,1678,930,880
Auckland,Pacific Peoples,55-59,Female,1488,1437,1566,950,918
Auckland,Pacific Peoples,55-59,Male,1368,1305,1431,956,912
Auckland,Pacific Peoples,60-64,Female,1181,1154,1274,927,906
Auckland,Pacific Peoples,60-64,Male,1116,1100,1187,940,927
Auckland,Pacific Peoples,65-69,Female,872,843,974,895,866
Auckland,Pacific Peoples,65-69,Male,855,827,915,934,904
Auckland,Pacific Peoples,70-74,Female,649,628,666,974,943
Auckland,Pacific Peoples,70-74,Male,518,502,559,927,898
Auckland,Pacific Peoples,75-79,Female,407,400,482,844,830
Auckland,Pacific Peoples,75-79,Male,298,288,336,887,857
Auckland,Pacific Peoples,80-84,Female,311,296,326,954,908
Auckland,Pacific Peoples,80-84,Male,164,160,185,886,865
Auckland,Pacific Peoples,85-89,Female,140,133,185,757,719
Auckland,Pacific Peoples,85-89,Male,73,70,79,924,886
Auckland,Pacific Peoples,90+,Female,71,65,81,877,802
Auckland,Pacific Peoples,90+,Male,22,20,24,917,833
Auckland,Unknown,12-15,Female,122,97,22,5545,4409
Auckland,Unknown,12-15,Male,129,104,13,9923,8000
Auckland,Unknown,16-19,Female,138,132,16,8625,8250
Auckland,Unknown,16-19,Male,128,106,10,12800,10600
Auckland,Unknown,20-24,Female,222,189,24,9250,7875
Auckland,Unknown,20-24,Male,246,210,28,8786,7500
Auckland,Unknown,25-29,Female,397,371,50,7940,7420
Auckland,Unknown,25-29,Male,438,388,46,9522,8435
Auckland,Unknown,30-34,Female,366,333,48,7625,6938
Auckland,Unknown,30-34,Male,534,484,58,9207,8345
Auckland,Unknown,35-39,Female,225,197,50,4500,3940
Auckland,Unknown,35-39,Male,450,406,98,4592,4143
Auckland,Unknown,40-44,Female,160,152,50,3200,3040
Auckland,Unknown,40-44,Male,330,310,81,4074,3827
Auckland,Unknown,45-49,Female,146,125,42,3476,2976
Auckland,Unknown,45-49,Male,266,249,103,2583,2417
Auckland,Unknown,50-54,Female,100,94,40,2500,2350
Auckland,Unknown,50-54,Male,232,203,91,2549,2231
Auckland,Unknown,55-59,Female,79,76,40,1975,1900
Auckland,Unknown,55-59,Male,211,180,87,2425,2069
Auckland,Unknown,60-64,Female,99,88,39,2538,2256
Auckland,Unknown,60-64,Male,147,131,82,1793,1598
Auckland,Unknown,65-69,Female,72,67,43,1674,1558
Auckland,Unknown,65-69,Male,104,101,77,1351,1312
Auckland,Unknown,70-74,Female,58,52,44,1318,1182
Auckland,Unknown,70-74,Male,55,54,47,1170,1149
Auckland,Unknown,75-79,Female,30,29,26,1154,1115
Auckland,Unknown,75-79,Male,16,14,18,889,778
Auckland,Unknown,80-84,Female,10,10,22,455,455
Auckland,Unknown,80-84,Male,14,13,10,1400,1300
Auckland,Unknown,85-89,Female,9,8,12,750,667
Auckland,Unknown,90+,Male,7,6,5,1400,1200
Bay of Plenty,Asian,12-15,Female,382,322,380,1005,847
Bay of Plenty,Asian,12-15,Male,421,360,421,1000,855
Bay of Plenty,Asian,16-19,Female,344,311,289,1190,1076
Bay of Plenty,Asian,16-19,Male,384,337,305,1259,1105
Bay of Plenty,Asian,20-24,Female,429,377,353,1215,1068
Bay of Plenty,Asian,20-24,Male,1011,801,546,1852,1467
Bay of Plenty,Asian,25-29,Female,988,892,948,1042,941
Bay of Plenty,Asian,25-29,Male,1624,1402,1083,1500,1295
Bay of Plenty,Asian,30-34,Female,1295,1193,1117,1159,1068
Bay of Plenty,Asian,30-34,Male,1362,1251,1026,1327,1219
Bay of Plenty,Asian,35-39,Female,975,914,919,1061,995
Bay of Plenty,Asian,35-39,Male,944,874,739,1277,1183
Bay of Plenty,Asian,40-44,Female,748,691,678,1103,1019
Bay of Plenty,Asian,40-44,Male,711,676,604,1177,1119
Bay of Plenty,Asian,45-49,Female,607,587,556,1092,1056
Bay of Plenty,Asian,45-49,Male,549,534,407,1349,1312
Bay of Plenty,Asian,50-54,Female,406,398,399,1018,997
Bay of Plenty,Asian,50-54,Male,366,360,318,1151,1132
Bay of Plenty,Asian,55-59,Female,350,334,328,1067,1018
Bay of Plenty,Asian,55-59,Male,246,242,240,1025,1008
Bay of Plenty,Asian,60-64,Female,296,282,313,946,901
Bay of Plenty,Asian,60-64,Male,178,173,206,864,840
Bay of Plenty,Asian,65-69,Female,234,229,249,940,920
Bay of Plenty,Asian,65-69,Male,193,187,192,1005,974
Bay of Plenty,Asian,70-74,Female,158,154,157,1006,981
Bay of Plenty,Asian,70-74,Male,119,117,132,902,886
Bay of Plenty,Asian,75-79,Female,63,63,73,863,863
Bay of Plenty,Asian,75-79,Male,66,63,63,1048,1000
Bay of Plenty,Asian,80-84,Female,42,40,45,933,889
Bay of Plenty,Asian,80-84,Male,35,37,42,833,881
Bay of Plenty,Asian,85-89,Female,11,10,9,1222,1111
Bay of Plenty,Asian,85-89,Male,13,13,14,929,929
Bay of Plenty,Asian,90+,Male,5,0,5,1000,800
Bay of Plenty,European or Other,12-15,Female,3082,2532,3739,824,677
Bay of Plenty,European or Other,12-15,Male,3229,2574,3990,809,645
Bay of Plenty,European or Other,16-19,Female,2827,2399,3257,868,737
Bay of Plenty,European or Other,16-19,Male,2963,2415,3453,858,699
Bay of Plenty,European or Other,20-24,Female,2925,2419,3592,814,673
Bay of Plenty,European or Other,20-24,Male,3079,2369,3718,828,637
Bay of Plenty,European or Other,25-29,Female,3606,2940,4548,793,646
Bay of Plenty,European or Other,25-29,Male,3330,2636,4018,829,656
Bay of Plenty,European or Other,25-29,Unknown/Other,8,5,8,1000,625
Bay of Plenty,European or Other,30-34,Female,4418,3769,5173,854,729
Bay of Plenty,European or Other,30-34,Male,3849,3217,4364,882,737
Bay of Plenty,European or Other,35-39,Female,4372,3828,4998,875,766
Bay of Plenty,European or Other,35-39,Male,3889,3313,4396,885,754
Bay of Plenty,European or Other,40-44,Female,4209,3774,4905,858,769
Bay of Plenty,European or Other,40-44,Male,3862,3446,4551,849,757
Bay of Plenty,European or Other,45-49,Female,4897,4497,6005,815,749
Bay of Plenty,European or Other,45-49,Male,4606,4203,5473,842,768
Bay of Plenty,European or Other,50-54,Female,5578,5213,6249,893,834
Bay of Plenty,European or Other,50-54,Male,5012,4686,5645,888,830
Bay of Plenty,European or Other,55-59,Female,5786,5474,6542,884,837
Bay of Plenty,European or Other,55-59,Male,5451,5160,6142,887,840
Bay of Plenty,European or Other,60-64,Female,6033,5793,6497,929,892
Bay of Plenty,European or Other,60-64,Male,5492,5296,6024,912,879
Bay of Plenty,European or Other,65-69,Female,5965,5806,6364,937,912
Bay of Plenty,European or Other,65-69,Male,5548,5383,5918,937,910
Bay of Plenty,European or Other,70-74,Female,5825,5702,6119,952,932
Bay of Plenty,European or Other,70-74,Male,5460,5331,5809,940,918
Bay of Plenty,European or Other,75-79,Female,4498,4421,4782,941,925
Bay of Plenty,European or Other,75-79,Male,4094,4021,4228,968,951
Bay of Plenty,European or Other,80-84,Female,3328,3300,3210,1037,1028
Bay of Plenty,European or Other,80-84,Male,2923,2892,2866,1020,1009
Bay of Plenty,European or Other,85-89,Female,1853,1808,1980,936,913
Bay of Plenty,European or Other,85-89,Male,1438,1437,1477,974,973
Bay of Plenty,European or Other,90+,Female,1229,1201,1302,944,922
Bay of Plenty,European or Other,90+,Male,754,737,724,1041,1018
Bay of Plenty,Maori,12-15,Female,1572,1089,2540,619,429
Bay of Plenty,Maori,12-15,Male,1603,1111,2634,609,422
Bay of Plenty,Maori,16-19,Female,1498,1006,2146,698,469
Bay of Plenty,Maori,16-19,Male,1427,948,2199,649,431
Bay of Plenty,Maori,20-24,Female,1454,984,2469,589,399
Bay of Plenty,Maori,20-24,Male,1452,929,2356,616,394
Bay of Plenty,Maori,25-29,Female,1495,967,2388,626,405
Bay of Plenty,Maori,25-29,Male,1346,853,2195,613,389
Bay of Plenty,Maori,30-34,Female,1439,992,2116,680,469
Bay of Plenty,Maori,30-34,Male,1262,855,1894,666,451
Bay of Plenty,Maori,35-39,Female,1401,1056,1916,731,551
Bay of Plenty,Maori,35-39,Male,1149,825,1674,686,493
Bay of Plenty,Maori,40-44,Female,1398,1117,1834,762,609
Bay of Plenty,Maori,40-44,Male,1207,907,1639,736,553
Bay of Plenty,Maori,45-49,Female,1516,1296,1896,800,684
Bay of Plenty,Maori,45-49,Male,1251,1024,1638,764,625
Bay of Plenty,Maori,50-54,Female,1478,1300,1746,847,745
Bay of Plenty,Maori,50-54,Male,1285,1104,1564,822,706
Bay of Plenty,Maori,55-59,Female,1509,1363,1790,843,761
Bay of Plenty,Maori,55-59,Male,1243,1123,1525,815,736
Bay of Plenty,Maori,60-64,Female,1374,1276,1514,908,843
Bay of Plenty,Maori,60-64,Male,1138,1072,1172,971,915
Bay of Plenty,Maori,65-69,Female,1079,1018,1077,1002,945
Bay of Plenty,Maori,65-69,Male,865,830,947,913,876
Bay of Plenty,Maori,70-74,Female,713,678,730,977,929
Bay of Plenty,Maori,70-74,Male,642,608,633,1014,961
Bay of Plenty,Maori,75-79,Female,376,363,435,864,834
Bay of Plenty,Maori,75-79,Male,342,336,342,1000,982
Bay of Plenty,Maori,80-84,Female,270,257,278,971,924
Bay of Plenty,Maori,80-84,Male,175,169,180,972,939
Bay of Plenty,Maori,85-89,Female,118,114,126,937,905
Bay of Plenty,Maori,85-89,Male,65,63,72,903,875
Bay of Plenty,Maori,90+,Female,42,40,50,840,800
Bay of Plenty,Maori,90+,Male,19,18,18,1056,1000
Bay of Plenty,Pacific Peoples,12-15,Female,137,99,164,835,604
Bay of Plenty,Pacific Peoples,12-15,Male,147,102,202,728,505
Bay of Plenty,Pacific Peoples,16-19,Female,113,89,146,774,610
Bay of Plenty,Pacific Peoples,16-19,Male,151,117,156,968,750
Bay of Plenty,Pacific Peoples,20-24,Female,160,122,175,914,697
Bay of Plenty,Pacific Peoples,20-24,Male,302,252,197,1533,1279
Bay of Plenty,Pacific Peoples,25-29,Female,168,134,173,971,775
Bay of Plenty,Pacific Peoples,25-29,Male,434,392,211,2057,1858
Bay of Plenty,Pacific Peoples,30-34,Female,176,150,188,936,798
Bay of Plenty,Pacific Peoples,30-34,Male,388,339,214,1813,1584
Bay of Plenty,Pacific Peoples,35-39,Female,141,117,147,959,796
Bay of Plenty,Pacific Peoples,35-39,Male,388,349,211,1839,1654
Bay of Plenty,Pacific Peoples,40-44,Female,149,135,169,882,799
Bay of Plenty,Pacific Peoples,40-44,Male,305,272,186,1640,1462
Bay of Plenty,Pacific Peoples,45-49,Female,139,126,134,1037,940
Bay of Plenty,Pacific Peoples,45-49,Male,194,187,130,1492,1438
Bay of Plenty,Pacific Peoples,50-54,Female,112,99,126,889,786
Bay of Plenty,Pacific Peoples,50-54,Male,167,156,136,1228,1147
Bay of Plenty,Pacific Peoples,55-59,Female,109,100,102,1069,980
Bay of Plenty,Pacific Peoples,55-59,Male,79,76,80,988,950
Bay of Plenty,Pacific Peoples,60-64,Female,59,56,67,881,836
Bay of Plenty,Pacific Peoples,60-64,Male,80,72,79,1013,911
Bay of Plenty,Pacific Peoples,65-69,Female,56,54,51,1098,1059
Bay of Plenty,Pacific Peoples,65-69,Male,49,47,61,803,770
Bay of Plenty,Pacific Peoples,70-74,Female,43,42,52,827,808
Bay of Plenty,Pacific Peoples,70-74,Male,28,28,29,966,966
Bay of Plenty,Pacific Peoples,75-79,Female,37,33,35,1057,943
Bay of Plenty,Pacific Peoples,75-79,Male,20,20,23,870,870
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,12,917,917
Bay of Plenty,Pacific Peoples,80-84,Male,9,9,12,750,750
Bay of Plenty,Unknown,20-24,Male,29,25,6,4833,4167
Bay of Plenty,Unknown,25-29,Female,39,32,9,4333,3556
Bay of Plenty,Unknown,25-29,Male,71,62,13,5462,4769
Bay of Plenty,Unknown,30-34,Female,32,27,8,4000,3375
Bay of Plenty,Unknown,30-34,Male,56,44,12,4667,3667
Bay of Plenty,Unknown,35-39,Female,23,22,7,3286,3143
Bay of Plenty,Unknown,35-39,Male,48,47,9,5333,5222
Bay of Plenty,Unknown,40-44,Female,26,23,8,3250,2875
Bay of Plenty,Unknown,40-44,Male,58,51,18,3222,2833
Bay of Plenty,Unknown,45-49,Female,9,7,6,1500,1167
Bay of Plenty,Unknown,45-49,Male,35,32,21,1667,1524
Bay of Plenty,Unknown,50-54,Female,11,10,7,1571,1429
Bay of Plenty,Unknown,50-54,Male,40,34,19,2105,1789
Bay of Plenty,Unknown,55-59,Female,7,7,6,1167,1167
Bay of Plenty,Unknown,55-59,Male,44,39,19,2316,2053
Bay of Plenty,Unknown,60-64,Female,18,16,10,1800,1600
Bay of Plenty,Unknown,60-64,Male,25,23,15,1667,1533
Bay of Plenty,Unknown,65-69,Female,5,5,10,500,500
Bay of Plenty,Unknown,65-69,Male,15,15,9,1667,1667
Bay of Plenty,Unknown,70-74,Male,21,19,19,1105,1000
Bay of Plenty,Unknown,75-79,Female,6,7,5,1200,1400
Bay of Plenty,Unknown,75-79,Male,9,8,9,1000,889
Canterbury,Asian,12-15,Female,1538,1289,1488,1034,866
Canterbury,Asian,12-15,Male,1628,1330,1601,1017,831
Canterbury,Asian,16-19,Female,1407,1257,1264,1113,994
Canterbury,Asian,16-19,Male,1638,1403,1318,1243,1064
Canterbury,Asian,20-24,Female,2007,1802,1773,1132,1016
Canterbury,Asian,20-24,Male,2595,2207,1829,1419,1207
Canterbury,Asian,20-24,Unknown/Other,48,42,7,6857,6000
Canterbury,Asian,25-29,Female,3386,3051,3186,1063,958
Canterbury,Asian,25-29,Male,3898,3491,3111,1253,1122
Canterbury,Asian,25-29,Unknown/Other,76,74,8,9500,9250
Canterbury,Asian,30-34,Female,4401,4030,4229,1041,953
Canterbury,Asian,30-34,Male,4290,3953,3730,1150,1060
Canterbury,Asian,30-34,Unknown/Other,34,35,6,5667,5833
Canterbury,Asian,35-39,Female,4032,3743,4047,996,925
Canterbury,Asian,35-39,Male,4000,3745,3696,1082,1013
Canterbury,Asian,35-39,Unknown/Other,20,17,7,2857,2429
Canterbury,Asian,40-44,Female,2999,2872,2851,1052,1007
Canterbury,Asian,40-44,Male,3024,2873,2646,1143,1086
Canterbury,Asian,40-44,Unknown/Other,12,12,6,2000,2000
Canterbury,Asian,45-49,Female,2185,2050,2126,1028,964
Canterbury,Asian,45-49,Male,2087,1980,1857,1124,1066
Canterbury,Asian,50-54,Female,1648,1559,1537,1072,1014
Canterbury,Asian,50-54,Male,1478,1431,1309,1129,1093
Canterbury,Asian,55-59,Female,1215,1181,1275,953,926
Canterbury,Asian,55-59,Male,965,927,972,993,954
Canterbury,Asian,60-64,Female,1155,1105,1294,893,854
Canterbury,Asian,60-64,Male,787,762,852,924,894
Canterbury,Asian,65-69,Female,954,914,996,958,918
Canterbury,Asian,65-69,Male,716,702,834,859,842
Canterbury,Asian,70-74,Female,525,505,516,1017,979
Canterbury,Asian,70-74,Male,489,484,476,1027,1017
Canterbury,Asian,75-79,Female,244,229,287,850,798
Canterbury,Asian,75-79,Male,213,207,241,884,859
Canterbury,Asian,80-84,Female,178,167,184,967,908
Canterbury,Asian,80-84,Male,141,138,154,916,896
Canterbury,Asian,85-89,Female,76,77,79,962,975
Canterbury,Asian,85-89,Male,56,51,64,875,797
Canterbury,Asian,90+,Female,38,34,35,1086,971
Canterbury,Asian,90+,Male,27,25,28,964,893
Canterbury,European or Other,12-15,Female,8713,7147,9585,909,746
Canterbury,European or Other,12-15,Male,9213,7699,10084,914,763
Canterbury,European or Other,16-19,Female,9279,8115,9984,929,813
Canterbury,European or Other,16-19,Male,9328,7814,10205,914,766
Canterbury,European or Other,16-19,Unknown/Other,8,7,5,1600,1400
Canterbury,European or Other,20-24,Female,12157,10529,13154,924,800
Canterbury,European or Other,20-24,Male,12617,10298,13845,911,744
Canterbury,European or Other,20-24,Unknown/Other,10,9,12,833,750
Canterbury,European or Other,25-29,Female,12221,10361,14413,848,719
Canterbury,European or Other,25-29,Male,12093,9865,14024,862,703
Canterbury,European or Other,25-29,Unknown/Other,27,23,20,1350,1150
Canterbury,European or Other,30-34,Female,12736,10998,14097,903,780
Canterbury,European or Other,30-34,Male,12738,10566,13919,915,759
Canterbury,European or Other,30-34,Unknown/Other,22,19,7,3143,2714
Canterbury,European or Other,35-39,Female,11568,10347,12782,905,809
Canterbury,European or Other,35-39,Male,11215,9767,12323,910,793
Canterbury,European or Other,35-39,Unknown/Other,9,8,5,1800,1600
Canterbury,European or Other,40-44,Female,11868,10810,12889,921,839
Canterbury,European or Other,40-44,Male,10981,9873,12314,892,802
Canterbury,European or Other,40-44,Unknown/Other,7,6,7,1000,857
Canterbury,European or Other,45-49,Female,13666,12768,15519,881,823
Canterbury,European or Other,45-49,Male,12759,11728,14433,884,813
Canterbury,European or Other,50-54,Female,14987,14139,15684,956,901
Canterbury,European or Other,50-54,Male,14386,13492,15302,940,882
Canterbury,European or Other,55-59,Female,14920,14239,15922,937,894
Canterbury,European or Other,55-59,Male,14430,13709,15603,925,879
Canterbury,European or Other,60-64,Female,14108,13689,14458,976,947
Canterbury,European or Other,60-64,Male,13798,13391,14215,971,942
Canterbury,European or Other,65-69,Female,12284,11986,12622,973,950
Canterbury,European or Other,65-69,Male,11790,11491,12116,973,948
Canterbury,European or Other,70-74,Female,11550,11353,11648,992,975
Canterbury,European or Other,70-74,Male,10717,10520,10748,997,979
Canterbury,European or Other,75-79,Female,8171,8091,8212,995,985
Canterbury,European or Other,75-79,Male,7294,7252,7310,998,992
Canterbury,European or Other,80-84,Female,6188,6097,5990,1033,1018
Canterbury,European or Other,80-84,Male,4916,4844,4678,1051,1035
Canterbury,European or Other,85-89,Female,3733,3656,3860,967,947
Canterbury,European or Other,85-89,Male,2582,2554,2644,977,966
Canterbury,European or Other,90+,Female,2663,2600,2642,1008,984
Canterbury,European or Other,90+,Male,1387,1350,1332,1041,1014
Canterbury,Maori,12-15,Female,1518,1094,1851,820,591
Canterbury,Maori,12-15,Male,1619,1219,1964,824,621
Canterbury,Maori,16-19,Female,1458,1125,1739,838,647
Canterbury,Maori,16-19,Male,1429,1047,1741,821,601
Canterbury,Maori,20-24,Female,1887,1448,2319,814,624
Canterbury,Maori,20-24,Male,1801,1301,2273,792,572
Canterbury,Maori,25-29,Female,1583,1187,2108,751,563
Canterbury,Maori,25-29,Male,1504,1047,2139,703,489
Canterbury,Maori,30-34,Female,1483,1139,1858,798,613
Canterbury,Maori,30-34,Male,1369,1006,1768,774,569
Canterbury,Maori,35-39,Female,1150,917,1356,848,676
Canterbury,Maori,35-39,Male,1105,822,1359,813,605
Canterbury,Maori,40-44,Female,1147,944,1371,837,689
Canterbury,Maori,40-44,Male,1026,826,1270,808,650
Canterbury,Maori,45-49,Female,1223,1085,1409,868,770
Canterbury,Maori,45-49,Male,1067,906,1240,860,731
Canterbury,Maori,50-54,Female,1273,1147,1365,933,840
Canterbury,Maori,50-54,Male,1198,1061,1311,914,809
Canterbury,Maori,55-59,Female,1073,1008,1180,909,854
Canterbury,Maori,55-59,Male,911,835,1008,904,828
Canterbury,Maori,60-64,Female,851,805,848,1004,949
Canterbury,Maori,60-64,Male,806,771,833,968,926
Canterbury,Maori,65-69,Female,577,557,577,1000,965
Canterbury,Maori,65-69,Male,530,511,570,930,896
Canterbury,Maori,70-74,Female,422,412,401,1052,1027
Canterbury,Maori,70-74,Male,401,392,350,1146,1120
Canterbury,Maori,75-79,Female,229,223,223,1027,1000
Canterbury,Maori,75-79,Male,226,229,223,1013,1027
Canterbury,Maori,80-84,Female,119,121,114,1044,1061
Canterbury,Maori,80-84,Male,95,90,83,1145,1084
Canterbury,Maori,85-89,Female,44,40,47,936,851
Canterbury,Maori,85-89,Male,31,31,37,838,838
