SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
106500,Tikipunga South,Northland,Maori,5-11,285,97,21,NA,NA,NA,NA,34%,7%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,88,Masked,82,80,38,17,7,>95%,93%,48%,41%
106600,Kensington (Whangarei District),Northland,Maori,12+,766,632,613,580,318,173,58,83%,80%,55%,34%
106600,Kensington (Whangarei District),Northland,Maori,5-11,117,22,10,NA,NA,NA,NA,19%,9%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,68,64,63,59,36,12,Masked,94%,93%,61%,25%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,144,121,116,111,61,30,9,84%,81%,55%,30%
106800,Mairtown,Northland,Maori,12+,544,465,457,427,265,143,37,85%,84%,62%,26%
106800,Mairtown,Northland,Maori,5-11,90,37,12,NA,NA,NA,NA,41%,13%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,55,47,46,43,26,8,Masked,85%,84%,60%,25%
106900,Maunu-Horahora,Northland,Maori,12+,553,476,465,424,244,129,41,86%,84%,58%,32%
106900,Maunu-Horahora,Northland,Maori,5-11,100,43,16,NA,NA,NA,NA,43%,16%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,44,41,40,38,30,11,Masked,93%,91%,79%,27%
107000,Woodhill-Vinetown,Northland,Maori,12+,742,602,575,538,309,155,54,81%,77%,57%,35%
107000,Woodhill-Vinetown,Northland,Maori,5-11,106,31,11,NA,NA,NA,NA,29%,10%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,76,72,71,66,36,7,Masked,95%,93%,55%,43%
107100,Whangarei Central,Northland,Maori,12+,267,234,227,214,119,67,16,88%,85%,56%,24%
107200,Riverside,Northland,Maori,12+,426,360,352,335,178,101,27,85%,83%,53%,27%
107200,Riverside,Northland,Maori,5-11,85,32,7,NA,NA,NA,NA,38%,8%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,46,41,41,37,20,5,Masked,89%,89%,54%,20%
107300,Raumanga,Northland,Maori,12+,"1,491","1,226","1,149","1,045",453,216,57,82%,77%,43%,26%
107300,Raumanga,Northland,Maori,5-11,348,95,23,NA,NA,NA,NA,27%,7%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,114,103,96,84,43,16,8,90%,84%,51%,50%
107400,Tarewa,Northland,Maori,12+,948,757,722,659,326,158,31,80%,76%,49%,20%
107400,Tarewa,Northland,Maori,5-11,221,58,19,NA,NA,NA,NA,26%,9%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,42,39,38,32,16,8,Masked,93%,90%,50%,12%
107500,Morningside (Whangarei District),Northland,Maori,12+,787,670,640,596,305,148,51,85%,81%,51%,34%
107500,Morningside (Whangarei District),Northland,Maori,5-11,130,47,18,NA,NA,NA,NA,36%,14%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,45,44,42,22,8,Masked,92%,90%,52%,25%
107600,Ngunguru,Northland,Maori,12+,166,139,138,127,75,45,13,84%,83%,59%,29%
107600,Ngunguru,Northland,Maori,5-11,44,15,Masked,NA,NA,NA,NA,34%,11%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,301,244,232,216,130,82,16,81%,77%,60%,20%
107700,Otaika-Portland,Northland,Maori,5-11,58,18,10,NA,NA,NA,NA,31%,17%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,264,222,219,196,106,62,20,84%,83%,54%,32%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,54,12,7,NA,NA,NA,NA,22%,13%,NA,NA
108000,Pataua,Northland,Maori,12+,210,162,154,141,68,41,13,77%,73%,48%,32%
108000,Pataua,Northland,Maori,5-11,47,8,Masked,NA,NA,NA,NA,17%,9%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,254,223,219,205,125,63,21,88%,86%,61%,33%
108100,Onerahi Park,Northland,Maori,5-11,46,19,8,NA,NA,NA,NA,41%,17%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,670,571,552,502,258,136,39,85%,82%,51%,29%
108200,Sherwood Rise,Northland,Maori,5-11,151,38,14,NA,NA,NA,NA,25%,9%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,41,38,37,34,16,7,Masked,93%,90%,47%,14%
108300,Onerahi,Northland,Maori,12+,610,495,472,427,211,97,24,81%,77%,49%,25%
108300,Onerahi,Northland,Maori,5-11,147,36,17,NA,NA,NA,NA,24%,12%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,40,40,38,17,7,Masked,82%,82%,45%,43%
108500,Parua Bay,Northland,Maori,12+,291,260,258,237,154,88,22,89%,89%,65%,25%
108500,Parua Bay,Northland,Maori,5-11,55,26,7,NA,NA,NA,NA,47%,13%,NA,NA
108600,Bream Bay,Northland,Maori,12+,362,301,291,261,142,93,22,83%,80%,54%,24%
108600,Bream Bay,Northland,Maori,5-11,73,19,9,NA,NA,NA,NA,26%,12%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,334,292,286,261,149,78,33,87%,86%,57%,42%
108700,Marsden Bay,Northland,Maori,5-11,82,22,10,NA,NA,NA,NA,27%,12%,NA,NA
108800,Ruakaka,Northland,Maori,12+,639,562,541,492,255,141,47,88%,85%,52%,33%
108800,Ruakaka,Northland,Maori,5-11,143,44,9,NA,NA,NA,NA,31%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,49,44,44,39,28,11,Masked,90%,90%,72%,45%
108900,Bream Head,Northland,Maori,12+,91,80,80,76,56,37,22,88%,88%,74%,59%
109000,Waipu,Northland,Maori,12+,326,264,258,239,138,93,32,81%,79%,58%,34%
109000,Waipu,Northland,Maori,5-11,53,13,6,NA,NA,NA,NA,25%,11%,NA,NA
109100,Kaipara Coastal,Northland,Maori,12+,896,666,630,589,299,187,38,74%,70%,51%,20%
109100,Kaipara Coastal,Northland,Maori,5-11,174,42,12,NA,NA,NA,NA,24%,7%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,62,49,48,44,15,10,6,79%,77%,34%,60%
109200,Maungaru,Northland,Maori,12+,271,230,222,204,101,57,15,85%,82%,50%,26%
109200,Maungaru,Northland,Maori,5-11,60,20,Masked,NA,NA,NA,NA,33%,7%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,377","1,087","1,016",949,421,258,71,79%,74%,44%,28%
109300,Dargaville,Northland,Maori,5-11,275,49,23,NA,NA,NA,NA,18%,8%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,220,195,190,176,76,29,7,89%,86%,43%,24%
109300,Dargaville,Northland,Pacific Peoples,5-11,45,11,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,488,382,368,342,192,139,33,78%,75%,56%,24%
109400,Ruawai-Matakohe,Northland,Maori,5-11,111,24,9,NA,NA,NA,NA,22%,8%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,189,144,138,134,73,46,10,76%,73%,54%,22%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,46,9,Masked,NA,NA,NA,NA,20%,<5%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,193,163,157,145,71,47,10,84%,81%,49%,21%
109600,Maungaturoto,Northland,Maori,5-11,53,18,Masked,NA,NA,NA,NA,34%,6%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,444,329,316,289,139,94,26,74%,71%,48%,28%
109700,Kaiwaka,Northland,Maori,5-11,90,22,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109800,Mangawhai Rural,Northland,Maori,12+,198,146,142,131,71,47,12,74%,72%,54%,26%
109800,Mangawhai Rural,Northland,Maori,5-11,59,11,7,NA,NA,NA,NA,19%,12%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,44,35,35,33,18,14,Masked,80%,80%,55%,21%
109900,Mangawhai Heads,Northland,Maori,12+,164,137,132,121,71,39,10,84%,80%,59%,26%
109900,Mangawhai Heads,Northland,Maori,5-11,48,16,6,NA,NA,NA,NA,33%,12%,NA,NA
110100,Mangawhai,Northland,Maori,12+,82,65,64,53,33,22,6,79%,78%,62%,27%
110200,Okahukura Peninsula,Waitemata,Maori,12+,190,154,150,128,49,32,10,81%,79%,38%,31%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,10,Masked,NA,NA,NA,NA,21%,10%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,384,321,318,291,158,96,41,84%,83%,54%,43%
110400,Cape Rodney,Waitemata,Maori,5-11,69,29,20,NA,NA,NA,NA,42%,29%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,55,45,42,39,22,14,Masked,82%,76%,56%,29%
110500,Wellsford,Waitemata,Maori,12+,298,226,217,204,86,40,10,76%,73%,42%,25%
110500,Wellsford,Waitemata,Maori,5-11,63,13,7,NA,NA,NA,NA,21%,11%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,78,66,65,65,25,8,Masked,85%,83%,38%,38%
110700,South Head,Waitemata,Maori,12+,392,329,320,298,150,93,30,84%,82%,50%,32%
110700,South Head,Waitemata,Maori,5-11,85,23,Masked,NA,NA,NA,NA,27%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,56,Masked,46,44,25,10,Masked,>95%,82%,57%,10%
110800,Kaipara Hills,Waitemata,Maori,12+,270,223,215,192,95,56,9,83%,80%,49%,16%
110800,Kaipara Hills,Waitemata,Maori,5-11,54,14,Masked,NA,NA,NA,NA,26%,9%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,89,67,64,58,29,22,8,75%,72%,50%,36%
111100,Warkworth West,Waitemata,Maori,12+,142,124,121,113,54,27,8,87%,85%,48%,30%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,100,Masked,94,85,55,13,Masked,>95%,94%,65%,38%
111200,Puhoi Valley,Waitemata,Maori,12+,210,179,173,157,73,42,16,85%,82%,46%,38%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,78,73,73,67,49,8,Masked,94%,94%,73%,25%
111300,Warkworth East,Waitemata,Maori,12+,203,181,177,162,77,41,14,89%,87%,48%,34%
111300,Warkworth East,Waitemata,Maori,5-11,44,11,7,NA,NA,NA,NA,25%,16%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,196,Masked,Masked,167,106,27,Masked,>95%,>95%,63%,7%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,48,21,9,NA,NA,NA,NA,44%,19%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,77,69,68,62,45,27,18,90%,88%,73%,67%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,69,64,63,62,50,10,Masked,93%,91%,81%,20%
111600,Te Kuru,Waitemata,Maori,12+,150,135,132,122,60,32,16,90%,88%,49%,50%
111700,Snells Beach,Waitemata,Maori,12+,235,217,216,193,115,70,31,92%,92%,60%,44%
111700,Snells Beach,Waitemata,Maori,5-11,44,21,9,NA,NA,NA,NA,48%,20%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,115,Masked,Masked,104,61,14,Masked,>95%,>95%,59%,29%
111800,Barrier Islands,Auckland,Maori,12+,181,159,156,148,97,58,30,88%,86%,66%,52%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,53,46,45,38,21,17,8,87%,85%,55%,47%
112100,Wainui-Waiwera,Waitemata,Maori,12+,107,93,91,87,52,29,12,87%,85%,60%,41%
112200,Parakai,Waitemata,Maori,12+,206,183,176,149,67,34,12,89%,85%,45%,35%
112300,Helensville Rural,Waitemata,Maori,12+,126,114,113,107,62,35,11,90%,90%,58%,31%
112400,Helensville,Waitemata,Maori,12+,413,340,328,300,165,98,33,82%,79%,55%,34%
112400,Helensville,Waitemata,Maori,5-11,89,31,9,NA,NA,NA,NA,35%,10%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,104,Masked,Masked,104,68,24,10,>95%,>95%,65%,42%
112500,Waitoki,Waitemata,Maori,12+,57,49,49,46,26,12,Masked,86%,86%,57%,33%
112600,Waikoukou Valley,Waitemata,Maori,12+,93,86,84,72,43,21,7,92%,90%,60%,33%
112700,Orewa North,Waitemata,Maori,12+,194,177,175,160,94,52,25,91%,90%,59%,48%
112700,Orewa North,Waitemata,Pacific Peoples,12+,64,59,58,54,37,21,9,92%,91%,69%,43%
112800,Hatfields Beach,Waitemata,Maori,12+,112,93,93,83,53,22,7,83%,83%,64%,32%
112900,Orewa South,Waitemata,Maori,12+,134,120,117,107,62,38,20,90%,87%,58%,53%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,59,58,35,18,Masked,88%,88%,60%,28%
113000,Orewa Central,Waitemata,Maori,12+,163,152,150,142,91,57,28,93%,92%,64%,49%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,65,58,58,56,37,18,9,89%,89%,66%,50%
113100,Millwater North,Waitemata,Maori,12+,85,73,72,58,40,14,Masked,86%,85%,69%,36%
113200,Waipatukahu,Waitemata,Maori,12+,159,143,140,131,82,55,15,90%,88%,63%,27%
113300,Millwater South,Waitemata,Maori,12+,139,127,122,105,64,22,8,91%,88%,61%,36%
113400,Dairy Flat North,Waitemata,Maori,12+,161,139,132,122,58,24,11,86%,82%,48%,46%
113400,Dairy Flat North,Waitemata,Pacific Peoples,12+,45,37,36,34,18,7,Masked,82%,80%,53%,71%
113500,Dairy Flat West,Waitemata,Maori,12+,57,45,44,39,21,11,6,79%,77%,54%,55%
