SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102000,Omahuta Forest-Horeke,Northland,Maori,12+,632,462,432,339,198,73%,68%,58%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,119,10,Masked,NA,NA,8%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,705,539,506,392,258,76%,72%,66%
102100,Hokianga South,Northland,Maori,5-11,115,28,Masked,NA,NA,24%,<5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,250,209,200,150,86,84%,80%,57%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,53,17,0,NA,NA,32%,<5%,NA
102300,Okaihau,Northland,Maori,12+,307,265,251,208,107,86%,82%,51%
102300,Okaihau,Northland,Maori,5-11,55,12,Masked,NA,NA,22%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,349,312,292,235,137,89%,84%,58%
102400,Rangitane-Purerua,Northland,Maori,5-11,63,11,0,NA,NA,17%,<5%,NA
102500,Waipapa,Northland,Maori,12+,124,106,102,78,42,85%,82%,54%
102600,Puketotara,Northland,Maori,12+,228,198,194,149,90,87%,85%,60%
102600,Puketotara,Northland,Maori,5-11,48,20,0,NA,NA,42%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,763,584,557,426,236,77%,73%,55%
102700,Waima Forest,Northland,Maori,5-11,125,17,0,NA,NA,14%,<5%,NA
102800,Riverview,Northland,Maori,12+,217,Masked,201,150,96,>95%,93%,64%
102800,Riverview,Northland,Maori,5-11,58,21,0,NA,NA,36%,<5%,NA
102900,Waipoua Forest,Northland,Maori,12+,623,510,488,400,262,82%,78%,66%
102900,Waipoua Forest,Northland,Maori,5-11,89,12,0,NA,NA,13%,<5%,NA
103000,Kerikeri Central,Northland,Maori,12+,450,400,385,285,148,89%,86%,52%
103000,Kerikeri Central,Northland,Maori,5-11,104,28,Masked,NA,NA,27%,<5%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,57,Masked,Masked,82,27,>95%,>95%,33%
103100,Kerikeri South,Northland,Maori,12+,231,201,192,154,92,87%,83%,60%
103100,Kerikeri South,Northland,Maori,5-11,50,18,Masked,NA,NA,36%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,411,353,335,278,172,86%,82%,62%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,72,14,0,NA,NA,19%,<5%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,267,237,235,208,129,89%,88%,62%
103400,Ngapuhi,Northland,Maori,12+,929,764,723,549,308,82%,78%,56%
103400,Ngapuhi,Northland,Maori,5-11,176,28,Masked,NA,NA,16%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,736","2,218","2,096","1,556",870,81%,77%,56%
103500,Kaikohe,Northland,Maori,5-11,615,136,Masked,NA,NA,22%,<5%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,100,89,87,68,34,89%,87%,50%
103600,Pakaraka,Northland,Maori,12+,147,134,128,103,61,91%,87%,59%
103700,Haruru,Northland,Maori,12+,217,195,192,150,82,90%,88%,55%
103700,Haruru,Northland,Maori,5-11,65,28,Masked,NA,NA,43%,<5%,NA
103800,Russell,Northland,Maori,12+,135,127,126,110,79,94%,93%,72%
103900,Paihia,Northland,Maori,12+,488,410,389,302,169,84%,80%,56%
103900,Paihia,Northland,Maori,5-11,83,17,0,NA,NA,20%,<5%,NA
104000,Mataraua Forest,Northland,Maori,12+,321,254,238,187,109,79%,74%,58%
104000,Mataraua Forest,Northland,Maori,5-11,61,11,Masked,NA,NA,18%,<5%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,811,656,629,445,269,81%,78%,60%
104100,Matawaia-Taumarere,Northland,Maori,5-11,163,44,Masked,NA,NA,27%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,60,60,52,39,80%,80%,75%
104300,Opua (Far North District),Northland,Maori,12+,180,142,137,112,65,79%,76%,58%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,392,337,322,273,175,86%,82%,64%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,64,12,0,NA,NA,19%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,178",998,946,719,412,85%,80%,57%
104500,Moerewa,Northland,Maori,5-11,254,32,Masked,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,805,716,672,505,296,89%,83%,59%
104600,Kawakawa,Northland,Maori,5-11,168,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,243,191,185,136,80,79%,76%,59%
104700,Maromaku,Northland,Maori,5-11,62,17,Masked,NA,NA,27%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,593,536,512,381,225,90%,86%,59%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,122,26,Masked,NA,NA,21%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,658,574,557,437,255,87%,85%,58%
104900,Whangaruru,Northland,Maori,5-11,124,46,Masked,NA,NA,37%,<5%,NA
105100,Matarau,Northland,Maori,12+,353,317,309,237,138,90%,88%,58%
105100,Matarau,Northland,Maori,5-11,87,25,Masked,NA,NA,29%,<5%,NA
105200,Hikurangi,Northland,Maori,12+,469,419,398,299,160,89%,85%,54%
105200,Hikurangi,Northland,Maori,5-11,134,41,8,NA,NA,31%,6%,NA
105300,Kauri,Northland,Maori,12+,232,201,198,158,107,87%,85%,68%
105300,Kauri,Northland,Maori,5-11,57,16,Masked,NA,NA,28%,<5%,NA
105400,Maungatapere,Northland,Maori,12+,426,392,381,292,197,92%,89%,67%
105400,Maungatapere,Northland,Maori,5-11,104,39,Masked,NA,NA,38%,<5%,NA
105500,Kamo West,Northland,Maori,12+,393,359,354,266,173,91%,90%,65%
105500,Kamo West,Northland,Maori,5-11,92,37,Masked,NA,NA,40%,<5%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,222,203,195,156,99,91%,88%,63%
105700,Kiripaka,Northland,Maori,12+,183,156,151,122,68,85%,83%,56%
105800,Kamo East,Northland,Maori,12+,920,830,791,581,287,90%,86%,49%
105800,Kamo East,Northland,Maori,5-11,248,65,Masked,NA,NA,26%,<5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,101,87,83,69,41,86%,82%,59%
105900,Granfield Reserve,Northland,Maori,12+,453,422,400,307,190,93%,88%,62%
105900,Granfield Reserve,Northland,Maori,5-11,90,30,Masked,NA,NA,33%,6%,NA
106000,Kamo Central,Northland,Maori,12+,420,386,375,276,166,92%,89%,60%
106000,Kamo Central,Northland,Maori,5-11,88,36,Masked,NA,NA,41%,<5%,NA
106100,Whau Valley,Northland,Maori,12+,600,543,526,416,240,90%,88%,58%
106100,Whau Valley,Northland,Maori,5-11,126,44,Masked,NA,NA,35%,<5%,NA
106200,Tikipunga North,Northland,Maori,12+,959,864,825,616,323,90%,86%,52%
106200,Tikipunga North,Northland,Maori,5-11,279,63,Masked,NA,NA,23%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,81,72,70,53,31,89%,86%,58%
106300,Pukenui,Northland,Maori,12+,171,155,152,123,86,91%,89%,70%
106300,Pukenui,Northland,Maori,5-11,48,26,Masked,NA,NA,54%,8%,NA
106400,Otangarei,Northland,Maori,12+,"1,259","1,055",965,694,320,84%,77%,46%
106400,Otangarei,Northland,Maori,5-11,275,34,0,NA,NA,12%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,56,43,41,36,18,77%,73%,50%
106500,Tikipunga South,Northland,Maori,12+,"1,175","1,088","1,043",789,438,93%,89%,56%
106500,Tikipunga South,Northland,Maori,5-11,293,90,8,NA,NA,31%,<5%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,80,Masked,76,62,32,>95%,95%,52%
106600,Kensington (Whangarei District),Northland,Maori,12+,710,627,605,481,285,88%,85%,59%
106600,Kensington (Whangarei District),Northland,Maori,5-11,125,24,Masked,NA,NA,19%,<5%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,64,Masked,Masked,56,28,>95%,>95%,50%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,124,118,90,54,89%,85%,60%
106800,Mairtown,Northland,Maori,12+,525,470,456,375,246,90%,87%,66%
106800,Mairtown,Northland,Maori,5-11,96,29,Masked,NA,NA,30%,<5%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,59,44,44,38,23,75%,75%,61%
106900,Maunu-Horahora,Northland,Maori,12+,516,467,457,353,217,91%,89%,61%
106900,Maunu-Horahora,Northland,Maori,5-11,108,41,Masked,NA,NA,38%,<5%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,40,32,32,27,22,80%,80%,81%
107000,Woodhill-Vinetown,Northland,Maori,12+,724,611,585,458,270,84%,81%,59%
107000,Woodhill-Vinetown,Northland,Maori,5-11,115,28,Masked,NA,NA,24%,<5%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,87,Masked,Masked,67,42,>95%,>95%,63%
107100,Whangarei Central,Northland,Maori,12+,255,222,214,170,95,87%,84%,56%
107200,Riverside,Northland,Maori,12+,430,368,361,287,163,86%,84%,57%
107200,Riverside,Northland,Maori,5-11,77,30,Masked,NA,NA,39%,<5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,46,43,43,31,18,93%,93%,58%
107300,Raumanga,Northland,Maori,12+,"1,439","1,243","1,161",830,391,86%,81%,47%
107300,Raumanga,Northland,Maori,5-11,347,75,Masked,NA,NA,22%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,95,90,84,66,34,95%,88%,52%
107400,Tarewa,Northland,Maori,12+,855,729,698,510,271,85%,82%,53%
107400,Tarewa,Northland,Maori,5-11,239,47,Masked,NA,NA,20%,<5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,757,681,646,514,277,90%,85%,54%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,46,6,NA,NA,35%,<5%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,50,47,47,39,24,94%,94%,62%
107600,Ngunguru,Northland,Maori,12+,155,136,134,115,71,88%,86%,62%
107700,Otaika-Portland,Northland,Maori,12+,294,242,230,185,117,82%,78%,63%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,Masked,NA,NA,33%,6%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,238,207,204,149,85,87%,86%,57%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,56,10,Masked,NA,NA,18%,<5%,NA
108000,Pataua,Northland,Maori,12+,189,145,139,114,59,77%,74%,52%
108000,Pataua,Northland,Maori,5-11,43,11,0,NA,NA,26%,<5%,NA
108100,Onerahi Park,Northland,Maori,12+,243,226,220,177,120,93%,91%,68%
108100,Onerahi Park,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,<5%,NA
108200,Sherwood Rise,Northland,Maori,12+,609,553,533,402,215,91%,88%,53%
108200,Sherwood Rise,Northland,Maori,5-11,151,34,6,NA,NA,23%,<5%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,44,Masked,Masked,35,19,>95%,>95%,54%
108300,Onerahi,Northland,Maori,12+,584,516,493,344,181,88%,84%,53%
108300,Onerahi,Northland,Maori,5-11,160,39,10,NA,NA,24%,6%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,48,39,39,29,16,81%,81%,55%
108500,Parua Bay,Northland,Maori,12+,274,255,252,203,142,93%,92%,70%
108500,Parua Bay,Northland,Maori,5-11,60,25,Masked,NA,NA,42%,<5%,NA
108600,Bream Bay,Northland,Maori,12+,345,296,283,226,132,86%,82%,58%
108600,Bream Bay,Northland,Maori,5-11,69,16,Masked,NA,NA,23%,<5%,NA
108700,Marsden Bay,Northland,Maori,12+,303,Masked,283,217,137,>95%,93%,63%
108700,Marsden Bay,Northland,Maori,5-11,75,20,Masked,NA,NA,27%,<5%,NA
108800,Ruakaka,Northland,Maori,12+,584,546,527,403,226,93%,90%,56%
108800,Ruakaka,Northland,Maori,5-11,138,40,0,NA,NA,29%,<5%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,53,49,49,38,27,92%,92%,71%
108900,Bream Head,Northland,Maori,12+,89,83,83,74,54,93%,93%,73%
109000,Waipu,Northland,Maori,12+,297,238,235,195,127,80%,79%,65%
109000,Waipu,Northland,Maori,5-11,47,11,Masked,NA,NA,23%,<5%,NA
109100,Kaipara Coastal,Northland,Maori,12+,860,668,634,485,260,78%,74%,54%
109100,Kaipara Coastal,Northland,Maori,5-11,164,40,Masked,NA,NA,24%,<5%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,51,48,48,36,13,94%,94%,36%
109200,Maungaru,Northland,Maori,12+,250,219,209,171,86,88%,84%,50%
109200,Maungaru,Northland,Maori,5-11,58,17,Masked,NA,NA,29%,<5%,NA
109300,Dargaville,Northland,Maori,12+,"1,357","1,104","1,029",800,387,81%,76%,48%
109300,Dargaville,Northland,Maori,5-11,271,43,Masked,NA,NA,16%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,199,Masked,185,147,64,>95%,93%,44%
109300,Dargaville,Northland,Pacific Peoples,5-11,43,13,0,NA,NA,30%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,465,389,375,305,191,84%,81%,63%
109400,Ruawai-Matakohe,Northland,Maori,5-11,103,21,Masked,NA,NA,20%,<5%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,177,131,128,102,58,74%,72%,57%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,41,Masked,0,NA,NA,12%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,177,163,153,121,61,92%,86%,50%
109600,Maungaturoto,Northland,Maori,5-11,53,16,Masked,NA,NA,30%,<5%,NA
109700,Kaiwaka,Northland,Maori,12+,427,339,324,245,139,79%,76%,57%
109700,Kaiwaka,Northland,Maori,5-11,90,22,Masked,NA,NA,24%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,179,140,136,114,63,78%,76%,55%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,Masked,NA,NA,21%,<5%,NA
109900,Mangawhai Heads,Northland,Maori,12+,160,144,137,113,70,90%,86%,62%
109900,Mangawhai Heads,Northland,Maori,5-11,41,17,Masked,NA,NA,41%,7%,NA
110100,Mangawhai,Northland,Maori,12+,71,63,63,48,29,89%,89%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,177,149,144,105,45,84%,81%,43%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,6%,NA
110400,Cape Rodney,Waitemata,Maori,12+,362,324,320,259,153,90%,88%,59%
110400,Cape Rodney,Waitemata,Maori,5-11,81,28,7,NA,NA,35%,9%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,51,42,39,36,17,82%,76%,47%
110500,Wellsford,Waitemata,Maori,12+,296,240,230,177,90,81%,78%,51%
110500,Wellsford,Waitemata,Maori,5-11,67,13,Masked,NA,NA,19%,<5%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,66,60,59,53,18,91%,89%,34%
110700,South Head,Waitemata,Maori,12+,364,317,310,256,131,87%,85%,51%
110700,South Head,Waitemata,Maori,5-11,77,21,Masked,NA,NA,27%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,Masked,46,41,25,>95%,88%,61%
110800,Kaipara Hills,Waitemata,Maori,12+,256,226,219,180,83,88%,86%,46%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,17,Masked,NA,NA,33%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,68,65,52,27,87%,83%,52%
111100,Warkworth West,Waitemata,Maori,12+,143,129,125,101,53,90%,87%,52%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,83,Masked,Masked,75,52,>95%,>95%,69%
111200,Puhoi Valley,Waitemata,Maori,12+,193,175,171,126,66,91%,89%,52%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,61,Masked,Masked,58,33,>95%,>95%,57%
111300,Warkworth East,Waitemata,Maori,12+,197,179,172,137,70,91%,87%,51%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,161,Masked,Masked,158,100,>95%,>95%,63%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,47,26,Masked,NA,NA,55%,<5%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,78,72,71,63,42,92%,91%,67%
111600,Te Kuru,Waitemata,Maori,12+,148,Masked,Masked,109,62,>95%,>95%,57%
111600,Te Kuru,Waitemata,Maori,5-11,42,17,Masked,NA,NA,40%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,236,222,220,166,108,94%,93%,65%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,104,Masked,Masked,88,42,>95%,>95%,48%
111800,Barrier Islands,Auckland,Maori,12+,169,138,134,107,81,82%,79%,76%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,32,20,>95%,>95%,62%
112100,Wainui-Waiwera,Waitemata,Maori,12+,99,Masked,93,79,50,>95%,94%,63%
112200,Parakai,Waitemata,Maori,12+,186,169,162,113,57,91%,87%,50%
112300,Helensville Rural,Waitemata,Maori,12+,107,101,101,83,54,94%,94%,65%
112400,Helensville,Waitemata,Maori,12+,416,368,351,286,158,88%,84%,55%
112400,Helensville,Waitemata,Maori,5-11,96,35,Masked,NA,NA,36%,<5%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,92,58,>95%,>95%,63%
112500,Waitoki,Waitemata,Maori,12+,59,53,53,42,26,90%,90%,62%
112600,Waikoukou Valley,Waitemata,Maori,12+,84,Masked,79,59,34,>95%,94%,58%
112700,Orewa North,Waitemata,Maori,12+,179,Masked,169,138,88,>95%,94%,64%
112700,Orewa North,Waitemata,Pacific Peoples,12+,62,57,56,46,32,92%,90%,70%
112800,Hatfields Beach,Waitemata,Maori,12+,106,Masked,Masked,79,53,>95%,>95%,67%
112900,Orewa South,Waitemata,Maori,12+,128,120,116,100,59,94%,91%,59%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,58,54,33,88%,87%,61%
113000,Orewa Central,Waitemata,Maori,12+,145,Masked,136,116,83,>95%,94%,72%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,67,57,57,50,32,85%,85%,64%
113100,Millwater North,Waitemata,Maori,12+,74,Masked,Masked,51,38,>95%,>95%,75%
113200,Waipatukahu,Waitemata,Maori,12+,154,140,139,123,77,91%,90%,63%
113300,Millwater South,Waitemata,Maori,12+,134,123,120,85,52,92%,90%,61%
113400,Dairy Flat North,Waitemata,Maori,12+,146,129,125,102,40,88%,86%,39%
113500,Dairy Flat West,Waitemata,Maori,12+,48,42,42,31,21,88%,88%,68%
113600,Kingsway,Waitemata,Maori,12+,83,Masked,Masked,63,35,>95%,>95%,56%
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,Masked,Masked,44,19,>95%,>95%,43%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,49,41,40,30,14,84%,82%,47%
113900,Red Beach West,Waitemata,Maori,12+,107,99,94,75,49,93%,88%,65%
114000,Red Beach East,Waitemata,Maori,12+,181,Masked,Masked,143,95,>95%,>95%,66%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,51,Masked,Masked,45,28,>95%,>95%,62%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,102,84,83,64,35,82%,81%,55%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,64,39,>95%,>95%,61%
114400,Vipond,Waitemata,Maori,12+,174,163,162,125,81,94%,93%,65%
114400,Vipond,Waitemata,Maori,5-11,46,13,Masked,NA,NA,28%,9%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,42,Masked,Masked,35,22,>95%,>95%,63%
114500,Muriwai,Waitemata,Maori,12+,81,Masked,Masked,64,38,>95%,>95%,59%
114600,Stanmore Bay West,Waitemata,Maori,12+,187,176,171,142,80,94%,91%,56%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,24,6,NA,NA,55%,14%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,106,Masked,100,78,44,>95%,94%,56%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,Masked,50,33,>95%,>95%,66%
114800,Okura Bush,Waitemata,Maori,12+,62,54,51,42,24,87%,82%,57%
114900,Whangaparoa Central,Waitemata,Maori,12+,243,220,216,174,88,91%,89%,51%
114900,Whangaparoa Central,Waitemata,Maori,5-11,58,28,7,NA,NA,48%,12%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,43,43,33,18,90%,90%,55%
115000,Kumeu-Huapai,Waitemata,Maori,12+,237,Masked,Masked,189,118,>95%,>95%,62%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,70,46,6,NA,NA,66%,9%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,147,Masked,Masked,118,85,>95%,>95%,72%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,192,187,147,77,92%,90%,52%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,40,36,35,26,18,90%,88%,69%
115200,Manly West,Waitemata,Maori,12+,151,142,139,108,60,94%,92%,56%
115200,Manly West,Waitemata,Pacific Peoples,12+,43,Masked,Masked,35,13,>95%,>95%,37%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,69,Masked,Masked,51,27,>95%,>95%,53%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,90,Masked,Masked,74,49,>95%,>95%,66%
115500,Coatesville,Waitemata,Maori,12+,71,64,61,49,31,90%,86%,63%
115600,Dairy Flat South,Waitemata,Maori,12+,59,53,53,43,25,90%,90%,58%
115700,Gulf Harbour North,Waitemata,Maori,12+,115,Masked,Masked,90,62,>95%,>95%,69%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,47,Masked,Masked,38,18,>95%,>95%,47%
115800,Manly East,Waitemata,Maori,12+,202,177,173,147,85,88%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,50,27,6,NA,NA,54%,12%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,55,55,45,20,82%,82%,44%
115900,Riverhead,Waitemata,Maori,12+,184,162,159,134,71,88%,86%,53%
115900,Riverhead,Waitemata,Maori,5-11,42,23,9,NA,NA,55%,21%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,65,Masked,Masked,55,42,>95%,>95%,76%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,59,36,>95%,>95%,61%
116000,Army Bay,Waitemata,Pacific Peoples,12+,41,Masked,Masked,32,24,>95%,>95%,75%
116100,Kumeu Rural East,Waitemata,Maori,12+,184,166,162,127,76,90%,88%,60%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,88,Masked,Masked,69,44,>95%,>95%,64%
116200,Gulf Harbour South,Waitemata,Maori,12+,59,52,51,42,29,88%,86%,69%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,42,37,36,29,21,88%,86%,72%
116400,Taupaki,Waitemata,Maori,12+,96,Masked,91,71,43,>95%,95%,61%
116600,Paremoremo East,Waitemata,Maori,12+,115,Masked,Masked,88,55,>95%,>95%,62%
116600,Paremoremo East,Waitemata,Pacific Peoples,12+,40,34,34,28,21,85%,85%,75%
116700,Albany Heights,Waitemata,Maori,12+,101,91,89,74,43,90%,88%,58%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,46,Masked,Masked,43,29,>95%,>95%,67%
116800,Awaruku,Waitemata,Maori,12+,128,Masked,Masked,103,63,>95%,>95%,61%
