SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
100700,Kaitaia East,Northland,Pacific Peoples,12+,58,53,52,49,25,9,Masked,91%,90%,51%,11%
100800,Kaitaia West,Northland,Maori,12+,"1,925","1,594","1,504","1,360",641,381,93,83%,78%,47%,24%
100800,Kaitaia West,Northland,Maori,5-11,365,82,31,NA,NA,NA,NA,22%,8%,NA,NA
100800,Kaitaia West,Northland,Pacific Peoples,12+,107,97,94,89,46,22,9,91%,88%,52%,41%
100900,Rangitihi,Northland,Maori,12+,419,344,332,305,145,84,17,82%,79%,48%,20%
100900,Rangitihi,Northland,Maori,5-11,62,8,Masked,NA,NA,NA,NA,13%,<5%,NA,NA
101000,Oruru-Parapara,Northland,Maori,12+,316,239,226,209,103,71,15,76%,72%,49%,21%
101000,Oruru-Parapara,Northland,Maori,5-11,65,13,Masked,NA,NA,NA,NA,20%,8%,NA,NA
101100,Taumarumaru,Northland,Maori,12+,594,508,485,449,252,166,55,86%,82%,56%,33%
101100,Taumarumaru,Northland,Maori,5-11,132,33,13,NA,NA,NA,NA,25%,10%,NA,NA
101200,Herekino-Takahue,Northland,Maori,12+,464,364,345,320,158,114,25,78%,74%,49%,22%
101200,Herekino-Takahue,Northland,Maori,5-11,86,25,Masked,NA,NA,NA,NA,29%,6%,NA,NA
101300,Peria,Northland,Maori,12+,358,262,252,237,114,68,9,73%,70%,48%,13%
101300,Peria,Northland,Maori,5-11,93,15,Masked,NA,NA,NA,NA,16%,5%,NA,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,339,248,236,213,119,81,26,73%,70%,56%,32%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,63,16,Masked,NA,NA,NA,NA,25%,6%,NA,NA
101500,Whakapaku,Northland,Maori,12+,277,211,199,186,103,74,30,76%,72%,55%,41%
101500,Whakapaku,Northland,Maori,5-11,60,17,Masked,NA,NA,NA,NA,28%,7%,NA,NA
101600,Hokianga North,Northland,Maori,12+,698,571,553,507,337,244,61,82%,79%,66%,25%
101600,Hokianga North,Northland,Maori,5-11,119,37,13,NA,NA,NA,NA,31%,11%,NA,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,382,290,285,270,161,125,44,76%,75%,60%,35%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,50,15,Masked,NA,NA,NA,NA,30%,8%,NA,NA
101800,Whakarara,Northland,Maori,12+,582,485,468,442,278,178,85,83%,80%,63%,48%
101800,Whakarara,Northland,Maori,5-11,70,32,21,NA,NA,NA,NA,46%,30%,NA,NA
101900,Kaeo,Northland,Maori,12+,482,379,358,342,198,131,66,79%,74%,58%,50%
101900,Kaeo,Northland,Maori,5-11,111,39,17,NA,NA,NA,NA,35%,15%,NA,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,653,449,420,402,214,168,49,69%,64%,53%,29%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,122,15,10,NA,NA,NA,NA,12%,8%,NA,NA
102100,Hokianga South,Northland,Maori,12+,714,535,511,481,293,205,87,75%,72%,61%,42%
102100,Hokianga South,Northland,Maori,5-11,105,27,14,NA,NA,NA,NA,26%,13%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,277,222,212,189,95,64,17,80%,77%,50%,27%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,69,18,Masked,NA,NA,NA,NA,26%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Pacific Peoples,12+,61,56,53,52,32,6,Masked,92%,87%,62%,50%
102300,Okaihau,Northland,Maori,12+,335,273,260,235,115,72,28,81%,78%,49%,39%
102300,Okaihau,Northland,Maori,5-11,57,12,Masked,NA,NA,NA,NA,21%,7%,NA,NA
102400,Rangitane-Purerua,Northland,Maori,12+,380,324,305,278,154,114,45,85%,80%,55%,39%
102400,Rangitane-Purerua,Northland,Maori,5-11,63,11,Masked,NA,NA,NA,NA,17%,6%,NA,NA
102500,Waipapa,Northland,Maori,12+,135,108,102,95,47,25,16,80%,76%,49%,64%
102600,Puketotara,Northland,Maori,12+,246,197,191,169,96,55,15,80%,78%,57%,27%
102600,Puketotara,Northland,Maori,5-11,52,23,Masked,NA,NA,NA,NA,44%,<5%,NA,NA
102700,Waima Forest,Northland,Maori,12+,796,591,567,535,272,183,44,74%,71%,51%,24%
102700,Waima Forest,Northland,Maori,5-11,127,21,7,NA,NA,NA,NA,17%,6%,NA,NA
102800,Riverview,Northland,Maori,12+,250,225,219,199,111,67,20,90%,88%,56%,30%
102800,Riverview,Northland,Maori,5-11,52,21,Masked,NA,NA,NA,NA,40%,8%,NA,NA
102900,Waipoua Forest,Northland,Maori,12+,653,508,489,470,305,224,85,78%,75%,65%,38%
102900,Waipoua Forest,Northland,Maori,5-11,96,15,6,NA,NA,NA,NA,16%,6%,NA,NA
103000,Kerikeri Central,Northland,Maori,12+,492,427,413,384,178,86,31,87%,84%,46%,36%
103000,Kerikeri Central,Northland,Maori,5-11,106,29,11,NA,NA,NA,NA,27%,10%,NA,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,98,Masked,Masked,102,31,13,7,>95%,>95%,30%,54%
103100,Kerikeri South,Northland,Maori,12+,262,212,202,187,112,69,29,81%,77%,60%,42%
103100,Kerikeri South,Northland,Maori,5-11,51,20,Masked,NA,NA,NA,NA,39%,10%,NA,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,427,360,342,322,185,121,23,84%,80%,57%,19%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,72,11,6,NA,NA,NA,NA,15%,8%,NA,NA
103300,Puketona-Waitangi,Northland,Maori,12+,287,244,239,225,137,87,22,85%,83%,61%,25%
103300,Puketona-Waitangi,Northland,Maori,5-11,49,25,Masked,NA,NA,NA,NA,51%,8%,NA,NA
103400,Ngapuhi,Northland,Maori,12+,"1,004",786,745,700,347,240,69,78%,74%,50%,29%
103400,Ngapuhi,Northland,Maori,5-11,173,35,8,NA,NA,NA,NA,20%,<5%,NA,NA
103500,Kaikohe,Northland,Maori,12+,"2,793","2,173","2,060","1,918",959,592,193,78%,74%,50%,33%
103500,Kaikohe,Northland,Maori,5-11,606,142,54,NA,NA,NA,NA,23%,9%,NA,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,111,101,99,95,43,25,8,91%,89%,45%,32%
103600,Pakaraka,Northland,Maori,12+,154,131,127,119,62,36,13,85%,82%,52%,36%
103700,Haruru,Northland,Maori,12+,222,190,186,174,96,52,19,86%,84%,55%,37%
103700,Haruru,Northland,Maori,5-11,56,25,Masked,NA,NA,NA,NA,45%,9%,NA,NA
103800,Russell,Northland,Maori,12+,134,123,122,114,82,62,22,92%,91%,72%,35%
103900,Paihia,Northland,Maori,12+,508,408,389,369,180,119,44,80%,77%,49%,37%
103900,Paihia,Northland,Maori,5-11,72,14,Masked,NA,NA,NA,NA,19%,7%,NA,NA
104000,Mataraua Forest,Northland,Maori,12+,350,258,240,222,115,83,30,74%,69%,52%,36%
104000,Mataraua Forest,Northland,Maori,5-11,55,12,7,NA,NA,NA,NA,22%,13%,NA,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,848,651,627,576,287,187,48,77%,74%,50%,26%
104100,Matawaia-Taumarere,Northland,Maori,5-11,159,41,6,NA,NA,NA,NA,26%,<5%,NA,NA
104200,Russell Peninsula,Northland,Maori,12+,82,62,62,58,44,28,13,76%,76%,76%,46%
104300,Opua (Far North District),Northland,Maori,12+,184,140,135,126,72,53,12,76%,73%,57%,23%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,414,352,337,318,195,151,54,85%,81%,61%,36%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,64,10,Masked,NA,NA,NA,NA,16%,<5%,NA,NA
104500,Moerewa,Northland,Maori,12+,"1,210",973,930,860,428,253,83,80%,77%,50%,33%
104500,Moerewa,Northland,Maori,5-11,230,32,8,NA,NA,NA,NA,14%,<5%,NA,NA
104600,Kawakawa,Northland,Maori,12+,841,716,678,629,316,182,50,85%,81%,50%,27%
104600,Kawakawa,Northland,Maori,5-11,152,37,10,NA,NA,NA,NA,24%,7%,NA,NA
104700,Maromaku,Northland,Maori,12+,265,202,191,177,92,54,22,76%,72%,52%,41%
104700,Maromaku,Northland,Maori,5-11,77,24,Masked,NA,NA,NA,NA,31%,6%,NA,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,627,531,512,469,238,151,52,85%,82%,51%,34%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,128,28,6,NA,NA,NA,NA,22%,<5%,NA,NA
104900,Whangaruru,Northland,Maori,12+,698,569,552,514,282,192,45,82%,79%,55%,23%
104900,Whangaruru,Northland,Maori,5-11,139,45,7,NA,NA,NA,NA,32%,5%,NA,NA
104900,Whangaruru,Northland,Pacific Peoples,12+,40,32,32,30,23,15,Masked,80%,80%,77%,20%
105100,Matarau,Northland,Maori,12+,405,332,324,290,155,80,33,82%,80%,53%,41%
105100,Matarau,Northland,Maori,5-11,90,31,13,NA,NA,NA,NA,34%,14%,NA,NA
105200,Hikurangi,Northland,Maori,12+,499,411,391,355,176,92,24,82%,78%,50%,26%
105200,Hikurangi,Northland,Maori,5-11,136,45,20,NA,NA,NA,NA,33%,15%,NA,NA
105300,Kauri,Northland,Maori,12+,246,209,204,192,117,63,19,85%,83%,61%,30%
105300,Kauri,Northland,Maori,5-11,53,16,Masked,NA,NA,NA,NA,30%,9%,NA,NA
105400,Maungatapere,Northland,Maori,12+,469,406,392,360,218,108,35,87%,84%,61%,32%
105400,Maungatapere,Northland,Maori,5-11,104,35,15,NA,NA,NA,NA,34%,14%,NA,NA
105500,Kamo West,Northland,Maori,12+,427,374,369,327,188,107,46,88%,86%,57%,43%
105500,Kamo West,Northland,Maori,5-11,94,44,16,NA,NA,NA,NA,47%,17%,NA,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,241,206,198,182,106,70,18,85%,82%,58%,26%
105700,Kiripaka,Northland,Maori,12+,204,170,164,155,80,55,20,83%,80%,52%,36%
105800,Kamo East,Northland,Maori,12+,992,846,809,741,336,139,40,85%,82%,45%,29%
105800,Kamo East,Northland,Maori,5-11,242,67,18,NA,NA,NA,NA,28%,7%,NA,NA
105800,Kamo East,Northland,Pacific Peoples,12+,103,86,85,81,41,13,Masked,83%,83%,51%,15%
105900,Granfield Reserve,Northland,Maori,12+,479,423,408,379,197,109,39,88%,85%,52%,36%
105900,Granfield Reserve,Northland,Maori,5-11,83,28,9,NA,NA,NA,NA,34%,11%,NA,NA
106000,Kamo Central,Northland,Maori,12+,433,378,365,338,179,99,33,87%,84%,53%,33%
106000,Kamo Central,Northland,Maori,5-11,93,37,13,NA,NA,NA,NA,40%,14%,NA,NA
106100,Whau Valley,Northland,Maori,12+,610,524,510,474,258,120,40,86%,84%,54%,33%
106100,Whau Valley,Northland,Maori,5-11,125,40,11,NA,NA,NA,NA,32%,9%,NA,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,48,43,42,39,25,14,Masked,90%,88%,64%,29%
106200,Tikipunga North,Northland,Maori,12+,"1,039",852,817,750,377,202,67,82%,79%,50%,33%
106200,Tikipunga North,Northland,Maori,5-11,257,76,17,NA,NA,NA,NA,30%,7%,NA,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,89,76,74,70,41,17,7,85%,83%,59%,41%
106300,Pukenui,Northland,Maori,12+,184,162,159,140,92,55,20,88%,86%,66%,36%
106300,Pukenui,Northland,Maori,5-11,55,27,7,NA,NA,NA,NA,49%,13%,NA,NA
106400,Otangarei,Northland,Maori,12+,"1,327","1,050",968,903,400,237,54,79%,73%,44%,23%
106400,Otangarei,Northland,Maori,5-11,294,46,10,NA,NA,NA,NA,16%,<5%,NA,NA
106400,Otangarei,Northland,Pacific Peoples,12+,53,43,41,38,18,12,Masked,81%,77%,47%,33%
106500,Tikipunga South,Northland,Maori,12+,"1,270","1,090","1,051",959,492,275,93,86%,83%,51%,34%
106500,Tikipunga South,Northland,Maori,5-11,287,96,22,NA,NA,NA,NA,33%,8%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,86,Masked,80,77,37,19,9,>95%,93%,48%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,750,622,607,575,317,173,64,83%,81%,55%,37%
106600,Kensington (Whangarei District),Northland,Maori,5-11,121,28,11,NA,NA,NA,NA,23%,9%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,68,64,63,59,36,13,Masked,94%,93%,61%,23%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,145,121,116,111,63,33,13,83%,80%,57%,39%
106800,Mairtown,Northland,Maori,12+,535,464,455,428,273,150,41,87%,85%,64%,27%
106800,Mairtown,Northland,Maori,5-11,85,35,12,NA,NA,NA,NA,41%,14%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,55,47,46,43,25,9,6,85%,84%,58%,67%
106900,Maunu-Horahora,Northland,Maori,12+,543,470,459,421,240,134,42,87%,85%,57%,31%
106900,Maunu-Horahora,Northland,Maori,5-11,102,46,18,NA,NA,NA,NA,45%,18%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,44,Masked,41,40,29,11,Masked,>95%,93%,72%,36%
107000,Woodhill-Vinetown,Northland,Maori,12+,737,594,566,531,305,163,60,81%,77%,57%,37%
107000,Woodhill-Vinetown,Northland,Maori,5-11,105,31,11,NA,NA,NA,NA,30%,10%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,70,65,64,60,33,6,Masked,93%,91%,55%,67%
107100,Whangarei Central,Northland,Maori,12+,273,240,233,221,122,70,25,88%,85%,55%,36%
107200,Riverside,Northland,Maori,12+,434,362,354,337,178,106,35,83%,82%,53%,33%
107200,Riverside,Northland,Maori,5-11,84,31,6,NA,NA,NA,NA,37%,7%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,46,41,41,37,21,7,Masked,89%,89%,57%,29%
107300,Raumanga,Northland,Maori,12+,"1,478","1,225","1,149","1,054",461,228,73,83%,78%,44%,32%
107300,Raumanga,Northland,Maori,5-11,348,95,22,NA,NA,NA,NA,27%,6%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,115,104,97,88,43,18,8,90%,84%,49%,44%
107400,Tarewa,Northland,Maori,12+,967,769,736,675,324,163,34,80%,76%,48%,21%
107400,Tarewa,Northland,Maori,5-11,219,59,19,NA,NA,NA,NA,27%,9%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,45,42,41,36,17,8,Masked,93%,91%,47%,12%
107500,Morningside (Whangarei District),Northland,Maori,12+,792,675,644,600,302,153,59,85%,81%,50%,39%
107500,Morningside (Whangarei District),Northland,Maori,5-11,131,45,19,NA,NA,NA,NA,34%,15%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,46,45,42,23,8,Masked,94%,92%,55%,25%
107600,Ngunguru,Northland,Maori,12+,162,136,135,125,77,47,19,84%,83%,62%,40%
107600,Ngunguru,Northland,Maori,5-11,47,16,Masked,NA,NA,NA,NA,34%,11%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,301,245,233,217,131,84,20,81%,77%,60%,24%
107700,Otaika-Portland,Northland,Maori,5-11,59,19,10,NA,NA,NA,NA,32%,17%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,264,223,220,198,109,64,23,84%,83%,55%,36%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,54,12,7,NA,NA,NA,NA,22%,13%,NA,NA
108000,Pataua,Northland,Maori,12+,213,164,156,147,71,49,14,77%,73%,48%,29%
108000,Pataua,Northland,Maori,5-11,50,8,Masked,NA,NA,NA,NA,16%,8%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,260,225,221,208,126,65,23,87%,85%,61%,35%
108100,Onerahi Park,Northland,Maori,5-11,48,21,9,NA,NA,NA,NA,44%,19%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,658,558,540,492,251,139,40,85%,82%,51%,29%
108200,Sherwood Rise,Northland,Maori,5-11,148,39,14,NA,NA,NA,NA,26%,9%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,43,40,39,36,17,8,Masked,93%,91%,47%,25%
108300,Onerahi,Northland,Maori,12+,592,480,460,419,205,96,25,81%,78%,49%,26%
108300,Onerahi,Northland,Maori,5-11,146,36,17,NA,NA,NA,NA,25%,12%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,51,41,41,38,16,5,Masked,80%,80%,42%,60%
108500,Parua Bay,Northland,Maori,12+,286,254,253,234,153,90,29,89%,88%,65%,32%
108500,Parua Bay,Northland,Maori,5-11,57,26,7,NA,NA,NA,NA,46%,12%,NA,NA
108600,Bream Bay,Northland,Maori,12+,352,295,284,256,139,92,23,84%,81%,54%,25%
108600,Bream Bay,Northland,Maori,5-11,72,19,9,NA,NA,NA,NA,26%,12%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,335,289,283,259,148,76,38,86%,84%,57%,50%
108700,Marsden Bay,Northland,Maori,5-11,86,22,10,NA,NA,NA,NA,26%,12%,NA,NA
108800,Ruakaka,Northland,Maori,12+,638,561,540,496,258,146,54,88%,85%,52%,37%
108800,Ruakaka,Northland,Maori,5-11,146,44,9,NA,NA,NA,NA,30%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,48,43,43,38,26,12,Masked,90%,90%,68%,42%
108900,Bream Head,Northland,Maori,12+,102,89,89,86,61,39,23,87%,87%,71%,59%
109000,Waipu,Northland,Maori,12+,324,260,255,237,139,93,37,80%,79%,59%,40%
109000,Waipu,Northland,Maori,5-11,52,13,6,NA,NA,NA,NA,25%,12%,NA,NA
109100,Kaipara Coastal,Northland,Maori,12+,892,657,621,585,297,192,46,74%,70%,51%,24%
109100,Kaipara Coastal,Northland,Maori,5-11,174,42,12,NA,NA,NA,NA,24%,7%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,61,47,46,43,16,11,6,77%,75%,37%,55%
109200,Maungaru,Northland,Maori,12+,268,227,220,203,103,60,17,85%,82%,51%,28%
109200,Maungaru,Northland,Maori,5-11,62,20,Masked,NA,NA,NA,NA,32%,6%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,386","1,096","1,022",955,417,261,87,79%,74%,44%,33%
109300,Dargaville,Northland,Maori,5-11,269,49,23,NA,NA,NA,NA,18%,9%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,221,197,192,178,78,33,9,89%,87%,44%,27%
109300,Dargaville,Northland,Pacific Peoples,5-11,44,10,Masked,NA,NA,NA,NA,23%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,489,386,371,345,191,139,37,79%,76%,55%,27%
109400,Ruawai-Matakohe,Northland,Maori,5-11,113,24,10,NA,NA,NA,NA,21%,9%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,193,149,143,137,73,50,12,77%,74%,53%,24%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,48,9,Masked,NA,NA,NA,NA,19%,<5%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,190,161,154,144,73,51,10,85%,81%,51%,20%
109600,Maungaturoto,Northland,Maori,5-11,53,18,Masked,NA,NA,NA,NA,34%,6%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,445,327,315,290,140,94,29,73%,71%,48%,31%
109700,Kaiwaka,Northland,Maori,5-11,89,22,Masked,NA,NA,NA,NA,25%,<5%,NA,NA
109800,Mangawhai Rural,Northland,Maori,12+,196,143,138,127,68,46,14,73%,70%,54%,30%
109800,Mangawhai Rural,Northland,Maori,5-11,57,11,7,NA,NA,NA,NA,19%,12%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,45,37,37,35,20,18,Masked,82%,82%,57%,22%
109900,Mangawhai Heads,Northland,Maori,12+,166,137,133,122,71,39,11,83%,80%,58%,28%
109900,Mangawhai Heads,Northland,Maori,5-11,48,16,7,NA,NA,NA,NA,33%,15%,NA,NA
110100,Mangawhai,Northland,Maori,12+,85,68,67,58,34,22,6,80%,79%,59%,27%
110200,Okahukura Peninsula,Waitemata,Maori,12+,189,158,154,134,54,33,13,84%,81%,40%,39%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,51,10,Masked,NA,NA,NA,NA,20%,10%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,380,323,319,295,163,100,44,85%,84%,55%,44%
110400,Cape Rodney,Waitemata,Maori,5-11,72,29,20,NA,NA,NA,NA,40%,28%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,54,50,46,43,26,16,8,93%,85%,60%,50%
110500,Wellsford,Waitemata,Maori,12+,308,238,229,217,92,43,15,77%,74%,42%,35%
110500,Wellsford,Waitemata,Maori,5-11,65,13,7,NA,NA,NA,NA,20%,11%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,75,64,63,62,25,9,Masked,85%,84%,40%,44%
110700,South Head,Waitemata,Maori,12+,392,334,324,303,157,103,37,85%,83%,52%,36%
110700,South Head,Waitemata,Maori,5-11,84,20,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,57,Masked,50,47,28,13,Masked,>95%,88%,60%,15%
110800,Kaipara Hills,Waitemata,Maori,12+,273,227,219,198,98,59,19,83%,80%,49%,32%
110800,Kaipara Hills,Waitemata,Maori,5-11,56,16,6,NA,NA,NA,NA,29%,11%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,95,74,71,65,33,26,10,78%,75%,51%,38%
111100,Warkworth West,Waitemata,Maori,12+,144,133,130,122,62,32,13,92%,90%,51%,41%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,103,Masked,Masked,90,56,16,Masked,>95%,>95%,62%,25%
111200,Puhoi Valley,Waitemata,Maori,12+,211,192,186,172,90,60,22,91%,88%,52%,37%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,81,Masked,Masked,72,53,9,Masked,>95%,>95%,74%,33%
111300,Warkworth East,Waitemata,Maori,12+,211,194,191,177,85,45,19,92%,91%,48%,42%
111300,Warkworth East,Waitemata,Maori,5-11,45,12,8,NA,NA,NA,NA,27%,18%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,194,Masked,Masked,168,107,31,8,>95%,>95%,64%,26%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,48,21,9,NA,NA,NA,NA,44%,19%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,77,73,72,67,49,34,21,95%,94%,73%,62%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,68,64,63,62,50,11,Masked,94%,93%,81%,18%
111600,Te Kuru,Waitemata,Maori,12+,151,135,131,121,60,32,19,89%,87%,50%,59%
111700,Snells Beach,Waitemata,Maori,12+,232,Masked,Masked,200,121,78,34,>95%,>95%,60%,44%
111700,Snells Beach,Waitemata,Maori,5-11,45,21,9,NA,NA,NA,NA,47%,20%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,119,Masked,Masked,110,64,15,8,>95%,>95%,58%,53%
111800,Barrier Islands,Auckland,Maori,12+,183,162,160,153,101,61,35,89%,87%,66%,57%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,51,45,44,37,19,17,8,88%,86%,51%,47%
112100,Wainui-Waiwera,Waitemata,Maori,12+,112,97,95,92,55,32,15,87%,85%,60%,47%
112200,Parakai,Waitemata,Maori,12+,204,180,174,150,66,34,15,88%,85%,44%,44%
112300,Helensville Rural,Waitemata,Maori,12+,126,117,115,108,62,34,12,93%,91%,57%,35%
112400,Helensville,Waitemata,Maori,12+,406,342,330,305,166,102,38,84%,81%,54%,37%
112400,Helensville,Waitemata,Maori,5-11,88,31,10,NA,NA,NA,NA,35%,11%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,105,71,27,10,>95%,>95%,68%,37%
112500,Waitoki,Waitemata,Maori,12+,56,51,51,48,28,15,7,91%,91%,58%,47%
112600,Waikoukou Valley,Waitemata,Maori,12+,93,Masked,88,75,46,24,9,>95%,95%,61%,38%
112700,Orewa North,Waitemata,Maori,12+,192,182,180,166,101,55,29,95%,94%,61%,53%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,Masked,Masked,56,40,23,11,>95%,>95%,71%,48%
112800,Hatfields Beach,Waitemata,Maori,12+,114,98,98,90,58,24,9,86%,86%,64%,38%
112900,Orewa South,Waitemata,Maori,12+,138,126,123,115,67,43,24,91%,89%,58%,56%
112900,Orewa South,Waitemata,Pacific Peoples,12+,68,61,61,60,37,19,7,90%,90%,62%,37%
113000,Orewa Central,Waitemata,Maori,12+,154,Masked,146,138,91,58,34,>95%,95%,66%,59%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,62,56,56,55,37,19,10,90%,90%,67%,53%
113100,Millwater North,Waitemata,Maori,12+,80,69,68,56,37,16,8,86%,85%,66%,50%
113200,Waipatukahu,Waitemata,Maori,12+,165,150,147,140,86,57,19,91%,89%,61%,33%
113300,Millwater South,Waitemata,Maori,12+,138,130,126,109,65,23,11,94%,91%,60%,48%
113400,Dairy Flat North,Waitemata,Maori,12+,161,140,133,124,59,26,15,87%,83%,48%,58%
113400,Dairy Flat North,Waitemata,Pacific Peoples,12+,45,38,37,34,18,8,7,84%,82%,53%,88%
113500,Dairy Flat West,Waitemata,Maori,12+,59,56,55,49,26,15,9,95%,93%,53%,60%
113600,Kingsway,Waitemata,Maori,12+,92,Masked,Masked,79,39,14,6,>95%,>95%,49%,43%
