DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Pacific Peoples,30-34,Female,2040,2002,"1,964",993,2120
Auckland,Pacific Peoples,30-34,Male,2052,1993,"1,925",831,1958
Auckland,Pacific Peoples,35-39,Female,1619,1589,"1,567",924,1819
Auckland,Pacific Peoples,35-39,Male,1625,1589,"1,552",778,1791
Auckland,Pacific Peoples,40-44,Female,1609,1588,"1,567","1,021",1764
Auckland,Pacific Peoples,40-44,Male,1607,1573,"1,548",921,1630
Auckland,Pacific Peoples,45-49,Female,1610,1602,"1,581","1,098",1728
Auckland,Pacific Peoples,45-49,Male,1548,1525,"1,497",990,1671
Auckland,Pacific Peoples,5-11,Female,1575,491,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1760,516,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1665,1654,"1,642","1,207",1810
Auckland,Pacific Peoples,50-54,Male,1595,1577,"1,558","1,155",1678
Auckland,Pacific Peoples,55-59,Female,1556,1548,"1,537","1,193",1566
Auckland,Pacific Peoples,55-59,Male,1411,1397,"1,387","1,096",1431
Auckland,Pacific Peoples,60-64,Female,1255,1249,"1,239","1,021",1274
Auckland,Pacific Peoples,60-64,Male,1154,1151,"1,142",931,1187
Auckland,Pacific Peoples,65-69,Female,931,925,917,773,974
Auckland,Pacific Peoples,65-69,Male,895,888,878,778,915
Auckland,Pacific Peoples,70-74,Female,676,675,672,560,666
Auckland,Pacific Peoples,70-74,Male,558,554,551,487,559
Auckland,Pacific Peoples,75-79,Female,452,450,447,371,482
Auckland,Pacific Peoples,75-79,Male,300,298,297,253,336
Auckland,Pacific Peoples,80-84,Female,308,301,299,243,326
Auckland,Pacific Peoples,80-84,Male,172,170,170,150,185
Auckland,Pacific Peoples,85-89,Female,146,142,142,115,185
Auckland,Pacific Peoples,85-89,Male,74,74,74,62,79
Auckland,Pacific Peoples,90+,Female,73,70,70,59,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,218,211,59,9,29
Auckland,Unknown,12-17,Male,221,203,48,<5,21
Auckland,Unknown,18-24,Female,398,392,381,190,33
Auckland,Unknown,18-24,Male,446,430,422,186,30
Auckland,Unknown,25-29,Female,705,685,677,398,50
Auckland,Unknown,25-29,Male,665,645,636,337,46
Auckland,Unknown,30-34,Female,665,649,637,388,48
Auckland,Unknown,30-34,Male,877,847,832,446,58
Auckland,Unknown,35-39,Female,431,421,416,242,50
Auckland,Unknown,35-39,Male,684,656,640,383,98
Auckland,Unknown,40-44,Female,285,279,276,151,50
Auckland,Unknown,40-44,Male,504,488,479,274,81
Auckland,Unknown,45-49,Female,226,222,221,116,42
Auckland,Unknown,45-49,Male,419,401,391,231,103
Auckland,Unknown,5-11,Female,215,103,NA,NA,14
Auckland,Unknown,5-11,Male,195,84,NA,NA,21
Auckland,Unknown,50-54,Female,177,172,171,82,40
Auckland,Unknown,50-54,Male,343,320,312,177,91
Auckland,Unknown,55-59,Female,189,183,182,101,40
Auckland,Unknown,55-59,Male,306,285,275,169,87
Auckland,Unknown,60-64,Female,166,162,159,99,39
Auckland,Unknown,60-64,Male,215,210,205,121,82
Auckland,Unknown,65-69,Female,109,106,106,69,43
Auckland,Unknown,65-69,Male,175,172,170,103,77
Auckland,Unknown,70-74,Female,63,62,62,39,44
Auckland,Unknown,70-74,Male,82,79,77,47,47
Auckland,Unknown,75-79,Female,37,33,33,22,26
Auckland,Unknown,75-79,Male,26,25,25,17,18
Auckland,Unknown,80-84,Female,12,11,11,9,22
Auckland,Unknown,80-84,Male,12,12,12,10,10
Auckland,Unknown,85-89,Female,6,6,6,<5,12
Bay of Plenty,Asian,12-17,Female,612,599,135,<5,545
Bay of Plenty,Asian,12-17,Male,705,688,180,9,601
Bay of Plenty,Asian,18-24,Female,596,595,592,337,477
Bay of Plenty,Asian,18-24,Male,1260,1243,"1,224",399,671
Bay of Plenty,Asian,25-29,Female,1024,1019,"1,014",542,948
Bay of Plenty,Asian,25-29,Male,1716,1689,"1,676",576,1083
Bay of Plenty,Asian,30-34,Female,1387,1379,"1,364",834,1117
Bay of Plenty,Asian,30-34,Male,1473,1446,"1,433",704,1026
Bay of Plenty,Asian,35-39,Female,1049,1042,"1,034",663,919
Bay of Plenty,Asian,35-39,Male,1031,1015,"1,003",597,739
Bay of Plenty,Asian,40-44,Female,782,775,767,472,678
Bay of Plenty,Asian,40-44,Male,747,742,730,447,604
Bay of Plenty,Asian,45-49,Female,658,653,646,441,556
Bay of Plenty,Asian,45-49,Male,574,570,564,390,407
Bay of Plenty,Asian,5-11,Female,543,185,NA,NA,860
Bay of Plenty,Asian,5-11,Male,630,207,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,423,421,421,311,399
Bay of Plenty,Asian,50-54,Male,391,387,384,279,318
Bay of Plenty,Asian,55-59,Female,363,359,355,266,328
Bay of Plenty,Asian,55-59,Male,264,263,261,195,240
Bay of Plenty,Asian,60-64,Female,313,313,310,224,313
Bay of Plenty,Asian,60-64,Male,192,191,190,143,206
Bay of Plenty,Asian,65-69,Female,241,238,235,183,249
Bay of Plenty,Asian,65-69,Male,183,180,179,144,192
Bay of Plenty,Asian,70-74,Female,172,172,171,135,157
Bay of Plenty,Asian,70-74,Male,133,130,129,112,132
Bay of Plenty,Asian,75-79,Female,75,75,74,56,73
Bay of Plenty,Asian,75-79,Male,73,73,72,55,63
Bay of Plenty,Asian,80-84,Female,46,46,45,35,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,4996,4861,"1,216",69,5558
Bay of Plenty,European or Other,12-17,Male,5364,5216,"1,293",67,5808
Bay of Plenty,European or Other,18-24,Female,4636,4582,"4,505","2,210",5030
Bay of Plenty,European or Other,18-24,Male,5012,4918,"4,815","1,640",5353
Bay of Plenty,European or Other,25-29,Female,3979,3910,"3,859","1,819",4548
Bay of Plenty,European or Other,25-29,Male,3798,3707,"3,623","1,357",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,12,12,12,5,8
Bay of Plenty,European or Other,30-34,Female,4876,4791,"4,735","2,568",5173
Bay of Plenty,European or Other,30-34,Male,4382,4286,"4,211","1,852",4364
Bay of Plenty,European or Other,35-39,Female,4677,4589,"4,542","2,681",4998
Bay of Plenty,European or Other,35-39,Male,4213,4123,"4,064","2,065",4396
Bay of Plenty,European or Other,40-44,Female,4391,4337,"4,303","2,766",4905
Bay of Plenty,European or Other,40-44,Male,4117,4032,"3,983","2,285",4551
Bay of Plenty,European or Other,45-49,Female,5057,5001,"4,965","3,445",6005
Bay of Plenty,European or Other,45-49,Male,4796,4741,"4,691","2,956",5473
Bay of Plenty,European or Other,5-11,Female,3188,1104,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3254,1123,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5697,5653,"5,615","4,231",6249
Bay of Plenty,European or Other,50-54,Male,5236,5187,"5,143","3,589",5645
Bay of Plenty,European or Other,55-59,Female,5865,5829,"5,792","4,676",6542
Bay of Plenty,European or Other,55-59,Male,5523,5481,"5,435","4,149",6142
Bay of Plenty,European or Other,60-64,Female,6161,6115,"6,077","5,157",6497
Bay of Plenty,European or Other,60-64,Male,5676,5647,"5,601","4,640",6024
Bay of Plenty,European or Other,65-69,Female,6058,6021,"5,985","5,357",6364
Bay of Plenty,European or Other,65-69,Male,5595,5567,"5,542","4,900",5918
Bay of Plenty,European or Other,70-74,Female,5834,5819,"5,791","5,317",6119
Bay of Plenty,European or Other,70-74,Male,5449,5434,"5,415","4,972",5809
Bay of Plenty,European or Other,75-79,Female,4657,4642,"4,621","4,288",4782
Bay of Plenty,European or Other,75-79,Male,4218,4208,"4,194","3,930",4228
Bay of Plenty,European or Other,80-84,Female,3508,3504,"3,496","3,277",3210
Bay of Plenty,European or Other,80-84,Male,2985,2979,"2,972","2,815",2866
Bay of Plenty,European or Other,85-89,Female,1865,1856,"1,848","1,731",1980
Bay of Plenty,European or Other,85-89,Male,1465,1463,"1,458","1,366",1477
Bay of Plenty,European or Other,90+,Female,1190,1187,"1,177","1,116",1302
Bay of Plenty,European or Other,90+,Male,711,708,704,665,724
Bay of Plenty,Maori,12-17,Female,3139,2926,532,13,3622
Bay of Plenty,Maori,12-17,Male,3247,3001,565,13,3776
Bay of Plenty,Maori,18-24,Female,2898,2762,"2,605",706,3533
Bay of Plenty,Maori,18-24,Male,2942,2746,"2,539",560,3413
Bay of Plenty,Maori,25-29,Female,1911,1813,"1,707",535,2388
Bay of Plenty,Maori,25-29,Male,1785,1649,"1,524",335,2195
Bay of Plenty,Maori,30-34,Female,1753,1680,"1,596",585,2116
Bay of Plenty,Maori,30-34,Male,1639,1535,"1,431",436,1894
Bay of Plenty,Maori,35-39,Female,1609,1544,"1,478",635,1916
Bay of Plenty,Maori,35-39,Male,1423,1338,"1,262",431,1674
Bay of Plenty,Maori,40-44,Female,1627,1582,"1,530",764,1834
Bay of Plenty,Maori,40-44,Male,1409,1350,"1,286",563,1639
Bay of Plenty,Maori,45-49,Female,1629,1594,"1,568",902,1896
Bay of Plenty,Maori,45-49,Male,1445,1403,"1,352",716,1638
Bay of Plenty,Maori,5-11,Female,1229,323,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1338,325,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1608,1578,"1,542","1,013",1746
Bay of Plenty,Maori,50-54,Male,1412,1369,"1,337",804,1564
Bay of Plenty,Maori,55-59,Female,1614,1586,"1,553","1,122",1790
Bay of Plenty,Maori,55-59,Male,1331,1306,"1,273",909,1525
Bay of Plenty,Maori,60-64,Female,1433,1417,"1,397","1,109",1514
Bay of Plenty,Maori,60-64,Male,1202,1183,"1,173",951,1172
Bay of Plenty,Maori,65-69,Female,1136,1124,"1,114",934,1077
Bay of Plenty,Maori,65-69,Male,892,884,878,768,947
Bay of Plenty,Maori,70-74,Female,752,747,740,647,730
Bay of Plenty,Maori,70-74,Male,686,677,672,598,633
Bay of Plenty,Maori,75-79,Female,428,423,419,370,435
Bay of Plenty,Maori,75-79,Male,368,366,363,323,342
Bay of Plenty,Maori,80-84,Female,278,273,272,237,278
Bay of Plenty,Maori,80-84,Male,180,179,178,166,180
Bay of Plenty,Maori,85-89,Female,118,117,116,100,126
Bay of Plenty,Maori,85-89,Male,76,75,75,70,72
Bay of Plenty,Maori,90+,Female,48,47,46,42,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,232,221,47,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,275,264,55,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,268,264,259,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,454,445,429,150,260
Bay of Plenty,Pacific Peoples,25-29,Female,209,205,194,93,173
Bay of Plenty,Pacific Peoples,25-29,Male,473,467,460,218,211
Bay of Plenty,Pacific Peoples,30-34,Female,198,194,183,88,188
Bay of Plenty,Pacific Peoples,30-34,Male,449,438,432,184,214
Bay of Plenty,Pacific Peoples,35-39,Female,160,156,154,79,147
Bay of Plenty,Pacific Peoples,35-39,Male,437,434,426,199,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,156,93,169
Bay of Plenty,Pacific Peoples,40-44,Male,343,338,330,162,186
Bay of Plenty,Pacific Peoples,45-49,Female,149,147,147,86,134
Bay of Plenty,Pacific Peoples,45-49,Male,218,216,214,128,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,31,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,135,31,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,127,126,124,81,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,177,103,136
Bay of Plenty,Pacific Peoples,55-59,Female,108,108,108,78,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,86,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,67,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,78,64,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,59,58,57,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,32,32,32,28,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,19,16,16,5,5
Bay of Plenty,Unknown,18-24,Male,21,21,21,8,8
Bay of Plenty,Unknown,25-29,Female,47,47,47,15,9
Bay of Plenty,Unknown,25-29,Male,70,68,67,19,13
Bay of Plenty,Unknown,30-34,Female,33,33,32,17,8
Bay of Plenty,Unknown,30-34,Male,64,58,58,27,12
Bay of Plenty,Unknown,35-39,Female,28,26,26,19,7
Bay of Plenty,Unknown,35-39,Male,57,56,54,25,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,9,8
Bay of Plenty,Unknown,40-44,Male,56,55,55,32,18
Bay of Plenty,Unknown,45-49,Female,12,11,10,7,6
Bay of Plenty,Unknown,45-49,Male,44,43,42,27,21
Bay of Plenty,Unknown,50-54,Female,17,17,17,5,7
Bay of Plenty,Unknown,50-54,Male,34,34,34,23,19
Bay of Plenty,Unknown,55-59,Female,9,9,9,7,6
Bay of Plenty,Unknown,55-59,Male,53,53,53,27,19
Bay of Plenty,Unknown,60-64,Female,21,20,20,8,10
Bay of Plenty,Unknown,60-64,Male,32,31,30,19,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,18,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,18,13,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,10,10,10,9,9
Canterbury,Asian,12-17,Female,2354,2328,594,60,2178
Canterbury,Asian,12-17,Male,2637,2612,668,55,2286
Canterbury,Asian,18-24,Female,2738,2729,"2,710","1,902",2347
Canterbury,Asian,18-24,Male,3523,3506,"3,476","1,971",2462
Canterbury,Asian,18-24,Unknown/Other,40,39,39,20,11
Canterbury,Asian,25-29,Female,3369,3356,"3,331","2,259",3186
Canterbury,Asian,25-29,Male,4050,4026,"4,002","2,196",3111
Canterbury,Asian,25-29,Unknown/Other,65,65,65,36,8
Canterbury,Asian,30-34,Female,4675,4649,"4,605","3,313",4229
Canterbury,Asian,30-34,Male,4470,4451,"4,436","2,826",3730
Canterbury,Asian,30-34,Unknown/Other,28,28,28,16,6
Canterbury,Asian,35-39,Female,4288,4262,"4,229","3,194",4047
Canterbury,Asian,35-39,Male,4218,4207,"4,185","3,010",3696
Canterbury,Asian,35-39,Unknown/Other,22,22,22,14,7
Canterbury,Asian,40-44,Female,3242,3228,"3,207","2,438",2851
Canterbury,Asian,40-44,Male,3231,3220,"3,212","2,403",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,6,6
Canterbury,Asian,45-49,Female,2311,2304,"2,291","1,835",2126
Canterbury,Asian,45-49,Male,2198,2186,"2,173","1,642",1857
Canterbury,Asian,5-11,Female,2891,1356,NA,NA,3601
Canterbury,Asian,5-11,Male,2815,1347,NA,NA,3595
Canterbury,Asian,50-54,Female,1790,1782,"1,769","1,432",1537
Canterbury,Asian,50-54,Male,1576,1570,"1,561","1,236",1309
Canterbury,Asian,55-59,Female,1273,1265,"1,260","1,045",1275
Canterbury,Asian,55-59,Male,1008,1003,999,836,972
Canterbury,Asian,60-64,Female,1201,1197,"1,189",992,1294
Canterbury,Asian,60-64,Male,836,833,826,702,852
Canterbury,Asian,65-69,Female,1058,1051,"1,043",860,996
Canterbury,Asian,65-69,Male,756,754,746,640,834
Canterbury,Asian,70-74,Female,559,554,552,476,516
Canterbury,Asian,70-74,Male,542,540,536,462,476
Canterbury,Asian,75-79,Female,267,266,263,219,287
Canterbury,Asian,75-79,Male,233,230,226,200,241
Canterbury,Asian,80-84,Female,184,182,180,161,184
Canterbury,Asian,80-84,Male,144,144,144,130,154
Canterbury,Asian,85-89,Female,97,97,94,87,79
Canterbury,Asian,85-89,Male,66,64,64,56,64
Canterbury,Asian,90+,Female,38,38,37,34,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13952,13738,"3,638",380,14303
Canterbury,European or Other,12-17,Male,14674,14416,"3,672",370,14863
Canterbury,European or Other,12-17,Unknown/Other,7,6,<5,<5,7
Canterbury,European or Other,18-24,Female,18117,18005,"17,839","11,707",18420
Canterbury,European or Other,18-24,Male,19064,18892,"18,613","9,849",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,18,11,13
Canterbury,European or Other,25-29,Female,13019,12904,"12,744","8,225",14413
Canterbury,European or Other,25-29,Male,13295,13090,"12,882","6,788",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13796,13651,"13,497","8,991",14097
Canterbury,European or Other,30-34,Male,13955,13746,"13,497","7,561",13919
Canterbury,European or Other,30-34,Unknown/Other,22,22,22,16,7
Canterbury,European or Other,35-39,Female,12152,12061,"11,954","8,623",12782
Canterbury,European or Other,35-39,Male,12202,12031,"11,840","7,505",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12195,12096,"12,002","9,277",12889
Canterbury,European or Other,40-44,Male,11508,11370,"11,238","7,792",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13893,13795,"13,718","11,179",15519
Canterbury,European or Other,45-49,Male,13034,12928,"12,796","9,635",14433
Canterbury,European or Other,5-11,Female,9793,4985,NA,NA,15936
Canterbury,European or Other,5-11,Male,10295,5107,NA,NA,16684
Canterbury,European or Other,50-54,Female,15350,15274,"15,173","12,753",15684
Canterbury,European or Other,50-54,Male,14919,14818,"14,699","11,694",15302
Canterbury,European or Other,55-59,Female,15173,15096,"15,025","13,175",15922
Canterbury,European or Other,55-59,Male,14668,14591,"14,480","12,162",15603
Canterbury,European or Other,60-64,Female,14561,14499,"14,420","13,038",14458
Canterbury,European or Other,60-64,Male,14304,14237,"14,161","12,583",14215
Canterbury,European or Other,65-69,Female,12565,12526,"12,468","11,555",12622
Canterbury,European or Other,65-69,Male,12062,12026,"11,972","11,037",12116
Canterbury,European or Other,70-74,Female,11606,11576,"11,527","10,963",11648
Canterbury,European or Other,70-74,Male,10746,10721,"10,674","10,070",10748
Canterbury,European or Other,75-79,Female,8556,8539,"8,510","8,119",8212
Canterbury,European or Other,75-79,Male,7614,7603,"7,574","7,245",7310
Canterbury,European or Other,80-84,Female,6359,6344,"6,328","6,067",5990
Canterbury,European or Other,80-84,Male,5035,5028,"5,015","4,803",4678
Canterbury,European or Other,85-89,Female,3690,3682,"3,666","3,525",3860
Canterbury,European or Other,85-89,Male,2544,2539,"2,534","2,437",2644
Canterbury,European or Other,90+,Female,2564,2551,"2,536","2,450",2642
Canterbury,European or Other,90+,Male,1349,1342,"1,340","1,292",1332
Canterbury,Maori,12-17,Female,2688,2581,556,43,2695
Canterbury,Maori,12-17,Male,2776,2677,560,44,2831
Canterbury,Maori,18-24,Female,3029,2965,"2,863","1,371",3214
Canterbury,Maori,18-24,Male,3007,2932,"2,794","1,063",3147
Canterbury,Maori,25-29,Female,1901,1849,"1,784",891,2108
Canterbury,Maori,25-29,Male,1882,1816,"1,725",651,2139
Canterbury,Maori,30-34,Female,1763,1712,"1,644",855,1858
Canterbury,Maori,30-34,Male,1713,1662,"1,574",674,1768
