SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101700,Kohukohu-Broadwood,Northland,Maori,12+,364,292,287,263,163,80%,79%,62%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,46,12,Masked,NA,NA,26%,<5%,NA
101800,Whakarara,Northland,Maori,12+,550,479,462,427,275,87%,84%,64%
101800,Whakarara,Northland,Maori,5-11,76,32,17,NA,NA,42%,22%,NA
101900,Kaeo,Northland,Maori,12+,464,377,356,328,190,81%,77%,58%
101900,Kaeo,Northland,Maori,5-11,107,35,15,NA,NA,33%,14%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,645,467,438,404,218,72%,68%,54%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,126,12,Masked,NA,NA,10%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,711,545,513,472,283,77%,72%,60%
102100,Hokianga South,Northland,Maori,5-11,113,26,6,NA,NA,23%,5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,250,210,201,177,89,84%,80%,50%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,56,18,Masked,NA,NA,32%,<5%,NA
102300,Okaihau,Northland,Maori,12+,312,270,256,233,109,87%,82%,47%
102300,Okaihau,Northland,Maori,5-11,57,12,Masked,NA,NA,21%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,351,313,295,264,146,89%,84%,55%
102400,Rangitane-Purerua,Northland,Maori,5-11,64,12,Masked,NA,NA,19%,8%,NA
102500,Waipapa,Northland,Maori,12+,132,114,108,99,48,86%,82%,48%
102600,Puketotara,Northland,Maori,12+,231,204,198,172,96,88%,86%,56%
102600,Puketotara,Northland,Maori,5-11,53,23,Masked,NA,NA,43%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,786,603,575,531,268,77%,73%,50%
102700,Waima Forest,Northland,Maori,5-11,128,20,6,NA,NA,16%,<5%,NA
102800,Riverview,Northland,Maori,12+,217,Masked,Masked,183,101,>95%,>95%,55%
102800,Riverview,Northland,Maori,5-11,58,22,Masked,NA,NA,38%,7%,NA
102900,Waipoua Forest,Northland,Maori,12+,638,518,499,475,298,81%,78%,63%
102900,Waipoua Forest,Northland,Maori,5-11,86,16,Masked,NA,NA,19%,6%,NA
103000,Kerikeri Central,Northland,Maori,12+,457,410,393,353,170,90%,86%,48%
103000,Kerikeri Central,Northland,Maori,5-11,105,28,9,NA,NA,27%,9%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,53,Masked,Masked,94,28,>95%,>95%,30%
103100,Kerikeri South,Northland,Maori,12+,230,202,193,180,100,88%,84%,56%
103100,Kerikeri South,Northland,Maori,5-11,48,19,Masked,NA,NA,40%,10%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,406,346,329,300,173,85%,81%,58%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,71,13,6,NA,NA,18%,8%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,278,245,242,229,134,88%,87%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,44,22,Masked,NA,NA,50%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,940,768,730,666,326,82%,78%,49%
103400,Ngapuhi,Northland,Maori,5-11,173,31,7,NA,NA,18%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,729","2,201","2,081","1,899",919,81%,76%,48%
103500,Kaikohe,Northland,Maori,5-11,608,147,45,NA,NA,24%,7%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,103,94,92,85,38,91%,89%,45%
103600,Pakaraka,Northland,Maori,12+,150,136,131,122,65,91%,87%,53%
103700,Haruru,Northland,Maori,12+,212,193,190,171,86,91%,90%,50%
103700,Haruru,Northland,Maori,5-11,66,28,6,NA,NA,42%,9%,NA
103800,Russell,Northland,Maori,12+,137,129,128,118,82,94%,93%,69%
103900,Paihia,Northland,Maori,12+,501,418,402,368,183,83%,80%,50%
103900,Paihia,Northland,Maori,5-11,77,17,Masked,NA,NA,22%,6%,NA
104000,Mataraua Forest,Northland,Maori,12+,330,262,243,214,120,79%,74%,56%
104000,Mataraua Forest,Northland,Maori,5-11,62,11,6,NA,NA,18%,10%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,819,654,627,566,276,80%,77%,49%
104100,Matawaia-Taumarere,Northland,Maori,5-11,164,41,7,NA,NA,25%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,59,59,55,40,79%,79%,73%
104300,Opua (Far North District),Northland,Maori,12+,169,130,124,116,65,77%,73%,56%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,391,340,325,305,189,87%,83%,62%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,167",994,950,856,436,85%,81%,51%
104500,Moerewa,Northland,Maori,5-11,251,32,8,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,798,714,676,608,307,89%,85%,50%
104600,Kawakawa,Northland,Maori,5-11,166,33,8,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,248,195,184,166,87,79%,74%,52%
104700,Maromaku,Northland,Maori,5-11,62,23,Masked,NA,NA,37%,6%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,598,543,520,462,239,91%,87%,52%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,127,27,Masked,NA,NA,21%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,664,577,559,512,278,87%,84%,54%
104900,Whangaruru,Northland,Maori,5-11,122,46,8,NA,NA,38%,7%,NA
105100,Matarau,Northland,Maori,12+,358,316,308,270,145,88%,86%,54%
105100,Matarau,Northland,Maori,5-11,88,27,10,NA,NA,31%,11%,NA
105200,Hikurangi,Northland,Maori,12+,463,419,401,355,173,90%,87%,49%
105200,Hikurangi,Northland,Maori,5-11,138,43,16,NA,NA,31%,12%,NA
105300,Kauri,Northland,Maori,12+,234,207,204,188,109,88%,87%,58%
105300,Kauri,Northland,Maori,5-11,59,16,Masked,NA,NA,27%,8%,NA
105400,Maungatapere,Northland,Maori,12+,424,393,379,344,203,93%,89%,59%
105400,Maungatapere,Northland,Maori,5-11,102,37,14,NA,NA,36%,14%,NA
105500,Kamo West,Northland,Maori,12+,401,367,361,314,186,92%,90%,59%
105500,Kamo West,Northland,Maori,5-11,97,38,16,NA,NA,39%,16%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,220,198,191,173,101,90%,87%,58%
105700,Kiripaka,Northland,Maori,12+,183,161,155,143,72,88%,85%,50%
105800,Kamo East,Northland,Maori,12+,927,845,811,725,321,91%,87%,44%
105800,Kamo East,Northland,Maori,5-11,255,71,19,NA,NA,28%,7%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,97,83,82,75,41,86%,85%,55%
105900,Granfield Reserve,Northland,Maori,12+,463,436,417,378,207,94%,90%,55%
105900,Granfield Reserve,Northland,Maori,5-11,83,27,8,NA,NA,33%,10%,NA
106000,Kamo Central,Northland,Maori,12+,422,391,378,340,177,93%,90%,52%
106000,Kamo Central,Northland,Maori,5-11,89,35,14,NA,NA,39%,16%,NA
106100,Whau Valley,Northland,Maori,12+,597,535,520,473,252,90%,87%,53%
106100,Whau Valley,Northland,Maori,5-11,126,43,10,NA,NA,34%,8%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,41,Masked,Masked,39,27,>95%,>95%,69%
106200,Tikipunga North,Northland,Maori,12+,947,854,818,729,360,90%,86%,49%
106200,Tikipunga North,Northland,Maori,5-11,267,72,15,NA,NA,27%,6%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,79,71,69,65,35,90%,87%,54%
106300,Pukenui,Northland,Maori,12+,173,159,156,135,88,92%,90%,65%
106300,Pukenui,Northland,Maori,5-11,51,27,6,NA,NA,53%,12%,NA
106400,Otangarei,Northland,Maori,12+,"1,274","1,062",974,883,390,83%,76%,44%
106400,Otangarei,Northland,Maori,5-11,276,45,9,NA,NA,16%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,53,40,39,36,18,75%,74%,50%
106500,Tikipunga South,Northland,Maori,12+,"1,172","1,083","1,042",931,471,92%,89%,51%
106500,Tikipunga South,Northland,Maori,5-11,291,102,20,NA,NA,35%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,82,Masked,Masked,76,36,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,728,637,615,574,304,88%,84%,53%
106600,Kensington (Whangarei District),Northland,Maori,5-11,125,22,11,NA,NA,18%,9%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,61,Masked,Masked,58,34,>95%,>95%,59%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,140,123,118,107,57,88%,84%,53%
106800,Mairtown,Northland,Maori,12+,533,469,457,424,256,88%,86%,60%
106800,Mairtown,Northland,Maori,5-11,99,32,7,NA,NA,32%,7%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,46,45,42,26,82%,80%,62%
106900,Maunu-Horahora,Northland,Maori,12+,511,463,451,404,235,91%,88%,58%
106900,Maunu-Horahora,Northland,Maori,5-11,106,41,14,NA,NA,39%,13%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,43,35,35,33,25,81%,81%,76%
107000,Woodhill-Vinetown,Northland,Maori,12+,712,604,579,532,293,85%,81%,55%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,30,10,NA,NA,26%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,80,Masked,Masked,71,39,>95%,>95%,55%
107100,Whangarei Central,Northland,Maori,12+,269,236,228,211,113,88%,85%,54%
107200,Riverside,Northland,Maori,12+,432,368,361,340,173,85%,84%,51%
107200,Riverside,Northland,Maori,5-11,75,31,Masked,NA,NA,41%,5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,42,Masked,Masked,35,20,>95%,>95%,57%
107300,Raumanga,Northland,Maori,12+,"1,417","1,239","1,161","1,028",427,87%,82%,42%
107300,Raumanga,Northland,Maori,5-11,358,91,19,NA,NA,25%,5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,98,Masked,91,77,37,>95%,93%,48%
107400,Tarewa,Northland,Maori,12+,862,742,713,636,323,86%,83%,51%
107400,Tarewa,Northland,Maori,5-11,233,62,19,NA,NA,27%,8%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,759,684,650,598,298,90%,86%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,134,46,17,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,46,45,43,23,94%,92%,53%
107600,Ngunguru,Northland,Maori,12+,159,138,137,127,76,87%,86%,60%
107700,Otaika-Portland,Northland,Maori,12+,292,246,232,213,125,84%,79%,59%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,9,NA,NA,33%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,246,222,219,191,95,90%,89%,50%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,11,Masked,NA,NA,19%,8%,NA
108000,Pataua,Northland,Maori,12+,196,156,150,136,70,80%,77%,51%
108000,Pataua,Northland,Maori,5-11,44,8,Masked,NA,NA,18%,9%,NA
108100,Onerahi Park,Northland,Maori,12+,237,223,218,201,126,94%,92%,63%
108100,Onerahi Park,Northland,Maori,5-11,52,19,9,NA,NA,37%,17%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,21,82%,80%,70%
108200,Sherwood Rise,Northland,Maori,12+,632,571,548,492,248,90%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,156,42,14,NA,NA,27%,9%,NA
108300,Onerahi,Northland,Maori,12+,576,500,478,419,196,87%,83%,47%
108300,Onerahi,Northland,Maori,5-11,155,38,16,NA,NA,25%,10%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,46,40,40,37,16,87%,87%,43%
108500,Parua Bay,Northland,Maori,12+,274,257,255,232,150,94%,93%,65%
108500,Parua Bay,Northland,Maori,5-11,59,26,8,NA,NA,44%,14%,NA
108600,Bream Bay,Northland,Maori,12+,346,295,285,252,138,85%,82%,55%
108600,Bream Bay,Northland,Maori,5-11,69,20,8,NA,NA,29%,12%,NA
108700,Marsden Bay,Northland,Maori,12+,308,Masked,289,256,151,>95%,94%,59%
108700,Marsden Bay,Northland,Maori,5-11,78,22,12,NA,NA,28%,15%,NA
108800,Ruakaka,Northland,Maori,12+,590,560,540,486,250,95%,92%,51%
108800,Ruakaka,Northland,Maori,5-11,137,40,8,NA,NA,29%,6%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,48,48,44,30,94%,94%,68%
108900,Bream Head,Northland,Maori,12+,89,84,84,80,58,94%,94%,72%
109000,Waipu,Northland,Maori,12+,303,256,251,230,136,84%,83%,59%
109000,Waipu,Northland,Maori,5-11,48,13,Masked,NA,NA,27%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,42,37,37,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,861,669,632,576,286,78%,73%,50%
109100,Kaipara Coastal,Northland,Maori,5-11,160,40,12,NA,NA,25%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,Masked,50,45,14,>95%,94%,31%
109200,Maungaru,Northland,Maori,12+,256,229,221,201,97,89%,86%,48%
109200,Maungaru,Northland,Maori,5-11,55,17,Masked,NA,NA,31%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,351","1,111","1,040",956,418,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,272,46,20,NA,NA,17%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,200,Masked,188,173,71,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,41,11,Masked,NA,NA,27%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,473,391,377,344,191,83%,80%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,103,23,7,NA,NA,22%,7%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,177,134,129,123,69,76%,73%,56%
109600,Maungaturoto,Northland,Maori,12+,180,167,161,143,71,93%,89%,50%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,412,322,308,277,136,78%,75%,49%
109700,Kaiwaka,Northland,Maori,5-11,90,23,Masked,NA,NA,26%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,185,146,143,129,70,79%,77%,54%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,158,142,134,121,73,90%,85%,60%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,6,NA,NA,37%,15%,NA
110100,Mangawhai,Northland,Maori,12+,72,65,64,53,32,90%,89%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,179,151,147,124,47,84%,82%,38%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,10%,NA
110400,Cape Rodney,Waitemata,Maori,12+,368,334,330,298,158,91%,90%,53%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,40,37,34,17,80%,74%,50%
110500,Wellsford,Waitemata,Maori,12+,285,230,221,204,83,81%,78%,41%
110500,Wellsford,Waitemata,Maori,5-11,66,12,6,NA,NA,18%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,71,66,65,63,20,93%,92%,32%
110700,South Head,Waitemata,Maori,12+,366,325,316,292,144,89%,86%,49%
110700,South Head,Waitemata,Maori,5-11,80,20,Masked,NA,NA,25%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,53,Masked,48,46,27,>95%,91%,59%
110800,Kaipara Hills,Waitemata,Maori,12+,249,224,216,188,89,90%,87%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,53,16,Masked,NA,NA,30%,9%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,80,68,65,58,28,85%,81%,48%
111100,Warkworth West,Waitemata,Maori,12+,146,128,125,114,57,88%,86%,50%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,83,Masked,Masked,85,58,>95%,>95%,68%
111200,Puhoi Valley,Waitemata,Maori,12+,196,176,172,153,70,90%,88%,46%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,65,Masked,Masked,64,42,>95%,>95%,66%
111300,Warkworth East,Waitemata,Maori,12+,196,175,171,156,72,89%,87%,46%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,156,Masked,Masked,172,103,>95%,>95%,60%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,45,23,10,NA,NA,51%,22%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,74,Masked,Masked,64,48,>95%,>95%,75%
111600,Te Kuru,Waitemata,Maori,12+,147,Masked,139,127,63,>95%,95%,50%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,6,NA,NA,43%,14%,NA
111700,Snells Beach,Waitemata,Maori,12+,236,222,221,191,115,94%,94%,60%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,99,Masked,Masked,105,61,>95%,>95%,58%
111800,Barrier Islands,Auckland,Maori,12+,168,144,141,129,87,86%,84%,67%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,40,Masked,Masked,36,21,>95%,>95%,58%
112100,Wainui-Waiwera,Waitemata,Maori,12+,93,Masked,88,83,51,>95%,95%,61%
112200,Parakai,Waitemata,Maori,12+,189,174,166,139,59,92%,88%,42%
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,102,61,>95%,>95%,60%
112400,Helensville,Waitemata,Maori,12+,403,345,331,302,160,86%,82%,53%
112400,Helensville,Waitemata,Maori,5-11,91,34,9,NA,NA,37%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,99,64,>95%,>95%,65%
112500,Waitoki,Waitemata,Maori,12+,57,51,51,48,27,89%,89%,56%
112600,Waikoukou Valley,Waitemata,Maori,12+,88,Masked,Masked,74,41,>95%,>95%,55%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,155,90,>95%,>95%,58%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,58,57,53,35,92%,90%,66%
112800,Hatfields Beach,Waitemata,Maori,12+,106,99,99,87,52,93%,93%,60%
112900,Orewa South,Waitemata,Maori,12+,130,Masked,Masked,117,67,>95%,>95%,57%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,57,34,88%,88%,60%
113000,Orewa Central,Waitemata,Maori,12+,146,Masked,137,128,86,>95%,94%,67%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,67,56,56,53,35,84%,84%,66%
113100,Millwater North,Waitemata,Maori,12+,74,Masked,Masked,57,40,>95%,>95%,70%
113200,Waipatukahu,Waitemata,Maori,12+,153,141,139,129,79,92%,91%,61%
113300,Millwater South,Waitemata,Maori,12+,133,123,119,100,58,92%,89%,58%
113300,Millwater South,Waitemata,Maori,5-11,41,20,Masked,NA,NA,49%,12%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,152,134,126,118,52,88%,83%,44%
113500,Dairy Flat West,Waitemata,Maori,12+,53,47,47,42,23,89%,89%,55%
113600,Kingsway,Waitemata,Maori,12+,79,Masked,Masked,78,42,>95%,>95%,54%
113600,Kingsway,Waitemata,Pacific Peoples,12+,43,Masked,Masked,43,19,>95%,>95%,44%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,54,47,47,43,21,87%,87%,49%
113900,Red Beach West,Waitemata,Maori,12+,111,98,94,83,56,88%,85%,67%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,158,99,>95%,>95%,63%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,47,Masked,Masked,47,28,>95%,>95%,60%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,102,88,87,75,41,86%,85%,55%
114200,Waimauku,Waitemata,Maori,12+,80,Masked,Masked,71,42,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,12+,176,Masked,Masked,146,86,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,5-11,49,13,7,NA,NA,27%,14%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,24,>95%,>95%,65%
114500,Muriwai,Waitemata,Maori,12+,86,Masked,Masked,77,47,>95%,>95%,61%
114600,Stanmore Bay West,Waitemata,Maori,12+,186,Masked,169,156,84,>95%,91%,54%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,10,NA,NA,59%,23%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,106,Masked,Masked,94,49,>95%,>95%,52%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,64,57,35,>95%,94%,61%
114800,Okura Bush,Waitemata,Maori,12+,63,Masked,57,51,29,>95%,90%,57%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,222,218,192,94,91%,89%,49%
114900,Whangaparoa Central,Waitemata,Maori,5-11,58,26,11,NA,NA,45%,19%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,44,44,41,23,92%,92%,56%
115000,Kumeu-Huapai,Waitemata,Maori,12+,247,Masked,Masked,228,126,>95%,>95%,55%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,71,47,19,NA,NA,66%,27%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,156,Masked,Masked,137,95,>95%,>95%,69%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,192,187,164,84,92%,90%,51%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,43,40,39,34,24,93%,91%,71%
115200,Manly West,Waitemata,Maori,12+,158,Masked,Masked,137,65,>95%,>95%,47%
115200,Manly West,Waitemata,Pacific Peoples,12+,40,Masked,Masked,37,12,>95%,>95%,32%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,69,63,63,54,29,91%,91%,54%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,83,Masked,Masked,83,47,>95%,>95%,57%
115500,Coatesville,Waitemata,Maori,12+,73,63,60,53,28,86%,82%,53%
115600,Dairy Flat South,Waitemata,Maori,12+,63,59,59,57,27,94%,94%,47%
115700,Gulf Harbour North,Waitemata,Maori,12+,113,Masked,Masked,97,67,>95%,>95%,69%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,39,19,>95%,>95%,49%
115800,Manly East,Waitemata,Maori,12+,202,176,174,162,94,87%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,51,30,13,NA,NA,59%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,66,53,53,49,22,80%,80%,45%
115900,Riverhead,Waitemata,Maori,12+,189,166,163,148,78,88%,86%,53%
115900,Riverhead,Waitemata,Maori,5-11,44,25,14,NA,NA,57%,32%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,65,Masked,Masked,61,42,>95%,>95%,69%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,68,37,>95%,>95%,54%
116000,Army Bay,Waitemata,Pacific Peoples,12+,44,Masked,Masked,37,24,>95%,>95%,65%
116100,Kumeu Rural East,Waitemata,Maori,12+,184,167,163,151,88,91%,89%,58%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,95,Masked,Masked,87,50,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,64,60,58,52,33,94%,91%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,44,38,37,35,25,86%,84%,71%
116400,Taupaki,Waitemata,Maori,12+,97,Masked,Masked,85,54,>95%,>95%,64%
116600,Paremoremo East,Waitemata,Maori,12+,118,Masked,Masked,108,61,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,105,96,94,85,48,91%,90%,56%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,44,29,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,123,Masked,Masked,110,64,>95%,>95%,58%
