DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,European or Other,45-49,Female,7865,7832,"7,821","6,697",8961
Auckland,European or Other,45-49,Male,7981,7923,"7,916","6,460",8951
Auckland,European or Other,5-11,Female,5365,3562,NA,NA,7739
Auckland,European or Other,5-11,Male,5740,3750,NA,NA,8273
Auckland,European or Other,50-54,Female,8127,8093,"8,078","7,105",8362
Auckland,European or Other,50-54,Male,8563,8518,"8,503","7,262",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7361,7326,"7,303","6,541",8093
Auckland,European or Other,55-59,Male,8043,7997,"7,981","6,928",8644
Auckland,European or Other,60-64,Female,6716,6687,"6,663","6,080",6988
Auckland,European or Other,60-64,Male,7196,7161,"7,137","6,389",7440
Auckland,European or Other,65-69,Female,5640,5620,"5,578","5,178",5985
Auckland,European or Other,65-69,Male,5816,5800,"5,770","5,301",6084
Auckland,European or Other,70-74,Female,5074,5056,"5,007","4,700",5399
Auckland,European or Other,70-74,Male,4960,4949,"4,907","4,651",5182
Auckland,European or Other,75-79,Female,3988,3976,"3,945","3,767",3829
Auckland,European or Other,75-79,Male,3467,3461,"3,427","3,281",3442
Auckland,European or Other,80-84,Female,2966,2961,"2,930","2,819",2825
Auckland,European or Other,80-84,Male,2409,2404,"2,383","2,301",2219
Auckland,European or Other,85-89,Female,1765,1757,"1,745","1,698",1874
Auckland,European or Other,85-89,Male,1151,1148,"1,133","1,111",1257
Auckland,European or Other,90+,Female,1446,1444,"1,438","1,388",1629
Auckland,European or Other,90+,Male,702,701,699,680,782
Auckland,Maori,12-17,Female,1681,1613,632,58,1659
Auckland,Maori,12-17,Male,1670,1609,620,63,1747
Auckland,Maori,18-24,Female,2393,2349,"2,340","1,079",2396
Auckland,Maori,18-24,Male,2198,2126,"2,118",782,2260
Auckland,Maori,25-29,Female,1521,1489,"1,486",781,1774
Auckland,Maori,25-29,Male,1624,1577,"1,570",703,1611
Auckland,Maori,30-34,Female,1324,1286,"1,284",715,1398
Auckland,Maori,30-34,Male,1271,1238,"1,233",568,1265
Auckland,Maori,35-39,Female,1002,972,967,569,1101
Auckland,Maori,35-39,Male,955,931,926,481,1003
Auckland,Maori,40-44,Female,888,871,869,557,1032
Auckland,Maori,40-44,Male,961,933,928,552,997
Auckland,Maori,45-49,Female,997,990,987,715,1169
Auckland,Maori,45-49,Male,979,956,956,648,1053
Auckland,Maori,5-11,Female,950,470,NA,NA,2068
Auckland,Maori,5-11,Male,1050,511,NA,NA,2253
Auckland,Maori,50-54,Female,1029,1021,"1,020",778,1055
Auckland,Maori,50-54,Male,912,892,887,644,911
Auckland,Maori,55-59,Female,903,894,892,737,988
Auckland,Maori,55-59,Male,897,887,885,712,915
Auckland,Maori,60-64,Female,752,744,742,640,744
Auckland,Maori,60-64,Male,670,667,666,577,607
Auckland,Maori,65-69,Female,522,520,519,472,520
Auckland,Maori,65-69,Male,388,388,388,351,421
Auckland,Maori,70-74,Female,309,308,307,286,304
Auckland,Maori,70-74,Male,290,290,290,275,261
Auckland,Maori,75-79,Female,163,161,161,149,158
Auckland,Maori,75-79,Male,138,138,137,128,138
Auckland,Maori,80-84,Female,112,112,110,109,122
Auckland,Maori,80-84,Male,74,74,74,70,74
Auckland,Maori,85-89,Female,46,46,46,43,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,26,26,26,23,22
Auckland,Pacific Peoples,12-17,Female,2756,2670,"1,100",86,2957
Auckland,Pacific Peoples,12-17,Male,2775,2682,"1,065",66,3058
Auckland,Pacific Peoples,18-24,Female,3597,3544,"3,537","1,588",3766
Auckland,Pacific Peoples,18-24,Male,3396,3304,"3,296","1,163",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,17,17,17,5,6
Auckland,Pacific Peoples,25-29,Female,2414,2365,"2,352","1,088",2713
Auckland,Pacific Peoples,25-29,Male,2410,2337,"2,330",863,2582
Auckland,Pacific Peoples,30-34,Female,2045,2006,"1,998","1,073",2120
Auckland,Pacific Peoples,30-34,Male,2044,1985,"1,975",881,1958
Auckland,Pacific Peoples,35-39,Female,1613,1587,"1,584",982,1819
Auckland,Pacific Peoples,35-39,Male,1623,1589,"1,583",810,1791
Auckland,Pacific Peoples,40-44,Female,1610,1587,"1,581","1,061",1764
Auckland,Pacific Peoples,40-44,Male,1599,1570,"1,564",956,1630
Auckland,Pacific Peoples,45-49,Female,1604,1597,"1,595","1,121",1728
Auckland,Pacific Peoples,45-49,Male,1547,1524,"1,521","1,036",1671
Auckland,Pacific Peoples,5-11,Female,1602,641,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1771,689,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1657,1646,"1,643","1,239",1810
Auckland,Pacific Peoples,50-54,Male,1585,1567,"1,566","1,179",1678
Auckland,Pacific Peoples,55-59,Female,1550,1543,"1,539","1,217",1566
Auckland,Pacific Peoples,55-59,Male,1417,1402,"1,402","1,130",1431
Auckland,Pacific Peoples,60-64,Female,1249,1244,"1,238","1,035",1274
Auckland,Pacific Peoples,60-64,Male,1150,1146,"1,144",940,1187
Auckland,Pacific Peoples,65-69,Female,929,923,919,785,974
Auckland,Pacific Peoples,65-69,Male,898,891,890,786,915
Auckland,Pacific Peoples,70-74,Female,683,682,682,569,666
Auckland,Pacific Peoples,70-74,Male,560,556,555,501,559
Auckland,Pacific Peoples,75-79,Female,440,439,437,371,482
Auckland,Pacific Peoples,75-79,Male,304,302,302,260,336
Auckland,Pacific Peoples,80-84,Female,298,292,290,241,326
Auckland,Pacific Peoples,80-84,Male,172,171,171,154,185
Auckland,Pacific Peoples,85-89,Female,144,140,140,114,185
Auckland,Pacific Peoples,85-89,Male,74,74,74,61,79
Auckland,Pacific Peoples,90+,Female,67,65,65,57,81
Auckland,Pacific Peoples,90+,Male,22,22,22,18,24
Auckland,Unknown,12-17,Female,191,176,69,14,29
Auckland,Unknown,12-17,Male,216,191,70,6,21
Auckland,Unknown,18-24,Female,367,361,360,187,33
Auckland,Unknown,18-24,Male,420,402,397,175,30
Auckland,Unknown,25-29,Female,612,595,593,344,50
Auckland,Unknown,25-29,Male,606,585,585,312,46
Auckland,Unknown,30-34,Female,551,531,531,319,48
Auckland,Unknown,30-34,Male,785,754,754,393,58
Auckland,Unknown,35-39,Female,375,365,364,218,50
Auckland,Unknown,35-39,Male,626,599,599,349,98
Auckland,Unknown,40-44,Female,257,251,248,133,50
Auckland,Unknown,40-44,Male,462,442,442,253,81
Auckland,Unknown,45-49,Female,201,197,196,101,42
Auckland,Unknown,45-49,Male,391,372,371,217,103
Auckland,Unknown,5-11,Female,197,120,NA,NA,14
Auckland,Unknown,5-11,Male,182,95,NA,NA,21
Auckland,Unknown,50-54,Female,166,160,160,84,40
Auckland,Unknown,50-54,Male,321,299,299,169,91
Auckland,Unknown,55-59,Female,181,175,175,92,40
Auckland,Unknown,55-59,Male,291,271,271,163,87
Auckland,Unknown,60-64,Female,178,174,173,111,39
Auckland,Unknown,60-64,Male,206,201,201,114,82
Auckland,Unknown,65-69,Female,116,113,113,72,43
Auckland,Unknown,65-69,Male,166,163,163,100,77
Auckland,Unknown,70-74,Female,60,58,57,37,44
Auckland,Unknown,70-74,Male,74,71,71,39,47
Auckland,Unknown,75-79,Female,36,32,32,20,26
Auckland,Unknown,75-79,Male,27,26,26,19,18
Auckland,Unknown,80-84,Female,10,9,9,7,22
Auckland,Unknown,80-84,Male,11,11,11,10,10
Auckland,Unknown,85-89,Female,6,6,6,<5,12
Bay of Plenty,Asian,12-17,Female,604,592,217,15,545
Bay of Plenty,Asian,12-17,Male,705,687,257,13,601
Bay of Plenty,Asian,18-24,Female,585,584,584,346,477
Bay of Plenty,Asian,18-24,Male,1248,1232,"1,229",420,671
Bay of Plenty,Asian,25-29,Female,1042,1037,"1,036",576,948
Bay of Plenty,Asian,25-29,Male,1719,1691,"1,691",612,1083
Bay of Plenty,Asian,30-34,Female,1394,1388,"1,384",870,1117
Bay of Plenty,Asian,30-34,Male,1479,1453,"1,452",740,1026
Bay of Plenty,Asian,35-39,Female,1057,1050,"1,047",690,919
Bay of Plenty,Asian,35-39,Male,1046,1029,"1,027",636,739
Bay of Plenty,Asian,40-44,Female,782,775,774,487,678
Bay of Plenty,Asian,40-44,Male,749,744,744,480,604
Bay of Plenty,Asian,45-49,Female,656,651,650,449,556
Bay of Plenty,Asian,45-49,Male,589,585,584,413,407
Bay of Plenty,Asian,5-11,Female,560,239,NA,NA,860
Bay of Plenty,Asian,5-11,Male,636,271,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,428,426,426,326,399
Bay of Plenty,Asian,50-54,Male,400,396,395,290,318
Bay of Plenty,Asian,55-59,Female,364,360,359,273,328
Bay of Plenty,Asian,55-59,Male,264,263,262,199,240
Bay of Plenty,Asian,60-64,Female,317,317,317,232,313
Bay of Plenty,Asian,60-64,Male,191,190,190,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,185,249
Bay of Plenty,Asian,65-69,Male,185,182,182,150,192
Bay of Plenty,Asian,70-74,Female,170,170,170,134,157
Bay of Plenty,Asian,70-74,Male,132,129,129,112,132
Bay of Plenty,Asian,75-79,Female,73,73,73,56,73
Bay of Plenty,Asian,75-79,Male,71,71,71,54,63
Bay of Plenty,Asian,80-84,Female,46,46,46,36,45
Bay of Plenty,Asian,80-84,Male,40,40,40,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,12,12,12,10,14
Bay of Plenty,European or Other,12-17,Female,5001,4870,"1,923",155,5558
Bay of Plenty,European or Other,12-17,Male,5372,5231,"2,078",121,5808
Bay of Plenty,European or Other,18-24,Female,4616,4559,"4,556","2,273",5030
Bay of Plenty,European or Other,18-24,Male,4978,4878,"4,874","1,698",5353
Bay of Plenty,European or Other,25-29,Female,4008,3939,"3,932","1,926",4548
Bay of Plenty,European or Other,25-29,Male,3830,3743,"3,733","1,417",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4920,4835,"4,825","2,680",5173
Bay of Plenty,European or Other,30-34,Male,4409,4310,"4,298","1,924",4364
Bay of Plenty,European or Other,35-39,Female,4705,4618,"4,615","2,764",4998
Bay of Plenty,European or Other,35-39,Male,4254,4165,"4,156","2,130",4396
Bay of Plenty,European or Other,40-44,Female,4407,4354,"4,352","2,857",4905
Bay of Plenty,European or Other,40-44,Male,4133,4050,"4,045","2,329",4551
Bay of Plenty,European or Other,45-49,Female,5058,5009,"5,000","3,519",6005
Bay of Plenty,European or Other,45-49,Male,4820,4765,"4,760","3,021",5473
Bay of Plenty,European or Other,5-11,Female,3211,1334,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3280,1368,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5702,5656,"5,649","4,310",6249
Bay of Plenty,European or Other,50-54,Male,5249,5201,"5,196","3,652",5645
Bay of Plenty,European or Other,55-59,Female,5853,5817,"5,808","4,739",6542
Bay of Plenty,European or Other,55-59,Male,5521,5481,"5,477","4,203",6142
Bay of Plenty,European or Other,60-64,Female,6164,6121,"6,103","5,219",6497
Bay of Plenty,European or Other,60-64,Male,5657,5627,"5,618","4,662",6024
Bay of Plenty,European or Other,65-69,Female,5986,5953,"5,935","5,329",6364
Bay of Plenty,European or Other,65-69,Male,5536,5508,"5,501","4,882",5918
Bay of Plenty,European or Other,70-74,Female,5793,5778,"5,772","5,315",6119
Bay of Plenty,European or Other,70-74,Male,5440,5426,"5,414","4,992",5809
Bay of Plenty,European or Other,75-79,Female,4689,4675,"4,664","4,356",4782
Bay of Plenty,European or Other,75-79,Male,4220,4211,"4,196","3,965",4228
Bay of Plenty,European or Other,80-84,Female,3523,3519,"3,514","3,316",3210
Bay of Plenty,European or Other,80-84,Male,2977,2970,"2,967","2,830",2866
Bay of Plenty,European or Other,85-89,Female,1851,1842,"1,841","1,736",1980
Bay of Plenty,European or Other,85-89,Male,1433,1431,"1,429","1,355",1477
Bay of Plenty,European or Other,90+,Female,1158,1156,"1,156","1,103",1302
Bay of Plenty,European or Other,90+,Male,688,687,686,653,724
Bay of Plenty,Maori,12-17,Female,3145,2935,"1,145",30,3622
Bay of Plenty,Maori,12-17,Male,3245,2999,"1,113",31,3776
Bay of Plenty,Maori,18-24,Female,2867,2728,"2,720",754,3533
Bay of Plenty,Maori,18-24,Male,2957,2757,"2,748",599,3413
Bay of Plenty,Maori,25-29,Female,1934,1835,"1,829",600,2388
Bay of Plenty,Maori,25-29,Male,1778,1642,"1,635",349,2195
Bay of Plenty,Maori,30-34,Female,1776,1708,"1,700",628,2116
Bay of Plenty,Maori,30-34,Male,1651,1539,"1,534",445,1894
Bay of Plenty,Maori,35-39,Female,1617,1554,"1,547",669,1916
Bay of Plenty,Maori,35-39,Male,1427,1348,"1,335",453,1674
Bay of Plenty,Maori,40-44,Female,1640,1591,"1,588",807,1834
Bay of Plenty,Maori,40-44,Male,1415,1360,"1,354",584,1639
Bay of Plenty,Maori,45-49,Female,1641,1603,"1,598",936,1896
Bay of Plenty,Maori,45-49,Male,1448,1406,"1,402",739,1638
Bay of Plenty,Maori,5-11,Female,1250,390,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1352,395,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1602,1574,"1,572","1,044",1746
Bay of Plenty,Maori,50-54,Male,1413,1371,"1,368",830,1564
Bay of Plenty,Maori,55-59,Female,1616,1590,"1,586","1,147",1790
Bay of Plenty,Maori,55-59,Male,1322,1299,"1,293",924,1525
Bay of Plenty,Maori,60-64,Female,1446,1428,"1,423","1,130",1514
Bay of Plenty,Maori,60-64,Male,1207,1189,"1,184",959,1172
Bay of Plenty,Maori,65-69,Female,1129,1117,"1,115",939,1077
Bay of Plenty,Maori,65-69,Male,884,878,874,774,947
Bay of Plenty,Maori,70-74,Female,753,747,743,658,730
Bay of Plenty,Maori,70-74,Male,682,675,670,604,633
Bay of Plenty,Maori,75-79,Female,428,423,422,372,435
Bay of Plenty,Maori,75-79,Male,359,356,354,319,342
Bay of Plenty,Maori,80-84,Female,279,274,272,242,278
Bay of Plenty,Maori,80-84,Male,181,180,180,167,180
Bay of Plenty,Maori,85-89,Female,115,114,114,97,126
Bay of Plenty,Maori,85-89,Male,77,77,77,73,72
Bay of Plenty,Maori,90+,Female,44,44,43,38,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,234,223,76,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,268,257,101,8,295
Bay of Plenty,Pacific Peoples,18-24,Female,261,255,255,91,254
Bay of Plenty,Pacific Peoples,18-24,Male,461,453,452,161,260
Bay of Plenty,Pacific Peoples,25-29,Female,215,210,210,103,173
Bay of Plenty,Pacific Peoples,25-29,Male,476,469,469,223,211
Bay of Plenty,Pacific Peoples,30-34,Female,199,194,193,93,188
Bay of Plenty,Pacific Peoples,30-34,Male,456,444,444,191,214
Bay of Plenty,Pacific Peoples,35-39,Female,157,151,151,78,147
Bay of Plenty,Pacific Peoples,35-39,Male,439,435,435,207,211
Bay of Plenty,Pacific Peoples,40-44,Female,162,160,158,95,169
Bay of Plenty,Pacific Peoples,40-44,Male,344,339,338,170,186
Bay of Plenty,Pacific Peoples,45-49,Female,151,149,149,97,134
Bay of Plenty,Pacific Peoples,45-49,Male,221,219,219,132,130
Bay of Plenty,Pacific Peoples,5-11,Female,159,46,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,138,43,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,89,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,179,106,136
Bay of Plenty,Pacific Peoples,55-59,Female,104,104,102,76,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,85,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,67,66,66,50,67
Bay of Plenty,Pacific Peoples,60-64,Male,79,77,77,62,79
Bay of Plenty,Pacific Peoples,65-69,Female,49,49,49,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,15,12,12,<5,5
Bay of Plenty,Unknown,18-24,Male,21,21,21,11,8
Bay of Plenty,Unknown,25-29,Female,44,44,44,15,9
Bay of Plenty,Unknown,25-29,Male,66,65,64,19,13
Bay of Plenty,Unknown,30-34,Female,30,30,30,17,8
Bay of Plenty,Unknown,30-34,Male,65,59,59,28,12
Bay of Plenty,Unknown,35-39,Female,24,22,22,15,7
Bay of Plenty,Unknown,35-39,Male,55,54,54,26,9
Bay of Plenty,Unknown,40-44,Female,20,18,18,10,8
Bay of Plenty,Unknown,40-44,Male,57,56,56,32,18
Bay of Plenty,Unknown,45-49,Female,8,7,7,5,6
Bay of Plenty,Unknown,45-49,Male,41,40,40,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,23,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,47,22,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,31,30,30,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2335,2310,847,120,2178
Canterbury,Asian,12-17,Male,2626,2606,"1,001",112,2286
Canterbury,Asian,18-24,Female,2753,2744,"2,744","1,977",2347
Canterbury,Asian,18-24,Male,3550,3533,"3,532","2,093",2462
Canterbury,Asian,18-24,Unknown/Other,34,33,33,16,11
Canterbury,Asian,25-29,Female,3400,3385,"3,381","2,354",3186
Canterbury,Asian,25-29,Male,4068,4046,"4,038","2,287",3111
Canterbury,Asian,25-29,Unknown/Other,59,59,59,32,8
Canterbury,Asian,30-34,Female,4727,4702,"4,697","3,463",4229
Canterbury,Asian,30-34,Male,4524,4502,"4,499","2,950",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,15,6
Canterbury,Asian,35-39,Female,4322,4293,"4,290","3,283",4047
Canterbury,Asian,35-39,Male,4230,4215,"4,209","3,092",3696
Canterbury,Asian,35-39,Unknown/Other,22,22,22,16,7
Canterbury,Asian,40-44,Female,3251,3241,"3,235","2,488",2851
Canterbury,Asian,40-44,Male,3257,3248,"3,244","2,501",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2312,2305,"2,302","1,886",2126
Canterbury,Asian,45-49,Male,2211,2200,"2,197","1,722",1857
Canterbury,Asian,5-11,Female,2913,1632,NA,NA,3601
Canterbury,Asian,5-11,Male,2855,1622,NA,NA,3595
Canterbury,Asian,50-54,Female,1802,1794,"1,789","1,472",1537
Canterbury,Asian,50-54,Male,1579,1574,"1,572","1,274",1309
Canterbury,Asian,55-59,Female,1279,1271,"1,268","1,065",1275
Canterbury,Asian,55-59,Male,1013,1009,"1,006",856,972
Canterbury,Asian,60-64,Female,1205,1201,"1,198","1,013",1294
Canterbury,Asian,60-64,Male,840,836,834,714,852
Canterbury,Asian,65-69,Female,1054,1048,"1,046",869,996
Canterbury,Asian,65-69,Male,765,763,760,655,834
Canterbury,Asian,70-74,Female,564,560,559,489,516
Canterbury,Asian,70-74,Male,540,539,535,468,476
Canterbury,Asian,75-79,Female,266,265,264,224,287
Canterbury,Asian,75-79,Male,228,226,225,201,241
Canterbury,Asian,80-84,Female,182,181,180,163,184
Canterbury,Asian,80-84,Male,143,142,142,129,154
Canterbury,Asian,85-89,Female,96,96,96,87,79
Canterbury,Asian,85-89,Male,67,66,66,58,64
Canterbury,Asian,90+,Female,35,35,35,31,35
Canterbury,Asian,90+,Male,25,25,25,19,28
Canterbury,European or Other,12-17,Female,13910,13704,"5,418",688,14303
Canterbury,European or Other,12-17,Male,14669,14425,"5,609",636,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,5,<5,7
Canterbury,European or Other,18-24,Female,18249,18138,"18,126","12,042",18420
Canterbury,European or Other,18-24,Male,19197,19031,"19,018","10,188",19271
Canterbury,European or Other,18-24,Unknown/Other,20,20,20,14,13
Canterbury,European or Other,25-29,Female,13034,12921,"12,909","8,447",14413
Canterbury,European or Other,25-29,Male,13304,13107,"13,085","6,993",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13864,13723,"13,706","9,216",14097
Canterbury,European or Other,30-34,Male,14016,13810,"13,794","7,749",13919
Canterbury,European or Other,30-34,Unknown/Other,21,21,21,15,7
Canterbury,European or Other,35-39,Female,12187,12099,"12,085","8,786",12782
Canterbury,European or Other,35-39,Male,12237,12065,"12,051","7,653",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12209,12108,"12,096","9,410",12889
Canterbury,European or Other,40-44,Male,11546,11408,"11,394","7,918",12314
Canterbury,European or Other,40-44,Unknown/Other,7,7,7,6,7
Canterbury,European or Other,45-49,Female,13879,13777,"13,770","11,281",15519
Canterbury,European or Other,45-49,Male,13029,12929,"12,913","9,742",14433
Canterbury,European or Other,5-11,Female,9856,5624,NA,NA,15936
Canterbury,European or Other,5-11,Male,10343,5794,NA,NA,16684
Canterbury,European or Other,50-54,Female,15340,15267,"15,252","12,894",15684
Canterbury,European or Other,50-54,Male,14934,14835,"14,825","11,824",15302
Canterbury,European or Other,55-59,Female,15172,15100,"15,077","13,329",15922
Canterbury,European or Other,55-59,Male,14680,14605,"14,591","12,291",15603
Canterbury,European or Other,60-64,Female,14513,14456,"14,431","13,103",14458
Canterbury,European or Other,60-64,Male,14245,14182,"14,162","12,634",14215
Canterbury,European or Other,65-69,Female,12576,12541,"12,517","11,641",12622
Canterbury,European or Other,65-69,Male,12044,12012,"11,988","11,110",12116
Canterbury,European or Other,70-74,Female,11541,11512,"11,493","10,958",11648
Canterbury,European or Other,70-74,Male,10709,10682,"10,655","10,084",10748
Canterbury,European or Other,75-79,Female,8584,8568,"8,553","8,190",8212
Canterbury,European or Other,75-79,Male,7566,7557,"7,544","7,245",7310
Canterbury,European or Other,80-84,Female,6354,6339,"6,329","6,086",5990
Canterbury,European or Other,80-84,Male,5015,5008,"4,996","4,824",4678
Canterbury,European or Other,85-89,Female,3643,3636,"3,633","3,490",3860
Canterbury,European or Other,85-89,Male,2494,2491,"2,489","2,404",2644
Canterbury,European or Other,90+,Female,2434,2425,"2,422","2,345",2642
Canterbury,European or Other,90+,Male,1282,1277,"1,273","1,234",1332
Canterbury,Maori,12-17,Female,2714,2607,"1,008",82,2695
Canterbury,Maori,12-17,Male,2795,2702,977,63,2831
Canterbury,Maori,18-24,Female,3070,3008,"3,002","1,434",3214
Canterbury,Maori,18-24,Male,3050,2976,"2,966","1,123",3147
Canterbury,Maori,25-29,Female,1899,1849,"1,846",929,2108
Canterbury,Maori,25-29,Male,1888,1820,"1,815",676,2139
Canterbury,Maori,30-34,Female,1769,1719,"1,716",896,1858
