SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102700,Waima Forest,Northland,Maori,5-11,125,17,Masked,NA,NA,14%,<5%,NA
102800,Riverview,Northland,Maori,12+,216,Masked,200,166,97,>95%,93%,58%
102800,Riverview,Northland,Maori,5-11,57,21,Masked,NA,NA,37%,<5%,NA
102900,Waipoua Forest,Northland,Maori,12+,628,515,494,438,285,82%,79%,65%
102900,Waipoua Forest,Northland,Maori,5-11,90,13,Masked,NA,NA,14%,<5%,NA
103000,Kerikeri Central,Northland,Maori,12+,451,400,383,316,152,89%,85%,48%
103000,Kerikeri Central,Northland,Maori,5-11,104,28,7,NA,NA,27%,7%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,56,Masked,Masked,91,29,>95%,>95%,32%
103100,Kerikeri South,Northland,Maori,12+,233,203,194,166,97,87%,83%,58%
103100,Kerikeri South,Northland,Maori,5-11,49,17,Masked,NA,NA,35%,8%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,403,345,327,285,170,86%,81%,60%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,69,14,Masked,NA,NA,20%,6%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,266,234,232,209,129,88%,87%,62%
103400,Ngapuhi,Northland,Maori,12+,930,764,724,599,314,82%,78%,52%
103400,Ngapuhi,Northland,Maori,5-11,177,29,6,NA,NA,16%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,730","2,214","2,092","1,700",885,81%,77%,52%
103500,Kaikohe,Northland,Maori,5-11,614,143,28,NA,NA,23%,<5%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,99,89,87,73,34,90%,88%,47%
103600,Pakaraka,Northland,Maori,12+,150,136,130,109,62,91%,87%,57%
103700,Haruru,Northland,Maori,12+,214,193,189,157,83,90%,88%,53%
103700,Haruru,Northland,Maori,5-11,66,29,Masked,NA,NA,44%,<5%,NA
103800,Russell,Northland,Maori,12+,134,126,125,115,80,94%,93%,70%
103900,Paihia,Northland,Maori,12+,494,414,396,335,177,84%,80%,53%
103900,Paihia,Northland,Maori,5-11,81,19,6,NA,NA,23%,7%,NA
104000,Mataraua Forest,Northland,Maori,12+,322,256,239,195,114,80%,74%,58%
104000,Mataraua Forest,Northland,Maori,5-11,61,11,Masked,NA,NA,18%,<5%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,809,654,627,492,270,81%,78%,55%
104100,Matawaia-Taumarere,Northland,Maori,5-11,161,43,6,NA,NA,27%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,60,60,54,40,80%,80%,74%
104300,Opua (Far North District),Northland,Maori,12+,176,139,132,116,66,79%,75%,57%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,396,340,326,283,182,86%,82%,64%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,65,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,177","1,000",955,795,419,85%,81%,53%
104500,Moerewa,Northland,Maori,5-11,255,32,8,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,807,717,675,561,297,89%,84%,53%
104600,Kawakawa,Northland,Maori,5-11,169,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,245,191,183,152,86,78%,75%,57%
104700,Maromaku,Northland,Maori,5-11,60,21,Masked,NA,NA,35%,5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,594,539,514,410,232,91%,87%,57%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,126,27,Masked,NA,NA,21%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,656,570,554,466,264,87%,84%,57%
104900,Whangaruru,Northland,Maori,5-11,125,46,Masked,NA,NA,37%,<5%,NA
105100,Matarau,Northland,Maori,12+,358,319,311,261,142,89%,87%,54%
105100,Matarau,Northland,Maori,5-11,87,25,8,NA,NA,29%,9%,NA
105200,Hikurangi,Northland,Maori,12+,466,418,398,324,165,90%,85%,51%
105200,Hikurangi,Northland,Maori,5-11,137,43,10,NA,NA,31%,7%,NA
105300,Kauri,Northland,Maori,12+,238,207,204,178,110,87%,86%,62%
105300,Kauri,Northland,Maori,5-11,57,16,Masked,NA,NA,28%,9%,NA
105400,Maungatapere,Northland,Maori,12+,433,399,385,321,201,92%,89%,63%
105400,Maungatapere,Northland,Maori,5-11,102,37,13,NA,NA,36%,13%,NA
105500,Kamo West,Northland,Maori,12+,385,352,347,275,170,91%,90%,62%
105500,Kamo West,Northland,Maori,5-11,93,37,13,NA,NA,40%,14%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,224,206,197,167,101,92%,88%,60%
105700,Kiripaka,Northland,Maori,12+,181,156,151,130,71,86%,83%,55%
105800,Kamo East,Northland,Maori,12+,922,831,794,637,295,90%,86%,46%
105800,Kamo East,Northland,Maori,5-11,251,67,10,NA,NA,27%,<5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,101,87,83,73,43,86%,82%,59%
105900,Granfield Reserve,Northland,Maori,12+,461,430,412,343,193,93%,89%,56%
105900,Granfield Reserve,Northland,Maori,5-11,88,29,7,NA,NA,33%,8%,NA
106000,Kamo Central,Northland,Maori,12+,421,389,377,308,171,92%,90%,56%
106000,Kamo Central,Northland,Maori,5-11,87,36,9,NA,NA,41%,10%,NA
106100,Whau Valley,Northland,Maori,12+,608,552,536,462,252,91%,88%,55%
106100,Whau Valley,Northland,Maori,5-11,126,44,8,NA,NA,35%,6%,NA
106200,Tikipunga North,Northland,Maori,12+,960,872,835,678,337,91%,87%,50%
106200,Tikipunga North,Northland,Maori,5-11,274,69,6,NA,NA,25%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,81,72,70,60,33,89%,86%,55%
106300,Pukenui,Northland,Maori,12+,171,154,151,124,86,90%,88%,69%
106300,Pukenui,Northland,Maori,5-11,48,27,Masked,NA,NA,56%,10%,NA
106400,Otangarei,Northland,Maori,12+,"1,267","1,059",972,770,337,84%,77%,44%
106400,Otangarei,Northland,Maori,5-11,270,36,Masked,NA,NA,13%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,56,43,41,38,18,77%,73%,47%
106500,Tikipunga South,Northland,Maori,12+,"1,172","1,084","1,040",862,448,92%,89%,52%
106500,Tikipunga South,Northland,Maori,5-11,290,100,19,NA,NA,34%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,81,Masked,76,66,33,>95%,94%,50%
106600,Kensington (Whangarei District),Northland,Maori,12+,718,630,608,526,294,88%,85%,56%
106600,Kensington (Whangarei District),Northland,Maori,5-11,127,24,9,NA,NA,19%,7%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,63,Masked,Masked,57,30,>95%,>95%,53%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,136,122,116,100,56,90%,85%,56%
106800,Mairtown,Northland,Maori,12+,524,468,454,397,247,89%,87%,62%
106800,Mairtown,Northland,Maori,5-11,97,30,Masked,NA,NA,31%,5%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,58,44,44,40,24,76%,76%,60%
106900,Maunu-Horahora,Northland,Maori,12+,517,469,458,381,230,91%,89%,60%
106900,Maunu-Horahora,Northland,Maori,5-11,110,43,13,NA,NA,39%,12%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,41,32,32,28,23,78%,78%,82%
107000,Woodhill-Vinetown,Northland,Maori,12+,718,603,577,486,276,84%,80%,57%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,30,10,NA,NA,26%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,87,Masked,Masked,72,45,>95%,>95%,62%
107100,Whangarei Central,Northland,Maori,12+,263,229,219,193,103,87%,83%,53%
107200,Riverside,Northland,Maori,12+,429,366,358,308,168,85%,83%,55%
107200,Riverside,Northland,Maori,5-11,77,29,Masked,NA,NA,38%,5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,45,Masked,Masked,36,19,>95%,>95%,53%
107300,Raumanga,Northland,Maori,12+,"1,430","1,244","1,168",912,410,87%,82%,45%
107300,Raumanga,Northland,Maori,5-11,347,80,12,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,97,92,85,69,35,95%,88%,51%
107400,Tarewa,Northland,Maori,12+,858,737,706,571,294,86%,82%,51%
107400,Tarewa,Northland,Maori,5-11,237,59,9,NA,NA,25%,<5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,755,678,647,548,283,90%,86%,52%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,46,12,NA,NA,35%,9%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,48,44,44,41,23,92%,92%,56%
107600,Ngunguru,Northland,Maori,12+,155,135,133,121,74,87%,86%,61%
107700,Otaika-Portland,Northland,Maori,12+,298,246,234,198,123,83%,79%,62%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,7,NA,NA,33%,13%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,234,205,202,159,85,88%,86%,53%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,57,13,Masked,NA,NA,23%,9%,NA
108000,Pataua,Northland,Maori,12+,192,150,144,126,61,78%,75%,48%
108000,Pataua,Northland,Maori,5-11,42,9,Masked,NA,NA,21%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,245,228,222,198,125,93%,91%,63%
108100,Onerahi Park,Northland,Maori,5-11,52,18,9,NA,NA,35%,17%,NA
108200,Sherwood Rise,Northland,Maori,12+,613,553,532,434,225,90%,87%,52%
108200,Sherwood Rise,Northland,Maori,5-11,152,35,8,NA,NA,23%,5%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,42,Masked,Masked,35,19,>95%,>95%,54%
108300,Onerahi,Northland,Maori,12+,587,515,492,387,185,88%,84%,48%
108300,Onerahi,Northland,Maori,5-11,157,39,15,NA,NA,25%,10%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,42,42,35,18,86%,86%,51%
108500,Parua Bay,Northland,Maori,12+,273,254,251,216,145,93%,92%,67%
108500,Parua Bay,Northland,Maori,5-11,59,26,6,NA,NA,44%,10%,NA
108600,Bream Bay,Northland,Maori,12+,350,299,285,242,140,85%,81%,58%
108600,Bream Bay,Northland,Maori,5-11,68,15,Masked,NA,NA,22%,<5%,NA
108700,Marsden Bay,Northland,Maori,12+,309,Masked,289,241,148,>95%,94%,61%
108700,Marsden Bay,Northland,Maori,5-11,76,21,11,NA,NA,28%,14%,NA
108800,Ruakaka,Northland,Maori,12+,583,549,530,436,229,94%,91%,53%
108800,Ruakaka,Northland,Maori,5-11,137,39,7,NA,NA,28%,5%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,48,48,42,27,94%,94%,64%
108900,Bream Head,Northland,Maori,12+,90,83,83,77,55,92%,92%,71%
109000,Waipu,Northland,Maori,12+,298,243,238,212,127,82%,80%,60%
109000,Waipu,Northland,Maori,5-11,48,11,Masked,NA,NA,23%,8%,NA
109100,Kaipara Coastal,Northland,Maori,12+,866,672,636,523,268,78%,73%,51%
109100,Kaipara Coastal,Northland,Maori,5-11,159,40,9,NA,NA,25%,6%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,52,49,49,40,13,94%,94%,32%
109200,Maungaru,Northland,Maori,12+,255,223,214,181,91,87%,84%,50%
109200,Maungaru,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,<5%,NA
109300,Dargaville,Northland,Maori,12+,"1,353","1,112","1,038",875,397,82%,77%,45%
109300,Dargaville,Northland,Maori,5-11,273,43,12,NA,NA,16%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,199,Masked,185,159,65,>95%,93%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,43,13,Masked,NA,NA,30%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,474,399,385,326,193,84%,81%,59%
109400,Ruawai-Matakohe,Northland,Maori,5-11,102,24,6,NA,NA,24%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,133,128,110,65,76%,73%,59%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,41,9,0,NA,NA,22%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,178,164,157,131,66,92%,88%,50%
109600,Maungaturoto,Northland,Maori,5-11,53,18,Masked,NA,NA,34%,6%,NA
109700,Kaiwaka,Northland,Maori,12+,418,332,319,255,141,79%,76%,55%
109700,Kaiwaka,Northland,Maori,5-11,91,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,175,137,134,118,62,78%,77%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,51,11,6,NA,NA,22%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,163,145,138,118,72,89%,85%,61%
109900,Mangawhai Heads,Northland,Maori,5-11,41,17,Masked,NA,NA,41%,12%,NA
110100,Mangawhai,Northland,Maori,12+,71,63,62,49,30,89%,87%,61%
110200,Okahukura Peninsula,Waitemata,Maori,12+,175,147,142,112,46,84%,81%,41%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,8%,NA
110400,Cape Rodney,Waitemata,Maori,12+,365,328,325,275,156,90%,89%,57%
110400,Cape Rodney,Waitemata,Maori,5-11,81,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,41,38,35,17,82%,76%,49%
110500,Wellsford,Waitemata,Maori,12+,295,239,230,189,91,81%,78%,48%
110500,Wellsford,Waitemata,Maori,5-11,68,13,6,NA,NA,19%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,67,61,60,57,18,91%,90%,32%
110700,South Head,Waitemata,Maori,12+,364,321,314,275,137,88%,86%,50%
110700,South Head,Waitemata,Maori,5-11,77,21,Masked,NA,NA,27%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,Masked,46,42,25,>95%,88%,60%
110800,Kaipara Hills,Waitemata,Maori,12+,254,220,213,182,85,87%,84%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,17,Masked,NA,NA,33%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,79,67,64,55,26,85%,81%,47%
111100,Warkworth West,Waitemata,Maori,12+,144,129,127,107,53,90%,88%,50%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,83,Masked,Masked,79,52,>95%,>95%,66%
111200,Puhoi Valley,Waitemata,Maori,12+,190,172,169,138,66,91%,89%,48%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,62,37,>95%,>95%,60%
111300,Warkworth East,Waitemata,Maori,12+,194,175,170,144,69,90%,88%,48%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,160,Masked,Masked,167,101,>95%,>95%,60%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,26,Masked,NA,NA,57%,9%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,80,75,74,66,47,94%,92%,71%
111600,Te Kuru,Waitemata,Maori,12+,148,Masked,Masked,119,62,>95%,>95%,52%
111600,Te Kuru,Waitemata,Maori,5-11,42,17,Masked,NA,NA,40%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,235,222,221,175,108,94%,94%,62%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,103,Masked,Masked,89,46,>95%,>95%,52%
111800,Barrier Islands,Auckland,Maori,12+,180,150,146,126,87,83%,81%,69%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,43,Masked,Masked,35,21,>95%,>95%,60%
112100,Wainui-Waiwera,Waitemata,Maori,12+,99,Masked,93,83,51,>95%,94%,61%
112200,Parakai,Waitemata,Maori,12+,187,172,166,127,58,92%,89%,46%
112300,Helensville Rural,Waitemata,Maori,12+,110,Masked,Masked,92,59,>95%,>95%,64%
112400,Helensville,Waitemata,Maori,12+,416,361,345,292,158,87%,83%,54%
112400,Helensville,Waitemata,Maori,5-11,95,35,8,NA,NA,37%,8%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,101,60,>95%,>95%,59%
112500,Waitoki,Waitemata,Maori,12+,59,53,53,46,27,90%,90%,59%
112600,Waikoukou Valley,Waitemata,Maori,12+,84,Masked,Masked,63,34,>95%,>95%,54%
112700,Orewa North,Waitemata,Maori,12+,179,Masked,170,148,87,>95%,95%,59%
112700,Orewa North,Waitemata,Pacific Peoples,12+,61,56,55,47,32,92%,90%,68%
112800,Hatfields Beach,Waitemata,Maori,12+,106,100,100,82,51,94%,94%,62%
112900,Orewa South,Waitemata,Maori,12+,129,Masked,120,107,62,>95%,93%,58%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,58,57,33,88%,87%,58%
113000,Orewa Central,Waitemata,Maori,12+,145,137,134,120,80,94%,92%,67%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,59,59,57,35,86%,86%,61%
113100,Millwater North,Waitemata,Maori,12+,71,Masked,Masked,52,37,>95%,>95%,71%
113200,Waipatukahu,Waitemata,Maori,12+,155,140,139,126,80,90%,90%,63%
113300,Millwater South,Waitemata,Maori,12+,133,122,119,89,55,92%,89%,62%
113300,Millwater South,Waitemata,Maori,5-11,40,20,Masked,NA,NA,50%,<5%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,150,133,129,112,45,89%,86%,40%
113500,Dairy Flat West,Waitemata,Maori,12+,51,43,43,37,22,84%,84%,59%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,74,39,>95%,>95%,53%
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,Masked,Masked,46,20,>95%,>95%,43%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,49,43,42,35,14,88%,86%,40%
113900,Red Beach West,Waitemata,Maori,12+,109,100,95,79,52,92%,87%,66%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,154,98,>95%,>95%,64%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,50,Masked,Masked,44,26,>95%,>95%,59%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,85,84,69,36,84%,83%,52%
114200,Waimauku,Waitemata,Maori,12+,76,Masked,Masked,65,39,>95%,>95%,60%
114400,Vipond,Waitemata,Maori,12+,172,Masked,162,126,80,>95%,94%,63%
114400,Vipond,Waitemata,Maori,5-11,48,13,Masked,NA,NA,27%,10%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,40,Masked,Masked,34,23,>95%,>95%,68%
114500,Muriwai,Waitemata,Maori,12+,85,Masked,Masked,71,42,>95%,>95%,59%
114600,Stanmore Bay West,Waitemata,Maori,12+,183,172,167,147,80,94%,91%,54%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,7,NA,NA,59%,16%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,106,Masked,100,86,45,>95%,94%,52%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,66,Masked,62,55,33,>95%,94%,60%
114800,Okura Bush,Waitemata,Maori,12+,64,59,55,48,27,92%,86%,56%
114900,Whangaparoa Central,Waitemata,Maori,12+,248,224,221,188,90,90%,89%,48%
114900,Whangaparoa Central,Waitemata,Maori,5-11,57,28,11,NA,NA,49%,19%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,38,21,92%,92%,55%
115000,Kumeu-Huapai,Waitemata,Maori,12+,234,Masked,Masked,205,123,>95%,>95%,60%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,70,46,11,NA,NA,66%,16%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,147,Masked,Masked,126,87,>95%,>95%,69%
115100,Stanmore Bay East,Waitemata,Maori,12+,207,192,187,158,78,93%,90%,49%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,41,38,36,31,22,93%,88%,71%
115200,Manly West,Waitemata,Maori,12+,155,146,143,119,59,94%,92%,50%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,38,35,12,>95%,93%,34%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,66,66,55,27,94%,94%,49%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,87,Masked,Masked,80,48,>95%,>95%,60%
115500,Coatesville,Waitemata,Maori,12+,71,65,62,56,31,92%,87%,55%
115600,Dairy Flat South,Waitemata,Maori,12+,59,53,53,46,24,90%,90%,52%
115700,Gulf Harbour North,Waitemata,Maori,12+,113,Masked,Masked,93,63,>95%,>95%,68%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,40,19,>95%,>95%,48%
115800,Manly East,Waitemata,Maori,12+,197,172,168,152,91,87%,85%,60%
115800,Manly East,Waitemata,Maori,5-11,52,29,11,NA,NA,56%,21%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,68,56,56,48,22,82%,82%,46%
115900,Riverhead,Waitemata,Maori,12+,187,164,161,141,75,88%,86%,53%
115900,Riverhead,Waitemata,Maori,5-11,42,23,11,NA,NA,55%,26%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,66,Masked,Masked,57,42,>95%,>95%,74%
116000,Army Bay,Waitemata,Maori,12+,69,Masked,Masked,66,38,>95%,>95%,58%
116000,Army Bay,Waitemata,Pacific Peoples,12+,41,Masked,Masked,36,24,>95%,>95%,67%
116100,Kumeu Rural East,Waitemata,Maori,12+,190,173,169,140,86,91%,89%,61%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,93,Masked,Masked,79,47,>95%,>95%,59%
116200,Gulf Harbour South,Waitemata,Maori,12+,62,54,52,46,31,87%,84%,67%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,43,38,37,33,22,88%,86%,67%
116400,Taupaki,Waitemata,Maori,12+,89,Masked,Masked,74,41,>95%,>95%,55%
116600,Paremoremo East,Waitemata,Maori,12+,114,Masked,Masked,97,56,>95%,>95%,58%
116700,Albany Heights,Waitemata,Maori,12+,103,93,91,81,45,90%,88%,56%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,47,Masked,Masked,44,30,>95%,>95%,68%
116800,Awaruku,Waitemata,Maori,12+,125,Masked,Masked,109,65,>95%,>95%,60%
116800,Awaruku,Waitemata,Pacific Peoples,12+,50,Masked,Masked,43,23,>95%,>95%,53%
116900,Fairview Heights,Waitemata,Maori,12+,70,63,62,51,26,90%,89%,51%
