DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Pacific Peoples,55-59,Female,1549,1537,"1,480","1,150",1566
Auckland,Pacific Peoples,55-59,Male,1428,1412,"1,364","1,068",1431
Auckland,Pacific Peoples,60-64,Female,1250,1245,"1,207",987,1274
Auckland,Pacific Peoples,60-64,Male,1164,1159,"1,125",901,1187
Auckland,Pacific Peoples,65-69,Female,930,923,899,757,974
Auckland,Pacific Peoples,65-69,Male,909,901,863,754,915
Auckland,Pacific Peoples,70-74,Female,683,679,660,532,666
Auckland,Pacific Peoples,70-74,Male,569,563,541,469,559
Auckland,Pacific Peoples,75-79,Female,458,455,432,357,482
Auckland,Pacific Peoples,75-79,Male,319,313,300,248,336
Auckland,Pacific Peoples,80-84,Female,323,313,301,234,326
Auckland,Pacific Peoples,80-84,Male,184,182,170,146,185
Auckland,Pacific Peoples,85-89,Female,160,155,143,119,185
Auckland,Pacific Peoples,85-89,Male,80,77,75,62,79
Auckland,Pacific Peoples,90+,Female,82,78,71,58,81
Auckland,Pacific Peoples,90+,Male,26,25,22,17,24
Auckland,Unknown,12-17,Female,248,237,8,<5,29
Auckland,Unknown,12-17,Male,233,214,6,<5,21
Auckland,Unknown,18-24,Female,436,427,392,196,33
Auckland,Unknown,18-24,Male,472,457,412,193,30
Auckland,Unknown,25-29,Female,790,760,721,418,50
Auckland,Unknown,25-29,Male,705,682,634,344,46
Auckland,Unknown,30-34,Female,763,744,690,429,48
Auckland,Unknown,30-34,Male,948,911,849,459,58
Auckland,Unknown,35-39,Female,466,450,427,252,50
Auckland,Unknown,35-39,Male,741,709,658,381,98
Auckland,Unknown,40-44,Female,311,305,286,166,50
Auckland,Unknown,40-44,Male,537,511,472,268,81
Auckland,Unknown,45-49,Female,248,242,220,120,42
Auckland,Unknown,45-49,Male,431,407,375,220,103
Auckland,Unknown,5-11,Female,218,25,NA,NA,14
Auckland,Unknown,5-11,Male,202,13,NA,NA,21
Auckland,Unknown,50-54,Female,188,183,170,92,40
Auckland,Unknown,50-54,Male,349,320,289,168,91
Auckland,Unknown,55-59,Female,192,184,169,99,40
Auckland,Unknown,55-59,Male,316,294,265,164,87
Auckland,Unknown,60-64,Female,179,173,161,105,39
Auckland,Unknown,60-64,Male,220,213,190,121,82
Auckland,Unknown,65-69,Female,116,112,106,71,43
Auckland,Unknown,65-69,Male,177,174,158,100,77
Auckland,Unknown,70-74,Female,67,66,64,41,44
Auckland,Unknown,70-74,Male,89,85,77,49,47
Auckland,Unknown,75-79,Female,41,37,33,21,26
Auckland,Unknown,75-79,Male,27,26,24,17,18
Auckland,Unknown,80-84,Female,18,17,17,14,22
Auckland,Unknown,80-84,Male,12,12,12,11,10
Auckland,Unknown,85-89,Female,9,8,7,5,12
Bay of Plenty,Asian,12-17,Female,616,601,17,<5,545
Bay of Plenty,Asian,12-17,Male,699,679,21,<5,601
Bay of Plenty,Asian,18-24,Female,605,603,580,317,477
Bay of Plenty,Asian,18-24,Male,1260,1242,"1,161",363,671
Bay of Plenty,Asian,25-29,Female,1017,1010,962,504,948
Bay of Plenty,Asian,25-29,Male,1699,1676,"1,582",532,1083
Bay of Plenty,Asian,30-34,Female,1380,1371,"1,300",787,1117
Bay of Plenty,Asian,30-34,Male,1466,1443,"1,377",649,1026
Bay of Plenty,Asian,35-39,Female,1043,1035,998,627,919
Bay of Plenty,Asian,35-39,Male,1012,997,967,546,739
Bay of Plenty,Asian,40-44,Female,779,772,737,450,678
Bay of Plenty,Asian,40-44,Male,745,739,713,409,604
Bay of Plenty,Asian,45-49,Female,655,650,635,426,556
Bay of Plenty,Asian,45-49,Male,568,563,550,368,407
Bay of Plenty,Asian,5-11,Female,527,17,NA,NA,860
Bay of Plenty,Asian,5-11,Male,613,31,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,427,425,413,297,399
Bay of Plenty,Asian,50-54,Male,382,379,371,263,318
Bay of Plenty,Asian,55-59,Female,361,357,345,256,328
Bay of Plenty,Asian,55-59,Male,262,261,257,186,240
Bay of Plenty,Asian,60-64,Female,315,314,304,220,313
Bay of Plenty,Asian,60-64,Male,194,193,186,140,206
Bay of Plenty,Asian,65-69,Female,236,234,227,175,249
Bay of Plenty,Asian,65-69,Male,188,185,180,142,192
Bay of Plenty,Asian,70-74,Female,177,176,165,129,157
Bay of Plenty,Asian,70-74,Male,134,131,127,105,132
Bay of Plenty,Asian,75-79,Female,72,72,69,51,73
Bay of Plenty,Asian,75-79,Male,72,72,70,51,63
Bay of Plenty,Asian,80-84,Female,48,47,46,34,45
Bay of Plenty,Asian,80-84,Male,40,39,39,31,42
Bay of Plenty,Asian,85-89,Female,13,13,12,7,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,4997,4850,134,<5,5558
Bay of Plenty,European or Other,12-17,Male,5339,5170,157,<5,5808
Bay of Plenty,European or Other,18-24,Female,4643,4588,"4,141","2,112",5030
Bay of Plenty,European or Other,18-24,Male,5024,4925,"4,296","1,559",5353
Bay of Plenty,European or Other,25-29,Female,3946,3874,"3,527","1,701",4548
Bay of Plenty,European or Other,25-29,Male,3775,3681,"3,262","1,279",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,10,10,10,<5,8
Bay of Plenty,European or Other,30-34,Female,4848,4758,"4,397","2,447",5173
Bay of Plenty,European or Other,30-34,Male,4351,4251,"3,820","1,739",4364
Bay of Plenty,European or Other,35-39,Female,4629,4538,"4,241","2,543",4998
Bay of Plenty,European or Other,35-39,Male,4199,4106,"3,790","1,973",4396
Bay of Plenty,European or Other,40-44,Female,4380,4328,"4,084","2,669",4905
Bay of Plenty,European or Other,40-44,Male,4084,4001,"3,747","2,184",4551
Bay of Plenty,European or Other,45-49,Female,5055,4997,"4,751","3,342",6005
Bay of Plenty,European or Other,45-49,Male,4788,4728,"4,465","2,867",5473
Bay of Plenty,European or Other,5-11,Female,3161,191,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3232,206,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5685,5640,"5,409","4,112",6249
Bay of Plenty,European or Other,50-54,Male,5216,5161,"4,925","3,474",5645
Bay of Plenty,European or Other,55-59,Female,5869,5828,"5,608","4,549",6542
Bay of Plenty,European or Other,55-59,Male,5540,5494,"5,274","4,034",6142
Bay of Plenty,European or Other,60-64,Female,6167,6119,"5,943","5,053",6497
Bay of Plenty,European or Other,60-64,Male,5666,5635,"5,423","4,518",6024
Bay of Plenty,European or Other,65-69,Female,6055,6017,"5,871","5,273",6364
Bay of Plenty,European or Other,65-69,Male,5605,5572,"5,434","4,829",5918
Bay of Plenty,European or Other,70-74,Female,5857,5836,"5,681","5,241",6119
Bay of Plenty,European or Other,70-74,Male,5507,5485,"5,332","4,912",5809
Bay of Plenty,European or Other,75-79,Female,4709,4682,"4,532","4,227",4782
Bay of Plenty,European or Other,75-79,Male,4305,4291,"4,160","3,901",4228
Bay of Plenty,European or Other,80-84,Female,3606,3590,"3,457","3,268",3210
Bay of Plenty,European or Other,80-84,Male,3111,3094,"2,963","2,832",2866
Bay of Plenty,European or Other,85-89,Female,1959,1937,"1,838","1,728",1980
Bay of Plenty,European or Other,85-89,Male,1578,1566,"1,447","1,388",1477
Bay of Plenty,European or Other,90+,Female,1398,1381,"1,188","1,168",1302
Bay of Plenty,European or Other,90+,Male,849,835,718,695,724
Bay of Plenty,Maori,12-17,Female,3116,2879,84,<5,3622
Bay of Plenty,Maori,12-17,Male,3217,2956,99,<5,3776
Bay of Plenty,Maori,18-24,Female,2885,2734,"2,016",664,3533
Bay of Plenty,Maori,18-24,Male,2936,2719,"1,907",516,3413
Bay of Plenty,Maori,25-29,Female,1919,1813,"1,365",503,2388
Bay of Plenty,Maori,25-29,Male,1780,1640,"1,173",306,2195
Bay of Plenty,Maori,30-34,Female,1740,1663,"1,292",537,2116
Bay of Plenty,Maori,30-34,Male,1621,1517,"1,121",398,1894
Bay of Plenty,Maori,35-39,Female,1607,1540,"1,290",614,1916
Bay of Plenty,Maori,35-39,Male,1407,1322,"1,040",408,1674
Bay of Plenty,Maori,40-44,Female,1627,1576,"1,347",724,1834
Bay of Plenty,Maori,40-44,Male,1401,1338,"1,113",533,1639
Bay of Plenty,Maori,45-49,Female,1628,1589,"1,425",867,1896
Bay of Plenty,Maori,45-49,Male,1436,1384,"1,198",670,1638
Bay of Plenty,Maori,5-11,Female,1205,67,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1308,64,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1608,1575,"1,439",961,1746
Bay of Plenty,Maori,50-54,Male,1414,1367,"1,233",778,1564
Bay of Plenty,Maori,55-59,Female,1610,1582,"1,457","1,084",1790
Bay of Plenty,Maori,55-59,Male,1342,1310,"1,186",867,1525
Bay of Plenty,Maori,60-64,Female,1435,1417,"1,331","1,083",1514
Bay of Plenty,Maori,60-64,Male,1212,1190,"1,125",928,1172
Bay of Plenty,Maori,65-69,Female,1142,1129,"1,070",915,1077
Bay of Plenty,Maori,65-69,Male,909,899,852,750,947
Bay of Plenty,Maori,70-74,Female,757,750,710,632,730
Bay of Plenty,Maori,70-74,Male,698,689,659,589,633
Bay of Plenty,Maori,75-79,Female,434,427,407,368,435
Bay of Plenty,Maori,75-79,Male,379,375,356,320,342
Bay of Plenty,Maori,80-84,Female,292,284,262,232,278
Bay of Plenty,Maori,80-84,Male,187,185,172,165,180
Bay of Plenty,Maori,85-89,Female,133,129,114,101,126
Bay of Plenty,Maori,85-89,Male,82,80,76,71,72
Bay of Plenty,Maori,90+,Female,58,54,47,42,50
Bay of Plenty,Maori,90+,Male,20,19,17,16,18
Bay of Plenty,Pacific Peoples,12-17,Female,229,218,7,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,274,262,9,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,263,256,218,84,254
Bay of Plenty,Pacific Peoples,18-24,Male,450,439,374,139,260
Bay of Plenty,Pacific Peoples,25-29,Female,200,195,167,91,173
Bay of Plenty,Pacific Peoples,25-29,Male,473,466,430,215,211
Bay of Plenty,Pacific Peoples,30-34,Female,194,189,165,86,188
Bay of Plenty,Pacific Peoples,30-34,Male,451,438,397,180,214
Bay of Plenty,Pacific Peoples,35-39,Female,155,151,140,75,147
Bay of Plenty,Pacific Peoples,35-39,Male,439,436,398,197,211
Bay of Plenty,Pacific Peoples,40-44,Female,158,154,140,90,169
Bay of Plenty,Pacific Peoples,40-44,Male,339,333,299,158,186
Bay of Plenty,Pacific Peoples,45-49,Female,146,145,138,83,134
Bay of Plenty,Pacific Peoples,45-49,Male,220,218,205,125,130
Bay of Plenty,Pacific Peoples,5-11,Female,156,7,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,128,8,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,121,119,114,77,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,168,102,136
Bay of Plenty,Pacific Peoples,55-59,Female,112,112,107,81,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,77,50,80
Bay of Plenty,Pacific Peoples,60-64,Female,70,69,62,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,83,81,77,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,49,40,51
Bay of Plenty,Pacific Peoples,65-69,Male,59,58,53,45,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,48,43,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,29,26,29
Bay of Plenty,Pacific Peoples,75-79,Female,37,37,33,26,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,21,18,17,<5,5
Bay of Plenty,Unknown,18-24,Male,26,26,23,7,8
Bay of Plenty,Unknown,25-29,Female,48,48,42,13,9
Bay of Plenty,Unknown,25-29,Male,74,73,69,19,13
Bay of Plenty,Unknown,30-34,Female,33,33,29,15,8
Bay of Plenty,Unknown,30-34,Male,63,60,60,29,12
Bay of Plenty,Unknown,35-39,Female,31,29,28,18,7
Bay of Plenty,Unknown,35-39,Male,57,57,51,26,9
Bay of Plenty,Unknown,40-44,Female,24,23,21,10,8
Bay of Plenty,Unknown,40-44,Male,60,59,58,31,18
Bay of Plenty,Unknown,45-49,Female,12,11,10,7,6
Bay of Plenty,Unknown,45-49,Male,46,46,41,28,21
Bay of Plenty,Unknown,50-54,Female,17,17,15,5,7
Bay of Plenty,Unknown,50-54,Male,35,35,33,21,19
Bay of Plenty,Unknown,55-59,Female,9,9,9,7,6
Bay of Plenty,Unknown,55-59,Male,59,58,50,28,19
Bay of Plenty,Unknown,60-64,Female,18,17,17,5,10
Bay of Plenty,Unknown,60-64,Male,33,32,30,21,15
Bay of Plenty,Unknown,65-69,Female,7,7,5,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,16,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,15,13,19
Bay of Plenty,Unknown,75-79,Female,8,8,8,5,5
Bay of Plenty,Unknown,75-79,Male,10,10,9,8,9
Canterbury,Asian,12-17,Female,2342,2297,62,<5,2178
Canterbury,Asian,12-17,Male,2614,2571,84,<5,2286
Canterbury,Asian,18-24,Female,2767,2757,"2,671","1,801",2347
Canterbury,Asian,18-24,Male,3527,3506,"3,327","1,804",2462
Canterbury,Asian,18-24,Unknown/Other,44,43,42,17,11
Canterbury,Asian,25-29,Female,3331,3314,"3,199","2,077",3186
Canterbury,Asian,25-29,Male,4039,4016,"3,865","1,972",3111
Canterbury,Asian,25-29,Unknown/Other,73,73,71,34,8
Canterbury,Asian,30-34,Female,4646,4615,"4,445","3,008",4229
Canterbury,Asian,30-34,Male,4416,4396,"4,290","2,544",3730
Canterbury,Asian,30-34,Unknown/Other,29,29,28,16,6
Canterbury,Asian,35-39,Female,4250,4223,"4,103","2,913",4047
Canterbury,Asian,35-39,Male,4213,4195,"4,092","2,773",3696
Canterbury,Asian,35-39,Unknown/Other,24,24,21,13,7
Canterbury,Asian,40-44,Female,3226,3215,"3,119","2,283",2851
Canterbury,Asian,40-44,Male,3209,3196,"3,135","2,215",2646
Canterbury,Asian,40-44,Unknown/Other,10,10,10,6,6
Canterbury,Asian,45-49,Female,2287,2277,"2,215","1,729",2126
Canterbury,Asian,45-49,Male,2193,2180,"2,121","1,527",1857
Canterbury,Asian,5-11,Female,2777,78,NA,NA,3601
Canterbury,Asian,5-11,Male,2691,110,NA,NA,3595
Canterbury,Asian,50-54,Female,1784,1775,"1,722","1,350",1537
Canterbury,Asian,50-54,Male,1564,1559,"1,523","1,146",1309
Canterbury,Asian,55-59,Female,1264,1253,"1,225",985,1275
Canterbury,Asian,55-59,Male,1003,1000,970,795,972
Canterbury,Asian,60-64,Female,1199,1194,"1,163",938,1294
Canterbury,Asian,60-64,Male,840,837,808,672,852
Canterbury,Asian,65-69,Female,1057,1048,"1,022",804,996
Canterbury,Asian,65-69,Male,756,752,732,614,834
Canterbury,Asian,70-74,Female,555,550,536,448,516
Canterbury,Asian,70-74,Male,543,539,528,441,476
Canterbury,Asian,75-79,Female,263,261,253,202,287
Canterbury,Asian,75-79,Male,230,228,221,190,241
Canterbury,Asian,80-84,Female,184,183,174,152,184
Canterbury,Asian,80-84,Male,148,147,141,121,154
Canterbury,Asian,85-89,Female,96,94,88,81,79
Canterbury,Asian,85-89,Male,66,64,59,52,64
Canterbury,Asian,90+,Female,44,44,36,34,35
Canterbury,Asian,90+,Male,27,27,24,17,28
Canterbury,European or Other,12-17,Female,13905,13648,398,8,14303
Canterbury,European or Other,12-17,Male,14592,14274,450,13,14863
Canterbury,European or Other,12-17,Unknown/Other,6,5,<5,<5,7
Canterbury,European or Other,18-24,Female,18116,17989,"17,066","11,266",18420
Canterbury,European or Other,18-24,Male,19047,18853,"17,418","9,288",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,17,10,13
Canterbury,European or Other,25-29,Female,12982,12854,"12,076","7,817",14413
Canterbury,European or Other,25-29,Male,13263,13054,"11,860","6,383",14024
Canterbury,European or Other,25-29,Unknown/Other,24,23,20,12,20
Canterbury,European or Other,30-34,Female,13736,13584,"12,727","8,510",14097
Canterbury,European or Other,30-34,Male,13906,13680,"12,516","7,096",13919
Canterbury,European or Other,30-34,Unknown/Other,24,24,20,16,7
Canterbury,European or Other,35-39,Female,12136,12036,"11,422","8,231",12782
Canterbury,European or Other,35-39,Male,12177,11998,"11,148","7,085",12323
Canterbury,European or Other,35-39,Unknown/Other,9,9,9,7,5
Canterbury,European or Other,40-44,Female,12164,12057,"11,524","8,928",12889
Canterbury,European or Other,40-44,Male,11474,11322,"10,691","7,419",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13870,13762,"13,296","10,808",15519
Canterbury,European or Other,45-49,Male,13027,12909,"12,323","9,231",14433
Canterbury,European or Other,5-11,Female,9687,498,NA,NA,15936
Canterbury,European or Other,5-11,Male,10164,482,NA,NA,16684
Canterbury,European or Other,50-54,Female,15352,15268,"14,737","12,381",15684
Canterbury,European or Other,50-54,Male,14915,14797,"14,203","11,250",15302
Canterbury,European or Other,55-59,Female,15150,15067,"14,634","12,796",15922
Canterbury,European or Other,55-59,Male,14690,14590,"14,050","11,773",15603
Canterbury,European or Other,60-64,Female,14564,14493,"14,117","12,704",14458
Canterbury,European or Other,60-64,Male,14329,14252,"13,854","12,223",14215
Canterbury,European or Other,65-69,Female,12598,12554,"12,240","11,291",12622
Canterbury,European or Other,65-69,Male,12118,12063,"11,707","10,767",12116
Canterbury,European or Other,70-74,Female,11689,11651,"11,357","10,742",11648
Canterbury,European or Other,70-74,Male,10859,10814,"10,493","9,901",10748
Canterbury,European or Other,75-79,Female,8669,8637,"8,390","8,003",8212
Canterbury,European or Other,75-79,Male,7764,7730,"7,442","7,115",7310
Canterbury,European or Other,80-84,Female,6540,6503,"6,268","6,006",5990
Canterbury,European or Other,80-84,Male,5284,5234,"4,995","4,794",4678
Canterbury,European or Other,85-89,Female,3947,3900,"3,668","3,540",3860
Canterbury,European or Other,85-89,Male,2777,2743,"2,550","2,455",2644
Canterbury,European or Other,90+,Female,2985,2917,"2,579","2,516",2642
Canterbury,European or Other,90+,Male,1575,1543,"1,356","1,330",1332
Canterbury,Maori,12-17,Female,2671,2551,91,<5,2695
Canterbury,Maori,12-17,Male,2769,2667,87,<5,2831
Canterbury,Maori,18-24,Female,3010,2936,"2,519","1,288",3214
Canterbury,Maori,18-24,Male,2974,2887,"2,358",982,3147
Canterbury,Maori,25-29,Female,1882,1823,"1,545",815,2108
Canterbury,Maori,25-29,Male,1878,1812,"1,430",614,2139
Canterbury,Maori,30-34,Female,1752,1697,"1,427",792,1858
Canterbury,Maori,30-34,Male,1698,1632,"1,294",619,1768
Canterbury,Maori,35-39,Female,1301,1270,"1,100",670,1356
