SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
100700,Kaitaia East,Northland,Pacific Peoples,12+,58,50,49,46,26,23,Masked,86%,84%,57%,4%
100800,Kaitaia West,Northland,Maori,12+,"1,913","1,556","1,466","1,340",618,545,92,81%,77%,46%,17%
100800,Kaitaia West,Northland,Maori,5-11,347,84,33,NA,NA,NA,NA,24%,10%,NA,NA
100800,Kaitaia West,Northland,Pacific Peoples,12+,108,95,92,86,44,38,9,88%,85%,51%,24%
100900,Rangitihi,Northland,Maori,12+,423,339,326,301,146,120,19,80%,77%,49%,16%
100900,Rangitihi,Northland,Maori,5-11,62,8,Masked,NA,NA,NA,NA,13%,<5%,NA,NA
101000,Oruru-Parapara,Northland,Maori,12+,317,226,215,200,94,87,14,71%,68%,47%,16%
101000,Oruru-Parapara,Northland,Maori,5-11,59,13,Masked,NA,NA,NA,NA,22%,8%,NA,NA
101100,Taumarumaru,Northland,Maori,12+,616,510,488,452,256,238,56,83%,79%,57%,24%
101100,Taumarumaru,Northland,Maori,5-11,130,35,13,NA,NA,NA,NA,27%,10%,NA,NA
101200,Herekino-Takahue,Northland,Maori,12+,486,355,336,309,149,137,22,73%,69%,48%,16%
101200,Herekino-Takahue,Northland,Maori,5-11,78,24,Masked,NA,NA,NA,NA,31%,5%,NA,NA
101300,Peria,Northland,Maori,12+,361,257,250,237,116,102,10,71%,69%,49%,10%
101300,Peria,Northland,Maori,5-11,89,13,Masked,NA,NA,NA,NA,15%,6%,NA,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,332,240,228,209,112,103,26,72%,69%,54%,25%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,55,15,Masked,NA,NA,NA,NA,27%,7%,NA,NA
101500,Whakapaku,Northland,Maori,12+,280,209,197,186,97,92,29,75%,70%,52%,32%
101500,Whakapaku,Northland,Maori,5-11,55,18,Masked,NA,NA,NA,NA,33%,7%,NA,NA
101600,Hokianga North,Northland,Maori,12+,700,567,549,509,333,312,63,81%,78%,65%,20%
101600,Hokianga North,Northland,Maori,5-11,115,34,13,NA,NA,NA,NA,30%,11%,NA,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,397,289,284,272,158,147,45,73%,72%,58%,31%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,47,15,Masked,NA,NA,NA,NA,32%,9%,NA,NA
101800,Whakarara,Northland,Maori,12+,580,465,450,428,270,244,84,80%,78%,63%,34%
101800,Whakarara,Northland,Maori,5-11,74,33,22,NA,NA,NA,NA,45%,30%,NA,NA
101900,Kaeo,Northland,Maori,12+,472,363,345,332,191,176,64,77%,73%,58%,36%
101900,Kaeo,Northland,Maori,5-11,107,38,17,NA,NA,NA,NA,36%,16%,NA,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,658,446,415,397,211,194,50,68%,63%,53%,26%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,119,13,8,NA,NA,NA,NA,11%,7%,NA,NA
102100,Hokianga South,Northland,Maori,12+,718,526,501,471,286,263,89,73%,70%,61%,34%
102100,Hokianga South,Northland,Maori,5-11,104,28,15,NA,NA,NA,NA,27%,14%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,279,215,204,181,92,86,18,77%,73%,51%,21%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,66,18,Masked,NA,NA,NA,NA,27%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Pacific Peoples,12+,61,57,54,54,32,24,Masked,93%,89%,59%,12%
102300,Okaihau,Northland,Maori,12+,334,270,257,235,118,99,33,81%,77%,50%,33%
102300,Okaihau,Northland,Maori,5-11,54,10,Masked,NA,NA,NA,NA,19%,7%,NA,NA
102400,Rangitane-Purerua,Northland,Maori,12+,402,329,310,282,156,144,44,82%,77%,55%,31%
102400,Rangitane-Purerua,Northland,Maori,5-11,68,12,Masked,NA,NA,NA,NA,18%,6%,NA,NA
102500,Waipapa,Northland,Maori,12+,136,104,97,91,42,32,14,76%,71%,46%,44%
102600,Puketotara,Northland,Maori,12+,249,197,193,175,101,87,15,79%,78%,58%,17%
102600,Puketotara,Northland,Maori,5-11,57,24,Masked,NA,NA,NA,NA,42%,5%,NA,NA
102600,Puketotara,Northland,Pacific Peoples,12+,40,36,36,35,17,17,Masked,90%,90%,49%,6%
102700,Waima Forest,Northland,Maori,12+,791,581,557,523,261,238,45,73%,70%,50%,19%
102700,Waima Forest,Northland,Maori,5-11,129,21,6,NA,NA,NA,NA,16%,<5%,NA,NA
102800,Riverview,Northland,Maori,12+,257,227,221,202,112,103,20,88%,86%,55%,19%
102800,Riverview,Northland,Maori,5-11,53,20,Masked,NA,NA,NA,NA,38%,8%,NA,NA
102900,Waipoua Forest,Northland,Maori,12+,652,507,489,474,307,286,87,78%,75%,65%,30%
102900,Waipoua Forest,Northland,Maori,5-11,105,19,9,NA,NA,NA,NA,18%,9%,NA,NA
103000,Kerikeri Central,Northland,Maori,12+,489,408,394,369,172,149,30,83%,81%,47%,20%
103000,Kerikeri Central,Northland,Maori,5-11,104,32,15,NA,NA,NA,NA,31%,14%,NA,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,119,99,99,94,29,24,7,83%,83%,31%,29%
103100,Kerikeri South,Northland,Maori,12+,264,214,205,190,112,102,29,81%,78%,59%,28%
103100,Kerikeri South,Northland,Maori,5-11,48,20,Masked,NA,NA,NA,NA,42%,10%,NA,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,434,359,340,322,183,166,25,83%,78%,57%,15%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,71,13,6,NA,NA,NA,NA,18%,8%,NA,NA
103300,Puketona-Waitangi,Northland,Maori,12+,296,239,233,220,135,122,21,81%,79%,61%,17%
103300,Puketona-Waitangi,Northland,Maori,5-11,54,28,Masked,NA,NA,NA,NA,52%,9%,NA,NA
103400,Ngapuhi,Northland,Maori,12+,"1,023",781,740,696,354,316,79,76%,72%,51%,25%
103400,Ngapuhi,Northland,Maori,5-11,172,35,8,NA,NA,NA,NA,20%,<5%,NA,NA
103500,Kaikohe,Northland,Maori,12+,"2,814","2,154","2,044","1,913",949,837,214,77%,73%,50%,26%
103500,Kaikohe,Northland,Maori,5-11,605,141,52,NA,NA,NA,NA,23%,9%,NA,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,113,96,93,90,43,36,8,85%,82%,48%,22%
103600,Pakaraka,Northland,Maori,12+,158,133,127,120,64,60,14,84%,80%,53%,23%
103600,Pakaraka,Northland,Maori,5-11,40,8,Masked,NA,NA,NA,NA,20%,8%,NA,NA
103700,Haruru,Northland,Maori,12+,239,191,186,173,94,84,20,80%,78%,54%,24%
103700,Haruru,Northland,Maori,5-11,42,24,6,NA,NA,NA,NA,57%,14%,NA,NA
103800,Russell,Northland,Maori,12+,135,119,118,111,80,76,24,88%,87%,72%,32%
103900,Paihia,Northland,Maori,12+,507,397,377,357,179,164,43,78%,74%,50%,26%
103900,Paihia,Northland,Maori,5-11,67,12,Masked,NA,NA,NA,NA,18%,<5%,NA,NA
104000,Mataraua Forest,Northland,Maori,12+,350,257,239,223,110,97,33,73%,68%,49%,34%
104000,Mataraua Forest,Northland,Maori,5-11,55,11,8,NA,NA,NA,NA,20%,15%,NA,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,859,644,618,573,279,261,46,75%,72%,49%,18%
104100,Matawaia-Taumarere,Northland,Maori,5-11,158,39,6,NA,NA,NA,NA,25%,<5%,NA,NA
104200,Russell Peninsula,Northland,Maori,12+,80,61,61,57,43,38,14,76%,76%,75%,37%
104300,Opua (Far North District),Northland,Maori,12+,184,143,139,130,73,67,14,78%,76%,56%,21%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,423,348,333,321,191,177,53,82%,79%,60%,30%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,68,11,Masked,NA,NA,NA,NA,16%,<5%,NA,NA
104500,Moerewa,Northland,Maori,12+,"1,225",965,924,863,429,376,85,79%,75%,50%,23%
104500,Moerewa,Northland,Maori,5-11,217,34,8,NA,NA,NA,NA,16%,<5%,NA,NA
104600,Kawakawa,Northland,Maori,12+,841,686,649,604,302,269,49,82%,77%,50%,18%
104600,Kawakawa,Northland,Maori,5-11,149,36,10,NA,NA,NA,NA,24%,7%,NA,NA
104700,Maromaku,Northland,Maori,12+,279,202,190,178,92,83,22,72%,68%,52%,27%
104700,Maromaku,Northland,Maori,5-11,75,24,Masked,NA,NA,NA,NA,32%,7%,NA,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,655,534,517,474,233,210,53,82%,79%,49%,25%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,129,27,6,NA,NA,NA,NA,21%,<5%,NA,NA
104900,Whangaruru,Northland,Maori,12+,706,560,545,512,276,250,47,79%,77%,54%,19%
104900,Whangaruru,Northland,Maori,5-11,146,51,8,NA,NA,NA,NA,35%,5%,NA,NA
105100,Matarau,Northland,Maori,12+,433,338,330,301,157,137,35,78%,76%,52%,26%
105100,Matarau,Northland,Maori,5-11,82,32,13,NA,NA,NA,NA,39%,16%,NA,NA
105200,Hikurangi,Northland,Maori,12+,497,400,378,345,176,140,23,80%,76%,51%,16%
105200,Hikurangi,Northland,Maori,5-11,131,44,19,NA,NA,NA,NA,34%,15%,NA,NA
105300,Kauri,Northland,Maori,12+,255,205,200,191,112,95,18,80%,78%,59%,19%
105300,Kauri,Northland,Maori,5-11,51,17,7,NA,NA,NA,NA,33%,14%,NA,NA
105400,Maungatapere,Northland,Maori,12+,473,398,386,360,210,175,37,84%,82%,58%,21%
105400,Maungatapere,Northland,Maori,5-11,100,35,15,NA,NA,NA,NA,35%,15%,NA,NA
105500,Kamo West,Northland,Maori,12+,440,379,373,335,196,172,47,86%,85%,59%,27%
105500,Kamo West,Northland,Maori,5-11,92,44,16,NA,NA,NA,NA,48%,17%,NA,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,250,203,195,181,107,94,20,81%,78%,59%,21%
105700,Kiripaka,Northland,Maori,12+,215,172,165,155,79,75,23,80%,77%,51%,31%
105800,Kamo East,Northland,Maori,12+,977,823,783,729,325,252,39,84%,80%,45%,15%
105800,Kamo East,Northland,Maori,5-11,253,71,17,NA,NA,NA,NA,28%,7%,NA,NA
105800,Kamo East,Northland,Pacific Peoples,12+,96,78,77,74,39,37,Masked,81%,80%,53%,5%
105900,Granfield Reserve,Northland,Maori,12+,487,421,405,382,199,169,47,86%,83%,52%,28%
105900,Granfield Reserve,Northland,Maori,5-11,84,29,10,NA,NA,NA,NA,35%,12%,NA,NA
106000,Kamo Central,Northland,Maori,12+,435,371,357,335,172,148,35,85%,82%,51%,24%
106000,Kamo Central,Northland,Maori,5-11,94,33,12,NA,NA,NA,NA,35%,13%,NA,NA
106000,Kamo Central,Northland,Pacific Peoples,12+,40,36,35,32,20,18,Masked,90%,88%,62%,17%
106100,Whau Valley,Northland,Maori,12+,611,521,507,477,258,214,43,85%,83%,54%,20%
106100,Whau Valley,Northland,Maori,5-11,122,37,12,NA,NA,NA,NA,30%,10%,NA,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,48,42,41,38,25,25,Masked,88%,85%,66%,20%
106200,Tikipunga North,Northland,Maori,12+,"1,042",841,806,743,374,312,71,81%,77%,50%,23%
106200,Tikipunga North,Northland,Maori,5-11,263,71,17,NA,NA,NA,NA,27%,6%,NA,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,93,76,74,70,41,35,8,82%,80%,59%,23%
106300,Pukenui,Northland,Maori,12+,198,167,164,146,97,86,22,84%,83%,66%,26%
106300,Pukenui,Northland,Maori,5-11,56,26,7,NA,NA,NA,NA,46%,12%,NA,NA
106400,Otangarei,Northland,Maori,12+,"1,331","1,036",955,888,402,351,59,78%,72%,45%,17%
106400,Otangarei,Northland,Maori,5-11,306,49,10,NA,NA,NA,NA,16%,<5%,NA,NA
106400,Otangarei,Northland,Pacific Peoples,12+,55,43,41,38,20,18,Masked,78%,75%,53%,17%
106500,Tikipunga South,Northland,Maori,12+,"1,293","1,073","1,035",954,489,426,95,83%,80%,51%,22%
106500,Tikipunga South,Northland,Maori,5-11,275,92,21,NA,NA,NA,NA,33%,8%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,89,83,80,77,38,31,10,93%,90%,49%,32%
106600,Kensington (Whangarei District),Northland,Maori,12+,758,611,600,568,313,263,66,81%,79%,55%,25%
106600,Kensington (Whangarei District),Northland,Maori,5-11,126,27,11,NA,NA,NA,NA,21%,9%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,64,56,55,51,33,32,Masked,88%,86%,65%,9%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,155,123,118,110,65,57,14,79%,76%,59%,25%
106800,Mairtown,Northland,Maori,12+,537,457,447,424,275,236,49,85%,83%,65%,21%
106800,Mairtown,Northland,Maori,5-11,84,36,15,NA,NA,NA,NA,43%,18%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,57,49,48,45,26,23,8,86%,84%,58%,35%
106900,Maunu-Horahora,Northland,Maori,12+,548,461,449,411,236,198,52,84%,82%,57%,26%
106900,Maunu-Horahora,Northland,Maori,5-11,101,43,15,NA,NA,NA,NA,43%,15%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,53,49,48,47,36,28,Masked,92%,91%,77%,14%
107000,Woodhill-Vinetown,Northland,Maori,12+,734,586,558,524,301,256,58,80%,76%,57%,23%
107000,Woodhill-Vinetown,Northland,Maori,5-11,105,29,10,NA,NA,NA,NA,28%,10%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,72,63,62,59,32,24,Masked,88%,86%,54%,12%
107100,Whangarei Central,Northland,Maori,12+,274,230,224,212,121,107,24,84%,82%,57%,22%
107200,Riverside,Northland,Maori,12+,450,365,357,337,177,151,36,81%,79%,53%,24%
107200,Riverside,Northland,Maori,5-11,76,31,7,NA,NA,NA,NA,41%,9%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,48,43,43,39,21,18,Masked,90%,90%,54%,11%
107300,Raumanga,Northland,Maori,12+,"1,490","1,206","1,133","1,047",456,372,77,81%,76%,44%,21%
107300,Raumanga,Northland,Maori,5-11,335,95,20,NA,NA,NA,NA,28%,6%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,118,103,97,89,43,32,8,87%,82%,48%,25%
107400,Tarewa,Northland,Maori,12+,"1,005",786,754,697,327,285,37,78%,75%,47%,13%
107400,Tarewa,Northland,Maori,5-11,226,62,22,NA,NA,NA,NA,27%,10%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,46,42,41,38,20,15,Masked,91%,89%,53%,7%
107500,Morningside (Whangarei District),Northland,Maori,12+,813,666,635,596,307,255,59,82%,78%,52%,23%
107500,Morningside (Whangarei District),Northland,Maori,5-11,130,46,20,NA,NA,NA,NA,35%,15%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,54,48,47,44,24,23,Masked,89%,87%,55%,9%
107600,Ngunguru,Northland,Maori,12+,154,129,128,120,72,63,21,84%,83%,60%,33%
107600,Ngunguru,Northland,Maori,5-11,43,14,Masked,NA,NA,NA,NA,33%,9%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,307,243,231,216,132,116,19,79%,75%,61%,16%
107700,Otaika-Portland,Northland,Maori,5-11,57,20,11,NA,NA,NA,NA,35%,19%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,260,215,212,193,109,96,27,83%,82%,56%,28%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,57,12,7,NA,NA,NA,NA,21%,12%,NA,NA
108000,Pataua,Northland,Maori,12+,221,165,156,148,68,61,14,75%,71%,46%,23%
108000,Pataua,Northland,Maori,5-11,50,9,Masked,NA,NA,NA,NA,18%,8%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,254,223,218,209,124,105,25,88%,86%,59%,24%
108100,Onerahi Park,Northland,Maori,5-11,47,20,10,NA,NA,NA,NA,43%,21%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,667,557,539,490,244,215,43,84%,81%,50%,20%
108200,Sherwood Rise,Northland,Maori,5-11,149,37,15,NA,NA,NA,NA,25%,10%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,46,42,41,38,21,16,Masked,91%,89%,55%,12%
108300,Onerahi,Northland,Maori,12+,604,478,455,416,197,164,26,79%,75%,47%,16%
108300,Onerahi,Northland,Maori,5-11,144,35,17,NA,NA,NA,NA,24%,12%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,53,43,43,40,19,19,Masked,81%,81%,48%,26%
108500,Parua Bay,Northland,Maori,12+,303,256,253,234,153,140,30,84%,83%,65%,21%
108500,Parua Bay,Northland,Maori,5-11,58,26,8,NA,NA,NA,NA,45%,14%,NA,NA
108600,Bream Bay,Northland,Maori,12+,363,297,286,258,136,130,27,82%,79%,53%,21%
108600,Bream Bay,Northland,Maori,5-11,75,23,11,NA,NA,NA,NA,31%,15%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,345,281,274,252,146,131,38,81%,79%,58%,29%
108700,Marsden Bay,Northland,Maori,5-11,84,20,10,NA,NA,NA,NA,24%,12%,NA,NA
108700,Marsden Bay,Northland,Pacific Peoples,12+,40,33,32,28,13,13,Masked,82%,80%,46%,23%
108800,Ruakaka,Northland,Maori,12+,663,561,540,495,256,230,53,85%,81%,52%,23%
108800,Ruakaka,Northland,Maori,5-11,144,44,9,NA,NA,NA,NA,31%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,44,44,39,27,23,6,85%,85%,69%,26%
108900,Bream Head,Northland,Maori,12+,104,91,90,87,62,55,23,88%,87%,71%,42%
109000,Waipu,Northland,Maori,12+,328,257,252,236,138,123,37,78%,77%,58%,30%
109000,Waipu,Northland,Maori,5-11,48,12,Masked,NA,NA,NA,NA,25%,10%,NA,NA
109100,Kaipara Coastal,Northland,Maori,12+,899,642,605,574,287,256,48,71%,67%,50%,19%
109100,Kaipara Coastal,Northland,Maori,5-11,179,39,11,NA,NA,NA,NA,22%,6%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,62,49,48,45,17,17,7,79%,77%,38%,41%
109200,Maungaru,Northland,Maori,12+,278,226,220,206,101,86,16,81%,79%,49%,19%
109200,Maungaru,Northland,Maori,5-11,67,20,Masked,NA,NA,NA,NA,30%,6%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,371","1,062",995,936,408,364,82,77%,73%,44%,23%
109300,Dargaville,Northland,Maori,5-11,261,45,23,NA,NA,NA,NA,17%,9%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,221,199,194,181,82,73,9,90%,88%,45%,12%
109300,Dargaville,Northland,Pacific Peoples,5-11,42,9,Masked,NA,NA,NA,NA,21%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,477,369,357,333,187,178,37,77%,75%,56%,21%
109400,Ruawai-Matakohe,Northland,Maori,5-11,114,25,11,NA,NA,NA,NA,22%,10%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,200,144,137,131,69,65,10,72%,68%,53%,15%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,48,11,Masked,NA,NA,NA,NA,23%,6%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,194,163,155,147,71,64,9,84%,80%,48%,14%
109600,Maungaturoto,Northland,Maori,5-11,56,18,Masked,NA,NA,NA,NA,32%,5%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,449,318,307,284,134,124,28,71%,68%,47%,23%
109700,Kaiwaka,Northland,Maori,5-11,88,23,Masked,NA,NA,NA,NA,26%,6%,NA,NA
109700,Kaiwaka,Northland,Pacific Peoples,12+,45,35,35,31,17,14,Masked,78%,78%,55%,14%
109800,Mangawhai Rural,Northland,Maori,12+,191,138,133,124,65,59,14,72%,70%,52%,24%
109800,Mangawhai Rural,Northland,Maori,5-11,60,11,7,NA,NA,NA,NA,18%,12%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,48,37,37,35,20,19,6,77%,77%,57%,32%
109900,Mangawhai Heads,Northland,Maori,12+,161,133,129,119,69,59,11,83%,80%,58%,19%
109900,Mangawhai Heads,Northland,Maori,5-11,48,16,8,NA,NA,NA,NA,33%,17%,NA,NA
110100,Mangawhai,Northland,Maori,12+,90,69,68,59,36,31,6,77%,76%,61%,19%
110200,Okahukura Peninsula,Waitemata,Maori,12+,202,155,151,132,52,45,14,77%,75%,39%,31%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,49,10,Masked,NA,NA,NA,NA,20%,10%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,390,315,312,287,160,141,46,81%,80%,56%,33%
110400,Cape Rodney,Waitemata,Maori,5-11,68,29,20,NA,NA,NA,NA,43%,29%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,61,48,46,43,27,24,8,79%,75%,63%,33%
110500,Wellsford,Waitemata,Maori,12+,314,232,222,210,88,75,15,74%,71%,42%,20%
110500,Wellsford,Waitemata,Maori,5-11,70,13,7,NA,NA,NA,NA,19%,10%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,77,64,63,62,25,16,Masked,83%,82%,40%,25%
110700,South Head,Waitemata,Maori,12+,411,330,321,300,154,139,38,80%,78%,51%,27%
110700,South Head,Waitemata,Maori,5-11,81,20,Masked,NA,NA,NA,NA,25%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,78,62,50,47,27,20,Masked,79%,64%,57%,10%
110800,Kaipara Hills,Waitemata,Maori,12+,284,225,216,196,94,83,24,79%,76%,48%,29%
110800,Kaipara Hills,Waitemata,Maori,5-11,58,18,8,NA,NA,NA,NA,31%,14%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,94,67,64,59,31,31,10,71%,68%,53%,32%
111100,Warkworth West,Waitemata,Maori,12+,150,129,127,119,61,53,13,86%,85%,51%,25%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,102,89,87,79,50,41,Masked,87%,85%,63%,10%
111200,Puhoi Valley,Waitemata,Maori,12+,228,187,181,166,90,71,22,82%,79%,54%,31%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,100,83,83,77,53,39,Masked,83%,83%,69%,8%
111300,Warkworth East,Waitemata,Maori,12+,222,188,186,173,83,73,21,85%,84%,48%,29%
111300,Warkworth East,Waitemata,Maori,5-11,40,12,8,NA,NA,NA,NA,30%,20%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,212,196,192,174,111,87,8,92%,91%,64%,9%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,43,20,9,NA,NA,NA,NA,47%,21%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,84,71,70,67,48,46,22,85%,83%,72%,48%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,66,58,57,57,48,36,Masked,88%,86%,84%,6%
111600,Te Kuru,Waitemata,Maori,12+,155,138,134,124,61,52,19,89%,86%,49%,37%
111700,Snells Beach,Waitemata,Maori,12+,245,217,216,194,115,102,33,89%,88%,59%,32%
111700,Snells Beach,Waitemata,Maori,5-11,52,21,9,NA,NA,NA,NA,40%,17%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,131,116,114,107,65,47,9,89%,87%,61%,19%
111800,Barrier Islands,Auckland,Maori,12+,194,152,150,145,93,81,31,78%,77%,64%,38%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,60,50,49,43,22,21,9,83%,82%,51%,43%
112100,Wainui-Waiwera,Waitemata,Maori,12+,112,99,97,94,56,48,16,88%,87%,60%,33%
112200,Parakai,Waitemata,Maori,12+,197,168,163,143,64,56,14,85%,83%,45%,25%
112300,Helensville Rural,Waitemata,Maori,12+,130,115,114,106,62,51,13,88%,88%,58%,25%
112400,Helensville,Waitemata,Maori,12+,412,336,323,297,159,132,40,82%,78%,54%,30%
112400,Helensville,Waitemata,Maori,5-11,85,32,12,NA,NA,NA,NA,38%,14%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,133,113,113,107,71,46,11,85%,85%,66%,24%
112500,Waitoki,Waitemata,Maori,12+,57,49,49,46,27,21,6,86%,86%,59%,29%
112600,Waikoukou Valley,Waitemata,Maori,12+,92,86,84,73,42,36,11,93%,91%,58%,31%
112700,Orewa North,Waitemata,Maori,12+,203,183,181,170,99,81,28,90%,89%,58%,35%
112700,Orewa North,Waitemata,Pacific Peoples,12+,68,60,59,55,39,30,11,88%,87%,71%,37%
112800,Hatfields Beach,Waitemata,Maori,12+,114,92,92,84,56,44,11,81%,81%,67%,25%
112900,Orewa South,Waitemata,Maori,12+,147,134,131,122,72,64,27,91%,89%,59%,42%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,61,61,60,36,32,8,92%,92%,60%,25%
113000,Orewa Central,Waitemata,Maori,12+,171,151,148,139,90,83,35,88%,87%,65%,42%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,72,60,59,58,39,30,11,83%,82%,67%,37%
113100,Millwater North,Waitemata,Maori,12+,82,69,68,57,38,32,10,84%,83%,67%,31%
113200,Waipatukahu,Waitemata,Maori,12+,168,150,148,141,84,74,21,89%,88%,60%,28%
113300,Millwater South,Waitemata,Maori,12+,152,135,131,116,68,57,12,89%,86%,59%,21%
113400,Dairy Flat North,Waitemata,Maori,12+,171,141,134,127,57,43,14,82%,78%,45%,33%
