SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101300,Peria,Northland,Maori,5-11,85,11,Masked,NA,NA,13%,<5%,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,309,244,230,172,105,79%,74%,61%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,69,20,Masked,NA,NA,29%,<5%,NA
101500,Whakapaku,Northland,Maori,12+,269,218,205,157,92,81%,76%,59%
101500,Whakapaku,Northland,Maori,5-11,61,17,Masked,NA,NA,28%,<5%,NA
101600,Hokianga North,Northland,Maori,12+,647,542,525,439,301,84%,81%,69%
101600,Hokianga North,Northland,Maori,5-11,123,29,Masked,NA,NA,24%,<5%,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,367,299,292,234,162,81%,80%,69%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,47,10,0,NA,NA,21%,<5%,NA
101800,Whakarara,Northland,Maori,12+,535,467,448,374,249,87%,84%,67%
101800,Whakarara,Northland,Maori,5-11,74,28,Masked,NA,NA,38%,<5%,NA
101900,Kaeo,Northland,Maori,12+,460,366,343,280,177,80%,75%,63%
101900,Kaeo,Northland,Maori,5-11,107,35,Masked,NA,NA,33%,<5%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,632,462,431,346,202,73%,68%,58%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,119,10,Masked,NA,NA,8%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,701,535,502,400,257,76%,72%,64%
102100,Hokianga South,Northland,Maori,5-11,113,28,Masked,NA,NA,25%,<5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,250,209,200,151,87,84%,80%,58%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,53,17,0,NA,NA,32%,<5%,NA
102300,Okaihau,Northland,Maori,12+,308,266,252,212,109,86%,82%,51%
102300,Okaihau,Northland,Maori,5-11,55,12,Masked,NA,NA,22%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,348,312,294,240,139,90%,84%,58%
102400,Rangitane-Purerua,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
102500,Waipapa,Northland,Maori,12+,125,108,103,81,42,86%,82%,52%
102600,Puketotara,Northland,Maori,12+,229,197,193,150,90,86%,84%,60%
102600,Puketotara,Northland,Maori,5-11,49,21,0,NA,NA,43%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,765,587,560,444,240,77%,73%,54%
102700,Waima Forest,Northland,Maori,5-11,126,17,Masked,NA,NA,13%,<5%,NA
102800,Riverview,Northland,Maori,12+,217,Masked,201,154,97,>95%,93%,63%
102800,Riverview,Northland,Maori,5-11,58,21,Masked,NA,NA,36%,<5%,NA
102900,Waipoua Forest,Northland,Maori,12+,623,510,489,417,265,82%,78%,64%
102900,Waipoua Forest,Northland,Maori,5-11,89,13,Masked,NA,NA,15%,<5%,NA
103000,Kerikeri Central,Northland,Maori,12+,452,402,386,288,151,89%,85%,52%
103000,Kerikeri Central,Northland,Maori,5-11,104,29,Masked,NA,NA,28%,<5%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,57,Masked,Masked,87,27,>95%,>95%,31%
103100,Kerikeri South,Northland,Maori,12+,233,203,194,158,94,87%,83%,59%
103100,Kerikeri South,Northland,Maori,5-11,50,18,Masked,NA,NA,36%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,410,352,334,280,174,86%,81%,62%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,72,14,Masked,NA,NA,19%,<5%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,266,236,234,208,127,89%,88%,61%
103400,Ngapuhi,Northland,Maori,12+,927,764,723,561,313,82%,78%,56%
103400,Ngapuhi,Northland,Maori,5-11,176,29,6,NA,NA,16%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,733","2,223","2,098","1,592",878,81%,77%,55%
103500,Kaikohe,Northland,Maori,5-11,617,140,16,NA,NA,23%,<5%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,100,90,88,71,36,90%,88%,51%
103600,Pakaraka,Northland,Maori,12+,146,134,128,105,61,92%,88%,58%
103700,Haruru,Northland,Maori,12+,215,193,190,150,80,90%,88%,53%
103700,Haruru,Northland,Maori,5-11,66,28,Masked,NA,NA,42%,<5%,NA
103800,Russell,Northland,Maori,12+,134,127,126,112,79,95%,94%,71%
103900,Paihia,Northland,Maori,12+,490,410,391,310,170,84%,80%,55%
103900,Paihia,Northland,Maori,5-11,82,17,Masked,NA,NA,21%,<5%,NA
104000,Mataraua Forest,Northland,Maori,12+,321,254,238,190,110,79%,74%,58%
104000,Mataraua Forest,Northland,Maori,5-11,61,11,Masked,NA,NA,18%,<5%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,810,656,629,460,269,81%,78%,58%
104100,Matawaia-Taumarere,Northland,Maori,5-11,163,44,Masked,NA,NA,27%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,76,60,60,52,41,79%,79%,79%
104300,Opua (Far North District),Northland,Maori,12+,180,144,138,115,68,80%,77%,59%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,391,335,321,275,175,86%,82%,64%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,64,12,0,NA,NA,19%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,182","1,001",953,736,414,85%,81%,56%
104500,Moerewa,Northland,Maori,5-11,256,32,Masked,NA,NA,12%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,806,716,673,519,299,89%,83%,58%
104600,Kawakawa,Northland,Maori,5-11,168,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,240,189,182,139,81,79%,76%,58%
104700,Maromaku,Northland,Maori,5-11,62,21,Masked,NA,NA,34%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,595,539,513,389,228,91%,86%,59%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,125,26,Masked,NA,NA,21%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,656,571,554,442,258,87%,84%,58%
104900,Whangaruru,Northland,Maori,5-11,124,46,Masked,NA,NA,37%,<5%,NA
105100,Matarau,Northland,Maori,12+,353,317,309,246,141,90%,88%,57%
105100,Matarau,Northland,Maori,5-11,87,25,Masked,NA,NA,29%,<5%,NA
105200,Hikurangi,Northland,Maori,12+,471,419,398,306,160,89%,85%,52%
105200,Hikurangi,Northland,Maori,5-11,134,41,8,NA,NA,31%,6%,NA
105300,Kauri,Northland,Maori,12+,239,207,204,164,109,87%,85%,66%
105300,Kauri,Northland,Maori,5-11,57,16,Masked,NA,NA,28%,<5%,NA
105400,Maungatapere,Northland,Maori,12+,426,392,381,299,200,92%,89%,67%
105400,Maungatapere,Northland,Maori,5-11,103,38,9,NA,NA,37%,9%,NA
105500,Kamo West,Northland,Maori,12+,393,358,353,269,172,91%,90%,64%
105500,Kamo West,Northland,Maori,5-11,94,37,Masked,NA,NA,39%,<5%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,221,201,195,158,99,91%,88%,63%
105700,Kiripaka,Northland,Maori,12+,181,155,150,123,70,86%,83%,57%
105800,Kamo East,Northland,Maori,12+,926,835,797,605,291,90%,86%,48%
105800,Kamo East,Northland,Maori,5-11,250,67,Masked,NA,NA,27%,<5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,101,88,84,72,41,87%,83%,57%
105900,Granfield Reserve,Northland,Maori,12+,453,424,404,312,193,94%,89%,62%
105900,Granfield Reserve,Northland,Maori,5-11,90,30,Masked,NA,NA,33%,6%,NA
106000,Kamo Central,Northland,Maori,12+,423,389,378,283,168,92%,89%,59%
106000,Kamo Central,Northland,Maori,5-11,87,36,6,NA,NA,41%,7%,NA
106100,Whau Valley,Northland,Maori,12+,604,546,528,426,245,90%,87%,58%
106100,Whau Valley,Northland,Maori,5-11,125,45,6,NA,NA,36%,<5%,NA
106200,Tikipunga North,Northland,Maori,12+,951,860,823,620,327,90%,87%,53%
106200,Tikipunga North,Northland,Maori,5-11,277,64,Masked,NA,NA,23%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,81,72,70,57,31,89%,86%,54%
106300,Pukenui,Northland,Maori,12+,172,156,153,125,87,91%,89%,70%
106300,Pukenui,Northland,Maori,5-11,48,26,Masked,NA,NA,54%,8%,NA
106400,Otangarei,Northland,Maori,12+,"1,261","1,054",969,715,332,84%,77%,46%
106400,Otangarei,Northland,Maori,5-11,270,33,Masked,NA,NA,12%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,56,43,41,37,18,77%,73%,49%
106500,Tikipunga South,Northland,Maori,12+,"1,173","1,084","1,038",803,440,92%,88%,55%
106500,Tikipunga South,Northland,Maori,5-11,291,96,15,NA,NA,33%,5%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,79,Masked,75,61,32,>95%,95%,52%
106600,Kensington (Whangarei District),Northland,Maori,12+,714,629,608,490,290,88%,85%,59%
106600,Kensington (Whangarei District),Northland,Maori,5-11,126,25,Masked,NA,NA,20%,<5%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,64,Masked,Masked,56,30,>95%,>95%,54%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,138,123,117,91,53,89%,85%,58%
106800,Mairtown,Northland,Maori,12+,523,467,454,377,246,89%,87%,65%
106800,Mairtown,Northland,Maori,5-11,95,29,Masked,NA,NA,31%,<5%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,58,43,43,38,22,74%,74%,58%
106900,Maunu-Horahora,Northland,Maori,12+,518,469,458,358,221,91%,88%,62%
106900,Maunu-Horahora,Northland,Maori,5-11,109,43,8,NA,NA,39%,7%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,40,32,32,27,23,80%,80%,85%
107000,Woodhill-Vinetown,Northland,Maori,12+,722,607,579,464,273,84%,80%,59%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,28,Masked,NA,NA,25%,<5%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,86,Masked,Masked,66,43,>95%,>95%,65%
107100,Whangarei Central,Northland,Maori,12+,255,222,213,172,95,87%,84%,55%
107200,Riverside,Northland,Maori,12+,425,363,356,291,161,85%,84%,55%
107200,Riverside,Northland,Maori,5-11,77,30,Masked,NA,NA,39%,6%,NA
107200,Riverside,Northland,Pacific Peoples,12+,46,43,43,31,18,93%,93%,58%
107300,Raumanga,Northland,Maori,12+,"1,439","1,245","1,167",852,403,87%,81%,47%
107300,Raumanga,Northland,Maori,5-11,350,73,11,NA,NA,21%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,94,89,83,66,34,95%,88%,52%
107400,Tarewa,Northland,Maori,12+,857,730,701,523,282,85%,82%,54%
107400,Tarewa,Northland,Maori,5-11,239,54,6,NA,NA,23%,<5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,757,681,647,522,280,90%,85%,54%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,46,6,NA,NA,35%,<5%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,50,47,47,41,24,94%,94%,59%
107600,Ngunguru,Northland,Maori,12+,155,136,134,116,71,88%,86%,61%
107700,Otaika-Portland,Northland,Maori,12+,296,244,232,188,119,82%,78%,63%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,Masked,NA,NA,33%,6%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,237,207,203,149,85,87%,86%,57%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,57,13,Masked,NA,NA,23%,7%,NA
108000,Pataua,Northland,Maori,12+,189,145,139,113,58,77%,74%,51%
108000,Pataua,Northland,Maori,5-11,42,9,Masked,NA,NA,21%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,244,227,221,185,121,93%,91%,65%
108100,Onerahi Park,Northland,Maori,5-11,51,18,8,NA,NA,35%,16%,NA
108200,Sherwood Rise,Northland,Maori,12+,610,553,533,412,220,91%,87%,53%
108200,Sherwood Rise,Northland,Maori,5-11,150,34,6,NA,NA,23%,<5%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,44,Masked,Masked,35,19,>95%,>95%,54%
108300,Onerahi,Northland,Maori,12+,587,518,494,353,184,88%,84%,52%
108300,Onerahi,Northland,Maori,5-11,160,39,15,NA,NA,24%,9%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,48,39,39,30,16,81%,81%,53%
108500,Parua Bay,Northland,Maori,12+,272,253,250,205,144,93%,92%,70%
108500,Parua Bay,Northland,Maori,5-11,60,25,Masked,NA,NA,42%,7%,NA
108600,Bream Bay,Northland,Maori,12+,346,295,282,228,135,85%,82%,59%
108600,Bream Bay,Northland,Maori,5-11,68,16,Masked,NA,NA,24%,<5%,NA
108700,Marsden Bay,Northland,Maori,12+,305,Masked,284,225,143,>95%,93%,64%
108700,Marsden Bay,Northland,Maori,5-11,75,20,9,NA,NA,27%,12%,NA
108800,Ruakaka,Northland,Maori,12+,583,547,528,407,227,94%,91%,56%
108800,Ruakaka,Northland,Maori,5-11,138,40,Masked,NA,NA,29%,<5%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,53,49,49,40,27,92%,92%,68%
108900,Bream Head,Northland,Maori,12+,90,84,84,76,56,93%,93%,74%
109000,Waipu,Northland,Maori,12+,300,242,238,199,128,81%,79%,64%
109000,Waipu,Northland,Maori,5-11,47,11,Masked,NA,NA,23%,6%,NA
109100,Kaipara Coastal,Northland,Maori,12+,863,669,633,491,265,78%,73%,54%
109100,Kaipara Coastal,Northland,Maori,5-11,162,40,Masked,NA,NA,25%,<5%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,51,48,48,36,13,94%,94%,36%
109200,Maungaru,Northland,Maori,12+,252,221,212,175,87,88%,84%,50%
109200,Maungaru,Northland,Maori,5-11,58,17,Masked,NA,NA,29%,<5%,NA
109300,Dargaville,Northland,Maori,12+,"1,355","1,109","1,033",813,392,82%,76%,48%
109300,Dargaville,Northland,Maori,5-11,271,43,9,NA,NA,16%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,199,Masked,185,148,64,>95%,93%,43%
109300,Dargaville,Northland,Pacific Peoples,5-11,43,13,Masked,NA,NA,30%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,467,392,376,311,192,84%,81%,62%
109400,Ruawai-Matakohe,Northland,Maori,5-11,102,21,6,NA,NA,21%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,175,130,127,106,59,74%,73%,56%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,41,Masked,0,NA,NA,12%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,177,163,153,123,62,92%,86%,50%
109600,Maungaturoto,Northland,Maori,5-11,53,16,Masked,NA,NA,30%,<5%,NA
109700,Kaiwaka,Northland,Maori,12+,423,340,326,251,141,80%,77%,56%
109700,Kaiwaka,Northland,Maori,5-11,90,22,Masked,NA,NA,24%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,179,141,138,116,63,79%,77%,54%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,159,144,137,115,71,91%,86%,62%
109900,Mangawhai Heads,Northland,Maori,5-11,41,17,Masked,NA,NA,41%,10%,NA
110100,Mangawhai,Northland,Maori,12+,71,63,63,49,29,89%,89%,59%
110200,Okahukura Peninsula,Waitemata,Maori,12+,174,147,142,106,44,84%,82%,42%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,6%,NA
110400,Cape Rodney,Waitemata,Maori,12+,364,328,324,264,156,90%,89%,59%
110400,Cape Rodney,Waitemata,Maori,5-11,81,28,10,NA,NA,35%,12%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,51,42,39,36,17,82%,76%,47%
110500,Wellsford,Waitemata,Maori,12+,295,240,230,180,91,81%,78%,51%
110500,Wellsford,Waitemata,Maori,5-11,67,13,Masked,NA,NA,19%,<5%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,66,60,59,53,18,91%,89%,34%
110700,South Head,Waitemata,Maori,12+,364,317,310,261,132,87%,85%,51%
110700,South Head,Waitemata,Maori,5-11,77,21,Masked,NA,NA,27%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,Masked,46,42,25,>95%,88%,60%
110800,Kaipara Hills,Waitemata,Maori,12+,257,226,218,180,83,88%,85%,46%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,17,Masked,NA,NA,33%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,68,65,52,27,87%,83%,52%
111100,Warkworth West,Waitemata,Maori,12+,145,131,128,104,56,90%,88%,54%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,83,Masked,Masked,75,52,>95%,>95%,69%
111200,Puhoi Valley,Waitemata,Maori,12+,193,175,172,128,65,91%,89%,51%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,59,36,>95%,>95%,61%
111300,Warkworth East,Waitemata,Maori,12+,194,176,170,137,69,91%,88%,50%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,161,Masked,Masked,158,100,>95%,>95%,63%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,47,26,Masked,NA,NA,55%,6%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,78,72,71,63,42,92%,91%,67%
111600,Te Kuru,Waitemata,Maori,12+,147,Masked,Masked,111,62,>95%,>95%,56%
111600,Te Kuru,Waitemata,Maori,5-11,42,17,Masked,NA,NA,40%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,234,220,218,167,107,94%,93%,64%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,104,Masked,Masked,89,45,>95%,>95%,51%
111800,Barrier Islands,Auckland,Maori,12+,173,141,137,111,81,82%,79%,73%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,32,20,>95%,>95%,62%
112100,Wainui-Waiwera,Waitemata,Maori,12+,99,Masked,93,80,50,>95%,94%,62%
112200,Parakai,Waitemata,Maori,12+,189,171,164,117,57,90%,87%,49%
112300,Helensville Rural,Waitemata,Maori,12+,107,101,101,83,54,94%,94%,65%
112400,Helensville,Waitemata,Maori,12+,415,364,348,284,157,88%,84%,55%
112400,Helensville,Waitemata,Maori,5-11,95,35,6,NA,NA,37%,6%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,95,60,>95%,>95%,63%
112500,Waitoki,Waitemata,Maori,12+,59,53,53,43,27,90%,90%,63%
112600,Waikoukou Valley,Waitemata,Maori,12+,84,Masked,Masked,59,34,>95%,>95%,58%
112700,Orewa North,Waitemata,Maori,12+,181,Masked,171,138,88,>95%,94%,64%
112700,Orewa North,Waitemata,Pacific Peoples,12+,62,57,56,46,32,92%,90%,70%
112800,Hatfields Beach,Waitemata,Maori,12+,106,Masked,Masked,79,53,>95%,>95%,67%
112900,Orewa South,Waitemata,Maori,12+,126,Masked,116,100,59,>95%,92%,59%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,58,54,33,88%,87%,61%
113000,Orewa Central,Waitemata,Maori,12+,146,Masked,136,118,83,>95%,93%,70%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,70,60,60,55,35,86%,86%,64%
113100,Millwater North,Waitemata,Maori,12+,74,Masked,Masked,51,38,>95%,>95%,75%
113200,Waipatukahu,Waitemata,Maori,12+,155,141,140,124,79,91%,90%,64%
113300,Millwater South,Waitemata,Maori,12+,132,121,118,84,53,92%,89%,63%
113300,Millwater South,Waitemata,Maori,5-11,40,20,Masked,NA,NA,50%,<5%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,145,129,125,104,40,89%,86%,38%
113500,Dairy Flat West,Waitemata,Maori,12+,49,42,42,31,21,86%,86%,68%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,64,36,>95%,>95%,56%
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,Masked,Masked,45,19,>95%,>95%,42%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,50,43,42,32,14,86%,84%,44%
113900,Red Beach West,Waitemata,Maori,12+,110,101,96,77,49,92%,87%,64%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,145,95,>95%,>95%,66%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,51,Masked,Masked,44,28,>95%,>95%,64%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,84,83,65,35,83%,82%,54%
114200,Waimauku,Waitemata,Maori,12+,78,Masked,Masked,64,39,>95%,>95%,61%
114400,Vipond,Waitemata,Maori,12+,176,164,163,126,81,93%,93%,64%
114400,Vipond,Waitemata,Maori,5-11,48,13,Masked,NA,NA,27%,8%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,33,23,>95%,>95%,70%
114500,Muriwai,Waitemata,Maori,12+,83,Masked,Masked,66,41,>95%,>95%,62%
114600,Stanmore Bay West,Waitemata,Maori,12+,186,174,169,142,79,94%,91%,56%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,24,6,NA,NA,55%,14%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,106,Masked,Masked,81,45,>95%,>95%,56%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,64,50,33,>95%,94%,66%
114800,Okura Bush,Waitemata,Maori,12+,63,56,53,44,25,89%,84%,57%
114900,Whangaparoa Central,Waitemata,Maori,12+,244,221,217,175,88,91%,89%,50%
114900,Whangaparoa Central,Waitemata,Maori,5-11,59,28,7,NA,NA,47%,12%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,36,20,92%,92%,56%
115000,Kumeu-Huapai,Waitemata,Maori,12+,236,Masked,Masked,191,120,>95%,>95%,63%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,69,46,10,NA,NA,67%,14%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,147,Masked,Masked,118,85,>95%,>95%,72%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,193,188,148,78,93%,90%,53%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,40,36,35,26,19,90%,88%,73%
115200,Manly West,Waitemata,Maori,12+,154,145,142,112,60,94%,92%,54%
115200,Manly West,Waitemata,Pacific Peoples,12+,42,Masked,Masked,34,12,>95%,>95%,35%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,69,Masked,Masked,52,27,>95%,>95%,52%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,89,Masked,Masked,73,48,>95%,>95%,66%
115500,Coatesville,Waitemata,Maori,12+,71,64,61,49,31,90%,86%,63%
115600,Dairy Flat South,Waitemata,Maori,12+,59,53,53,44,25,90%,90%,57%
115700,Gulf Harbour North,Waitemata,Maori,12+,113,Masked,Masked,90,62,>95%,>95%,69%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,47,Masked,Masked,38,18,>95%,>95%,47%
115800,Manly East,Waitemata,Maori,12+,203,178,174,149,87,88%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,50,27,10,NA,NA,54%,20%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,55,55,45,21,82%,82%,47%
115900,Riverhead,Waitemata,Maori,12+,185,163,160,136,73,88%,86%,54%
115900,Riverhead,Waitemata,Maori,5-11,42,23,10,NA,NA,55%,24%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,64,Masked,Masked,53,40,>95%,>95%,75%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,63,37,>95%,>95%,59%
116000,Army Bay,Waitemata,Pacific Peoples,12+,41,Masked,Masked,32,24,>95%,>95%,75%
116100,Kumeu Rural East,Waitemata,Maori,12+,186,168,164,132,78,90%,88%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,88,Masked,Masked,69,44,>95%,>95%,64%
116200,Gulf Harbour South,Waitemata,Maori,12+,61,53,51,42,29,87%,84%,69%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,42,37,36,29,22,88%,86%,76%
116400,Taupaki,Waitemata,Maori,12+,94,Masked,89,71,43,>95%,95%,61%
116600,Paremoremo East,Waitemata,Maori,12+,114,Masked,Masked,89,54,>95%,>95%,61%
116600,Paremoremo East,Waitemata,Pacific Peoples,12+,40,34,34,28,21,85%,85%,75%
116700,Albany Heights,Waitemata,Maori,12+,101,91,89,75,43,90%,88%,57%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,46,Masked,Masked,43,29,>95%,>95%,67%
116800,Awaruku,Waitemata,Maori,12+,127,Masked,Masked,103,63,>95%,>95%,61%
