DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Auckland,European or Other,12-15,Male,4984,4788,5110,975,937
Auckland,European or Other,12-15,Unknown/Other,7,7,5,1400,1400
Auckland,European or Other,16-19,Female,4725,4637,4912,962,944
Auckland,European or Other,16-19,Male,4643,4531,4777,972,949
Auckland,European or Other,16-19,Unknown/Other,10,10,12,833,833
Auckland,European or Other,20-24,Female,8340,8197,9005,926,910
Auckland,European or Other,20-24,Male,7640,7425,7930,963,936
Auckland,European or Other,20-24,Unknown/Other,34,32,29,1172,1103
Auckland,European or Other,25-29,Female,10244,10059,11855,864,849
Auckland,European or Other,25-29,Male,10333,10080,10769,960,936
Auckland,European or Other,25-29,Unknown/Other,47,47,23,2043,2043
Auckland,European or Other,30-34,Female,9382,9214,10714,876,860
Auckland,European or Other,30-34,Male,10221,9980,10361,986,963
Auckland,European or Other,30-34,Unknown/Other,47,46,22,2136,2091
Auckland,European or Other,35-39,Female,7577,7418,8521,889,871
Auckland,European or Other,35-39,Male,8170,7987,8574,953,932
Auckland,European or Other,35-39,Unknown/Other,16,15,15,1067,1000
Auckland,European or Other,40-44,Female,7131,6997,8032,888,871
Auckland,European or Other,40-44,Male,7412,7282,8027,923,907
Auckland,European or Other,45-49,Female,7958,7866,8961,888,878
Auckland,European or Other,45-49,Male,8097,7953,8951,905,889
Auckland,European or Other,50-54,Female,8032,7923,8362,961,948
Auckland,European or Other,50-54,Male,8512,8384,8858,961,946
Auckland,European or Other,50-54,Unknown/Other,11,11,5,2200,2200
Auckland,European or Other,55-59,Female,7430,7341,8093,918,907
Auckland,European or Other,55-59,Male,7999,7874,8644,925,911
Auckland,European or Other,60-64,Female,6698,6621,6988,959,947
Auckland,European or Other,60-64,Male,7146,7052,7440,960,948
Auckland,European or Other,65-69,Female,5659,5607,5985,946,937
Auckland,European or Other,65-69,Male,5835,5757,6084,959,946
Auckland,European or Other,70-74,Female,5115,5076,5399,947,940
Auckland,European or Other,70-74,Male,4961,4912,5182,957,948
Auckland,European or Other,75-79,Female,3768,3732,3829,984,975
Auckland,European or Other,75-79,Male,3373,3336,3442,980,969
Auckland,European or Other,80-84,Female,2875,2846,2825,1018,1007
Auckland,European or Other,80-84,Male,2325,2301,2219,1048,1037
Auckland,European or Other,85-89,Female,1807,1785,1874,964,953
Auckland,European or Other,85-89,Male,1182,1168,1257,940,929
Auckland,European or Other,90+,Female,1612,1570,1629,990,964
Auckland,European or Other,90+,Male,805,789,782,1029,1009
Auckland,Maori,12-15,Female,1067,957,1131,943,846
Auckland,Maori,12-15,Male,1116,1019,1225,911,832
Auckland,Maori,16-19,Female,1076,957,1162,926,824
Auckland,Maori,16-19,Male,1007,895,1120,899,799
Auckland,Maori,20-24,Female,1586,1421,1762,900,806
Auckland,Maori,20-24,Male,1511,1340,1662,909,806
Auckland,Maori,25-29,Female,1471,1335,1774,829,753
Auckland,Maori,25-29,Male,1515,1343,1611,940,834
Auckland,Maori,30-34,Female,1230,1099,1398,880,786
Auckland,Maori,30-34,Male,1207,1096,1265,954,866
Auckland,Maori,35-39,Female,973,901,1101,884,818
Auckland,Maori,35-39,Male,911,826,1003,908,824
Auckland,Maori,40-44,Female,871,807,1032,844,782
Auckland,Maori,40-44,Male,875,811,997,878,813
Auckland,Maori,45-49,Female,1010,964,1169,864,825
Auckland,Maori,45-49,Male,964,908,1053,915,862
Auckland,Maori,50-54,Female,975,939,1055,924,890
Auckland,Maori,50-54,Male,894,843,911,981,925
Auckland,Maori,55-59,Female,902,874,988,913,885
Auckland,Maori,55-59,Male,876,842,915,957,920
Auckland,Maori,60-64,Female,737,714,744,991,960
Auckland,Maori,60-64,Male,638,622,607,1051,1025
Auckland,Maori,65-69,Female,501,493,520,963,948
Auckland,Maori,65-69,Male,377,370,421,895,879
Auckland,Maori,70-74,Female,303,299,304,997,984
Auckland,Maori,70-74,Male,277,269,261,1061,1031
Auckland,Maori,75-79,Female,149,148,158,943,937
Auckland,Maori,75-79,Male,140,135,138,1014,978
Auckland,Maori,80-84,Female,112,112,122,918,918
Auckland,Maori,80-84,Male,70,69,74,946,932
Auckland,Maori,85-89,Female,51,49,53,962,925
Auckland,Maori,85-89,Male,25,24,27,926,889
Auckland,Maori,90+,Female,23,22,22,1045,1000
Auckland,Pacific Peoples,12-15,Female,1822,1675,1958,931,855
Auckland,Pacific Peoples,12-15,Male,1835,1681,2031,903,828
Auckland,Pacific Peoples,16-19,Female,1810,1682,2005,903,839
Auckland,Pacific Peoples,16-19,Male,1755,1575,2065,850,763
Auckland,Pacific Peoples,20-24,Female,2468,2290,2760,894,830
Auckland,Pacific Peoples,20-24,Male,2267,2005,2498,908,803
Auckland,Pacific Peoples,25-29,Female,2306,2116,2713,850,780
Auckland,Pacific Peoples,25-29,Male,2345,2100,2582,908,813
Auckland,Pacific Peoples,30-34,Female,1929,1786,2120,910,842
Auckland,Pacific Peoples,30-34,Male,1914,1720,1958,978,878
Auckland,Pacific Peoples,35-39,Female,1578,1495,1819,868,822
Auckland,Pacific Peoples,35-39,Male,1597,1465,1791,892,818
Auckland,Pacific Peoples,40-44,Female,1570,1505,1764,890,853
Auckland,Pacific Peoples,40-44,Male,1583,1494,1630,971,917
Auckland,Pacific Peoples,45-49,Female,1563,1502,1728,905,869
Auckland,Pacific Peoples,45-49,Male,1545,1469,1671,925,879
Auckland,Pacific Peoples,50-54,Female,1627,1590,1810,899,878
Auckland,Pacific Peoples,50-54,Male,1591,1538,1678,948,917
Auckland,Pacific Peoples,55-59,Female,1512,1482,1566,966,946
Auckland,Pacific Peoples,55-59,Male,1389,1347,1431,971,941
Auckland,Pacific Peoples,60-64,Female,1197,1177,1274,940,924
Auckland,Pacific Peoples,60-64,Male,1132,1118,1187,954,942
Auckland,Pacific Peoples,65-69,Female,874,858,974,897,881
Auckland,Pacific Peoples,65-69,Male,857,840,915,937,918
Auckland,Pacific Peoples,70-74,Female,658,648,666,988,973
Auckland,Pacific Peoples,70-74,Male,533,517,559,953,925
Auckland,Pacific Peoples,75-79,Female,416,406,482,863,842
Auckland,Pacific Peoples,75-79,Male,301,296,336,896,881
Auckland,Pacific Peoples,80-84,Female,312,301,326,957,923
Auckland,Pacific Peoples,80-84,Male,168,163,185,908,881
Auckland,Pacific Peoples,85-89,Female,146,139,185,789,751
Auckland,Pacific Peoples,85-89,Male,72,69,79,911,873
Auckland,Pacific Peoples,90+,Female,73,67,81,901,827
Auckland,Pacific Peoples,90+,Male,22,20,24,917,833
Auckland,Unknown,12-15,Female,151,122,22,6864,5545
Auckland,Unknown,12-15,Male,140,120,13,10769,9231
Auckland,Unknown,16-19,Female,156,141,16,9750,8812
Auckland,Unknown,16-19,Male,150,125,10,15000,12500
Auckland,Unknown,20-24,Female,308,287,24,12833,11958
Auckland,Unknown,20-24,Male,325,287,28,11607,10250
Auckland,Unknown,25-29,Female,589,544,50,11780,10880
Auckland,Unknown,25-29,Male,581,531,46,12630,11543
Auckland,Unknown,30-34,Female,522,480,48,10875,10000
Auckland,Unknown,30-34,Male,687,642,58,11845,11069
Auckland,Unknown,35-39,Female,328,300,50,6560,6000
Auckland,Unknown,35-39,Male,560,517,98,5714,5276
Auckland,Unknown,40-44,Female,227,214,50,4540,4280
Auckland,Unknown,40-44,Male,399,377,81,4926,4654
Auckland,Unknown,45-49,Female,183,168,42,4357,4000
Auckland,Unknown,45-49,Male,316,294,103,3068,2854
Auckland,Unknown,50-54,Female,139,126,40,3475,3150
Auckland,Unknown,50-54,Male,267,236,91,2934,2593
Auckland,Unknown,55-59,Female,111,104,40,2775,2600
Auckland,Unknown,55-59,Male,242,220,87,2782,2529
Auckland,Unknown,60-64,Female,128,118,39,3282,3026
Auckland,Unknown,60-64,Male,195,176,82,2378,2146
Auckland,Unknown,65-69,Female,85,81,43,1977,1884
Auckland,Unknown,65-69,Male,122,114,77,1584,1481
Auckland,Unknown,70-74,Female,59,56,44,1341,1273
Auckland,Unknown,70-74,Male,70,66,47,1489,1404
Auckland,Unknown,75-79,Female,29,25,26,1115,962
Auckland,Unknown,75-79,Male,16,14,18,889,778
Auckland,Unknown,80-84,Female,11,11,22,500,500
Auckland,Unknown,80-84,Male,14,13,10,1400,1300
Auckland,Unknown,85-89,Female,10,9,12,833,750
Auckland,Unknown,90+,Male,5,5,5,1000,1000
Bay of Plenty,Asian,12-15,Female,414,370,380,1089,974
Bay of Plenty,Asian,12-15,Male,460,403,421,1093,957
Bay of Plenty,Asian,16-19,Female,351,334,289,1215,1156
Bay of Plenty,Asian,16-19,Male,400,381,305,1311,1249
Bay of Plenty,Asian,20-24,Female,446,435,353,1263,1232
Bay of Plenty,Asian,20-24,Male,1064,994,546,1949,1821
Bay of Plenty,Asian,25-29,Female,1016,975,948,1072,1028
Bay of Plenty,Asian,25-29,Male,1685,1590,1083,1556,1468
Bay of Plenty,Asian,30-34,Female,1323,1267,1117,1184,1134
Bay of Plenty,Asian,30-34,Male,1404,1338,1026,1368,1304
Bay of Plenty,Asian,35-39,Female,1003,965,919,1091,1050
Bay of Plenty,Asian,35-39,Male,972,934,739,1315,1264
Bay of Plenty,Asian,40-44,Female,766,735,678,1130,1084
Bay of Plenty,Asian,40-44,Male,719,704,604,1190,1166
Bay of Plenty,Asian,45-49,Female,616,602,556,1108,1083
Bay of Plenty,Asian,45-49,Male,555,544,407,1364,1337
Bay of Plenty,Asian,50-54,Female,414,405,399,1038,1015
Bay of Plenty,Asian,50-54,Male,367,361,318,1154,1135
Bay of Plenty,Asian,55-59,Female,357,345,328,1088,1052
Bay of Plenty,Asian,55-59,Male,248,244,240,1033,1017
Bay of Plenty,Asian,60-64,Female,300,296,313,958,946
Bay of Plenty,Asian,60-64,Male,182,175,206,883,850
Bay of Plenty,Asian,65-69,Female,239,233,249,960,936
Bay of Plenty,Asian,65-69,Male,199,194,192,1036,1010
Bay of Plenty,Asian,70-74,Female,158,154,157,1006,981
Bay of Plenty,Asian,70-74,Male,122,118,132,924,894
Bay of Plenty,Asian,75-79,Female,65,61,73,890,836
Bay of Plenty,Asian,75-79,Male,66,65,63,1048,1032
Bay of Plenty,Asian,80-84,Female,43,43,45,956,956
Bay of Plenty,Asian,80-84,Male,34,34,42,810,810
Bay of Plenty,Asian,85-89,Female,11,11,9,1222,1222
Bay of Plenty,Asian,85-89,Male,13,13,14,929,929
Bay of Plenty,Asian,90+,Male,5,0,5,1000,800
Bay of Plenty,European or Other,12-15,Female,3337,2932,3739,892,784
Bay of Plenty,European or Other,12-15,Male,3523,3053,3990,883,765
Bay of Plenty,European or Other,16-19,Female,2996,2741,3257,920,842
Bay of Plenty,European or Other,16-19,Male,3205,2854,3453,928,827
Bay of Plenty,European or Other,20-24,Female,3131,2874,3592,872,800
Bay of Plenty,European or Other,20-24,Male,3330,2965,3718,896,797
Bay of Plenty,European or Other,25-29,Female,3840,3512,4548,844,772
Bay of Plenty,European or Other,25-29,Male,3624,3237,4018,902,806
Bay of Plenty,European or Other,25-29,Unknown/Other,8,8,8,1000,1000
Bay of Plenty,European or Other,30-34,Female,4651,4314,5173,899,834
Bay of Plenty,European or Other,30-34,Male,4159,3752,4364,953,860
Bay of Plenty,European or Other,35-39,Female,4542,4234,4998,909,847
Bay of Plenty,European or Other,35-39,Male,4093,3776,4396,931,859
Bay of Plenty,European or Other,40-44,Female,4334,4105,4905,884,837
Bay of Plenty,European or Other,40-44,Male,4013,3760,4551,882,826
Bay of Plenty,European or Other,45-49,Female,5016,4792,6005,835,798
Bay of Plenty,European or Other,45-49,Male,4740,4508,5473,866,824
Bay of Plenty,European or Other,50-54,Female,5674,5512,6249,908,882
Bay of Plenty,European or Other,50-54,Male,5148,4946,5645,912,876
Bay of Plenty,European or Other,55-59,Female,5896,5725,6542,901,875
Bay of Plenty,European or Other,55-59,Male,5553,5387,6142,904,877
Bay of Plenty,European or Other,60-64,Female,6123,5977,6497,942,920
Bay of Plenty,European or Other,60-64,Male,5598,5453,6024,929,905
Bay of Plenty,European or Other,65-69,Female,6024,5930,6364,947,932
Bay of Plenty,European or Other,65-69,Male,5591,5493,5918,945,928
Bay of Plenty,European or Other,70-74,Female,5875,5799,6119,960,948
Bay of Plenty,European or Other,70-74,Male,5509,5436,5809,948,936
Bay of Plenty,European or Other,75-79,Female,4536,4471,4782,949,935
Bay of Plenty,European or Other,75-79,Male,4122,4090,4228,975,967
Bay of Plenty,European or Other,80-84,Female,3346,3302,3210,1042,1029
Bay of Plenty,European or Other,80-84,Male,2938,2907,2866,1025,1014
Bay of Plenty,European or Other,85-89,Female,1877,1835,1980,948,927
Bay of Plenty,European or Other,85-89,Male,1448,1419,1477,980,961
Bay of Plenty,European or Other,90+,Female,1248,1208,1302,959,928
Bay of Plenty,European or Other,90+,Male,761,739,724,1051,1021
Bay of Plenty,Maori,12-15,Female,1867,1447,2540,735,570
Bay of Plenty,Maori,12-15,Male,1936,1462,2634,735,555
Bay of Plenty,Maori,16-19,Female,1795,1381,2146,836,644
Bay of Plenty,Maori,16-19,Male,1749,1285,2199,795,584
Bay of Plenty,Maori,20-24,Female,1788,1361,2469,724,551
Bay of Plenty,Maori,20-24,Male,1801,1320,2356,764,560
Bay of Plenty,Maori,25-29,Female,1756,1351,2388,735,566
Bay of Plenty,Maori,25-29,Male,1630,1198,2195,743,546
Bay of Plenty,Maori,30-34,Female,1631,1326,2116,771,627
Bay of Plenty,Maori,30-34,Male,1487,1134,1894,785,599
Bay of Plenty,Maori,35-39,Female,1542,1302,1916,805,680
Bay of Plenty,Maori,35-39,Male,1317,1066,1674,787,637
Bay of Plenty,Maori,40-44,Female,1545,1346,1834,842,734
Bay of Plenty,Maori,40-44,Male,1334,1140,1639,814,696
Bay of Plenty,Maori,45-49,Female,1614,1461,1896,851,771
Bay of Plenty,Maori,45-49,Male,1366,1193,1638,834,728
Bay of Plenty,Maori,50-54,Female,1559,1432,1746,893,820
Bay of Plenty,Maori,50-54,Male,1360,1244,1564,870,795
Bay of Plenty,Maori,55-59,Female,1573,1472,1790,879,822
Bay of Plenty,Maori,55-59,Male,1319,1206,1525,865,791
Bay of Plenty,Maori,60-64,Female,1408,1340,1514,930,885
Bay of Plenty,Maori,60-64,Male,1174,1120,1172,1002,956
Bay of Plenty,Maori,65-69,Female,1103,1064,1077,1024,988
Bay of Plenty,Maori,65-69,Male,874,845,947,923,892
Bay of Plenty,Maori,70-74,Female,730,706,730,1000,967
Bay of Plenty,Maori,70-74,Male,659,636,633,1041,1005
Bay of Plenty,Maori,75-79,Female,391,373,435,899,857
Bay of Plenty,Maori,75-79,Male,349,337,342,1020,985
Bay of Plenty,Maori,80-84,Female,277,266,278,996,957
Bay of Plenty,Maori,80-84,Male,178,170,180,989,944
Bay of Plenty,Maori,85-89,Female,123,113,126,976,897
Bay of Plenty,Maori,85-89,Male,70,65,72,972,903
Bay of Plenty,Maori,90+,Female,44,40,50,880,800
Bay of Plenty,Maori,90+,Male,19,18,18,1056,1000
Bay of Plenty,Pacific Peoples,12-15,Female,155,130,164,945,793
Bay of Plenty,Pacific Peoples,12-15,Male,174,134,202,861,663
Bay of Plenty,Pacific Peoples,16-19,Female,125,110,146,856,753
Bay of Plenty,Pacific Peoples,16-19,Male,169,143,156,1083,917
Bay of Plenty,Pacific Peoples,20-24,Female,180,154,175,1029,880
Bay of Plenty,Pacific Peoples,20-24,Male,322,288,197,1635,1462
Bay of Plenty,Pacific Peoples,25-29,Female,184,162,173,1064,936
Bay of Plenty,Pacific Peoples,25-29,Male,450,422,211,2133,2000
Bay of Plenty,Pacific Peoples,30-34,Female,190,168,188,1011,894
Bay of Plenty,Pacific Peoples,30-34,Male,417,379,214,1949,1771
Bay of Plenty,Pacific Peoples,35-39,Female,146,134,147,993,912
Bay of Plenty,Pacific Peoples,35-39,Male,404,383,211,1915,1815
Bay of Plenty,Pacific Peoples,40-44,Female,159,146,169,941,864
Bay of Plenty,Pacific Peoples,40-44,Male,321,295,186,1726,1586
Bay of Plenty,Pacific Peoples,45-49,Female,141,133,134,1052,993
Bay of Plenty,Pacific Peoples,45-49,Male,198,189,130,1523,1454
Bay of Plenty,Pacific Peoples,50-54,Female,116,109,126,921,865
Bay of Plenty,Pacific Peoples,50-54,Male,177,166,136,1301,1221
Bay of Plenty,Pacific Peoples,55-59,Female,111,107,102,1088,1049
Bay of Plenty,Pacific Peoples,55-59,Male,84,77,80,1050,962
Bay of Plenty,Pacific Peoples,60-64,Female,63,58,67,940,866
Bay of Plenty,Pacific Peoples,60-64,Male,82,79,79,1038,1000
Bay of Plenty,Pacific Peoples,65-69,Female,56,56,51,1098,1098
Bay of Plenty,Pacific Peoples,65-69,Male,50,47,61,820,770
Bay of Plenty,Pacific Peoples,70-74,Female,44,42,52,846,808
Bay of Plenty,Pacific Peoples,70-74,Male,30,29,29,1034,1000
Bay of Plenty,Pacific Peoples,75-79,Female,37,37,35,1057,1057
Bay of Plenty,Pacific Peoples,75-79,Male,20,20,23,870,870
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,12,917,917
Bay of Plenty,Pacific Peoples,80-84,Male,9,9,12,750,750
Bay of Plenty,Unknown,20-24,Male,30,27,6,5000,4500
Bay of Plenty,Unknown,25-29,Female,45,40,9,5000,4444
Bay of Plenty,Unknown,25-29,Male,75,71,13,5769,5462
Bay of Plenty,Unknown,30-34,Female,37,34,8,4625,4250
Bay of Plenty,Unknown,30-34,Male,64,57,12,5333,4750
Bay of Plenty,Unknown,35-39,Female,27,25,7,3857,3571
Bay of Plenty,Unknown,35-39,Male,53,48,9,5889,5333
Bay of Plenty,Unknown,40-44,Female,27,25,8,3375,3125
Bay of Plenty,Unknown,40-44,Male,62,58,18,3444,3222
Bay of Plenty,Unknown,45-49,Female,13,11,6,2167,1833
Bay of Plenty,Unknown,45-49,Male,41,38,21,1952,1810
Bay of Plenty,Unknown,50-54,Female,13,12,7,1857,1714
Bay of Plenty,Unknown,50-54,Male,42,41,19,2211,2158
Bay of Plenty,Unknown,55-59,Female,9,9,6,1500,1500
Bay of Plenty,Unknown,55-59,Male,50,45,19,2632,2368
Bay of Plenty,Unknown,60-64,Female,18,17,10,1800,1700
Bay of Plenty,Unknown,60-64,Male,28,23,15,1867,1533
Bay of Plenty,Unknown,65-69,Female,6,5,10,600,500
Bay of Plenty,Unknown,65-69,Male,19,17,9,2111,1889
Bay of Plenty,Unknown,70-74,Male,18,16,19,947,842
Bay of Plenty,Unknown,75-79,Female,5,5,5,1000,1000
Bay of Plenty,Unknown,75-79,Male,10,9,9,1111,1000
Canterbury,Asian,12-15,Female,1618,1505,1488,1087,1011
Canterbury,Asian,12-15,Male,1711,1591,1601,1069,994
Canterbury,Asian,16-19,Female,1444,1401,1264,1142,1108
Canterbury,Asian,16-19,Male,1676,1617,1318,1272,1227
Canterbury,Asian,20-24,Female,2059,2000,1773,1161,1128
Canterbury,Asian,20-24,Male,2671,2543,1829,1460,1390
Canterbury,Asian,20-24,Unknown/Other,51,50,7,7286,7143
Canterbury,Asian,25-29,Female,3455,3359,3186,1084,1054
Canterbury,Asian,25-29,Male,4005,3870,3111,1287,1244
Canterbury,Asian,25-29,Unknown/Other,79,76,8,9875,9500
Canterbury,Asian,30-34,Female,4500,4374,4229,1064,1034
Canterbury,Asian,30-34,Male,4367,4261,3730,1171,1142
Canterbury,Asian,30-34,Unknown/Other,33,32,6,5500,5333
Canterbury,Asian,35-39,Female,4099,3997,4047,1013,988
Canterbury,Asian,35-39,Male,4085,3990,3696,1105,1080
Canterbury,Asian,35-39,Unknown/Other,22,18,7,3143,2571
Canterbury,Asian,40-44,Female,3054,2985,2851,1071,1047
Canterbury,Asian,40-44,Male,3067,3010,2646,1159,1138
Canterbury,Asian,40-44,Unknown/Other,11,11,6,1833,1833
Canterbury,Asian,45-49,Female,2226,2175,2126,1047,1023
Canterbury,Asian,45-49,Male,2121,2071,1857,1142,1115
Canterbury,Asian,50-54,Female,1674,1632,1537,1089,1062
Canterbury,Asian,50-54,Male,1491,1467,1309,1139,1121
Canterbury,Asian,55-59,Female,1238,1212,1275,971,951
Canterbury,Asian,55-59,Male,978,959,972,1006,987
Canterbury,Asian,60-64,Female,1172,1151,1294,906,889
Canterbury,Asian,60-64,Male,797,781,852,935,917
Canterbury,Asian,65-69,Female,968,946,996,972,950
Canterbury,Asian,65-69,Male,724,712,834,868,854
Canterbury,Asian,70-74,Female,531,518,516,1029,1004
Canterbury,Asian,70-74,Male,495,490,476,1040,1029
Canterbury,Asian,75-79,Female,249,242,287,868,843
Canterbury,Asian,75-79,Male,215,213,241,892,884
Canterbury,Asian,80-84,Female,183,178,184,995,967
Canterbury,Asian,80-84,Male,145,141,154,942,916
Canterbury,Asian,85-89,Female,77,72,79,975,911
Canterbury,Asian,85-89,Male,55,51,64,859,797
Canterbury,Asian,90+,Female,39,37,35,1114,1057
Canterbury,Asian,90+,Male,27,26,28,964,929
Canterbury,European or Other,12-15,Female,9286,8472,9585,969,884
Canterbury,European or Other,12-15,Male,9772,8958,10084,969,888
Canterbury,European or Other,16-19,Female,9606,9161,9984,962,918
Canterbury,European or Other,16-19,Male,9768,9102,10205,957,892
Canterbury,European or Other,16-19,Unknown/Other,6,5,5,1200,1000
Canterbury,European or Other,20-24,Female,12482,11970,13154,949,910
Canterbury,European or Other,20-24,Male,13182,12344,13845,952,892
Canterbury,European or Other,20-24,Unknown/Other,10,9,12,833,750
Canterbury,European or Other,25-29,Female,12730,12097,14413,883,839
Canterbury,European or Other,25-29,Male,12826,11807,14024,915,842
Canterbury,European or Other,25-29,Unknown/Other,30,26,20,1500,1300
Canterbury,European or Other,30-34,Female,13256,12546,14097,940,890
Canterbury,European or Other,30-34,Male,13430,12469,13919,965,896
Canterbury,European or Other,30-34,Unknown/Other,23,19,7,3286,2714
Canterbury,European or Other,35-39,Female,11910,11399,12782,932,892
Canterbury,European or Other,35-39,Male,11721,11020,12323,951,894
Canterbury,European or Other,35-39,Unknown/Other,9,9,5,1800,1800
Canterbury,European or Other,40-44,Female,12160,11725,12889,943,910
Canterbury,European or Other,40-44,Male,11368,10805,12314,923,877
Canterbury,European or Other,40-44,Unknown/Other,7,6,7,1000,857
Canterbury,European or Other,45-49,Female,13903,13538,15519,896,872
Canterbury,European or Other,45-49,Male,13071,12617,14433,906,874
Canterbury,European or Other,50-54,Female,15216,14849,15684,970,947
Canterbury,European or Other,50-54,Male,14679,14242,15302,959,931
Canterbury,European or Other,55-59,Female,15092,14805,15922,948,930
Canterbury,European or Other,55-59,Male,14679,14340,15603,941,919
Canterbury,European or Other,60-64,Female,14246,14024,14458,985,970
Canterbury,European or Other,60-64,Male,13993,13727,14215,984,966
Canterbury,European or Other,65-69,Female,12378,12241,12622,981,970
Canterbury,European or Other,65-69,Male,11909,11742,12116,983,969
Canterbury,European or Other,70-74,Female,11623,11519,11648,998,989
Canterbury,European or Other,70-74,Male,10795,10678,10748,1004,993
Canterbury,European or Other,75-79,Female,8215,8126,8212,1000,990
Canterbury,European or Other,75-79,Male,7330,7259,7310,1003,993
Canterbury,European or Other,80-84,Female,6219,6146,5990,1038,1026
Canterbury,European or Other,80-84,Male,4933,4867,4678,1055,1040
Canterbury,European or Other,85-89,Female,3754,3671,3860,973,951
Canterbury,European or Other,85-89,Male,2588,2544,2644,979,962
Canterbury,European or Other,90+,Female,2680,2592,2642,1014,981
Canterbury,European or Other,90+,Male,1393,1352,1332,1046,1015
Canterbury,Maori,12-15,Female,1720,1429,1851,929,772
Canterbury,Maori,12-15,Male,1817,1534,1964,925,781
Canterbury,Maori,16-19,Female,1596,1404,1739,918,807
Canterbury,Maori,16-19,Male,1585,1358,1741,910,780
Canterbury,Maori,20-24,Female,2047,1823,2319,883,786
Canterbury,Maori,20-24,Male,1981,1687,2273,872,742
Canterbury,Maori,25-29,Female,1755,1519,2108,833,721
Canterbury,Maori,25-29,Male,1714,1411,2139,801,660
Canterbury,Maori,30-34,Female,1626,1409,1858,875,758
Canterbury,Maori,30-34,Male,1557,1280,1768,881,724
Canterbury,Maori,35-39,Female,1243,1102,1356,917,813
Canterbury,Maori,35-39,Male,1222,1033,1359,899,760
Canterbury,Maori,40-44,Female,1205,1102,1371,879,804
Canterbury,Maori,40-44,Male,1105,980,1270,870,772
Canterbury,Maori,45-49,Female,1264,1193,1409,897,847
Canterbury,Maori,45-49,Male,1132,1038,1240,913,837
Canterbury,Maori,50-54,Female,1313,1245,1365,962,912
Canterbury,Maori,50-54,Male,1253,1171,1311,956,893
Canterbury,Maori,55-59,Female,1095,1066,1180,928,903
Canterbury,Maori,55-59,Male,937,891,1008,930,884
Canterbury,Maori,60-64,Female,869,841,848,1025,992
Canterbury,Maori,60-64,Male,825,795,833,990,954
Canterbury,Maori,65-69,Female,582,571,577,1009,990
Canterbury,Maori,65-69,Male,539,530,570,946,930
Canterbury,Maori,70-74,Female,422,416,401,1052,1037
Canterbury,Maori,70-74,Male,404,400,350,1154,1143
Canterbury,Maori,75-79,Female,231,226,223,1036,1013
Canterbury,Maori,75-79,Male,230,228,223,1031,1022
Canterbury,Maori,80-84,Female,123,121,114,1079,1061
