SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
101200,Herekino-Takahue,Northland,Maori,12+,452,352,331,301,153,62,12,78%,73%,51%,19%
101200,Herekino-Takahue,Northland,Maori,5-11,81,25,Masked,NA,NA,NA,NA,31%,<5%,NA,NA
101300,Peria,Northland,Maori,12+,353,256,246,225,108,41,5,73%,70%,48%,12%
101300,Peria,Northland,Maori,5-11,89,16,6,NA,NA,NA,NA,18%,7%,NA,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,329,244,230,207,108,57,12,74%,70%,52%,21%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,68,19,Masked,NA,NA,NA,NA,28%,<5%,NA,NA
101500,Whakapaku,Northland,Maori,12+,265,205,194,180,102,55,22,77%,73%,57%,40%
101500,Whakapaku,Northland,Maori,5-11,61,18,Masked,NA,NA,NA,NA,30%,7%,NA,NA
101600,Hokianga North,Northland,Maori,12+,691,568,551,500,332,113,6,82%,80%,66%,5%
101600,Hokianga North,Northland,Maori,5-11,123,35,8,NA,NA,NA,NA,28%,7%,NA,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,380,292,287,265,165,92,17,77%,76%,62%,18%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,50,12,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
101800,Whakarara,Northland,Maori,12+,565,474,457,424,273,133,42,84%,81%,64%,32%
101800,Whakarara,Northland,Maori,5-11,67,33,19,NA,NA,NA,NA,49%,28%,NA,NA
101900,Kaeo,Northland,Maori,12+,478,375,355,330,190,85,28,78%,74%,58%,33%
101900,Kaeo,Northland,Maori,5-11,111,37,17,NA,NA,NA,NA,33%,15%,NA,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,662,460,433,403,216,110,24,69%,65%,54%,22%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,124,13,9,NA,NA,NA,NA,10%,7%,NA,NA
102100,Hokianga South,Northland,Maori,12+,730,541,511,472,289,128,48,74%,70%,61%,38%
102100,Hokianga South,Northland,Maori,5-11,106,26,13,NA,NA,NA,NA,25%,12%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,264,211,202,180,91,47,7,80%,77%,51%,15%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,63,18,Masked,NA,NA,NA,NA,29%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Pacific Peoples,12+,57,53,51,50,32,4,1,93%,89%,64%,25%
102300,Okaihau,Northland,Maori,12+,323,265,252,229,110,51,8,82%,78%,48%,16%
102300,Okaihau,Northland,Maori,5-11,58,13,Masked,NA,NA,NA,NA,22%,5%,NA,NA
102400,Rangitane-Purerua,Northland,Maori,12+,374,314,295,265,148,73,22,84%,79%,56%,30%
102400,Rangitane-Purerua,Northland,Maori,5-11,61,13,Masked,NA,NA,NA,NA,21%,8%,NA,NA
102500,Waipapa,Northland,Maori,12+,139,113,107,98,49,20,10,81%,77%,50%,50%
102600,Puketotara,Northland,Maori,12+,242,201,195,170,95,32,6,83%,81%,56%,19%
102600,Puketotara,Northland,Maori,5-11,51,23,Masked,NA,NA,NA,NA,45%,<5%,NA,NA
102600,Puketotara,Northland,Pacific Peoples,12+,40,Masked,Masked,38,18,8,NA,>95%,>95%,47%,0%
102700,Waima Forest,Northland,Maori,12+,812,609,580,540,275,109,22,75%,71%,51%,20%
102700,Waima Forest,Northland,Maori,5-11,133,20,7,NA,NA,NA,NA,15%,5%,NA,NA
102800,Riverview,Northland,Maori,12+,244,218,212,190,111,51,9,89%,87%,58%,18%
102800,Riverview,Northland,Maori,5-11,51,22,Masked,NA,NA,NA,NA,43%,8%,NA,NA
102900,Waipoua Forest,Northland,Maori,12+,655,512,492,469,292,112,25,78%,75%,62%,22%
102900,Waipoua Forest,Northland,Maori,5-11,95,16,Masked,NA,NA,NA,NA,17%,5%,NA,NA
103000,Kerikeri Central,Northland,Maori,12+,476,408,391,359,169,50,12,86%,82%,47%,24%
103000,Kerikeri Central,Northland,Maori,5-11,104,28,9,NA,NA,NA,NA,27%,9%,NA,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,93,Masked,Masked,90,25,5,2,>95%,>95%,28%,40%
103100,Kerikeri South,Northland,Maori,12+,253,202,193,181,107,41,16,80%,76%,59%,39%
103100,Kerikeri South,Northland,Maori,5-11,53,20,Masked,NA,NA,NA,NA,38%,9%,NA,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,424,350,333,306,178,71,7,83%,79%,58%,10%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,74,13,7,NA,NA,NA,NA,18%,9%,NA,NA
103300,Puketona-Waitangi,Northland,Maori,12+,293,247,244,232,138,53,8,84%,83%,59%,15%
103300,Puketona-Waitangi,Northland,Maori,5-11,43,22,Masked,NA,NA,NA,NA,51%,7%,NA,NA
103400,Ngapuhi,Northland,Maori,12+,978,764,727,670,330,149,19,78%,74%,49%,13%
103400,Ngapuhi,Northland,Maori,5-11,171,34,8,NA,NA,NA,NA,20%,<5%,NA,NA
103500,Kaikohe,Northland,Maori,12+,"2,812","2,200","2,082","1,906",923,362,67,78%,74%,48%,19%
103500,Kaikohe,Northland,Maori,5-11,627,148,48,NA,NA,NA,NA,24%,8%,NA,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,107,95,93,86,38,12,4,89%,87%,44%,33%
103600,Pakaraka,Northland,Maori,12+,151,130,125,116,61,25,1,86%,83%,53%,4%
103700,Haruru,Northland,Maori,12+,223,191,188,170,91,39,7,86%,84%,54%,18%
103700,Haruru,Northland,Maori,5-11,59,28,6,NA,NA,NA,NA,47%,10%,NA,NA
103800,Russell,Northland,Maori,12+,141,126,125,115,81,43,15,89%,89%,70%,35%
103900,Paihia,Northland,Maori,12+,514,420,403,372,183,80,17,82%,78%,49%,21%
103900,Paihia,Northland,Maori,5-11,73,16,Masked,NA,NA,NA,NA,22%,7%,NA,NA
104000,Mataraua Forest,Northland,Maori,12+,346,256,238,211,118,58,13,74%,69%,56%,22%
104000,Mataraua Forest,Northland,Maori,5-11,58,11,6,NA,NA,NA,NA,19%,10%,NA,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,845,647,623,562,283,119,23,77%,74%,50%,19%
104100,Matawaia-Taumarere,Northland,Maori,5-11,163,41,7,NA,NA,NA,NA,25%,<5%,NA,NA
104200,Russell Peninsula,Northland,Maori,12+,78,60,60,56,42,21,5,77%,77%,75%,24%
104300,Opua (Far North District),Northland,Maori,12+,179,130,125,118,66,37,7,73%,70%,56%,19%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,407,345,329,310,188,103,26,85%,81%,61%,25%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,72,11,Masked,NA,NA,NA,NA,15%,<5%,NA,NA
104500,Moerewa,Northland,Maori,12+,"1,203",977,937,851,433,192,46,81%,78%,51%,24%
104500,Moerewa,Northland,Maori,5-11,229,32,8,NA,NA,NA,NA,14%,<5%,NA,NA
104600,Kawakawa,Northland,Maori,12+,840,714,675,613,307,122,26,85%,80%,50%,21%
104600,Kawakawa,Northland,Maori,5-11,153,34,9,NA,NA,NA,NA,22%,6%,NA,NA
104700,Maromaku,Northland,Maori,12+,263,195,185,168,87,35,7,74%,70%,52%,20%
104700,Maromaku,Northland,Maori,5-11,75,22,Masked,NA,NA,NA,NA,29%,5%,NA,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,633,534,512,459,238,93,19,84%,81%,52%,20%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,128,27,Masked,NA,NA,NA,NA,21%,<5%,NA,NA
104900,Whangaruru,Northland,Maori,12+,702,576,558,514,282,130,20,82%,79%,55%,15%
104900,Whangaruru,Northland,Maori,5-11,137,44,8,NA,NA,NA,NA,32%,6%,NA,NA
105100,Matarau,Northland,Maori,12+,396,325,317,281,152,48,16,82%,80%,54%,33%
105100,Matarau,Northland,Maori,5-11,87,27,11,NA,NA,NA,NA,31%,13%,NA,NA
105200,Hikurangi,Northland,Maori,12+,497,414,395,353,171,41,10,83%,79%,48%,24%
105200,Hikurangi,Northland,Maori,5-11,133,43,17,NA,NA,NA,NA,32%,13%,NA,NA
105300,Kauri,Northland,Maori,12+,249,210,207,192,113,47,9,84%,83%,59%,19%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,NA,NA,28%,9%,NA,NA
105400,Maungatapere,Northland,Maori,12+,452,392,378,346,206,76,22,87%,84%,60%,29%
105400,Maungatapere,Northland,Maori,5-11,99,35,15,NA,NA,NA,NA,35%,15%,NA,NA
105500,Kamo West,Northland,Maori,12+,422,364,358,312,184,84,20,86%,85%,59%,24%
105500,Kamo West,Northland,Maori,5-11,90,42,17,NA,NA,NA,NA,47%,19%,NA,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,236,199,192,174,104,49,10,84%,81%,60%,20%
105700,Kiripaka,Northland,Maori,12+,201,166,159,148,76,36,7,83%,79%,51%,19%
105800,Kamo East,Northland,Maori,12+,999,847,813,726,330,89,15,85%,81%,45%,17%
105800,Kamo East,Northland,Maori,5-11,250,74,20,NA,NA,NA,NA,30%,8%,NA,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,82,81,75,41,8,NA,83%,82%,55%,0%
105900,Granfield Reserve,Northland,Maori,12+,491,431,412,375,204,82,25,88%,84%,54%,30%
105900,Granfield Reserve,Northland,Maori,5-11,87,28,9,NA,NA,NA,NA,32%,10%,NA,NA
106000,Kamo Central,Northland,Maori,12+,438,384,372,337,181,74,21,88%,85%,54%,28%
106000,Kamo Central,Northland,Maori,5-11,93,36,15,NA,NA,NA,NA,39%,16%,NA,NA
106100,Whau Valley,Northland,Maori,12+,616,527,511,467,252,91,15,86%,83%,54%,16%
106100,Whau Valley,Northland,Maori,5-11,131,43,11,NA,NA,NA,NA,33%,8%,NA,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,49,45,44,41,27,11,1,92%,90%,66%,9%
106200,Tikipunga North,Northland,Maori,12+,"1,034",849,814,729,368,130,26,82%,79%,50%,20%
106200,Tikipunga North,Northland,Maori,5-11,251,74,16,NA,NA,NA,NA,29%,6%,NA,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,83,70,69,66,36,6,1,84%,83%,55%,17%
106300,Pukenui,Northland,Maori,12+,181,158,156,135,91,43,14,87%,86%,67%,33%
106300,Pukenui,Northland,Maori,5-11,56,27,7,NA,NA,NA,NA,48%,12%,NA,NA
106400,Otangarei,Northland,Maori,12+,"1,328","1,055",971,891,400,130,18,79%,73%,45%,14%
106400,Otangarei,Northland,Maori,5-11,287,46,9,NA,NA,NA,NA,16%,<5%,NA,NA
106400,Otangarei,Northland,Pacific Peoples,12+,53,44,42,39,20,11,3,83%,79%,51%,27%
106500,Tikipunga South,Northland,Maori,12+,"1,248","1,069","1,028",917,475,178,36,86%,82%,52%,20%
106500,Tikipunga South,Northland,Maori,5-11,285,98,21,NA,NA,NA,NA,34%,7%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,87,Masked,80,77,37,11,6,>95%,92%,48%,55%
106600,Kensington (Whangarei District),Northland,Maori,12+,770,634,612,575,312,118,32,82%,79%,54%,27%
106600,Kensington (Whangarei District),Northland,Maori,5-11,115,21,10,NA,NA,NA,NA,18%,9%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,69,65,64,60,35,7,2,94%,93%,58%,29%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,147,125,119,112,60,28,7,85%,81%,54%,25%
106800,Mairtown,Northland,Maori,12+,549,469,459,425,269,113,26,85%,84%,63%,23%
106800,Mairtown,Northland,Maori,5-11,92,35,9,NA,NA,NA,NA,38%,10%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,52,45,44,41,26,9,2,87%,85%,63%,22%
106900,Maunu-Horahora,Northland,Maori,12+,538,468,456,412,240,87,25,87%,85%,58%,29%
106900,Maunu-Horahora,Northland,Maori,5-11,97,43,15,NA,NA,NA,NA,44%,15%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,42,39,38,36,28,7,1,93%,90%,78%,14%
107000,Woodhill-Vinetown,Northland,Maori,12+,741,601,577,530,299,109,30,81%,78%,56%,28%
107000,Woodhill-Vinetown,Northland,Maori,5-11,112,31,11,NA,NA,NA,NA,28%,10%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,82,Masked,77,70,39,6,2,>95%,94%,56%,33%
107100,Whangarei Central,Northland,Maori,12+,269,228,220,206,112,44,8,85%,82%,54%,18%
107200,Riverside,Northland,Maori,12+,433,359,350,332,175,64,14,83%,81%,53%,22%
107200,Riverside,Northland,Maori,5-11,86,30,Masked,NA,NA,NA,NA,35%,<5%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,45,40,40,35,20,4,1,89%,89%,57%,25%
107300,Raumanga,Northland,Maori,12+,"1,504","1,235","1,158","1,034",450,143,36,82%,77%,44%,25%
107300,Raumanga,Northland,Maori,5-11,336,91,23,NA,NA,NA,NA,27%,7%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,108,97,91,78,38,7,3,90%,84%,49%,43%
107400,Tarewa,Northland,Maori,12+,930,738,709,639,319,101,19,79%,76%,50%,19%
107400,Tarewa,Northland,Maori,5-11,227,60,19,NA,NA,NA,NA,26%,8%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,43,40,38,33,16,6,1,93%,88%,48%,17%
107500,Morningside (Whangarei District),Northland,Maori,12+,800,687,655,608,310,109,28,86%,82%,51%,26%
107500,Morningside (Whangarei District),Northland,Maori,5-11,131,47,18,NA,NA,NA,NA,36%,14%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,44,43,41,21,5,1,90%,88%,51%,20%
107600,Ngunguru,Northland,Maori,12+,167,141,140,129,77,33,10,84%,84%,60%,30%
107600,Ngunguru,Northland,Maori,5-11,44,15,Masked,NA,NA,NA,NA,34%,11%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,300,244,232,212,125,63,12,81%,77%,59%,19%
107700,Otaika-Portland,Northland,Maori,5-11,58,19,10,NA,NA,NA,NA,33%,17%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,267,221,218,191,99,45,13,83%,82%,52%,29%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,54,13,6,NA,NA,NA,NA,24%,11%,NA,NA
108000,Pataua,Northland,Maori,12+,204,155,149,135,68,24,9,76%,73%,50%,38%
108000,Pataua,Northland,Maori,5-11,42,8,Masked,NA,NA,NA,NA,19%,10%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,258,226,221,205,129,47,12,88%,86%,63%,26%
108100,Onerahi Park,Northland,Maori,5-11,48,19,9,NA,NA,NA,NA,40%,19%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,672,571,549,496,253,92,17,85%,82%,51%,18%
108200,Sherwood Rise,Northland,Maori,5-11,160,42,15,NA,NA,NA,NA,26%,9%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,41,Masked,Masked,36,17,5,NA,>95%,>95%,47%,0%
108300,Onerahi,Northland,Maori,12+,616,501,478,422,208,71,19,81%,78%,49%,27%
108300,Onerahi,Northland,Maori,5-11,152,38,17,NA,NA,NA,NA,25%,11%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,48,39,39,36,17,5,1,81%,81%,47%,20%
108500,Parua Bay,Northland,Maori,12+,288,255,253,231,148,58,11,89%,88%,64%,19%
108500,Parua Bay,Northland,Maori,5-11,58,26,7,NA,NA,NA,NA,45%,12%,NA,NA
108600,Bream Bay,Northland,Maori,12+,363,297,287,255,140,59,12,82%,79%,55%,20%
108600,Bream Bay,Northland,Maori,5-11,70,19,8,NA,NA,NA,NA,27%,11%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,335,297,290,260,150,62,16,89%,87%,58%,26%
108700,Marsden Bay,Northland,Maori,5-11,80,21,10,NA,NA,NA,NA,26%,12%,NA,NA
108800,Ruakaka,Northland,Maori,12+,638,555,535,487,256,101,34,87%,84%,53%,34%
108800,Ruakaka,Northland,Maori,5-11,140,43,9,NA,NA,NA,NA,31%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,47,47,43,30,10,3,90%,90%,70%,30%
108900,Bream Head,Northland,Maori,12+,93,81,81,77,57,28,12,87%,87%,74%,43%
109000,Waipu,Northland,Maori,12+,317,258,253,234,136,68,17,81%,80%,58%,25%
109000,Waipu,Northland,Maori,5-11,55,14,Masked,NA,NA,NA,NA,25%,9%,NA,NA
109000,Waipu,Northland,Pacific Peoples,12+,40,35,35,31,12,6,NA,88%,88%,39%,0%
109100,Kaipara Coastal,Northland,Maori,12+,907,673,636,588,295,128,23,74%,70%,50%,18%
109100,Kaipara Coastal,Northland,Maori,5-11,176,41,12,NA,NA,NA,NA,23%,7%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,66,52,51,46,15,7,3,79%,77%,33%,43%
109200,Maungaru,Northland,Maori,12+,270,226,218,199,99,41,10,84%,81%,50%,24%
109200,Maungaru,Northland,Maori,5-11,60,21,Masked,NA,NA,NA,NA,35%,7%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,385","1,101","1,031",958,428,164,34,79%,74%,45%,21%
109300,Dargaville,Northland,Maori,5-11,273,45,21,NA,NA,NA,NA,16%,8%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,217,193,188,174,74,15,1,89%,87%,43%,7%
109300,Dargaville,Northland,Pacific Peoples,5-11,46,11,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,492,383,368,337,188,82,20,78%,75%,56%,24%
109400,Ruawai-Matakohe,Northland,Maori,5-11,108,23,8,NA,NA,NA,NA,21%,7%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,180,133,128,121,68,26,7,74%,71%,56%,27%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,42,8,0,NA,NA,NA,NA,19%,<5%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,192,163,157,142,71,22,1,85%,82%,50%,5%
109600,Maungaturoto,Northland,Maori,5-11,53,18,Masked,NA,NA,NA,NA,34%,8%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,441,325,312,284,139,69,8,74%,71%,49%,12%
109700,Kaiwaka,Northland,Maori,5-11,90,23,Masked,NA,NA,NA,NA,26%,<5%,NA,NA
109800,Mangawhai Rural,Northland,Maori,12+,196,147,144,130,70,31,7,75%,73%,54%,23%
109800,Mangawhai Rural,Northland,Maori,5-11,61,11,6,NA,NA,NA,NA,18%,10%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,44,33,33,30,19,11,3,75%,75%,63%,27%
109900,Mangawhai Heads,Northland,Maori,12+,173,146,138,124,73,35,9,84%,80%,59%,26%
109900,Mangawhai Heads,Northland,Maori,5-11,49,15,6,NA,NA,NA,NA,31%,12%,NA,NA
110100,Mangawhai,Northland,Maori,12+,85,67,66,55,33,14,3,79%,78%,60%,21%
110200,Okahukura Peninsula,Waitemata,Maori,12+,186,152,148,125,49,25,7,82%,80%,39%,28%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,47,8,Masked,NA,NA,NA,NA,17%,11%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,384,323,320,288,157,77,22,84%,83%,55%,29%
110400,Cape Rodney,Waitemata,Maori,5-11,68,28,20,NA,NA,NA,NA,41%,29%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,55,42,39,36,19,10,2,76%,71%,53%,20%
110500,Wellsford,Waitemata,Maori,12+,303,227,218,203,86,29,6,75%,72%,42%,21%
110500,Wellsford,Waitemata,Maori,5-11,64,12,6,NA,NA,NA,NA,19%,9%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,80,68,67,67,24,6,1,85%,84%,36%,17%
110700,South Head,Waitemata,Maori,12+,391,329,320,296,146,65,18,84%,82%,49%,28%
110700,South Head,Waitemata,Maori,5-11,83,20,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,56,Masked,47,45,27,5,1,>95%,84%,60%,20%
110800,Kaipara Hills,Waitemata,Maori,12+,274,227,218,190,97,36,6,83%,80%,51%,17%
110800,Kaipara Hills,Waitemata,Maori,5-11,56,15,Masked,NA,NA,NA,NA,27%,9%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,87,64,61,55,27,15,5,74%,70%,49%,33%
111100,Warkworth West,Waitemata,Maori,12+,145,126,122,111,58,21,2,87%,84%,52%,10%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,102,Masked,Masked,85,57,12,3,>95%,>95%,67%,25%
111200,Puhoi Valley,Waitemata,Maori,12+,205,174,170,153,72,23,5,85%,83%,47%,22%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,78,70,70,64,45,4,2,90%,90%,70%,50%
111300,Warkworth East,Waitemata,Maori,12+,200,175,171,157,72,26,12,88%,86%,46%,46%
111300,Warkworth East,Waitemata,Maori,5-11,44,10,6,NA,NA,NA,NA,23%,14%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,199,Masked,Masked,172,105,14,3,>95%,>95%,61%,21%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,51,22,10,NA,NA,NA,NA,43%,20%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,81,72,71,64,48,24,12,89%,88%,75%,50%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,68,63,62,61,49,9,1,93%,91%,80%,11%
111600,Te Kuru,Waitemata,Maori,12+,153,138,135,125,61,25,8,90%,88%,49%,32%
111700,Snells Beach,Waitemata,Maori,12+,237,218,217,188,113,55,16,92%,92%,60%,29%
111700,Snells Beach,Waitemata,Maori,5-11,42,21,9,NA,NA,NA,NA,50%,21%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,116,Masked,Masked,104,60,14,3,>95%,>95%,58%,21%
111800,Barrier Islands,Auckland,Maori,12+,173,148,144,132,90,42,22,86%,83%,68%,52%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,51,46,45,38,22,15,5,90%,88%,58%,33%
112100,Wainui-Waiwera,Waitemata,Maori,12+,106,91,89,84,52,22,7,86%,84%,62%,32%
112200,Parakai,Waitemata,Maori,12+,205,179,171,143,61,24,5,87%,83%,43%,21%
112300,Helensville Rural,Waitemata,Maori,12+,121,109,108,102,59,24,8,90%,89%,58%,33%
112400,Helensville,Waitemata,Maori,12+,411,337,325,298,157,71,17,82%,79%,53%,24%
112400,Helensville,Waitemata,Maori,5-11,88,33,9,NA,NA,NA,NA,38%,10%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,104,Masked,Masked,102,65,16,8,>95%,>95%,64%,50%
112500,Waitoki,Waitemata,Maori,12+,58,51,51,48,28,13,3,88%,88%,58%,23%
112600,Waikoukou Valley,Waitemata,Maori,12+,97,89,87,74,43,14,5,92%,90%,58%,36%
112700,Orewa North,Waitemata,Maori,12+,190,171,169,154,91,44,19,90%,89%,59%,43%
112700,Orewa North,Waitemata,Pacific Peoples,12+,60,55,54,50,33,18,7,92%,90%,66%,39%
112800,Hatfields Beach,Waitemata,Maori,12+,118,99,99,87,51,18,2,84%,84%,59%,11%
112900,Orewa South,Waitemata,Maori,12+,137,124,121,114,66,36,18,91%,88%,58%,50%
112900,Orewa South,Waitemata,Pacific Peoples,12+,64,60,60,59,36,13,3,94%,94%,61%,23%
113000,Orewa Central,Waitemata,Maori,12+,160,142,140,131,87,45,16,89%,88%,66%,36%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,65,57,57,54,34,13,7,88%,88%,63%,54%
113100,Millwater North,Waitemata,Maori,12+,85,73,72,56,39,14,4,86%,85%,70%,29%
113200,Waipatukahu,Waitemata,Maori,12+,161,142,138,129,79,40,9,88%,86%,61%,22%
113300,Millwater South,Waitemata,Maori,12+,140,125,121,103,60,24,6,89%,86%,58%,25%
113400,Dairy Flat North,Waitemata,Maori,12+,161,136,129,121,53,17,3,84%,80%,44%,18%
113500,Dairy Flat West,Waitemata,Maori,12+,58,46,46,41,23,11,5,79%,79%,56%,45%
113600,Kingsway,Waitemata,Maori,12+,93,Masked,Masked,81,42,12,2,>95%,>95%,52%,17%
