Week ending date,DHB of Residence,Ethnic group,People partially vaccinated,People completed primary course
2021-05-09,Wairarapa,European or other,367,253
2021-05-09,Northland,Asian,100,164
2021-05-09,Whanganui,European or other,806,357
2021-05-09,Taranaki,Pacific Peoples,7,<5
2021-05-09,Waitemata,European or other,2231,2464
2021-05-09,Auckland,Maori,213,164
2021-05-09,Capital and Coast,Pacific Peoples,190,214
2021-05-09,Tairawhiti,European or other,87,367
2021-05-09,Waitemata,Pacific Peoples,231,219
2021-05-09,South Canterbury,Unknown,<5,0
2021-05-09,Waikato,Pacific Peoples,130,43
2021-05-09,Southern,Unknown,24,34
2021-05-09,Whanganui,Asian,80,29
2021-05-09,Tairawhiti,Unknown,<5,<5
2021-05-09,Waikato,Maori,640,272
2021-05-09,West Coast,Maori,29,<5
2021-05-09,Hutt Valley,European or other,1129,728
2021-05-09,Tairawhiti,Pacific Peoples,5,7
2021-05-09,Bay of Plenty,Unknown,<5,<5
2021-05-09,Bay of Plenty,Pacific Peoples,61,12
2021-05-09,Northland,Pacific Peoples,23,22
2021-05-09,Southern,Maori,79,157
2021-05-09,Taranaki,Maori,73,27
2021-05-09,Whanganui,Pacific Peoples,24,8
2021-05-09,Wairarapa,Unknown,<5,0
2021-05-09,Bay of Plenty,Maori,409,118
2021-05-09,Waitemata,Unknown,52,33
2021-05-09,West Coast,Pacific Peoples,<5,<5
2021-05-09,Nelson Marlborough,European or other,1867,1641
2021-05-09,Waikato,European or other,2432,990
2021-05-09,West Coast,Asian,31,12
2021-05-09,Capital and Coast,Unknown,41,28
2021-05-09,Wairarapa,Asian,29,10
2021-05-09,Overseas and undefined,Pacific Peoples,<5,<5
2021-05-09,Counties Manukau,European or other,3223,1393
2021-05-09,Auckland,Pacific Peoples,353,306
2021-05-09,Taranaki,Asian,55,36
2021-05-09,Waikato,Asian,661,413
2021-05-09,Counties Manukau,Maori,961,331
2021-05-09,Capital and Coast,Asian,458,567
2021-05-09,Waitemata,Maori,238,210
2021-05-09,Auckland,Asian,1367,1542
2021-05-09,Bay of Plenty,Asian,352,78
2021-05-09,Taranaki,Unknown,7,12
2021-05-09,West Coast,Unknown,<5,0
2021-05-09,Northland,European or other,1729,964
2021-05-09,West Coast,European or other,359,94
2021-05-09,Counties Manukau,Asian,2096,1650
2021-05-09,Canterbury,Unknown,79,77
2021-05-09,Whanganui,Maori,217,60
2021-05-09,Counties Manukau,Pacific Peoples,1704,948
2021-05-09,Canterbury,Maori,248,128
2021-05-09,Overseas and undefined,Unknown,<5,<5
2021-05-09,Counties Manukau,Unknown,62,20
2021-05-09,Waitemata,Asian,985,1274
2021-05-09,MidCentral,Unknown,20,8
2021-05-09,Capital and Coast,Maori,187,222
2021-05-09,Waikato,Unknown,57,35
2021-05-09,Whanganui,Unknown,6,<5
2021-05-09,Bay of Plenty,European or other,2911,671
2021-05-16,Bay of Plenty,European or other,2544,1079
2021-05-16,Hawkes Bay,Maori,250,259
2021-05-16,Tairawhiti,Asian,11,52
2021-05-16,Canterbury,Asian,940,653
2021-05-16,Hawkes Bay,Unknown,11,11
2021-05-16,Tairawhiti,Unknown,6,<5
2021-05-16,Hawkes Bay,Asian,139,130
2021-05-16,Capital and Coast,Pacific Peoples,243,103
2021-05-16,Canterbury,Pacific Peoples,123,56
2021-05-16,Auckland,Pacific Peoples,611,255
2021-05-16,Auckland,Unknown,124,97
2021-05-16,Southern,Maori,120,179
2021-05-16,Capital and Coast,Maori,192,160
2021-05-16,South Canterbury,Asian,32,32
2021-05-16,South Canterbury,Unknown,<5,5
2021-05-16,Auckland,Asian,1260,1377
2021-05-16,Southern,Unknown,26,25
2021-05-16,Bay of Plenty,Pacific Peoples,42,24
2021-05-16,Southern,Pacific Peoples,46,58
2021-05-16,Auckland,Maori,403,141
2021-05-16,Bay of Plenty,Maori,308,195
2021-05-16,Counties Manukau,Unknown,84,36
2021-05-16,Canterbury,Maori,237,201
2021-05-16,Auckland,European or other,2722,1598
2021-05-16,Southern,European or other,1819,2976
2021-05-16,Capital and Coast,Asian,545,260
2021-05-16,Capital and Coast,European or other,1937,1069
2021-05-16,South Canterbury,European or other,301,560
2021-05-16,Tairawhiti,Pacific Peoples,9,14
2021-05-16,West Coast,Unknown,<5,0
2021-05-16,Tairawhiti,Maori,121,220
2021-05-16,Tairawhiti,European or other,133,296
2021-05-16,Canterbury,European or other,3943,3747
2021-05-16,Southern,Asian,219,403
2021-05-16,South Canterbury,Maori,95,18
2021-05-16,South Canterbury,Pacific Peoples,13,8
2021-05-16,Bay of Plenty,Asian,130,235
2021-05-16,Bay of Plenty,Unknown,6,5
2021-05-16,Capital and Coast,Unknown,43,26
2021-05-16,Counties Manukau,Asian,2397,1538
2021-05-16,Canterbury,Unknown,72,92
2021-05-16,Nelson Marlborough,Pacific Peoples,67,54
2021-05-16,Whanganui,Pacific Peoples,16,5
2021-05-16,Wairarapa,Unknown,<5,<5
2021-05-16,Waikato,Unknown,53,31
2021-05-16,Waikato,Pacific Peoples,116,119
2021-05-16,Waitemata,Unknown,46,21
2021-05-16,MidCentral,European or other,1531,670
2021-05-16,Whanganui,Asian,45,50
2021-05-16,Waikato,Asian,626,538
2021-05-16,Taranaki,Pacific Peoples,10,<5
2021-05-16,Nelson Marlborough,European or other,1865,1788
2021-05-16,Whanganui,Maori,76,102
2021-05-16,West Coast,Asian,15,17
2021-05-16,Wairarapa,Pacific Peoples,8,16
2021-05-16,Counties Manukau,European or other,4126,1260
2021-05-16,Taranaki,Unknown,6,<5
2021-05-16,Hawkes Bay,Pacific Peoples,99,24
2021-05-16,MidCentral,Asian,183,119
2021-05-16,Nelson Marlborough,Unknown,14,15
2021-05-16,Overseas and undefined,European or other,27,18
2021-05-16,Hawkes Bay,European or other,941,834
2021-05-16,Overseas and undefined,Unknown,0,<5
2021-05-16,Northland,European or other,1716,925
2021-05-16,Northland,Asian,90,136
2021-05-16,Nelson Marlborough,Asian,73,171
2021-05-16,Whanganui,Unknown,<5,<5
2021-05-16,Waitemata,Maori,212,189
2021-05-16,Wairarapa,Asian,9,25
2021-05-16,Wairarapa,Maori,31,54
2021-05-16,Overseas and undefined,Maori,<5,<5
2021-05-16,Waitemata,Asian,956,833
2021-05-16,Whanganui,European or other,549,439
2021-05-16,Waikato,Maori,468,371
2021-05-16,MidCentral,Maori,286,90
2021-05-16,Taranaki,European or other,502,194
2021-05-16,Taranaki,Maori,81,24
2021-05-16,Taranaki,Asian,83,26
2021-05-16,West Coast,Maori,29,22
2021-05-16,Waikato,European or other,2266,1625
2021-05-16,Wairarapa,European or other,510,419
2021-05-16,West Coast,European or other,510,210
2021-05-16,Overseas and undefined,Pacific Peoples,13,<5
2021-05-16,Northland,Pacific Peoples,28,21
2021-05-16,Lakes,Pacific Peoples,20,26
2021-05-16,Hutt Valley,European or other,1707,483
2021-05-16,Lakes,Unknown,11,6
2021-05-16,Waitemata,European or other,2143,1480
2021-05-16,Lakes,European or other,706,737
2021-05-16,Hutt Valley,Unknown,6,5
2021-05-16,MidCentral,Pacific Peoples,43,20
2021-05-16,Northland,Maori,289,291
2021-05-16,West Coast,Pacific Peoples,6,<5
2021-05-16,Lakes,Asian,74,208
2021-05-16,Lakes,Maori,293,258
2021-05-16,Northland,Unknown,10,7
2021-05-16,MidCentral,Unknown,18,10
2021-05-16,Waitemata,Pacific Peoples,351,159
2021-05-16,Hutt Valley,Pacific Peoples,170,48
2021-05-16,Hutt Valley,Maori,172,68
2021-05-16,Counties Manukau,Maori,818,331
2021-05-16,Nelson Marlborough,Maori,134,148
2021-05-16,Counties Manukau,Pacific Peoples,1677,857
2021-05-16,Overseas and undefined,Asian,7,15
2021-05-16,Hutt Valley,Asian,345,167
2021-05-23,Counties Manukau,Asian,2481,1514
2021-05-23,Taranaki,Pacific Peoples,51,<5
2021-05-23,Hutt Valley,Asian,112,170
2021-05-23,Taranaki,Unknown,13,7
2021-05-23,Northland,Maori,262,381
2021-05-23,Lakes,Asian,75,172
2021-05-23,Canterbury,Asian,587,960
2021-05-23,Waikato,Pacific Peoples,160,115
2021-05-23,MidCentral,Unknown,18,6
2021-05-23,Waikato,Unknown,58,35
2021-05-23,Whanganui,Unknown,7,<5
2021-05-23,Hawkes Bay,Pacific Peoples,343,25
2021-05-23,Counties Manukau,European or other,4162,1193
2021-05-23,MidCentral,Pacific Peoples,160,28
2021-05-23,Bay of Plenty,Pacific Peoples,34,19
2021-05-23,Bay of Plenty,European or other,2693,1226
2021-05-23,Bay of Plenty,Asian,150,161
2021-05-23,Southern,Asian,245,286
2021-05-23,Taranaki,European or other,419,245
2021-05-23,Whanganui,European or other,719,591
2021-05-23,Lakes,Maori,207,177
2021-05-23,Taranaki,Asian,44,32
2021-05-23,Lakes,Pacific Peoples,23,19
2021-05-23,Canterbury,Maori,190,274
2021-05-23,Nelson Marlborough,Pacific Peoples,52,17
2021-05-23,South Canterbury,Pacific Peoples,6,<5
2021-05-23,Auckland,Maori,508,136
2021-05-23,Overseas and undefined,Unknown,<5,<5
2021-05-23,Capital and Coast,Pacific Peoples,176,144
2021-05-23,Nelson Marlborough,Unknown,10,10
2021-05-23,Auckland,Unknown,165,104
2021-05-23,Lakes,Unknown,9,11
2021-05-23,Wairarapa,Pacific Peoples,11,<5
2021-05-23,Southern,European or other,2508,1644
2021-05-23,Nelson Marlborough,Maori,112,57
2021-05-23,MidCentral,Asian,218,134
2021-05-23,Capital and Coast,Asian,258,335
2021-05-23,MidCentral,Maori,288,159
2021-05-23,Waikato,European or other,2485,1459
2021-05-23,Capital and Coast,Unknown,43,21
2021-05-23,Canterbury,Pacific Peoples,99,106
2021-05-23,Wairarapa,European or other,474,329
2021-05-23,MidCentral,European or other,1386,942
2021-05-23,Auckland,European or other,2604,1711
2021-05-23,Lakes,European or other,1044,573
2021-05-23,South Canterbury,Maori,9,17
2021-05-23,Waikato,Asian,533,495
2021-05-23,Canterbury,Unknown,73,81
2021-05-23,Southern,Maori,175,113
2021-05-23,Tairawhiti,Asian,8,13
2021-05-23,Waikato,Maori,686,448
2021-05-23,Waitemata,Asian,1092,832
2021-05-23,Overseas and undefined,Pacific Peoples,9,0
2021-05-23,Wairarapa,Asian,10,18
2021-05-23,Waitemata,European or other,2295,1512
2021-05-23,Tairawhiti,Unknown,6,<5
2021-05-23,Tairawhiti,Pacific Peoples,12,7
2021-05-23,South Canterbury,Asian,17,31
2021-05-23,Waitemata,Maori,1010,116
2021-05-23,Waitemata,Unknown,45,30
2021-05-23,Nelson Marlborough,Asian,101,80
2021-05-23,South Canterbury,Unknown,0,<5
2021-05-23,Tairawhiti,European or other,229,149
2021-05-23,Hawkes Bay,European or other,1002,966
2021-05-23,Wairarapa,Maori,40,55
2021-05-23,Bay of Plenty,Maori,673,181
2021-05-23,West Coast,Asian,36,14
2021-05-23,West Coast,European or other,674,275
2021-05-23,West Coast,Pacific Peoples,11,0
2021-05-23,Tairawhiti,Maori,164,62
2021-05-23,Hawkes Bay,Unknown,17,7
2021-05-23,Hutt Valley,Maori,84,120
2021-05-23,Northland,European or other,1464,1763
2021-05-23,Waitemata,Pacific Peoples,827,105
2021-05-23,Hawkes Bay,Maori,122,175
2021-05-23,Hutt Valley,Pacific Peoples,142,53
2021-05-23,Overseas and undefined,Maori,6,0
2021-05-23,Southern,Unknown,27,23
2021-05-23,Whanganui,Pacific Peoples,18,18
2021-05-23,Counties Manukau,Pacific Peoples,1753,787
2021-05-23,Whanganui,Maori,149,117
2021-05-23,Overseas and undefined,Asian,5,6
2021-05-23,Wairarapa,Unknown,<5,<5
2021-05-23,Overseas and undefined,European or other,28,26
2021-05-23,Bay of Plenty,Unknown,11,<5
2021-05-23,Nelson Marlborough,European or other,2051,1325
2021-05-23,South Canterbury,European or other,259,487
2021-05-23,Northland,Unknown,8,<5
2021-05-23,Canterbury,European or other,2263,4745
2021-05-23,Capital and Coast,European or other,1089,1150
2021-05-23,Whanganui,Asian,36,55
2021-05-23,Counties Manukau,Unknown,89,37
2021-05-23,Auckland,Pacific Peoples,834,231
2021-05-23,Taranaki,Maori,130,70
2021-05-23,Hutt Valley,European or other,580,415
2021-05-23,Counties Manukau,Maori,693,268
2021-05-23,Southern,Pacific Peoples,80,46
2021-05-23,Capital and Coast,Maori,163,168
2021-05-23,Auckland,Asian,1347,1353
2021-05-23,Hawkes Bay,Asian,81,137
2021-05-23,West Coast,Maori,53,32
2021-05-23,Northland,Asian,78,150
2021-05-23,Hutt Valley,Unknown,6,<5
2021-05-23,Northland,Pacific Peoples,23,26
2021-05-30,Lakes,Asian,105,120
2021-05-30,Tairawhiti,European or other,346,86
2021-05-30,West Coast,European or other,644,341
2021-05-30,South Canterbury,Asian,9,32
2021-05-30,Lakes,Pacific Peoples,23,31
2021-05-30,Lakes,Maori,309,226
2021-05-30,Waitemata,Maori,626,177
2021-05-30,South Canterbury,Unknown,<5,<5
2021-05-30,Canterbury,Pacific Peoples,81,114
2021-05-30,Hutt Valley,Asian,105,277
2021-05-30,MidCentral,Maori,399,221
2021-05-30,Counties Manukau,Maori,536,714
2021-05-30,Tairawhiti,Asian,5,21
2021-05-30,Southern,Maori,157,94
2021-05-30,South Canterbury,European or other,234,485
2021-05-30,Overseas and undefined,Asian,7,<5
2021-05-30,Canterbury,Maori,318,269
2021-05-30,West Coast,Asian,30,31
2021-05-30,Nelson Marlborough,Unknown,12,11
2021-05-30,West Coast,Pacific Peoples,<5,<5
2021-05-30,Whanganui,Unknown,6,5
2021-05-30,Waitemata,European or other,3936,1906
2021-05-30,Capital and Coast,Maori,154,169
2021-05-30,South Canterbury,Maori,5,24
2021-05-30,Capital and Coast,Unknown,35,37
2021-05-30,Whanganui,Maori,179,179
2021-05-30,Nelson Marlborough,European or other,2134,1445
2021-05-30,South Canterbury,Pacific Peoples,7,5
2021-05-30,Whanganui,Asian,41,74
2021-05-30,Whanganui,Pacific Peoples,19,24
2021-05-30,Northland,Pacific Peoples,49,28
2021-05-30,Northland,Unknown,14,11
2021-05-30,Waitemata,Unknown,63,31
2021-05-30,Waitemata,Pacific Peoples,753,152
2021-05-30,MidCentral,Asian,206,168
2021-05-30,Waitemata,Asian,1364,882
2021-05-30,MidCentral,European or other,1713,968
2021-05-30,Capital and Coast,Asian,240,444
2021-05-30,West Coast,Maori,29,18
2021-05-30,Lakes,Unknown,12,6
2021-05-30,Capital and Coast,Pacific Peoples,127,177
2021-05-30,West Coast,Unknown,0,<5
2021-05-30,Southern,European or other,3740,1491
2021-05-30,Hutt Valley,Pacific Peoples,58,72
2021-05-30,Whanganui,European or other,787,762
2021-05-30,Nelson Marlborough,Asian,63,106
2021-05-30,Overseas and undefined,Unknown,<5,<5
2021-05-30,Overseas and undefined,Maori,5,<5
2021-05-30,Counties Manukau,Unknown,107,53
2021-05-30,Southern,Pacific Peoples,66,43
2021-05-30,Waikato,European or other,2513,2258
2021-05-30,Wairarapa,Asian,5,44
2021-05-30,Wairarapa,European or other,375,433
2021-05-30,Hawkes Bay,Pacific Peoples,586,56
2021-05-30,Tairawhiti,Pacific Peoples,25,6
2021-05-30,Auckland,Asian,1467,1322
2021-05-30,Canterbury,European or other,2466,4298
2021-05-30,Waikato,Unknown,64,54
2021-05-30,Canterbury,Asian,331,999
2021-05-30,Bay of Plenty,Unknown,7,8
2021-05-30,Counties Manukau,Asian,2351,1839
2021-05-30,Waikato,Pacific Peoples,98,105
2021-05-30,Hawkes Bay,Asian,79,154
2021-05-30,Overseas and undefined,European or other,29,24
2021-05-30,Taranaki,Asian,26,65
2021-05-30,Bay of Plenty,European or other,3578,2196
2021-05-30,Auckland,Maori,414,181
2021-05-30,Tairawhiti,Maori,402,45
2021-05-30,Wairarapa,Pacific Peoples,<5,14
2021-05-30,Taranaki,Maori,84,61
2021-05-30,Auckland,Pacific Peoples,785,305
2021-05-30,Wairarapa,Maori,36,57
2021-05-30,Northland,European or other,2003,1684
2021-05-30,Waikato,Maori,671,550
2021-05-30,Auckland,Unknown,154,102
2021-05-30,Auckland,European or other,3962,2317
2021-05-30,Nelson Marlborough,Maori,167,170
2021-05-30,Taranaki,Pacific Peoples,11,<5
2021-05-30,Canterbury,Unknown,116,119
2021-05-30,Southern,Asian,156,156
2021-05-30,Counties Manukau,European or other,3947,2518
2021-05-30,Hawkes Bay,Unknown,25,10
2021-05-30,Counties Manukau,Pacific Peoples,1553,1352
2021-05-30,Capital and Coast,European or other,1204,1469
2021-05-30,Hutt Valley,European or other,817,1010
2021-05-30,Hutt Valley,Unknown,6,<5
2021-05-30,Hutt Valley,Maori,94,183
2021-05-30,Wairarapa,Unknown,<5,<5
2021-05-30,Hawkes Bay,Maori,630,231
2021-05-30,Hawkes Bay,European or other,2620,1078
2021-05-30,Lakes,European or other,1159,942
2021-05-30,Southern,Unknown,31,17
2021-05-30,Northland,Maori,682,361
2021-05-30,Bay of Plenty,Asian,104,320
2021-05-30,Taranaki,Unknown,12,6
2021-05-30,Bay of Plenty,Pacific Peoples,59,52
2021-05-30,Bay of Plenty,Maori,617,329
2021-05-30,Overseas and undefined,Pacific Peoples,18,<5
2021-05-30,Nelson Marlborough,Pacific Peoples,119,24
2021-05-30,MidCentral,Unknown,21,13
2021-05-30,Tairawhiti,Unknown,10,0
2021-05-30,Northland,Asian,108,86
2021-05-30,MidCentral,Pacific Peoples,67,36
2021-05-30,Waikato,Asian,406,621
2021-05-30,Taranaki,European or other,506,418
2021-06-06,Wairarapa,Pacific Peoples,10,6
2021-06-06,Waikato,Pacific Peoples,140,109
2021-06-06,Wairarapa,Asian,11,11
2021-06-06,Northland,Maori,614,252
2021-06-06,Bay of Plenty,Maori,606,320
2021-06-06,Whanganui,Asian,23,47
2021-06-06,Hawkes Bay,European or other,3873,1244
2021-06-06,Northland,Asian,99,88
2021-06-06,West Coast,Maori,29,31
2021-06-06,Capital and Coast,Unknown,42,26
2021-06-06,Northland,European or other,2797,1578
2021-06-06,Tairawhiti,Pacific Peoples,9,<5
2021-06-06,Auckland,European or other,4447,2158
2021-06-06,Counties Manukau,Asian,2782,1941
2021-06-06,South Canterbury,Pacific Peoples,<5,23
2021-06-06,Northland,Pacific Peoples,43,19
2021-06-06,Hawkes Bay,Maori,631,269
2021-06-06,Hawkes Bay,Pacific Peoples,298,34
2021-06-06,Hutt Valley,Maori,228,115
2021-06-06,Whanganui,European or other,1402,557
2021-06-06,Southern,Unknown,46,14
2021-06-06,Whanganui,Maori,206,80
2021-06-06,Southern,Asian,221,153
2021-06-06,Hawkes Bay,Unknown,35,15
2021-06-06,Waitemata,Pacific Peoples,560,246
2021-06-06,Counties Manukau,European or other,3322,3499
2021-06-06,Hutt Valley,Pacific Peoples,222,86
2021-06-06,Hawkes Bay,Asian,98,154
2021-06-06,Tairawhiti,Asian,6,11
2021-06-06,Waitemata,Maori,494,237
2021-06-06,Overseas and undefined,Unknown,7,0
2021-06-06,Bay of Plenty,Asian,181,150
2021-06-06,Wairarapa,Unknown,<5,6
2021-06-06,Tairawhiti,Maori,183,105
2021-06-06,Southern,European or other,5869,1367
2021-06-06,Auckland,Asian,2287,1081
2021-06-06,Whanganui,Unknown,7,<5
2021-06-06,Hutt Valley,European or other,820,1157
2021-06-06,South Canterbury,European or other,2127,313
2021-06-06,Nelson Marlborough,European or other,2005,2008
2021-06-06,Waitemata,Unknown,77,42
2021-06-06,Auckland,Unknown,175,105
2021-06-06,Tairawhiti,European or other,522,125
2021-06-06,MidCentral,Unknown,24,18
2021-06-06,Waikato,European or other,2387,1997
2021-06-06,Overseas and undefined,European or other,38,27
2021-06-06,Wairarapa,European or other,618,533
2021-06-06,Capital and Coast,Pacific Peoples,113,189
2021-06-06,Counties Manukau,Pacific Peoples,1878,1325
2021-06-06,Lakes,Asian,98,87
2021-06-06,Canterbury,European or other,2613,3235
2021-06-06,Taranaki,Pacific Peoples,<5,5
2021-06-06,Taranaki,Maori,62,65
2021-06-06,Nelson Marlborough,Asian,55,76
2021-06-06,MidCentral,Maori,280,260
2021-06-06,Overseas and undefined,Asian,5,<5
2021-06-06,Lakes,Unknown,17,9
2021-06-06,Lakes,European or other,2033,716
2021-06-06,Lakes,Maori,434,196
2021-06-06,Waitemata,European or other,5837,2091
2021-06-06,Canterbury,Maori,269,187
2021-06-06,MidCentral,Asian,108,192
2021-06-06,MidCentral,Pacific Peoples,23,37
2021-06-06,Nelson Marlborough,Maori,52,162
2021-06-06,South Canterbury,Maori,12,170
2021-06-06,Capital and Coast,Maori,151,176
2021-06-06,MidCentral,European or other,1555,1447
2021-06-06,Capital and Coast,Asian,196,495
2021-06-06,Canterbury,Unknown,56,60
2021-06-06,Counties Manukau,Unknown,72,52
2021-06-06,Nelson Marlborough,Unknown,15,6
2021-06-06,Nelson Marlborough,Pacific Peoples,56,23
2021-06-06,Lakes,Pacific Peoples,26,21
2021-06-06,Canterbury,Asian,355,720
2021-06-06,Southern,Pacific Peoples,71,36
2021-06-06,Tairawhiti,Unknown,<5,8
2021-06-06,South Canterbury,Unknown,5,<5
2021-06-06,Overseas and undefined,Pacific Peoples,<5,<5
2021-06-06,Auckland,Maori,410,277
2021-06-06,Canterbury,Pacific Peoples,180,96
2021-06-06,West Coast,Pacific Peoples,8,5
2021-06-06,West Coast,Unknown,<5,<5
2021-06-06,Taranaki,European or other,477,440
2021-06-06,Overseas and undefined,Maori,<5,<5
2021-06-06,Taranaki,Asian,48,56
2021-06-06,Bay of Plenty,Pacific Peoples,46,36
2021-06-06,West Coast,European or other,594,490
2021-06-06,Capital and Coast,European or other,1082,1664
2021-06-06,Taranaki,Unknown,7,6
2021-06-06,Bay of Plenty,Unknown,15,<5
2021-06-06,Northland,Unknown,16,8
2021-06-06,Bay of Plenty,European or other,3503,2513
2021-06-06,Waikato,Asian,361,523
2021-06-06,South Canterbury,Asian,18,20
2021-06-06,Waikato,Unknown,67,38
2021-06-06,West Coast,Asian,18,15
2021-06-06,Hutt Valley,Asian,95,253
2021-06-06,Waitemata,Asian,1836,914
2021-06-06,Waikato,Maori,608,450
2021-06-06,Auckland,Pacific Peoples,818,400
2021-06-06,Hutt Valley,Unknown,9,<5
2021-06-06,Wairarapa,Maori,51,41
2021-06-06,Counties Manukau,Maori,569,697
2021-06-06,Whanganui,Pacific Peoples,18,14
2021-06-06,Southern,Maori,235,73
2021-06-13,Overseas and undefined,Unknown,<5,<5
2021-06-13,Overseas and undefined,Asian,7,6
2021-06-13,Northland,Asian,117,76
2021-06-13,Nelson Marlborough,Pacific Peoples,81,25
2021-06-13,Nelson Marlborough,European or other,2326,1576
2021-06-13,Overseas and undefined,European or other,18,20
2021-06-13,Overseas and undefined,Pacific Peoples,13,9
2021-06-13,Southern,European or other,3571,2080
2021-06-13,Nelson Marlborough,Asian,38,66
2021-06-13,Northland,Unknown,17,6
2021-06-13,Northland,Pacific Peoples,59,17
2021-06-13,Northland,Maori,891,212
2021-06-13,South Canterbury,Maori,31,58
2021-06-13,Overseas and undefined,Maori,<5,<5
2021-06-13,Southern,Maori,162,143
2021-06-13,Southern,Pacific Peoples,43,72
2021-06-13,South Canterbury,Unknown,9,<5
2021-06-13,South Canterbury,Pacific Peoples,11,<5
2021-06-13,Tairawhiti,Unknown,6,<5
2021-06-13,Tairawhiti,Pacific Peoples,12,9
2021-06-13,Nelson Marlborough,Maori,156,101
2021-06-13,Waikato,Pacific Peoples,90,116
2021-06-13,Taranaki,Asian,31,45
2021-06-13,Bay of Plenty,Unknown,9,12
2021-06-13,Taranaki,Maori,68,84
2021-06-13,Bay of Plenty,Pacific Peoples,28,22
2021-06-13,Bay of Plenty,Asian,97,142
2021-06-13,Auckland,European or other,3569,2042
2021-06-13,Auckland,Pacific Peoples,801,634
2021-06-13,Waikato,Maori,500,457
2021-06-13,Wairarapa,European or other,345,444
2021-06-13,Canterbury,European or other,2894,2569
2021-06-13,Canterbury,Pacific Peoples,167,95
2021-06-13,Taranaki,Pacific Peoples,31,52
2021-06-13,Wairarapa,Unknown,<5,<5
2021-06-13,Wairarapa,Asian,5,5
2021-06-13,Lakes,Maori,374,173
2021-06-13,Auckland,Asian,2271,1063
2021-06-13,Bay of Plenty,Maori,473,500
2021-06-13,Hutt Valley,European or other,578,765
2021-06-13,Hutt Valley,Pacific Peoples,136,165
2021-06-13,MidCentral,Asian,150,170
2021-06-13,Waikato,European or other,2272,1900
2021-06-13,Hawkes Bay,Pacific Peoples,264,244
2021-06-13,Hawkes Bay,Unknown,20,12
2021-06-13,Counties Manukau,European or other,2932,3283
2021-06-13,Hawkes Bay,Maori,569,130
2021-06-13,Counties Manukau,Maori,451,488
2021-06-13,Hutt Valley,Maori,251,88
2021-06-13,Hawkes Bay,Asian,68,73
2021-06-13,Hutt Valley,Asian,108,150
2021-06-13,Hawkes Bay,European or other,2492,903
2021-06-13,Counties Manukau,Asian,2855,2038
2021-06-13,Lakes,European or other,1980,731
2021-06-13,Waikato,Unknown,55,45
2021-06-13,Auckland,Unknown,169,103
2021-06-13,Auckland,Maori,356,374
2021-06-13,Waikato,Asian,280,448
2021-06-13,Bay of Plenty,European or other,2473,2442
2021-06-13,Taranaki,European or other,666,339
2021-06-13,Wairarapa,Pacific Peoples,5,9
2021-06-13,Taranaki,Unknown,13,7
2021-06-13,Wairarapa,Maori,19,37
2021-06-13,Tairawhiti,Asian,8,6
2021-06-13,Whanganui,Pacific Peoples,10,11
2021-06-13,Capital and Coast,Asian,191,256
2021-06-13,Capital and Coast,Unknown,40,36
2021-06-13,Counties Manukau,Unknown,69,74
2021-06-13,Waitemata,European or other,5431,1719
2021-06-13,Whanganui,European or other,1277,686
2021-06-13,West Coast,Maori,24,33
2021-06-13,West Coast,Pacific Peoples,<5,10
2021-06-13,Waitemata,Maori,404,665
2021-06-13,Southern,Asian,145,213
2021-06-13,Waitemata,Unknown,51,39
2021-06-13,South Canterbury,Asian,36,15
2021-06-13,Southern,Unknown,25,24
2021-06-13,Whanganui,Maori,117,103
2021-06-13,South Canterbury,European or other,1513,228
2021-06-13,West Coast,European or other,367,478
2021-06-13,West Coast,Unknown,<5,0
2021-06-13,Tairawhiti,Maori,171,163
2021-06-13,Tairawhiti,European or other,505,222
2021-06-13,Northland,European or other,3319,1302
2021-06-13,MidCentral,Unknown,19,15
2021-06-13,Canterbury,Maori,242,197
2021-06-13,MidCentral,European or other,1655,1057
2021-06-13,Canterbury,Asian,341,574
2021-06-13,Capital and Coast,European or other,1052,1032
2021-06-13,Capital and Coast,Maori,220,136
2021-06-13,Lakes,Asian,121,67
2021-06-13,Canterbury,Unknown,57,59
2021-06-13,Hutt Valley,Unknown,5,9
2021-06-13,Lakes,Unknown,20,6
2021-06-13,Counties Manukau,Pacific Peoples,1751,1436
2021-06-13,Nelson Marlborough,Unknown,18,12
2021-06-13,Capital and Coast,Pacific Peoples,373,155
2021-06-13,MidCentral,Pacific Peoples,56,104
2021-06-13,MidCentral,Maori,277,244
2021-06-13,Lakes,Pacific Peoples,44,16
2021-06-13,Waitemata,Pacific Peoples,573,558
2021-06-13,Waitemata,Asian,2108,901
2021-06-13,Whanganui,Unknown,7,<5
2021-06-13,Whanganui,Asian,23,32
2021-06-13,West Coast,Asian,8,28
2021-06-20,Taranaki,Unknown,13,11
2021-06-20,Northland,Maori,728,366
2021-06-20,MidCentral,Unknown,35,20
2021-06-20,South Canterbury,Asian,23,15
2021-06-20,Lakes,Unknown,15,12
2021-06-20,Tairawhiti,Pacific Peoples,10,22
2021-06-20,Tairawhiti,European or other,646,318
2021-06-20,Southern,European or other,4968,3629
2021-06-20,Taranaki,European or other,1212,527
2021-06-20,Lakes,Maori,260,308
2021-06-20,MidCentral,Pacific Peoples,85,68
2021-06-20,Lakes,Pacific Peoples,17,26
2021-06-20,Tairawhiti,Maori,410,375
2021-06-20,Waikato,Maori,586,607
