Date,First doses,Second doses,Third primary doses,First Boosters,Second Boosters
2023-03-16,23,99,7,103,367
2023-03-17,18,76,1,89,352
2023-03-18,16,32,2,48,171
2023-03-19,5,20,0,23,63
2023-03-20,16,60,2,42,250
2023-03-21,14,71,3,71,327
2023-03-22,16,83,2,94,284
2023-03-23,19,102,0,92,268
2023-03-24,15,91,4,77,266
2023-03-25,14,54,0,73,188
2023-03-26,3,8,0,31,61
2023-03-27,11,78,6,64,265
2023-03-28,8,84,1,80,301
2023-03-29,15,103,1,96,294
2023-03-30,13,163,1,98,348
2023-03-31,20,202,1,110,467
2023-04-01,29,7070,29,160,2670
2023-04-02,8,2487,0,102,1095
2023-04-03,25,15379,17,239,4086
2023-04-04,26,15526,17,266,4294
2023-04-05,30,14324,17,267,4113
2023-04-06,34,13267,2,269,4380
2023-04-07,2,178,1,10,139
2023-04-08,9,2567,5,93,1384
2023-04-09,1,208,0,18,110
2023-04-10,4,666,0,24,387
2023-04-11,29,12327,4,247,4076
2023-04-12,36,12602,10,272,4107
2023-04-13,27,12255,3,242,4181
2023-04-14,33,11243,3,259,4699
2023-04-15,29,4499,3,161,2591
2023-04-16,9,1184,1,66,860
2023-04-17,34,10535,8,241,4336
2023-04-18,48,12794,2,283,4961
2023-04-19,50,11547,4,296,4779
2023-04-20,57,11371,4,282,4881
2023-04-21,55,9791,7,276,4955
2023-04-22,23,3231,4,145,2437
2023-04-23,9,789,0,57,764
2023-04-24,60,8401,4,282,4530
2023-04-25,4,337,0,32,255
2023-04-26,24,10207,2,245,4588
2023-04-27,52,10016,8,239,4704
2023-04-28,30,8991,2,232,4767
2023-04-29,28,2695,0,127,2247
2023-04-30,12,632,0,49,774
2023-05-01,20,6551,10,177,3452
2023-05-02,18,7422,4,206,3788
