SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,70,13,Masked,NA,NA,19%,7%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,282,249,246,232,137,88%,87%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,44,22,Masked,NA,NA,50%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,940,769,732,656,329,82%,78%,50%
103400,Ngapuhi,Northland,Maori,5-11,174,31,7,NA,NA,18%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,723","2,197","2,079","1,887",916,81%,76%,49%
103500,Kaikohe,Northland,Maori,5-11,609,146,43,NA,NA,24%,7%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,103,93,91,84,38,90%,88%,45%
103600,Pakaraka,Northland,Maori,12+,149,135,130,117,65,91%,87%,56%
103700,Haruru,Northland,Maori,12+,213,194,191,171,87,91%,90%,51%
103700,Haruru,Northland,Maori,5-11,66,28,6,NA,NA,42%,9%,NA
103800,Russell,Northland,Maori,12+,137,129,128,118,82,94%,93%,69%
103900,Paihia,Northland,Maori,12+,501,419,402,366,182,84%,80%,50%
103900,Paihia,Northland,Maori,5-11,82,20,6,NA,NA,24%,7%,NA
104000,Mataraua Forest,Northland,Maori,12+,330,261,242,213,116,79%,73%,54%
104000,Mataraua Forest,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,8%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,814,654,627,561,274,80%,77%,49%
104100,Matawaia-Taumarere,Northland,Maori,5-11,164,41,7,NA,NA,25%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,59,59,55,40,79%,79%,73%
104300,Opua (Far North District),Northland,Maori,12+,169,131,125,116,65,78%,74%,56%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,390,339,324,300,187,87%,83%,62%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,175","1,001",957,851,430,85%,81%,51%
104500,Moerewa,Northland,Maori,5-11,254,33,9,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,801,714,675,603,305,89%,84%,51%
104600,Kawakawa,Northland,Maori,5-11,166,32,8,NA,NA,19%,<5%,NA
104700,Maromaku,Northland,Maori,12+,242,190,179,161,83,79%,74%,52%
104700,Maromaku,Northland,Maori,5-11,61,22,Masked,NA,NA,36%,7%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,599,543,518,451,236,91%,86%,52%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,124,27,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,672,585,567,514,279,87%,84%,54%
104900,Whangaruru,Northland,Maori,5-11,124,47,8,NA,NA,38%,6%,NA
105100,Matarau,Northland,Maori,12+,362,320,311,273,148,88%,86%,54%
105100,Matarau,Northland,Maori,5-11,90,27,11,NA,NA,30%,12%,NA
105200,Hikurangi,Northland,Maori,12+,456,413,395,348,172,91%,87%,49%
105200,Hikurangi,Northland,Maori,5-11,137,43,14,NA,NA,31%,10%,NA
105300,Kauri,Northland,Maori,12+,233,205,202,185,108,88%,87%,58%
105300,Kauri,Northland,Maori,5-11,59,17,Masked,NA,NA,29%,8%,NA
105400,Maungatapere,Northland,Maori,12+,427,396,381,341,203,93%,89%,60%
105400,Maungatapere,Northland,Maori,5-11,101,36,14,NA,NA,36%,14%,NA
105500,Kamo West,Northland,Maori,12+,395,361,356,308,183,91%,90%,59%
105500,Kamo West,Northland,Maori,5-11,98,38,15,NA,NA,39%,15%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,216,196,189,169,99,91%,88%,59%
105700,Kiripaka,Northland,Maori,12+,181,159,154,142,72,88%,85%,51%
105800,Kamo East,Northland,Maori,12+,917,833,798,705,314,91%,87%,45%
105800,Kamo East,Northland,Maori,5-11,251,69,18,NA,NA,27%,7%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,101,87,86,78,42,86%,85%,54%
105900,Granfield Reserve,Northland,Maori,12+,467,441,422,379,208,94%,90%,55%
105900,Granfield Reserve,Northland,Maori,5-11,85,30,8,NA,NA,35%,9%,NA
106000,Kamo Central,Northland,Maori,12+,422,387,376,334,176,92%,89%,53%
106000,Kamo Central,Northland,Maori,5-11,87,35,13,NA,NA,40%,15%,NA
106100,Whau Valley,Northland,Maori,12+,602,542,528,480,258,90%,88%,54%
106100,Whau Valley,Northland,Maori,5-11,123,41,10,NA,NA,33%,8%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,41,Masked,Masked,39,26,>95%,>95%,67%
106200,Tikipunga North,Northland,Maori,12+,942,849,815,722,350,90%,87%,48%
106200,Tikipunga North,Northland,Maori,5-11,271,73,15,NA,NA,27%,6%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,79,71,69,65,33,90%,87%,51%
106300,Pukenui,Northland,Maori,12+,175,160,157,137,87,91%,90%,64%
106300,Pukenui,Northland,Maori,5-11,52,28,6,NA,NA,54%,12%,NA
106400,Otangarei,Northland,Maori,12+,"1,279","1,066",981,875,380,83%,77%,43%
106400,Otangarei,Northland,Maori,5-11,273,42,7,NA,NA,15%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,53,40,39,36,17,75%,74%,47%
106500,Tikipunga South,Northland,Maori,12+,"1,172","1,083","1,041",918,462,92%,89%,50%
106500,Tikipunga South,Northland,Maori,5-11,296,105,23,NA,NA,35%,8%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,84,Masked,Masked,77,35,>95%,>95%,45%
106600,Kensington (Whangarei District),Northland,Maori,12+,720,629,606,562,303,87%,84%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,125,22,9,NA,NA,18%,7%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,63,Masked,Masked,60,34,>95%,>95%,57%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,138,121,116,105,55,88%,84%,52%
106800,Mairtown,Northland,Maori,12+,537,473,459,424,255,88%,85%,60%
106800,Mairtown,Northland,Maori,5-11,97,30,7,NA,NA,31%,7%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,46,45,42,26,82%,80%,62%
106900,Maunu-Horahora,Northland,Maori,12+,517,469,458,406,239,91%,89%,59%
106900,Maunu-Horahora,Northland,Maori,5-11,106,41,14,NA,NA,39%,13%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,42,34,34,33,25,81%,81%,76%
107000,Woodhill-Vinetown,Northland,Maori,12+,714,607,579,529,288,85%,81%,54%
107000,Woodhill-Vinetown,Northland,Maori,5-11,116,31,10,NA,NA,27%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,81,Masked,Masked,72,40,>95%,>95%,56%
107100,Whangarei Central,Northland,Maori,12+,268,234,226,208,106,87%,84%,51%
107200,Riverside,Northland,Maori,12+,434,372,366,343,174,86%,84%,51%
107200,Riverside,Northland,Maori,5-11,79,31,Masked,NA,NA,39%,6%,NA
107200,Riverside,Northland,Pacific Peoples,12+,43,Masked,Masked,36,21,>95%,>95%,58%
107300,Raumanga,Northland,Maori,12+,"1,418","1,236","1,163","1,019",421,87%,82%,41%
107300,Raumanga,Northland,Maori,5-11,351,82,17,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,95,Masked,87,73,35,>95%,92%,48%
107400,Tarewa,Northland,Maori,12+,856,739,711,624,311,86%,83%,50%
107400,Tarewa,Northland,Maori,5-11,239,62,18,NA,NA,26%,8%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,759,681,647,591,296,90%,85%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,135,46,17,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,46,45,43,24,94%,92%,56%
107600,Ngunguru,Northland,Maori,12+,158,137,136,126,74,87%,86%,59%
107700,Otaika-Portland,Northland,Maori,12+,295,247,233,214,124,84%,79%,58%
107700,Otaika-Portland,Northland,Maori,5-11,53,18,9,NA,NA,34%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,235,211,208,178,88,90%,89%,49%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,11,Masked,NA,NA,19%,8%,NA
108000,Pataua,Northland,Maori,12+,195,153,149,134,67,78%,76%,50%
108000,Pataua,Northland,Maori,5-11,42,8,Masked,NA,NA,19%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,241,226,221,204,128,94%,92%,63%
108100,Onerahi Park,Northland,Maori,5-11,50,17,8,NA,NA,34%,16%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,21,82%,80%,70%
108200,Sherwood Rise,Northland,Maori,12+,634,574,551,493,245,91%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,156,40,13,NA,NA,26%,8%,NA
108300,Onerahi,Northland,Maori,12+,573,500,477,415,191,87%,83%,46%
108300,Onerahi,Northland,Maori,5-11,155,38,16,NA,NA,25%,10%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,46,39,39,37,17,85%,85%,46%
108500,Parua Bay,Northland,Maori,12+,272,256,254,228,150,94%,93%,66%
108500,Parua Bay,Northland,Maori,5-11,60,26,8,NA,NA,43%,13%,NA
108600,Bream Bay,Northland,Maori,12+,341,290,280,249,138,85%,82%,55%
108600,Bream Bay,Northland,Maori,5-11,67,19,7,NA,NA,28%,10%,NA
108700,Marsden Bay,Northland,Maori,12+,311,Masked,291,258,153,>95%,94%,59%
108700,Marsden Bay,Northland,Maori,5-11,79,22,12,NA,NA,28%,15%,NA
108800,Ruakaka,Northland,Maori,12+,587,557,537,482,249,95%,91%,52%
108800,Ruakaka,Northland,Maori,5-11,135,39,9,NA,NA,29%,7%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,48,48,44,29,94%,94%,66%
108900,Bream Head,Northland,Maori,12+,86,81,81,77,57,94%,94%,74%
109000,Waipu,Northland,Maori,12+,301,250,246,225,133,83%,82%,59%
109000,Waipu,Northland,Maori,5-11,49,12,Masked,NA,NA,24%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,42,37,37,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,863,671,634,573,282,78%,73%,49%
109100,Kaipara Coastal,Northland,Maori,5-11,161,41,14,NA,NA,25%,9%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,Masked,50,45,14,>95%,94%,31%
109200,Maungaru,Northland,Maori,12+,256,226,218,196,95,88%,85%,48%
109200,Maungaru,Northland,Maori,5-11,56,18,Masked,NA,NA,32%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,346","1,109","1,039",949,420,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,273,46,20,NA,NA,17%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,201,Masked,189,174,72,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,41,11,Masked,NA,NA,27%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,477,396,382,347,193,83%,80%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,104,23,7,NA,NA,22%,7%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,180,136,131,125,67,76%,73%,54%
109600,Maungaturoto,Northland,Maori,12+,181,168,162,144,72,93%,90%,50%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,410,318,305,270,134,78%,74%,50%
109700,Kaiwaka,Northland,Maori,5-11,92,24,Masked,NA,NA,26%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,186,146,143,128,68,78%,77%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,161,143,135,122,72,89%,84%,59%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,6,NA,NA,37%,15%,NA
110100,Mangawhai,Northland,Maori,12+,73,66,65,54,32,90%,89%,59%
110200,Okahukura Peninsula,Waitemata,Maori,12+,182,152,147,125,46,84%,81%,37%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,8%,NA
110400,Cape Rodney,Waitemata,Maori,12+,372,337,333,297,158,91%,90%,53%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,51,42,39,36,17,82%,76%,47%
110500,Wellsford,Waitemata,Maori,12+,285,232,223,205,85,81%,78%,41%
110500,Wellsford,Waitemata,Maori,5-11,67,12,6,NA,NA,18%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,72,66,65,63,21,92%,90%,33%
110700,South Head,Waitemata,Maori,12+,366,322,314,288,142,88%,86%,49%
110700,South Head,Waitemata,Maori,5-11,80,21,Masked,NA,NA,26%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,54,Masked,49,47,27,>95%,91%,57%
110800,Kaipara Hills,Waitemata,Maori,12+,251,227,219,192,93,90%,87%,48%
110800,Kaipara Hills,Waitemata,Maori,5-11,51,16,Masked,NA,NA,31%,8%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,79,67,64,57,27,85%,81%,47%
111100,Warkworth West,Waitemata,Maori,12+,146,129,126,113,58,88%,86%,51%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,80,Masked,Masked,82,55,>95%,>95%,67%
111200,Puhoi Valley,Waitemata,Maori,12+,192,175,171,149,71,91%,89%,48%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,65,41,>95%,>95%,63%
111300,Warkworth East,Waitemata,Maori,12+,195,174,170,155,72,89%,87%,46%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,158,Masked,Masked,170,104,>95%,>95%,61%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,25,9,NA,NA,54%,20%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,74,Masked,Masked,65,49,>95%,>95%,75%
111600,Te Kuru,Waitemata,Maori,12+,146,Masked,138,126,61,>95%,95%,48%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,Masked,NA,NA,43%,12%,NA
111700,Snells Beach,Waitemata,Maori,12+,235,223,222,192,116,95%,94%,60%
111700,Snells Beach,Waitemata,Maori,5-11,41,23,11,NA,NA,56%,27%,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,101,Masked,Masked,94,49,>95%,>95%,52%
111800,Barrier Islands,Auckland,Maori,12+,174,149,146,134,89,86%,84%,66%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,40,Masked,Masked,36,21,>95%,>95%,58%
112100,Wainui-Waiwera,Waitemata,Maori,12+,93,Masked,88,83,50,>95%,95%,60%
112200,Parakai,Waitemata,Maori,12+,188,174,166,138,60,93%,88%,43%
112300,Helensville Rural,Waitemata,Maori,12+,112,Masked,Masked,102,59,>95%,>95%,58%
112400,Helensville,Waitemata,Maori,12+,408,348,334,301,159,85%,82%,53%
112400,Helensville,Waitemata,Maori,5-11,92,34,9,NA,NA,37%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,99,64,>95%,>95%,65%
112500,Waitoki,Waitemata,Maori,12+,58,52,52,49,27,90%,90%,55%
112600,Waikoukou Valley,Waitemata,Maori,12+,87,Masked,Masked,71,40,>95%,>95%,56%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,155,89,>95%,>95%,57%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,57,56,54,35,90%,89%,65%
112800,Hatfields Beach,Waitemata,Maori,12+,107,100,100,87,53,93%,93%,61%
112900,Orewa South,Waitemata,Maori,12+,129,Masked,Masked,116,65,>95%,>95%,56%
112900,Orewa South,Waitemata,Pacific Peoples,12+,65,58,58,57,34,89%,89%,60%
113000,Orewa Central,Waitemata,Maori,12+,147,139,137,127,85,95%,93%,67%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,67,56,56,53,34,84%,84%,64%
113100,Millwater North,Waitemata,Maori,12+,76,Masked,Masked,59,41,>95%,>95%,69%
113200,Waipatukahu,Waitemata,Maori,12+,152,139,137,127,79,91%,90%,62%
113300,Millwater South,Waitemata,Maori,12+,134,124,120,100,59,93%,90%,59%
113300,Millwater South,Waitemata,Maori,5-11,40,20,Masked,NA,NA,50%,10%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,150,135,129,121,53,90%,86%,44%
113500,Dairy Flat West,Waitemata,Maori,12+,53,45,45,40,22,85%,85%,55%
113600,Kingsway,Waitemata,Maori,12+,81,Masked,Masked,80,42,>95%,>95%,52%
113600,Kingsway,Waitemata,Pacific Peoples,12+,41,Masked,Masked,42,19,>95%,>95%,45%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,51,44,44,39,16,86%,86%,41%
113900,Red Beach West,Waitemata,Maori,12+,112,99,95,81,55,88%,85%,68%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,157,98,>95%,>95%,62%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,47,Masked,Masked,46,28,>95%,>95%,61%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,87,86,75,41,86%,85%,55%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,69,42,>95%,>95%,61%
114400,Vipond,Waitemata,Maori,12+,174,Masked,Masked,142,82,>95%,>95%,58%
114400,Vipond,Waitemata,Maori,5-11,48,13,7,NA,NA,27%,15%,NA
114500,Muriwai,Waitemata,Maori,12+,87,Masked,Masked,77,47,>95%,>95%,61%
114600,Stanmore Bay West,Waitemata,Maori,12+,186,175,169,155,82,94%,91%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,10,NA,NA,59%,23%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,109,Masked,Masked,94,50,>95%,>95%,53%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,Masked,58,35,>95%,>95%,60%
114800,Okura Bush,Waitemata,Maori,12+,62,Masked,56,50,28,>95%,90%,56%
114900,Whangaparoa Central,Waitemata,Maori,12+,243,221,217,192,91,91%,89%,47%
114900,Whangaparoa Central,Waitemata,Maori,5-11,56,26,11,NA,NA,46%,20%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,44,44,41,23,92%,92%,56%
115000,Kumeu-Huapai,Waitemata,Maori,12+,246,Masked,Masked,223,124,>95%,>95%,56%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,71,46,19,NA,NA,65%,27%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,152,Masked,Masked,134,91,>95%,>95%,68%
115100,Stanmore Bay East,Waitemata,Maori,12+,207,191,186,163,81,92%,90%,50%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,43,40,39,34,24,93%,91%,71%
115200,Manly West,Waitemata,Maori,12+,158,Masked,149,135,63,>95%,94%,47%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,38,13,>95%,>95%,34%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,68,63,63,55,28,93%,93%,51%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,85,Masked,Masked,84,48,>95%,>95%,57%
115500,Coatesville,Waitemata,Maori,12+,72,62,59,53,28,86%,82%,53%
115600,Dairy Flat South,Waitemata,Maori,12+,62,56,56,53,26,90%,90%,49%
115700,Gulf Harbour North,Waitemata,Maori,12+,114,Masked,Masked,98,67,>95%,>95%,68%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,46,Masked,Masked,40,19,>95%,>95%,48%
115800,Manly East,Waitemata,Maori,12+,202,178,175,163,93,88%,87%,57%
115800,Manly East,Waitemata,Maori,5-11,52,30,13,NA,NA,58%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,54,54,49,22,81%,81%,45%
115900,Riverhead,Waitemata,Maori,12+,187,163,160,145,76,87%,86%,52%
115900,Riverhead,Waitemata,Maori,5-11,43,24,13,NA,NA,56%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,65,Masked,Masked,61,44,>95%,>95%,72%
116000,Army Bay,Waitemata,Maori,12+,67,Masked,Masked,67,37,>95%,>95%,55%
116000,Army Bay,Waitemata,Pacific Peoples,12+,44,Masked,Masked,37,24,>95%,>95%,65%
116100,Kumeu Rural East,Waitemata,Maori,12+,186,168,164,151,89,90%,88%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,95,Masked,Masked,87,51,>95%,>95%,59%
116200,Gulf Harbour South,Waitemata,Maori,12+,65,59,57,51,32,91%,88%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,45,39,38,36,24,87%,84%,67%
116400,Taupaki,Waitemata,Maori,12+,92,Masked,Masked,81,50,>95%,>95%,62%
116600,Paremoremo East,Waitemata,Maori,12+,118,Masked,Masked,106,60,>95%,>95%,57%
116700,Albany Heights,Waitemata,Maori,12+,106,96,94,85,47,91%,89%,55%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,45,29,>95%,>95%,64%
116800,Awaruku,Waitemata,Maori,12+,119,Masked,Masked,110,65,>95%,>95%,59%
116800,Awaruku,Waitemata,Pacific Peoples,12+,52,Masked,Masked,46,24,>95%,>95%,52%
