DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,European or Other,90+,Male,706,705,702,680,782
Auckland,Maori,12-17,Female,1684,1616,611,49,1659
Auckland,Maori,12-17,Male,1666,1602,588,56,1747
Auckland,Maori,18-24,Female,2369,2324,"2,311","1,045",2396
Auckland,Maori,18-24,Male,2188,2115,"2,108",772,2260
Auckland,Maori,25-29,Female,1512,1480,"1,475",765,1774
Auckland,Maori,25-29,Male,1620,1574,"1,561",692,1611
Auckland,Maori,30-34,Female,1322,1283,"1,279",697,1398
Auckland,Maori,30-34,Male,1276,1243,"1,237",554,1265
Auckland,Maori,35-39,Female,993,965,958,563,1101
Auckland,Maori,35-39,Male,953,929,919,471,1003
Auckland,Maori,40-44,Female,894,877,872,560,1032
Auckland,Maori,40-44,Male,945,916,909,535,997
Auckland,Maori,45-49,Female,998,990,984,709,1169
Auckland,Maori,45-49,Male,984,960,957,639,1053
Auckland,Maori,5-11,Female,941,445,NA,NA,2068
Auckland,Maori,5-11,Male,1048,485,NA,NA,2253
Auckland,Maori,50-54,Female,1029,1020,"1,018",771,1055
Auckland,Maori,50-54,Male,910,890,885,635,911
Auckland,Maori,55-59,Female,907,899,896,736,988
Auckland,Maori,55-59,Male,901,890,887,710,915
Auckland,Maori,60-64,Female,758,750,747,644,744
Auckland,Maori,60-64,Male,676,673,669,580,607
Auckland,Maori,65-69,Female,524,522,521,473,520
Auckland,Maori,65-69,Male,393,393,393,352,421
Auckland,Maori,70-74,Female,307,306,305,282,304
Auckland,Maori,70-74,Male,280,280,279,262,261
Auckland,Maori,75-79,Female,160,158,158,146,158
Auckland,Maori,75-79,Male,140,140,140,129,138
Auckland,Maori,80-84,Female,114,114,112,110,122
Auckland,Maori,80-84,Male,73,73,73,68,74
Auckland,Maori,85-89,Female,45,45,45,41,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,27,27,27,24,22
Auckland,Pacific Peoples,12-17,Female,2756,2672,"1,056",70,2957
Auckland,Pacific Peoples,12-17,Male,2777,2686,"1,026",54,3058
Auckland,Pacific Peoples,18-24,Female,3586,3535,"3,523","1,556",3766
Auckland,Pacific Peoples,18-24,Male,3383,3290,"3,275","1,142",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2420,2367,"2,357","1,069",2713
Auckland,Pacific Peoples,25-29,Male,2405,2334,"2,323",838,2582
Auckland,Pacific Peoples,30-34,Female,2046,2006,"1,995","1,052",2120
Auckland,Pacific Peoples,30-34,Male,2055,1998,"1,979",868,1958
Auckland,Pacific Peoples,35-39,Female,1615,1589,"1,584",967,1819
Auckland,Pacific Peoples,35-39,Male,1619,1582,"1,576",797,1791
Auckland,Pacific Peoples,40-44,Female,1605,1582,"1,577","1,044",1764
Auckland,Pacific Peoples,40-44,Male,1602,1571,"1,561",946,1630
Auckland,Pacific Peoples,45-49,Female,1603,1597,"1,594","1,115",1728
Auckland,Pacific Peoples,45-49,Male,1543,1520,"1,516","1,021",1671
Auckland,Pacific Peoples,5-11,Female,1596,616,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1773,654,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1663,1652,"1,650","1,238",1810
Auckland,Pacific Peoples,50-54,Male,1591,1574,"1,571","1,179",1678
Auckland,Pacific Peoples,55-59,Female,1555,1547,"1,545","1,213",1566
Auckland,Pacific Peoples,55-59,Male,1414,1400,"1,399","1,119",1431
Auckland,Pacific Peoples,60-64,Female,1247,1242,"1,238","1,025",1274
Auckland,Pacific Peoples,60-64,Male,1149,1145,"1,143",936,1187
Auckland,Pacific Peoples,65-69,Female,942,936,933,793,974
Auckland,Pacific Peoples,65-69,Male,903,896,894,787,915
Auckland,Pacific Peoples,70-74,Female,681,680,680,566,666
Auckland,Pacific Peoples,70-74,Male,559,556,555,498,559
Auckland,Pacific Peoples,75-79,Female,446,445,443,372,482
Auckland,Pacific Peoples,75-79,Male,300,298,298,255,336
Auckland,Pacific Peoples,80-84,Female,299,293,291,241,326
Auckland,Pacific Peoples,80-84,Male,172,171,171,151,185
Auckland,Pacific Peoples,85-89,Female,144,139,139,114,185
Auckland,Pacific Peoples,85-89,Male,75,75,75,62,79
Auckland,Pacific Peoples,90+,Female,67,65,65,57,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,195,180,65,13,29
Auckland,Unknown,12-17,Male,227,201,66,6,21
Auckland,Unknown,18-24,Female,384,378,374,195,33
Auckland,Unknown,18-24,Male,430,413,405,183,30
Auckland,Unknown,25-29,Female,642,623,620,367,50
Auckland,Unknown,25-29,Male,621,600,600,317,46
Auckland,Unknown,30-34,Female,587,567,567,337,48
Auckland,Unknown,30-34,Male,806,774,773,401,58
Auckland,Unknown,35-39,Female,391,381,377,228,50
Auckland,Unknown,35-39,Male,641,613,612,356,98
Auckland,Unknown,40-44,Female,264,258,255,137,50
Auckland,Unknown,40-44,Male,474,454,450,259,81
Auckland,Unknown,45-49,Female,212,208,207,111,42
Auckland,Unknown,45-49,Male,398,379,378,219,103
Auckland,Unknown,5-11,Female,207,122,NA,NA,14
Auckland,Unknown,5-11,Male,191,99,NA,NA,21
Auckland,Unknown,50-54,Female,174,168,167,88,40
Auckland,Unknown,50-54,Male,330,307,306,173,91
Auckland,Unknown,55-59,Female,181,175,175,92,40
Auckland,Unknown,55-59,Male,297,277,277,164,87
Auckland,Unknown,60-64,Female,161,157,154,96,39
Auckland,Unknown,60-64,Male,208,203,201,117,82
Auckland,Unknown,65-69,Female,122,119,119,79,43
Auckland,Unknown,65-69,Male,168,165,165,99,77
Auckland,Unknown,70-74,Female,58,57,56,35,44
Auckland,Unknown,70-74,Male,75,73,73,41,47
Auckland,Unknown,75-79,Female,35,31,31,20,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,10,9,9,7,22
Auckland,Unknown,80-84,Male,9,9,9,8,10
Auckland,Unknown,85-89,Female,5,5,5,<5,12
Bay of Plenty,Asian,12-17,Female,610,597,212,15,545
Bay of Plenty,Asian,12-17,Male,709,692,244,11,601
Bay of Plenty,Asian,18-24,Female,580,579,579,337,477
Bay of Plenty,Asian,18-24,Male,1247,1231,"1,225",407,671
Bay of Plenty,Asian,25-29,Female,1044,1039,"1,038",567,948
Bay of Plenty,Asian,25-29,Male,1721,1693,"1,692",601,1083
Bay of Plenty,Asian,30-34,Female,1384,1377,"1,374",848,1117
Bay of Plenty,Asian,30-34,Male,1481,1455,"1,452",729,1026
Bay of Plenty,Asian,35-39,Female,1058,1051,"1,048",679,919
Bay of Plenty,Asian,35-39,Male,1043,1026,"1,022",623,739
Bay of Plenty,Asian,40-44,Female,778,771,770,481,678
Bay of Plenty,Asian,40-44,Male,753,748,747,474,604
Bay of Plenty,Asian,45-49,Female,655,650,649,447,556
Bay of Plenty,Asian,45-49,Male,585,581,579,402,407
Bay of Plenty,Asian,5-11,Female,554,220,NA,NA,860
Bay of Plenty,Asian,5-11,Male,635,253,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,427,425,425,320,399
Bay of Plenty,Asian,50-54,Male,397,393,392,282,318
Bay of Plenty,Asian,55-59,Female,363,359,358,270,328
Bay of Plenty,Asian,55-59,Male,264,263,262,199,240
Bay of Plenty,Asian,60-64,Female,317,317,316,231,313
Bay of Plenty,Asian,60-64,Male,192,191,191,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,183,249
Bay of Plenty,Asian,65-69,Male,185,182,182,149,192
Bay of Plenty,Asian,70-74,Female,170,170,170,134,157
Bay of Plenty,Asian,70-74,Male,132,129,129,112,132
Bay of Plenty,Asian,75-79,Female,74,74,74,56,73
Bay of Plenty,Asian,75-79,Male,72,72,72,55,63
Bay of Plenty,Asian,80-84,Female,45,45,45,34,45
Bay of Plenty,Asian,80-84,Male,40,40,40,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,13,13,13,11,14
Bay of Plenty,European or Other,12-17,Female,4997,4865,"1,827",125,5558
Bay of Plenty,European or Other,12-17,Male,5373,5225,"1,961",96,5808
Bay of Plenty,European or Other,18-24,Female,4586,4531,"4,526","2,235",5030
Bay of Plenty,European or Other,18-24,Male,4975,4878,"4,869","1,679",5353
Bay of Plenty,European or Other,25-29,Female,3988,3917,"3,908","1,886",4548
Bay of Plenty,European or Other,25-29,Male,3832,3745,"3,732","1,407",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4917,4833,"4,822","2,659",5173
Bay of Plenty,European or Other,30-34,Male,4410,4311,"4,296","1,906",4364
Bay of Plenty,European or Other,35-39,Female,4693,4605,"4,599","2,731",4998
Bay of Plenty,European or Other,35-39,Male,4237,4148,"4,136","2,108",4396
Bay of Plenty,European or Other,40-44,Female,4398,4345,"4,341","2,817",4905
Bay of Plenty,European or Other,40-44,Male,4118,4035,"4,029","2,310",4551
Bay of Plenty,European or Other,45-49,Female,5064,5015,"5,004","3,507",6005
Bay of Plenty,European or Other,45-49,Male,4818,4763,"4,756","3,003",5473
Bay of Plenty,European or Other,5-11,Female,3206,1237,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3275,1273,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5707,5665,"5,656","4,292",6249
Bay of Plenty,European or Other,50-54,Male,5255,5207,"5,200","3,646",5645
Bay of Plenty,European or Other,55-59,Female,5871,5835,"5,820","4,738",6542
Bay of Plenty,European or Other,55-59,Male,5529,5489,"5,481","4,192",6142
Bay of Plenty,European or Other,60-64,Female,6174,6130,"6,113","5,216",6497
Bay of Plenty,European or Other,60-64,Male,5669,5640,"5,627","4,661",6024
Bay of Plenty,European or Other,65-69,Female,6040,6007,"5,989","5,368",6364
Bay of Plenty,European or Other,65-69,Male,5587,5559,"5,550","4,921",5918
Bay of Plenty,European or Other,70-74,Female,5819,5804,"5,795","5,319",6119
Bay of Plenty,European or Other,70-74,Male,5444,5430,"5,413","4,980",5809
Bay of Plenty,European or Other,75-79,Female,4655,4639,"4,629","4,305",4782
Bay of Plenty,European or Other,75-79,Male,4206,4195,"4,183","3,929",4228
Bay of Plenty,European or Other,80-84,Female,3485,3482,"3,476","3,271",3210
Bay of Plenty,European or Other,80-84,Male,2961,2954,"2,949","2,801",2866
Bay of Plenty,European or Other,85-89,Female,1844,1836,"1,833","1,720",1980
Bay of Plenty,European or Other,85-89,Male,1431,1428,"1,426","1,347",1477
Bay of Plenty,European or Other,90+,Female,1160,1158,"1,157","1,103",1302
Bay of Plenty,European or Other,90+,Male,679,678,677,642,724
Bay of Plenty,Maori,12-17,Female,3145,2931,"1,026",26,3622
Bay of Plenty,Maori,12-17,Male,3258,3012,"1,005",26,3776
Bay of Plenty,Maori,18-24,Female,2870,2733,"2,716",739,3533
Bay of Plenty,Maori,18-24,Male,2943,2747,"2,732",588,3413
Bay of Plenty,Maori,25-29,Female,1929,1829,"1,820",577,2388
Bay of Plenty,Maori,25-29,Male,1774,1639,"1,622",345,2195
Bay of Plenty,Maori,30-34,Female,1769,1696,"1,686",613,2116
Bay of Plenty,Maori,30-34,Male,1649,1541,"1,534",445,1894
Bay of Plenty,Maori,35-39,Female,1609,1545,"1,536",659,1916
Bay of Plenty,Maori,35-39,Male,1424,1344,"1,332",445,1674
Bay of Plenty,Maori,40-44,Female,1638,1589,"1,585",790,1834
Bay of Plenty,Maori,40-44,Male,1415,1360,"1,352",579,1639
Bay of Plenty,Maori,45-49,Female,1641,1603,"1,598",928,1896
Bay of Plenty,Maori,45-49,Male,1444,1402,"1,390",729,1638
Bay of Plenty,Maori,5-11,Female,1242,362,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1348,376,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1605,1577,"1,573","1,042",1746
Bay of Plenty,Maori,50-54,Male,1412,1367,"1,363",819,1564
Bay of Plenty,Maori,55-59,Female,1619,1593,"1,589","1,145",1790
Bay of Plenty,Maori,55-59,Male,1334,1310,"1,300",926,1525
Bay of Plenty,Maori,60-64,Female,1441,1424,"1,419","1,119",1514
Bay of Plenty,Maori,60-64,Male,1199,1180,"1,175",954,1172
Bay of Plenty,Maori,65-69,Female,1136,1123,"1,122",942,1077
Bay of Plenty,Maori,65-69,Male,890,883,881,775,947
Bay of Plenty,Maori,70-74,Female,752,746,743,654,730
Bay of Plenty,Maori,70-74,Male,680,672,670,601,633
Bay of Plenty,Maori,75-79,Female,427,422,420,371,435
Bay of Plenty,Maori,75-79,Male,367,364,361,326,342
Bay of Plenty,Maori,80-84,Female,277,272,270,238,278
Bay of Plenty,Maori,80-84,Male,176,175,175,162,180
Bay of Plenty,Maori,85-89,Female,116,115,115,98,126
Bay of Plenty,Maori,85-89,Male,74,74,74,70,72
Bay of Plenty,Maori,90+,Female,45,45,43,39,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,232,221,70,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,270,259,96,6,295
Bay of Plenty,Pacific Peoples,18-24,Female,262,256,256,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,459,451,450,154,260
Bay of Plenty,Pacific Peoples,25-29,Female,211,207,206,98,173
Bay of Plenty,Pacific Peoples,25-29,Male,470,463,463,211,211
Bay of Plenty,Pacific Peoples,30-34,Female,200,196,195,92,188
Bay of Plenty,Pacific Peoples,30-34,Male,449,438,438,182,214
Bay of Plenty,Pacific Peoples,35-39,Female,152,147,147,71,147
Bay of Plenty,Pacific Peoples,35-39,Male,430,427,427,195,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,159,94,169
Bay of Plenty,Pacific Peoples,40-44,Male,346,341,340,165,186
Bay of Plenty,Pacific Peoples,45-49,Female,151,149,149,93,134
Bay of Plenty,Pacific Peoples,45-49,Male,216,214,214,127,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,37,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,137,36,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,86,126
Bay of Plenty,Pacific Peoples,50-54,Male,184,181,180,106,136
Bay of Plenty,Pacific Peoples,55-59,Female,106,106,104,77,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,85,52,80
Bay of Plenty,Pacific Peoples,60-64,Female,68,67,67,51,67
Bay of Plenty,Pacific Peoples,60-64,Male,80,78,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,29,29,28,25,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,20,17,17,5,5
Bay of Plenty,Unknown,18-24,Male,19,19,19,9,8
Bay of Plenty,Unknown,25-29,Female,45,45,45,15,9
Bay of Plenty,Unknown,25-29,Male,68,67,66,20,13
Bay of Plenty,Unknown,30-34,Female,30,30,30,16,8
Bay of Plenty,Unknown,30-34,Male,65,59,59,28,12
Bay of Plenty,Unknown,35-39,Female,25,23,23,16,7
Bay of Plenty,Unknown,35-39,Male,54,53,52,24,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,10,8
Bay of Plenty,Unknown,40-44,Male,57,56,56,32,18
Bay of Plenty,Unknown,45-49,Female,10,9,9,6,6
Bay of Plenty,Unknown,45-49,Male,39,38,38,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,34,34,34,24,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,46,22,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,31,30,30,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,17,17,16,11,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2339,2312,830,99,2178
Canterbury,Asian,12-17,Male,2633,2610,974,101,2286
Canterbury,Asian,18-24,Female,2749,2740,"2,739","1,955",2347
Canterbury,Asian,18-24,Male,3535,3518,"3,516","2,060",2462
Canterbury,Asian,18-24,Unknown/Other,35,34,34,17,11
Canterbury,Asian,25-29,Female,3397,3383,"3,377","2,333",3186
Canterbury,Asian,25-29,Male,4067,4044,"4,038","2,265",3111
Canterbury,Asian,25-29,Unknown/Other,60,60,60,34,8
Canterbury,Asian,30-34,Female,4714,4688,"4,679","3,420",4229
Canterbury,Asian,30-34,Male,4502,4480,"4,478","2,918",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,14,6
Canterbury,Asian,35-39,Female,4311,4283,"4,277","3,264",4047
Canterbury,Asian,35-39,Male,4228,4215,"4,207","3,080",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,15,7
Canterbury,Asian,40-44,Female,3254,3244,"3,236","2,481",2851
Canterbury,Asian,40-44,Male,3262,3253,"3,247","2,479",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2308,2300,"2,295","1,873",2126
Canterbury,Asian,45-49,Male,2208,2197,"2,192","1,703",1857
Canterbury,Asian,5-11,Female,2906,1544,NA,NA,3601
Canterbury,Asian,5-11,Male,2848,1545,NA,NA,3595
Canterbury,Asian,50-54,Female,1796,1787,"1,782","1,462",1537
Canterbury,Asian,50-54,Male,1580,1575,"1,572","1,268",1309
Canterbury,Asian,55-59,Female,1275,1267,"1,264","1,055",1275
Canterbury,Asian,55-59,Male,1014,1010,"1,007",856,972
Canterbury,Asian,60-64,Female,1206,1202,"1,199","1,009",1294
Canterbury,Asian,60-64,Male,839,836,834,710,852
Canterbury,Asian,65-69,Female,1060,1054,"1,050",870,996
Canterbury,Asian,65-69,Male,762,760,754,651,834
Canterbury,Asian,70-74,Female,562,558,556,483,516
Canterbury,Asian,70-74,Male,540,538,535,465,476
Canterbury,Asian,75-79,Female,266,265,263,222,287
Canterbury,Asian,75-79,Male,231,229,226,202,241
Canterbury,Asian,80-84,Female,182,181,180,161,184
Canterbury,Asian,80-84,Male,143,143,143,129,154
Canterbury,Asian,85-89,Female,96,96,95,87,79
Canterbury,Asian,85-89,Male,66,65,65,56,64
Canterbury,Asian,90+,Female,36,36,36,32,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13930,13722,"5,219",598,14303
Canterbury,European or Other,12-17,Male,14673,14426,"5,367",566,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,5,<5,7
Canterbury,European or Other,18-24,Female,18213,18097,"18,077","11,941",18420
Canterbury,European or Other,18-24,Male,19174,19006,"18,976","10,087",19271
Canterbury,European or Other,18-24,Unknown/Other,20,20,20,14,13
Canterbury,European or Other,25-29,Female,13035,12925,"12,898","8,407",14413
Canterbury,European or Other,25-29,Male,13304,13104,"13,078","6,951",14024
Canterbury,European or Other,25-29,Unknown/Other,19,18,18,11,20
Canterbury,European or Other,30-34,Female,13855,13712,"13,689","9,173",14097
Canterbury,European or Other,30-34,Male,14010,13806,"13,775","7,717",13919
Canterbury,European or Other,30-34,Unknown/Other,21,21,21,15,7
Canterbury,European or Other,35-39,Female,12183,12093,"12,072","8,754",12782
Canterbury,European or Other,35-39,Male,12230,12058,"12,038","7,621",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12208,12106,"12,092","9,381",12889
Canterbury,European or Other,40-44,Male,11534,11396,"11,376","7,883",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,8,7,7
Canterbury,European or Other,45-49,Female,13891,13790,"13,777","11,257",15519
Canterbury,European or Other,45-49,Male,13032,12929,"12,908","9,721",14433
Canterbury,European or Other,5-11,Female,9836,5356,NA,NA,15936
Canterbury,European or Other,5-11,Male,10334,5488,NA,NA,16684
Canterbury,European or Other,50-54,Female,15335,15260,"15,243","12,848",15684
Canterbury,European or Other,50-54,Male,14931,14831,"14,813","11,799",15302
Canterbury,European or Other,55-59,Female,15186,15112,"15,091","13,301",15922
Canterbury,European or Other,55-59,Male,14681,14605,"14,583","12,274",15603
Canterbury,European or Other,60-64,Female,14533,14475,"14,447","13,101",14458
Canterbury,European or Other,60-64,Male,14276,14211,"14,191","12,639",14215
Canterbury,European or Other,65-69,Female,12562,12526,"12,503","11,600",12622
Canterbury,European or Other,65-69,Male,12053,12019,"11,997","11,097",12116
Canterbury,European or Other,70-74,Female,11588,11558,"11,540","10,996",11648
Canterbury,European or Other,70-74,Male,10727,10701,"10,679","10,094",10748
Canterbury,European or Other,75-79,Female,8542,8527,"8,512","8,136",8212
Canterbury,European or Other,75-79,Male,7570,7562,"7,548","7,232",7310
Canterbury,European or Other,80-84,Female,6321,6306,"6,297","6,043",5990
Canterbury,European or Other,80-84,Male,4994,4987,"4,978","4,789",4678
Canterbury,European or Other,85-89,Female,3636,3629,"3,625","3,480",3860
Canterbury,European or Other,85-89,Male,2487,2484,"2,482","2,393",2644
Canterbury,European or Other,90+,Female,2446,2435,"2,431","2,350",2642
Canterbury,European or Other,90+,Male,1290,1285,"1,283","1,239",1332
Canterbury,Maori,12-17,Female,2700,2595,925,67,2695
Canterbury,Maori,12-17,Male,2789,2693,906,60,2831
Canterbury,Maori,18-24,Female,3056,2993,"2,982","1,416",3214
Canterbury,Maori,18-24,Male,3034,2959,"2,943","1,105",3147
Canterbury,Maori,25-29,Female,1900,1851,"1,844",925,2108
Canterbury,Maori,25-29,Male,1889,1820,"1,815",668,2139
Canterbury,Maori,30-34,Female,1767,1718,"1,711",879,1858
Canterbury,Maori,30-34,Male,1733,1681,"1,668",691,1768
