DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Auckland,Maori,70-74,Female,304,300,304,1000,987
Auckland,Maori,70-74,Male,275,270,261,1054,1034
Auckland,Maori,75-79,Female,150,149,158,949,943
Auckland,Maori,75-79,Male,140,137,138,1014,993
Auckland,Maori,80-84,Female,112,112,122,918,918
Auckland,Maori,80-84,Male,71,70,74,959,946
Auckland,Maori,85-89,Female,52,49,53,981,925
Auckland,Maori,85-89,Male,25,24,27,926,889
Auckland,Maori,90+,Female,24,23,22,1091,1045
Auckland,Pacific Peoples,12-15,Female,1866,1760,1958,953,899
Auckland,Pacific Peoples,12-15,Male,1876,1766,2031,924,870
Auckland,Pacific Peoples,16-19,Female,1844,1777,2005,920,886
Auckland,Pacific Peoples,16-19,Male,1790,1684,2065,867,815
Auckland,Pacific Peoples,20-24,Female,2495,2410,2760,904,873
Auckland,Pacific Peoples,20-24,Male,2308,2164,2498,924,866
Auckland,Pacific Peoples,25-29,Female,2339,2235,2713,862,824
Auckland,Pacific Peoples,25-29,Male,2374,2217,2582,919,859
Auckland,Pacific Peoples,30-34,Female,1971,1889,2120,930,891
Auckland,Pacific Peoples,30-34,Male,1934,1829,1958,988,934
Auckland,Pacific Peoples,35-39,Female,1595,1553,1819,877,854
Auckland,Pacific Peoples,35-39,Male,1589,1516,1791,887,846
Auckland,Pacific Peoples,40-44,Female,1590,1549,1764,901,878
Auckland,Pacific Peoples,40-44,Male,1578,1526,1630,968,936
Auckland,Pacific Peoples,45-49,Female,1582,1558,1728,916,902
Auckland,Pacific Peoples,45-49,Male,1558,1513,1671,932,905
Auckland,Pacific Peoples,50-54,Female,1634,1616,1810,903,893
Auckland,Pacific Peoples,50-54,Male,1600,1566,1678,954,933
Auckland,Pacific Peoples,55-59,Female,1523,1504,1566,973,960
Auckland,Pacific Peoples,55-59,Male,1397,1371,1431,976,958
Auckland,Pacific Peoples,60-64,Female,1202,1191,1274,943,935
Auckland,Pacific Peoples,60-64,Male,1139,1130,1187,960,952
Auckland,Pacific Peoples,65-69,Female,881,869,974,905,892
Auckland,Pacific Peoples,65-69,Male,861,851,915,941,930
Auckland,Pacific Peoples,70-74,Female,662,655,666,994,983
Auckland,Pacific Peoples,70-74,Male,533,528,559,953,945
Auckland,Pacific Peoples,75-79,Female,418,409,482,867,849
Auckland,Pacific Peoples,75-79,Male,306,299,336,911,890
Auckland,Pacific Peoples,80-84,Female,312,303,326,957,929
Auckland,Pacific Peoples,80-84,Male,167,165,185,903,892
Auckland,Pacific Peoples,85-89,Female,150,145,185,811,784
Auckland,Pacific Peoples,85-89,Male,73,70,79,924,886
Auckland,Pacific Peoples,90+,Female,72,67,81,889,827
Auckland,Pacific Peoples,90+,Male,22,21,24,917,875
Auckland,Unknown,12-15,Female,172,154,22,7818,7000
Auckland,Unknown,12-15,Male,178,147,13,13692,11308
Auckland,Unknown,16-19,Female,164,152,16,10250,9500
Auckland,Unknown,16-19,Male,180,158,10,18000,15800
Auckland,Unknown,20-24,Female,352,336,24,14667,14000
Auckland,Unknown,20-24,Male,387,370,28,13821,13214
Auckland,Unknown,25-29,Female,721,704,50,14420,14080
Auckland,Unknown,25-29,Male,672,638,46,14609,13870
Auckland,Unknown,30-34,Female,627,599,48,13062,12479
Auckland,Unknown,30-34,Male,844,809,58,14552,13948
Auckland,Unknown,35-39,Female,387,364,50,7740,7280
Auckland,Unknown,35-39,Male,646,614,98,6592,6265
Auckland,Unknown,40-44,Female,281,268,50,5620,5360
Auckland,Unknown,40-44,Male,465,448,81,5741,5531
Auckland,Unknown,45-49,Female,220,212,42,5238,5048
Auckland,Unknown,45-49,Male,370,347,103,3592,3369
Auckland,Unknown,50-54,Female,166,156,40,4150,3900
Auckland,Unknown,50-54,Male,323,297,91,3549,3264
Auckland,Unknown,55-59,Female,165,156,40,4125,3900
Auckland,Unknown,55-59,Male,273,260,87,3138,2989
Auckland,Unknown,60-64,Female,154,146,39,3949,3744
Auckland,Unknown,60-64,Male,219,209,82,2671,2549
Auckland,Unknown,65-69,Female,90,86,43,2093,2000
Auckland,Unknown,65-69,Male,139,133,77,1805,1727
Auckland,Unknown,70-74,Female,62,60,44,1409,1364
Auckland,Unknown,70-74,Male,79,74,47,1681,1574
Auckland,Unknown,75-79,Female,31,28,26,1192,1077
Auckland,Unknown,75-79,Male,21,20,18,1167,1111
Auckland,Unknown,80-84,Female,14,12,22,636,545
Auckland,Unknown,80-84,Male,15,15,10,1500,1500
Auckland,Unknown,85-89,Female,8,7,12,667,583
Auckland,Unknown,90+,Male,5,5,5,1000,1000
Bay of Plenty,Asian,12-15,Female,433,403,380,1139,1061
Bay of Plenty,Asian,12-15,Male,475,450,421,1128,1069
Bay of Plenty,Asian,16-19,Female,356,349,289,1232,1208
Bay of Plenty,Asian,16-19,Male,408,397,305,1338,1302
Bay of Plenty,Asian,20-24,Female,456,453,353,1292,1283
Bay of Plenty,Asian,20-24,Male,1083,1050,546,1984,1923
Bay of Plenty,Asian,25-29,Female,1032,1022,948,1089,1078
Bay of Plenty,Asian,25-29,Male,1708,1666,1083,1577,1538
Bay of Plenty,Asian,30-34,Female,1350,1323,1117,1209,1184
Bay of Plenty,Asian,30-34,Male,1419,1383,1026,1383,1348
Bay of Plenty,Asian,35-39,Female,1012,998,919,1101,1086
Bay of Plenty,Asian,35-39,Male,985,965,739,1333,1306
Bay of Plenty,Asian,40-44,Female,774,760,678,1142,1121
Bay of Plenty,Asian,40-44,Male,721,713,604,1194,1180
Bay of Plenty,Asian,45-49,Female,619,611,556,1113,1099
Bay of Plenty,Asian,45-49,Male,558,553,407,1371,1359
Bay of Plenty,Asian,50-54,Female,419,416,399,1050,1043
Bay of Plenty,Asian,50-54,Male,367,363,318,1154,1142
Bay of Plenty,Asian,55-59,Female,357,351,328,1088,1070
Bay of Plenty,Asian,55-59,Male,248,248,240,1033,1033
Bay of Plenty,Asian,60-64,Female,303,301,313,968,962
Bay of Plenty,Asian,60-64,Male,182,179,206,883,869
Bay of Plenty,Asian,65-69,Female,243,241,249,976,968
Bay of Plenty,Asian,65-69,Male,200,194,192,1042,1010
Bay of Plenty,Asian,70-74,Female,159,158,157,1013,1006
Bay of Plenty,Asian,70-74,Male,123,121,132,932,917
Bay of Plenty,Asian,75-79,Female,65,62,73,890,849
Bay of Plenty,Asian,75-79,Male,67,66,63,1063,1048
Bay of Plenty,Asian,80-84,Female,43,43,45,956,956
Bay of Plenty,Asian,80-84,Male,34,34,42,810,810
Bay of Plenty,Asian,85-89,Female,11,11,9,1222,1222
Bay of Plenty,Asian,85-89,Male,13,13,14,929,929
Bay of Plenty,Asian,90+,Male,5,0,5,1000,800
Bay of Plenty,European or Other,12-15,Female,3432,3226,3739,918,863
Bay of Plenty,European or Other,12-15,Male,3627,3415,3990,909,856
Bay of Plenty,European or Other,16-19,Female,3044,2956,3257,935,908
Bay of Plenty,European or Other,16-19,Male,3261,3113,3453,944,902
Bay of Plenty,European or Other,20-24,Female,3196,3113,3592,890,867
Bay of Plenty,European or Other,20-24,Male,3383,3240,3718,910,871
Bay of Plenty,European or Other,25-29,Female,3909,3786,4548,859,832
Bay of Plenty,European or Other,25-29,Male,3725,3545,4018,927,882
Bay of Plenty,European or Other,25-29,Unknown/Other,10,10,8,1250,1250
Bay of Plenty,European or Other,30-34,Female,4724,4566,5173,913,883
Bay of Plenty,European or Other,30-34,Male,4237,4058,4364,971,930
Bay of Plenty,European or Other,35-39,Female,4594,4442,4998,919,889
Bay of Plenty,European or Other,35-39,Male,4142,3989,4396,942,907
Bay of Plenty,European or Other,40-44,Female,4363,4250,4905,890,866
Bay of Plenty,European or Other,40-44,Male,4063,3927,4551,893,863
Bay of Plenty,European or Other,45-49,Female,5058,4952,6005,842,825
Bay of Plenty,European or Other,45-49,Male,4798,4672,5473,877,854
Bay of Plenty,European or Other,50-54,Female,5713,5633,6249,914,901
Bay of Plenty,European or Other,50-54,Male,5199,5088,5645,921,901
Bay of Plenty,European or Other,55-59,Female,5930,5861,6542,906,896
Bay of Plenty,European or Other,55-59,Male,5602,5510,6142,912,897
Bay of Plenty,European or Other,60-64,Female,6175,6096,6497,950,938
Bay of Plenty,European or Other,60-64,Male,5636,5567,6024,936,924
Bay of Plenty,European or Other,65-69,Female,6035,5981,6364,948,940
Bay of Plenty,European or Other,65-69,Male,5622,5565,5918,950,940
Bay of Plenty,European or Other,70-74,Female,5894,5852,6119,963,956
Bay of Plenty,European or Other,70-74,Male,5524,5489,5809,951,945
Bay of Plenty,European or Other,75-79,Female,4555,4518,4782,953,945
Bay of Plenty,European or Other,75-79,Male,4123,4102,4228,975,970
Bay of Plenty,European or Other,80-84,Female,3359,3333,3210,1046,1038
Bay of Plenty,European or Other,80-84,Male,2940,2918,2866,1026,1018
Bay of Plenty,European or Other,85-89,Female,1882,1850,1980,951,934
Bay of Plenty,European or Other,85-89,Male,1453,1437,1477,984,973
Bay of Plenty,European or Other,90+,Female,1248,1222,1302,959,939
Bay of Plenty,European or Other,90+,Male,764,745,724,1055,1029
Bay of Plenty,Maori,12-15,Female,1981,1733,2540,780,682
Bay of Plenty,Maori,12-15,Male,2035,1776,2634,773,674
Bay of Plenty,Maori,16-19,Female,1864,1660,2146,869,774
Bay of Plenty,Maori,16-19,Male,1835,1568,2199,834,713
Bay of Plenty,Maori,20-24,Female,1871,1650,2469,758,668
Bay of Plenty,Maori,20-24,Male,1907,1646,2356,809,699
Bay of Plenty,Maori,25-29,Female,1816,1610,2388,760,674
Bay of Plenty,Maori,25-29,Male,1688,1457,2195,769,664
Bay of Plenty,Maori,30-34,Female,1696,1531,2116,802,724
Bay of Plenty,Maori,30-34,Male,1549,1353,1894,818,714
Bay of Plenty,Maori,35-39,Female,1572,1450,1916,820,757
Bay of Plenty,Maori,35-39,Male,1363,1213,1674,814,725
Bay of Plenty,Maori,40-44,Female,1579,1470,1834,861,802
Bay of Plenty,Maori,40-44,Male,1362,1246,1639,831,760
Bay of Plenty,Maori,45-49,Female,1634,1569,1896,862,828
Bay of Plenty,Maori,45-49,Male,1397,1306,1638,853,797
Bay of Plenty,Maori,50-54,Female,1573,1513,1746,901,867
Bay of Plenty,Maori,50-54,Male,1384,1315,1564,885,841
Bay of Plenty,Maori,55-59,Female,1586,1546,1790,886,864
Bay of Plenty,Maori,55-59,Male,1335,1283,1525,875,841
Bay of Plenty,Maori,60-64,Female,1421,1385,1514,939,915
Bay of Plenty,Maori,60-64,Male,1192,1165,1172,1017,994
Bay of Plenty,Maori,65-69,Female,1110,1091,1077,1031,1013
Bay of Plenty,Maori,65-69,Male,883,864,947,932,912
Bay of Plenty,Maori,70-74,Female,729,716,730,999,981
Bay of Plenty,Maori,70-74,Male,664,648,633,1049,1024
Bay of Plenty,Maori,75-79,Female,391,382,435,899,878
Bay of Plenty,Maori,75-79,Male,349,344,342,1020,1006
Bay of Plenty,Maori,80-84,Female,276,269,278,993,968
Bay of Plenty,Maori,80-84,Male,178,174,180,989,967
Bay of Plenty,Maori,85-89,Female,123,117,126,976,929
Bay of Plenty,Maori,85-89,Male,71,67,72,986,931
Bay of Plenty,Maori,90+,Female,45,42,50,900,840
Bay of Plenty,Maori,90+,Male,19,18,18,1056,1000
Bay of Plenty,Pacific Peoples,12-15,Female,164,147,164,1000,896
Bay of Plenty,Pacific Peoples,12-15,Male,185,163,202,916,807
Bay of Plenty,Pacific Peoples,16-19,Female,130,123,146,890,842
Bay of Plenty,Pacific Peoples,16-19,Male,176,164,156,1128,1051
Bay of Plenty,Pacific Peoples,20-24,Female,192,182,175,1097,1040
Bay of Plenty,Pacific Peoples,20-24,Male,335,318,197,1701,1614
Bay of Plenty,Pacific Peoples,25-29,Female,192,177,173,1110,1023
Bay of Plenty,Pacific Peoples,25-29,Male,452,431,211,2142,2043
Bay of Plenty,Pacific Peoples,30-34,Female,195,182,188,1037,968
Bay of Plenty,Pacific Peoples,30-34,Male,420,402,214,1963,1879
Bay of Plenty,Pacific Peoples,35-39,Female,148,145,147,1007,986
Bay of Plenty,Pacific Peoples,35-39,Male,404,397,211,1915,1882
Bay of Plenty,Pacific Peoples,40-44,Female,161,155,169,953,917
Bay of Plenty,Pacific Peoples,40-44,Male,325,310,186,1747,1667
Bay of Plenty,Pacific Peoples,45-49,Female,143,139,134,1067,1037
Bay of Plenty,Pacific Peoples,45-49,Male,201,195,130,1546,1500
Bay of Plenty,Pacific Peoples,50-54,Female,118,116,126,937,921
Bay of Plenty,Pacific Peoples,50-54,Male,176,170,136,1294,1250
Bay of Plenty,Pacific Peoples,55-59,Female,113,112,102,1108,1098
Bay of Plenty,Pacific Peoples,55-59,Male,86,84,80,1075,1050
Bay of Plenty,Pacific Peoples,60-64,Female,63,61,67,940,910
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,79,1025,1000
Bay of Plenty,Pacific Peoples,65-69,Female,57,57,51,1118,1118
Bay of Plenty,Pacific Peoples,65-69,Male,53,50,61,869,820
Bay of Plenty,Pacific Peoples,70-74,Female,45,44,52,865,846
Bay of Plenty,Pacific Peoples,70-74,Male,30,30,29,1034,1034
Bay of Plenty,Pacific Peoples,75-79,Female,36,36,35,1029,1029
Bay of Plenty,Pacific Peoples,75-79,Male,20,20,23,870,870
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,12,917,917
Bay of Plenty,Pacific Peoples,80-84,Male,9,9,12,750,750
Bay of Plenty,Unknown,20-24,Male,29,29,6,4833,4833
Bay of Plenty,Unknown,25-29,Female,47,46,9,5222,5111
Bay of Plenty,Unknown,25-29,Male,78,76,13,6000,5846
Bay of Plenty,Unknown,30-34,Female,43,42,8,5375,5250
Bay of Plenty,Unknown,30-34,Male,71,67,12,5917,5583
Bay of Plenty,Unknown,35-39,Female,34,31,7,4857,4429
Bay of Plenty,Unknown,35-39,Male,54,53,9,6000,5889
Bay of Plenty,Unknown,40-44,Female,29,27,8,3625,3375
Bay of Plenty,Unknown,40-44,Male,62,61,18,3444,3389
Bay of Plenty,Unknown,45-49,Female,16,14,6,2667,2333
Bay of Plenty,Unknown,45-49,Male,44,42,21,2095,2000
Bay of Plenty,Unknown,50-54,Female,14,13,7,2000,1857
Bay of Plenty,Unknown,50-54,Male,43,43,19,2263,2263
Bay of Plenty,Unknown,55-59,Female,13,13,6,2167,2167
Bay of Plenty,Unknown,55-59,Male,53,50,19,2789,2632
Bay of Plenty,Unknown,60-64,Female,21,19,10,2100,1900
Bay of Plenty,Unknown,60-64,Male,33,30,15,2200,2000
Bay of Plenty,Unknown,65-69,Female,9,9,10,900,900
Bay of Plenty,Unknown,65-69,Male,19,18,9,2111,2000
Bay of Plenty,Unknown,70-74,Male,19,19,19,1000,1000
Bay of Plenty,Unknown,75-79,Female,5,5,5,1000,1000
Bay of Plenty,Unknown,75-79,Male,11,11,9,1222,1222
Canterbury,Asian,12-15,Female,1661,1589,1488,1116,1068
Canterbury,Asian,12-15,Male,1766,1686,1601,1103,1053
Canterbury,Asian,16-19,Female,1450,1433,1264,1147,1134
Canterbury,Asian,16-19,Male,1692,1666,1318,1284,1264
Canterbury,Asian,20-24,Female,2082,2058,1773,1174,1161
Canterbury,Asian,20-24,Male,2684,2644,1829,1467,1446
Canterbury,Asian,20-24,Unknown/Other,50,49,7,7143,7000
Canterbury,Asian,25-29,Female,3476,3436,3186,1091,1078
Canterbury,Asian,25-29,Male,4049,4002,3111,1302,1286
Canterbury,Asian,25-29,Unknown/Other,75,75,8,9375,9375
Canterbury,Asian,30-34,Female,4544,4492,4229,1074,1062
Canterbury,Asian,30-34,Male,4402,4365,3730,1180,1170
Canterbury,Asian,30-34,Unknown/Other,31,31,6,5167,5167
Canterbury,Asian,35-39,Female,4142,4096,4047,1023,1012
Canterbury,Asian,35-39,Male,4108,4073,3696,1111,1102
Canterbury,Asian,35-39,Unknown/Other,22,22,7,3143,3143
Canterbury,Asian,40-44,Female,3078,3046,2851,1080,1068
Canterbury,Asian,40-44,Male,3089,3064,2646,1167,1158
Canterbury,Asian,40-44,Unknown/Other,11,11,6,1833,1833
Canterbury,Asian,45-49,Female,2248,2233,2126,1057,1050
Canterbury,Asian,45-49,Male,2132,2110,1857,1148,1136
Canterbury,Asian,50-54,Female,1691,1673,1537,1100,1088
Canterbury,Asian,50-54,Male,1498,1487,1309,1144,1136
Canterbury,Asian,55-59,Female,1248,1237,1275,979,970
Canterbury,Asian,55-59,Male,988,978,972,1016,1006
Canterbury,Asian,60-64,Female,1185,1173,1294,916,906
Canterbury,Asian,60-64,Male,810,802,852,951,941
Canterbury,Asian,65-69,Female,981,968,996,985,972
Canterbury,Asian,65-69,Male,737,732,834,884,878
Canterbury,Asian,70-74,Female,531,524,516,1029,1016
Canterbury,Asian,70-74,Male,502,496,476,1055,1042
Canterbury,Asian,75-79,Female,251,247,287,875,861
Canterbury,Asian,75-79,Male,215,213,241,892,884
Canterbury,Asian,80-84,Female,184,183,184,1000,995
Canterbury,Asian,80-84,Male,144,143,154,935,929
Canterbury,Asian,85-89,Female,77,75,79,975,949
Canterbury,Asian,85-89,Male,56,54,64,875,844
Canterbury,Asian,90+,Female,39,38,35,1114,1086
Canterbury,Asian,90+,Male,26,26,28,929,929
Canterbury,European or Other,12-15,Female,9501,9091,9585,991,948
Canterbury,European or Other,12-15,Male,10032,9537,10084,995,946
Canterbury,European or Other,16-19,Female,9665,9500,9984,968,952
Canterbury,European or Other,16-19,Male,9866,9602,10205,967,941
Canterbury,European or Other,16-19,Unknown/Other,6,5,5,1200,1000
Canterbury,European or Other,20-24,Female,12570,12361,13154,956,940
Canterbury,European or Other,20-24,Male,13277,12961,13845,959,936
Canterbury,European or Other,20-24,Unknown/Other,11,11,12,917,917
Canterbury,European or Other,25-29,Female,12901,12634,14413,895,877
Canterbury,European or Other,25-29,Male,13039,12616,14024,930,900
Canterbury,European or Other,25-29,Unknown/Other,28,27,20,1400,1350
Canterbury,European or Other,30-34,Female,13424,13106,14097,952,930
Canterbury,European or Other,30-34,Male,13660,13185,13919,981,947
Canterbury,European or Other,30-34,Unknown/Other,23,23,7,3286,3286
Canterbury,European or Other,35-39,Female,12010,11787,12782,940,922
Canterbury,European or Other,35-39,Male,11846,11505,12323,961,934
Canterbury,European or Other,35-39,Unknown/Other,9,9,5,1800,1800
Canterbury,European or Other,40-44,Female,12230,12054,12889,949,935
Canterbury,European or Other,40-44,Male,11471,11202,12314,932,910
Canterbury,European or Other,40-44,Unknown/Other,8,7,7,1143,1000
Canterbury,European or Other,45-49,Female,14003,13819,15519,902,890
Canterbury,European or Other,45-49,Male,13167,12916,14433,912,895
Canterbury,European or Other,50-54,Female,15293,15109,15684,975,963
Canterbury,European or Other,50-54,Male,14788,14539,15302,966,950
Canterbury,European or Other,55-59,Female,15170,15010,15922,953,943
Canterbury,European or Other,55-59,Male,14777,14595,15603,947,935
Canterbury,European or Other,60-64,Female,14315,14183,14458,990,981
Canterbury,European or Other,60-64,Male,14063,13919,14215,989,979
Canterbury,European or Other,65-69,Female,12410,12333,12622,983,977
Canterbury,European or Other,65-69,Male,11949,11845,12116,986,978
Canterbury,European or Other,70-74,Female,11656,11588,11648,1001,995
Canterbury,European or Other,70-74,Male,10832,10762,10748,1008,1001
Canterbury,European or Other,75-79,Female,8229,8176,8212,1002,996
Canterbury,European or Other,75-79,Male,7358,7311,7310,1007,1000
Canterbury,European or Other,80-84,Female,6238,6185,5990,1041,1033
Canterbury,European or Other,80-84,Male,4940,4884,4678,1056,1044
Canterbury,European or Other,85-89,Female,3759,3700,3860,974,959
Canterbury,European or Other,85-89,Male,2596,2558,2644,982,967
Canterbury,European or Other,90+,Female,2688,2612,2642,1017,989
Canterbury,European or Other,90+,Male,1395,1361,1332,1047,1022
Canterbury,Maori,12-15,Female,1796,1645,1851,970,889
Canterbury,Maori,12-15,Male,1875,1730,1964,955,881
Canterbury,Maori,16-19,Female,1631,1560,1739,938,897
Canterbury,Maori,16-19,Male,1640,1531,1741,942,879
Canterbury,Maori,20-24,Female,2088,1969,2319,900,849
Canterbury,Maori,20-24,Male,2038,1867,2273,897,821
Canterbury,Maori,25-29,Female,1785,1668,2108,847,791
Canterbury,Maori,25-29,Male,1772,1628,2139,828,761
Canterbury,Maori,30-34,Female,1668,1558,1858,898,839
Canterbury,Maori,30-34,Male,1613,1471,1768,912,832
Canterbury,Maori,35-39,Female,1267,1194,1356,934,881
Canterbury,Maori,35-39,Male,1246,1150,1359,917,846
Canterbury,Maori,40-44,Female,1232,1168,1371,899,852
Canterbury,Maori,40-44,Male,1139,1059,1270,897,834
Canterbury,Maori,45-49,Female,1280,1248,1409,908,886
Canterbury,Maori,45-49,Male,1154,1108,1240,931,894
Canterbury,Maori,50-54,Female,1326,1286,1365,971,942
Canterbury,Maori,50-54,Male,1266,1223,1311,966,933
Canterbury,Maori,55-59,Female,1104,1087,1180,936,921
Canterbury,Maori,55-59,Male,953,921,1008,945,914
Canterbury,Maori,60-64,Female,870,855,848,1026,1008
Canterbury,Maori,60-64,Male,833,813,833,1000,976
Canterbury,Maori,65-69,Female,582,576,577,1009,998
Canterbury,Maori,65-69,Male,539,533,570,946,935
Canterbury,Maori,70-74,Female,423,419,401,1055,1045
Canterbury,Maori,70-74,Male,404,403,350,1154,1151
Canterbury,Maori,75-79,Female,234,230,223,1049,1031
Canterbury,Maori,75-79,Male,228,227,223,1022,1018
