DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,European or Other,50-54,Female,8141,8109,"8,096","7,095",8362
Auckland,European or Other,50-54,Male,8564,8518,"8,497","7,232",8858
Auckland,European or Other,50-54,Unknown/Other,9,9,9,8,5
Auckland,European or Other,55-59,Female,7396,7360,"7,338","6,545",8093
Auckland,European or Other,55-59,Male,8087,8040,"8,024","6,932",8644
Auckland,European or Other,60-64,Female,6721,6692,"6,678","6,064",6988
Auckland,European or Other,60-64,Male,7211,7174,"7,154","6,375",7440
Auckland,European or Other,65-69,Female,5704,5685,"5,652","5,226",5985
Auckland,European or Other,65-69,Male,5861,5845,"5,818","5,321",6084
Auckland,European or Other,70-74,Female,5099,5081,"5,052","4,702",5399
Auckland,European or Other,70-74,Male,4973,4960,"4,935","4,640",5182
Auckland,European or Other,75-79,Female,3940,3928,"3,907","3,701",3829
Auckland,European or Other,75-79,Male,3450,3443,"3,422","3,248",3442
Auckland,European or Other,80-84,Female,2928,2922,"2,901","2,774",2825
Auckland,European or Other,80-84,Male,2374,2369,"2,353","2,255",2219
Auckland,European or Other,85-89,Female,1764,1756,"1,748","1,688",1874
Auckland,European or Other,85-89,Male,1140,1137,"1,128","1,096",1257
Auckland,European or Other,90+,Female,1460,1458,"1,456","1,395",1629
Auckland,European or Other,90+,Male,708,707,705,682,782
Auckland,Maori,12-17,Female,1685,1617,595,47,1659
Auckland,Maori,12-17,Male,1666,1600,574,50,1747
Auckland,Maori,18-24,Female,2362,2313,"2,296","1,037",2396
Auckland,Maori,18-24,Male,2185,2113,"2,102",762,2260
Auckland,Maori,25-29,Female,1506,1475,"1,468",758,1774
Auckland,Maori,25-29,Male,1620,1574,"1,560",688,1611
Auckland,Maori,30-34,Female,1318,1278,"1,273",693,1398
Auckland,Maori,30-34,Male,1268,1235,"1,227",551,1265
Auckland,Maori,35-39,Female,1002,975,966,568,1101
Auckland,Maori,35-39,Male,955,931,918,471,1003
Auckland,Maori,40-44,Female,890,875,868,559,1032
Auckland,Maori,40-44,Male,949,920,912,534,997
Auckland,Maori,45-49,Female,1002,994,989,712,1169
Auckland,Maori,45-49,Male,984,960,957,639,1053
Auckland,Maori,5-11,Female,944,436,NA,NA,2068
Auckland,Maori,5-11,Male,1051,474,NA,NA,2253
Auckland,Maori,50-54,Female,1028,1019,"1,017",768,1055
Auckland,Maori,50-54,Male,912,891,885,633,911
Auckland,Maori,55-59,Female,908,901,897,737,988
Auckland,Maori,55-59,Male,897,886,883,707,915
Auckland,Maori,60-64,Female,762,754,750,647,744
Auckland,Maori,60-64,Male,675,672,668,579,607
Auckland,Maori,65-69,Female,524,522,521,471,520
Auckland,Maori,65-69,Male,397,397,396,355,421
Auckland,Maori,70-74,Female,308,307,306,283,304
Auckland,Maori,70-74,Male,279,279,278,260,261
Auckland,Maori,75-79,Female,160,158,158,146,158
Auckland,Maori,75-79,Male,140,140,140,129,138
Auckland,Maori,80-84,Female,114,114,112,110,122
Auckland,Maori,80-84,Male,73,73,73,68,74
Auckland,Maori,85-89,Female,46,46,46,42,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,27,27,27,24,22
Auckland,Pacific Peoples,12-17,Female,2761,2678,"1,033",64,2957
Auckland,Pacific Peoples,12-17,Male,2779,2687,"1,006",50,3058
Auckland,Pacific Peoples,18-24,Female,3579,3528,"3,511","1,538",3766
Auckland,Pacific Peoples,18-24,Male,3386,3291,"3,268","1,136",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2421,2368,"2,353","1,062",2713
Auckland,Pacific Peoples,25-29,Male,2416,2345,"2,328",841,2582
Auckland,Pacific Peoples,30-34,Female,2044,2003,"1,992","1,041",2120
Auckland,Pacific Peoples,30-34,Male,2053,1996,"1,975",865,1958
Auckland,Pacific Peoples,35-39,Female,1619,1593,"1,584",965,1819
Auckland,Pacific Peoples,35-39,Male,1624,1588,"1,582",794,1791
Auckland,Pacific Peoples,40-44,Female,1602,1580,"1,574","1,034",1764
Auckland,Pacific Peoples,40-44,Male,1611,1578,"1,567",945,1630
Auckland,Pacific Peoples,45-49,Female,1601,1594,"1,588","1,110",1728
Auckland,Pacific Peoples,45-49,Male,1543,1520,"1,516","1,014",1671
Auckland,Pacific Peoples,5-11,Female,1598,605,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1775,635,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1668,1657,"1,653","1,229",1810
Auckland,Pacific Peoples,50-54,Male,1592,1575,"1,571","1,173",1678
Auckland,Pacific Peoples,55-59,Female,1557,1549,"1,544","1,209",1566
Auckland,Pacific Peoples,55-59,Male,1408,1394,"1,392","1,110",1431
Auckland,Pacific Peoples,60-64,Female,1249,1244,"1,240","1,024",1274
Auckland,Pacific Peoples,60-64,Male,1154,1150,"1,148",937,1187
Auckland,Pacific Peoples,65-69,Female,941,935,929,789,974
Auckland,Pacific Peoples,65-69,Male,903,896,893,785,915
Auckland,Pacific Peoples,70-74,Female,681,680,680,565,666
Auckland,Pacific Peoples,70-74,Male,556,553,552,495,559
Auckland,Pacific Peoples,75-79,Female,445,444,442,368,482
Auckland,Pacific Peoples,75-79,Male,300,298,298,254,336
Auckland,Pacific Peoples,80-84,Female,298,292,290,238,326
Auckland,Pacific Peoples,80-84,Male,171,170,170,149,185
Auckland,Pacific Peoples,85-89,Female,145,140,140,115,185
Auckland,Pacific Peoples,85-89,Male,75,75,75,62,79
Auckland,Pacific Peoples,90+,Female,68,66,66,58,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,198,183,65,13,29
Auckland,Unknown,12-17,Male,230,203,64,6,21
Auckland,Unknown,18-24,Female,384,379,371,195,33
Auckland,Unknown,18-24,Male,435,417,408,184,30
Auckland,Unknown,25-29,Female,648,629,626,369,50
Auckland,Unknown,25-29,Male,621,600,599,314,46
Auckland,Unknown,30-34,Female,597,577,576,341,48
Auckland,Unknown,30-34,Male,815,784,783,408,58
Auckland,Unknown,35-39,Female,396,386,382,232,50
Auckland,Unknown,35-39,Male,647,619,617,361,98
Auckland,Unknown,40-44,Female,265,259,256,138,50
Auckland,Unknown,40-44,Male,476,458,453,260,81
Auckland,Unknown,45-49,Female,213,209,208,111,42
Auckland,Unknown,45-49,Male,401,382,381,220,103
Auckland,Unknown,5-11,Female,212,121,NA,NA,14
Auckland,Unknown,5-11,Male,194,99,NA,NA,21
Auckland,Unknown,50-54,Female,175,169,167,88,40
Auckland,Unknown,50-54,Male,331,308,306,174,91
Auckland,Unknown,55-59,Female,181,175,175,92,40
Auckland,Unknown,55-59,Male,298,278,277,165,87
Auckland,Unknown,60-64,Female,160,156,153,95,39
Auckland,Unknown,60-64,Male,208,203,201,117,82
Auckland,Unknown,65-69,Female,104,101,101,63,43
Auckland,Unknown,65-69,Male,168,165,165,99,77
Auckland,Unknown,70-74,Female,58,57,56,35,44
Auckland,Unknown,70-74,Male,75,73,73,41,47
Auckland,Unknown,75-79,Female,36,32,32,21,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,10,9,9,7,22
Auckland,Unknown,80-84,Male,9,9,9,8,10
Auckland,Unknown,85-89,Female,5,5,5,<5,12
Bay of Plenty,Asian,12-17,Female,610,597,207,14,545
Bay of Plenty,Asian,12-17,Male,709,692,239,11,601
Bay of Plenty,Asian,18-24,Female,585,584,584,337,477
Bay of Plenty,Asian,18-24,Male,1246,1229,"1,222",404,671
Bay of Plenty,Asian,25-29,Female,1044,1039,"1,038",566,948
Bay of Plenty,Asian,25-29,Male,1722,1694,"1,691",596,1083
Bay of Plenty,Asian,30-34,Female,1385,1379,"1,375",847,1117
Bay of Plenty,Asian,30-34,Male,1476,1449,"1,444",727,1026
Bay of Plenty,Asian,35-39,Female,1054,1047,"1,043",672,919
Bay of Plenty,Asian,35-39,Male,1041,1024,"1,016",615,739
Bay of Plenty,Asian,40-44,Female,778,771,770,480,678
Bay of Plenty,Asian,40-44,Male,752,747,743,465,604
Bay of Plenty,Asian,45-49,Female,655,650,649,447,556
Bay of Plenty,Asian,45-49,Male,583,579,576,400,407
Bay of Plenty,Asian,5-11,Female,554,213,NA,NA,860
Bay of Plenty,Asian,5-11,Male,634,244,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,427,425,425,319,399
Bay of Plenty,Asian,50-54,Male,394,390,389,280,318
Bay of Plenty,Asian,55-59,Female,361,357,357,269,328
Bay of Plenty,Asian,55-59,Male,264,263,261,196,240
Bay of Plenty,Asian,60-64,Female,316,316,314,231,313
Bay of Plenty,Asian,60-64,Male,192,191,191,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,183,249
Bay of Plenty,Asian,65-69,Male,184,181,181,148,192
Bay of Plenty,Asian,70-74,Female,170,170,170,134,157
Bay of Plenty,Asian,70-74,Male,132,129,129,112,132
Bay of Plenty,Asian,75-79,Female,74,74,74,56,73
Bay of Plenty,Asian,75-79,Male,72,72,72,55,63
Bay of Plenty,Asian,80-84,Female,45,45,44,34,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,13,13,13,11,14
Bay of Plenty,European or Other,12-17,Female,5000,4866,"1,759",116,5558
Bay of Plenty,European or Other,12-17,Male,5374,5225,"1,905",91,5808
Bay of Plenty,European or Other,18-24,Female,4599,4545,"4,536","2,240",5030
Bay of Plenty,European or Other,18-24,Male,4982,4884,"4,871","1,674",5353
Bay of Plenty,European or Other,25-29,Female,3983,3913,"3,901","1,875",4548
Bay of Plenty,European or Other,25-29,Male,3837,3750,"3,735","1,405",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,12,12,12,5,8
Bay of Plenty,European or Other,30-34,Female,4910,4826,"4,813","2,648",5173
Bay of Plenty,European or Other,30-34,Male,4404,4304,"4,288","1,899",4364
Bay of Plenty,European or Other,35-39,Female,4692,4605,"4,598","2,724",4998
Bay of Plenty,European or Other,35-39,Male,4231,4142,"4,129","2,102",4396
Bay of Plenty,European or Other,40-44,Female,4398,4345,"4,340","2,808",4905
Bay of Plenty,European or Other,40-44,Male,4121,4038,"4,028","2,310",4551
Bay of Plenty,European or Other,45-49,Female,5058,5006,"4,996","3,494",6005
Bay of Plenty,European or Other,45-49,Male,4818,4763,"4,754","2,999",5473
Bay of Plenty,European or Other,5-11,Female,3209,1207,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3271,1254,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5708,5664,"5,653","4,281",6249
Bay of Plenty,European or Other,50-54,Male,5253,5204,"5,195","3,640",5645
Bay of Plenty,European or Other,55-59,Female,5871,5835,"5,818","4,731",6542
Bay of Plenty,European or Other,55-59,Male,5528,5488,"5,478","4,188",6142
Bay of Plenty,European or Other,60-64,Female,6175,6131,"6,115","5,210",6497
Bay of Plenty,European or Other,60-64,Male,5674,5645,"5,634","4,662",6024
Bay of Plenty,European or Other,65-69,Female,6050,6017,"5,998","5,374",6364
Bay of Plenty,European or Other,65-69,Male,5586,5558,"5,547","4,919",5918
Bay of Plenty,European or Other,70-74,Female,5816,5801,"5,789","5,316",6119
Bay of Plenty,European or Other,70-74,Male,5446,5432,"5,418","4,979",5809
Bay of Plenty,European or Other,75-79,Female,4649,4634,"4,625","4,298",4782
Bay of Plenty,European or Other,75-79,Male,4205,4194,"4,182","3,928",4228
Bay of Plenty,European or Other,80-84,Female,3487,3484,"3,477","3,269",3210
Bay of Plenty,European or Other,80-84,Male,2966,2960,"2,955","2,806",2866
Bay of Plenty,European or Other,85-89,Female,1849,1841,"1,837","1,725",1980
Bay of Plenty,European or Other,85-89,Male,1434,1431,"1,429","1,348",1477
Bay of Plenty,European or Other,90+,Female,1161,1159,"1,158","1,104",1302
Bay of Plenty,European or Other,90+,Male,680,679,678,643,724
Bay of Plenty,Maori,12-17,Female,3144,2928,949,22,3622
Bay of Plenty,Maori,12-17,Male,3256,3010,919,24,3776
Bay of Plenty,Maori,18-24,Female,2874,2737,"2,714",726,3533
Bay of Plenty,Maori,18-24,Male,2949,2753,"2,719",585,3413
Bay of Plenty,Maori,25-29,Female,1929,1831,"1,818",570,2388
Bay of Plenty,Maori,25-29,Male,1775,1639,"1,616",342,2195
Bay of Plenty,Maori,30-34,Female,1761,1691,"1,679",609,2116
Bay of Plenty,Maori,30-34,Male,1647,1538,"1,527",443,1894
Bay of Plenty,Maori,35-39,Female,1610,1547,"1,536",658,1916
Bay of Plenty,Maori,35-39,Male,1426,1346,"1,330",444,1674
Bay of Plenty,Maori,40-44,Female,1634,1586,"1,578",781,1834
Bay of Plenty,Maori,40-44,Male,1416,1360,"1,351",578,1639
Bay of Plenty,Maori,45-49,Female,1641,1605,"1,598",925,1896
Bay of Plenty,Maori,45-49,Male,1445,1403,"1,389",729,1638
Bay of Plenty,Maori,5-11,Female,1240,357,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1342,369,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1600,1572,"1,565","1,031",1746
Bay of Plenty,Maori,50-54,Male,1410,1367,"1,361",818,1564
Bay of Plenty,Maori,55-59,Female,1617,1591,"1,585","1,141",1790
Bay of Plenty,Maori,55-59,Male,1334,1310,"1,297",925,1525
Bay of Plenty,Maori,60-64,Female,1436,1419,"1,412","1,113",1514
Bay of Plenty,Maori,60-64,Male,1198,1179,"1,173",952,1172
Bay of Plenty,Maori,65-69,Female,1133,1121,"1,120",939,1077
Bay of Plenty,Maori,65-69,Male,889,882,879,773,947
Bay of Plenty,Maori,70-74,Female,751,746,743,654,730
Bay of Plenty,Maori,70-74,Male,682,674,672,600,633
Bay of Plenty,Maori,75-79,Female,428,423,421,371,435
Bay of Plenty,Maori,75-79,Male,368,365,362,327,342
Bay of Plenty,Maori,80-84,Female,278,273,271,239,278
Bay of Plenty,Maori,80-84,Male,176,175,175,162,180
Bay of Plenty,Maori,85-89,Female,117,116,116,99,126
Bay of Plenty,Maori,85-89,Male,75,75,75,70,72
Bay of Plenty,Maori,90+,Female,45,45,43,39,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,234,223,69,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,270,259,89,6,295
Bay of Plenty,Pacific Peoples,18-24,Female,263,257,254,87,254
Bay of Plenty,Pacific Peoples,18-24,Male,452,443,442,151,260
Bay of Plenty,Pacific Peoples,25-29,Female,210,206,205,97,173
Bay of Plenty,Pacific Peoples,25-29,Male,468,461,461,211,211
Bay of Plenty,Pacific Peoples,30-34,Female,200,196,194,91,188
Bay of Plenty,Pacific Peoples,30-34,Male,448,437,436,183,214
Bay of Plenty,Pacific Peoples,35-39,Female,154,149,149,72,147
Bay of Plenty,Pacific Peoples,35-39,Male,427,424,424,193,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,157,94,169
Bay of Plenty,Pacific Peoples,40-44,Male,345,340,339,163,186
Bay of Plenty,Pacific Peoples,45-49,Female,153,151,151,93,134
Bay of Plenty,Pacific Peoples,45-49,Male,215,213,213,126,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,35,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,136,35,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,131,130,129,84,126
Bay of Plenty,Pacific Peoples,50-54,Male,183,180,179,104,136
Bay of Plenty,Pacific Peoples,55-59,Female,105,105,103,76,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,85,52,80
Bay of Plenty,Pacific Peoples,60-64,Female,67,66,66,50,67
Bay of Plenty,Pacific Peoples,60-64,Male,80,78,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,30,30,29,26,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,12,12,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,20,17,17,5,5
Bay of Plenty,Unknown,18-24,Male,21,21,21,9,8
Bay of Plenty,Unknown,25-29,Female,45,45,45,15,9
Bay of Plenty,Unknown,25-29,Male,68,67,66,20,13
Bay of Plenty,Unknown,30-34,Female,33,33,33,18,8
Bay of Plenty,Unknown,30-34,Male,65,59,59,27,12
Bay of Plenty,Unknown,35-39,Female,26,24,24,17,7
Bay of Plenty,Unknown,35-39,Male,55,54,53,24,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,10,8
Bay of Plenty,Unknown,40-44,Male,58,57,57,33,18
Bay of Plenty,Unknown,45-49,Female,11,10,10,7,6
Bay of Plenty,Unknown,45-49,Male,41,40,40,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,22,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,48,48,47,22,19
Bay of Plenty,Unknown,60-64,Female,20,19,19,8,10
Bay of Plenty,Unknown,60-64,Male,31,30,29,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2339,2313,812,95,2178
Canterbury,Asian,12-17,Male,2632,2608,960,99,2286
Canterbury,Asian,18-24,Female,2744,2735,"2,733","1,946",2347
Canterbury,Asian,18-24,Male,3529,3512,"3,508","2,048",2462
Canterbury,Asian,18-24,Unknown/Other,35,34,34,17,11
Canterbury,Asian,25-29,Female,3392,3379,"3,372","2,327",3186
Canterbury,Asian,25-29,Male,4068,4046,"4,039","2,261",3111
Canterbury,Asian,25-29,Unknown/Other,61,61,61,35,8
Canterbury,Asian,30-34,Female,4703,4677,"4,666","3,397",4229
Canterbury,Asian,30-34,Male,4498,4476,"4,472","2,903",3730
Canterbury,Asian,30-34,Unknown/Other,27,27,27,15,6
Canterbury,Asian,35-39,Female,4305,4278,"4,269","3,254",4047
Canterbury,Asian,35-39,Male,4225,4211,"4,202","3,068",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,15,7
Canterbury,Asian,40-44,Female,3260,3250,"3,242","2,480",2851
Canterbury,Asian,40-44,Male,3258,3249,"3,242","2,470",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2308,2300,"2,295","1,869",2126
Canterbury,Asian,45-49,Male,2207,2196,"2,189","1,691",1857
Canterbury,Asian,5-11,Female,2901,1520,NA,NA,3601
Canterbury,Asian,5-11,Male,2851,1512,NA,NA,3595
Canterbury,Asian,50-54,Female,1797,1789,"1,784","1,458",1537
Canterbury,Asian,50-54,Male,1578,1573,"1,570","1,258",1309
Canterbury,Asian,55-59,Female,1278,1270,"1,264","1,055",1275
Canterbury,Asian,55-59,Male,1013,1009,"1,006",855,972
Canterbury,Asian,60-64,Female,1206,1202,"1,197","1,006",1294
Canterbury,Asian,60-64,Male,838,835,833,709,852
Canterbury,Asian,65-69,Female,1059,1053,"1,049",870,996
Canterbury,Asian,65-69,Male,761,759,753,649,834
Canterbury,Asian,70-74,Female,562,558,556,483,516
Canterbury,Asian,70-74,Male,539,537,534,462,476
Canterbury,Asian,75-79,Female,266,265,263,222,287
Canterbury,Asian,75-79,Male,231,229,226,202,241
Canterbury,Asian,80-84,Female,183,182,181,162,184
Canterbury,Asian,80-84,Male,143,143,143,129,154
Canterbury,Asian,85-89,Female,96,96,95,87,79
Canterbury,Asian,85-89,Male,66,65,65,56,64
Canterbury,Asian,90+,Female,36,36,36,32,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13939,13731,"5,118",571,14303
Canterbury,European or Other,12-17,Male,14670,14422,"5,246",536,14863
Canterbury,European or Other,12-17,Unknown/Other,8,7,<5,<5,7
Canterbury,European or Other,18-24,Female,18187,18073,"18,044","11,895",18420
Canterbury,European or Other,18-24,Male,19169,19001,"18,954","10,056",19271
Canterbury,European or Other,18-24,Unknown/Other,19,19,19,13,13
Canterbury,European or Other,25-29,Female,13042,12932,"12,898","8,396",14413
Canterbury,European or Other,25-29,Male,13304,13107,"13,070","6,931",14024
Canterbury,European or Other,25-29,Unknown/Other,19,18,18,11,20
Canterbury,European or Other,30-34,Female,13853,13708,"13,681","9,159",14097
Canterbury,European or Other,30-34,Male,14010,13805,"13,762","7,707",13919
Canterbury,European or Other,30-34,Unknown/Other,21,21,21,15,7
Canterbury,European or Other,35-39,Female,12179,12088,"12,066","8,740",12782
Canterbury,European or Other,35-39,Male,12230,12057,"12,031","7,604",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12205,12105,"12,087","9,364",12889
Canterbury,European or Other,40-44,Male,11528,11390,"11,365","7,874",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,8,7,7
Canterbury,European or Other,45-49,Female,13893,13793,"13,777","11,245",15519
Canterbury,European or Other,45-49,Male,13031,12927,"12,900","9,710",14433
Canterbury,European or Other,5-11,Female,9842,5273,NA,NA,15936
Canterbury,European or Other,5-11,Male,10330,5424,NA,NA,16684
Canterbury,European or Other,50-54,Female,15336,15262,"15,236","12,832",15684
Canterbury,European or Other,50-54,Male,14935,14835,"14,811","11,792",15302
Canterbury,European or Other,55-59,Female,15189,15113,"15,090","13,290",15922
Canterbury,European or Other,55-59,Male,14682,14606,"14,580","12,258",15603
Canterbury,European or Other,60-64,Female,14528,14470,"14,441","13,088",14458
Canterbury,European or Other,60-64,Male,14272,14207,"14,183","12,625",14215
Canterbury,European or Other,65-69,Female,12559,12522,"12,498","11,597",12622
Canterbury,European or Other,65-69,Male,12055,12020,"11,998","11,095",12116
Canterbury,European or Other,70-74,Female,11588,11559,"11,541","10,994",11648
Canterbury,European or Other,70-74,Male,10730,10704,"10,681","10,095",10748
Canterbury,European or Other,75-79,Female,8547,8532,"8,514","8,139",8212
Canterbury,European or Other,75-79,Male,7575,7566,"7,554","7,235",7310
Canterbury,European or Other,80-84,Female,6325,6310,"6,304","6,047",5990
Canterbury,European or Other,80-84,Male,4999,4992,"4,986","4,794",4678
Canterbury,European or Other,85-89,Female,3642,3634,"3,629","3,485",3860
Canterbury,European or Other,85-89,Male,2494,2491,"2,488","2,399",2644
Canterbury,European or Other,90+,Female,2456,2445,"2,440","2,360",2642
Canterbury,European or Other,90+,Male,1296,1291,"1,290","1,245",1332
Canterbury,Maori,12-17,Female,2699,2594,896,66,2695
Canterbury,Maori,12-17,Male,2783,2689,875,56,2831
Canterbury,Maori,18-24,Female,3042,2979,"2,959","1,406",3214
Canterbury,Maori,18-24,Male,3037,2962,"2,934","1,101",3147
Canterbury,Maori,25-29,Female,1896,1847,"1,835",913,2108
Canterbury,Maori,25-29,Male,1880,1811,"1,802",667,2139
Canterbury,Maori,30-34,Female,1764,1715,"1,701",872,1858
Canterbury,Maori,30-34,Male,1730,1679,"1,657",688,1768
