Week ending,Group,DHB of service,Dose number,# doses administered
2021-06-20,Group 1,Waikato,2,38
2021-06-20,Group 2,Auckland Metro,1,15766
2021-06-20,Group 2,Auckland Metro,2,10210
2021-06-20,Group 2,Bay of Plenty,1,818
2021-06-20,Group 2,Bay of Plenty,2,702
2021-06-20,Group 2,Canterbury,1,3453
2021-06-20,Group 2,Canterbury,2,3468
2021-06-20,Group 2,Capital & Coast and Hutt Valley,1,564
2021-06-20,Group 2,Capital & Coast and Hutt Valley,2,869
2021-06-20,Group 2,Hawke's Bay,1,409
2021-06-20,Group 2,Hawke's Bay,2,291
2021-06-20,Group 2,Lakes,1,188
2021-06-20,Group 2,Lakes,2,524
2021-06-20,Group 2,MidCentral,1,623
2021-06-20,Group 2,MidCentral,2,1890
2021-06-20,Group 2,Nelson Marlborough,1,356
2021-06-20,Group 2,Nelson Marlborough,2,532
2021-06-20,Group 2,Northland,1,1085
2021-06-20,Group 2,Northland,2,532
2021-06-20,Group 2,Other Sites,1,652
2021-06-20,Group 2,Other Sites,2,1086
2021-06-20,Group 2,South Canterbury,1,32
2021-06-20,Group 2,South Canterbury,2,159
2021-06-20,Group 2,Southern,1,1684
2021-06-20,Group 2,Southern,2,1735
2021-06-20,Group 2,Tairawhiti,1,319
2021-06-20,Group 2,Tairawhiti,2,96
2021-06-20,Group 2,Taranaki,1,234
2021-06-20,Group 2,Taranaki,2,347
2021-06-20,Group 2,Waikato,1,1675
2021-06-20,Group 2,Waikato,2,2307
2021-06-20,Group 2,Wairarapa,1,117
2021-06-20,Group 2,Wairarapa,2,24
2021-06-20,Group 2,West Coast,1,161
2021-06-20,Group 2,West Coast,2,240
2021-06-20,Group 2,Whanganui,1,116
2021-06-20,Group 2,Whanganui,2,118
2021-06-20,Group 3,Auckland Metro,1,9535
2021-06-20,Group 3,Auckland Metro,2,4733
2021-06-20,Group 3,Bay of Plenty,1,3107
2021-06-20,Group 3,Bay of Plenty,2,2637
2021-06-20,Group 3,Canterbury,1,995
2021-06-20,Group 3,Canterbury,2,365
2021-06-20,Group 3,Capital & Coast and Hutt Valley,1,2229
2021-06-20,Group 3,Capital & Coast and Hutt Valley,2,1538
2021-06-20,Group 3,Hawke's Bay,1,1521
2021-06-20,Group 3,Hawke's Bay,2,1421
2021-06-20,Group 3,Lakes,1,1523
2021-06-20,Group 3,Lakes,2,1236
2021-06-20,Group 3,MidCentral,1,3412
2021-06-20,Group 3,MidCentral,2,704
2021-06-20,Group 3,Nelson Marlborough,1,1754
2021-06-20,Group 3,Nelson Marlborough,2,2223
2021-06-20,Group 3,Northland,1,1592
2021-06-20,Group 3,Northland,2,641
2021-06-20,Group 3,Other Sites,1,77
2021-06-20,Group 3,Other Sites,2,18
2021-06-20,Group 3,South Canterbury,1,1429
2021-06-20,Group 3,South Canterbury,2,89
2021-06-20,Group 3,Southern,1,3769
2021-06-20,Group 3,Southern,2,2358
2021-06-20,Group 3,Tairawhiti,1,727
2021-06-20,Group 3,Tairawhiti,2,390
2021-06-20,Group 3,Taranaki,1,709
2021-06-20,Group 3,Taranaki,2,236
2021-06-20,Group 3,Waikato,1,1386
2021-06-20,Group 3,Waikato,2,1255
2021-06-20,Group 3,Wairarapa,1,891
2021-06-20,Group 3,Wairarapa,2,297
2021-06-20,Group 3,West Coast,1,470
2021-06-20,Group 3,West Coast,2,585
2021-06-20,Group 3,Whanganui,1,902
2021-06-20,Group 3,Whanganui,2,657
2021-06-20,Group 4,Auckland Metro,1,4947
2021-06-20,Group 4,Auckland Metro,2,3818
2021-06-20,Group 4,Bay of Plenty,1,51
2021-06-20,Group 4,Bay of Plenty,2,121
2021-06-20,Group 4,Canterbury,1,169
2021-06-20,Group 4,Canterbury,2,145
2021-06-20,Group 4,Capital & Coast and Hutt Valley,1,382
2021-06-20,Group 4,Capital & Coast and Hutt Valley,2,128
2021-06-20,Group 4,Hawke's Bay,1,377
2021-06-20,Group 4,Hawke's Bay,2,715
2021-06-20,Group 4,Lakes,1,61
2021-06-20,Group 4,Lakes,2,219
2021-06-20,Group 4,MidCentral,1,345
2021-06-20,Group 4,MidCentral,2,147
2021-06-20,Group 4,Nelson Marlborough,2,29
2021-06-20,Group 4,Northland,1,560
2021-06-20,Group 4,Northland,2,348
2021-06-20,Group 4,Other Sites,1,376
2021-06-20,Group 4,Other Sites,2,65
2021-06-20,Group 4,South Canterbury,1,154
2021-06-20,Group 4,South Canterbury,2,47
2021-06-20,Group 4,Southern,1,121
2021-06-20,Group 4,Southern,2,155
2021-06-20,Group 4,Tairawhiti,1,78
2021-06-20,Group 4,Tairawhiti,2,205
2021-06-20,Group 4,Taranaki,1,235
2021-06-20,Group 4,Taranaki,2,59
2021-06-20,Group 4,Waikato,1,277
2021-06-20,Group 4,Waikato,2,298
2021-06-20,Group 4,Wairarapa,1,61
2021-06-20,Group 4,Wairarapa,2,10
2021-06-20,Group 4,West Coast,1,78
2021-06-20,Group 4,West Coast,2,40
2021-06-20,Group 4,Whanganui,1,7
2021-06-20,Group 4,Whanganui,2,81
2021-06-27,Group 1,Auckland Metro,1,302
2021-06-27,Group 1,Auckland Metro,2,498
2021-06-27,Group 1,Bay of Plenty,1,27
2021-06-27,Group 1,Bay of Plenty,2,40
2021-06-27,Group 1,Canterbury,1,369
2021-06-27,Group 1,Canterbury,2,433
2021-06-27,Group 1,Capital & Coast and Hutt Valley,1,59
2021-06-27,Group 1,Capital & Coast and Hutt Valley,2,111
2021-06-27,Group 1,Hawke's Bay,1,9
2021-06-27,Group 1,Hawke's Bay,2,12
2021-06-27,Group 1,Lakes,1,25
2021-06-27,Group 1,Lakes,2,28
2021-06-27,Group 1,MidCentral,2,39
2021-06-27,Group 1,Nelson Marlborough,1,10
2021-06-27,Group 1,Nelson Marlborough,2,17
2021-06-27,Group 1,Northland,2,6
2021-06-27,Group 1,Other Sites,1,9
2021-06-27,Group 1,Other Sites,2,65
2021-06-27,Group 1,Southern,1,35
2021-06-27,Group 1,Southern,2,95
2021-06-27,Group 1,Tairawhiti,2,5
2021-06-27,Group 1,Taranaki,1,5
2021-06-27,Group 1,Taranaki,2,26
2021-06-27,Group 1,Waikato,1,34
2021-06-27,Group 1,Waikato,2,32
2021-06-27,Group 2,Auckland Metro,1,14635
2021-06-27,Group 2,Auckland Metro,2,10695
2021-06-27,Group 2,Bay of Plenty,1,624
2021-06-27,Group 2,Bay of Plenty,2,1319
2021-06-27,Group 2,Canterbury,1,2797
2021-06-27,Group 2,Canterbury,2,2996
2021-06-27,Group 2,Capital & Coast and Hutt Valley,1,353
2021-06-27,Group 2,Capital & Coast and Hutt Valley,2,620
2021-06-27,Group 2,Hawke's Bay,1,85
2021-06-27,Group 2,Hawke's Bay,2,104
2021-06-27,Group 2,Lakes,1,218
2021-06-27,Group 2,Lakes,2,849
2021-06-27,Group 2,MidCentral,1,367
2021-06-27,Group 2,MidCentral,2,762
2021-06-27,Group 2,Nelson Marlborough,1,376
2021-06-27,Group 2,Nelson Marlborough,2,189
2021-06-27,Group 2,Northland,1,763
2021-06-27,Group 2,Northland,2,375
2021-06-27,Group 2,Other Sites,1,767
2021-06-27,Group 2,Other Sites,2,784
2021-06-27,Group 2,South Canterbury,1,29
2021-06-27,Group 2,South Canterbury,2,39
2021-06-27,Group 2,Southern,1,1410
2021-06-27,Group 2,Southern,2,1357
2021-06-27,Group 2,Tairawhiti,1,45
2021-06-27,Group 2,Tairawhiti,2,62
2021-06-27,Group 2,Taranaki,1,323
2021-06-27,Group 2,Taranaki,2,305
2021-06-27,Group 2,Waikato,1,1823
2021-06-27,Group 2,Waikato,2,1646
2021-06-27,Group 2,Wairarapa,1,81
2021-06-27,Group 2,Wairarapa,2,38
2021-06-27,Group 2,West Coast,1,44
2021-06-27,Group 2,West Coast,2,107
2021-06-27,Group 2,Whanganui,1,35
2021-06-27,Group 2,Whanganui,2,180
2021-06-27,Group 3,Auckland Metro,1,9612
2021-06-27,Group 3,Auckland Metro,2,7519
2021-06-27,Group 3,Bay of Plenty,1,2244
2021-06-27,Group 3,Bay of Plenty,2,3240
2021-06-27,Group 3,Canterbury,1,2465
2021-06-27,Group 3,Canterbury,2,699
2021-06-27,Group 3,Capital & Coast and Hutt Valley,1,2038
2021-06-27,Group 3,Capital & Coast and Hutt Valley,2,1691
2021-06-27,Group 3,Hawke's Bay,1,483
2021-06-27,Group 3,Hawke's Bay,2,2651
2021-06-27,Group 3,Lakes,1,1208
2021-06-27,Group 3,Lakes,2,1646
2021-06-27,Group 3,MidCentral,1,3888
2021-06-27,Group 3,MidCentral,2,1399
2021-06-27,Group 3,Nelson Marlborough,1,2136
2021-06-27,Group 3,Nelson Marlborough,2,1378
2021-06-27,Group 3,Northland,1,1290
2021-06-27,Group 3,Northland,2,1362
2021-06-27,Group 3,Other Sites,1,29
2021-06-27,Group 3,Other Sites,2,9
2021-06-27,Group 3,South Canterbury,1,133
2021-06-27,Group 3,South Canterbury,2,2062
2021-06-27,Group 3,Southern,1,2177
2021-06-27,Group 3,Southern,2,4567
2021-06-27,Group 3,Tairawhiti,1,504
2021-06-27,Group 3,Tairawhiti,2,487
2021-06-27,Group 3,Taranaki,1,755
2021-06-27,Group 3,Taranaki,2,260
2021-06-27,Group 3,Waikato,1,1409
2021-06-27,Group 3,Waikato,2,2008
2021-06-27,Group 3,Wairarapa,1,1155
2021-06-27,Group 3,Wairarapa,2,501
2021-06-27,Group 3,West Coast,1,538
2021-06-27,Group 3,West Coast,2,599
2021-06-27,Group 3,Whanganui,1,251
2021-06-27,Group 3,Whanganui,2,1453
2021-06-27,Group 4,Auckland Metro,1,6365
2021-06-27,Group 4,Auckland Metro,2,5191
2021-06-27,Group 4,Bay of Plenty,1,93
2021-06-27,Group 4,Bay of Plenty,2,162
2021-06-27,Group 4,Canterbury,1,382
2021-06-27,Group 4,Canterbury,2,275
2021-06-27,Group 4,Capital & Coast and Hutt Valley,1,285
2021-06-27,Group 4,Capital & Coast and Hutt Valley,2,110
2021-06-27,Group 4,Hawke's Bay,1,123
2021-06-27,Group 4,Hawke's Bay,2,765
2021-06-27,Group 4,Lakes,1,360
2021-06-27,Group 4,Lakes,2,155
2021-06-27,Group 4,MidCentral,1,314
2021-06-27,Group 4,MidCentral,2,249
2021-06-27,Group 4,Nelson Marlborough,1,14
2021-06-27,Group 4,Nelson Marlborough,2,64
2021-06-27,Group 4,Northland,1,438
2021-06-27,Group 4,Northland,2,500
2021-06-27,Group 4,Other Sites,1,282
2021-06-27,Group 4,Other Sites,2,29
2021-06-27,Group 4,South Canterbury,1,10
2021-06-27,Group 4,South Canterbury,2,86
2021-06-27,Group 4,Southern,1,48
2021-06-27,Group 4,Southern,2,247
2021-06-27,Group 4,Tairawhiti,1,21
2021-06-27,Group 4,Tairawhiti,2,124
2021-06-27,Group 4,Taranaki,1,139
2021-06-27,Group 4,Taranaki,2,24
2021-06-27,Group 4,Waikato,1,99
2021-06-27,Group 4,Waikato,2,472
2021-06-27,Group 4,Wairarapa,1,84
2021-06-27,Group 4,Wairarapa,2,14
2021-06-27,Group 4,West Coast,1,20
2021-06-27,Group 4,West Coast,2,92
2021-06-27,Group 4,Whanganui,1,7
2021-06-27,Group 4,Whanganui,2,62
2021-07-04,Group 1,Auckland Metro,1,215
2021-07-04,Group 1,Auckland Metro,2,358
2021-07-04,Group 1,Bay of Plenty,1,27
2021-07-04,Group 1,Bay of Plenty,2,24
2021-07-04,Group 1,Canterbury,1,127
2021-07-04,Group 1,Canterbury,2,184
2021-07-04,Group 1,Capital & Coast and Hutt Valley,1,77
2021-07-04,Group 1,Capital & Coast and Hutt Valley,2,81
2021-07-04,Group 1,Hawke's Bay,1,9
2021-07-04,Group 1,Hawke's Bay,2,7
2021-07-04,Group 1,Lakes,1,5
2021-07-04,Group 1,Lakes,2,40
2021-07-04,Group 1,MidCentral,1,8
2021-07-04,Group 1,MidCentral,2,15
2021-07-04,Group 1,Nelson Marlborough,1,10
2021-07-04,Group 1,Nelson Marlborough,2,12
2021-07-04,Group 1,Northland,2,10
2021-07-04,Group 1,Other Sites,1,23
2021-07-04,Group 1,Other Sites,2,137
2021-07-04,Group 1,Southern,1,40
2021-07-04,Group 1,Southern,2,72
2021-07-04,Group 1,Taranaki,2,5
2021-07-04,Group 1,Waikato,1,42
2021-07-04,Group 1,Waikato,2,24
2021-07-04,Group 2,Auckland Metro,1,10523
2021-07-04,Group 2,Auckland Metro,2,9645
2021-07-04,Group 2,Bay of Plenty,1,459
2021-07-04,Group 2,Bay of Plenty,2,531
2021-07-04,Group 2,Canterbury,1,1882
2021-07-04,Group 2,Canterbury,2,2330
2021-07-04,Group 2,Capital & Coast and Hutt Valley,1,360
2021-07-04,Group 2,Capital & Coast and Hutt Valley,2,475
2021-07-04,Group 2,Hawke's Bay,1,157
2021-07-04,Group 2,Hawke's Bay,2,84
2021-07-04,Group 2,Lakes,1,148
2021-07-04,Group 2,Lakes,2,869
2021-07-04,Group 2,MidCentral,1,673
2021-07-04,Group 2,MidCentral,2,492
2021-07-04,Group 2,Nelson Marlborough,1,196
2021-07-04,Group 2,Nelson Marlborough,2,365
2021-07-04,Group 2,Northland,1,558
2021-07-04,Group 2,Northland,2,289
2021-07-04,Group 2,Other Sites,1,861
2021-07-04,Group 2,Other Sites,2,915
2021-07-04,Group 2,South Canterbury,1,16
2021-07-04,Group 2,South Canterbury,2,40
2021-07-04,Group 2,Southern,1,1561
2021-07-04,Group 2,Southern,2,1094
2021-07-04,Group 2,Tairawhiti,1,307
2021-07-04,Group 2,Tairawhiti,2,74
2021-07-04,Group 2,Taranaki,1,276
2021-07-04,Group 2,Taranaki,2,125
2021-07-04,Group 2,Waikato,1,2500
2021-07-04,Group 2,Waikato,2,1329
2021-07-04,Group 2,Wairarapa,1,119
2021-07-04,Group 2,Wairarapa,2,74
2021-07-04,Group 2,West Coast,1,63
2021-07-04,Group 2,West Coast,2,78
2021-07-04,Group 2,Whanganui,1,11
2021-07-04,Group 2,Whanganui,2,68
2021-07-04,Group 3,Auckland Metro,1,9923
2021-07-04,Group 3,Auckland Metro,2,6799
2021-07-04,Group 3,Bay of Plenty,1,2515
2021-07-04,Group 3,Bay of Plenty,2,2306
2021-07-04,Group 3,Canterbury,1,2987
2021-07-04,Group 3,Canterbury,2,854
2021-07-04,Group 3,Capital & Coast and Hutt Valley,1,2239
2021-07-04,Group 3,Capital & Coast and Hutt Valley,2,1531
2021-07-04,Group 3,Hawke's Bay,1,687
2021-07-04,Group 3,Hawke's Bay,2,2082
2021-07-04,Group 3,Lakes,1,787
2021-07-04,Group 3,Lakes,2,1300
2021-07-04,Group 3,MidCentral,1,3807
2021-07-04,Group 3,MidCentral,2,1226
2021-07-04,Group 3,Nelson Marlborough,1,1534
2021-07-04,Group 3,Nelson Marlborough,2,2462
2021-07-04,Group 3,Northland,1,1391
2021-07-04,Group 3,Northland,2,1117
2021-07-04,Group 3,Other Sites,1,82
2021-07-04,Group 3,Other Sites,2,20
2021-07-04,Group 3,South Canterbury,1,255
2021-07-04,Group 3,South Canterbury,2,1239
2021-07-04,Group 3,Southern,1,2808
2021-07-04,Group 3,Southern,2,2406
2021-07-04,Group 3,Tairawhiti,1,490
2021-07-04,Group 3,Tairawhiti,2,563
2021-07-04,Group 3,Taranaki,1,1018
2021-07-04,Group 3,Taranaki,2,410
2021-07-04,Group 3,Waikato,1,2024
2021-07-04,Group 3,Waikato,2,1478
2021-07-04,Group 3,Wairarapa,1,1113
2021-07-04,Group 3,Wairarapa,2,279
2021-07-04,Group 3,West Coast,1,706
2021-07-04,Group 3,West Coast,2,328
2021-07-04,Group 3,Whanganui,1,156
2021-07-04,Group 3,Whanganui,2,1280
2021-07-04,Group 4,Auckland Metro,1,7228
2021-07-04,Group 4,Auckland Metro,2,4724
2021-07-04,Group 4,Bay of Plenty,1,107
2021-07-04,Group 4,Bay of Plenty,2,115
2021-07-04,Group 4,Canterbury,1,1074
2021-07-04,Group 4,Canterbury,2,264
2021-07-04,Group 4,Capital & Coast and Hutt Valley,1,359
2021-07-04,Group 4,Capital & Coast and Hutt Valley,2,183
2021-07-04,Group 4,Hawke's Bay,1,462
2021-07-04,Group 4,Hawke's Bay,2,436
2021-07-04,Group 4,Lakes,1,590
2021-07-04,Group 4,Lakes,2,103
2021-07-04,Group 4,MidCentral,1,484
2021-07-04,Group 4,MidCentral,2,183
2021-07-04,Group 4,Nelson Marlborough,1,20
2021-07-04,Group 4,Nelson Marlborough,2,6
2021-07-04,Group 4,Northland,1,404
2021-07-04,Group 4,Northland,2,324
2021-07-04,Group 4,Other Sites,1,381
2021-07-04,Group 4,Other Sites,2,38
2021-07-04,Group 4,South Canterbury,1,8
2021-07-04,Group 4,South Canterbury,2,212
2021-07-04,Group 4,Southern,1,122
2021-07-04,Group 4,Southern,2,164
2021-07-04,Group 4,Tairawhiti,1,27
2021-07-04,Group 4,Tairawhiti,2,31
2021-07-04,Group 4,Taranaki,1,79
2021-07-04,Group 4,Taranaki,2,95
2021-07-04,Group 4,Waikato,1,237
2021-07-04,Group 4,Waikato,2,298
2021-07-04,Group 4,Wairarapa,1,120
2021-07-04,Group 4,Wairarapa,2,15
2021-07-04,Group 4,West Coast,1,81
2021-07-04,Group 4,West Coast,2,37
2021-07-04,Group 4,Whanganui,2,29
2021-07-11,Group 1,Auckland Metro,1,229
2021-07-11,Group 1,Auckland Metro,2,301
2021-07-11,Group 1,Bay of Plenty,1,11
2021-07-11,Group 1,Bay of Plenty,2,26
2021-07-11,Group 1,Canterbury,1,179
2021-07-11,Group 1,Canterbury,2,318
2021-07-11,Group 1,Capital & Coast and Hutt Valley,1,95
2021-07-11,Group 1,Capital & Coast and Hutt Valley,2,98
2021-07-11,Group 1,Hawke's Bay,2,10
2021-07-11,Group 1,Lakes,1,15
2021-07-11,Group 1,Lakes,2,79
2021-07-11,Group 1,MidCentral,2,16
2021-07-11,Group 1,Nelson Marlborough,1,10
2021-07-11,Group 1,Nelson Marlborough,2,18
2021-07-11,Group 1,Northland,2,7
2021-07-11,Group 1,Other Sites,1,7
2021-07-11,Group 1,Other Sites,2,89
2021-07-11,Group 1,South Canterbury,1,10
2021-07-11,Group 1,Southern,1,14
2021-07-11,Group 1,Southern,2,67
2021-07-11,Group 1,Waikato,1,23
2021-07-11,Group 1,Waikato,2,30
2021-07-11,Group 2,Auckland Metro,1,8349
2021-07-11,Group 2,Auckland Metro,2,12155
2021-07-11,Group 2,Bay of Plenty,1,398
2021-07-11,Group 2,Bay of Plenty,2,600
2021-07-11,Group 2,Canterbury,1,500
2021-07-11,Group 2,Canterbury,2,2735
2021-07-11,Group 2,Capital & Coast and Hutt Valley,1,401
2021-07-11,Group 2,Capital & Coast and Hutt Valley,2,558
2021-07-11,Group 2,Hawke's Bay,1,102
2021-07-11,Group 2,Hawke's Bay,2,341
2021-07-11,Group 2,Lakes,1,58
2021-07-11,Group 2,Lakes,2,306
2021-07-11,Group 2,MidCentral,1,376
2021-07-11,Group 2,MidCentral,2,663
2021-07-11,Group 2,Nelson Marlborough,1,115
2021-07-11,Group 2,Nelson Marlborough,2,213
2021-07-11,Group 2,Northland,1,316
2021-07-11,Group 2,Northland,2,819
2021-07-11,Group 2,Other Sites,1,875
2021-07-11,Group 2,Other Sites,2,1010
2021-07-11,Group 2,South Canterbury,1,30
2021-07-11,Group 2,South Canterbury,2,48
2021-07-11,Group 2,Southern,1,994
2021-07-11,Group 2,Southern,2,1128
2021-07-11,Group 2,Tairawhiti,1,35
2021-07-11,Group 2,Tairawhiti,2,331
2021-07-11,Group 2,Taranaki,1,99
2021-07-11,Group 2,Taranaki,2,215
2021-07-11,Group 2,Waikato,1,1500
2021-07-11,Group 2,Waikato,2,1922
2021-07-11,Group 2,Wairarapa,1,43
2021-07-11,Group 2,Wairarapa,2,72
2021-07-11,Group 2,West Coast,1,30
2021-07-11,Group 2,West Coast,2,130
2021-07-11,Group 2,Whanganui,1,10
2021-07-11,Group 2,Whanganui,2,35
2021-07-11,Group 3,Auckland Metro,1,11086
2021-07-11,Group 3,Auckland Metro,2,6567
2021-07-11,Group 3,Bay of Plenty,1,2136
2021-07-11,Group 3,Bay of Plenty,2,2809
2021-07-11,Group 3,Canterbury,1,4898
2021-07-11,Group 3,Canterbury,2,1054
2021-07-11,Group 3,Capital & Coast and Hutt Valley,1,3103
2021-07-11,Group 3,Capital & Coast and Hutt Valley,2,1829
2021-07-11,Group 3,Hawke's Bay,1,728
2021-07-11,Group 3,Hawke's Bay,2,1166
2021-07-11,Group 3,Lakes,1,935
2021-07-11,Group 3,Lakes,2,1703
2021-07-11,Group 3,MidCentral,1,3131
2021-07-11,Group 3,MidCentral,2,3245
2021-07-11,Group 3,Nelson Marlborough,1,2465
2021-07-11,Group 3,Nelson Marlborough,2,1845
2021-07-11,Group 3,Northland,1,1063
2021-07-11,Group 3,Northland,2,1651
2021-07-11,Group 3,Other Sites,1,28
2021-07-11,Group 3,Other Sites,2,67
2021-07-11,Group 3,South Canterbury,1,281
2021-07-11,Group 3,South Canterbury,2,1315
2021-07-11,Group 3,Southern,1,2079
2021-07-11,Group 3,Southern,2,3658
2021-07-11,Group 3,Tairawhiti,1,417
2021-07-11,Group 3,Tairawhiti,2,646
2021-07-11,Group 3,Taranaki,1,727
2021-07-11,Group 3,Taranaki,2,626
2021-07-11,Group 3,Waikato,1,2079
2021-07-11,Group 3,Waikato,2,1527
2021-07-11,Group 3,Wairarapa,1,1355
2021-07-11,Group 3,Wairarapa,2,963
2021-07-11,Group 3,West Coast,1,468
2021-07-11,Group 3,West Coast,2,404
2021-07-11,Group 3,Whanganui,1,442
2021-07-11,Group 3,Whanganui,2,253
2021-07-11,Group 4,Auckland Metro,1,8347
2021-07-11,Group 4,Auckland Metro,2,4542
2021-07-11,Group 4,Bay of Plenty,1,122
2021-07-11,Group 4,Bay of Plenty,2,83
2021-07-11,Group 4,Canterbury,1,948
2021-07-11,Group 4,Canterbury,2,170
2021-07-11,Group 4,Capital & Coast and Hutt Valley,1,487
2021-07-11,Group 4,Capital & Coast and Hutt Valley,2,296
2021-07-11,Group 4,Hawke's Bay,1,373
2021-07-11,Group 4,Hawke's Bay,2,249
2021-07-11,Group 4,Lakes,1,409
2021-07-11,Group 4,Lakes,2,144
2021-07-11,Group 4,MidCentral,1,416
2021-07-11,Group 4,MidCentral,2,337
2021-07-11,Group 4,Nelson Marlborough,1,325
2021-07-11,Group 4,Nelson Marlborough,2,10
2021-07-11,Group 4,Northland,1,520
2021-07-11,Group 4,Northland,2,614
2021-07-11,Group 4,Other Sites,1,111
2021-07-11,Group 4,Other Sites,2,262
2021-07-11,Group 4,South Canterbury,1,8
2021-07-11,Group 4,South Canterbury,2,144
2021-07-11,Group 4,Southern,1,583
2021-07-11,Group 4,Southern,2,107
2021-07-11,Group 4,Tairawhiti,1,41
2021-07-11,Group 4,Tairawhiti,2,58
2021-07-11,Group 4,Taranaki,1,136
2021-07-11,Group 4,Taranaki,2,208
2021-07-11,Group 4,Waikato,1,260
2021-07-11,Group 4,Waikato,2,212
2021-07-11,Group 4,Wairarapa,1,315
2021-07-11,Group 4,Wairarapa,2,65
2021-07-11,Group 4,West Coast,1,331
2021-07-11,Group 4,West Coast,2,73
2021-07-11,Group 4,Whanganui,1,205
2021-07-18,Group 1,Auckland Metro,1,240
2021-07-18,Group 1,Auckland Metro,2,333
2021-07-18,Group 1,Bay of Plenty,1,27
2021-07-18,Group 1,Bay of Plenty,2,40
2021-07-18,Group 1,Canterbury,1,80
2021-07-18,Group 1,Canterbury,2,273
2021-07-18,Group 1,Capital & Coast and Hutt Valley,1,66
2021-07-18,Group 1,Capital & Coast and Hutt Valley,2,81
2021-07-18,Group 1,Hawke's Bay,1,7
2021-07-18,Group 1,Hawke's Bay,2,10
2021-07-18,Group 1,Lakes,1,5
2021-07-18,Group 1,Lakes,2,36
2021-07-18,Group 1,MidCentral,2,6
2021-07-18,Group 1,Nelson Marlborough,1,10
2021-07-18,Group 1,Nelson Marlborough,2,12
2021-07-18,Group 1,Northland,1,6
2021-07-18,Group 1,Northland,2,8
2021-07-18,Group 1,Other Sites,2,25
2021-07-18,Group 1,Southern,1,12
2021-07-18,Group 1,Southern,2,48
2021-07-18,Group 1,Waikato,1,9
2021-07-18,Group 1,Waikato,2,35
2021-07-18,Group 2,Auckland Metro,1,8755
2021-07-18,Group 2,Auckland Metro,2,13913
2021-07-18,Group 2,Bay of Plenty,1,958
2021-07-18,Group 2,Bay of Plenty,2,771
2021-07-18,Group 2,Canterbury,1,444
2021-07-18,Group 2,Canterbury,2,2566
2021-07-18,Group 2,Capital & Coast and Hutt Valley,1,292
2021-07-18,Group 2,Capital & Coast and Hutt Valley,2,417
2021-07-18,Group 2,Hawke's Bay,1,111
2021-07-18,Group 2,Hawke's Bay,2,309
2021-07-18,Group 2,Lakes,1,128
2021-07-18,Group 2,Lakes,2,250
2021-07-18,Group 2,MidCentral,1,383
2021-07-18,Group 2,MidCentral,2,508
2021-07-18,Group 2,Nelson Marlborough,1,90
2021-07-18,Group 2,Nelson Marlborough,2,443
2021-07-18,Group 2,Northland,1,247
2021-07-18,Group 2,Northland,2,750
2021-07-18,Group 2,Other Sites,1,919
2021-07-18,Group 2,Other Sites,2,387
2021-07-18,Group 2,South Canterbury,1,12
2021-07-18,Group 2,South Canterbury,2,20
2021-07-18,Group 2,Southern,1,174
2021-07-18,Group 2,Southern,2,1571
2021-07-18,Group 2,Tairawhiti,1,39
2021-07-18,Group 2,Tairawhiti,2,31
2021-07-18,Group 2,Taranaki,1,136
2021-07-18,Group 2,Taranaki,2,191
2021-07-18,Group 2,Waikato,1,1282
2021-07-18,Group 2,Waikato,2,1485
2021-07-18,Group 2,Wairarapa,1,23
2021-07-18,Group 2,Wairarapa,2,116
2021-07-18,Group 2,West Coast,1,49
2021-07-18,Group 2,West Coast,2,70
2021-07-18,Group 2,Whanganui,1,16
2021-07-18,Group 2,Whanganui,2,16
2021-07-18,Group 3,Auckland Metro,1,12683
2021-07-18,Group 3,Auckland Metro,2,7325
2021-07-18,Group 3,Bay of Plenty,1,1637
2021-07-18,Group 3,Bay of Plenty,2,2165
2021-07-18,Group 3,Canterbury,1,4791
2021-07-18,Group 3,Canterbury,2,1654
2021-07-18,Group 3,Capital & Coast and Hutt Valley,1,2922
2021-07-18,Group 3,Capital & Coast and Hutt Valley,2,1927
2021-07-18,Group 3,Hawke's Bay,1,1182
2021-07-18,Group 3,Hawke's Bay,2,1331
2021-07-18,Group 3,Lakes,1,1979
2021-07-18,Group 3,Lakes,2,874
2021-07-18,Group 3,MidCentral,1,2747
2021-07-18,Group 3,MidCentral,2,3786
2021-07-18,Group 3,Nelson Marlborough,1,1537
2021-07-18,Group 3,Nelson Marlborough,2,1703
2021-07-18,Group 3,Northland,1,1470
2021-07-18,Group 3,Northland,2,1534
2021-07-18,Group 3,Other Sites,1,8
2021-07-18,Group 3,Other Sites,2,26
2021-07-18,Group 3,South Canterbury,1,1329
2021-07-18,Group 3,South Canterbury,2,381
2021-07-18,Group 3,Southern,1,859
2021-07-18,Group 3,Southern,2,1758
2021-07-18,Group 3,Tairawhiti,1,541
2021-07-18,Group 3,Tairawhiti,2,466
2021-07-18,Group 3,Taranaki,1,974
2021-07-18,Group 3,Taranaki,2,554
2021-07-18,Group 3,Waikato,1,3710
2021-07-18,Group 3,Waikato,2,1185
2021-07-18,Group 3,Wairarapa,1,846
2021-07-18,Group 3,Wairarapa,2,1044
2021-07-18,Group 3,West Coast,1,407
2021-07-18,Group 3,West Coast,2,424
2021-07-18,Group 3,Whanganui,1,672
2021-07-18,Group 3,Whanganui,2,185
2021-07-18,Group 4,Auckland Metro,1,12700
2021-07-18,Group 4,Auckland Metro,2,5359
