SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
102300,Okaihau,Northland,Maori,5-11,60,13,Masked,NA,NA,NA,NA,22%,7%,NA,NA
102400,Rangitane-Purerua,Northland,Maori,12+,375,316,297,270,150,98,25,84%,79%,56%,26%
102400,Rangitane-Purerua,Northland,Maori,5-11,62,13,Masked,NA,NA,NA,NA,21%,8%,NA,NA
102500,Waipapa,Northland,Maori,12+,137,112,106,98,49,25,14,82%,77%,50%,56%
102600,Puketotara,Northland,Maori,12+,246,204,198,175,96,49,10,83%,80%,55%,20%
102600,Puketotara,Northland,Maori,5-11,52,23,Masked,NA,NA,NA,NA,44%,6%,NA,NA
102600,Puketotara,Northland,Pacific Peoples,12+,40,Masked,Masked,38,18,9,NA,>95%,>95%,47%,0%
102700,Waima Forest,Northland,Maori,12+,805,600,572,535,274,152,27,75%,71%,51%,18%
102700,Waima Forest,Northland,Maori,5-11,134,21,7,NA,NA,NA,NA,16%,5%,NA,NA
102800,Riverview,Northland,Maori,12+,247,219,212,191,110,56,13,89%,86%,58%,23%
102800,Riverview,Northland,Maori,5-11,51,22,Masked,NA,NA,NA,NA,43%,10%,NA,NA
102900,Waipoua Forest,Northland,Maori,12+,660,515,495,473,300,187,51,78%,75%,63%,27%
102900,Waipoua Forest,Northland,Maori,5-11,95,16,Masked,NA,NA,NA,NA,17%,5%,NA,NA
103000,Kerikeri Central,Northland,Maori,12+,474,407,391,360,171,69,18,86%,82%,48%,26%
103000,Kerikeri Central,Northland,Maori,5-11,101,28,9,NA,NA,NA,NA,28%,9%,NA,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,96,Masked,Masked,102,28,9,Masked,>95%,>95%,27%,33%
103100,Kerikeri South,Northland,Maori,12+,256,205,196,184,108,57,20,80%,77%,59%,35%
103100,Kerikeri South,Northland,Maori,5-11,51,19,Masked,NA,NA,NA,NA,37%,10%,NA,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,420,349,332,306,176,109,10,83%,79%,58%,9%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,73,13,7,NA,NA,NA,NA,18%,10%,NA,NA
103300,Puketona-Waitangi,Northland,Maori,12+,287,243,239,227,137,79,14,85%,83%,60%,18%
103300,Puketona-Waitangi,Northland,Maori,5-11,43,22,Masked,NA,NA,NA,NA,51%,7%,NA,NA
103400,Ngapuhi,Northland,Maori,12+,995,779,741,686,338,214,33,78%,74%,49%,15%
103400,Ngapuhi,Northland,Maori,5-11,171,35,8,NA,NA,NA,NA,20%,<5%,NA,NA
103500,Kaikohe,Northland,Maori,12+,"2,794","2,187","2,063","1,896",924,492,115,78%,74%,49%,23%
103500,Kaikohe,Northland,Maori,5-11,618,150,50,NA,NA,NA,NA,24%,8%,NA,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,108,96,94,90,38,18,Masked,89%,87%,42%,28%
103600,Pakaraka,Northland,Maori,12+,154,134,129,120,63,31,7,87%,84%,52%,23%
103700,Haruru,Northland,Maori,12+,226,195,192,176,94,45,12,86%,85%,53%,27%
103700,Haruru,Northland,Maori,5-11,59,28,6,NA,NA,NA,NA,47%,10%,NA,NA
103800,Russell,Northland,Maori,12+,140,125,124,115,81,55,17,89%,89%,70%,31%
103900,Paihia,Northland,Maori,12+,513,418,401,375,182,108,29,81%,78%,49%,27%
103900,Paihia,Northland,Maori,5-11,74,16,Masked,NA,NA,NA,NA,22%,7%,NA,NA
104000,Mataraua Forest,Northland,Maori,12+,346,255,238,212,120,73,24,74%,69%,57%,33%
104000,Mataraua Forest,Northland,Maori,5-11,54,10,Masked,NA,NA,NA,NA,19%,9%,NA,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,850,650,625,566,288,164,30,76%,74%,51%,18%
104100,Matawaia-Taumarere,Northland,Maori,5-11,164,41,7,NA,NA,NA,NA,25%,<5%,NA,NA
104200,Russell Peninsula,Northland,Maori,12+,82,62,62,58,43,23,8,76%,76%,74%,35%
104300,Opua (Far North District),Northland,Maori,12+,181,133,128,119,67,44,10,73%,71%,56%,23%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,410,349,334,315,191,133,37,85%,81%,61%,28%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,67,11,Masked,NA,NA,NA,NA,16%,<5%,NA,NA
104500,Moerewa,Northland,Maori,12+,"1,201",978,938,857,435,241,67,81%,78%,51%,28%
104500,Moerewa,Northland,Maori,5-11,228,32,8,NA,NA,NA,NA,14%,<5%,NA,NA
104600,Kawakawa,Northland,Maori,12+,832,711,672,614,307,157,35,85%,81%,50%,22%
104600,Kawakawa,Northland,Maori,5-11,155,36,10,NA,NA,NA,NA,23%,6%,NA,NA
104700,Maromaku,Northland,Maori,12+,266,197,187,171,90,43,8,74%,70%,53%,19%
104700,Maromaku,Northland,Maori,5-11,75,22,Masked,NA,NA,NA,NA,29%,5%,NA,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,629,531,510,458,237,128,38,84%,81%,52%,30%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,131,28,Masked,NA,NA,NA,NA,21%,<5%,NA,NA
104900,Whangaruru,Northland,Maori,12+,699,568,552,509,281,161,26,81%,79%,55%,16%
104900,Whangaruru,Northland,Maori,5-11,137,41,7,NA,NA,NA,NA,30%,5%,NA,NA
105100,Matarau,Northland,Maori,12+,399,328,319,283,152,69,19,82%,80%,54%,28%
105100,Matarau,Northland,Maori,5-11,88,27,11,NA,NA,NA,NA,31%,12%,NA,NA
105200,Hikurangi,Northland,Maori,12+,494,413,395,354,173,75,14,84%,80%,49%,19%
105200,Hikurangi,Northland,Maori,5-11,132,44,18,NA,NA,NA,NA,33%,14%,NA,NA
105300,Kauri,Northland,Maori,12+,245,207,204,190,116,64,13,84%,83%,61%,20%
105300,Kauri,Northland,Maori,5-11,59,16,Masked,NA,NA,NA,NA,27%,8%,NA,NA
105400,Maungatapere,Northland,Maori,12+,453,392,378,347,208,89,29,87%,83%,60%,33%
105400,Maungatapere,Northland,Maori,5-11,100,35,15,NA,NA,NA,NA,35%,15%,NA,NA
105500,Kamo West,Northland,Maori,12+,426,369,363,315,185,101,29,87%,85%,59%,29%
105500,Kamo West,Northland,Maori,5-11,89,41,16,NA,NA,NA,NA,46%,18%,NA,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,236,198,191,174,102,60,11,84%,81%,59%,18%
105700,Kiripaka,Northland,Maori,12+,203,168,161,150,78,52,13,83%,79%,52%,25%
105800,Kamo East,Northland,Maori,12+,"1,002",851,815,736,333,119,24,85%,81%,45%,20%
105800,Kamo East,Northland,Maori,5-11,244,71,19,NA,NA,NA,NA,29%,8%,NA,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,82,81,75,41,11,Masked,83%,82%,55%,9%
105900,Granfield Reserve,Northland,Maori,12+,494,436,415,380,206,100,29,88%,84%,54%,29%
105900,Granfield Reserve,Northland,Maori,5-11,87,28,9,NA,NA,NA,NA,32%,10%,NA,NA
106000,Kamo Central,Northland,Maori,12+,432,380,367,334,178,88,30,88%,85%,53%,34%
106000,Kamo Central,Northland,Maori,5-11,93,36,15,NA,NA,NA,NA,39%,16%,NA,NA
106100,Whau Valley,Northland,Maori,12+,617,528,511,471,259,112,20,86%,83%,55%,18%
106100,Whau Valley,Northland,Maori,5-11,130,43,12,NA,NA,NA,NA,33%,9%,NA,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,48,43,42,39,25,11,Masked,90%,88%,64%,18%
106200,Tikipunga North,Northland,Maori,12+,"1,040",855,820,740,376,171,41,82%,79%,51%,24%
106200,Tikipunga North,Northland,Maori,5-11,251,74,16,NA,NA,NA,NA,29%,6%,NA,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,84,71,70,67,37,11,Masked,85%,83%,55%,18%
106300,Pukenui,Northland,Maori,12+,181,160,158,137,92,50,18,88%,87%,67%,36%
106300,Pukenui,Northland,Maori,5-11,56,27,7,NA,NA,NA,NA,48%,12%,NA,NA
106400,Otangarei,Northland,Maori,12+,"1,335","1,058",973,899,404,192,30,79%,73%,45%,16%
106400,Otangarei,Northland,Maori,5-11,293,46,9,NA,NA,NA,NA,16%,<5%,NA,NA
106400,Otangarei,Northland,Pacific Peoples,12+,53,44,42,39,20,14,Masked,83%,79%,51%,21%
106500,Tikipunga South,Northland,Maori,12+,"1,254","1,073","1,032",927,483,235,64,86%,82%,52%,27%
106500,Tikipunga South,Northland,Maori,5-11,289,98,22,NA,NA,NA,NA,34%,8%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,89,Masked,82,79,40,14,6,>95%,92%,51%,43%
106600,Kensington (Whangarei District),Northland,Maori,12+,765,632,612,576,319,155,47,83%,80%,55%,30%
106600,Kensington (Whangarei District),Northland,Maori,5-11,114,20,9,NA,NA,NA,NA,18%,8%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,68,64,63,59,34,10,Masked,94%,93%,58%,20%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,149,126,120,114,61,30,8,85%,81%,54%,27%
106800,Mairtown,Northland,Maori,12+,554,473,464,432,273,146,32,85%,84%,63%,22%
106800,Mairtown,Northland,Maori,5-11,94,37,12,NA,NA,NA,NA,39%,13%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,53,47,46,43,27,9,Masked,89%,87%,63%,33%
106900,Maunu-Horahora,Northland,Maori,12+,537,464,453,412,234,108,28,86%,84%,57%,26%
106900,Maunu-Horahora,Northland,Maori,5-11,98,44,16,NA,NA,NA,NA,45%,16%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,44,41,40,38,30,11,Masked,93%,91%,79%,18%
107000,Woodhill-Vinetown,Northland,Maori,12+,726,588,563,521,293,137,41,81%,78%,56%,30%
107000,Woodhill-Vinetown,Northland,Maori,5-11,110,32,11,NA,NA,NA,NA,29%,10%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,80,76,75,69,38,8,Masked,95%,94%,55%,25%
107100,Whangarei Central,Northland,Maori,12+,271,231,223,210,114,53,11,85%,82%,54%,21%
107200,Riverside,Northland,Maori,12+,437,367,359,340,179,87,22,84%,82%,53%,25%
107200,Riverside,Northland,Maori,5-11,84,29,Masked,NA,NA,NA,NA,35%,<5%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,45,40,40,36,20,5,Masked,89%,89%,56%,20%
107300,Raumanga,Northland,Maori,12+,"1,490","1,221","1,146","1,027",449,189,47,82%,77%,44%,25%
107300,Raumanga,Northland,Maori,5-11,343,92,22,NA,NA,NA,NA,27%,6%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,107,96,90,77,39,13,Masked,90%,84%,51%,38%
107400,Tarewa,Northland,Maori,12+,932,742,710,645,320,136,24,80%,76%,50%,18%
107400,Tarewa,Northland,Maori,5-11,226,63,20,NA,NA,NA,NA,28%,9%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,43,40,38,33,16,7,Masked,93%,88%,48%,14%
107500,Morningside (Whangarei District),Northland,Maori,12+,805,691,658,609,313,139,43,86%,82%,51%,31%
107500,Morningside (Whangarei District),Northland,Maori,5-11,130,47,17,NA,NA,NA,NA,36%,13%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,44,43,41,21,7,Masked,90%,88%,51%,29%
107600,Ngunguru,Northland,Maori,12+,166,140,139,128,78,38,12,84%,84%,61%,32%
107600,Ngunguru,Northland,Maori,5-11,43,15,Masked,NA,NA,NA,NA,35%,12%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,298,242,230,209,126,77,15,81%,77%,60%,19%
107700,Otaika-Portland,Northland,Maori,5-11,58,19,10,NA,NA,NA,NA,33%,17%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,269,223,221,195,102,57,16,83%,82%,52%,28%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,54,13,7,NA,NA,NA,NA,24%,13%,NA,NA
108000,Pataua,Northland,Maori,12+,208,158,151,139,69,40,10,76%,73%,50%,25%
108000,Pataua,Northland,Maori,5-11,43,8,Masked,NA,NA,NA,NA,19%,9%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,256,224,220,204,128,64,13,88%,86%,63%,20%
108100,Onerahi Park,Northland,Maori,5-11,48,19,9,NA,NA,NA,NA,40%,19%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,671,574,551,499,257,122,25,86%,82%,52%,20%
108200,Sherwood Rise,Northland,Maori,5-11,158,40,14,NA,NA,NA,NA,25%,9%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,43,39,38,35,16,6,Masked,91%,88%,46%,17%
108300,Onerahi,Northland,Maori,12+,608,491,468,416,204,89,22,81%,77%,49%,25%
108300,Onerahi,Northland,Maori,5-11,153,38,17,NA,NA,NA,NA,25%,11%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,40,40,37,17,7,Masked,82%,82%,46%,43%
108500,Parua Bay,Northland,Maori,12+,291,260,258,237,153,79,17,89%,89%,65%,22%
108500,Parua Bay,Northland,Maori,5-11,57,26,7,NA,NA,NA,NA,46%,12%,NA,NA
108600,Bream Bay,Northland,Maori,12+,365,300,290,260,140,85,18,82%,79%,54%,21%
108600,Bream Bay,Northland,Maori,5-11,71,18,8,NA,NA,NA,NA,25%,11%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,334,295,289,261,150,74,28,88%,87%,57%,38%
108700,Marsden Bay,Northland,Maori,5-11,81,21,10,NA,NA,NA,NA,26%,12%,NA,NA
108800,Ruakaka,Northland,Maori,12+,640,558,537,492,257,133,41,87%,84%,52%,31%
108800,Ruakaka,Northland,Maori,5-11,141,43,9,NA,NA,NA,NA,30%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,47,47,43,30,11,Masked,90%,90%,70%,27%
108900,Bream Head,Northland,Maori,12+,91,79,79,75,54,33,18,87%,87%,72%,55%
109000,Waipu,Northland,Maori,12+,319,260,254,235,134,84,26,82%,80%,57%,31%
109000,Waipu,Northland,Maori,5-11,55,14,6,NA,NA,NA,NA,25%,11%,NA,NA
109100,Kaipara Coastal,Northland,Maori,12+,905,672,636,591,295,174,34,74%,70%,50%,20%
109100,Kaipara Coastal,Northland,Maori,5-11,177,41,12,NA,NA,NA,NA,23%,7%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,66,52,51,46,15,10,6,79%,77%,33%,60%
109200,Maungaru,Northland,Maori,12+,270,227,219,200,100,49,13,84%,81%,50%,27%
109200,Maungaru,Northland,Maori,5-11,60,21,Masked,NA,NA,NA,NA,35%,7%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,390","1,106","1,034",966,431,238,52,80%,74%,45%,22%
109300,Dargaville,Northland,Maori,5-11,275,46,21,NA,NA,NA,NA,17%,8%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,218,194,188,175,74,28,Masked,89%,86%,42%,14%
109300,Dargaville,Northland,Pacific Peoples,5-11,46,11,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,496,387,373,343,191,127,28,78%,75%,56%,22%
109400,Ruawai-Matakohe,Northland,Maori,5-11,108,24,9,NA,NA,NA,NA,22%,8%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,180,133,128,125,70,38,9,74%,71%,56%,24%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,43,9,Masked,NA,NA,NA,NA,21%,<5%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,191,163,157,142,71,33,Masked,85%,82%,50%,3%
109600,Maungaturoto,Northland,Maori,5-11,52,17,Masked,NA,NA,NA,NA,33%,6%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,442,325,313,284,137,85,16,74%,71%,48%,19%
109700,Kaiwaka,Northland,Maori,5-11,91,22,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109800,Mangawhai Rural,Northland,Maori,12+,196,146,143,132,71,42,10,74%,73%,54%,24%
109800,Mangawhai Rural,Northland,Maori,5-11,61,11,6,NA,NA,NA,NA,18%,10%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,42,31,31,29,18,14,Masked,74%,74%,62%,21%
109900,Mangawhai Heads,Northland,Maori,12+,167,140,135,121,70,37,9,84%,81%,58%,24%
109900,Mangawhai Heads,Northland,Maori,5-11,49,15,Masked,NA,NA,NA,NA,31%,10%,NA,NA
110100,Mangawhai,Northland,Maori,12+,84,67,66,55,33,20,Masked,80%,79%,60%,25%
110200,Okahukura Peninsula,Waitemata,Maori,12+,185,150,146,123,49,30,9,81%,79%,40%,30%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,46,8,Masked,NA,NA,NA,NA,17%,11%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,382,320,318,287,155,90,27,84%,83%,54%,30%
110400,Cape Rodney,Waitemata,Maori,5-11,70,29,20,NA,NA,NA,NA,41%,29%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,56,44,41,38,20,12,Masked,79%,73%,53%,17%
110500,Wellsford,Waitemata,Maori,12+,298,224,215,200,86,35,10,75%,72%,43%,29%
110500,Wellsford,Waitemata,Maori,5-11,64,13,7,NA,NA,NA,NA,20%,11%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,81,69,68,68,26,7,Masked,85%,84%,38%,14%
110700,South Head,Waitemata,Maori,12+,392,331,322,298,148,86,24,84%,82%,50%,28%
110700,South Head,Waitemata,Maori,5-11,85,21,Masked,NA,NA,NA,NA,25%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,57,Masked,48,46,27,9,Masked,>95%,84%,59%,11%
110800,Kaipara Hills,Waitemata,Maori,12+,272,225,216,190,96,49,10,83%,79%,51%,20%
110800,Kaipara Hills,Waitemata,Maori,5-11,56,15,Masked,NA,NA,NA,NA,27%,9%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,89,66,63,57,29,20,6,74%,71%,51%,30%
111100,Warkworth West,Waitemata,Maori,12+,146,126,122,113,57,24,Masked,86%,84%,50%,21%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,103,Masked,97,86,58,13,Masked,>95%,94%,67%,38%
111200,Puhoi Valley,Waitemata,Maori,12+,210,179,172,155,74,32,10,85%,82%,48%,31%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,79,71,71,65,46,7,Masked,90%,90%,71%,43%
111300,Warkworth East,Waitemata,Maori,12+,198,174,169,155,73,36,13,88%,85%,47%,36%
111300,Warkworth East,Waitemata,Maori,5-11,43,10,6,NA,NA,NA,NA,23%,14%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,198,Masked,Masked,170,103,25,Masked,>95%,>95%,61%,8%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,51,22,10,NA,NA,NA,NA,43%,20%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,80,71,70,63,47,26,14,89%,88%,75%,54%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,68,63,62,61,49,10,Masked,93%,91%,80%,10%
111600,Te Kuru,Waitemata,Maori,12+,155,140,137,127,62,32,12,90%,88%,49%,38%
111700,Snells Beach,Waitemata,Maori,12+,236,218,217,190,113,67,22,92%,92%,59%,33%
111700,Snells Beach,Waitemata,Maori,5-11,43,22,9,NA,NA,NA,NA,51%,21%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,118,Masked,Masked,104,62,15,Masked,>95%,>95%,60%,20%
111800,Barrier Islands,Auckland,Maori,12+,184,158,154,141,95,52,23,86%,84%,67%,44%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,50,45,44,37,22,17,8,90%,88%,59%,47%
112100,Wainui-Waiwera,Waitemata,Maori,12+,107,92,90,86,52,25,9,86%,84%,60%,36%
112200,Parakai,Waitemata,Maori,12+,206,180,172,144,63,30,9,87%,83%,44%,30%
112300,Helensville Rural,Waitemata,Maori,12+,123,112,111,105,61,33,10,91%,90%,58%,30%
112400,Helensville,Waitemata,Maori,12+,412,337,325,298,159,84,25,82%,79%,53%,30%
112400,Helensville,Waitemata,Maori,5-11,87,32,9,NA,NA,NA,NA,37%,10%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,106,Masked,Masked,105,68,22,9,>95%,>95%,65%,41%
112500,Waitoki,Waitemata,Maori,12+,58,49,49,46,26,13,Masked,84%,84%,57%,23%
112600,Waikoukou Valley,Waitemata,Maori,12+,97,90,88,75,44,20,7,93%,91%,59%,35%
112700,Orewa North,Waitemata,Maori,12+,190,172,170,155,92,52,20,91%,89%,59%,38%
112700,Orewa North,Waitemata,Pacific Peoples,12+,62,57,56,52,35,20,8,92%,90%,67%,40%
112800,Hatfields Beach,Waitemata,Maori,12+,117,99,99,87,51,20,Masked,85%,85%,59%,20%
112900,Orewa South,Waitemata,Maori,12+,134,121,118,109,62,38,19,90%,88%,57%,50%
112900,Orewa South,Waitemata,Pacific Peoples,12+,65,61,61,60,37,17,Masked,94%,94%,62%,29%
113000,Orewa Central,Waitemata,Maori,12+,160,143,141,133,88,56,21,89%,88%,66%,38%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,65,57,57,54,35,16,7,88%,88%,65%,44%
113100,Millwater North,Waitemata,Maori,12+,87,75,74,59,40,14,Masked,86%,85%,68%,36%
113200,Waipatukahu,Waitemata,Maori,12+,161,142,138,129,80,50,11,88%,86%,62%,22%
113300,Millwater South,Waitemata,Maori,12+,142,130,126,108,64,24,9,92%,89%,59%,38%
113400,Dairy Flat North,Waitemata,Maori,12+,159,134,127,119,54,23,Masked,84%,80%,45%,17%
113400,Dairy Flat North,Waitemata,Pacific Peoples,12+,40,33,32,30,15,6,Masked,82%,80%,50%,67%
