SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101200,Herekino-Takahue,Northland,Maori,5-11,79,17,0,NA,NA,22%,<5%,NA
101300,Peria,Northland,Maori,12+,343,270,254,164,80,79%,74%,49%
101300,Peria,Northland,Maori,5-11,83,10,0,NA,NA,12%,<5%,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,299,234,217,142,87,78%,73%,61%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,69,20,0,NA,NA,29%,<5%,NA
101500,Whakapaku,Northland,Maori,12+,268,218,202,131,83,81%,75%,63%
101500,Whakapaku,Northland,Maori,5-11,61,16,0,NA,NA,26%,<5%,NA
101600,Hokianga North,Northland,Maori,12+,641,546,520,402,251,85%,81%,62%
101600,Hokianga North,Northland,Maori,5-11,124,18,0,NA,NA,15%,<5%,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,364,292,283,213,139,80%,78%,65%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,47,Masked,0,NA,NA,9%,<5%,NA
101800,Whakarara,Northland,Maori,12+,532,469,449,328,216,88%,84%,66%
101800,Whakarara,Northland,Maori,5-11,72,19,0,NA,NA,26%,<5%,NA
101900,Kaeo,Northland,Maori,12+,458,365,340,233,148,80%,74%,64%
101900,Kaeo,Northland,Maori,5-11,107,26,0,NA,NA,24%,<5%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,639,470,438,294,178,74%,69%,61%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,119,8,0,NA,NA,7%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,702,536,499,335,233,76%,71%,70%
102100,Hokianga South,Northland,Maori,5-11,114,18,Masked,NA,NA,16%,<5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,252,210,197,138,86,83%,78%,62%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,54,12,0,NA,NA,22%,<5%,NA
102300,Okaihau,Northland,Maori,12+,306,265,252,173,101,87%,82%,58%
102300,Okaihau,Northland,Maori,5-11,57,13,0,NA,NA,23%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,344,308,288,198,119,90%,84%,60%
102400,Rangitane-Purerua,Northland,Maori,5-11,64,11,0,NA,NA,17%,<5%,NA
102500,Waipapa,Northland,Maori,12+,124,109,105,67,39,88%,85%,58%
102600,Puketotara,Northland,Maori,12+,228,201,196,140,83,88%,86%,59%
102600,Puketotara,Northland,Maori,5-11,48,20,0,NA,NA,42%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,760,584,556,364,209,77%,73%,57%
102700,Waima Forest,Northland,Maori,5-11,124,15,0,NA,NA,12%,<5%,NA
102800,Riverview,Northland,Maori,12+,215,Masked,199,127,87,>95%,93%,69%
102800,Riverview,Northland,Maori,5-11,54,21,0,NA,NA,39%,<5%,NA
102900,Waipoua Forest,Northland,Maori,12+,624,509,481,357,240,82%,77%,67%
102900,Waipoua Forest,Northland,Maori,5-11,88,10,0,NA,NA,11%,<5%,NA
103000,Kerikeri Central,Northland,Maori,12+,457,406,387,249,136,89%,85%,55%
103000,Kerikeri Central,Northland,Maori,5-11,106,28,0,NA,NA,26%,<5%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,59,Masked,Masked,72,22,>95%,>95%,31%
103100,Kerikeri South,Northland,Maori,12+,231,205,195,138,84,89%,84%,61%
103100,Kerikeri South,Northland,Maori,5-11,50,15,0,NA,NA,30%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,412,355,333,252,148,86%,81%,59%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,72,10,0,NA,NA,14%,<5%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,264,234,232,185,117,89%,88%,63%
103300,Puketona-Waitangi,Northland,Maori,5-11,40,14,0,NA,NA,35%,<5%,NA
103400,Ngapuhi,Northland,Maori,12+,940,769,730,483,281,82%,78%,58%
103400,Ngapuhi,Northland,Maori,5-11,175,24,0,NA,NA,14%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,750","2,230","2,082","1,343",745,81%,76%,55%
103500,Kaikohe,Northland,Maori,5-11,608,111,0,NA,NA,18%,<5%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,102,90,87,55,31,88%,85%,56%
103600,Pakaraka,Northland,Maori,12+,144,131,124,83,55,91%,86%,66%
103700,Haruru,Northland,Maori,12+,218,196,193,137,73,90%,89%,53%
103700,Haruru,Northland,Maori,5-11,67,30,0,NA,NA,45%,<5%,NA
103800,Russell,Northland,Maori,12+,134,127,125,104,74,95%,93%,71%
103900,Paihia,Northland,Maori,12+,489,412,390,269,150,84%,80%,56%
103900,Paihia,Northland,Maori,5-11,81,15,0,NA,NA,19%,<5%,NA
104000,Mataraua Forest,Northland,Maori,12+,326,258,236,167,99,79%,72%,59%
104000,Mataraua Forest,Northland,Maori,5-11,63,8,0,NA,NA,13%,<5%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,804,646,619,378,235,80%,77%,62%
104100,Matawaia-Taumarere,Northland,Maori,5-11,160,35,0,NA,NA,22%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,57,57,43,34,76%,76%,79%
104300,Opua (Far North District),Northland,Maori,12+,181,142,138,102,60,78%,76%,59%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,391,334,318,247,156,85%,81%,63%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,64,6,0,NA,NA,9%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,181",997,942,652,373,84%,80%,57%
104500,Moerewa,Northland,Maori,5-11,255,30,0,NA,NA,12%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,810,707,666,454,257,87%,82%,57%
104600,Kawakawa,Northland,Maori,5-11,165,28,0,NA,NA,17%,<5%,NA
104700,Maromaku,Northland,Maori,12+,243,190,186,118,72,78%,77%,61%
104700,Maromaku,Northland,Maori,5-11,62,13,0,NA,NA,21%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,592,540,506,332,203,91%,85%,61%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,121,18,0,NA,NA,15%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,654,570,550,388,220,87%,84%,57%
104900,Whangaruru,Northland,Maori,5-11,123,38,Masked,NA,NA,31%,<5%,NA
105100,Matarau,Northland,Maori,12+,356,319,309,202,125,90%,87%,62%
105100,Matarau,Northland,Maori,5-11,88,23,0,NA,NA,26%,<5%,NA
105200,Hikurangi,Northland,Maori,12+,472,418,391,255,143,89%,83%,56%
105200,Hikurangi,Northland,Maori,5-11,137,38,0,NA,NA,28%,<5%,NA
105300,Kauri,Northland,Maori,12+,234,203,200,150,102,87%,85%,68%
105300,Kauri,Northland,Maori,5-11,56,16,0,NA,NA,29%,<5%,NA
105400,Maungatapere,Northland,Maori,12+,424,391,373,261,177,92%,88%,68%
105400,Maungatapere,Northland,Maori,5-11,105,36,0,NA,NA,34%,<5%,NA
105500,Kamo West,Northland,Maori,12+,400,369,362,240,160,92%,90%,67%
105500,Kamo West,Northland,Maori,5-11,93,38,Masked,NA,NA,41%,<5%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,221,202,194,139,89,91%,88%,64%
105700,Kiripaka,Northland,Maori,12+,187,159,153,111,61,85%,82%,55%
105800,Kamo East,Northland,Maori,12+,912,816,779,496,249,89%,85%,50%
105800,Kamo East,Northland,Maori,5-11,250,57,0,NA,NA,23%,<5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,85,82,61,33,86%,83%,54%
105900,Granfield Reserve,Northland,Maori,12+,450,423,403,270,178,94%,90%,66%
105900,Granfield Reserve,Northland,Maori,5-11,87,30,0,NA,NA,34%,<5%,NA
106000,Kamo Central,Northland,Maori,12+,412,381,363,224,152,92%,88%,68%
106000,Kamo Central,Northland,Maori,5-11,85,30,Masked,NA,NA,35%,<5%,NA
106100,Whau Valley,Northland,Maori,12+,602,542,524,369,211,90%,87%,57%
106100,Whau Valley,Northland,Maori,5-11,125,39,0,NA,NA,31%,<5%,NA
106200,Tikipunga North,Northland,Maori,12+,958,861,816,528,281,90%,85%,53%
106200,Tikipunga North,Northland,Maori,5-11,281,50,Masked,NA,NA,18%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,80,71,68,44,29,89%,85%,66%
106300,Pukenui,Northland,Maori,12+,170,154,150,110,78,91%,88%,71%
106300,Pukenui,Northland,Maori,5-11,47,26,Masked,NA,NA,55%,6%,NA
106400,Otangarei,Northland,Maori,12+,"1,268","1,061",962,584,281,84%,76%,48%
106400,Otangarei,Northland,Maori,5-11,272,26,0,NA,NA,10%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,55,42,40,31,17,76%,73%,55%
106500,Tikipunga South,Northland,Maori,12+,"1,167","1,079","1,032",671,389,92%,88%,58%
106500,Tikipunga South,Northland,Maori,5-11,295,79,Masked,NA,NA,27%,<5%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,83,Masked,78,50,28,>95%,94%,56%
106600,Kensington (Whangarei District),Northland,Maori,12+,713,631,607,420,251,88%,85%,60%
106600,Kensington (Whangarei District),Northland,Maori,5-11,128,22,0,NA,NA,17%,<5%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,59,Masked,Masked,51,25,>95%,>95%,49%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,124,117,80,49,89%,84%,61%
106800,Mairtown,Northland,Maori,12+,534,478,463,330,228,90%,87%,69%
106800,Mairtown,Northland,Maori,5-11,94,24,0,NA,NA,26%,<5%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,58,44,44,34,21,76%,76%,62%
106900,Maunu-Horahora,Northland,Maori,12+,524,473,462,318,196,90%,88%,62%
106900,Maunu-Horahora,Northland,Maori,5-11,109,34,0,NA,NA,31%,<5%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,40,32,31,27,18,80%,78%,67%
107000,Woodhill-Vinetown,Northland,Maori,12+,715,605,573,401,236,85%,80%,59%
107000,Woodhill-Vinetown,Northland,Maori,5-11,115,26,0,NA,NA,23%,<5%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,89,Masked,84,62,36,>95%,94%,58%
107100,Whangarei Central,Northland,Maori,12+,262,229,222,158,90,87%,85%,57%
107200,Riverside,Northland,Maori,12+,430,368,353,249,140,86%,82%,56%
107200,Riverside,Northland,Maori,5-11,77,28,0,NA,NA,36%,<5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,44,41,41,27,14,93%,93%,52%
107300,Raumanga,Northland,Maori,12+,"1,433","1,229","1,132",655,329,86%,79%,50%
107300,Raumanga,Northland,Maori,5-11,351,62,0,NA,NA,18%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,90,Masked,80,56,31,>95%,89%,55%
107400,Tarewa,Northland,Maori,12+,857,730,690,434,223,85%,81%,51%
107400,Tarewa,Northland,Maori,5-11,234,40,0,NA,NA,17%,<5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,763,684,647,448,252,90%,85%,56%
107500,Morningside (Whangarei District),Northland,Maori,5-11,135,43,Masked,NA,NA,32%,<5%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,51,47,47,36,23,92%,92%,64%
107600,Ngunguru,Northland,Maori,12+,155,136,134,110,64,88%,86%,58%
107700,Otaika-Portland,Northland,Maori,12+,297,247,234,166,110,83%,79%,66%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,0,NA,NA,33%,<5%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,238,205,200,130,83,86%,84%,64%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,56,10,0,NA,NA,18%,<5%,NA
108000,Pataua,Northland,Maori,12+,186,144,139,99,55,77%,75%,56%
108000,Pataua,Northland,Maori,5-11,42,10,0,NA,NA,24%,<5%,NA
108100,Onerahi Park,Northland,Maori,12+,244,227,219,163,113,93%,90%,69%
108100,Onerahi Park,Northland,Maori,5-11,51,16,0,NA,NA,31%,<5%,NA
108200,Sherwood Rise,Northland,Maori,12+,614,554,531,353,194,90%,86%,55%
108200,Sherwood Rise,Northland,Maori,5-11,152,33,0,NA,NA,22%,<5%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,44,Masked,Masked,31,17,>95%,>95%,55%
108300,Onerahi,Northland,Maori,12+,592,521,488,281,162,88%,82%,58%
108300,Onerahi,Northland,Maori,5-11,161,31,0,NA,NA,19%,<5%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,40,37,24,16,82%,76%,67%
108500,Parua Bay,Northland,Maori,12+,267,248,242,178,121,93%,91%,68%
108500,Parua Bay,Northland,Maori,5-11,59,22,0,NA,NA,37%,<5%,NA
108600,Bream Bay,Northland,Maori,12+,352,304,288,208,128,86%,82%,62%
108600,Bream Bay,Northland,Maori,5-11,68,11,0,NA,NA,16%,<5%,NA
108700,Marsden Bay,Northland,Maori,12+,301,Masked,282,197,128,>95%,94%,65%
108700,Marsden Bay,Northland,Maori,5-11,77,18,0,NA,NA,23%,<5%,NA
108800,Ruakaka,Northland,Maori,12+,596,556,535,351,205,93%,90%,58%
108800,Ruakaka,Northland,Maori,5-11,137,29,0,NA,NA,21%,<5%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,48,48,35,23,92%,92%,66%
108900,Bream Head,Northland,Maori,12+,91,84,84,63,50,92%,92%,79%
109000,Waipu,Northland,Maori,12+,294,237,235,173,111,81%,80%,64%
109000,Waipu,Northland,Maori,5-11,46,10,0,NA,NA,22%,<5%,NA
109100,Kaipara Coastal,Northland,Maori,12+,858,668,628,427,235,78%,73%,55%
109100,Kaipara Coastal,Northland,Maori,5-11,166,38,0,NA,NA,23%,<5%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,50,47,45,25,10,94%,90%,40%
109200,Maungaru,Northland,Maori,12+,252,219,209,152,81,87%,83%,53%
109200,Maungaru,Northland,Maori,5-11,55,16,0,NA,NA,29%,<5%,NA
109300,Dargaville,Northland,Maori,12+,"1,347","1,103","1,017",667,356,82%,76%,53%
109300,Dargaville,Northland,Maori,5-11,268,42,0,NA,NA,16%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,201,Masked,185,129,58,>95%,92%,45%
109300,Dargaville,Northland,Pacific Peoples,5-11,43,12,0,NA,NA,28%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,466,388,370,276,167,83%,79%,61%
109400,Ruawai-Matakohe,Northland,Maori,5-11,104,18,0,NA,NA,17%,<5%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,177,131,126,91,54,74%,71%,59%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,40,Masked,0,NA,NA,10%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,177,162,150,105,49,92%,85%,47%
109600,Maungaturoto,Northland,Maori,5-11,53,12,0,NA,NA,23%,<5%,NA
109700,Kaiwaka,Northland,Maori,12+,427,341,317,209,129,80%,74%,62%
109700,Kaiwaka,Northland,Maori,5-11,92,17,0,NA,NA,18%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,178,141,137,100,57,79%,77%,57%
109800,Mangawhai Rural,Northland,Maori,5-11,54,11,0,NA,NA,20%,<5%,NA
109900,Mangawhai Heads,Northland,Maori,12+,164,147,141,107,63,90%,86%,59%
110100,Mangawhai,Northland,Maori,12+,72,65,65,44,26,90%,90%,59%
110200,Okahukura Peninsula,Waitemata,Maori,12+,174,149,144,94,40,86%,83%,43%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,49,7,Masked,NA,NA,14%,<5%,NA
110400,Cape Rodney,Waitemata,Maori,12+,364,325,318,240,143,89%,87%,60%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,0,NA,NA,35%,<5%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,43,40,34,15,86%,80%,44%
110500,Wellsford,Waitemata,Maori,12+,290,235,221,148,74,81%,76%,50%
110500,Wellsford,Waitemata,Maori,5-11,67,13,0,NA,NA,19%,<5%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,64,57,56,49,16,89%,88%,33%
110700,South Head,Waitemata,Maori,12+,364,319,310,237,126,88%,85%,53%
110700,South Head,Waitemata,Maori,5-11,78,20,0,NA,NA,26%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,50,46,44,35,22,92%,88%,63%
110800,Kaipara Hills,Waitemata,Maori,12+,257,230,217,157,73,89%,84%,46%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,16,0,NA,NA,31%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,67,64,46,26,86%,82%,57%
111100,Warkworth West,Waitemata,Maori,12+,146,130,127,95,51,89%,87%,54%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,86,Masked,Masked,74,48,>95%,>95%,65%
111200,Puhoi Valley,Waitemata,Maori,12+,190,173,170,114,59,91%,89%,52%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,59,Masked,Masked,52,25,>95%,>95%,48%
111300,Warkworth East,Waitemata,Maori,12+,196,178,168,122,65,91%,86%,53%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,160,Masked,Masked,150,95,>95%,>95%,63%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,47,24,0,NA,NA,51%,<5%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,79,71,70,58,37,90%,89%,64%
111600,Te Kuru,Waitemata,Maori,12+,144,Masked,Masked,100,58,>95%,>95%,58%
111600,Te Kuru,Waitemata,Maori,5-11,42,17,0,NA,NA,40%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,234,221,218,142,103,94%,93%,73%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,104,Masked,Masked,76,36,>95%,>95%,47%
111800,Barrier Islands,Auckland,Maori,12+,169,134,132,101,80,79%,78%,79%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,41,Masked,Masked,30,18,>95%,>95%,60%
112100,Wainui-Waiwera,Waitemata,Maori,12+,95,Masked,90,74,44,>95%,95%,59%
112200,Parakai,Waitemata,Maori,12+,192,177,167,106,53,92%,87%,50%
112200,Parakai,Waitemata,Maori,5-11,40,13,0,NA,NA,32%,<5%,NA
112300,Helensville Rural,Waitemata,Maori,12+,102,Masked,Masked,76,47,>95%,>95%,62%
112400,Helensville,Waitemata,Maori,12+,411,363,346,251,141,88%,84%,56%
112400,Helensville,Waitemata,Maori,5-11,97,31,Masked,NA,NA,32%,<5%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,88,51,>95%,>95%,58%
112500,Waitoki,Waitemata,Maori,12+,62,54,54,41,27,87%,87%,66%
112600,Waikoukou Valley,Waitemata,Maori,12+,88,Masked,83,58,34,>95%,94%,59%
112700,Orewa North,Waitemata,Maori,12+,175,166,165,125,84,95%,94%,67%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,58,57,47,33,92%,90%,70%
112800,Hatfields Beach,Waitemata,Maori,12+,105,Masked,Masked,72,48,>95%,>95%,67%
112900,Orewa South,Waitemata,Maori,12+,130,123,119,98,61,95%,92%,62%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,58,58,50,32,87%,87%,64%
113000,Orewa Central,Waitemata,Maori,12+,146,Masked,136,109,77,>95%,93%,71%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,49,29,84%,84%,59%
113100,Millwater North,Waitemata,Maori,12+,73,Masked,Masked,48,37,>95%,>95%,77%
113200,Waipatukahu,Waitemata,Maori,12+,155,142,141,117,73,92%,91%,62%
113300,Millwater South,Waitemata,Maori,12+,132,122,118,77,50,92%,89%,65%
113400,Dairy Flat North,Waitemata,Maori,12+,147,128,123,81,39,87%,84%,48%
113500,Dairy Flat West,Waitemata,Maori,12+,47,41,41,30,18,87%,87%,60%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,53,34,>95%,>95%,64%
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,Masked,Masked,39,18,>95%,>95%,46%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,50,41,39,28,12,82%,78%,43%
113900,Red Beach West,Waitemata,Maori,12+,108,98,94,71,48,91%,87%,68%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,133,89,>95%,>95%,67%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,51,Masked,Masked,42,27,>95%,>95%,64%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,104,84,82,59,35,81%,79%,59%
114200,Waimauku,Waitemata,Maori,12+,81,Masked,Masked,63,37,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,12+,170,159,155,115,76,94%,91%,66%
114400,Vipond,Waitemata,Maori,5-11,46,13,0,NA,NA,28%,<5%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,33,20,>95%,>95%,61%
114500,Muriwai,Waitemata,Maori,12+,81,Masked,Masked,63,35,>95%,>95%,56%
114600,Stanmore Bay West,Waitemata,Maori,12+,184,Masked,171,129,69,>95%,93%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,23,0,NA,NA,52%,<5%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,105,Masked,Masked,73,41,>95%,>95%,56%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,Masked,48,28,>95%,>95%,58%
114800,Okura Bush,Waitemata,Maori,12+,62,57,53,42,22,92%,85%,52%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,221,217,161,80,90%,89%,50%
114900,Whangaparoa Central,Waitemata,Maori,5-11,58,27,Masked,NA,NA,47%,<5%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,44,44,31,17,90%,90%,55%
115000,Kumeu-Huapai,Waitemata,Maori,12+,234,Masked,Masked,169,111,>95%,>95%,66%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,72,46,0,NA,NA,64%,<5%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,146,Masked,Masked,113,81,>95%,>95%,72%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,192,187,132,72,92%,90%,55%
115200,Manly West,Waitemata,Maori,12+,149,Masked,138,91,55,>95%,93%,60%
115200,Manly West,Waitemata,Pacific Peoples,12+,45,Masked,42,28,11,>95%,93%,39%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,Masked,Masked,45,25,>95%,>95%,56%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,90,Masked,Masked,71,45,>95%,>95%,63%
115500,Coatesville,Waitemata,Maori,12+,71,64,61,42,29,90%,86%,69%
115600,Dairy Flat South,Waitemata,Maori,12+,57,52,51,41,24,91%,89%,59%
115700,Gulf Harbour North,Waitemata,Maori,12+,116,Masked,Masked,87,56,>95%,>95%,64%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,47,Masked,Masked,35,17,>95%,>95%,49%
115800,Manly East,Waitemata,Maori,12+,202,180,176,136,81,89%,87%,60%
115800,Manly East,Waitemata,Maori,5-11,52,25,0,NA,NA,48%,<5%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,68,55,55,42,21,81%,81%,50%
115900,Riverhead,Waitemata,Maori,12+,180,161,158,116,64,89%,88%,55%
115900,Riverhead,Waitemata,Maori,5-11,42,20,Masked,NA,NA,48%,<5%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,64,Masked,Masked,53,39,>95%,>95%,74%
116000,Army Bay,Waitemata,Maori,12+,70,Masked,Masked,56,33,>95%,>95%,59%
116000,Army Bay,Waitemata,Pacific Peoples,12+,40,Masked,Masked,29,21,>95%,>95%,72%
116100,Kumeu Rural East,Waitemata,Maori,12+,176,161,156,120,73,91%,89%,61%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,89,Masked,Masked,65,42,>95%,>95%,65%
116200,Gulf Harbour South,Waitemata,Maori,12+,59,52,51,40,28,88%,86%,70%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,42,39,38,30,20,93%,90%,67%
116400,Taupaki,Waitemata,Maori,12+,96,Masked,91,67,42,>95%,95%,63%
116600,Paremoremo East,Waitemata,Maori,12+,116,Masked,Masked,85,46,>95%,>95%,54%
116600,Paremoremo East,Waitemata,Pacific Peoples,12+,40,34,34,28,18,85%,85%,64%
116700,Albany Heights,Waitemata,Maori,12+,102,93,90,69,42,91%,88%,61%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,46,Masked,Masked,41,27,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,126,Masked,Masked,97,56,>95%,>95%,58%
116800,Awaruku,Waitemata,Pacific Peoples,12+,53,Masked,Masked,41,20,>95%,>95%,49%
116900,Fairview Heights,Waitemata,Maori,12+,68,62,60,43,24,91%,88%,56%
