DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Asian,65-69,Female,2860,2853,"2,849","2,387",2935
Auckland,Asian,65-69,Male,2390,2377,"2,371","2,020",2584
Auckland,Asian,70-74,Female,1859,1850,"1,848","1,618",1918
Auckland,Asian,70-74,Male,1754,1747,"1,745","1,552",1743
Auckland,Asian,75-79,Female,1128,1126,"1,119",992,1240
Auckland,Asian,75-79,Male,980,973,969,868,1080
Auckland,Asian,80-84,Female,875,866,863,766,943
Auckland,Asian,80-84,Male,723,720,716,646,819
Auckland,Asian,85-89,Female,428,420,417,362,441
Auckland,Asian,85-89,Male,424,420,420,378,420
Auckland,Asian,90+,Female,184,184,183,167,179
Auckland,Asian,90+,Male,120,119,119,105,126
Auckland,European or Other,12-17,Female,7059,7015,"2,738",568,7315
Auckland,European or Other,12-17,Male,7266,7193,"2,847",520,7448
Auckland,European or Other,12-17,Unknown/Other,9,9,<5,<5,8
Auckland,European or Other,18-24,Female,10982,10936,"10,928","8,040",11536
Auckland,European or Other,18-24,Male,10166,10088,"10,078","6,380",10369
Auckland,European or Other,18-24,Unknown/Other,48,47,47,33,38
Auckland,European or Other,25-29,Female,10365,10310,"10,297","7,652",11855
Auckland,European or Other,25-29,Male,10446,10373,"10,366","6,719",10769
Auckland,European or Other,25-29,Unknown/Other,49,49,49,32,23
Auckland,European or Other,30-34,Female,9571,9524,"9,511","7,189",10714
Auckland,European or Other,30-34,Male,10372,10283,"10,255","6,900",10361
Auckland,European or Other,30-34,Unknown/Other,34,34,34,26,22
Auckland,European or Other,35-39,Female,7600,7546,"7,533","5,903",8521
Auckland,European or Other,35-39,Male,8275,8215,"8,201","5,948",8574
Auckland,European or Other,35-39,Unknown/Other,14,13,13,9,15
Auckland,European or Other,40-44,Female,7092,7047,"7,038","5,802",8032
Auckland,European or Other,40-44,Male,7443,7396,"7,376","5,726",8027
Auckland,European or Other,45-49,Female,7865,7832,"7,821","6,691",8961
Auckland,European or Other,45-49,Male,7995,7938,"7,932","6,470",8951
Auckland,European or Other,5-11,Female,5369,3496,NA,NA,7739
Auckland,European or Other,5-11,Male,5732,3690,NA,NA,8273
Auckland,European or Other,50-54,Female,8133,8098,"8,084","7,102",8362
Auckland,European or Other,50-54,Male,8561,8515,"8,498","7,252",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7380,7345,"7,324","6,546",8093
Auckland,European or Other,55-59,Male,8067,8020,"8,008","6,943",8644
Auckland,European or Other,60-64,Female,6713,6684,"6,663","6,068",6988
Auckland,European or Other,60-64,Male,7197,7161,"7,139","6,379",7440
Auckland,European or Other,65-69,Female,5658,5639,"5,597","5,192",5985
Auckland,European or Other,65-69,Male,5847,5831,"5,802","5,321",6084
Auckland,European or Other,70-74,Female,5087,5069,"5,026","4,704",5399
Auckland,European or Other,70-74,Male,4953,4941,"4,906","4,634",5182
Auckland,European or Other,75-79,Female,3965,3953,"3,927","3,735",3829
Auckland,European or Other,75-79,Male,3461,3455,"3,425","3,268",3442
Auckland,European or Other,80-84,Female,2946,2940,"2,914","2,795",2825
Auckland,European or Other,80-84,Male,2384,2379,"2,360","2,270",2219
Auckland,European or Other,85-89,Female,1770,1761,"1,752","1,697",1874
Auckland,European or Other,85-89,Male,1147,1144,"1,130","1,106",1257
Auckland,European or Other,90+,Female,1439,1437,"1,433","1,379",1629
Auckland,European or Other,90+,Male,702,701,699,677,782
Auckland,Maori,12-17,Female,1681,1614,621,54,1659
Auckland,Maori,12-17,Male,1669,1607,606,61,1747
Auckland,Maori,18-24,Female,2384,2338,"2,328","1,064",2396
Auckland,Maori,18-24,Male,2191,2119,"2,113",779,2260
Auckland,Maori,25-29,Female,1523,1490,"1,489",778,1774
Auckland,Maori,25-29,Male,1628,1580,"1,572",704,1611
Auckland,Maori,30-34,Female,1326,1287,"1,284",707,1398
Auckland,Maori,30-34,Male,1272,1239,"1,236",564,1265
Auckland,Maori,35-39,Female,1000,970,965,567,1101
Auckland,Maori,35-39,Male,954,930,923,479,1003
Auckland,Maori,40-44,Female,894,877,875,561,1032
Auckland,Maori,40-44,Male,957,929,924,545,997
Auckland,Maori,45-49,Female,998,991,987,712,1169
Auckland,Maori,45-49,Male,983,960,960,644,1053
Auckland,Maori,5-11,Female,946,457,NA,NA,2068
Auckland,Maori,5-11,Male,1049,496,NA,NA,2253
Auckland,Maori,50-54,Female,1032,1024,"1,023",777,1055
Auckland,Maori,50-54,Male,910,890,886,641,911
Auckland,Maori,55-59,Female,902,893,891,735,988
Auckland,Maori,55-59,Male,902,892,890,711,915
Auckland,Maori,60-64,Female,757,749,747,646,744
Auckland,Maori,60-64,Male,671,668,667,577,607
Auckland,Maori,65-69,Female,522,520,519,471,520
Auckland,Maori,65-69,Male,396,396,396,357,421
Auckland,Maori,70-74,Female,310,309,308,285,304
Auckland,Maori,70-74,Male,283,283,283,268,261
Auckland,Maori,75-79,Female,160,158,158,146,158
Auckland,Maori,75-79,Male,138,138,138,127,138
Auckland,Maori,80-84,Female,112,112,110,108,122
Auckland,Maori,80-84,Male,74,74,74,69,74
Auckland,Maori,85-89,Female,45,45,45,42,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,26,26,26,23,22
Auckland,Pacific Peoples,12-17,Female,2753,2666,"1,077",81,2957
Auckland,Pacific Peoples,12-17,Male,2774,2681,"1,049",59,3058
Auckland,Pacific Peoples,18-24,Female,3600,3549,"3,541","1,586",3766
Auckland,Pacific Peoples,18-24,Male,3385,3292,"3,282","1,153",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2412,2362,"2,350","1,081",2713
Auckland,Pacific Peoples,25-29,Male,2408,2336,"2,327",857,2582
Auckland,Pacific Peoples,30-34,Female,2047,2006,"2,000","1,066",2120
Auckland,Pacific Peoples,30-34,Male,2049,1990,"1,979",877,1958
Auckland,Pacific Peoples,35-39,Female,1616,1590,"1,587",980,1819
Auckland,Pacific Peoples,35-39,Male,1622,1587,"1,582",807,1791
Auckland,Pacific Peoples,40-44,Female,1606,1584,"1,577","1,056",1764
Auckland,Pacific Peoples,40-44,Male,1600,1572,"1,565",954,1630
Auckland,Pacific Peoples,45-49,Female,1604,1597,"1,594","1,120",1728
Auckland,Pacific Peoples,45-49,Male,1544,1520,"1,517","1,030",1671
Auckland,Pacific Peoples,5-11,Female,1601,631,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1771,671,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1659,1648,"1,644","1,238",1810
Auckland,Pacific Peoples,50-54,Male,1592,1574,"1,573","1,182",1678
Auckland,Pacific Peoples,55-59,Female,1557,1550,"1,546","1,221",1566
Auckland,Pacific Peoples,55-59,Male,1416,1401,"1,401","1,126",1431
Auckland,Pacific Peoples,60-64,Female,1244,1239,"1,233","1,026",1274
Auckland,Pacific Peoples,60-64,Male,1148,1143,"1,142",938,1187
Auckland,Pacific Peoples,65-69,Female,935,929,925,788,974
Auckland,Pacific Peoples,65-69,Male,898,891,890,787,915
Auckland,Pacific Peoples,70-74,Female,681,680,680,567,666
Auckland,Pacific Peoples,70-74,Male,560,556,555,500,559
Auckland,Pacific Peoples,75-79,Female,438,437,435,365,482
Auckland,Pacific Peoples,75-79,Male,302,300,300,258,336
Auckland,Pacific Peoples,80-84,Female,298,292,290,241,326
Auckland,Pacific Peoples,80-84,Male,173,172,172,154,185
Auckland,Pacific Peoples,85-89,Female,142,138,138,114,185
Auckland,Pacific Peoples,85-89,Male,74,74,74,61,79
Auckland,Pacific Peoples,90+,Female,68,66,66,58,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,192,177,67,15,29
Auckland,Unknown,12-17,Male,218,193,69,6,21
Auckland,Unknown,18-24,Female,372,366,365,190,33
Auckland,Unknown,18-24,Male,423,405,400,177,30
Auckland,Unknown,25-29,Female,627,608,605,357,50
Auckland,Unknown,25-29,Male,611,590,590,312,46
Auckland,Unknown,30-34,Female,559,539,539,319,48
Auckland,Unknown,30-34,Male,791,760,760,397,58
Auckland,Unknown,35-39,Female,381,371,371,222,50
Auckland,Unknown,35-39,Male,632,604,604,351,98
Auckland,Unknown,40-44,Female,259,253,250,133,50
Auckland,Unknown,40-44,Male,468,448,448,257,81
Auckland,Unknown,45-49,Female,202,198,197,102,42
Auckland,Unknown,45-49,Male,391,372,371,217,103
Auckland,Unknown,5-11,Female,199,118,NA,NA,14
Auckland,Unknown,5-11,Male,183,93,NA,NA,21
Auckland,Unknown,50-54,Female,171,165,165,86,40
Auckland,Unknown,50-54,Male,324,301,301,169,91
Auckland,Unknown,55-59,Female,180,174,174,91,40
Auckland,Unknown,55-59,Male,294,274,274,164,87
Auckland,Unknown,60-64,Female,181,177,176,113,39
Auckland,Unknown,60-64,Male,208,203,202,116,82
Auckland,Unknown,65-69,Female,121,118,117,76,43
Auckland,Unknown,65-69,Male,167,164,164,100,77
Auckland,Unknown,70-74,Female,59,58,57,36,44
Auckland,Unknown,70-74,Male,72,70,70,38,47
Auckland,Unknown,75-79,Female,35,31,31,20,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,10,9,9,7,22
Auckland,Unknown,80-84,Male,11,11,11,10,10
Auckland,Unknown,85-89,Female,6,6,6,<5,12
Bay of Plenty,Asian,12-17,Female,606,593,217,15,545
Bay of Plenty,Asian,12-17,Male,707,689,247,11,601
Bay of Plenty,Asian,18-24,Female,582,581,581,342,477
Bay of Plenty,Asian,18-24,Male,1248,1232,"1,228",417,671
Bay of Plenty,Asian,25-29,Female,1044,1039,"1,038",575,948
Bay of Plenty,Asian,25-29,Male,1722,1694,"1,694",608,1083
Bay of Plenty,Asian,30-34,Female,1392,1386,"1,382",865,1117
Bay of Plenty,Asian,30-34,Male,1478,1452,"1,451",734,1026
Bay of Plenty,Asian,35-39,Female,1057,1050,"1,047",684,919
Bay of Plenty,Asian,35-39,Male,1045,1028,"1,026",631,739
Bay of Plenty,Asian,40-44,Female,782,775,774,486,678
Bay of Plenty,Asian,40-44,Male,751,746,746,478,604
Bay of Plenty,Asian,45-49,Female,656,651,650,450,556
Bay of Plenty,Asian,45-49,Male,587,583,581,411,407
Bay of Plenty,Asian,5-11,Female,557,229,NA,NA,860
Bay of Plenty,Asian,5-11,Male,636,260,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,428,426,426,325,399
Bay of Plenty,Asian,50-54,Male,399,395,394,288,318
Bay of Plenty,Asian,55-59,Female,364,360,359,272,328
Bay of Plenty,Asian,55-59,Male,264,263,262,199,240
Bay of Plenty,Asian,60-64,Female,317,317,317,232,313
Bay of Plenty,Asian,60-64,Male,191,190,190,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,184,249
Bay of Plenty,Asian,65-69,Male,185,182,182,150,192
Bay of Plenty,Asian,70-74,Female,169,169,169,133,157
Bay of Plenty,Asian,70-74,Male,132,129,129,112,132
Bay of Plenty,Asian,75-79,Female,74,74,74,56,73
Bay of Plenty,Asian,75-79,Male,71,71,71,54,63
Bay of Plenty,Asian,80-84,Female,45,45,45,35,45
Bay of Plenty,Asian,80-84,Male,40,40,40,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,12,12,12,10,14
Bay of Plenty,European or Other,12-17,Female,5004,4873,"1,889",143,5558
Bay of Plenty,European or Other,12-17,Male,5377,5233,"2,049",107,5808
Bay of Plenty,European or Other,18-24,Female,4607,4549,"4,545","2,262",5030
Bay of Plenty,European or Other,18-24,Male,4982,4885,"4,879","1,690",5353
Bay of Plenty,European or Other,25-29,Female,3996,3925,"3,919","1,906",4548
Bay of Plenty,European or Other,25-29,Male,3829,3743,"3,733","1,418",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4928,4842,"4,832","2,676",5173
Bay of Plenty,European or Other,30-34,Male,4410,4310,"4,297","1,914",4364
Bay of Plenty,European or Other,35-39,Female,4699,4611,"4,608","2,753",4998
Bay of Plenty,European or Other,35-39,Male,4248,4159,"4,149","2,120",4396
Bay of Plenty,European or Other,40-44,Female,4402,4349,"4,346","2,842",4905
Bay of Plenty,European or Other,40-44,Male,4130,4046,"4,040","2,324",4551
Bay of Plenty,European or Other,45-49,Female,5062,5014,"5,003","3,516",6005
Bay of Plenty,European or Other,45-49,Male,4825,4770,"4,764","3,017",5473
Bay of Plenty,European or Other,5-11,Female,3212,1293,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3279,1331,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5711,5668,"5,660","4,311",6249
Bay of Plenty,European or Other,50-54,Male,5254,5206,"5,200","3,651",5645
Bay of Plenty,European or Other,55-59,Female,5851,5815,"5,801","4,732",6542
Bay of Plenty,European or Other,55-59,Male,5526,5486,"5,480","4,198",6142
Bay of Plenty,European or Other,60-64,Female,6179,6136,"6,116","5,225",6497
Bay of Plenty,European or Other,60-64,Male,5665,5635,"5,623","4,662",6024
Bay of Plenty,European or Other,65-69,Female,6009,5976,"5,957","5,348",6364
Bay of Plenty,European or Other,65-69,Male,5551,5523,"5,514","4,891",5918
Bay of Plenty,European or Other,70-74,Female,5805,5790,"5,781","5,321",6119
Bay of Plenty,European or Other,70-74,Male,5449,5435,"5,418","4,991",5809
Bay of Plenty,European or Other,75-79,Female,4669,4654,"4,643","4,331",4782
Bay of Plenty,European or Other,75-79,Male,4209,4200,"4,184","3,947",4228
Bay of Plenty,European or Other,80-84,Female,3501,3497,"3,493","3,293",3210
Bay of Plenty,European or Other,80-84,Male,2970,2963,"2,960","2,818",2866
Bay of Plenty,European or Other,85-89,Female,1846,1837,"1,836","1,727",1980
Bay of Plenty,European or Other,85-89,Male,1434,1431,"1,429","1,352",1477
Bay of Plenty,European or Other,90+,Female,1153,1151,"1,151","1,098",1302
Bay of Plenty,European or Other,90+,Male,682,681,680,647,724
Bay of Plenty,Maori,12-17,Female,3149,2939,"1,106",29,3622
Bay of Plenty,Maori,12-17,Male,3253,3006,"1,078",29,3776
Bay of Plenty,Maori,18-24,Female,2870,2732,"2,722",751,3533
Bay of Plenty,Maori,18-24,Male,2953,2758,"2,749",597,3413
Bay of Plenty,Maori,25-29,Female,1935,1836,"1,829",592,2388
Bay of Plenty,Maori,25-29,Male,1776,1640,"1,632",350,2195
Bay of Plenty,Maori,30-34,Female,1769,1701,"1,694",623,2116
Bay of Plenty,Maori,30-34,Male,1656,1546,"1,541",449,1894
Bay of Plenty,Maori,35-39,Female,1614,1551,"1,543",667,1916
Bay of Plenty,Maori,35-39,Male,1423,1344,"1,331",449,1674
Bay of Plenty,Maori,40-44,Female,1638,1589,"1,587",801,1834
Bay of Plenty,Maori,40-44,Male,1413,1358,"1,352",583,1639
Bay of Plenty,Maori,45-49,Female,1640,1602,"1,598",933,1896
Bay of Plenty,Maori,45-49,Male,1447,1405,"1,399",736,1638
Bay of Plenty,Maori,5-11,Female,1250,383,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1350,388,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1606,1578,"1,575","1,046",1746
Bay of Plenty,Maori,50-54,Male,1413,1370,"1,367",826,1564
Bay of Plenty,Maori,55-59,Female,1617,1591,"1,587","1,146",1790
Bay of Plenty,Maori,55-59,Male,1320,1297,"1,291",922,1525
Bay of Plenty,Maori,60-64,Female,1446,1428,"1,423","1,131",1514
Bay of Plenty,Maori,60-64,Male,1205,1187,"1,182",959,1172
Bay of Plenty,Maori,65-69,Female,1135,1122,"1,121",942,1077
Bay of Plenty,Maori,65-69,Male,884,877,874,773,947
Bay of Plenty,Maori,70-74,Female,753,747,742,656,730
Bay of Plenty,Maori,70-74,Male,683,675,672,605,633
Bay of Plenty,Maori,75-79,Female,426,421,420,370,435
Bay of Plenty,Maori,75-79,Male,362,359,357,322,342
Bay of Plenty,Maori,80-84,Female,279,274,272,242,278
Bay of Plenty,Maori,80-84,Male,177,176,176,163,180
Bay of Plenty,Maori,85-89,Female,116,115,115,98,126
Bay of Plenty,Maori,85-89,Male,77,77,77,73,72
Bay of Plenty,Maori,90+,Female,44,44,43,38,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,232,221,74,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,268,258,99,8,295
Bay of Plenty,Pacific Peoples,18-24,Female,263,257,257,87,254
Bay of Plenty,Pacific Peoples,18-24,Male,459,451,450,156,260
Bay of Plenty,Pacific Peoples,25-29,Female,214,210,210,100,173
Bay of Plenty,Pacific Peoples,25-29,Male,474,467,467,214,211
Bay of Plenty,Pacific Peoples,30-34,Female,199,194,193,92,188
Bay of Plenty,Pacific Peoples,30-34,Male,452,441,441,184,214
Bay of Plenty,Pacific Peoples,35-39,Female,156,150,150,75,147
Bay of Plenty,Pacific Peoples,35-39,Male,439,435,435,201,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,159,95,169
Bay of Plenty,Pacific Peoples,40-44,Male,345,340,339,165,186
Bay of Plenty,Pacific Peoples,45-49,Female,150,148,148,93,134
Bay of Plenty,Pacific Peoples,45-49,Male,219,217,217,130,130
Bay of Plenty,Pacific Peoples,5-11,Female,159,42,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,137,40,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,88,126
Bay of Plenty,Pacific Peoples,50-54,Male,183,180,180,107,136
Bay of Plenty,Pacific Peoples,55-59,Female,104,104,102,76,102
Bay of Plenty,Pacific Peoples,55-59,Male,85,85,84,51,80
Bay of Plenty,Pacific Peoples,60-64,Female,67,66,66,50,67
Bay of Plenty,Pacific Peoples,60-64,Male,80,78,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,49,49,49,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,59,58,57,49,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,17,14,14,<5,5
Bay of Plenty,Unknown,18-24,Male,22,21,21,11,8
Bay of Plenty,Unknown,25-29,Female,44,44,44,14,9
Bay of Plenty,Unknown,25-29,Male,67,66,65,19,13
Bay of Plenty,Unknown,30-34,Female,30,30,30,17,8
Bay of Plenty,Unknown,30-34,Male,65,59,59,28,12
Bay of Plenty,Unknown,35-39,Female,25,23,23,15,7
Bay of Plenty,Unknown,35-39,Male,53,52,52,25,9
Bay of Plenty,Unknown,40-44,Female,20,18,18,10,8
Bay of Plenty,Unknown,40-44,Male,57,56,56,32,18
Bay of Plenty,Unknown,45-49,Female,9,8,8,6,6
Bay of Plenty,Unknown,45-49,Male,41,40,40,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,23,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,46,22,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,31,30,30,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2339,2314,845,115,2178
Canterbury,Asian,12-17,Male,2629,2609,997,107,2286
Canterbury,Asian,18-24,Female,2752,2743,"2,743","1,971",2347
Canterbury,Asian,18-24,Male,3546,3529,"3,528","2,082",2462
Canterbury,Asian,18-24,Unknown/Other,34,33,33,16,11
Canterbury,Asian,25-29,Female,3404,3389,"3,384","2,349",3186
Canterbury,Asian,25-29,Male,4064,4040,"4,034","2,276",3111
Canterbury,Asian,25-29,Unknown/Other,59,59,59,32,8
Canterbury,Asian,30-34,Female,4724,4699,"4,693","3,449",4229
Canterbury,Asian,30-34,Male,4513,4492,"4,489","2,937",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,15,6
Canterbury,Asian,35-39,Female,4315,4286,"4,282","3,273",4047
Canterbury,Asian,35-39,Male,4231,4217,"4,211","3,094",3696
Canterbury,Asian,35-39,Unknown/Other,22,22,22,16,7
Canterbury,Asian,40-44,Female,3253,3243,"3,236","2,487",2851
Canterbury,Asian,40-44,Male,3257,3248,"3,243","2,490",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2312,2304,"2,300","1,878",2126
Canterbury,Asian,45-49,Male,2209,2198,"2,194","1,717",1857
Canterbury,Asian,5-11,Female,2911,1600,NA,NA,3601
Canterbury,Asian,5-11,Male,2849,1598,NA,NA,3595
Canterbury,Asian,50-54,Female,1803,1794,"1,788","1,473",1537
Canterbury,Asian,50-54,Male,1580,1575,"1,572","1,273",1309
Canterbury,Asian,55-59,Female,1278,1270,"1,267","1,063",1275
Canterbury,Asian,55-59,Male,1013,1009,"1,006",856,972
Canterbury,Asian,60-64,Female,1206,1202,"1,198","1,013",1294
Canterbury,Asian,60-64,Male,839,835,833,711,852
Canterbury,Asian,65-69,Female,1057,1051,"1,049",870,996
Canterbury,Asian,65-69,Male,764,762,757,654,834
Canterbury,Asian,70-74,Female,563,559,558,486,516
Canterbury,Asian,70-74,Male,540,539,535,467,476
Canterbury,Asian,75-79,Female,265,264,263,223,287
Canterbury,Asian,75-79,Male,230,228,226,202,241
Canterbury,Asian,80-84,Female,182,181,180,163,184
Canterbury,Asian,80-84,Male,142,141,141,128,154
Canterbury,Asian,85-89,Female,96,96,95,87,79
Canterbury,Asian,85-89,Male,67,66,66,58,64
Canterbury,Asian,90+,Female,35,35,35,31,35
Canterbury,Asian,90+,Male,25,25,25,19,28
Canterbury,European or Other,12-17,Female,13929,13721,"5,351",653,14303
Canterbury,European or Other,12-17,Male,14674,14429,"5,531",611,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,5,<5,7
Canterbury,European or Other,18-24,Female,18242,18127,"18,114","12,017",18420
Canterbury,European or Other,18-24,Male,19185,19018,"19,006","10,152",19271
Canterbury,European or Other,18-24,Unknown/Other,20,20,20,14,13
Canterbury,European or Other,25-29,Female,13042,12931,"12,914","8,439",14413
Canterbury,European or Other,25-29,Male,13301,13103,"13,079","6,981",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13851,13709,"13,689","9,197",14097
Canterbury,European or Other,30-34,Male,14024,13818,"13,796","7,744",13919
Canterbury,European or Other,30-34,Unknown/Other,20,20,20,14,7
Canterbury,European or Other,35-39,Female,12189,12100,"12,081","8,776",12782
Canterbury,European or Other,35-39,Male,12235,12064,"12,050","7,639",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12211,12109,"12,098","9,400",12889
Canterbury,European or Other,40-44,Male,11544,11406,"11,388","7,913",12314
Canterbury,European or Other,40-44,Unknown/Other,7,7,7,6,7
Canterbury,European or Other,45-49,Female,13894,13793,"13,786","11,282",15519
Canterbury,European or Other,45-49,Male,13033,12933,"12,914","9,733",14433
Canterbury,European or Other,5-11,Female,9849,5511,NA,NA,15936
Canterbury,European or Other,5-11,Male,10336,5664,NA,NA,16684
Canterbury,European or Other,50-54,Female,15344,15271,"15,254","12,881",15684
Canterbury,European or Other,50-54,Male,14931,14832,"14,818","11,815",15302
Canterbury,European or Other,55-59,Female,15171,15098,"15,075","13,318",15922
Canterbury,European or Other,55-59,Male,14682,14607,"14,591","12,285",15603
Canterbury,European or Other,60-64,Female,14538,14480,"14,452","13,118",14458
Canterbury,European or Other,60-64,Male,14266,14203,"14,181","12,643",14215
Canterbury,European or Other,65-69,Female,12575,12540,"12,516","11,629",12622
Canterbury,European or Other,65-69,Male,12047,12016,"11,993","11,101",12116
Canterbury,European or Other,70-74,Female,11567,11537,"11,518","10,982",11648
Canterbury,European or Other,70-74,Male,10720,10693,"10,670","10,089",10748
Canterbury,European or Other,75-79,Female,8570,8554,"8,539","8,171",8212
Canterbury,European or Other,75-79,Male,7575,7566,"7,552","7,245",7310
Canterbury,European or Other,80-84,Female,6326,6311,"6,301","6,053",5990
Canterbury,European or Other,80-84,Male,4998,4991,"4,979","4,803",4678
Canterbury,European or Other,85-89,Female,3635,3628,"3,625","3,481",3860
Canterbury,European or Other,85-89,Male,2484,2481,"2,479","2,393",2644
Canterbury,European or Other,90+,Female,2433,2423,"2,420","2,342",2642
Canterbury,European or Other,90+,Male,1286,1281,"1,278","1,237",1332
Canterbury,Maori,12-17,Female,2709,2603,975,75,2695
Canterbury,Maori,12-17,Male,2791,2699,953,63,2831
Canterbury,Maori,18-24,Female,3066,3002,"2,994","1,430",3214
Canterbury,Maori,18-24,Male,3041,2968,"2,958","1,115",3147
Canterbury,Maori,25-29,Female,1902,1852,"1,848",930,2108
Canterbury,Maori,25-29,Male,1889,1820,"1,815",671,2139
Canterbury,Maori,30-34,Female,1765,1715,"1,710",891,1858
Canterbury,Maori,30-34,Male,1732,1681,"1,673",691,1768
