SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
106500,Tikipunga South,Northland,Maori,5-11,291,102,20,NA,NA,35%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,82,Masked,Masked,76,36,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,723,636,613,571,304,88%,85%,53%
106600,Kensington (Whangarei District),Northland,Maori,5-11,127,22,10,NA,NA,17%,8%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,63,Masked,Masked,60,35,>95%,>95%,58%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,122,117,106,57,88%,84%,54%
106800,Mairtown,Northland,Maori,12+,534,469,457,424,256,88%,86%,60%
106800,Mairtown,Northland,Maori,5-11,99,32,7,NA,NA,32%,7%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,46,45,42,26,82%,80%,62%
106900,Maunu-Horahora,Northland,Maori,12+,512,463,451,402,236,90%,88%,59%
106900,Maunu-Horahora,Northland,Maori,5-11,106,41,14,NA,NA,39%,13%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,43,35,35,33,25,81%,81%,76%
107000,Woodhill-Vinetown,Northland,Maori,12+,708,600,574,527,288,85%,81%,55%
107000,Woodhill-Vinetown,Northland,Maori,5-11,114,30,9,NA,NA,26%,8%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,81,Masked,Masked,72,40,>95%,>95%,56%
107100,Whangarei Central,Northland,Maori,12+,271,238,230,211,110,88%,85%,52%
107200,Riverside,Northland,Maori,12+,431,369,363,341,173,86%,84%,51%
107200,Riverside,Northland,Maori,5-11,76,32,Masked,NA,NA,42%,7%,NA
107200,Riverside,Northland,Pacific Peoples,12+,43,Masked,Masked,36,21,>95%,>95%,58%
107300,Raumanga,Northland,Maori,12+,"1,419","1,239","1,161","1,024",425,87%,82%,42%
107300,Raumanga,Northland,Maori,5-11,356,91,19,NA,NA,26%,5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,95,Masked,87,74,35,>95%,92%,47%
107400,Tarewa,Northland,Maori,12+,863,746,717,637,321,86%,83%,50%
107400,Tarewa,Northland,Maori,5-11,235,63,19,NA,NA,27%,8%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,760,684,650,593,299,90%,86%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,134,46,17,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,48,45,44,42,23,94%,92%,55%
107600,Ngunguru,Northland,Maori,12+,158,137,136,126,75,87%,86%,60%
107700,Otaika-Portland,Northland,Maori,12+,293,247,233,214,123,84%,80%,57%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,9,NA,NA,33%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,244,220,217,188,94,90%,89%,50%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,11,Masked,NA,NA,19%,8%,NA
108000,Pataua,Northland,Maori,12+,197,157,151,136,70,80%,77%,51%
108000,Pataua,Northland,Maori,5-11,44,8,Masked,NA,NA,18%,9%,NA
108100,Onerahi Park,Northland,Maori,12+,238,223,218,201,126,94%,92%,63%
108100,Onerahi Park,Northland,Maori,5-11,51,19,9,NA,NA,37%,18%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,21,82%,80%,70%
108200,Sherwood Rise,Northland,Maori,12+,632,572,549,493,247,91%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,156,40,13,NA,NA,26%,8%,NA
108300,Onerahi,Northland,Maori,12+,576,502,481,421,198,87%,84%,47%
108300,Onerahi,Northland,Maori,5-11,155,39,17,NA,NA,25%,11%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,46,40,40,36,16,87%,87%,44%
108500,Parua Bay,Northland,Maori,12+,274,258,256,232,151,94%,93%,65%
108500,Parua Bay,Northland,Maori,5-11,60,26,8,NA,NA,43%,13%,NA
108600,Bream Bay,Northland,Maori,12+,345,294,284,251,138,85%,82%,55%
108600,Bream Bay,Northland,Maori,5-11,69,20,8,NA,NA,29%,12%,NA
108700,Marsden Bay,Northland,Maori,12+,312,Masked,293,260,154,>95%,94%,59%
108700,Marsden Bay,Northland,Maori,5-11,78,22,12,NA,NA,28%,15%,NA
108800,Ruakaka,Northland,Maori,12+,592,561,541,486,251,95%,91%,52%
108800,Ruakaka,Northland,Maori,5-11,137,40,8,NA,NA,29%,6%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,48,48,44,29,94%,94%,66%
108900,Bream Head,Northland,Maori,12+,88,83,83,79,57,94%,94%,72%
109000,Waipu,Northland,Maori,12+,305,258,253,232,138,85%,83%,59%
109000,Waipu,Northland,Maori,5-11,48,13,Masked,NA,NA,27%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,42,37,37,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,861,668,631,575,286,78%,73%,50%
109100,Kaipara Coastal,Northland,Maori,5-11,161,42,14,NA,NA,26%,9%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,Masked,50,45,14,>95%,94%,31%
109200,Maungaru,Northland,Maori,12+,252,223,215,196,94,88%,85%,48%
109200,Maungaru,Northland,Maori,5-11,55,18,Masked,NA,NA,33%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,355","1,116","1,046",957,422,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,273,46,20,NA,NA,17%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,189,174,72,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,41,11,Masked,NA,NA,27%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,474,393,379,344,192,83%,80%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,105,23,7,NA,NA,22%,7%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,133,128,122,68,76%,73%,56%
109600,Maungaturoto,Northland,Maori,12+,180,167,161,143,71,93%,89%,50%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,412,322,308,276,135,78%,75%,49%
109700,Kaiwaka,Northland,Maori,5-11,91,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,184,145,142,128,68,79%,77%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,160,143,135,122,73,89%,84%,60%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,6,NA,NA,37%,15%,NA
110100,Mangawhai,Northland,Maori,12+,72,65,64,53,32,90%,89%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,179,151,147,124,48,84%,82%,39%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,8%,NA
110400,Cape Rodney,Waitemata,Maori,12+,367,333,329,297,155,91%,90%,52%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,51,42,39,36,17,82%,76%,47%
110500,Wellsford,Waitemata,Maori,12+,283,230,221,204,84,81%,78%,41%
110500,Wellsford,Waitemata,Maori,5-11,67,12,6,NA,NA,18%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,70,65,64,62,20,93%,91%,32%
110700,South Head,Waitemata,Maori,12+,365,322,314,290,141,88%,86%,49%
110700,South Head,Waitemata,Maori,5-11,80,20,Masked,NA,NA,25%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,54,Masked,49,47,27,>95%,91%,57%
110800,Kaipara Hills,Waitemata,Maori,12+,249,224,216,188,89,90%,87%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,51,16,Masked,NA,NA,31%,10%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,79,67,64,57,28,85%,81%,49%
111100,Warkworth West,Waitemata,Maori,12+,147,130,127,115,57,88%,86%,50%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,81,Masked,Masked,83,56,>95%,>95%,67%
111200,Puhoi Valley,Waitemata,Maori,12+,193,174,170,150,70,90%,88%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,65,Masked,Masked,64,42,>95%,>95%,66%
111300,Warkworth East,Waitemata,Maori,12+,193,171,167,152,71,89%,87%,47%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,156,Masked,Masked,171,104,>95%,>95%,61%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,24,10,NA,NA,52%,22%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,75,Masked,Masked,65,49,>95%,>95%,75%
111600,Te Kuru,Waitemata,Maori,12+,147,Masked,139,127,62,>95%,95%,49%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,Masked,NA,NA,43%,12%,NA
111700,Snells Beach,Waitemata,Maori,12+,235,222,221,191,115,94%,94%,60%
111700,Snells Beach,Waitemata,Maori,5-11,41,22,10,NA,NA,54%,24%,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,100,Masked,Masked,107,62,>95%,>95%,58%
111800,Barrier Islands,Auckland,Maori,12+,172,147,144,132,88,85%,84%,67%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,41,Masked,Masked,37,21,>95%,>95%,57%
112100,Wainui-Waiwera,Waitemata,Maori,12+,94,Masked,88,83,51,>95%,94%,61%
112200,Parakai,Waitemata,Maori,12+,189,175,167,139,61,93%,88%,44%
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,102,61,>95%,>95%,60%
112400,Helensville,Waitemata,Maori,12+,406,346,332,302,159,85%,82%,53%
112400,Helensville,Waitemata,Maori,5-11,92,34,9,NA,NA,37%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,99,64,>95%,>95%,65%
112500,Waitoki,Waitemata,Maori,12+,57,51,51,48,27,89%,89%,56%
112600,Waikoukou Valley,Waitemata,Maori,12+,88,Masked,Masked,74,41,>95%,>95%,55%
112700,Orewa North,Waitemata,Maori,12+,178,Masked,Masked,156,90,>95%,>95%,58%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,58,57,53,35,92%,90%,66%
112800,Hatfields Beach,Waitemata,Maori,12+,106,99,99,87,52,93%,93%,60%
112900,Orewa South,Waitemata,Maori,12+,129,Masked,Masked,116,67,>95%,>95%,58%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,57,34,88%,88%,60%
113000,Orewa Central,Waitemata,Maori,12+,147,139,137,128,86,95%,93%,67%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,67,56,56,53,34,84%,84%,64%
113100,Millwater North,Waitemata,Maori,12+,74,Masked,Masked,57,40,>95%,>95%,70%
113200,Waipatukahu,Waitemata,Maori,12+,151,137,135,125,78,91%,89%,62%
113300,Millwater South,Waitemata,Maori,12+,133,123,119,100,57,92%,89%,57%
113300,Millwater South,Waitemata,Maori,5-11,40,20,Masked,NA,NA,50%,12%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,152,134,127,119,52,88%,84%,44%
113500,Dairy Flat West,Waitemata,Maori,12+,53,46,46,41,22,87%,87%,54%
113600,Kingsway,Waitemata,Maori,12+,81,Masked,Masked,80,42,>95%,>95%,52%
113600,Kingsway,Waitemata,Pacific Peoples,12+,42,Masked,Masked,43,19,>95%,>95%,44%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,52,45,45,40,18,87%,87%,45%
113900,Red Beach West,Waitemata,Maori,12+,111,99,95,83,55,89%,86%,66%
114000,Red Beach East,Waitemata,Maori,12+,181,Masked,Masked,158,99,>95%,>95%,63%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,47,Masked,Masked,46,28,>95%,>95%,61%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,87,86,75,41,86%,85%,55%
114200,Waimauku,Waitemata,Maori,12+,80,Masked,Masked,71,42,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,12+,176,Masked,Masked,145,85,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,5-11,49,13,7,NA,NA,27%,14%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,24,>95%,>95%,65%
114500,Muriwai,Waitemata,Maori,12+,85,Masked,Masked,76,46,>95%,>95%,61%
114600,Stanmore Bay West,Waitemata,Maori,12+,185,175,167,154,83,95%,90%,54%
114600,Stanmore Bay West,Waitemata,Maori,5-11,45,26,10,NA,NA,58%,22%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,106,Masked,Masked,92,49,>95%,>95%,53%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,64,57,34,>95%,94%,60%
114800,Okura Bush,Waitemata,Maori,12+,63,Masked,57,51,29,>95%,90%,57%
114900,Whangaparoa Central,Waitemata,Maori,12+,243,222,218,193,96,91%,90%,50%
114900,Whangaparoa Central,Waitemata,Maori,5-11,57,26,11,NA,NA,46%,19%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,44,44,41,23,92%,92%,56%
115000,Kumeu-Huapai,Waitemata,Maori,12+,249,Masked,Masked,230,127,>95%,>95%,55%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,72,47,19,NA,NA,65%,26%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,156,Masked,Masked,137,95,>95%,>95%,69%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,191,186,163,83,92%,89%,51%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,43,40,39,34,24,93%,91%,71%
115200,Manly West,Waitemata,Maori,12+,158,Masked,Masked,137,63,>95%,>95%,46%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,38,13,>95%,>95%,34%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,69,63,63,55,29,91%,91%,53%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,85,Masked,Masked,85,48,>95%,>95%,56%
115500,Coatesville,Waitemata,Maori,12+,74,64,61,54,29,86%,82%,54%
115600,Dairy Flat South,Waitemata,Maori,12+,62,58,58,55,27,94%,94%,49%
115700,Gulf Harbour North,Waitemata,Maori,12+,113,Masked,Masked,98,68,>95%,>95%,69%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,39,19,>95%,>95%,49%
115800,Manly East,Waitemata,Maori,12+,202,176,174,162,94,87%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,51,30,13,NA,NA,59%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,54,54,50,22,81%,81%,44%
115900,Riverhead,Waitemata,Maori,12+,187,164,161,146,75,88%,86%,51%
115900,Riverhead,Waitemata,Maori,5-11,44,24,13,NA,NA,55%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,65,Masked,Masked,61,43,>95%,>95%,70%
116000,Army Bay,Waitemata,Maori,12+,67,Masked,Masked,67,37,>95%,>95%,55%
116000,Army Bay,Waitemata,Pacific Peoples,12+,44,Masked,Masked,37,24,>95%,>95%,65%
116100,Kumeu Rural East,Waitemata,Maori,12+,184,167,163,151,89,91%,89%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,95,Masked,Masked,87,50,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,64,59,57,51,32,92%,89%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,44,38,37,35,24,86%,84%,69%
116400,Taupaki,Waitemata,Maori,12+,97,Masked,Masked,85,53,>95%,>95%,62%
116600,Paremoremo East,Waitemata,Maori,12+,119,Masked,Masked,108,61,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,104,95,93,84,46,91%,89%,55%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,45,29,>95%,>95%,64%
116800,Awaruku,Waitemata,Maori,12+,123,Masked,Masked,110,64,>95%,>95%,58%
