DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Unknown,35-39,Female,412,402,397,231,50
Auckland,Unknown,35-39,Male,660,632,623,367,98
Auckland,Unknown,40-44,Female,274,267,266,143,50
Auckland,Unknown,40-44,Male,491,475,467,268,81
Auckland,Unknown,45-49,Female,219,216,214,109,42
Auckland,Unknown,45-49,Male,405,388,379,222,103
Auckland,Unknown,5-11,Female,210,118,NA,NA,14
Auckland,Unknown,5-11,Male,186,91,NA,NA,21
Auckland,Unknown,50-54,Female,174,169,169,81,40
Auckland,Unknown,50-54,Male,337,313,308,173,91
Auckland,Unknown,55-59,Female,189,183,183,100,40
Auckland,Unknown,55-59,Male,303,282,273,167,87
Auckland,Unknown,60-64,Female,163,159,156,97,39
Auckland,Unknown,60-64,Male,212,207,203,117,82
Auckland,Unknown,65-69,Female,109,106,106,68,43
Auckland,Unknown,65-69,Male,173,170,169,103,77
Auckland,Unknown,70-74,Female,62,61,60,38,44
Auckland,Unknown,70-74,Male,75,73,72,41,47
Auckland,Unknown,75-79,Female,37,33,33,22,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,12,11,11,9,22
Auckland,Unknown,80-84,Male,11,11,11,9,10
Auckland,Unknown,85-89,Female,5,5,5,<5,12
Bay of Plenty,Asian,12-17,Female,609,596,188,12,545
Bay of Plenty,Asian,12-17,Male,709,692,216,10,601
Bay of Plenty,Asian,18-24,Female,586,585,583,336,477
Bay of Plenty,Asian,18-24,Male,1251,1234,"1,222",400,671
Bay of Plenty,Asian,25-29,Female,1033,1028,"1,025",552,948
Bay of Plenty,Asian,25-29,Male,1721,1693,"1,686",587,1083
Bay of Plenty,Asian,30-34,Female,1381,1373,"1,365",838,1117
Bay of Plenty,Asian,30-34,Male,1470,1443,"1,434",711,1026
Bay of Plenty,Asian,35-39,Female,1054,1045,"1,041",670,919
Bay of Plenty,Asian,35-39,Male,1034,1018,"1,009",605,739
Bay of Plenty,Asian,40-44,Female,781,774,772,475,678
Bay of Plenty,Asian,40-44,Male,748,743,736,452,604
Bay of Plenty,Asian,45-49,Female,655,650,646,443,556
Bay of Plenty,Asian,45-49,Male,576,572,566,393,407
Bay of Plenty,Asian,5-11,Female,552,200,NA,NA,860
Bay of Plenty,Asian,5-11,Male,633,225,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,424,422,422,313,399
Bay of Plenty,Asian,50-54,Male,392,388,386,281,318
Bay of Plenty,Asian,55-59,Female,364,360,358,270,328
Bay of Plenty,Asian,55-59,Male,264,263,260,196,240
Bay of Plenty,Asian,60-64,Female,314,314,312,228,313
Bay of Plenty,Asian,60-64,Male,191,190,190,144,206
Bay of Plenty,Asian,65-69,Female,241,239,237,184,249
Bay of Plenty,Asian,65-69,Male,184,181,181,146,192
Bay of Plenty,Asian,70-74,Female,171,171,171,135,157
Bay of Plenty,Asian,70-74,Male,132,129,128,112,132
Bay of Plenty,Asian,75-79,Female,74,74,73,56,73
Bay of Plenty,Asian,75-79,Male,72,72,71,55,63
Bay of Plenty,Asian,80-84,Female,46,46,45,35,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,13,13,13,11,14
Bay of Plenty,European or Other,12-17,Female,4992,4858,"1,574",93,5558
Bay of Plenty,European or Other,12-17,Male,5373,5223,"1,648",78,5808
Bay of Plenty,European or Other,18-24,Female,4611,4558,"4,528","2,216",5030
Bay of Plenty,European or Other,18-24,Male,5000,4905,"4,869","1,663",5353
Bay of Plenty,European or Other,25-29,Female,3974,3906,"3,883","1,833",4548
Bay of Plenty,European or Other,25-29,Male,3829,3740,"3,699","1,377",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,5,8
Bay of Plenty,European or Other,30-34,Female,4892,4809,"4,782","2,609",5173
Bay of Plenty,European or Other,30-34,Male,4390,4291,"4,264","1,866",4364
Bay of Plenty,European or Other,35-39,Female,4688,4599,"4,585","2,699",4998
Bay of Plenty,European or Other,35-39,Male,4223,4133,"4,110","2,080",4396
Bay of Plenty,European or Other,40-44,Female,4392,4338,"4,322","2,783",4905
Bay of Plenty,European or Other,40-44,Male,4117,4033,"4,011","2,297",4551
Bay of Plenty,European or Other,45-49,Female,5064,5009,"4,991","3,473",6005
Bay of Plenty,European or Other,45-49,Male,4813,4758,"4,737","2,981",5473
Bay of Plenty,European or Other,5-11,Female,3195,1153,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3258,1169,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5708,5663,"5,644","4,261",6249
Bay of Plenty,European or Other,50-54,Male,5244,5195,"5,171","3,619",5645
Bay of Plenty,European or Other,55-59,Female,5860,5824,"5,801","4,692",6542
Bay of Plenty,European or Other,55-59,Male,5524,5482,"5,463","4,169",6142
Bay of Plenty,European or Other,60-64,Female,6166,6120,"6,103","5,181",6497
Bay of Plenty,European or Other,60-64,Male,5674,5645,"5,625","4,653",6024
Bay of Plenty,European or Other,65-69,Female,6046,6013,"5,990","5,359",6364
Bay of Plenty,European or Other,65-69,Male,5586,5558,"5,544","4,906",5918
Bay of Plenty,European or Other,70-74,Female,5821,5806,"5,791","5,316",6119
Bay of Plenty,European or Other,70-74,Male,5451,5436,"5,422","4,981",5809
Bay of Plenty,European or Other,75-79,Female,4653,4637,"4,626","4,296",4782
Bay of Plenty,European or Other,75-79,Male,4211,4200,"4,190","3,927",4228
Bay of Plenty,European or Other,80-84,Female,3501,3498,"3,492","3,276",3210
Bay of Plenty,European or Other,80-84,Male,2976,2970,"2,966","2,813",2866
Bay of Plenty,European or Other,85-89,Female,1863,1854,"1,850","1,735",1980
Bay of Plenty,European or Other,85-89,Male,1449,1447,"1,444","1,358",1477
Bay of Plenty,European or Other,90+,Female,1171,1168,"1,165","1,108",1302
Bay of Plenty,European or Other,90+,Male,698,696,693,659,724
Bay of Plenty,Maori,12-17,Female,3139,2923,733,15,3622
Bay of Plenty,Maori,12-17,Male,3250,3004,730,18,3776
Bay of Plenty,Maori,18-24,Female,2869,2733,"2,659",708,3533
Bay of Plenty,Maori,18-24,Male,2948,2750,"2,671",571,3413
Bay of Plenty,Maori,25-29,Female,1918,1819,"1,777",553,2388
Bay of Plenty,Maori,25-29,Male,1781,1645,"1,590",334,2195
Bay of Plenty,Maori,30-34,Female,1758,1687,"1,649",597,2116
Bay of Plenty,Maori,30-34,Male,1644,1536,"1,480",437,1894
Bay of Plenty,Maori,35-39,Female,1612,1548,"1,518",647,1916
Bay of Plenty,Maori,35-39,Male,1427,1347,"1,307",436,1674
Bay of Plenty,Maori,40-44,Female,1629,1582,"1,559",766,1834
Bay of Plenty,Maori,40-44,Male,1419,1360,"1,335",573,1639
Bay of Plenty,Maori,45-49,Female,1639,1602,"1,588",911,1896
Bay of Plenty,Maori,45-49,Male,1442,1400,"1,370",723,1638
Bay of Plenty,Maori,5-11,Female,1234,340,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1339,348,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1602,1574,"1,554","1,021",1746
Bay of Plenty,Maori,50-54,Male,1409,1366,"1,350",811,1564
Bay of Plenty,Maori,55-59,Female,1615,1587,"1,568","1,130",1790
Bay of Plenty,Maori,55-59,Male,1336,1312,"1,296",920,1525
Bay of Plenty,Maori,60-64,Female,1437,1421,"1,410","1,114",1514
Bay of Plenty,Maori,60-64,Male,1200,1181,"1,174",951,1172
Bay of Plenty,Maori,65-69,Female,1129,1117,"1,113",932,1077
Bay of Plenty,Maori,65-69,Male,892,884,879,771,947
Bay of Plenty,Maori,70-74,Female,752,747,745,650,730
Bay of Plenty,Maori,70-74,Male,684,676,675,601,633
Bay of Plenty,Maori,75-79,Female,427,422,420,369,435
Bay of Plenty,Maori,75-79,Male,368,365,363,326,342
Bay of Plenty,Maori,80-84,Female,277,272,271,237,278
Bay of Plenty,Maori,80-84,Male,178,177,177,164,180
Bay of Plenty,Maori,85-89,Female,119,118,118,100,126
Bay of Plenty,Maori,85-89,Male,76,75,75,70,72
Bay of Plenty,Maori,90+,Female,46,45,44,40,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,233,222,62,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,271,260,77,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,266,262,259,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,450,441,438,149,260
Bay of Plenty,Pacific Peoples,25-29,Female,211,207,206,95,173
Bay of Plenty,Pacific Peoples,25-29,Male,466,461,461,211,211
Bay of Plenty,Pacific Peoples,30-34,Female,198,194,190,88,188
Bay of Plenty,Pacific Peoples,30-34,Male,444,433,431,181,214
Bay of Plenty,Pacific Peoples,35-39,Female,157,153,152,76,147
Bay of Plenty,Pacific Peoples,35-39,Male,433,430,426,195,211
Bay of Plenty,Pacific Peoples,40-44,Female,165,163,159,94,169
Bay of Plenty,Pacific Peoples,40-44,Male,343,338,334,162,186
Bay of Plenty,Pacific Peoples,45-49,Female,150,148,148,88,134
Bay of Plenty,Pacific Peoples,45-49,Male,216,214,214,127,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,33,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,135,34,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,129,128,127,83,126
Bay of Plenty,Pacific Peoples,50-54,Male,184,181,180,104,136
Bay of Plenty,Pacific Peoples,55-59,Female,108,107,107,78,102
Bay of Plenty,Pacific Peoples,55-59,Male,85,85,85,52,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,67,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,80,78,77,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,58,57,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,32,32,32,28,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,12,12,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,19,16,16,<5,5
Bay of Plenty,Unknown,18-24,Male,20,20,20,7,8
Bay of Plenty,Unknown,25-29,Female,48,48,48,17,9
Bay of Plenty,Unknown,25-29,Male,70,68,67,21,13
Bay of Plenty,Unknown,30-34,Female,34,34,34,18,8
Bay of Plenty,Unknown,30-34,Male,63,57,57,26,12
Bay of Plenty,Unknown,35-39,Female,26,24,24,17,7
Bay of Plenty,Unknown,35-39,Male,58,57,56,26,9
Bay of Plenty,Unknown,40-44,Female,22,20,20,10,8
Bay of Plenty,Unknown,40-44,Male,59,58,58,34,18
Bay of Plenty,Unknown,45-49,Female,11,10,10,7,6
Bay of Plenty,Unknown,45-49,Male,41,40,40,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,22,19
Bay of Plenty,Unknown,55-59,Female,9,9,9,7,6
Bay of Plenty,Unknown,55-59,Male,50,50,50,25,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,32,31,30,19,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,19,19,18,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,18,13,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2347,2322,748,76,2178
Canterbury,Asian,12-17,Male,2639,2612,848,76,2286
Canterbury,Asian,18-24,Female,2743,2734,"2,729","1,925",2347
Canterbury,Asian,18-24,Male,3525,3507,"3,494","2,012",2462
Canterbury,Asian,18-24,Unknown/Other,37,36,36,19,11
Canterbury,Asian,25-29,Female,3380,3367,"3,355","2,293",3186
Canterbury,Asian,25-29,Male,4066,4044,"4,031","2,242",3111
Canterbury,Asian,25-29,Unknown/Other,63,63,63,36,8
Canterbury,Asian,30-34,Female,4690,4665,"4,640","3,363",4229
Canterbury,Asian,30-34,Male,4486,4465,"4,454","2,873",3730
Canterbury,Asian,30-34,Unknown/Other,27,27,27,15,6
Canterbury,Asian,35-39,Female,4293,4268,"4,252","3,232",4047
Canterbury,Asian,35-39,Male,4225,4211,"4,200","3,037",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,15,7
Canterbury,Asian,40-44,Female,3253,3241,"3,232","2,464",2851
Canterbury,Asian,40-44,Male,3241,3230,"3,225","2,438",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,7,6
Canterbury,Asian,45-49,Female,2303,2296,"2,291","1,844",2126
Canterbury,Asian,45-49,Male,2194,2182,"2,173","1,663",1857
Canterbury,Asian,5-11,Female,2895,1465,NA,NA,3601
Canterbury,Asian,5-11,Male,2827,1445,NA,NA,3595
Canterbury,Asian,50-54,Female,1798,1790,"1,782","1,446",1537
Canterbury,Asian,50-54,Male,1577,1571,"1,565","1,248",1309
Canterbury,Asian,55-59,Female,1275,1267,"1,262","1,050",1275
Canterbury,Asian,55-59,Male,1011,1007,"1,004",847,972
Canterbury,Asian,60-64,Female,1205,1201,"1,196","1,002",1294
Canterbury,Asian,60-64,Male,837,834,831,704,852
Canterbury,Asian,65-69,Female,1058,1052,"1,047",864,996
Canterbury,Asian,65-69,Male,759,757,750,645,834
Canterbury,Asian,70-74,Female,561,557,555,478,516
Canterbury,Asian,70-74,Male,541,539,534,462,476
Canterbury,Asian,75-79,Female,266,265,263,221,287
Canterbury,Asian,75-79,Male,228,226,223,199,241
Canterbury,Asian,80-84,Female,183,182,180,162,184
Canterbury,Asian,80-84,Male,143,143,143,129,154
Canterbury,Asian,85-89,Female,96,96,94,87,79
Canterbury,Asian,85-89,Male,67,66,66,57,64
Canterbury,Asian,90+,Female,37,37,37,33,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13957,13744,"4,585",501,14303
Canterbury,European or Other,12-17,Male,14675,14425,"4,642",470,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,<5,<5,7
Canterbury,European or Other,18-24,Female,18116,18004,"17,936","11,788",18420
Canterbury,European or Other,18-24,Male,19113,18944,"18,833","9,957",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,18,11,13
Canterbury,European or Other,25-29,Female,13031,12919,"12,844","8,303",14413
Canterbury,European or Other,25-29,Male,13307,13107,"13,015","6,868",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13824,13677,"13,603","9,073",14097
Canterbury,European or Other,30-34,Male,13991,13783,"13,671","7,646",13919
Canterbury,European or Other,30-34,Unknown/Other,22,22,22,16,7
Canterbury,European or Other,35-39,Female,12160,12068,"12,020","8,686",12782
Canterbury,European or Other,35-39,Male,12215,12041,"11,958","7,549",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12211,12110,"12,070","9,329",12889
Canterbury,European or Other,40-44,Male,11515,11378,"11,315","7,841",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,8,7,7
Canterbury,European or Other,45-49,Female,13882,13784,"13,750","11,205",15519
Canterbury,European or Other,45-49,Male,13034,12931,"12,877","9,673",14433
Canterbury,European or Other,5-11,Female,9816,5138,NA,NA,15936
Canterbury,European or Other,5-11,Male,10326,5282,NA,NA,16684
Canterbury,European or Other,50-54,Female,15336,15262,"15,212","12,794",15684
Canterbury,European or Other,50-54,Male,14925,14825,"14,779","11,752",15302
Canterbury,European or Other,55-59,Female,15179,15103,"15,066","13,247",15922
Canterbury,European or Other,55-59,Male,14674,14598,"14,550","12,213",15603
Canterbury,European or Other,60-64,Female,14547,14488,"14,450","13,073",14458
Canterbury,European or Other,60-64,Male,14294,14227,"14,189","12,615",14215
Canterbury,European or Other,65-69,Female,12572,12534,"12,502","11,591",12622
Canterbury,European or Other,65-69,Male,12055,12022,"11,989","11,066",12116
Canterbury,European or Other,70-74,Female,11596,11566,"11,541","10,981",11648
Canterbury,European or Other,70-74,Male,10749,10722,"10,690","10,093",10748
Canterbury,European or Other,75-79,Female,8554,8538,"8,515","8,130",8212
Canterbury,European or Other,75-79,Male,7600,7591,"7,572","7,252",7310
Canterbury,European or Other,80-84,Female,6342,6327,"6,320","6,060",5990
Canterbury,European or Other,80-84,Male,5020,5013,"5,006","4,806",4678
Canterbury,European or Other,85-89,Female,3670,3662,"3,652","3,508",3860
Canterbury,European or Other,85-89,Male,2524,2519,"2,517","2,423",2644
Canterbury,European or Other,90+,Female,2506,2494,"2,482","2,400",2642
Canterbury,European or Other,90+,Male,1322,1317,"1,315","1,271",1332
Canterbury,Maori,12-17,Female,2705,2598,732,61,2695
Canterbury,Maori,12-17,Male,2775,2678,722,50,2831
Canterbury,Maori,18-24,Female,3032,2968,"2,923","1,387",3214
Canterbury,Maori,18-24,Male,3026,2951,"2,873","1,085",3147
Canterbury,Maori,25-29,Female,1896,1847,"1,813",904,2108
Canterbury,Maori,25-29,Male,1886,1818,"1,777",664,2139
Canterbury,Maori,30-34,Female,1761,1711,"1,677",862,1858
Canterbury,Maori,30-34,Male,1722,1672,"1,629",681,1768
