SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101200,Herekino-Takahue,Northland,Maori,12+,432,355,335,297,151,82%,78%,51%
101200,Herekino-Takahue,Northland,Maori,5-11,82,24,Masked,NA,NA,29%,<5%,NA
101300,Peria,Northland,Maori,12+,328,255,243,216,103,78%,74%,48%
101300,Peria,Northland,Maori,5-11,83,16,6,NA,NA,19%,7%,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,305,242,227,195,105,79%,74%,54%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,72,21,Masked,NA,NA,29%,6%,NA
101500,Whakapaku,Northland,Maori,12+,265,213,200,179,99,80%,75%,55%
101500,Whakapaku,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,5%,NA
101600,Hokianga North,Northland,Maori,12+,669,562,545,489,324,84%,81%,66%
101600,Hokianga North,Northland,Maori,5-11,130,35,6,NA,NA,27%,<5%,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,369,297,291,259,165,80%,79%,64%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,47,11,Masked,NA,NA,23%,<5%,NA
101800,Whakarara,Northland,Maori,12+,548,482,465,422,264,88%,85%,63%
101800,Whakarara,Northland,Maori,5-11,75,31,16,NA,NA,41%,21%,NA
101900,Kaeo,Northland,Maori,12+,458,368,344,306,182,80%,75%,59%
101900,Kaeo,Northland,Maori,5-11,106,35,15,NA,NA,33%,14%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,642,469,438,391,217,73%,68%,55%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,123,13,Masked,NA,NA,11%,<5%,NA
102100,Hokianga South,Northland,Maori,12+,706,539,510,454,266,76%,72%,59%
102100,Hokianga South,Northland,Maori,5-11,113,26,6,NA,NA,23%,5%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,250,211,202,166,87,84%,81%,52%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,54,18,Masked,NA,NA,33%,<5%,NA
102300,Okaihau,Northland,Maori,12+,306,265,253,224,110,87%,83%,49%
102300,Okaihau,Northland,Maori,5-11,56,12,Masked,NA,NA,21%,<5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,343,309,293,253,143,90%,85%,57%
102400,Rangitane-Purerua,Northland,Maori,5-11,62,12,Masked,NA,NA,19%,8%,NA
102500,Waipapa,Northland,Maori,12+,127,110,105,91,43,87%,83%,47%
102600,Puketotara,Northland,Maori,12+,233,203,198,169,94,87%,85%,56%
102600,Puketotara,Northland,Maori,5-11,51,22,Masked,NA,NA,43%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,778,601,574,509,261,77%,74%,51%
102700,Waima Forest,Northland,Maori,5-11,125,18,Masked,NA,NA,14%,<5%,NA
102800,Riverview,Northland,Maori,12+,219,Masked,204,174,100,>95%,93%,57%
102800,Riverview,Northland,Maori,5-11,58,22,Masked,NA,NA,38%,7%,NA
102900,Waipoua Forest,Northland,Maori,12+,635,519,498,458,294,82%,78%,64%
102900,Waipoua Forest,Northland,Maori,5-11,88,16,Masked,NA,NA,18%,6%,NA
103000,Kerikeri Central,Northland,Maori,12+,456,409,393,337,160,90%,86%,47%
103000,Kerikeri Central,Northland,Maori,5-11,105,28,9,NA,NA,27%,9%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,56,Masked,Masked,99,28,>95%,>95%,28%
103100,Kerikeri South,Northland,Maori,12+,228,204,195,177,99,89%,86%,56%
103100,Kerikeri South,Northland,Maori,5-11,49,17,Masked,NA,NA,35%,8%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,407,349,332,302,175,86%,82%,58%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,70,13,Masked,NA,NA,19%,7%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,273,240,238,223,132,88%,87%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,42,22,Masked,NA,NA,52%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,934,768,730,640,325,82%,78%,51%
103400,Ngapuhi,Northland,Maori,5-11,177,30,7,NA,NA,17%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,732","2,198","2,080","1,807",896,80%,76%,50%
103500,Kaikohe,Northland,Maori,5-11,614,146,40,NA,NA,24%,7%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,101,92,90,81,36,91%,89%,44%
103600,Pakaraka,Northland,Maori,12+,150,136,130,115,63,91%,87%,55%
103700,Haruru,Northland,Maori,12+,214,194,191,167,85,91%,89%,51%
103700,Haruru,Northland,Maori,5-11,65,28,6,NA,NA,43%,9%,NA
103800,Russell,Northland,Maori,12+,134,127,126,116,81,95%,94%,70%
103900,Paihia,Northland,Maori,12+,502,418,401,362,182,83%,80%,50%
103900,Paihia,Northland,Maori,5-11,83,20,6,NA,NA,24%,7%,NA
104000,Mataraua Forest,Northland,Maori,12+,323,257,238,205,114,80%,74%,56%
104000,Mataraua Forest,Northland,Maori,5-11,61,11,Masked,NA,NA,18%,8%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,807,649,622,530,272,80%,77%,51%
104100,Matawaia-Taumarere,Northland,Maori,5-11,161,42,6,NA,NA,26%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,74,59,59,55,39,80%,80%,71%
104300,Opua (Far North District),Northland,Maori,12+,176,134,128,116,63,76%,73%,54%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,394,341,327,295,185,87%,83%,63%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,176","1,000",956,831,423,85%,81%,51%
104500,Moerewa,Northland,Maori,5-11,255,33,9,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,808,721,680,592,304,89%,84%,51%
104600,Kawakawa,Northland,Maori,5-11,166,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,244,188,180,160,84,77%,74%,52%
104700,Maromaku,Northland,Maori,5-11,61,21,Masked,NA,NA,34%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,603,547,521,445,235,91%,86%,53%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,128,28,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,655,570,553,487,269,87%,84%,55%
104900,Whangaruru,Northland,Maori,5-11,123,47,6,NA,NA,38%,<5%,NA
105100,Matarau,Northland,Maori,12+,361,320,311,270,149,89%,86%,55%
105100,Matarau,Northland,Maori,5-11,88,27,11,NA,NA,31%,12%,NA
105200,Hikurangi,Northland,Maori,12+,461,418,401,343,170,91%,87%,50%
105200,Hikurangi,Northland,Maori,5-11,140,44,14,NA,NA,31%,10%,NA
105300,Kauri,Northland,Maori,12+,234,204,201,180,109,87%,86%,61%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,28%,9%,NA
105400,Maungatapere,Northland,Maori,12+,429,398,383,333,204,93%,89%,61%
105400,Maungatapere,Northland,Maori,5-11,100,36,14,NA,NA,36%,14%,NA
105500,Kamo West,Northland,Maori,12+,398,364,360,304,180,91%,90%,59%
105500,Kamo West,Northland,Maori,5-11,100,38,15,NA,NA,38%,15%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,218,201,193,166,99,92%,89%,60%
105700,Kiripaka,Northland,Maori,12+,177,154,149,134,69,87%,84%,51%
105800,Kamo East,Northland,Maori,12+,919,831,797,688,303,90%,87%,44%
105800,Kamo East,Northland,Maori,5-11,252,69,15,NA,NA,27%,6%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,85,84,77,42,86%,85%,55%
105900,Granfield Reserve,Northland,Maori,12+,463,432,413,363,200,93%,89%,55%
105900,Granfield Reserve,Northland,Maori,5-11,85,29,7,NA,NA,34%,8%,NA
106000,Kamo Central,Northland,Maori,12+,426,395,384,332,177,93%,90%,53%
106000,Kamo Central,Northland,Maori,5-11,86,35,11,NA,NA,41%,13%,NA
106100,Whau Valley,Northland,Maori,12+,605,546,532,475,255,90%,88%,54%
106100,Whau Valley,Northland,Maori,5-11,126,45,11,NA,NA,36%,9%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,40,Masked,Masked,37,24,>95%,>95%,65%
106200,Tikipunga North,Northland,Maori,12+,950,860,826,711,349,91%,87%,49%
106200,Tikipunga North,Northland,Maori,5-11,273,73,9,NA,NA,27%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,81,72,70,62,34,89%,86%,55%
106300,Pukenui,Northland,Maori,12+,174,158,155,131,86,91%,89%,66%
106300,Pukenui,Northland,Maori,5-11,50,26,Masked,NA,NA,52%,10%,NA
106400,Otangarei,Northland,Maori,12+,"1,276","1,068",981,845,356,84%,77%,42%
106400,Otangarei,Northland,Maori,5-11,271,39,Masked,NA,NA,14%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,52,39,37,35,17,75%,71%,49%
106500,Tikipunga South,Northland,Maori,12+,"1,169","1,080","1,036",897,458,92%,89%,51%
106500,Tikipunga South,Northland,Maori,5-11,295,104,20,NA,NA,35%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,84,Masked,Masked,73,34,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,716,627,604,556,302,88%,84%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,126,24,8,NA,NA,19%,6%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,62,Masked,Masked,60,33,>95%,>95%,55%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,136,120,115,104,55,88%,85%,53%
106800,Mairtown,Northland,Maori,12+,526,464,451,403,250,88%,86%,62%
106800,Mairtown,Northland,Maori,5-11,97,29,6,NA,NA,30%,6%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,44,44,41,24,79%,79%,59%
106900,Maunu-Horahora,Northland,Maori,12+,506,460,450,392,234,91%,89%,60%
106900,Maunu-Horahora,Northland,Maori,5-11,109,44,15,NA,NA,40%,14%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,42,33,33,30,24,79%,79%,80%
107000,Woodhill-Vinetown,Northland,Maori,12+,713,602,575,513,282,84%,81%,55%
107000,Woodhill-Vinetown,Northland,Maori,5-11,116,33,10,NA,NA,28%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,82,Masked,Masked,70,41,>95%,>95%,59%
107100,Whangarei Central,Northland,Maori,12+,262,228,220,202,103,87%,84%,51%
107200,Riverside,Northland,Maori,12+,430,368,362,326,169,86%,84%,52%
107200,Riverside,Northland,Maori,5-11,77,30,Masked,NA,NA,39%,6%,NA
107200,Riverside,Northland,Pacific Peoples,12+,44,Masked,Masked,36,19,>95%,>95%,53%
107300,Raumanga,Northland,Maori,12+,"1,431","1,248","1,173",989,422,87%,82%,43%
107300,Raumanga,Northland,Maori,5-11,350,79,15,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,98,Masked,88,74,36,>95%,90%,49%
107400,Tarewa,Northland,Maori,12+,850,729,701,593,304,86%,82%,51%
107400,Tarewa,Northland,Maori,5-11,238,59,14,NA,NA,25%,6%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,760,678,647,576,289,89%,85%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,46,18,NA,NA,35%,14%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,46,45,41,24,94%,92%,59%
107600,Ngunguru,Northland,Maori,12+,156,135,134,124,74,87%,86%,60%
107700,Otaika-Portland,Northland,Maori,12+,295,244,231,205,123,83%,78%,60%
107700,Otaika-Portland,Northland,Maori,5-11,53,18,9,NA,NA,34%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,235,212,210,175,89,90%,89%,51%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,58,11,Masked,NA,NA,19%,9%,NA
108000,Pataua,Northland,Maori,12+,193,152,149,133,68,79%,77%,51%
108000,Pataua,Northland,Maori,5-11,42,9,Masked,NA,NA,21%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,240,224,218,198,126,93%,91%,64%
108100,Onerahi Park,Northland,Maori,5-11,50,17,8,NA,NA,34%,16%,NA
108200,Sherwood Rise,Northland,Maori,12+,624,564,542,477,238,90%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,156,40,13,NA,NA,26%,8%,NA
108300,Onerahi,Northland,Maori,12+,575,503,480,409,187,87%,83%,46%
108300,Onerahi,Northland,Maori,5-11,154,37,14,NA,NA,24%,9%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,47,39,39,35,17,83%,83%,49%
108500,Parua Bay,Northland,Maori,12+,272,256,253,222,148,94%,93%,67%
108500,Parua Bay,Northland,Maori,5-11,59,26,7,NA,NA,44%,12%,NA
108600,Bream Bay,Northland,Maori,12+,343,293,281,247,141,85%,82%,57%
108600,Bream Bay,Northland,Maori,5-11,68,18,6,NA,NA,26%,9%,NA
108700,Marsden Bay,Northland,Maori,12+,307,Masked,289,248,149,>95%,94%,60%
108700,Marsden Bay,Northland,Maori,5-11,77,21,12,NA,NA,27%,16%,NA
108800,Ruakaka,Northland,Maori,12+,581,Masked,532,461,238,>95%,92%,52%
108800,Ruakaka,Northland,Maori,5-11,133,38,9,NA,NA,29%,7%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,49,49,45,29,94%,94%,64%
108900,Bream Head,Northland,Maori,12+,87,80,80,75,55,92%,92%,73%
109000,Waipu,Northland,Maori,12+,302,247,243,221,133,82%,80%,60%
109000,Waipu,Northland,Maori,5-11,47,10,Masked,NA,NA,21%,11%,NA
109000,Waipu,Northland,Pacific Peoples,12+,41,36,36,31,14,88%,88%,45%
109100,Kaipara Coastal,Northland,Maori,12+,869,674,638,563,275,78%,73%,49%
109100,Kaipara Coastal,Northland,Maori,5-11,160,41,13,NA,NA,26%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,50,49,43,14,94%,92%,33%
109200,Maungaru,Northland,Maori,12+,255,223,215,190,95,87%,84%,50%
109200,Maungaru,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,341","1,107","1,037",926,412,83%,77%,44%
109300,Dargaville,Northland,Maori,5-11,273,45,19,NA,NA,16%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,188,170,68,>95%,93%,40%
109300,Dargaville,Northland,Pacific Peoples,5-11,42,13,Masked,NA,NA,31%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,473,396,383,333,194,84%,81%,58%
109400,Ruawai-Matakohe,Northland,Maori,5-11,101,23,6,NA,NA,23%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,133,128,118,66,76%,73%,56%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,40,9,0,NA,NA,22%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,179,166,159,136,72,93%,89%,53%
109600,Maungaturoto,Northland,Maori,5-11,52,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,411,322,309,263,137,78%,75%,52%
109700,Kaiwaka,Northland,Maori,5-11,92,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,183,145,142,127,67,79%,78%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,12,6,NA,NA,23%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,159,140,133,119,71,88%,84%,60%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,Masked,NA,NA,37%,10%,NA
110100,Mangawhai,Northland,Maori,12+,71,63,62,50,30,89%,87%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,180,151,146,121,48,84%,81%,40%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,47,8,Masked,NA,NA,17%,9%,NA
110400,Cape Rodney,Waitemata,Maori,12+,377,341,338,299,163,90%,90%,55%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,41,38,35,17,82%,76%,49%
110500,Wellsford,Waitemata,Maori,12+,287,232,222,198,86,81%,77%,43%
110500,Wellsford,Waitemata,Maori,5-11,68,13,6,NA,NA,19%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,68,63,62,59,20,93%,91%,34%
110700,South Head,Waitemata,Maori,12+,361,319,312,283,139,88%,86%,49%
110700,South Head,Waitemata,Maori,5-11,78,21,Masked,NA,NA,27%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,Masked,48,45,25,>95%,92%,56%
110800,Kaipara Hills,Waitemata,Maori,12+,252,226,217,192,89,90%,86%,46%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,16,Masked,NA,NA,31%,8%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,67,64,56,27,86%,82%,48%
111100,Warkworth West,Waitemata,Maori,12+,146,131,129,110,54,90%,88%,49%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,81,Masked,Masked,81,52,>95%,>95%,64%
111200,Puhoi Valley,Waitemata,Maori,12+,193,175,171,146,69,91%,89%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,64,37,>95%,>95%,58%
111300,Warkworth East,Waitemata,Maori,12+,193,173,168,147,71,90%,87%,48%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,159,Masked,Masked,169,102,>95%,>95%,60%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,26,Masked,NA,NA,57%,9%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,77,73,72,65,50,95%,94%,77%
111600,Te Kuru,Waitemata,Maori,12+,149,Masked,Masked,125,63,>95%,>95%,50%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,Masked,NA,NA,43%,10%,NA
111700,Snells Beach,Waitemata,Maori,12+,236,223,222,184,110,94%,94%,60%
111700,Snells Beach,Waitemata,Maori,5-11,41,23,11,NA,NA,56%,27%,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,105,Masked,Masked,94,48,>95%,>95%,51%
111800,Barrier Islands,Auckland,Maori,12+,182,154,150,135,90,85%,82%,67%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,35,21,>95%,>95%,60%
112100,Wainui-Waiwera,Waitemata,Maori,12+,95,Masked,90,85,50,>95%,95%,59%
112200,Parakai,Waitemata,Maori,12+,190,177,169,138,62,93%,89%,45%
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,100,60,>95%,>95%,60%
112400,Helensville,Waitemata,Maori,12+,414,356,342,300,159,86%,83%,53%
112400,Helensville,Waitemata,Maori,5-11,94,34,9,NA,NA,36%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,101,62,>95%,>95%,61%
112500,Waitoki,Waitemata,Maori,12+,57,50,50,47,25,88%,88%,53%
112600,Waikoukou Valley,Waitemata,Maori,12+,87,Masked,Masked,70,38,>95%,>95%,54%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,152,87,>95%,>95%,57%
112700,Orewa North,Waitemata,Pacific Peoples,12+,66,60,59,55,34,91%,89%,62%
112800,Hatfields Beach,Waitemata,Maori,12+,106,99,99,86,52,93%,93%,60%
112900,Orewa South,Waitemata,Maori,12+,128,Masked,121,111,66,>95%,95%,59%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,58,33,88%,88%,57%
113000,Orewa Central,Waitemata,Maori,12+,151,143,141,129,84,95%,93%,65%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,56,35,84%,84%,62%
113100,Millwater North,Waitemata,Maori,12+,76,Masked,Masked,57,41,>95%,>95%,72%
113200,Waipatukahu,Waitemata,Maori,12+,154,140,138,128,80,91%,90%,62%
113300,Millwater South,Waitemata,Maori,12+,133,123,120,95,57,92%,90%,60%
113300,Millwater South,Waitemata,Maori,5-11,41,20,Masked,NA,NA,49%,10%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,151,135,130,118,50,89%,86%,42%
113500,Dairy Flat West,Waitemata,Maori,12+,52,44,44,39,22,85%,85%,56%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,80,43,>95%,>95%,54%
113600,Kingsway,Waitemata,Pacific Peoples,12+,43,Masked,Masked,43,19,>95%,>95%,44%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,52,46,45,38,16,88%,87%,42%
113900,Red Beach West,Waitemata,Maori,12+,109,100,96,79,52,92%,88%,66%
114000,Red Beach East,Waitemata,Maori,12+,186,Masked,Masked,160,100,>95%,>95%,62%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,49,Masked,Masked,46,28,>95%,>95%,61%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,85,84,73,38,84%,83%,52%
114200,Waimauku,Waitemata,Maori,12+,77,Masked,Masked,67,41,>95%,>95%,61%
114400,Vipond,Waitemata,Maori,12+,173,Masked,Masked,135,81,>95%,>95%,60%
114400,Vipond,Waitemata,Maori,5-11,48,13,6,NA,NA,27%,12%,NA
114500,Muriwai,Waitemata,Maori,12+,84,Masked,Masked,73,43,>95%,>95%,59%
114600,Stanmore Bay West,Waitemata,Maori,12+,184,173,168,154,81,94%,91%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,9,NA,NA,59%,20%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,108,Masked,Masked,91,46,>95%,>95%,51%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,67,Masked,Masked,57,35,>95%,>95%,61%
114800,Okura Bush,Waitemata,Maori,12+,63,58,55,48,26,92%,87%,54%
114900,Whangaparoa Central,Waitemata,Maori,12+,246,224,220,193,87,91%,89%,45%
114900,Whangaparoa Central,Waitemata,Maori,5-11,55,26,11,NA,NA,47%,20%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,44,44,41,22,92%,92%,54%
115000,Kumeu-Huapai,Waitemata,Maori,12+,240,Masked,Masked,218,126,>95%,>95%,58%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,69,47,15,NA,NA,68%,22%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,150,Masked,Masked,130,89,>95%,>95%,68%
115100,Stanmore Bay East,Waitemata,Maori,12+,205,189,184,158,79,92%,90%,50%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,41,38,37,32,22,93%,90%,69%
115200,Manly West,Waitemata,Maori,12+,155,Masked,145,127,64,>95%,94%,50%
115200,Manly West,Waitemata,Pacific Peoples,12+,42,Masked,Masked,37,13,>95%,>95%,35%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,66,66,56,30,94%,94%,54%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,86,Masked,Masked,84,49,>95%,>95%,58%
115500,Coatesville,Waitemata,Maori,12+,70,64,61,55,30,91%,87%,55%
115600,Dairy Flat South,Waitemata,Maori,12+,61,54,54,48,26,89%,89%,54%
115700,Gulf Harbour North,Waitemata,Maori,12+,115,Masked,Masked,95,64,>95%,>95%,67%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,42,20,>95%,>95%,48%
115800,Manly East,Waitemata,Maori,12+,197,171,168,157,92,87%,85%,59%
115800,Manly East,Waitemata,Maori,5-11,51,30,13,NA,NA,59%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,55,55,50,22,82%,82%,44%
115900,Riverhead,Waitemata,Maori,12+,187,163,160,143,76,87%,86%,53%
115900,Riverhead,Waitemata,Maori,5-11,43,24,13,NA,NA,56%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,67,Masked,Masked,63,42,>95%,>95%,67%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,67,39,>95%,>95%,58%
116000,Army Bay,Waitemata,Pacific Peoples,12+,42,Masked,Masked,35,24,>95%,>95%,69%
116100,Kumeu Rural East,Waitemata,Maori,12+,186,170,167,147,86,91%,90%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,92,Masked,Masked,83,47,>95%,>95%,57%
116200,Gulf Harbour South,Waitemata,Maori,12+,65,59,57,51,32,91%,88%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,46,41,40,38,25,89%,87%,66%
116400,Taupaki,Waitemata,Maori,12+,94,Masked,Masked,81,49,>95%,>95%,60%
116600,Paremoremo East,Waitemata,Maori,12+,117,Masked,Masked,105,59,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,106,96,94,85,49,91%,89%,58%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,47,Masked,Masked,44,29,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,123,Masked,Masked,108,65,>95%,>95%,60%
