SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101800,Whakarara,Northland,Maori,5-11,75,34,19,NA,NA,45%,25%,NA
101900,Kaeo,Northland,Maori,12+,463,375,355,328,189,81%,77%,58%
101900,Kaeo,Northland,Maori,5-11,108,37,17,NA,NA,34%,16%,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,645,467,440,409,221,72%,68%,54%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,125,13,9,NA,NA,10%,7%,NA
102100,Hokianga South,Northland,Maori,12+,717,547,516,476,290,76%,72%,61%
102100,Hokianga South,Northland,Maori,5-11,113,26,12,NA,NA,23%,11%,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,255,215,206,184,92,84%,81%,50%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,56,18,Masked,NA,NA,32%,<5%,NA
102300,Okaihau,Northland,Maori,12+,313,269,256,232,110,86%,82%,47%
102300,Okaihau,Northland,Maori,5-11,57,12,Masked,NA,NA,21%,5%,NA
102400,Rangitane-Purerua,Northland,Maori,12+,355,318,299,270,148,90%,84%,55%
102400,Rangitane-Purerua,Northland,Maori,5-11,63,12,Masked,NA,NA,19%,8%,NA
102500,Waipapa,Northland,Maori,12+,130,113,107,98,49,87%,82%,50%
102600,Puketotara,Northland,Maori,12+,228,202,196,171,97,89%,86%,57%
102600,Puketotara,Northland,Maori,5-11,53,23,Masked,NA,NA,43%,<5%,NA
102700,Waima Forest,Northland,Maori,12+,793,608,579,537,274,77%,73%,51%
102700,Waima Forest,Northland,Maori,5-11,127,20,7,NA,NA,16%,6%,NA
102800,Riverview,Northland,Maori,12+,220,Masked,Masked,188,109,>95%,>95%,58%
102800,Riverview,Northland,Maori,5-11,59,22,Masked,NA,NA,37%,7%,NA
102900,Waipoua Forest,Northland,Maori,12+,632,509,490,466,290,81%,78%,62%
102900,Waipoua Forest,Northland,Maori,5-11,88,16,Masked,NA,NA,18%,6%,NA
103000,Kerikeri Central,Northland,Maori,12+,455,408,392,358,169,90%,86%,47%
103000,Kerikeri Central,Northland,Maori,5-11,105,28,9,NA,NA,27%,9%,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,52,Masked,Masked,93,28,>95%,>95%,30%
103100,Kerikeri South,Northland,Maori,12+,232,203,194,182,105,88%,84%,58%
103100,Kerikeri South,Northland,Maori,5-11,49,19,Masked,NA,NA,39%,10%,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,408,349,332,305,177,86%,81%,58%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,70,13,7,NA,NA,19%,10%,NA
103300,Puketona-Waitangi,Northland,Maori,12+,279,248,245,233,137,89%,88%,59%
103300,Puketona-Waitangi,Northland,Maori,5-11,44,22,Masked,NA,NA,50%,7%,NA
103400,Ngapuhi,Northland,Maori,12+,946,771,734,675,334,82%,78%,49%
103400,Ngapuhi,Northland,Maori,5-11,173,34,8,NA,NA,20%,<5%,NA
103500,Kaikohe,Northland,Maori,12+,"2,727","2,209","2,089","1,908",928,81%,77%,49%
103500,Kaikohe,Northland,Maori,5-11,613,149,48,NA,NA,24%,8%,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,103,94,92,85,38,91%,89%,45%
103600,Pakaraka,Northland,Maori,12+,150,134,129,120,63,89%,86%,52%
103700,Haruru,Northland,Maori,12+,213,193,190,171,88,91%,89%,51%
103700,Haruru,Northland,Maori,5-11,66,28,6,NA,NA,42%,9%,NA
103800,Russell,Northland,Maori,12+,134,126,125,115,81,94%,93%,70%
103900,Paihia,Northland,Maori,12+,498,419,402,371,182,84%,81%,49%
103900,Paihia,Northland,Maori,5-11,77,17,Masked,NA,NA,22%,6%,NA
104000,Mataraua Forest,Northland,Maori,12+,328,259,241,213,119,79%,73%,56%
104000,Mataraua Forest,Northland,Maori,5-11,62,11,6,NA,NA,18%,10%,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,817,649,624,563,280,79%,76%,50%
104100,Matawaia-Taumarere,Northland,Maori,5-11,165,41,7,NA,NA,25%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,75,60,60,56,42,80%,80%,75%
104300,Opua (Far North District),Northland,Maori,12+,170,130,125,118,67,76%,74%,57%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,393,344,328,309,189,88%,83%,61%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,62,11,Masked,NA,NA,18%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,164",990,947,856,436,85%,81%,51%
104500,Moerewa,Northland,Maori,5-11,249,32,8,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,796,715,677,612,309,90%,85%,50%
104600,Kawakawa,Northland,Maori,5-11,167,36,9,NA,NA,22%,5%,NA
104700,Maromaku,Northland,Maori,12+,244,193,182,164,86,79%,75%,52%
104700,Maromaku,Northland,Maori,5-11,63,22,Masked,NA,NA,35%,6%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,588,537,516,461,240,91%,88%,52%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,125,27,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,669,579,561,516,279,87%,84%,54%
104900,Whangaruru,Northland,Maori,5-11,122,45,8,NA,NA,37%,7%,NA
105100,Matarau,Northland,Maori,12+,366,321,313,276,151,88%,86%,55%
105100,Matarau,Northland,Maori,5-11,89,27,11,NA,NA,30%,12%,NA
105200,Hikurangi,Northland,Maori,12+,461,417,399,356,174,90%,87%,49%
105200,Hikurangi,Northland,Maori,5-11,137,43,16,NA,NA,31%,12%,NA
105300,Kauri,Northland,Maori,12+,235,207,204,189,110,88%,87%,58%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,28%,9%,NA
105400,Maungatapere,Northland,Maori,12+,429,396,382,349,208,92%,89%,60%
105400,Maungatapere,Northland,Maori,5-11,101,36,15,NA,NA,36%,15%,NA
105500,Kamo West,Northland,Maori,12+,405,368,362,316,188,91%,89%,59%
105500,Kamo West,Northland,Maori,5-11,98,42,17,NA,NA,43%,17%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,222,199,192,174,104,90%,86%,60%
105700,Kiripaka,Northland,Maori,12+,185,164,158,147,74,89%,85%,50%
105800,Kamo East,Northland,Maori,12+,933,852,818,731,329,91%,88%,45%
105800,Kamo East,Northland,Maori,5-11,254,74,20,NA,NA,29%,8%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,97,83,82,75,41,86%,85%,55%
105900,Granfield Reserve,Northland,Maori,12+,456,428,409,370,203,94%,90%,55%
105900,Granfield Reserve,Northland,Maori,5-11,84,28,8,NA,NA,33%,10%,NA
106000,Kamo Central,Northland,Maori,12+,415,386,373,338,180,93%,90%,53%
106000,Kamo Central,Northland,Maori,5-11,89,35,15,NA,NA,39%,17%,NA
106100,Whau Valley,Northland,Maori,12+,589,525,509,466,252,89%,86%,54%
106100,Whau Valley,Northland,Maori,5-11,126,42,10,NA,NA,33%,8%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,44,Masked,Masked,41,27,>95%,>95%,66%
106200,Tikipunga North,Northland,Maori,12+,944,850,815,728,367,90%,86%,50%
106200,Tikipunga North,Northland,Maori,5-11,267,74,16,NA,NA,28%,6%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,80,72,71,67,37,90%,89%,55%
106300,Pukenui,Northland,Maori,12+,172,161,158,137,91,94%,92%,66%
106300,Pukenui,Northland,Maori,5-11,51,27,7,NA,NA,53%,14%,NA
106400,Otangarei,Northland,Maori,12+,"1,273","1,059",975,893,401,83%,77%,45%
106400,Otangarei,Northland,Maori,5-11,277,46,9,NA,NA,17%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,56,42,41,38,19,75%,73%,50%
106500,Tikipunga South,Northland,Maori,12+,"1,160","1,073","1,031",922,476,92%,89%,52%
106500,Tikipunga South,Northland,Maori,5-11,288,98,21,NA,NA,34%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,82,Masked,Masked,76,36,>95%,>95%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,724,632,610,570,309,87%,84%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,125,21,10,NA,NA,17%,8%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,63,Masked,Masked,60,34,>95%,>95%,57%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,140,123,117,109,58,88%,84%,53%
106800,Mairtown,Northland,Maori,12+,536,474,463,430,270,88%,86%,63%
106800,Mairtown,Northland,Maori,5-11,102,35,9,NA,NA,34%,9%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,55,45,44,41,26,82%,80%,63%
106900,Maunu-Horahora,Northland,Maori,12+,507,461,449,404,234,91%,89%,58%
106900,Maunu-Horahora,Northland,Maori,5-11,105,42,15,NA,NA,40%,14%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,43,38,38,36,28,88%,88%,78%
107000,Woodhill-Vinetown,Northland,Maori,12+,717,607,583,535,301,85%,81%,56%
107000,Woodhill-Vinetown,Northland,Maori,5-11,113,30,10,NA,NA,27%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,79,Masked,Masked,70,39,>95%,>95%,56%
107100,Whangarei Central,Northland,Maori,12+,265,231,223,209,113,87%,84%,54%
107200,Riverside,Northland,Maori,12+,428,361,352,334,174,84%,82%,52%
107200,Riverside,Northland,Maori,5-11,74,31,Masked,NA,NA,42%,5%,NA
107200,Riverside,Northland,Pacific Peoples,12+,42,Masked,Masked,35,20,>95%,>95%,57%
107300,Raumanga,Northland,Maori,12+,"1,425","1,251","1,174","1,045",451,88%,82%,43%
107300,Raumanga,Northland,Maori,5-11,360,93,23,NA,NA,26%,6%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,97,Masked,92,78,38,>95%,95%,49%
107400,Tarewa,Northland,Maori,12+,866,744,715,644,325,86%,83%,50%
107400,Tarewa,Northland,Maori,5-11,234,61,20,NA,NA,26%,9%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,757,688,653,605,309,91%,86%,51%
107500,Morningside (Whangarei District),Northland,Maori,5-11,134,45,18,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,47,44,43,41,21,94%,91%,51%
107600,Ngunguru,Northland,Maori,12+,160,140,139,128,76,88%,87%,59%
107700,Otaika-Portland,Northland,Maori,12+,291,245,233,213,125,84%,80%,59%
107700,Otaika-Portland,Northland,Maori,5-11,55,19,10,NA,NA,35%,18%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,246,222,219,192,98,90%,89%,51%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,59,13,6,NA,NA,22%,10%,NA
108000,Pataua,Northland,Maori,12+,196,156,150,136,70,80%,77%,51%
108000,Pataua,Northland,Maori,5-11,43,8,Masked,NA,NA,19%,9%,NA
108100,Onerahi Park,Northland,Maori,12+,241,225,220,203,128,93%,91%,63%
108100,Onerahi Park,Northland,Maori,5-11,52,19,9,NA,NA,37%,17%,NA
108100,Onerahi Park,Northland,Pacific Peoples,12+,40,33,32,30,21,82%,80%,70%
108200,Sherwood Rise,Northland,Maori,12+,635,571,548,494,252,90%,86%,51%
108200,Sherwood Rise,Northland,Maori,5-11,154,42,14,NA,NA,27%,9%,NA
108300,Onerahi,Northland,Maori,12+,577,503,481,424,210,87%,83%,50%
108300,Onerahi,Northland,Maori,5-11,155,38,17,NA,NA,25%,11%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,46,39,39,36,17,85%,85%,47%
108500,Parua Bay,Northland,Maori,12+,273,255,253,231,149,93%,93%,65%
108500,Parua Bay,Northland,Maori,5-11,58,25,7,NA,NA,43%,12%,NA
108600,Bream Bay,Northland,Maori,12+,344,295,285,253,140,86%,83%,55%
108600,Bream Bay,Northland,Maori,5-11,69,19,8,NA,NA,28%,12%,NA
108700,Marsden Bay,Northland,Maori,12+,310,Masked,293,260,150,>95%,95%,58%
108700,Marsden Bay,Northland,Maori,5-11,78,21,11,NA,NA,27%,14%,NA
108800,Ruakaka,Northland,Maori,12+,594,561,541,492,258,94%,91%,52%
108800,Ruakaka,Northland,Maori,5-11,135,43,9,NA,NA,32%,7%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,51,47,47,43,29,92%,92%,67%
108900,Bream Head,Northland,Maori,12+,89,82,82,78,57,92%,92%,73%
109000,Waipu,Northland,Maori,12+,303,257,252,232,136,85%,83%,59%
109000,Waipu,Northland,Maori,5-11,49,14,Masked,NA,NA,29%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,42,37,37,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,863,673,635,586,292,78%,74%,50%
109100,Kaipara Coastal,Northland,Maori,5-11,162,40,12,NA,NA,25%,7%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,Masked,50,45,14,>95%,94%,31%
109200,Maungaru,Northland,Maori,12+,252,225,217,198,98,89%,86%,49%
109200,Maungaru,Northland,Maori,5-11,55,20,Masked,NA,NA,36%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,350","1,110","1,040",961,426,82%,77%,44%
109300,Dargaville,Northland,Maori,5-11,273,47,21,NA,NA,17%,8%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,189,175,73,>95%,94%,42%
109300,Dargaville,Northland,Pacific Peoples,5-11,42,11,Masked,NA,NA,26%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,474,390,375,343,191,82%,79%,56%
109400,Ruawai-Matakohe,Northland,Maori,5-11,104,23,8,NA,NA,22%,8%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,178,137,132,125,70,77%,74%,56%
109600,Maungaturoto,Northland,Maori,12+,182,168,162,146,71,92%,89%,49%
109600,Maungaturoto,Northland,Maori,5-11,51,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,413,323,310,280,137,78%,75%,49%
109700,Kaiwaka,Northland,Maori,5-11,89,23,Masked,NA,NA,26%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,184,146,143,129,69,79%,78%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,162,147,139,125,73,91%,86%,58%
109900,Mangawhai Heads,Northland,Maori,5-11,42,15,6,NA,NA,36%,14%,NA
110100,Mangawhai,Northland,Maori,12+,75,67,66,55,33,89%,88%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,178,152,148,125,49,85%,83%,39%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,10%,NA
110400,Cape Rodney,Waitemata,Maori,12+,365,328,324,292,157,90%,89%,54%
110400,Cape Rodney,Waitemata,Maori,5-11,79,28,20,NA,NA,35%,25%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,40,37,34,17,80%,74%,50%
110500,Wellsford,Waitemata,Maori,12+,284,227,218,202,85,80%,77%,42%
110500,Wellsford,Waitemata,Maori,5-11,65,12,6,NA,NA,18%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,73,68,67,67,24,93%,92%,36%
110700,South Head,Waitemata,Maori,12+,369,329,320,296,146,89%,87%,49%
110700,South Head,Waitemata,Maori,5-11,82,20,Masked,NA,NA,24%,<5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,53,Masked,48,46,27,>95%,91%,59%
110800,Kaipara Hills,Waitemata,Maori,12+,250,225,217,190,95,90%,87%,50%
110800,Kaipara Hills,Waitemata,Maori,5-11,53,15,Masked,NA,NA,28%,9%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,80,67,64,58,28,84%,80%,48%
111100,Warkworth West,Waitemata,Maori,12+,146,128,125,114,59,88%,86%,52%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,84,Masked,Masked,86,57,>95%,>95%,66%
111200,Puhoi Valley,Waitemata,Maori,12+,192,174,170,153,72,91%,89%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,66,Masked,Masked,65,45,>95%,>95%,69%
111300,Warkworth East,Waitemata,Maori,12+,199,175,171,157,72,88%,86%,46%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,159,Masked,Masked,174,106,>95%,>95%,61%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,47,23,10,NA,NA,49%,21%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,75,71,70,64,48,95%,93%,75%
111600,Te Kuru,Waitemata,Maori,12+,145,Masked,136,125,61,>95%,94%,49%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,6,NA,NA,43%,14%,NA
111700,Snells Beach,Waitemata,Maori,12+,233,220,219,190,114,94%,94%,60%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,96,Masked,Masked,103,61,>95%,>95%,59%
111800,Barrier Islands,Auckland,Maori,12+,169,146,142,130,89,86%,84%,68%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,40,Masked,Masked,36,21,>95%,>95%,58%
112100,Wainui-Waiwera,Waitemata,Maori,12+,93,Masked,Masked,84,52,>95%,>95%,62%
112200,Parakai,Waitemata,Maori,12+,189,176,167,140,61,93%,88%,44%
112200,Parakai,Waitemata,Maori,5-11,40,16,11,NA,NA,40%,28%,NA
112300,Helensville Rural,Waitemata,Maori,12+,114,Masked,Masked,105,60,>95%,>95%,57%
112400,Helensville,Waitemata,Maori,12+,402,343,330,303,159,85%,82%,52%
112400,Helensville,Waitemata,Maori,5-11,90,33,9,NA,NA,37%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,101,64,>95%,>95%,63%
112500,Waitoki,Waitemata,Maori,12+,57,51,51,48,28,89%,89%,58%
112600,Waikoukou Valley,Waitemata,Maori,12+,88,Masked,Masked,75,43,>95%,>95%,57%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,155,92,>95%,>95%,59%
112700,Orewa North,Waitemata,Pacific Peoples,12+,61,56,55,51,33,92%,90%,65%
112800,Hatfields Beach,Waitemata,Maori,12+,105,97,97,85,50,92%,92%,59%
112900,Orewa South,Waitemata,Maori,12+,127,Masked,Masked,114,66,>95%,>95%,58%
112900,Orewa South,Waitemata,Pacific Peoples,12+,67,59,59,58,35,88%,88%,60%
113000,Orewa Central,Waitemata,Maori,12+,146,Masked,138,129,85,>95%,95%,66%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,55,35,84%,84%,64%
113100,Millwater North,Waitemata,Maori,12+,73,Masked,Masked,56,39,>95%,>95%,70%
113200,Waipatukahu,Waitemata,Maori,12+,152,139,136,127,78,91%,89%,61%
113300,Millwater South,Waitemata,Maori,12+,134,125,121,103,60,93%,90%,58%
113300,Millwater South,Waitemata,Maori,5-11,41,20,7,NA,NA,49%,17%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,151,133,125,117,52,88%,83%,44%
113500,Dairy Flat West,Waitemata,Maori,12+,55,47,47,42,24,85%,85%,57%
113600,Kingsway,Waitemata,Maori,12+,82,Masked,Masked,83,43,>95%,>95%,52%
113600,Kingsway,Waitemata,Pacific Peoples,12+,42,Masked,Masked,44,20,>95%,>95%,45%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,56,49,49,46,22,88%,88%,48%
113900,Red Beach West,Waitemata,Maori,12+,110,98,94,83,59,89%,85%,71%
114000,Red Beach East,Waitemata,Maori,12+,182,Masked,Masked,158,102,>95%,>95%,65%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,50,Masked,Masked,50,32,>95%,>95%,64%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,103,89,88,76,41,86%,85%,54%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,71,42,>95%,>95%,59%
114400,Vipond,Waitemata,Maori,12+,175,Masked,Masked,145,84,>95%,>95%,58%
114400,Vipond,Waitemata,Maori,5-11,49,13,7,NA,NA,27%,14%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,24,>95%,>95%,65%
114500,Muriwai,Waitemata,Maori,12+,85,Masked,Masked,76,46,>95%,>95%,61%
114600,Stanmore Bay West,Waitemata,Maori,12+,187,Masked,172,158,87,>95%,92%,55%
114600,Stanmore Bay West,Waitemata,Maori,5-11,45,26,11,NA,NA,58%,24%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,104,Masked,Masked,92,47,>95%,>95%,51%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,68,Masked,Masked,58,35,>95%,>95%,60%
114800,Okura Bush,Waitemata,Maori,12+,63,59,56,51,28,94%,89%,55%
114900,Whangaparoa Central,Waitemata,Maori,12+,244,223,218,192,94,91%,89%,49%
114900,Whangaparoa Central,Waitemata,Maori,5-11,58,26,10,NA,NA,45%,17%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,42,25,92%,92%,60%
115000,Kumeu-Huapai,Waitemata,Maori,12+,247,Masked,Masked,227,127,>95%,>95%,56%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,71,48,20,NA,NA,68%,28%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,152,Masked,Masked,133,94,>95%,>95%,71%
115100,Stanmore Bay East,Waitemata,Maori,12+,208,192,188,164,85,92%,90%,52%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,42,39,38,34,24,93%,90%,71%
115200,Manly West,Waitemata,Maori,12+,154,Masked,Masked,133,64,>95%,>95%,48%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,38,11,>95%,>95%,29%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,63,63,54,29,90%,90%,54%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,83,Masked,Masked,83,47,>95%,>95%,57%
115500,Coatesville,Waitemata,Maori,12+,72,63,61,54,29,88%,85%,54%
115600,Dairy Flat South,Waitemata,Maori,12+,62,58,58,56,26,94%,94%,46%
115700,Gulf Harbour North,Waitemata,Maori,12+,114,Masked,Masked,99,69,>95%,>95%,70%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,46,Masked,Masked,41,20,>95%,>95%,49%
115800,Manly East,Waitemata,Maori,12+,207,180,177,165,96,87%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,51,30,14,NA,NA,59%,27%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,54,54,51,23,81%,81%,45%
115900,Riverhead,Waitemata,Maori,12+,185,162,159,144,75,88%,86%,52%
115900,Riverhead,Waitemata,Maori,5-11,45,25,13,NA,NA,56%,29%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,66,Masked,Masked,62,43,>95%,>95%,69%
116000,Army Bay,Waitemata,Maori,12+,66,Masked,Masked,69,38,>95%,>95%,55%
116000,Army Bay,Waitemata,Pacific Peoples,12+,43,Masked,Masked,35,22,>95%,>95%,63%
116100,Kumeu Rural East,Waitemata,Maori,12+,181,164,160,148,88,91%,88%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,96,Masked,Masked,89,50,>95%,>95%,56%
116200,Gulf Harbour South,Waitemata,Maori,12+,63,58,56,50,33,92%,89%,66%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,43,37,36,34,24,86%,84%,71%
116400,Taupaki,Waitemata,Maori,12+,98,Masked,Masked,87,55,>95%,>95%,63%
116600,Paremoremo East,Waitemata,Maori,12+,117,Masked,Masked,105,59,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,103,94,92,84,48,91%,89%,57%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,44,29,>95%,>95%,66%
116800,Awaruku,Waitemata,Maori,12+,123,Masked,Masked,110,65,>95%,>95%,59%
