DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Asian,65-69,Male,2410,2394,"2,389","2,045",2584
Auckland,Asian,70-74,Female,1871,1862,"1,861","1,640",1918
Auckland,Asian,70-74,Male,1752,1744,"1,741","1,555",1743
Auckland,Asian,75-79,Female,1142,1140,"1,136","1,014",1240
Auckland,Asian,75-79,Male,999,991,988,889,1080
Auckland,Asian,80-84,Female,871,861,858,766,943
Auckland,Asian,80-84,Male,727,723,720,652,819
Auckland,Asian,85-89,Female,445,438,435,384,441
Auckland,Asian,85-89,Male,423,421,420,380,420
Auckland,Asian,90+,Female,183,183,183,167,179
Auckland,Asian,90+,Male,121,120,120,108,126
Auckland,European or Other,12-17,Female,7038,6996,"2,794",702,7315
Auckland,European or Other,12-17,Male,7259,7189,"2,951",636,7448
Auckland,European or Other,12-17,Unknown/Other,10,10,6,<5,8
Auckland,European or Other,18-24,Female,11093,11049,"11,039","8,210",11536
Auckland,European or Other,18-24,Male,10223,10148,"10,139","6,466",10369
Auckland,European or Other,18-24,Unknown/Other,55,54,54,40,38
Auckland,European or Other,25-29,Female,10375,10318,"10,309","7,721",11855
Auckland,European or Other,25-29,Male,10473,10399,"10,390","6,787",10769
Auckland,European or Other,25-29,Unknown/Other,49,49,49,31,23
Auckland,European or Other,30-34,Female,9550,9504,"9,494","7,228",10714
Auckland,European or Other,30-34,Male,10335,10248,"10,233","6,949",10361
Auckland,European or Other,30-34,Unknown/Other,32,32,32,25,22
Auckland,European or Other,35-39,Female,7581,7528,"7,515","5,929",8521
Auckland,European or Other,35-39,Male,8272,8211,"8,204","5,998",8574
Auckland,European or Other,35-39,Unknown/Other,14,13,13,9,15
Auckland,European or Other,40-44,Female,7066,7024,"7,014","5,805",8032
Auckland,European or Other,40-44,Male,7433,7385,"7,368","5,740",8027
Auckland,European or Other,45-49,Female,7838,7805,"7,798","6,692",8961
Auckland,European or Other,45-49,Male,7945,7886,"7,878","6,443",8951
Auckland,European or Other,5-11,Female,5367,3710,NA,NA,7739
Auckland,European or Other,5-11,Male,5739,3896,NA,NA,8273
Auckland,European or Other,50-54,Female,8103,8070,"8,053","7,104",8362
Auckland,European or Other,50-54,Male,8543,8498,"8,486","7,266",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7307,7272,"7,251","6,512",8093
Auckland,European or Other,55-59,Male,8011,7966,"7,951","6,917",8644
Auckland,European or Other,60-64,Female,6690,6662,"6,627","6,071",6988
Auckland,European or Other,60-64,Male,7157,7125,"7,088","6,376",7440
Auckland,European or Other,65-69,Female,5650,5631,"5,590","5,208",5985
Auckland,European or Other,65-69,Male,5819,5801,"5,767","5,318",6084
Auckland,European or Other,70-74,Female,5055,5037,"4,979","4,696",5399
Auckland,European or Other,70-74,Male,4965,4955,"4,915","4,674",5182
Auckland,European or Other,75-79,Female,4020,4008,"3,969","3,814",3829
Auckland,European or Other,75-79,Male,3501,3495,"3,450","3,324",3442
Auckland,European or Other,80-84,Female,2981,2976,"2,940","2,850",2825
Auckland,European or Other,80-84,Male,2425,2421,"2,394","2,325",2219
Auckland,European or Other,85-89,Female,1770,1762,"1,750","1,709",1874
Auckland,European or Other,85-89,Male,1172,1169,"1,155","1,134",1257
Auckland,European or Other,90+,Female,1461,1459,"1,452","1,411",1629
Auckland,European or Other,90+,Male,714,713,708,696,782
Auckland,Maori,12-17,Female,1686,1617,661,61,1659
Auckland,Maori,12-17,Male,1671,1607,649,74,1747
Auckland,Maori,18-24,Female,2411,2364,"2,361","1,111",2396
Auckland,Maori,18-24,Male,2203,2129,"2,125",791,2260
Auckland,Maori,25-29,Female,1521,1486,"1,483",784,1774
Auckland,Maori,25-29,Male,1624,1578,"1,573",709,1611
Auckland,Maori,30-34,Female,1315,1279,"1,275",716,1398
Auckland,Maori,30-34,Male,1272,1240,"1,237",574,1265
Auckland,Maori,35-39,Female,1006,977,974,586,1101
Auckland,Maori,35-39,Male,958,933,930,493,1003
Auckland,Maori,40-44,Female,896,879,874,573,1032
Auckland,Maori,40-44,Male,958,930,925,555,997
Auckland,Maori,45-49,Female,994,986,984,716,1169
Auckland,Maori,45-49,Male,970,946,945,646,1053
Auckland,Maori,5-11,Female,953,502,NA,NA,2068
Auckland,Maori,5-11,Male,1042,545,NA,NA,2253
Auckland,Maori,50-54,Female,1020,1012,"1,011",772,1055
Auckland,Maori,50-54,Male,922,903,898,655,911
Auckland,Maori,55-59,Female,918,910,909,754,988
Auckland,Maori,55-59,Male,889,879,877,704,915
Auckland,Maori,60-64,Female,760,752,750,651,744
Auckland,Maori,60-64,Male,673,670,668,581,607
Auckland,Maori,65-69,Female,518,516,516,469,520
Auckland,Maori,65-69,Male,386,386,386,352,421
Auckland,Maori,70-74,Female,312,311,309,290,304
Auckland,Maori,70-74,Male,291,291,291,277,261
Auckland,Maori,75-79,Female,161,160,160,149,158
Auckland,Maori,75-79,Male,140,140,138,130,138
Auckland,Maori,80-84,Female,112,112,110,109,122
Auckland,Maori,80-84,Male,74,74,74,70,74
Auckland,Maori,85-89,Female,46,46,46,43,53
Auckland,Maori,85-89,Male,28,28,27,26,27
Auckland,Maori,90+,Female,25,25,25,23,22
Auckland,Pacific Peoples,12-17,Female,2761,2676,"1,140",104,2957
Auckland,Pacific Peoples,12-17,Male,2774,2680,"1,106",77,3058
Auckland,Pacific Peoples,18-24,Female,3593,3540,"3,534","1,614",3766
Auckland,Pacific Peoples,18-24,Male,3391,3296,"3,290","1,166",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,16,16,16,<5,6
Auckland,Pacific Peoples,25-29,Female,2402,2357,"2,347","1,117",2713
Auckland,Pacific Peoples,25-29,Male,2407,2332,"2,326",874,2582
Auckland,Pacific Peoples,30-34,Female,2056,2015,"2,007","1,094",2120
Auckland,Pacific Peoples,30-34,Male,2028,1970,"1,964",883,1958
Auckland,Pacific Peoples,35-39,Female,1613,1587,"1,584",998,1819
Auckland,Pacific Peoples,35-39,Male,1626,1592,"1,588",821,1791
Auckland,Pacific Peoples,40-44,Female,1610,1588,"1,583","1,072",1764
Auckland,Pacific Peoples,40-44,Male,1595,1564,"1,559",966,1630
Auckland,Pacific Peoples,45-49,Female,1604,1597,"1,594","1,127",1728
Auckland,Pacific Peoples,45-49,Male,1540,1517,"1,516","1,041",1671
Auckland,Pacific Peoples,5-11,Female,1600,687,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1779,757,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1657,1646,"1,642","1,254",1810
Auckland,Pacific Peoples,50-54,Male,1584,1565,"1,564","1,184",1678
Auckland,Pacific Peoples,55-59,Female,1540,1533,"1,528","1,217",1566
Auckland,Pacific Peoples,55-59,Male,1416,1401,"1,400","1,136",1431
Auckland,Pacific Peoples,60-64,Female,1248,1243,"1,240","1,043",1274
Auckland,Pacific Peoples,60-64,Male,1156,1154,"1,150",958,1187
Auckland,Pacific Peoples,65-69,Female,916,910,906,780,974
Auckland,Pacific Peoples,65-69,Male,884,877,875,779,915
Auckland,Pacific Peoples,70-74,Female,686,685,685,578,666
Auckland,Pacific Peoples,70-74,Male,566,561,560,507,559
Auckland,Pacific Peoples,75-79,Female,440,439,437,373,482
Auckland,Pacific Peoples,75-79,Male,303,301,301,261,336
Auckland,Pacific Peoples,80-84,Female,295,289,287,238,326
Auckland,Pacific Peoples,80-84,Male,170,170,170,153,185
Auckland,Pacific Peoples,85-89,Female,147,143,143,119,185
Auckland,Pacific Peoples,85-89,Male,73,73,73,61,79
Auckland,Pacific Peoples,90+,Female,66,64,64,56,81
Auckland,Pacific Peoples,90+,Male,26,26,26,22,24
Auckland,Unknown,12-17,Female,183,169,72,16,29
Auckland,Unknown,12-17,Male,211,187,74,9,21
Auckland,Unknown,18-24,Female,359,353,352,185,33
Auckland,Unknown,18-24,Male,413,395,390,176,30
Auckland,Unknown,25-29,Female,586,570,569,330,50
Auckland,Unknown,25-29,Male,593,573,573,307,46
Auckland,Unknown,30-34,Female,521,503,503,304,48
Auckland,Unknown,30-34,Male,762,732,732,387,58
Auckland,Unknown,35-39,Female,356,346,346,205,50
Auckland,Unknown,35-39,Male,602,575,575,338,98
Auckland,Unknown,40-44,Female,247,241,239,128,50
Auckland,Unknown,40-44,Male,456,436,436,256,81
Auckland,Unknown,45-49,Female,199,195,194,101,42
Auckland,Unknown,45-49,Male,388,370,368,218,103
Auckland,Unknown,5-11,Female,184,114,NA,NA,14
Auckland,Unknown,5-11,Male,172,91,NA,NA,21
Auckland,Unknown,50-54,Female,162,156,156,82,40
Auckland,Unknown,50-54,Male,322,300,300,172,91
Auckland,Unknown,55-59,Female,184,177,175,97,40
Auckland,Unknown,55-59,Male,286,267,267,160,87
Auckland,Unknown,60-64,Female,170,166,166,107,39
Auckland,Unknown,60-64,Male,211,205,204,118,82
Auckland,Unknown,65-69,Female,111,108,108,69,43
Auckland,Unknown,65-69,Male,164,161,161,97,77
Auckland,Unknown,70-74,Female,58,56,55,36,44
Auckland,Unknown,70-74,Male,74,70,70,39,47
Auckland,Unknown,75-79,Female,33,30,30,20,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,8,7,7,5,22
Auckland,Unknown,80-84,Male,10,10,10,9,10
Auckland,Unknown,85-89,Female,7,7,7,5,12
Bay of Plenty,Asian,12-17,Female,609,595,224,20,545
Bay of Plenty,Asian,12-17,Male,706,690,266,17,601
Bay of Plenty,Asian,18-24,Female,579,578,578,348,477
Bay of Plenty,Asian,18-24,Male,1249,1233,"1,231",426,671
Bay of Plenty,Asian,25-29,Female,1052,1047,"1,047",588,948
Bay of Plenty,Asian,25-29,Male,1721,1694,"1,694",622,1083
Bay of Plenty,Asian,30-34,Female,1395,1388,"1,385",878,1117
Bay of Plenty,Asian,30-34,Male,1484,1457,"1,457",756,1026
Bay of Plenty,Asian,35-39,Female,1062,1055,"1,052",703,919
Bay of Plenty,Asian,35-39,Male,1047,1031,"1,030",647,739
Bay of Plenty,Asian,40-44,Female,780,773,772,495,678
Bay of Plenty,Asian,40-44,Male,751,746,746,490,604
Bay of Plenty,Asian,45-49,Female,655,650,650,454,556
Bay of Plenty,Asian,45-49,Male,589,585,585,416,407
Bay of Plenty,Asian,5-11,Female,564,256,NA,NA,860
Bay of Plenty,Asian,5-11,Male,644,295,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,432,430,430,332,399
Bay of Plenty,Asian,50-54,Male,401,397,397,294,318
Bay of Plenty,Asian,55-59,Female,364,360,360,274,328
Bay of Plenty,Asian,55-59,Male,264,263,262,200,240
Bay of Plenty,Asian,60-64,Female,314,314,314,230,313
Bay of Plenty,Asian,60-64,Male,192,191,191,145,206
Bay of Plenty,Asian,65-69,Female,242,240,239,187,249
Bay of Plenty,Asian,65-69,Male,187,184,184,153,192
Bay of Plenty,Asian,70-74,Female,171,171,171,137,157
Bay of Plenty,Asian,70-74,Male,133,130,130,113,132
Bay of Plenty,Asian,75-79,Female,74,73,73,56,73
Bay of Plenty,Asian,75-79,Male,71,71,71,55,63
Bay of Plenty,Asian,80-84,Female,47,47,47,37,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,12,12,12,10,14
Bay of Plenty,European or Other,12-17,Female,4989,4856,"1,978",187,5558
Bay of Plenty,European or Other,12-17,Male,5378,5234,"2,159",141,5808
Bay of Plenty,European or Other,18-24,Female,4596,4542,"4,537","2,300",5030
Bay of Plenty,European or Other,18-24,Male,4964,4864,"4,862","1,716",5353
Bay of Plenty,European or Other,25-29,Female,4008,3942,"3,933","1,945",4548
Bay of Plenty,European or Other,25-29,Male,3824,3738,"3,731","1,437",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4929,4846,"4,840","2,713",5173
Bay of Plenty,European or Other,30-34,Male,4417,4317,"4,306","1,943",4364
Bay of Plenty,European or Other,35-39,Female,4706,4618,"4,615","2,778",4998
Bay of Plenty,European or Other,35-39,Male,4266,4176,"4,168","2,154",4396
Bay of Plenty,European or Other,40-44,Female,4396,4344,"4,342","2,868",4905
Bay of Plenty,European or Other,40-44,Male,4143,4063,"4,058","2,349",4551
Bay of Plenty,European or Other,45-49,Female,5056,5006,"4,998","3,540",6005
Bay of Plenty,European or Other,45-49,Male,4817,4762,"4,759","3,028",5473
Bay of Plenty,European or Other,5-11,Female,3219,1422,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3281,1446,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5701,5655,"5,651","4,323",6249
Bay of Plenty,European or Other,50-54,Male,5237,5189,"5,189","3,657",5645
Bay of Plenty,European or Other,55-59,Female,5827,5790,"5,785","4,735",6542
Bay of Plenty,European or Other,55-59,Male,5506,5464,"5,460","4,199",6142
Bay of Plenty,European or Other,60-64,Female,6137,6094,"6,079","5,209",6497
Bay of Plenty,European or Other,60-64,Male,5635,5605,"5,598","4,650",6024
Bay of Plenty,European or Other,65-69,Female,5940,5908,"5,894","5,306",6364
Bay of Plenty,European or Other,65-69,Male,5497,5470,"5,464","4,865",5918
Bay of Plenty,European or Other,70-74,Female,5790,5775,"5,771","5,334",6119
Bay of Plenty,European or Other,70-74,Male,5395,5381,"5,372","4,963",5809
Bay of Plenty,European or Other,75-79,Female,4674,4660,"4,654","4,356",4782
Bay of Plenty,European or Other,75-79,Male,4265,4256,"4,242","4,024",4228
Bay of Plenty,European or Other,80-84,Female,3586,3583,"3,578","3,390",3210
Bay of Plenty,European or Other,80-84,Male,2979,2973,"2,971","2,844",2866
Bay of Plenty,European or Other,85-89,Female,1866,1857,"1,856","1,761",1980
Bay of Plenty,European or Other,85-89,Male,1449,1447,"1,447","1,378",1477
Bay of Plenty,European or Other,90+,Female,1162,1159,"1,159","1,110",1302
Bay of Plenty,European or Other,90+,Male,702,701,700,671,724
Bay of Plenty,Maori,12-17,Female,3144,2936,"1,225",37,3622
Bay of Plenty,Maori,12-17,Male,3236,2991,"1,204",35,3776
Bay of Plenty,Maori,18-24,Female,2867,2729,"2,721",771,3533
Bay of Plenty,Maori,18-24,Male,2963,2762,"2,752",610,3413
Bay of Plenty,Maori,25-29,Female,1938,1839,"1,831",608,2388
Bay of Plenty,Maori,25-29,Male,1773,1640,"1,636",357,2195
Bay of Plenty,Maori,30-34,Female,1782,1713,"1,705",635,2116
Bay of Plenty,Maori,30-34,Male,1655,1543,"1,539",449,1894
Bay of Plenty,Maori,35-39,Female,1619,1556,"1,550",679,1916
Bay of Plenty,Maori,35-39,Male,1427,1348,"1,338",455,1674
Bay of Plenty,Maori,40-44,Female,1637,1590,"1,588",816,1834
Bay of Plenty,Maori,40-44,Male,1417,1361,"1,356",592,1639
Bay of Plenty,Maori,45-49,Female,1638,1599,"1,596",949,1896
Bay of Plenty,Maori,45-49,Male,1445,1403,"1,400",740,1638
Bay of Plenty,Maori,5-11,Female,1243,413,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1350,420,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1602,1574,"1,572","1,047",1746
Bay of Plenty,Maori,50-54,Male,1412,1370,"1,370",836,1564
Bay of Plenty,Maori,55-59,Female,1613,1589,"1,584","1,153",1790
Bay of Plenty,Maori,55-59,Male,1318,1295,"1,289",927,1525
Bay of Plenty,Maori,60-64,Female,1446,1430,"1,426","1,133",1514
Bay of Plenty,Maori,60-64,Male,1205,1187,"1,181",962,1172
Bay of Plenty,Maori,65-69,Female,1127,1115,"1,112",941,1077
Bay of Plenty,Maori,65-69,Male,884,878,874,777,947
Bay of Plenty,Maori,70-74,Female,757,751,747,663,730
Bay of Plenty,Maori,70-74,Male,679,672,667,603,633
Bay of Plenty,Maori,75-79,Female,431,427,425,377,435
Bay of Plenty,Maori,75-79,Male,363,360,358,325,342
Bay of Plenty,Maori,80-84,Female,278,274,271,244,278
Bay of Plenty,Maori,80-84,Male,186,185,185,173,180
Bay of Plenty,Maori,85-89,Female,114,113,113,96,126
Bay of Plenty,Maori,85-89,Male,76,76,76,71,72
Bay of Plenty,Maori,90+,Female,43,43,42,38,50
Bay of Plenty,Maori,90+,Male,14,14,14,14,18
Bay of Plenty,Pacific Peoples,12-17,Female,234,223,79,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,269,258,107,8,295
Bay of Plenty,Pacific Peoples,18-24,Female,265,259,259,99,254
Bay of Plenty,Pacific Peoples,18-24,Male,464,454,453,165,260
Bay of Plenty,Pacific Peoples,25-29,Female,213,209,208,108,173
Bay of Plenty,Pacific Peoples,25-29,Male,478,471,471,226,211
Bay of Plenty,Pacific Peoples,30-34,Female,202,197,196,100,188
Bay of Plenty,Pacific Peoples,30-34,Male,458,447,447,195,214
Bay of Plenty,Pacific Peoples,35-39,Female,159,152,152,86,147
Bay of Plenty,Pacific Peoples,35-39,Male,438,434,434,207,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,161,99,169
Bay of Plenty,Pacific Peoples,40-44,Male,348,343,343,174,186
Bay of Plenty,Pacific Peoples,45-49,Female,154,152,152,102,134
Bay of Plenty,Pacific Peoples,45-49,Male,220,218,218,132,130
Bay of Plenty,Pacific Peoples,5-11,Female,161,48,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,140,45,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,93,126
Bay of Plenty,Pacific Peoples,50-54,Male,181,178,178,108,136
Bay of Plenty,Pacific Peoples,55-59,Female,102,102,100,76,102
Bay of Plenty,Pacific Peoples,55-59,Male,88,88,87,55,80
Bay of Plenty,Pacific Peoples,60-64,Female,68,66,66,51,67
Bay of Plenty,Pacific Peoples,60-64,Male,77,75,75,60,79
Bay of Plenty,Pacific Peoples,65-69,Female,51,51,50,43,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,48,47,47,43,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,30,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,14,14,14,11,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,14,11,11,<5,5
Bay of Plenty,Unknown,18-24,Male,23,22,22,12,8
Bay of Plenty,Unknown,25-29,Female,44,44,44,15,9
Bay of Plenty,Unknown,25-29,Male,71,69,68,23,13
Bay of Plenty,Unknown,30-34,Female,28,28,28,15,8
Bay of Plenty,Unknown,30-34,Male,68,62,61,32,12
Bay of Plenty,Unknown,35-39,Female,24,22,22,15,7
Bay of Plenty,Unknown,35-39,Male,57,56,56,28,9
Bay of Plenty,Unknown,40-44,Female,20,18,18,10,8
Bay of Plenty,Unknown,40-44,Male,59,58,58,34,18
Bay of Plenty,Unknown,45-49,Female,8,7,7,5,6
Bay of Plenty,Unknown,45-49,Male,43,42,42,26,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,35,35,35,25,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,47,23,19
Bay of Plenty,Unknown,60-64,Female,18,17,17,7,10
Bay of Plenty,Unknown,60-64,Male,32,31,31,19,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,18,12,9
Bay of Plenty,Unknown,70-74,Male,19,19,19,14,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2335,2308,859,144,2178
Canterbury,Asian,12-17,Male,2626,2604,"1,036",130,2286
Canterbury,Asian,18-24,Female,2756,2747,"2,747","1,995",2347
Canterbury,Asian,18-24,Male,3552,3536,"3,533","2,121",2462
Canterbury,Asian,18-24,Unknown/Other,33,32,32,16,11
Canterbury,Asian,25-29,Female,3408,3395,"3,392","2,379",3186
Canterbury,Asian,25-29,Male,4060,4038,"4,031","2,290",3111
Canterbury,Asian,25-29,Unknown/Other,56,56,56,29,8
Canterbury,Asian,30-34,Female,4746,4720,"4,718","3,499",4229
Canterbury,Asian,30-34,Male,4538,4517,"4,515","2,976",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,15,6
Canterbury,Asian,35-39,Female,4337,4313,"4,307","3,319",4047
Canterbury,Asian,35-39,Male,4232,4218,"4,212","3,125",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,17,7
Canterbury,Asian,40-44,Female,3256,3245,"3,241","2,515",2851
Canterbury,Asian,40-44,Male,3260,3251,"3,247","2,537",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2315,2308,"2,307","1,900",2126
Canterbury,Asian,45-49,Male,2208,2197,"2,194","1,730",1857
Canterbury,Asian,5-11,Female,2938,1723,NA,NA,3601
Canterbury,Asian,5-11,Male,2871,1712,NA,NA,3595
Canterbury,Asian,50-54,Female,1796,1788,"1,785","1,470",1537
Canterbury,Asian,50-54,Male,1581,1576,"1,574","1,285",1309
Canterbury,Asian,55-59,Female,1280,1271,"1,270","1,067",1275
Canterbury,Asian,55-59,Male,1020,1016,"1,014",865,972
Canterbury,Asian,60-64,Female,1206,1202,"1,201","1,017",1294
Canterbury,Asian,60-64,Male,843,839,838,720,852
Canterbury,Asian,65-69,Female,1057,1051,"1,050",876,996
Canterbury,Asian,65-69,Male,765,763,763,658,834
Canterbury,Asian,70-74,Female,563,559,558,489,516
Canterbury,Asian,70-74,Male,545,543,540,475,476
Canterbury,Asian,75-79,Female,269,268,268,227,287
Canterbury,Asian,75-79,Male,228,226,225,201,241
Canterbury,Asian,80-84,Female,181,180,179,163,184
Canterbury,Asian,80-84,Male,146,145,145,133,154
Canterbury,Asian,85-89,Female,95,95,95,87,79
Canterbury,Asian,85-89,Male,63,62,62,54,64
Canterbury,Asian,90+,Female,38,38,38,33,35
Canterbury,Asian,90+,Male,29,29,29,23,28
Canterbury,European or Other,12-17,Female,13899,13699,"5,567",784,14303
Canterbury,European or Other,12-17,Male,14658,14423,"5,781",723,14863
Canterbury,European or Other,12-17,Unknown/Other,10,9,6,<5,7
Canterbury,European or Other,18-24,Female,18285,18173,"18,164","12,150",18420
Canterbury,European or Other,18-24,Male,19249,19081,"19,071","10,288",19271
Canterbury,European or Other,18-24,Unknown/Other,19,19,19,13,13
Canterbury,European or Other,25-29,Female,13040,12928,"12,920","8,491",14413
Canterbury,European or Other,25-29,Male,13310,13112,"13,094","7,022",14024
Canterbury,European or Other,25-29,Unknown/Other,19,18,18,11,20
Canterbury,European or Other,30-34,Female,13888,13745,"13,732","9,283",14097
Canterbury,European or Other,30-34,Male,14054,13849,"13,837","7,822",13919
Canterbury,European or Other,30-34,Unknown/Other,18,18,18,13,7
Canterbury,European or Other,35-39,Female,12194,12107,"12,095","8,829",12782
Canterbury,European or Other,35-39,Male,12248,12078,"12,068","7,693",12323
Canterbury,European or Other,35-39,Unknown/Other,9,9,9,7,5
Canterbury,European or Other,40-44,Female,12207,12105,"12,098","9,439",12889
Canterbury,European or Other,40-44,Male,11544,11408,"11,397","7,936",12314
Canterbury,European or Other,40-44,Unknown/Other,7,7,7,6,7
Canterbury,European or Other,45-49,Female,13839,13738,"13,736","11,270",15519
Canterbury,European or Other,45-49,Male,13016,12916,"12,909","9,757",14433
Canterbury,European or Other,5-11,Female,9871,5859,NA,NA,15936
Canterbury,European or Other,5-11,Male,10367,6054,NA,NA,16684
Canterbury,European or Other,50-54,Female,15315,15243,"15,234","12,896",15684
Canterbury,European or Other,50-54,Male,14893,14794,"14,787","11,815",15302
Canterbury,European or Other,55-59,Female,15169,15097,"15,083","13,353",15922
Canterbury,European or Other,55-59,Male,14651,14575,"14,568","12,285",15603
Canterbury,European or Other,60-64,Female,14436,14380,"14,363","13,059",14458
Canterbury,European or Other,60-64,Male,14206,14142,"14,127","12,608",14215
Canterbury,European or Other,65-69,Female,12532,12496,"12,481","11,613",12622
Canterbury,European or Other,65-69,Male,11973,11941,"11,924","11,068",12116
Canterbury,European or Other,70-74,Female,11451,11421,"11,414","10,892",11648
Canterbury,European or Other,70-74,Male,10679,10653,"10,632","10,077",10748
Canterbury,European or Other,75-79,Female,8682,8666,"8,654","8,308",8212
Canterbury,European or Other,75-79,Male,7613,7603,"7,595","7,307",7310
Canterbury,European or Other,80-84,Female,6415,6399,"6,395","6,171",5990
Canterbury,European or Other,80-84,Male,5066,5059,"5,053","4,893",4678
Canterbury,European or Other,85-89,Female,3687,3680,"3,679","3,555",3860
Canterbury,European or Other,85-89,Male,2526,2524,"2,522","2,451",2644
Canterbury,European or Other,90+,Female,2439,2430,"2,428","2,358",2642
Canterbury,European or Other,90+,Male,1295,1290,"1,287","1,255",1332
Canterbury,Maori,12-17,Female,2724,2616,"1,056",96,2695
Canterbury,Maori,12-17,Male,2808,2714,"1,038",72,2831
Canterbury,Maori,18-24,Female,3067,3007,"3,001","1,450",3214
Canterbury,Maori,18-24,Male,3068,2994,"2,988","1,138",3147
Canterbury,Maori,25-29,Female,1904,1854,"1,852",950,2108
Canterbury,Maori,25-29,Male,1892,1827,"1,821",685,2139
Canterbury,Maori,30-34,Female,1772,1724,"1,722",904,1858
