Week ending,Group,DHB of service,Dose number,# doses administered
2021-08-08,Group 3,Nelson Marlborough,1,2821
2021-08-08,Group 3,Nelson Marlborough,2,1715
2021-08-08,Group 3,Northland,1,2070
2021-08-08,Group 3,Northland,2,2057
2021-08-08,Group 3,Other Sites,1,13
2021-08-08,Group 3,Other Sites,2,29
2021-08-08,Group 3,South Canterbury,1,724
2021-08-08,Group 3,South Canterbury,2,1303
2021-08-08,Group 3,Southern,1,9349
2021-08-08,Group 3,Southern,2,1746
2021-08-08,Group 3,Tairawhiti,1,567
2021-08-08,Group 3,Tairawhiti,2,522
2021-08-08,Group 3,Taranaki,1,3007
2021-08-08,Group 3,Taranaki,2,944
2021-08-08,Group 3,Waikato,1,7229
2021-08-08,Group 3,Waikato,2,3647
2021-08-08,Group 3,Wairarapa,1,754
2021-08-08,Group 3,Wairarapa,2,876
2021-08-08,Group 3,West Coast,1,195
2021-08-08,Group 3,West Coast,2,536
2021-08-08,Group 3,Whanganui,1,1115
2021-08-08,Group 3,Whanganui,2,615
2021-08-08,Group 4,Auckland Metro,1,31355
2021-08-08,Group 4,Auckland Metro,2,10124
2021-08-08,Group 4,Bay of Plenty,1,1947
2021-08-08,Group 4,Bay of Plenty,2,206
2021-08-08,Group 4,Canterbury,1,7341
2021-08-08,Group 4,Canterbury,2,636
2021-08-08,Group 4,Capital & Coast and Hutt Valley,1,7734
2021-08-08,Group 4,Capital & Coast and Hutt Valley,2,373
2021-08-08,Group 4,Hawke's Bay,1,3745
2021-08-08,Group 4,Hawke's Bay,2,380
2021-08-08,Group 4,Lakes,1,1793
2021-08-08,Group 4,Lakes,2,755
2021-08-08,Group 4,MidCentral,1,2774
2021-08-08,Group 4,MidCentral,2,528
2021-08-08,Group 4,Nelson Marlborough,1,4864
2021-08-08,Group 4,Nelson Marlborough,2,181
2021-08-08,Group 4,Northland,1,2484
2021-08-08,Group 4,Northland,2,1047
2021-08-08,Group 4,Other Sites,1,57
2021-08-08,Group 4,Other Sites,2,39
2021-08-08,Group 4,South Canterbury,1,1010
2021-08-08,Group 4,South Canterbury,2,183
2021-08-08,Group 4,Southern,1,10885
2021-08-08,Group 4,Southern,2,446
2021-08-08,Group 4,Tairawhiti,1,1254
2021-08-08,Group 4,Tairawhiti,2,69
2021-08-08,Group 4,Taranaki,1,3174
2021-08-08,Group 4,Taranaki,2,174
2021-08-08,Group 4,Waikato,1,9224
2021-08-08,Group 4,Waikato,2,594
2021-08-08,Group 4,Wairarapa,1,908
2021-08-08,Group 4,Wairarapa,2,231
2021-08-08,Group 4,West Coast,1,704
2021-08-08,Group 4,West Coast,2,399
2021-08-08,Group 4,Whanganui,1,1228
2021-08-08,Group 4,Whanganui,2,339
2021-08-15,Group 1,Auckland Metro,1,286
2021-08-15,Group 1,Auckland Metro,2,275
2021-08-15,Group 1,Bay of Plenty,1,86
2021-08-15,Group 1,Bay of Plenty,2,39
2021-08-15,Group 1,Canterbury,1,188
2021-08-15,Group 1,Canterbury,2,174
2021-08-15,Group 1,Capital & Coast and Hutt Valley,1,165
2021-08-15,Group 1,Capital & Coast and Hutt Valley,2,82
2021-08-15,Group 1,Hawke's Bay,1,22
2021-08-15,Group 1,Hawke's Bay,2,11
2021-08-15,Group 1,Lakes,2,7
2021-08-15,Group 1,MidCentral,1,5
2021-08-15,Group 1,MidCentral,2,8
2021-08-15,Group 1,Nelson Marlborough,1,36
2021-08-15,Group 1,Nelson Marlborough,2,34
2021-08-15,Group 1,Northland,1,21
2021-08-15,Group 1,Northland,2,10
2021-08-15,Group 1,Other Sites,1,9
2021-08-15,Group 1,Other Sites,2,8
2021-08-15,Group 1,South Canterbury,1,14
2021-08-15,Group 1,South Canterbury,2,9
2021-08-15,Group 1,Southern,1,64
2021-08-15,Group 1,Southern,2,71
2021-08-15,Group 1,Tairawhiti,1,17
2021-08-15,Group 1,Taranaki,1,7
2021-08-15,Group 1,Taranaki,2,16
2021-08-15,Group 1,Waikato,1,10
2021-08-15,Group 1,Waikato,2,12
2021-08-15,Group 2,Auckland Metro,1,8849
2021-08-15,Group 2,Auckland Metro,2,8236
2021-08-15,Group 2,Bay of Plenty,1,584
2021-08-15,Group 2,Bay of Plenty,2,939
2021-08-15,Group 2,Canterbury,1,657
2021-08-15,Group 2,Canterbury,2,967
2021-08-15,Group 2,Capital & Coast and Hutt Valley,1,766
2021-08-15,Group 2,Capital & Coast and Hutt Valley,2,503
2021-08-15,Group 2,Hawke's Bay,1,288
2021-08-15,Group 2,Hawke's Bay,2,201
2021-08-15,Group 2,Lakes,1,22
2021-08-15,Group 2,Lakes,2,202
2021-08-15,Group 2,MidCentral,1,416
2021-08-15,Group 2,MidCentral,2,342
2021-08-15,Group 2,Nelson Marlborough,1,292
2021-08-15,Group 2,Nelson Marlborough,2,233
2021-08-15,Group 2,Northland,1,146
2021-08-15,Group 2,Northland,2,374
2021-08-15,Group 2,Other Sites,1,1940
2021-08-15,Group 2,Other Sites,2,1066
2021-08-15,Group 2,South Canterbury,1,64
2021-08-15,Group 2,South Canterbury,2,37
2021-08-15,Group 2,Southern,1,483
2021-08-15,Group 2,Southern,2,498
2021-08-15,Group 2,Tairawhiti,1,157
2021-08-15,Group 2,Tairawhiti,2,68
2021-08-15,Group 2,Taranaki,1,138
2021-08-15,Group 2,Taranaki,2,192
2021-08-15,Group 2,Waikato,1,1254
2021-08-15,Group 2,Waikato,2,1562
2021-08-15,Group 2,Wairarapa,1,52
2021-08-15,Group 2,Wairarapa,2,29
2021-08-15,Group 2,West Coast,1,8
2021-08-15,Group 2,West Coast,2,24
2021-08-15,Group 2,Whanganui,1,39
2021-08-15,Group 2,Whanganui,2,30
2021-08-15,Group 3,Auckland Metro,1,9943
2021-08-15,Group 3,Auckland Metro,2,9900
2021-08-15,Group 3,Bay of Plenty,1,3865
2021-08-15,Group 3,Bay of Plenty,2,2918
2021-08-15,Group 3,Canterbury,1,11202
2021-08-15,Group 3,Canterbury,2,7919
2021-08-15,Group 3,Capital & Coast and Hutt Valley,1,13020
2021-08-15,Group 3,Capital & Coast and Hutt Valley,2,6343
2021-08-15,Group 3,Hawke's Bay,1,2926
2021-08-15,Group 3,Hawke's Bay,2,2105
2021-08-15,Group 3,Lakes,1,338
2021-08-15,Group 3,Lakes,2,1230
2021-08-15,Group 3,MidCentral,1,1834
2021-08-15,Group 3,MidCentral,2,2746
2021-08-15,Group 3,Nelson Marlborough,1,1021
2021-08-15,Group 3,Nelson Marlborough,2,3254
2021-08-15,Group 3,Northland,1,1972
2021-08-15,Group 3,Northland,2,1784
2021-08-15,Group 3,Other Sites,1,16
2021-08-15,Group 3,Other Sites,2,324
2021-08-15,Group 3,South Canterbury,1,412
2021-08-15,Group 3,South Canterbury,2,944
2021-08-15,Group 3,Southern,1,5699
2021-08-15,Group 3,Southern,2,4002
2021-08-15,Group 3,Tairawhiti,1,403
2021-08-15,Group 3,Tairawhiti,2,507
2021-08-15,Group 3,Taranaki,1,968
2021-08-15,Group 3,Taranaki,2,2342
2021-08-15,Group 3,Waikato,1,6327
2021-08-15,Group 3,Waikato,2,4964
2021-08-15,Group 3,Wairarapa,1,583
2021-08-15,Group 3,Wairarapa,2,735
2021-08-15,Group 3,West Coast,1,540
2021-08-15,Group 3,West Coast,2,384
2021-08-15,Group 3,Whanganui,1,1027
2021-08-15,Group 3,Whanganui,2,1383
2021-08-15,Group 4,Auckland Metro,1,44416
2021-08-15,Group 4,Auckland Metro,2,14214
2021-08-15,Group 4,Bay of Plenty,1,4327
2021-08-15,Group 4,Bay of Plenty,2,586
2021-08-15,Group 4,Canterbury,1,9891
2021-08-15,Group 4,Canterbury,2,1686
2021-08-15,Group 4,Capital & Coast and Hutt Valley,1,11854
2021-08-15,Group 4,Capital & Coast and Hutt Valley,2,1097
2021-08-15,Group 4,Hawke's Bay,1,3983
2021-08-15,Group 4,Hawke's Bay,2,706
2021-08-15,Group 4,Lakes,1,1788
2021-08-15,Group 4,Lakes,2,1720
2021-08-15,Group 4,MidCentral,1,3185
2021-08-15,Group 4,MidCentral,2,621
2021-08-15,Group 4,Nelson Marlborough,1,5423
2021-08-15,Group 4,Nelson Marlborough,2,638
2021-08-15,Group 4,Northland,1,3256
2021-08-15,Group 4,Northland,2,1310
2021-08-15,Group 4,Other Sites,1,962
2021-08-15,Group 4,Other Sites,2,40
2021-08-15,Group 4,South Canterbury,1,1610
2021-08-15,Group 4,South Canterbury,2,379
2021-08-15,Group 4,Southern,1,14204
2021-08-15,Group 4,Southern,2,872
2021-08-15,Group 4,Tairawhiti,1,1382
2021-08-15,Group 4,Tairawhiti,2,134
2021-08-15,Group 4,Taranaki,1,1355
2021-08-15,Group 4,Taranaki,2,360
2021-08-15,Group 4,Waikato,1,12236
2021-08-15,Group 4,Waikato,2,1962
2021-08-15,Group 4,Wairarapa,1,1593
2021-08-15,Group 4,Wairarapa,2,454
2021-08-15,Group 4,West Coast,1,701
2021-08-15,Group 4,West Coast,2,124
2021-08-15,Group 4,Whanganui,1,1386
2021-08-15,Group 4,Whanganui,2,366
2021-08-22,Group 1,Auckland Metro,1,211
2021-08-22,Group 1,Auckland Metro,2,175
2021-08-22,Group 1,Bay of Plenty,1,142
2021-08-22,Group 1,Bay of Plenty,2,55
2021-08-22,Group 1,Canterbury,1,300
2021-08-22,Group 1,Canterbury,2,135
2021-08-22,Group 1,Capital & Coast and Hutt Valley,1,85
2021-08-22,Group 1,Capital & Coast and Hutt Valley,2,54
2021-08-22,Group 1,Hawke's Bay,1,13
2021-08-22,Group 1,Hawke's Bay,2,12
2021-08-22,Group 1,MidCentral,1,11
2021-08-22,Group 1,Nelson Marlborough,1,14
2021-08-22,Group 1,Nelson Marlborough,2,24
2021-08-22,Group 1,Northland,1,15
2021-08-22,Group 1,Northland,2,6
2021-08-22,Group 1,Other Sites,1,9
2021-08-22,Group 1,Other Sites,2,20
2021-08-22,Group 1,South Canterbury,1,13
2021-08-22,Group 1,South Canterbury,2,7
2021-08-22,Group 1,Southern,1,63
2021-08-22,Group 1,Southern,2,70
2021-08-22,Group 1,Tairawhiti,1,7
2021-08-22,Group 1,Taranaki,1,5
2021-08-22,Group 1,Taranaki,2,7
2021-08-22,Group 1,Waikato,1,16
2021-08-22,Group 1,Waikato,2,12
2021-08-22,Group 2,Auckland Metro,1,7291
2021-08-22,Group 2,Auckland Metro,2,6041
2021-08-22,Group 2,Bay of Plenty,1,676
2021-08-22,Group 2,Bay of Plenty,2,323
2021-08-22,Group 2,Canterbury,1,1344
2021-08-22,Group 2,Canterbury,2,491
2021-08-22,Group 2,Capital & Coast and Hutt Valley,1,1359
2021-08-22,Group 2,Capital & Coast and Hutt Valley,2,414
2021-08-22,Group 2,Hawke's Bay,1,704
2021-08-22,Group 2,Hawke's Bay,2,164
2021-08-22,Group 2,Lakes,1,113
2021-08-22,Group 2,Lakes,2,53
2021-08-22,Group 2,MidCentral,1,557
2021-08-22,Group 2,MidCentral,2,322
2021-08-22,Group 2,Nelson Marlborough,1,636
2021-08-22,Group 2,Nelson Marlborough,2,202
2021-08-22,Group 2,Northland,1,437
2021-08-22,Group 2,Northland,2,340
2021-08-22,Group 2,Other Sites,1,1327
2021-08-22,Group 2,Other Sites,2,93
2021-08-22,Group 2,South Canterbury,1,134
2021-08-22,Group 2,South Canterbury,2,76
2021-08-22,Group 2,Southern,1,898
2021-08-22,Group 2,Southern,2,535
2021-08-22,Group 2,Tairawhiti,1,228
2021-08-22,Group 2,Tairawhiti,2,75
2021-08-22,Group 2,Taranaki,1,279
2021-08-22,Group 2,Taranaki,2,150
2021-08-22,Group 2,Waikato,1,1322
2021-08-22,Group 2,Waikato,2,1247
2021-08-22,Group 2,Wairarapa,1,32
2021-08-22,Group 2,Wairarapa,2,38
2021-08-22,Group 2,West Coast,1,30
2021-08-22,Group 2,West Coast,2,8
2021-08-22,Group 2,Whanganui,1,300
2021-08-22,Group 2,Whanganui,2,21
2021-08-22,Group 3,Auckland Metro,1,6676
2021-08-22,Group 3,Auckland Metro,2,6648
2021-08-22,Group 3,Bay of Plenty,1,1858
2021-08-22,Group 3,Bay of Plenty,2,2643
2021-08-22,Group 3,Canterbury,1,6833
2021-08-22,Group 3,Canterbury,2,7853
2021-08-22,Group 3,Capital & Coast and Hutt Valley,1,5994
2021-08-22,Group 3,Capital & Coast and Hutt Valley,2,8112
2021-08-22,Group 3,Hawke's Bay,1,1884
2021-08-22,Group 3,Hawke's Bay,2,2918
2021-08-22,Group 3,Lakes,1,205
2021-08-22,Group 3,Lakes,2,564
2021-08-22,Group 3,MidCentral,1,1055
2021-08-22,Group 3,MidCentral,2,2116
2021-08-22,Group 3,Nelson Marlborough,1,617
2021-08-22,Group 3,Nelson Marlborough,2,2006
2021-08-22,Group 3,Northland,1,1009
2021-08-22,Group 3,Northland,2,1261
2021-08-22,Group 3,Other Sites,1,14
2021-08-22,Group 3,Other Sites,2,15
2021-08-22,Group 3,South Canterbury,1,141
2021-08-22,Group 3,South Canterbury,2,1202
2021-08-22,Group 3,Southern,1,2421
2021-08-22,Group 3,Southern,2,4789
2021-08-22,Group 3,Tairawhiti,1,393
2021-08-22,Group 3,Tairawhiti,2,399
2021-08-22,Group 3,Taranaki,1,786
2021-08-22,Group 3,Taranaki,2,1764
2021-08-22,Group 3,Waikato,1,4727
2021-08-22,Group 3,Waikato,2,4531
2021-08-22,Group 3,Wairarapa,1,312
2021-08-22,Group 3,Wairarapa,2,568
2021-08-22,Group 3,West Coast,1,391
2021-08-22,Group 3,West Coast,2,141
2021-08-22,Group 3,Whanganui,1,604
2021-08-22,Group 3,Whanganui,2,1351
2021-08-22,Group 4,Auckland Metro,1,41032
2021-08-22,Group 4,Auckland Metro,2,12008
2021-08-22,Group 4,Bay of Plenty,1,4382
2021-08-22,Group 4,Bay of Plenty,2,1218
2021-08-22,Group 4,Canterbury,1,13679
2021-08-22,Group 4,Canterbury,2,1903
2021-08-22,Group 4,Capital & Coast and Hutt Valley,1,15258
2021-08-22,Group 4,Capital & Coast and Hutt Valley,2,1645
2021-08-22,Group 4,Hawke's Bay,1,5066
2021-08-22,Group 4,Hawke's Bay,2,1247
2021-08-22,Group 4,Lakes,1,2027
2021-08-22,Group 4,Lakes,2,1153
2021-08-22,Group 4,MidCentral,1,4344
2021-08-22,Group 4,MidCentral,2,688
2021-08-22,Group 4,Nelson Marlborough,1,6746
2021-08-22,Group 4,Nelson Marlborough,2,997
2021-08-22,Group 4,Northland,1,3670
2021-08-22,Group 4,Northland,2,1030
2021-08-22,Group 4,Other Sites,1,1028
2021-08-22,Group 4,Other Sites,2,37
2021-08-22,Group 4,South Canterbury,1,1772
2021-08-22,Group 4,South Canterbury,2,796
2021-08-22,Group 4,Southern,1,14769
2021-08-22,Group 4,Southern,2,2028
2021-08-22,Group 4,Tairawhiti,1,2476
2021-08-22,Group 4,Tairawhiti,2,553
2021-08-22,Group 4,Taranaki,1,3215
2021-08-22,Group 4,Taranaki,2,386
2021-08-22,Group 4,Waikato,1,16148
2021-08-22,Group 4,Waikato,2,3434
2021-08-22,Group 4,Wairarapa,1,1338
2021-08-22,Group 4,Wairarapa,2,393
2021-08-22,Group 4,West Coast,1,750
2021-08-22,Group 4,West Coast,2,58
2021-08-22,Group 4,Whanganui,1,1728
2021-08-22,Group 4,Whanganui,2,692
2021-08-29,Group 1,Auckland Metro,1,345
2021-08-29,Group 1,Auckland Metro,2,274
2021-08-29,Group 1,Bay of Plenty,1,267
2021-08-29,Group 1,Bay of Plenty,2,57
2021-08-29,Group 1,Canterbury,1,278
2021-08-29,Group 1,Canterbury,2,182
2021-08-29,Group 1,Capital & Coast and Hutt Valley,1,103
2021-08-29,Group 1,Capital & Coast and Hutt Valley,2,110
2021-08-29,Group 1,Hawke's Bay,1,18
2021-08-29,Group 1,Hawke's Bay,2,8
2021-08-29,Group 1,Lakes,2,12
2021-08-29,Group 1,MidCentral,1,5
2021-08-29,Group 1,MidCentral,2,6
2021-08-29,Group 1,Nelson Marlborough,1,35
2021-08-29,Group 1,Nelson Marlborough,2,22
2021-08-29,Group 1,Northland,1,26
2021-08-29,Group 1,Northland,2,13
2021-08-29,Group 1,Other Sites,1,40
2021-08-29,Group 1,Other Sites,2,12
2021-08-29,Group 1,South Canterbury,1,13
2021-08-29,Group 1,South Canterbury,2,14
2021-08-29,Group 1,Southern,1,73
2021-08-29,Group 1,Southern,2,124
2021-08-29,Group 1,Tairawhiti,2,5
2021-08-29,Group 1,Taranaki,1,93
2021-08-29,Group 1,Taranaki,2,8
2021-08-29,Group 1,Waikato,1,26
2021-08-29,Group 1,Waikato,2,16
2021-08-29,Group 2,Auckland Metro,1,8501
2021-08-29,Group 2,Auckland Metro,2,9194
2021-08-29,Group 2,Bay of Plenty,1,1471
2021-08-29,Group 2,Bay of Plenty,2,502
2021-08-29,Group 2,Canterbury,1,6766
2021-08-29,Group 2,Canterbury,2,904
2021-08-29,Group 2,Capital & Coast and Hutt Valley,1,3763
2021-08-29,Group 2,Capital & Coast and Hutt Valley,2,739
2021-08-29,Group 2,Hawke's Bay,1,586
2021-08-29,Group 2,Hawke's Bay,2,161
2021-08-29,Group 2,Lakes,1,168
2021-08-29,Group 2,Lakes,2,94
2021-08-29,Group 2,MidCentral,1,806
2021-08-29,Group 2,MidCentral,2,399
2021-08-29,Group 2,Nelson Marlborough,1,1389
2021-08-29,Group 2,Nelson Marlborough,2,387
2021-08-29,Group 2,Northland,1,685
2021-08-29,Group 2,Northland,2,419
2021-08-29,Group 2,Other Sites,1,2623
2021-08-29,Group 2,Other Sites,2,188
2021-08-29,Group 2,South Canterbury,1,129
2021-08-29,Group 2,South Canterbury,2,105
2021-08-29,Group 2,Southern,1,1628
2021-08-29,Group 2,Southern,2,1064
2021-08-29,Group 2,Tairawhiti,1,491
2021-08-29,Group 2,Tairawhiti,2,510
2021-08-29,Group 2,Taranaki,1,1086
2021-08-29,Group 2,Taranaki,2,150
2021-08-29,Group 2,Waikato,1,1289
2021-08-29,Group 2,Waikato,2,1474
2021-08-29,Group 2,Wairarapa,1,104
2021-08-29,Group 2,Wairarapa,2,42
2021-08-29,Group 2,West Coast,1,37
2021-08-29,Group 2,West Coast,2,17
2021-08-29,Group 2,Whanganui,1,347
2021-08-29,Group 2,Whanganui,2,94
2021-08-29,Group 3,Auckland Metro,1,8352
2021-08-29,Group 3,Auckland Metro,2,9925
2021-08-29,Group 3,Bay of Plenty,1,2505
2021-08-29,Group 3,Bay of Plenty,2,4617
2021-08-29,Group 3,Canterbury,1,7065
2021-08-29,Group 3,Canterbury,2,11541
2021-08-29,Group 3,Capital & Coast and Hutt Valley,1,6184
2021-08-29,Group 3,Capital & Coast and Hutt Valley,2,12797
2021-08-29,Group 3,Hawke's Bay,1,2146
2021-08-29,Group 3,Hawke's Bay,2,3419
2021-08-29,Group 3,Lakes,1,339
2021-08-29,Group 3,Lakes,2,601
2021-08-29,Group 3,MidCentral,1,1286
2021-08-29,Group 3,MidCentral,2,2794
2021-08-29,Group 3,Nelson Marlborough,1,1128
2021-08-29,Group 3,Nelson Marlborough,2,3950
2021-08-29,Group 3,Northland,1,1507
2021-08-29,Group 3,Northland,2,2089
2021-08-29,Group 3,Other Sites,1,47
2021-08-29,Group 3,Other Sites,2,59
2021-08-29,Group 3,South Canterbury,1,185
2021-08-29,Group 3,South Canterbury,2,923
2021-08-29,Group 3,Southern,1,3221
2021-08-29,Group 3,Southern,2,8404
2021-08-29,Group 3,Tairawhiti,1,284
2021-08-29,Group 3,Tairawhiti,2,506
2021-08-29,Group 3,Taranaki,1,1134
2021-08-29,Group 3,Taranaki,2,1979
2021-08-29,Group 3,Waikato,1,5242
2021-08-29,Group 3,Waikato,2,6227
2021-08-29,Group 3,Wairarapa,1,378
2021-08-29,Group 3,Wairarapa,2,732
2021-08-29,Group 3,West Coast,1,422
2021-08-29,Group 3,West Coast,2,262
2021-08-29,Group 3,Whanganui,1,991
2021-08-29,Group 3,Whanganui,2,1272
2021-08-29,Group 4,Auckland Metro,1,100771
2021-08-29,Group 4,Auckland Metro,2,22442
2021-08-29,Group 4,Bay of Plenty,1,9022
2021-08-29,Group 4,Bay of Plenty,2,1696
2021-08-29,Group 4,Canterbury,1,29240
2021-08-29,Group 4,Canterbury,2,5249
2021-08-29,Group 4,Capital & Coast and Hutt Valley,1,39353
2021-08-29,Group 4,Capital & Coast and Hutt Valley,2,4639
2021-08-29,Group 4,Hawke's Bay,1,12327
2021-08-29,Group 4,Hawke's Bay,2,2243
2021-08-29,Group 4,Lakes,1,4864
2021-08-29,Group 4,Lakes,2,1704
2021-08-29,Group 4,MidCentral,1,11186
2021-08-29,Group 4,MidCentral,2,1998
2021-08-29,Group 4,Nelson Marlborough,1,15603
2021-08-29,Group 4,Nelson Marlborough,2,2980
2021-08-29,Group 4,Northland,1,10395
2021-08-29,Group 4,Northland,2,2543
2021-08-29,Group 4,Other Sites,1,3064
2021-08-29,Group 4,Other Sites,2,145
2021-08-29,Group 4,South Canterbury,1,4798
2021-08-29,Group 4,South Canterbury,2,933
2021-08-29,Group 4,Southern,1,30117
2021-08-29,Group 4,Southern,2,6189
2021-08-29,Group 4,Tairawhiti,1,3262
2021-08-29,Group 4,Tairawhiti,2,911
2021-08-29,Group 4,Taranaki,1,9041
2021-08-29,Group 4,Taranaki,2,1081
2021-08-29,Group 4,Waikato,1,32120
2021-08-29,Group 4,Waikato,2,6698
2021-08-29,Group 4,Wairarapa,1,2305
2021-08-29,Group 4,Wairarapa,2,776
2021-08-29,Group 4,West Coast,1,1516
2021-08-29,Group 4,West Coast,2,586
2021-08-29,Group 4,Whanganui,1,4345
2021-08-29,Group 4,Whanganui,2,1155
2021-09-05,Group 1,Auckland Metro,1,294
2021-09-05,Group 1,Auckland Metro,2,347
2021-09-05,Group 1,Bay of Plenty,1,19
2021-09-05,Group 1,Bay of Plenty,2,71
2021-09-05,Group 1,Canterbury,1,144
2021-09-05,Group 1,Canterbury,2,187
2021-09-05,Group 1,Capital & Coast and Hutt Valley,1,60
2021-09-05,Group 1,Capital & Coast and Hutt Valley,2,176
2021-09-05,Group 1,Hawke's Bay,1,28
2021-09-05,Group 1,Hawke's Bay,2,12
2021-09-05,Group 1,Lakes,1,5
2021-09-05,Group 1,MidCentral,2,11
2021-09-05,Group 1,Nelson Marlborough,1,13
2021-09-05,Group 1,Nelson Marlborough,2,35
2021-09-05,Group 1,Northland,1,25
2021-09-05,Group 1,Northland,2,15
2021-09-05,Group 1,Other Sites,1,16
2021-09-05,Group 1,Other Sites,2,10
2021-09-05,Group 1,South Canterbury,1,7
2021-09-05,Group 1,South Canterbury,2,8
2021-09-05,Group 1,Southern,1,28
2021-09-05,Group 1,Southern,2,102
2021-09-05,Group 1,Tairawhiti,1,17
2021-09-05,Group 1,Tairawhiti,2,6
2021-09-05,Group 1,Taranaki,1,8
2021-09-05,Group 1,Taranaki,2,10
2021-09-05,Group 1,Waikato,1,19
2021-09-05,Group 1,Waikato,2,17
2021-09-05,Group 2,Auckland Metro,1,4929
2021-09-05,Group 2,Auckland Metro,2,8804
2021-09-05,Group 2,Bay of Plenty,1,416
2021-09-05,Group 2,Bay of Plenty,2,526
2021-09-05,Group 2,Canterbury,1,3830
2021-09-05,Group 2,Canterbury,2,772
2021-09-05,Group 2,Capital & Coast and Hutt Valley,1,1434
2021-09-05,Group 2,Capital & Coast and Hutt Valley,2,664
2021-09-05,Group 2,Hawke's Bay,1,141
2021-09-05,Group 2,Hawke's Bay,2,250
2021-09-05,Group 2,Lakes,1,42
2021-09-05,Group 2,Lakes,2,50
2021-09-05,Group 2,MidCentral,1,388
2021-09-05,Group 2,MidCentral,2,424
2021-09-05,Group 2,Nelson Marlborough,1,298
2021-09-05,Group 2,Nelson Marlborough,2,269
2021-09-05,Group 2,Northland,1,166
2021-09-05,Group 2,Northland,2,443
2021-09-05,Group 2,Other Sites,1,1402
2021-09-05,Group 2,Other Sites,2,376
2021-09-05,Group 2,South Canterbury,1,86
2021-09-05,Group 2,South Canterbury,2,44
2021-09-05,Group 2,Southern,1,469
2021-09-05,Group 2,Southern,2,683
2021-09-05,Group 2,Tairawhiti,1,62
2021-09-05,Group 2,Tairawhiti,2,169
2021-09-05,Group 2,Taranaki,1,178
2021-09-05,Group 2,Taranaki,2,120
2021-09-05,Group 2,Waikato,1,520
2021-09-05,Group 2,Waikato,2,1113
2021-09-05,Group 2,Wairarapa,1,37
2021-09-05,Group 2,Wairarapa,2,36
2021-09-05,Group 2,West Coast,1,19
2021-09-05,Group 2,West Coast,2,15
2021-09-05,Group 2,Whanganui,1,103
2021-09-05,Group 2,Whanganui,2,47
2021-09-05,Group 3,Auckland Metro,1,7537
2021-09-05,Group 3,Auckland Metro,2,12614
2021-09-05,Group 3,Bay of Plenty,1,2440
2021-09-05,Group 3,Bay of Plenty,2,3879
2021-09-05,Group 3,Canterbury,1,5743
2021-09-05,Group 3,Canterbury,2,10374
2021-09-05,Group 3,Capital & Coast and Hutt Valley,1,3370
2021-09-05,Group 3,Capital & Coast and Hutt Valley,2,10248
2021-09-05,Group 3,Hawke's Bay,1,1559
2021-09-05,Group 3,Hawke's Bay,2,2600
2021-09-05,Group 3,Lakes,1,377
2021-09-05,Group 3,Lakes,2,442
2021-09-05,Group 3,MidCentral,1,851
2021-09-05,Group 3,MidCentral,2,2068
2021-09-05,Group 3,Nelson Marlborough,1,497
2021-09-05,Group 3,Nelson Marlborough,2,1608
2021-09-05,Group 3,Northland,1,1361
2021-09-05,Group 3,Northland,2,2089
2021-09-05,Group 3,Other Sites,1,20
2021-09-05,Group 3,Other Sites,2,44
2021-09-05,Group 3,South Canterbury,1,197
2021-09-05,Group 3,South Canterbury,2,536
2021-09-05,Group 3,Southern,1,1471
2021-09-05,Group 3,Southern,2,6239
2021-09-05,Group 3,Tairawhiti,1,184
2021-09-05,Group 3,Tairawhiti,2,459
2021-09-05,Group 3,Taranaki,1,1544
2021-09-05,Group 3,Taranaki,2,1759
2021-09-05,Group 3,Waikato,1,3378
2021-09-05,Group 3,Waikato,2,6283
2021-09-05,Group 3,Wairarapa,1,156
2021-09-05,Group 3,Wairarapa,2,524
2021-09-05,Group 3,West Coast,1,192
2021-09-05,Group 3,West Coast,2,461
2021-09-05,Group 3,Whanganui,1,430
2021-09-05,Group 3,Whanganui,2,877
2021-09-05,Group 4,Auckland Metro,1,122349
2021-09-05,Group 4,Auckland Metro,2,34152
2021-09-05,Group 4,Bay of Plenty,1,11838
2021-09-05,Group 4,Bay of Plenty,2,2808
2021-09-05,Group 4,Canterbury,1,36217
2021-09-05,Group 4,Canterbury,2,6381
2021-09-05,Group 4,Capital & Coast and Hutt Valley,1,45961
2021-09-05,Group 4,Capital & Coast and Hutt Valley,2,6272
2021-09-05,Group 4,Hawke's Bay,1,11378
2021-09-05,Group 4,Hawke's Bay,2,2180
2021-09-05,Group 4,Lakes,1,6804
2021-09-05,Group 4,Lakes,2,1522
2021-09-05,Group 4,MidCentral,1,10542
2021-09-05,Group 4,MidCentral,2,2261
2021-09-05,Group 4,Nelson Marlborough,1,7858
2021-09-05,Group 4,Nelson Marlborough,2,3481
2021-09-05,Group 4,Northland,1,10167
2021-09-05,Group 4,Northland,2,2452
2021-09-05,Group 4,Other Sites,1,1885
2021-09-05,Group 4,Other Sites,2,218
2021-09-05,Group 4,South Canterbury,1,4514
2021-09-05,Group 4,South Canterbury,2,926
2021-09-05,Group 4,Southern,1,26352
2021-09-05,Group 4,Southern,2,9400
2021-09-05,Group 4,Tairawhiti,1,2084
2021-09-05,Group 4,Tairawhiti,2,1172
2021-09-05,Group 4,Taranaki,1,5488
2021-09-05,Group 4,Taranaki,2,2055
2021-09-05,Group 4,Waikato,1,29273
2021-09-05,Group 4,Waikato,2,7733
