SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
104100,Matawaia-Taumarere,Northland,Maori,5-11,161,42,6,NA,NA,26%,<5%,NA
104200,Russell Peninsula,Northland,Maori,12+,74,59,59,54,40,80%,80%,74%
104300,Opua (Far North District),Northland,Maori,12+,173,132,126,111,62,76%,73%,56%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,395,339,325,290,182,86%,82%,63%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,63,11,Masked,NA,NA,17%,<5%,NA
104500,Moerewa,Northland,Maori,12+,"1,180","1,004",960,821,423,85%,81%,52%
104500,Moerewa,Northland,Maori,5-11,255,33,9,NA,NA,13%,<5%,NA
104600,Kawakawa,Northland,Maori,12+,805,717,677,582,298,89%,84%,51%
104600,Kawakawa,Northland,Maori,5-11,169,33,Masked,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,Maori,12+,245,189,181,156,85,77%,74%,54%
104700,Maromaku,Northland,Maori,5-11,60,21,Masked,NA,NA,35%,5%,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,597,546,520,435,235,91%,87%,54%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,126,28,Masked,NA,NA,22%,<5%,NA
104900,Whangaruru,Northland,Maori,12+,654,570,554,481,269,87%,85%,56%
104900,Whangaruru,Northland,Maori,5-11,125,47,6,NA,NA,38%,<5%,NA
105100,Matarau,Northland,Maori,12+,357,317,309,267,144,89%,87%,54%
105100,Matarau,Northland,Maori,5-11,87,25,8,NA,NA,29%,9%,NA
105200,Hikurangi,Northland,Maori,12+,461,416,398,331,166,90%,86%,50%
105200,Hikurangi,Northland,Maori,5-11,140,44,11,NA,NA,31%,8%,NA
105300,Kauri,Northland,Maori,12+,233,203,200,178,108,87%,86%,61%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,28%,9%,NA
105400,Maungatapere,Northland,Maori,12+,429,398,383,328,200,93%,89%,61%
105400,Maungatapere,Northland,Maori,5-11,102,37,13,NA,NA,36%,13%,NA
105500,Kamo West,Northland,Maori,12+,395,361,357,299,176,91%,90%,59%
105500,Kamo West,Northland,Maori,5-11,98,38,14,NA,NA,39%,14%,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,220,204,195,169,102,93%,89%,60%
105700,Kiripaka,Northland,Maori,12+,180,154,149,133,71,86%,83%,53%
105800,Kamo East,Northland,Maori,12+,924,834,800,671,303,90%,87%,45%
105800,Kamo East,Northland,Maori,5-11,251,67,13,NA,NA,27%,5%,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,86,82,73,42,87%,83%,58%
105900,Granfield Reserve,Northland,Maori,12+,463,431,412,355,199,93%,89%,56%
105900,Granfield Reserve,Northland,Maori,5-11,86,29,7,NA,NA,34%,8%,NA
106000,Kamo Central,Northland,Maori,12+,428,395,383,326,174,92%,89%,53%
106000,Kamo Central,Northland,Maori,5-11,86,35,10,NA,NA,41%,12%,NA
106100,Whau Valley,Northland,Maori,12+,608,551,535,473,256,91%,88%,54%
106100,Whau Valley,Northland,Maori,5-11,126,44,10,NA,NA,35%,8%,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,40,Masked,Masked,36,21,>95%,>95%,58%
106200,Tikipunga North,Northland,Maori,12+,954,864,827,699,336,91%,87%,48%
106200,Tikipunga North,Northland,Maori,5-11,274,72,8,NA,NA,26%,<5%,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,81,72,70,60,33,89%,86%,55%
106300,Pukenui,Northland,Maori,12+,173,157,154,129,87,91%,89%,67%
106300,Pukenui,Northland,Maori,5-11,49,26,Masked,NA,NA,53%,10%,NA
106400,Otangarei,Northland,Maori,12+,"1,271","1,067",980,819,346,84%,77%,42%
106400,Otangarei,Northland,Maori,5-11,270,38,Masked,NA,NA,14%,<5%,NA
106400,Otangarei,Northland,Pacific Peoples,12+,54,41,39,37,18,76%,72%,49%
106500,Tikipunga South,Northland,Maori,12+,"1,164","1,074","1,030",871,454,92%,88%,52%
106500,Tikipunga South,Northland,Maori,5-11,294,104,20,NA,NA,35%,7%,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,83,Masked,78,70,33,>95%,94%,47%
106600,Kensington (Whangarei District),Northland,Maori,12+,711,625,603,547,298,88%,85%,54%
106600,Kensington (Whangarei District),Northland,Maori,5-11,129,25,9,NA,NA,19%,7%,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,62,Masked,Masked,58,32,>95%,>95%,55%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,139,124,119,106,58,89%,86%,55%
106800,Mairtown,Northland,Maori,12+,525,465,452,400,246,89%,86%,62%
106800,Mairtown,Northland,Maori,5-11,97,31,6,NA,NA,32%,6%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,57,44,44,41,24,77%,77%,59%
106900,Maunu-Horahora,Northland,Maori,12+,513,467,457,394,237,91%,89%,60%
106900,Maunu-Horahora,Northland,Maori,5-11,111,43,13,NA,NA,39%,12%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,42,33,33,29,24,79%,79%,83%
107000,Woodhill-Vinetown,Northland,Maori,12+,720,609,582,509,285,85%,81%,56%
107000,Woodhill-Vinetown,Northland,Maori,5-11,116,32,10,NA,NA,28%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,83,Masked,Masked,70,41,>95%,>95%,59%
107100,Whangarei Central,Northland,Maori,12+,259,225,216,195,102,87%,83%,52%
107200,Riverside,Northland,Maori,12+,425,362,356,320,168,85%,84%,52%
107200,Riverside,Northland,Maori,5-11,76,30,Masked,NA,NA,39%,7%,NA
107200,Riverside,Northland,Pacific Peoples,12+,44,Masked,Masked,36,19,>95%,>95%,53%
107300,Raumanga,Northland,Maori,12+,"1,425","1,237","1,163",955,412,87%,82%,43%
107300,Raumanga,Northland,Maori,5-11,348,79,14,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,97,92,86,72,35,95%,89%,49%
107400,Tarewa,Northland,Maori,12+,859,734,705,588,294,85%,82%,50%
107400,Tarewa,Northland,Maori,5-11,237,59,12,NA,NA,25%,5%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,759,682,651,568,290,90%,86%,51%
107500,Morningside (Whangarei District),Northland,Maori,5-11,133,46,17,NA,NA,35%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,45,45,41,23,92%,92%,56%
107600,Ngunguru,Northland,Maori,12+,154,133,132,121,73,86%,86%,60%
107700,Otaika-Portland,Northland,Maori,12+,299,248,235,205,123,83%,79%,60%
107700,Otaika-Portland,Northland,Maori,5-11,54,18,9,NA,NA,33%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,234,208,206,166,88,89%,88%,53%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,57,11,Masked,NA,NA,19%,9%,NA
108000,Pataua,Northland,Maori,12+,194,154,150,135,68,79%,77%,50%
108000,Pataua,Northland,Maori,5-11,42,9,Masked,NA,NA,21%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,241,226,220,198,127,94%,91%,64%
108100,Onerahi Park,Northland,Maori,5-11,50,17,8,NA,NA,34%,16%,NA
108200,Sherwood Rise,Northland,Maori,12+,612,551,529,454,231,90%,86%,51%
108200,Sherwood Rise,Northland,Maori,5-11,156,39,13,NA,NA,25%,8%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,40,Masked,Masked,37,17,>95%,>95%,46%
108300,Onerahi,Northland,Maori,12+,580,507,484,405,187,87%,83%,46%
108300,Onerahi,Northland,Maori,5-11,156,37,14,NA,NA,24%,9%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,41,41,37,18,84%,84%,49%
108500,Parua Bay,Northland,Maori,12+,272,254,251,220,147,93%,92%,67%
108500,Parua Bay,Northland,Maori,5-11,59,26,6,NA,NA,44%,10%,NA
108600,Bream Bay,Northland,Maori,12+,349,298,284,249,143,85%,81%,57%
108600,Bream Bay,Northland,Maori,5-11,67,17,6,NA,NA,25%,9%,NA
108700,Marsden Bay,Northland,Maori,12+,305,Masked,286,246,145,>95%,94%,59%
108700,Marsden Bay,Northland,Maori,5-11,76,21,12,NA,NA,28%,16%,NA
108800,Ruakaka,Northland,Maori,12+,591,558,538,456,235,94%,91%,52%
108800,Ruakaka,Northland,Maori,5-11,137,39,8,NA,NA,28%,6%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,49,49,45,28,94%,94%,62%
108900,Bream Head,Northland,Maori,12+,89,82,82,77,56,92%,92%,73%
109000,Waipu,Northland,Maori,12+,298,244,240,217,130,82%,81%,60%
109000,Waipu,Northland,Maori,5-11,47,10,Masked,NA,NA,21%,11%,NA
109000,Waipu,Northland,Pacific Peoples,12+,40,35,35,30,12,88%,88%,40%
109100,Kaipara Coastal,Northland,Maori,12+,878,679,642,553,272,77%,73%,49%
109100,Kaipara Coastal,Northland,Maori,5-11,160,40,12,NA,NA,25%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,50,49,43,14,94%,92%,33%
109200,Maungaru,Northland,Maori,12+,256,224,215,187,93,88%,84%,50%
109200,Maungaru,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,5%,NA
109300,Dargaville,Northland,Maori,12+,"1,348","1,111","1,042",906,406,82%,77%,45%
109300,Dargaville,Northland,Maori,5-11,272,45,13,NA,NA,17%,<5%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,201,Masked,187,167,68,>95%,93%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,42,13,Masked,NA,NA,31%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,471,397,383,329,193,84%,81%,59%
109400,Ruawai-Matakohe,Northland,Maori,5-11,101,23,6,NA,NA,23%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,178,135,130,119,67,76%,73%,56%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,41,9,0,NA,NA,22%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,178,165,158,133,72,93%,89%,54%
109600,Maungaturoto,Northland,Maori,5-11,52,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,418,328,315,263,140,78%,75%,53%
109700,Kaiwaka,Northland,Maori,5-11,92,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,179,141,138,121,64,79%,77%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,51,11,6,NA,NA,22%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,160,140,133,116,71,88%,83%,61%
109900,Mangawhai Heads,Northland,Maori,5-11,43,17,6,NA,NA,40%,14%,NA
110100,Mangawhai,Northland,Maori,12+,71,63,62,50,29,89%,87%,58%
110200,Okahukura Peninsula,Waitemata,Maori,12+,178,150,145,117,48,84%,81%,41%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,47,8,Masked,NA,NA,17%,9%,NA
110400,Cape Rodney,Waitemata,Maori,12+,367,331,328,289,159,90%,89%,55%
110400,Cape Rodney,Waitemata,Maori,5-11,81,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,41,38,35,17,82%,76%,49%
110500,Wellsford,Waitemata,Maori,12+,291,236,226,195,87,81%,78%,45%
110500,Wellsford,Waitemata,Maori,5-11,68,13,6,NA,NA,19%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,69,63,62,59,20,91%,90%,34%
110700,South Head,Waitemata,Maori,12+,360,320,313,277,137,89%,87%,49%
110700,South Head,Waitemata,Maori,5-11,78,21,Masked,NA,NA,27%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,52,Masked,47,42,25,>95%,90%,60%
110800,Kaipara Hills,Waitemata,Maori,12+,252,220,211,184,84,87%,84%,46%
110800,Kaipara Hills,Waitemata,Maori,5-11,50,16,Masked,NA,NA,32%,8%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,78,66,63,55,26,85%,81%,47%
111100,Warkworth West,Waitemata,Maori,12+,145,131,129,109,54,90%,89%,50%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,82,Masked,Masked,81,52,>95%,>95%,64%
111200,Puhoi Valley,Waitemata,Maori,12+,191,173,170,144,67,91%,89%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,63,Masked,Masked,64,37,>95%,>95%,58%
111300,Warkworth East,Waitemata,Maori,12+,194,174,170,147,71,90%,88%,48%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,160,Masked,Masked,170,100,>95%,>95%,59%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,26,Masked,NA,NA,57%,9%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,79,74,73,65,47,94%,92%,72%
111600,Te Kuru,Waitemata,Maori,12+,149,Masked,Masked,124,62,>95%,>95%,50%
111600,Te Kuru,Waitemata,Maori,5-11,43,18,Masked,NA,NA,42%,<5%,NA
111700,Snells Beach,Waitemata,Maori,12+,235,222,221,182,108,94%,94%,59%
111700,Snells Beach,Waitemata,Pacific Peoples,12+,103,Masked,Masked,93,48,>95%,>95%,52%
111800,Barrier Islands,Auckland,Maori,12+,181,151,147,131,87,83%,81%,66%
111800,Barrier Islands,Auckland,Maori,5-11,40,12,Masked,NA,NA,30%,8%,NA
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,35,21,>95%,>95%,60%
112100,Wainui-Waiwera,Waitemata,Maori,12+,98,Masked,91,86,51,>95%,93%,59%
112200,Parakai,Waitemata,Maori,12+,186,171,165,131,58,92%,89%,44%
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,97,59,>95%,>95%,61%
112400,Helensville,Waitemata,Maori,12+,416,359,344,298,159,86%,83%,53%
112400,Helensville,Waitemata,Maori,5-11,95,35,9,NA,NA,37%,9%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,103,Masked,Masked,100,60,>95%,>95%,60%
112500,Waitoki,Waitemata,Maori,12+,59,53,53,48,27,90%,90%,56%
112600,Waikoukou Valley,Waitemata,Maori,12+,85,Masked,Masked,67,35,>95%,>95%,52%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,Masked,149,87,>95%,>95%,58%
112700,Orewa North,Waitemata,Pacific Peoples,12+,64,58,57,52,33,91%,89%,63%
112800,Hatfields Beach,Waitemata,Maori,12+,106,99,99,82,52,93%,93%,63%
112900,Orewa South,Waitemata,Maori,12+,128,Masked,120,109,64,>95%,94%,59%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,57,33,88%,88%,58%
113000,Orewa Central,Waitemata,Maori,12+,150,139,136,122,82,93%,91%,67%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,69,58,58,56,34,84%,84%,61%
113100,Millwater North,Waitemata,Maori,12+,73,Masked,Masked,54,41,>95%,>95%,76%
113200,Waipatukahu,Waitemata,Maori,12+,152,137,136,126,79,90%,89%,63%
113300,Millwater South,Waitemata,Maori,12+,129,118,115,89,54,91%,89%,61%
113300,Millwater South,Waitemata,Maori,5-11,41,20,Masked,NA,NA,49%,10%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,147,131,126,113,46,89%,86%,41%
113500,Dairy Flat West,Waitemata,Maori,12+,51,43,43,37,22,84%,84%,59%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,77,43,>95%,>95%,56%
113600,Kingsway,Waitemata,Pacific Peoples,12+,44,Masked,Masked,44,19,>95%,>95%,43%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,50,44,44,36,16,88%,88%,44%
113900,Red Beach West,Waitemata,Maori,12+,109,100,96,79,53,92%,88%,67%
114000,Red Beach East,Waitemata,Maori,12+,184,Masked,Masked,158,98,>95%,>95%,62%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,51,Masked,Masked,47,29,>95%,>95%,62%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,100,84,83,70,36,84%,83%,51%
114200,Waimauku,Waitemata,Maori,12+,78,Masked,Masked,67,42,>95%,>95%,63%
114400,Vipond,Waitemata,Maori,12+,173,Masked,164,132,80,>95%,95%,61%
114400,Vipond,Waitemata,Maori,5-11,49,13,6,NA,NA,27%,12%,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,40,Masked,Masked,33,23,>95%,>95%,70%
114500,Muriwai,Waitemata,Maori,12+,85,Masked,Masked,73,44,>95%,>95%,60%
114600,Stanmore Bay West,Waitemata,Maori,12+,184,173,168,150,80,94%,91%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,43,26,9,NA,NA,60%,21%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,107,Masked,101,88,44,>95%,94%,50%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,66,Masked,Masked,56,34,>95%,>95%,61%
114800,Okura Bush,Waitemata,Maori,12+,64,59,56,49,26,92%,88%,53%
114900,Whangaparoa Central,Waitemata,Maori,12+,247,224,220,192,88,91%,89%,46%
114900,Whangaparoa Central,Waitemata,Maori,5-11,57,28,11,NA,NA,49%,19%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,48,44,44,39,22,92%,92%,56%
115000,Kumeu-Huapai,Waitemata,Maori,12+,240,Masked,Masked,217,125,>95%,>95%,58%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,69,45,15,NA,NA,65%,22%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,150,Masked,Masked,131,89,>95%,>95%,68%
115100,Stanmore Bay East,Waitemata,Maori,12+,205,188,183,157,77,92%,89%,49%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,41,38,37,32,22,93%,90%,69%
115200,Manly West,Waitemata,Maori,12+,155,Masked,145,125,61,>95%,94%,49%
115200,Manly West,Waitemata,Pacific Peoples,12+,43,Masked,40,37,14,>95%,93%,38%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,Masked,Masked,57,29,>95%,>95%,51%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,88,Masked,Masked,83,49,>95%,>95%,59%
115500,Coatesville,Waitemata,Maori,12+,70,64,61,55,30,91%,87%,55%
115600,Dairy Flat South,Waitemata,Maori,12+,60,54,54,47,25,90%,90%,53%
115700,Gulf Harbour North,Waitemata,Maori,12+,113,Masked,Masked,92,63,>95%,>95%,68%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,41,19,>95%,>95%,46%
115800,Manly East,Waitemata,Maori,12+,197,172,169,156,93,87%,86%,60%
115800,Manly East,Waitemata,Maori,5-11,51,30,13,NA,NA,59%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,67,55,55,50,22,82%,82%,44%
115900,Riverhead,Waitemata,Maori,12+,188,164,161,143,75,87%,86%,52%
115900,Riverhead,Waitemata,Maori,5-11,43,24,13,NA,NA,56%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,67,Masked,Masked,60,43,>95%,>95%,72%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,68,38,>95%,>95%,56%
116000,Army Bay,Waitemata,Pacific Peoples,12+,41,Masked,Masked,36,25,>95%,>95%,69%
116100,Kumeu Rural East,Waitemata,Maori,12+,186,169,166,143,87,91%,89%,61%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,93,Masked,Masked,81,47,>95%,>95%,58%
116200,Gulf Harbour South,Waitemata,Maori,12+,63,56,54,49,31,89%,86%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,44,39,38,36,23,89%,86%,64%
116400,Taupaki,Waitemata,Maori,12+,91,Masked,Masked,79,43,>95%,>95%,54%
116600,Paremoremo East,Waitemata,Maori,12+,115,Masked,Masked,102,57,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,104,95,93,83,47,91%,89%,57%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,48,Masked,Masked,45,30,>95%,>95%,67%
