DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,European or Other,25-29,Male,10443,10369,"10,314","6,551",10769
Auckland,European or Other,25-29,Unknown/Other,50,50,50,33,23
Auckland,European or Other,30-34,Female,9611,9562,"9,518","7,082",10714
Auckland,European or Other,30-34,Male,10411,10325,"10,255","6,800",10361
Auckland,European or Other,30-34,Unknown/Other,38,38,38,25,22
Auckland,European or Other,35-39,Female,7634,7582,"7,545","5,845",8521
Auckland,European or Other,35-39,Male,8320,8258,"8,208","5,894",8574
Auckland,European or Other,35-39,Unknown/Other,16,15,15,10,15
Auckland,European or Other,40-44,Female,7108,7065,"7,045","5,745",8032
Auckland,European or Other,40-44,Male,7475,7423,"7,392","5,691",8027
Auckland,European or Other,45-49,Female,7877,7842,"7,815","6,640",8961
Auckland,European or Other,45-49,Male,8008,7952,"7,919","6,405",8951
Auckland,European or Other,5-11,Female,5379,3027,NA,NA,7739
Auckland,European or Other,5-11,Male,5741,3228,NA,NA,8273
Auckland,European or Other,50-54,Female,8138,8104,"8,079","7,049",8362
Auckland,European or Other,50-54,Male,8564,8520,"8,490","7,198",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7400,7364,"7,337","6,514",8093
Auckland,European or Other,55-59,Male,8093,8046,"8,012","6,896",8644
Auckland,European or Other,60-64,Female,6741,6711,"6,685","6,052",6988
Auckland,European or Other,60-64,Male,7239,7199,"7,169","6,369",7440
Auckland,European or Other,65-69,Female,5709,5690,"5,661","5,201",5985
Auckland,European or Other,65-69,Male,5873,5857,"5,835","5,308",6084
Auckland,European or Other,70-74,Female,5111,5093,"5,070","4,692",5399
Auckland,European or Other,70-74,Male,4993,4980,"4,965","4,640",5182
Auckland,European or Other,75-79,Female,3948,3935,"3,918","3,694",3829
Auckland,European or Other,75-79,Male,3461,3453,"3,444","3,254",3442
Auckland,European or Other,80-84,Female,2940,2933,"2,921","2,776",2825
Auckland,European or Other,80-84,Male,2393,2388,"2,383","2,265",2219
Auckland,European or Other,85-89,Female,1787,1779,"1,770","1,702",1874
Auckland,European or Other,85-89,Male,1162,1161,"1,153","1,112",1257
Auckland,European or Other,90+,Female,1486,1483,"1,481","1,414",1629
Auckland,European or Other,90+,Male,728,727,724,700,782
Auckland,Maori,12-17,Female,1672,1600,480,40,1659
Auckland,Maori,12-17,Male,1661,1595,453,35,1747
Auckland,Maori,18-24,Female,2338,2286,"2,236","1,000",2396
Auckland,Maori,18-24,Male,2161,2088,"2,037",731,2260
Auckland,Maori,25-29,Female,1521,1491,"1,457",748,1774
Auckland,Maori,25-29,Male,1614,1560,"1,517",662,1611
Auckland,Maori,30-34,Female,1314,1276,"1,249",675,1398
Auckland,Maori,30-34,Male,1262,1231,"1,196",536,1265
Auckland,Maori,35-39,Female,999,972,950,559,1101
Auckland,Maori,35-39,Male,956,930,899,462,1003
Auckland,Maori,40-44,Female,896,879,859,549,1032
Auckland,Maori,40-44,Male,938,909,890,521,997
Auckland,Maori,45-49,Female,991,982,969,695,1169
Auckland,Maori,45-49,Male,990,965,944,630,1053
Auckland,Maori,5-11,Female,936,396,NA,NA,2068
Auckland,Maori,5-11,Male,1042,430,NA,NA,2253
Auckland,Maori,50-54,Female,1028,1019,"1,007",765,1055
Auckland,Maori,50-54,Male,907,886,867,625,911
Auckland,Maori,55-59,Female,915,908,896,740,988
Auckland,Maori,55-59,Male,892,879,869,695,915
Auckland,Maori,60-64,Female,757,749,746,638,744
Auckland,Maori,60-64,Male,675,671,666,575,607
Auckland,Maori,65-69,Female,522,520,518,464,520
Auckland,Maori,65-69,Male,392,392,390,349,421
Auckland,Maori,70-74,Female,309,308,308,281,304
Auckland,Maori,70-74,Male,284,284,282,260,261
Auckland,Maori,75-79,Female,159,157,157,144,158
Auckland,Maori,75-79,Male,145,145,144,130,138
Auckland,Maori,80-84,Female,113,113,112,108,122
Auckland,Maori,80-84,Male,76,76,75,71,74
Auckland,Maori,85-89,Female,48,48,47,43,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,27,27,27,24,22
Auckland,Pacific Peoples,12-17,Female,2756,2673,839,32,2957
Auckland,Pacific Peoples,12-17,Male,2783,2687,836,30,3058
Auckland,Pacific Peoples,18-24,Female,3549,3496,"3,429","1,478",3766
Auckland,Pacific Peoples,18-24,Male,3375,3281,"3,188","1,101",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2416,2362,"2,313","1,025",2713
Auckland,Pacific Peoples,25-29,Male,2400,2326,"2,265",808,2582
Auckland,Pacific Peoples,30-34,Female,2039,2001,"1,968","1,000",2120
Auckland,Pacific Peoples,30-34,Male,2054,1995,"1,935",833,1958
Auckland,Pacific Peoples,35-39,Female,1619,1589,"1,571",930,1819
Auckland,Pacific Peoples,35-39,Male,1621,1586,"1,559",774,1791
Auckland,Pacific Peoples,40-44,Female,1605,1584,"1,568","1,021",1764
Auckland,Pacific Peoples,40-44,Male,1607,1574,"1,552",928,1630
Auckland,Pacific Peoples,45-49,Female,1608,1600,"1,584","1,099",1728
Auckland,Pacific Peoples,45-49,Male,1545,1522,"1,502",993,1671
Auckland,Pacific Peoples,5-11,Female,1575,503,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1757,537,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1666,1654,"1,643","1,210",1810
Auckland,Pacific Peoples,50-54,Male,1597,1579,"1,562","1,161",1678
Auckland,Pacific Peoples,55-59,Female,1551,1543,"1,534","1,193",1566
Auckland,Pacific Peoples,55-59,Male,1409,1395,"1,388","1,094",1431
Auckland,Pacific Peoples,60-64,Female,1253,1247,"1,238","1,020",1274
Auckland,Pacific Peoples,60-64,Male,1150,1147,"1,139",931,1187
Auckland,Pacific Peoples,65-69,Female,931,925,918,775,974
Auckland,Pacific Peoples,65-69,Male,897,890,883,781,915
Auckland,Pacific Peoples,70-74,Female,675,674,671,560,666
Auckland,Pacific Peoples,70-74,Male,558,554,553,488,559
Auckland,Pacific Peoples,75-79,Female,453,451,449,372,482
Auckland,Pacific Peoples,75-79,Male,299,297,296,252,336
Auckland,Pacific Peoples,80-84,Female,307,301,298,243,326
Auckland,Pacific Peoples,80-84,Male,170,168,168,150,185
Auckland,Pacific Peoples,85-89,Female,146,142,142,115,185
Auckland,Pacific Peoples,85-89,Male,75,75,75,62,79
Auckland,Pacific Peoples,90+,Female,72,69,69,58,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,216,209,62,9,29
Auckland,Unknown,12-17,Male,217,199,50,<5,21
Auckland,Unknown,18-24,Female,393,388,378,189,33
Auckland,Unknown,18-24,Male,440,424,420,184,30
Auckland,Unknown,25-29,Female,695,675,667,394,50
Auckland,Unknown,25-29,Male,655,635,626,331,46
Auckland,Unknown,30-34,Female,650,634,626,377,48
Auckland,Unknown,30-34,Male,867,837,824,440,58
Auckland,Unknown,35-39,Female,422,412,407,238,50
Auckland,Unknown,35-39,Male,680,652,639,381,98
Auckland,Unknown,40-44,Female,283,277,274,151,50
Auckland,Unknown,40-44,Male,502,486,478,273,81
Auckland,Unknown,45-49,Female,221,217,216,113,42
Auckland,Unknown,45-49,Male,415,397,387,230,103
Auckland,Unknown,5-11,Female,212,107,NA,NA,14
Auckland,Unknown,5-11,Male,189,87,NA,NA,21
Auckland,Unknown,50-54,Female,176,171,170,82,40
Auckland,Unknown,50-54,Male,340,317,311,175,91
Auckland,Unknown,55-59,Female,189,183,182,101,40
Auckland,Unknown,55-59,Male,304,283,274,168,87
Auckland,Unknown,60-64,Female,164,160,157,98,39
Auckland,Unknown,60-64,Male,214,209,205,120,82
Auckland,Unknown,65-69,Female,109,106,106,68,43
Auckland,Unknown,65-69,Male,177,174,173,104,77
Auckland,Unknown,70-74,Female,63,62,62,39,44
Auckland,Unknown,70-74,Male,80,77,76,45,47
Auckland,Unknown,75-79,Female,36,32,32,21,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,12,11,11,9,22
Auckland,Unknown,80-84,Male,10,10,10,8,10
Auckland,Unknown,85-89,Female,5,5,5,<5,12
Bay of Plenty,Asian,12-17,Female,611,598,155,8,545
Bay of Plenty,Asian,12-17,Male,706,689,198,9,601
Bay of Plenty,Asian,18-24,Female,594,593,590,338,477
Bay of Plenty,Asian,18-24,Male,1254,1237,"1,220",399,671
Bay of Plenty,Asian,25-29,Female,1025,1020,"1,017",544,948
Bay of Plenty,Asian,25-29,Male,1717,1690,"1,681",576,1083
Bay of Plenty,Asian,30-34,Female,1379,1371,"1,357",832,1117
Bay of Plenty,Asian,30-34,Male,1475,1448,"1,436",708,1026
Bay of Plenty,Asian,35-39,Female,1054,1045,"1,038",667,919
Bay of Plenty,Asian,35-39,Male,1034,1018,"1,008",602,739
Bay of Plenty,Asian,40-44,Female,782,775,769,473,678
Bay of Plenty,Asian,40-44,Male,750,745,735,450,604
Bay of Plenty,Asian,45-49,Female,657,652,646,441,556
Bay of Plenty,Asian,45-49,Male,575,571,565,391,407
Bay of Plenty,Asian,5-11,Female,545,190,NA,NA,860
Bay of Plenty,Asian,5-11,Male,630,214,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,422,420,420,311,399
Bay of Plenty,Asian,50-54,Male,393,389,386,281,318
Bay of Plenty,Asian,55-59,Female,365,361,357,270,328
Bay of Plenty,Asian,55-59,Male,264,263,261,196,240
Bay of Plenty,Asian,60-64,Female,314,314,311,225,313
Bay of Plenty,Asian,60-64,Male,191,190,189,144,206
Bay of Plenty,Asian,65-69,Female,241,239,235,183,249
Bay of Plenty,Asian,65-69,Male,184,181,180,145,192
Bay of Plenty,Asian,70-74,Female,172,172,171,135,157
Bay of Plenty,Asian,70-74,Male,132,129,128,111,132
Bay of Plenty,Asian,75-79,Female,74,74,73,56,73
Bay of Plenty,Asian,75-79,Male,73,73,72,55,63
Bay of Plenty,Asian,80-84,Female,46,46,45,35,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,4993,4858,"1,339",75,5558
Bay of Plenty,European or Other,12-17,Male,5366,5219,"1,413",71,5808
Bay of Plenty,European or Other,18-24,Female,4621,4568,"4,505","2,206",5030
Bay of Plenty,European or Other,18-24,Male,5018,4923,"4,844","1,652",5353
Bay of Plenty,European or Other,25-29,Female,3978,3909,"3,866","1,822",4548
Bay of Plenty,European or Other,25-29,Male,3810,3722,"3,653","1,362",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,12,12,12,5,8
Bay of Plenty,European or Other,30-34,Female,4883,4800,"4,762","2,585",5173
Bay of Plenty,European or Other,30-34,Male,4377,4280,"4,227","1,850",4364
Bay of Plenty,European or Other,35-39,Female,4681,4593,"4,564","2,686",4998
Bay of Plenty,European or Other,35-39,Male,4221,4130,"4,085","2,070",4396
Bay of Plenty,European or Other,40-44,Female,4393,4339,"4,311","2,772",4905
Bay of Plenty,European or Other,40-44,Male,4114,4030,"3,989","2,292",4551
Bay of Plenty,European or Other,45-49,Female,5059,5003,"4,978","3,457",6005
Bay of Plenty,European or Other,45-49,Male,4801,4746,"4,712","2,966",5473
Bay of Plenty,European or Other,5-11,Female,3190,1116,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3257,1145,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5700,5656,"5,626","4,243",6249
Bay of Plenty,European or Other,50-54,Male,5238,5189,"5,150","3,598",5645
Bay of Plenty,European or Other,55-59,Female,5860,5824,"5,795","4,681",6542
Bay of Plenty,European or Other,55-59,Male,5526,5484,"5,446","4,160",6142
Bay of Plenty,European or Other,60-64,Female,6166,6121,"6,089","5,165",6497
Bay of Plenty,European or Other,60-64,Male,5673,5644,"5,608","4,643",6024
Bay of Plenty,European or Other,65-69,Female,6054,6018,"5,984","5,357",6364
Bay of Plenty,European or Other,65-69,Male,5595,5567,"5,546","4,905",5918
Bay of Plenty,European or Other,70-74,Female,5829,5814,"5,795","5,316",6119
Bay of Plenty,European or Other,70-74,Male,5448,5433,"5,417","4,976",5809
Bay of Plenty,European or Other,75-79,Female,4652,4637,"4,620","4,292",4782
Bay of Plenty,European or Other,75-79,Male,4220,4210,"4,199","3,934",4228
Bay of Plenty,European or Other,80-84,Female,3504,3500,"3,492","3,277",3210
Bay of Plenty,European or Other,80-84,Male,2985,2979,"2,975","2,820",2866
Bay of Plenty,European or Other,85-89,Female,1862,1853,"1,847","1,730",1980
Bay of Plenty,European or Other,85-89,Male,1460,1458,"1,453","1,365",1477
Bay of Plenty,European or Other,90+,Female,1183,1180,"1,173","1,116",1302
Bay of Plenty,European or Other,90+,Male,708,705,700,665,724
Bay of Plenty,Maori,12-17,Female,3142,2929,601,14,3622
Bay of Plenty,Maori,12-17,Male,3250,3003,619,15,3776
Bay of Plenty,Maori,18-24,Female,2888,2749,"2,622",704,3533
Bay of Plenty,Maori,18-24,Male,2945,2747,"2,588",563,3413
Bay of Plenty,Maori,25-29,Female,1911,1812,"1,730",539,2388
Bay of Plenty,Maori,25-29,Male,1783,1647,"1,542",334,2195
Bay of Plenty,Maori,30-34,Female,1758,1686,"1,625",594,2116
Bay of Plenty,Maori,30-34,Male,1638,1532,"1,449",436,1894
Bay of Plenty,Maori,35-39,Female,1611,1546,"1,490",640,1916
Bay of Plenty,Maori,35-39,Male,1425,1342,"1,279",432,1674
Bay of Plenty,Maori,40-44,Female,1629,1583,"1,542",762,1834
Bay of Plenty,Maori,40-44,Male,1413,1355,"1,301",564,1639
Bay of Plenty,Maori,45-49,Female,1633,1598,"1,578",903,1896
Bay of Plenty,Maori,45-49,Male,1444,1402,"1,361",720,1638
Bay of Plenty,Maori,5-11,Female,1233,330,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1338,332,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1606,1576,"1,546","1,014",1746
Bay of Plenty,Maori,50-54,Male,1413,1370,"1,345",807,1564
Bay of Plenty,Maori,55-59,Female,1619,1590,"1,562","1,128",1790
Bay of Plenty,Maori,55-59,Male,1333,1309,"1,280",915,1525
Bay of Plenty,Maori,60-64,Female,1433,1417,"1,398","1,111",1514
Bay of Plenty,Maori,60-64,Male,1201,1182,"1,173",950,1172
Bay of Plenty,Maori,65-69,Female,1131,1119,"1,112",932,1077
Bay of Plenty,Maori,65-69,Male,893,885,878,769,947
Bay of Plenty,Maori,70-74,Female,751,746,741,649,730
Bay of Plenty,Maori,70-74,Male,686,677,672,600,633
Bay of Plenty,Maori,75-79,Female,427,422,419,369,435
Bay of Plenty,Maori,75-79,Male,368,366,364,324,342
Bay of Plenty,Maori,80-84,Female,278,273,272,237,278
Bay of Plenty,Maori,80-84,Male,180,179,178,166,180
Bay of Plenty,Maori,85-89,Female,118,117,117,100,126
Bay of Plenty,Maori,85-89,Male,76,75,75,70,72
Bay of Plenty,Maori,90+,Female,48,47,46,42,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,231,220,49,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,274,263,67,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,268,264,259,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,453,444,431,149,260
Bay of Plenty,Pacific Peoples,25-29,Female,210,206,196,94,173
Bay of Plenty,Pacific Peoples,25-29,Male,472,466,462,217,211
Bay of Plenty,Pacific Peoples,30-34,Female,198,194,186,88,188
Bay of Plenty,Pacific Peoples,30-34,Male,446,435,431,181,214
Bay of Plenty,Pacific Peoples,35-39,Female,157,153,151,76,147
Bay of Plenty,Pacific Peoples,35-39,Male,437,434,429,198,211
Bay of Plenty,Pacific Peoples,40-44,Female,164,162,157,94,169
Bay of Plenty,Pacific Peoples,40-44,Male,342,337,329,161,186
Bay of Plenty,Pacific Peoples,45-49,Female,150,148,148,87,134
Bay of Plenty,Pacific Peoples,45-49,Male,218,216,214,129,130
Bay of Plenty,Pacific Peoples,5-11,Female,159,31,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,134,32,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,127,126,124,81,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,177,103,136
Bay of Plenty,Pacific Peoples,55-59,Female,109,108,108,79,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,86,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,67,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,78,64,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,58,57,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,32,32,32,28,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,19,16,16,5,5
Bay of Plenty,Unknown,18-24,Male,20,20,20,7,8
Bay of Plenty,Unknown,25-29,Female,47,47,47,15,9
Bay of Plenty,Unknown,25-29,Male,69,67,66,19,13
Bay of Plenty,Unknown,30-34,Female,35,35,35,19,8
Bay of Plenty,Unknown,30-34,Male,63,57,57,26,12
Bay of Plenty,Unknown,35-39,Female,28,26,26,18,7
Bay of Plenty,Unknown,35-39,Male,57,56,54,25,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,10,8
Bay of Plenty,Unknown,40-44,Male,56,55,55,32,18
Bay of Plenty,Unknown,45-49,Female,13,12,11,8,6
Bay of Plenty,Unknown,45-49,Male,43,42,42,26,21
Bay of Plenty,Unknown,50-54,Female,17,17,17,6,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,22,19
Bay of Plenty,Unknown,55-59,Female,9,9,9,7,6
Bay of Plenty,Unknown,55-59,Male,50,50,50,25,19
Bay of Plenty,Unknown,60-64,Female,21,20,20,8,10
Bay of Plenty,Unknown,60-64,Male,32,31,30,19,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,18,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,18,13,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2352,2326,659,66,2178
Canterbury,Asian,12-17,Male,2637,2611,732,65,2286
Canterbury,Asian,18-24,Female,2736,2727,"2,714","1,908",2347
Canterbury,Asian,18-24,Male,3527,3510,"3,485","1,984",2462
Canterbury,Asian,18-24,Unknown/Other,40,39,39,20,11
Canterbury,Asian,25-29,Female,3376,3363,"3,342","2,273",3186
Canterbury,Asian,25-29,Male,4053,4031,"4,011","2,209",3111
Canterbury,Asian,25-29,Unknown/Other,64,64,64,37,8
Canterbury,Asian,30-34,Female,4682,4656,"4,619","3,331",4229
Canterbury,Asian,30-34,Male,4479,4458,"4,445","2,838",3730
Canterbury,Asian,30-34,Unknown/Other,27,27,27,15,6
Canterbury,Asian,35-39,Female,4288,4262,"4,238","3,206",4047
Canterbury,Asian,35-39,Male,4215,4204,"4,184","3,022",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,15,7
Canterbury,Asian,40-44,Female,3245,3232,"3,215","2,447",2851
Canterbury,Asian,40-44,Male,3233,3222,"3,215","2,412",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,7,6
Canterbury,Asian,45-49,Female,2307,2300,"2,291","1,835",2126
Canterbury,Asian,45-49,Male,2196,2184,"2,173","1,655",1857
Canterbury,Asian,5-11,Female,2896,1407,NA,NA,3601
Canterbury,Asian,5-11,Male,2819,1400,NA,NA,3595
Canterbury,Asian,50-54,Female,1795,1787,"1,776","1,439",1537
Canterbury,Asian,50-54,Male,1575,1569,"1,563","1,238",1309
Canterbury,Asian,55-59,Female,1275,1267,"1,262","1,046",1275
Canterbury,Asian,55-59,Male,1008,1004,999,840,972
Canterbury,Asian,60-64,Female,1206,1202,"1,195",998,1294
Canterbury,Asian,60-64,Male,836,833,827,702,852
Canterbury,Asian,65-69,Female,1057,1050,"1,044",860,996
Canterbury,Asian,65-69,Male,758,756,747,642,834
Canterbury,Asian,70-74,Female,561,556,555,478,516
Canterbury,Asian,70-74,Male,541,539,535,463,476
Canterbury,Asian,75-79,Female,267,266,263,220,287
Canterbury,Asian,75-79,Male,232,229,225,199,241
Canterbury,Asian,80-84,Female,184,182,180,161,184
Canterbury,Asian,80-84,Male,144,144,144,130,154
Canterbury,Asian,85-89,Female,97,97,94,87,79
Canterbury,Asian,85-89,Male,67,65,65,57,64
Canterbury,Asian,90+,Female,38,38,38,34,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13950,13737,"4,022",439,14303
Canterbury,European or Other,12-17,Male,14665,14411,"4,057",410,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,<5,<5,7
Canterbury,European or Other,18-24,Female,18100,17988,"17,856","11,718",18420
Canterbury,European or Other,18-24,Male,19082,18910,"18,696","9,876",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,18,11,13
Canterbury,European or Other,25-29,Female,13022,12906,"12,778","8,246",14413
Canterbury,European or Other,25-29,Male,13304,13101,"12,942","6,815",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13805,13661,"13,533","9,029",14097
Canterbury,European or Other,30-34,Male,13969,13760,"13,563","7,599",13919
Canterbury,European or Other,30-34,Unknown/Other,22,22,22,16,7
Canterbury,European or Other,35-39,Female,12154,12063,"11,988","8,649",12782
Canterbury,European or Other,35-39,Male,12208,12035,"11,886","7,521",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12202,12102,"12,030","9,298",12889
Canterbury,European or Other,40-44,Male,11514,11376,"11,267","7,817",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13891,13794,"13,735","11,199",15519
Canterbury,European or Other,45-49,Male,13035,12931,"12,828","9,653",14433
Canterbury,European or Other,5-11,Female,9802,5057,NA,NA,15936
Canterbury,European or Other,5-11,Male,10313,5180,NA,NA,16684
Canterbury,European or Other,50-54,Female,15346,15270,"15,186","12,772",15684
Canterbury,European or Other,50-54,Male,14927,14827,"14,731","11,722",15302
Canterbury,European or Other,55-59,Female,15186,15108,"15,050","13,210",15922
Canterbury,European or Other,55-59,Male,14674,14597,"14,505","12,191",15603
Canterbury,European or Other,60-64,Female,14554,14493,"14,429","13,049",14458
Canterbury,European or Other,60-64,Male,14299,14232,"14,167","12,593",14215
Canterbury,European or Other,65-69,Female,12567,12528,"12,478","11,570",12622
Canterbury,European or Other,65-69,Male,12061,12027,"11,981","11,056",12116
Canterbury,European or Other,70-74,Female,11598,11568,"11,530","10,963",11648
Canterbury,European or Other,70-74,Male,10745,10719,"10,679","10,078",10748
Canterbury,European or Other,75-79,Female,8560,8545,"8,516","8,128",8212
Canterbury,European or Other,75-79,Male,7611,7601,"7,576","7,251",7310
Canterbury,European or Other,80-84,Female,6352,6337,"6,323","6,065",5990
Canterbury,European or Other,80-84,Male,5028,5021,"5,010","4,804",4678
Canterbury,European or Other,85-89,Female,3684,3676,"3,662","3,521",3860
Canterbury,European or Other,85-89,Male,2539,2534,"2,530","2,434",2644
Canterbury,European or Other,90+,Female,2551,2538,"2,524","2,440",2642
Canterbury,European or Other,90+,Male,1346,1339,"1,337","1,291",1332
Canterbury,Maori,12-17,Female,2696,2590,620,50,2695
Canterbury,Maori,12-17,Male,2779,2679,619,46,2831
Canterbury,Maori,18-24,Female,3032,2968,"2,887","1,377",3214
Canterbury,Maori,18-24,Male,3014,2940,"2,820","1,073",3147
Canterbury,Maori,25-29,Female,1899,1849,"1,789",894,2108
Canterbury,Maori,25-29,Male,1878,1810,"1,735",656,2139
Canterbury,Maori,30-34,Female,1763,1712,"1,656",858,1858
Canterbury,Maori,30-34,Male,1713,1663,"1,593",676,1768
