SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
106800,Mairtown,Northland,Maori,5-11,97,30,6,NA,NA,31%,6%,NA
106800,Mairtown,Northland,Pacific Peoples,12+,56,44,44,41,24,79%,79%,59%
106900,Maunu-Horahora,Northland,Maori,12+,508,463,453,399,237,91%,89%,59%
106900,Maunu-Horahora,Northland,Maori,5-11,108,44,15,NA,NA,41%,14%,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,41,33,33,31,24,80%,80%,77%
107000,Woodhill-Vinetown,Northland,Maori,12+,717,607,580,520,285,85%,81%,55%
107000,Woodhill-Vinetown,Northland,Maori,5-11,116,33,10,NA,NA,28%,9%,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,81,Masked,Masked,69,40,>95%,>95%,58%
107100,Whangarei Central,Northland,Maori,12+,264,230,222,203,104,87%,84%,51%
107200,Riverside,Northland,Maori,12+,432,371,365,331,171,86%,84%,52%
107200,Riverside,Northland,Maori,5-11,78,30,Masked,NA,NA,38%,6%,NA
107200,Riverside,Northland,Pacific Peoples,12+,44,Masked,Masked,37,19,>95%,>95%,51%
107300,Raumanga,Northland,Maori,12+,"1,424","1,243","1,169",992,424,87%,82%,43%
107300,Raumanga,Northland,Maori,5-11,350,79,16,NA,NA,23%,<5%,NA
107300,Raumanga,Northland,Pacific Peoples,12+,96,Masked,88,73,36,>95%,92%,49%
107400,Tarewa,Northland,Maori,12+,853,735,707,604,304,86%,83%,50%
107400,Tarewa,Northland,Maori,5-11,237,60,14,NA,NA,25%,6%,NA
107500,Morningside (Whangarei District),Northland,Maori,12+,763,681,650,582,291,89%,85%,50%
107500,Morningside (Whangarei District),Northland,Maori,5-11,132,45,17,NA,NA,34%,13%,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,Masked,46,44,25,>95%,94%,57%
107600,Ngunguru,Northland,Maori,12+,156,136,135,125,75,87%,87%,60%
107700,Otaika-Portland,Northland,Maori,12+,295,243,230,204,123,82%,78%,60%
107700,Otaika-Portland,Northland,Maori,5-11,53,18,9,NA,NA,34%,17%,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,235,212,210,174,89,90%,89%,51%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,58,11,Masked,NA,NA,19%,9%,NA
108000,Pataua,Northland,Maori,12+,195,154,150,134,68,79%,77%,51%
108000,Pataua,Northland,Maori,5-11,42,9,Masked,NA,NA,21%,10%,NA
108100,Onerahi Park,Northland,Maori,12+,240,223,217,198,127,93%,90%,64%
108100,Onerahi Park,Northland,Maori,5-11,50,17,8,NA,NA,34%,16%,NA
108200,Sherwood Rise,Northland,Maori,12+,627,569,547,483,240,91%,87%,50%
108200,Sherwood Rise,Northland,Maori,5-11,157,40,13,NA,NA,25%,8%,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,40,Masked,Masked,37,17,>95%,>95%,46%
108300,Onerahi,Northland,Maori,12+,579,508,485,414,189,88%,84%,46%
108300,Onerahi,Northland,Maori,5-11,154,37,14,NA,NA,24%,9%,NA
108300,Onerahi,Northland,Pacific Peoples,12+,47,39,39,35,17,83%,83%,49%
108500,Parua Bay,Northland,Maori,12+,273,257,254,223,149,94%,93%,67%
108500,Parua Bay,Northland,Maori,5-11,60,26,7,NA,NA,43%,12%,NA
108600,Bream Bay,Northland,Maori,12+,338,289,279,245,139,86%,83%,57%
108600,Bream Bay,Northland,Maori,5-11,68,18,6,NA,NA,26%,9%,NA
108700,Marsden Bay,Northland,Maori,12+,310,Masked,289,249,149,>95%,93%,60%
108700,Marsden Bay,Northland,Maori,5-11,77,21,12,NA,NA,27%,16%,NA
108800,Ruakaka,Northland,Maori,12+,585,Masked,536,466,243,>95%,92%,52%
108800,Ruakaka,Northland,Maori,5-11,132,38,9,NA,NA,29%,7%,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,52,49,49,45,29,94%,94%,64%
108900,Bream Head,Northland,Maori,12+,87,81,81,76,56,93%,93%,74%
109000,Waipu,Northland,Maori,12+,304,249,245,224,134,82%,81%,60%
109000,Waipu,Northland,Maori,5-11,49,12,Masked,NA,NA,24%,10%,NA
109000,Waipu,Northland,Pacific Peoples,12+,41,36,36,32,14,88%,88%,44%
109100,Kaipara Coastal,Northland,Maori,12+,868,674,636,567,278,78%,73%,49%
109100,Kaipara Coastal,Northland,Maori,5-11,160,41,13,NA,NA,26%,8%,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,53,50,49,43,14,94%,92%,33%
109200,Maungaru,Northland,Maori,12+,257,224,216,192,95,87%,84%,49%
109200,Maungaru,Northland,Maori,5-11,58,18,Masked,NA,NA,31%,7%,NA
109300,Dargaville,Northland,Maori,12+,"1,343","1,108","1,039",933,417,83%,77%,45%
109300,Dargaville,Northland,Maori,5-11,271,46,20,NA,NA,17%,7%,NA
109300,Dargaville,Northland,Pacific Peoples,12+,202,Masked,189,171,70,>95%,94%,41%
109300,Dargaville,Northland,Pacific Peoples,5-11,41,11,Masked,NA,NA,27%,<5%,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,474,396,383,337,194,84%,81%,58%
109400,Ruawai-Matakohe,Northland,Maori,5-11,103,23,6,NA,NA,22%,6%,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,176,133,128,118,66,76%,73%,56%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,40,9,0,NA,NA,22%,<5%,NA
109600,Maungaturoto,Northland,Maori,12+,180,166,160,139,72,92%,89%,52%
109600,Maungaturoto,Northland,Maori,5-11,52,18,Masked,NA,NA,35%,8%,NA
109700,Kaiwaka,Northland,Maori,12+,409,320,307,265,136,78%,75%,51%
109700,Kaiwaka,Northland,Maori,5-11,92,23,Masked,NA,NA,25%,<5%,NA
109800,Mangawhai Rural,Northland,Maori,12+,184,147,144,129,68,80%,78%,53%
109800,Mangawhai Rural,Northland,Maori,5-11,52,11,6,NA,NA,21%,12%,NA
109900,Mangawhai Heads,Northland,Maori,12+,157,138,131,118,70,88%,83%,59%
109900,Mangawhai Heads,Northland,Maori,5-11,41,15,Masked,NA,NA,37%,10%,NA
110100,Mangawhai,Northland,Maori,12+,73,65,64,53,32,89%,88%,60%
110200,Okahukura Peninsula,Waitemata,Maori,12+,183,154,149,124,48,84%,81%,39%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,8,Masked,NA,NA,17%,8%,NA
110400,Cape Rodney,Waitemata,Maori,12+,378,341,337,298,161,90%,89%,54%
110400,Cape Rodney,Waitemata,Maori,5-11,80,28,16,NA,NA,35%,20%,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,50,41,38,35,17,82%,76%,49%
110500,Wellsford,Waitemata,Maori,12+,285,230,220,198,86,81%,77%,43%
110500,Wellsford,Waitemata,Maori,5-11,68,13,6,NA,NA,19%,9%,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,68,64,63,60,21,94%,93%,35%
110700,South Head,Waitemata,Maori,12+,365,322,315,287,141,88%,86%,49%
110700,South Head,Waitemata,Maori,5-11,78,21,Masked,NA,NA,27%,5%,NA
110700,South Head,Waitemata,Pacific Peoples,12+,54,Masked,48,46,26,>95%,89%,57%
110800,Kaipara Hills,Waitemata,Maori,12+,254,226,218,191,90,89%,86%,47%
110800,Kaipara Hills,Waitemata,Maori,5-11,52,16,Masked,NA,NA,31%,8%,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,79,68,65,57,28,86%,82%,49%
111100,Warkworth West,Waitemata,Maori,12+,145,130,127,113,54,90%,88%,48%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,81,Masked,Masked,82,54,>95%,>95%,66%
111200,Puhoi Valley,Waitemata,Maori,12+,193,176,172,148,70,91%,89%,47%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,64,Masked,Masked,65,40,>95%,>95%,62%
111300,Warkworth East,Waitemata,Maori,12+,195,175,170,152,71,90%,87%,47%
111300,Warkworth East,Waitemata,Pacific Peoples,12+,159,Masked,Masked,169,105,>95%,>95%,62%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,46,25,8,NA,NA,54%,17%,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,77,73,72,66,50,95%,94%,76%
111600,Te Kuru,Waitemata,Maori,12+,147,Masked,139,124,61,>95%,95%,49%
111600,Te Kuru,Waitemata,Maori,5-11,42,18,Masked,NA,NA,43%,10%,NA
111700,Snells Beach,Waitemata,Maori,12+,234,221,220,186,111,94%,94%,60%
111700,Snells Beach,Waitemata,Maori,5-11,41,23,11,NA,NA,56%,27%,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,104,Masked,Masked,95,50,>95%,>95%,53%
111800,Barrier Islands,Auckland,Maori,12+,180,153,149,137,90,85%,83%,66%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,42,Masked,Masked,36,21,>95%,>95%,58%
112100,Wainui-Waiwera,Waitemata,Maori,12+,95,Masked,90,85,50,>95%,95%,59%
112200,Parakai,Waitemata,Maori,12+,190,177,169,138,62,93%,89%,45%
112300,Helensville Rural,Waitemata,Maori,12+,113,Masked,Masked,101,60,>95%,>95%,59%
112400,Helensville,Waitemata,Maori,12+,409,351,337,298,158,86%,82%,53%
112400,Helensville,Waitemata,Maori,5-11,94,34,9,NA,NA,36%,10%,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,102,Masked,Masked,99,61,>95%,>95%,62%
112500,Waitoki,Waitemata,Maori,12+,58,50,50,47,25,86%,86%,53%
112600,Waikoukou Valley,Waitemata,Maori,12+,86,Masked,Masked,70,38,>95%,>95%,54%
112700,Orewa North,Waitemata,Maori,12+,177,Masked,168,152,86,>95%,95%,57%
112700,Orewa North,Waitemata,Pacific Peoples,12+,65,59,58,55,35,91%,89%,64%
112800,Hatfields Beach,Waitemata,Maori,12+,107,100,100,87,52,93%,93%,60%
112900,Orewa South,Waitemata,Maori,12+,129,Masked,121,111,65,>95%,94%,59%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,58,33,88%,88%,57%
113000,Orewa Central,Waitemata,Maori,12+,150,Masked,141,129,84,>95%,94%,65%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,70,59,59,57,36,84%,84%,63%
113100,Millwater North,Waitemata,Maori,12+,76,Masked,Masked,57,41,>95%,>95%,72%
113200,Waipatukahu,Waitemata,Maori,12+,152,138,136,126,79,91%,89%,63%
113300,Millwater South,Waitemata,Maori,12+,133,123,120,98,57,92%,90%,58%
113300,Millwater South,Waitemata,Maori,5-11,41,20,Masked,NA,NA,49%,10%,NA
113400,Dairy Flat North,Waitemata,Maori,12+,150,134,128,117,50,89%,85%,43%
113500,Dairy Flat West,Waitemata,Maori,12+,50,43,43,38,21,86%,86%,55%
113600,Kingsway,Waitemata,Maori,12+,84,Masked,Masked,80,43,>95%,>95%,54%
113600,Kingsway,Waitemata,Pacific Peoples,12+,42,Masked,Masked,42,19,>95%,>95%,45%
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,51,45,44,38,16,88%,86%,42%
113900,Red Beach West,Waitemata,Maori,12+,111,99,95,79,52,89%,86%,66%
114000,Red Beach East,Waitemata,Maori,12+,184,Masked,Masked,159,99,>95%,>95%,62%
114000,Red Beach East,Waitemata,Pacific Peoples,12+,48,Masked,Masked,45,27,>95%,>95%,60%
114100,Silverdale South (Auckland),Waitemata,Maori,12+,101,85,84,73,38,84%,83%,52%
114200,Waimauku,Waitemata,Maori,12+,79,Masked,Masked,68,42,>95%,>95%,62%
114400,Vipond,Waitemata,Maori,12+,172,Masked,Masked,137,80,>95%,>95%,58%
114400,Vipond,Waitemata,Maori,5-11,48,13,6,NA,NA,27%,12%,NA
114500,Muriwai,Waitemata,Maori,12+,86,Masked,Masked,75,44,>95%,>95%,59%
114600,Stanmore Bay West,Waitemata,Maori,12+,183,173,167,154,81,95%,91%,53%
114600,Stanmore Bay West,Waitemata,Maori,5-11,44,26,9,NA,NA,59%,20%,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,108,Masked,Masked,91,47,>95%,>95%,52%
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,67,Masked,Masked,57,35,>95%,>95%,61%
114800,Okura Bush,Waitemata,Maori,12+,62,58,55,49,27,94%,89%,55%
114900,Whangaparoa Central,Waitemata,Maori,12+,245,223,219,192,89,91%,89%,46%
114900,Whangaparoa Central,Waitemata,Maori,5-11,55,26,11,NA,NA,47%,20%,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,49,45,45,42,23,92%,92%,55%
115000,Kumeu-Huapai,Waitemata,Maori,12+,241,Masked,Masked,220,128,>95%,>95%,58%
115000,Kumeu-Huapai,Waitemata,Maori,5-11,70,48,17,NA,NA,69%,24%,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,152,Masked,Masked,133,90,>95%,>95%,68%
115100,Stanmore Bay East,Waitemata,Maori,12+,204,189,185,160,79,93%,91%,49%
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,41,38,37,32,22,93%,90%,69%
115200,Manly West,Waitemata,Maori,12+,157,Masked,147,129,64,>95%,94%,50%
115200,Manly West,Waitemata,Pacific Peoples,12+,41,Masked,Masked,37,13,>95%,>95%,35%
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,70,66,66,56,30,94%,94%,54%
115400,Tindalls-Matakatia,Waitemata,Maori,12+,87,Masked,Masked,86,50,>95%,>95%,58%
115500,Coatesville,Waitemata,Maori,12+,70,64,61,55,30,91%,87%,55%
115600,Dairy Flat South,Waitemata,Maori,12+,62,55,55,50,26,89%,89%,52%
115700,Gulf Harbour North,Waitemata,Maori,12+,114,Masked,Masked,95,64,>95%,>95%,67%
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,45,Masked,Masked,41,19,>95%,>95%,46%
115800,Manly East,Waitemata,Maori,12+,198,173,170,159,92,87%,86%,58%
115800,Manly East,Waitemata,Maori,5-11,51,30,13,NA,NA,59%,25%,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,69,55,55,50,23,80%,80%,46%
115900,Riverhead,Waitemata,Maori,12+,187,163,160,143,76,87%,86%,53%
115900,Riverhead,Waitemata,Maori,5-11,43,24,13,NA,NA,56%,30%,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,67,Masked,Masked,63,42,>95%,>95%,67%
116000,Army Bay,Waitemata,Maori,12+,68,Masked,Masked,68,39,>95%,>95%,57%
116000,Army Bay,Waitemata,Pacific Peoples,12+,42,Masked,Masked,35,24,>95%,>95%,69%
116100,Kumeu Rural East,Waitemata,Maori,12+,188,171,168,150,88,91%,89%,59%
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,94,Masked,Masked,85,49,>95%,>95%,58%
116200,Gulf Harbour South,Waitemata,Maori,12+,65,59,57,51,32,91%,88%,63%
116200,Gulf Harbour South,Waitemata,Pacific Peoples,12+,46,41,40,38,25,89%,87%,66%
116400,Taupaki,Waitemata,Maori,12+,94,Masked,Masked,81,49,>95%,>95%,60%
116600,Paremoremo East,Waitemata,Maori,12+,117,Masked,Masked,106,59,>95%,>95%,56%
116700,Albany Heights,Waitemata,Maori,12+,108,98,96,86,50,91%,89%,58%
116700,Albany Heights,Waitemata,Pacific Peoples,12+,47,Masked,Masked,44,29,>95%,>95%,66%
