DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,European or Other,18-24,Male,9961,9881,"9,814","6,092",10369
Auckland,European or Other,18-24,Unknown/Other,43,42,42,31,38
Auckland,European or Other,25-29,Female,10414,10355,"10,303","7,513",11855
Auckland,European or Other,25-29,Male,10444,10369,"10,284","6,500",10769
Auckland,European or Other,25-29,Unknown/Other,48,48,48,31,23
Auckland,European or Other,30-34,Female,9639,9589,"9,513","7,054",10714
Auckland,European or Other,30-34,Male,10421,10334,"10,239","6,762",10361
Auckland,European or Other,30-34,Unknown/Other,38,38,38,24,22
Auckland,European or Other,35-39,Female,7644,7591,"7,533","5,840",8521
Auckland,European or Other,35-39,Male,8313,8252,"8,180","5,860",8574
Auckland,European or Other,35-39,Unknown/Other,15,14,14,10,15
Auckland,European or Other,40-44,Female,7110,7068,"7,035","5,722",8032
Auckland,European or Other,40-44,Male,7487,7432,"7,385","5,671",8027
Auckland,European or Other,45-49,Female,7878,7841,"7,805","6,624",8961
Auckland,European or Other,45-49,Male,8014,7958,"7,903","6,386",8951
Auckland,European or Other,5-11,Female,5361,2885,NA,NA,7739
Auckland,European or Other,5-11,Male,5741,3072,NA,NA,8273
Auckland,European or Other,50-54,Female,8138,8104,"8,074","7,024",8362
Auckland,European or Other,50-54,Male,8565,8521,"8,477","7,174",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7412,7376,"7,325","6,502",8093
Auckland,European or Other,55-59,Male,8088,8042,"7,996","6,880",8644
Auckland,European or Other,60-64,Female,6743,6715,"6,683","6,048",6988
Auckland,European or Other,60-64,Male,7255,7216,"7,181","6,375",7440
Auckland,European or Other,65-69,Female,5709,5688,"5,656","5,184",5985
Auckland,European or Other,65-69,Male,5887,5871,"5,845","5,308",6084
Auckland,European or Other,70-74,Female,5120,5101,"5,063","4,685",5399
Auckland,European or Other,70-74,Male,5000,4987,"4,967","4,641",5182
Auckland,European or Other,75-79,Female,3956,3943,"3,925","3,699",3829
Auckland,European or Other,75-79,Male,3464,3457,"3,443","3,254",3442
Auckland,European or Other,80-84,Female,2942,2934,"2,922","2,773",2825
Auckland,European or Other,80-84,Male,2394,2389,"2,382","2,257",2219
Auckland,European or Other,85-89,Female,1789,1781,"1,771","1,702",1874
Auckland,European or Other,85-89,Male,1170,1169,"1,162","1,118",1257
Auckland,European or Other,90+,Female,1510,1507,"1,502","1,434",1629
Auckland,European or Other,90+,Male,742,741,737,713,782
Auckland,Maori,12-17,Female,1670,1597,403,32,1659
Auckland,Maori,12-17,Male,1660,1593,389,23,1747
Auckland,Maori,18-24,Female,2326,2276,"2,202",990,2396
Auckland,Maori,18-24,Male,2154,2082,"2,003",719,2260
Auckland,Maori,25-29,Female,1524,1491,"1,440",736,1774
Auckland,Maori,25-29,Male,1616,1563,"1,491",653,1611
Auckland,Maori,30-34,Female,1315,1279,"1,233",671,1398
Auckland,Maori,30-34,Male,1269,1235,"1,184",534,1265
Auckland,Maori,35-39,Female,1006,976,949,559,1101
Auckland,Maori,35-39,Male,956,929,888,454,1003
Auckland,Maori,40-44,Female,900,882,847,546,1032
Auckland,Maori,40-44,Male,938,911,881,517,997
Auckland,Maori,45-49,Female,989,981,959,688,1169
Auckland,Maori,45-49,Male,982,957,931,620,1053
Auckland,Maori,5-11,Female,932,375,NA,NA,2068
Auckland,Maori,5-11,Male,1033,401,NA,NA,2253
Auckland,Maori,50-54,Female,1020,1012,993,753,1055
Auckland,Maori,50-54,Male,905,883,863,619,911
Auckland,Maori,55-59,Female,922,916,900,743,988
Auckland,Maori,55-59,Male,894,881,870,693,915
Auckland,Maori,60-64,Female,761,754,748,639,744
Auckland,Maori,60-64,Male,674,670,661,575,607
Auckland,Maori,65-69,Female,519,517,510,460,520
Auckland,Maori,65-69,Male,394,394,388,350,421
Auckland,Maori,70-74,Female,308,307,307,280,304
Auckland,Maori,70-74,Male,283,283,281,258,261
Auckland,Maori,75-79,Female,161,159,159,143,158
Auckland,Maori,75-79,Male,146,146,145,130,138
Auckland,Maori,80-84,Female,112,112,111,107,122
Auckland,Maori,80-84,Male,75,75,74,70,74
Auckland,Maori,85-89,Female,49,49,48,43,53
Auckland,Maori,85-89,Male,25,25,25,23,27
Auckland,Maori,90+,Female,28,28,28,24,22
Auckland,Pacific Peoples,12-17,Female,2749,2667,734,20,2957
Auckland,Pacific Peoples,12-17,Male,2783,2686,744,20,3058
Auckland,Pacific Peoples,18-24,Female,3535,3482,"3,381","1,454",3766
Auckland,Pacific Peoples,18-24,Male,3383,3290,"3,148","1,091",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2422,2368,"2,296","1,023",2713
Auckland,Pacific Peoples,25-29,Male,2403,2328,"2,227",800,2582
Auckland,Pacific Peoples,30-34,Female,2035,1997,"1,946",988,2120
Auckland,Pacific Peoples,30-34,Male,2053,1994,"1,920",827,1958
Auckland,Pacific Peoples,35-39,Female,1618,1588,"1,561",921,1819
Auckland,Pacific Peoples,35-39,Male,1624,1587,"1,539",774,1791
Auckland,Pacific Peoples,40-44,Female,1610,1588,"1,563","1,018",1764
Auckland,Pacific Peoples,40-44,Male,1610,1576,"1,544",915,1630
Auckland,Pacific Peoples,45-49,Female,1609,1601,"1,579","1,092",1728
Auckland,Pacific Peoples,45-49,Male,1553,1528,"1,496",988,1671
Auckland,Pacific Peoples,5-11,Female,1572,457,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1756,482,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1664,1653,"1,638","1,202",1810
Auckland,Pacific Peoples,50-54,Male,1595,1577,"1,553","1,147",1678
Auckland,Pacific Peoples,55-59,Female,1552,1544,"1,532","1,193",1566
Auckland,Pacific Peoples,55-59,Male,1412,1398,"1,386","1,096",1431
Auckland,Pacific Peoples,60-64,Female,1259,1253,"1,239","1,023",1274
Auckland,Pacific Peoples,60-64,Male,1154,1151,"1,141",929,1187
Auckland,Pacific Peoples,65-69,Female,934,928,918,774,974
Auckland,Pacific Peoples,65-69,Male,893,886,876,775,915
Auckland,Pacific Peoples,70-74,Female,681,680,677,561,666
Auckland,Pacific Peoples,70-74,Male,558,554,551,484,559
Auckland,Pacific Peoples,75-79,Female,451,449,445,369,482
Auckland,Pacific Peoples,75-79,Male,302,300,299,254,336
Auckland,Pacific Peoples,80-84,Female,310,303,301,242,326
Auckland,Pacific Peoples,80-84,Male,170,168,168,148,185
Auckland,Pacific Peoples,85-89,Female,147,143,143,116,185
Auckland,Pacific Peoples,85-89,Male,75,74,74,62,79
Auckland,Pacific Peoples,90+,Female,76,73,73,59,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,220,213,52,5,29
Auckland,Unknown,12-17,Male,223,205,43,<5,21
Auckland,Unknown,18-24,Female,405,398,386,190,33
Auckland,Unknown,18-24,Male,446,433,422,188,30
Auckland,Unknown,25-29,Female,715,695,685,402,50
Auckland,Unknown,25-29,Male,670,650,640,338,46
Auckland,Unknown,30-34,Female,675,660,648,394,48
Auckland,Unknown,30-34,Male,889,858,839,445,58
Auckland,Unknown,35-39,Female,437,427,420,244,50
Auckland,Unknown,35-39,Male,691,661,646,385,98
Auckland,Unknown,40-44,Female,284,279,274,152,50
Auckland,Unknown,40-44,Male,509,488,478,270,81
Auckland,Unknown,45-49,Female,234,230,228,123,42
Auckland,Unknown,45-49,Male,421,401,392,228,103
Auckland,Unknown,5-11,Female,216,98,NA,NA,14
Auckland,Unknown,5-11,Male,196,72,NA,NA,21
Auckland,Unknown,50-54,Female,178,173,171,82,40
Auckland,Unknown,50-54,Male,345,323,315,178,91
Auckland,Unknown,55-59,Female,187,182,180,100,40
Auckland,Unknown,55-59,Male,310,287,278,170,87
Auckland,Unknown,60-64,Female,165,161,157,98,39
Auckland,Unknown,60-64,Male,211,206,200,118,82
Auckland,Unknown,65-69,Female,111,108,108,70,43
Auckland,Unknown,65-69,Male,175,172,169,102,77
Auckland,Unknown,70-74,Female,63,62,62,39,44
Auckland,Unknown,70-74,Male,81,78,76,46,47
Auckland,Unknown,75-79,Female,37,33,33,22,26
Auckland,Unknown,75-79,Male,26,25,25,17,18
Auckland,Unknown,80-84,Female,14,13,13,10,22
Auckland,Unknown,80-84,Male,12,12,12,10,10
Auckland,Unknown,85-89,Female,6,6,6,<5,12
Bay of Plenty,Asian,12-17,Female,614,601,112,<5,545
Bay of Plenty,Asian,12-17,Male,703,685,166,7,601
Bay of Plenty,Asian,18-24,Female,599,598,594,338,477
Bay of Plenty,Asian,18-24,Male,1259,1243,"1,219",399,671
Bay of Plenty,Asian,25-29,Female,1020,1015,"1,009",537,948
Bay of Plenty,Asian,25-29,Male,1710,1686,"1,672",574,1083
Bay of Plenty,Asian,30-34,Female,1384,1375,"1,356",826,1117
Bay of Plenty,Asian,30-34,Male,1471,1449,"1,436",703,1026
Bay of Plenty,Asian,35-39,Female,1046,1039,"1,030",659,919
Bay of Plenty,Asian,35-39,Male,1026,1012,"1,000",593,739
Bay of Plenty,Asian,40-44,Female,783,776,765,472,678
Bay of Plenty,Asian,40-44,Male,747,741,729,446,604
Bay of Plenty,Asian,45-49,Female,657,652,644,440,556
Bay of Plenty,Asian,45-49,Male,572,568,565,386,407
Bay of Plenty,Asian,5-11,Female,542,181,NA,NA,860
Bay of Plenty,Asian,5-11,Male,628,195,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,425,423,421,311,399
Bay of Plenty,Asian,50-54,Male,388,385,381,277,318
Bay of Plenty,Asian,55-59,Female,364,360,356,264,328
Bay of Plenty,Asian,55-59,Male,264,263,261,195,240
Bay of Plenty,Asian,60-64,Female,314,314,310,223,313
Bay of Plenty,Asian,60-64,Male,191,191,190,143,206
Bay of Plenty,Asian,65-69,Female,241,238,235,183,249
Bay of Plenty,Asian,65-69,Male,183,180,179,144,192
Bay of Plenty,Asian,70-74,Female,172,172,171,135,157
Bay of Plenty,Asian,70-74,Male,133,130,129,112,132
Bay of Plenty,Asian,75-79,Female,75,75,73,55,73
Bay of Plenty,Asian,75-79,Male,73,73,72,55,63
Bay of Plenty,Asian,80-84,Female,46,46,45,34,45
Bay of Plenty,Asian,80-84,Male,40,40,39,32,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,5000,4863,"1,080",50,5558
Bay of Plenty,European or Other,12-17,Male,5359,5209,"1,136",53,5808
Bay of Plenty,European or Other,18-24,Female,4639,4586,"4,496","2,206",5030
Bay of Plenty,European or Other,18-24,Male,5014,4919,"4,800","1,640",5353
Bay of Plenty,European or Other,25-29,Female,3967,3897,"3,834","1,803",4548
Bay of Plenty,European or Other,25-29,Male,3791,3700,"3,594","1,352",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4877,4791,"4,721","2,557",5173
Bay of Plenty,European or Other,30-34,Male,4375,4278,"4,180","1,838",4364
Bay of Plenty,European or Other,35-39,Female,4663,4576,"4,512","2,663",4998
Bay of Plenty,European or Other,35-39,Male,4200,4109,"4,031","2,046",4396
Bay of Plenty,European or Other,40-44,Female,4383,4329,"4,277","2,752",4905
Bay of Plenty,European or Other,40-44,Male,4114,4029,"3,965","2,275",4551
Bay of Plenty,European or Other,45-49,Female,5055,4999,"4,953","3,432",6005
Bay of Plenty,European or Other,45-49,Male,4794,4739,"4,673","2,951",5473
Bay of Plenty,European or Other,5-11,Female,3185,1074,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3256,1070,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5697,5653,"5,601","4,224",6249
Bay of Plenty,European or Other,50-54,Male,5230,5180,"5,120","3,580",5645
Bay of Plenty,European or Other,55-59,Female,5866,5828,"5,785","4,662",6542
Bay of Plenty,European or Other,55-59,Male,5523,5481,"5,428","4,141",6142
Bay of Plenty,European or Other,60-64,Female,6164,6118,"6,079","5,149",6497
Bay of Plenty,European or Other,60-64,Male,5674,5644,"5,591","4,628",6024
Bay of Plenty,European or Other,65-69,Female,6057,6018,"5,975","5,349",6364
Bay of Plenty,European or Other,65-69,Male,5588,5560,"5,524","4,890",5918
Bay of Plenty,European or Other,70-74,Female,5830,5815,"5,775","5,307",6119
Bay of Plenty,European or Other,70-74,Male,5454,5439,"5,416","4,972",5809
Bay of Plenty,European or Other,75-79,Female,4654,4639,"4,615","4,282",4782
Bay of Plenty,European or Other,75-79,Male,4224,4214,"4,198","3,933",4228
Bay of Plenty,European or Other,80-84,Female,3516,3512,"3,500","3,284",3210
Bay of Plenty,European or Other,80-84,Male,2990,2984,"2,974","2,820",2866
Bay of Plenty,European or Other,85-89,Female,1870,1861,"1,852","1,734",1980
Bay of Plenty,European or Other,85-89,Male,1466,1464,"1,455","1,367",1477
Bay of Plenty,European or Other,90+,Female,1198,1195,"1,184","1,122",1302
Bay of Plenty,European or Other,90+,Male,718,716,711,670,724
Bay of Plenty,Maori,12-17,Female,3136,2922,469,6,3622
Bay of Plenty,Maori,12-17,Male,3245,2999,489,10,3776
Bay of Plenty,Maori,18-24,Female,2889,2752,"2,556",697,3533
Bay of Plenty,Maori,18-24,Male,2938,2740,"2,490",556,3413
Bay of Plenty,Maori,25-29,Female,1910,1811,"1,685",533,2388
Bay of Plenty,Maori,25-29,Male,1791,1657,"1,504",336,2195
Bay of Plenty,Maori,30-34,Female,1752,1679,"1,568",581,2116
Bay of Plenty,Maori,30-34,Male,1633,1529,"1,404",434,1894
Bay of Plenty,Maori,35-39,Female,1609,1544,"1,464",633,1916
Bay of Plenty,Maori,35-39,Male,1421,1337,"1,245",432,1674
Bay of Plenty,Maori,40-44,Female,1624,1579,"1,513",759,1834
Bay of Plenty,Maori,40-44,Male,1408,1347,"1,272",559,1639
Bay of Plenty,Maori,45-49,Female,1630,1594,"1,560",898,1896
Bay of Plenty,Maori,45-49,Male,1444,1401,"1,342",711,1638
Bay of Plenty,Maori,5-11,Female,1226,308,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1334,318,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1612,1583,"1,533","1,012",1746
Bay of Plenty,Maori,50-54,Male,1413,1370,"1,332",802,1564
Bay of Plenty,Maori,55-59,Female,1613,1585,"1,547","1,119",1790
Bay of Plenty,Maori,55-59,Male,1331,1306,"1,268",908,1525
Bay of Plenty,Maori,60-64,Female,1434,1418,"1,393","1,109",1514
Bay of Plenty,Maori,60-64,Male,1199,1181,"1,168",949,1172
Bay of Plenty,Maori,65-69,Female,1135,1123,"1,111",931,1077
Bay of Plenty,Maori,65-69,Male,892,884,877,767,947
Bay of Plenty,Maori,70-74,Female,751,746,737,646,730
Bay of Plenty,Maori,70-74,Male,688,679,672,599,633
Bay of Plenty,Maori,75-79,Female,428,423,418,370,435
Bay of Plenty,Maori,75-79,Male,368,365,363,323,342
Bay of Plenty,Maori,80-84,Female,278,273,272,237,278
Bay of Plenty,Maori,80-84,Male,180,179,176,166,180
Bay of Plenty,Maori,85-89,Female,118,117,116,100,126
Bay of Plenty,Maori,85-89,Male,77,76,76,71,72
Bay of Plenty,Maori,90+,Female,48,47,46,42,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,231,220,42,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,275,264,46,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,267,263,257,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,451,442,421,149,260
Bay of Plenty,Pacific Peoples,25-29,Female,210,206,195,93,173
Bay of Plenty,Pacific Peoples,25-29,Male,474,468,456,219,211
Bay of Plenty,Pacific Peoples,30-34,Female,195,191,180,87,188
Bay of Plenty,Pacific Peoples,30-34,Male,449,438,428,184,214
Bay of Plenty,Pacific Peoples,35-39,Female,160,156,154,79,147
Bay of Plenty,Pacific Peoples,35-39,Male,436,433,420,198,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,155,93,169
Bay of Plenty,Pacific Peoples,40-44,Male,341,336,325,161,186
Bay of Plenty,Pacific Peoples,45-49,Female,149,147,146,86,134
Bay of Plenty,Pacific Peoples,45-49,Male,218,216,211,128,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,29,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,135,27,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,127,126,123,81,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,174,103,136
Bay of Plenty,Pacific Peoples,55-59,Female,107,107,106,77,102
Bay of Plenty,Pacific Peoples,55-59,Male,86,86,85,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,67,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,77,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,58,57,56,49,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,32,32,32,28,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,21,18,18,5,5
Bay of Plenty,Unknown,18-24,Male,20,20,20,7,8
Bay of Plenty,Unknown,25-29,Female,46,46,46,14,9
Bay of Plenty,Unknown,25-29,Male,71,69,67,19,13
Bay of Plenty,Unknown,30-34,Female,33,33,32,17,8
Bay of Plenty,Unknown,30-34,Male,64,58,58,27,12
Bay of Plenty,Unknown,35-39,Female,29,27,27,18,7
Bay of Plenty,Unknown,35-39,Male,57,56,54,25,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,8,8
Bay of Plenty,Unknown,40-44,Male,56,55,55,32,18
Bay of Plenty,Unknown,45-49,Female,12,11,10,7,6
Bay of Plenty,Unknown,45-49,Male,44,43,41,27,21
Bay of Plenty,Unknown,50-54,Female,18,18,18,6,7
Bay of Plenty,Unknown,50-54,Male,35,35,35,23,19
Bay of Plenty,Unknown,55-59,Female,8,8,8,6,6
Bay of Plenty,Unknown,55-59,Male,54,54,54,27,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,32,31,30,20,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,18,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,9,9,9,8,9
Canterbury,Asian,12-17,Female,2347,2320,484,40,2178
Canterbury,Asian,12-17,Male,2635,2609,554,45,2286
Canterbury,Asian,18-24,Female,2740,2731,"2,709","1,891",2347
Canterbury,Asian,18-24,Male,3525,3507,"3,473","1,958",2462
Canterbury,Asian,18-24,Unknown/Other,41,40,40,21,11
Canterbury,Asian,25-29,Female,3362,3348,"3,320","2,244",3186
Canterbury,Asian,25-29,Male,4047,4023,"3,997","2,178",3111
Canterbury,Asian,25-29,Unknown/Other,65,65,65,36,8
Canterbury,Asian,30-34,Female,4673,4647,"4,594","3,287",4229
Canterbury,Asian,30-34,Male,4470,4451,"4,433","2,808",3730
Canterbury,Asian,30-34,Unknown/Other,27,27,27,16,6
Canterbury,Asian,35-39,Female,4286,4260,"4,223","3,168",4047
Canterbury,Asian,35-39,Male,4212,4201,"4,177","2,990",3696
Canterbury,Asian,35-39,Unknown/Other,22,22,22,13,7
Canterbury,Asian,40-44,Female,3238,3224,"3,201","2,419",2851
Canterbury,Asian,40-44,Male,3227,3216,"3,205","2,376",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,6,6
Canterbury,Asian,45-49,Female,2308,2300,"2,284","1,828",2126
Canterbury,Asian,45-49,Male,2195,2183,"2,168","1,632",1857
Canterbury,Asian,5-11,Female,2882,1223,NA,NA,3601
Canterbury,Asian,5-11,Male,2805,1246,NA,NA,3595
Canterbury,Asian,50-54,Female,1794,1784,"1,769","1,428",1537
Canterbury,Asian,50-54,Male,1573,1568,"1,558","1,229",1309
Canterbury,Asian,55-59,Female,1267,1259,"1,251","1,034",1275
Canterbury,Asian,55-59,Male,1009,1004,998,832,972
Canterbury,Asian,60-64,Female,1202,1197,"1,186",990,1294
Canterbury,Asian,60-64,Male,835,832,824,701,852
Canterbury,Asian,65-69,Female,1059,1052,"1,041",859,996
Canterbury,Asian,65-69,Male,756,754,745,638,834
Canterbury,Asian,70-74,Female,558,553,550,473,516
Canterbury,Asian,70-74,Male,543,539,535,462,476
Canterbury,Asian,75-79,Female,266,264,262,217,287
Canterbury,Asian,75-79,Male,231,229,225,198,241
Canterbury,Asian,80-84,Female,182,181,179,158,184
Canterbury,Asian,80-84,Male,145,145,144,129,154
Canterbury,Asian,85-89,Female,97,97,94,87,79
Canterbury,Asian,85-89,Male,66,64,64,56,64
Canterbury,Asian,90+,Female,38,38,37,34,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13954,13739,"3,026",283,14303
Canterbury,European or Other,12-17,Male,14665,14406,"3,053",275,14863
Canterbury,European or Other,12-17,Unknown/Other,7,6,<5,<5,7
Canterbury,European or Other,18-24,Female,18133,18022,"17,809","11,690",18420
Canterbury,European or Other,18-24,Male,19043,18871,"18,542","9,809",19271
Canterbury,European or Other,18-24,Unknown/Other,17,17,17,10,13
Canterbury,European or Other,25-29,Female,13014,12899,"12,700","8,203",14413
Canterbury,European or Other,25-29,Male,13295,13092,"12,824","6,770",14024
Canterbury,European or Other,25-29,Unknown/Other,21,20,20,12,20
Canterbury,European or Other,30-34,Female,13793,13647,"13,431","8,962",14097
Canterbury,European or Other,30-34,Male,13957,13748,"13,429","7,533",13919
Canterbury,European or Other,30-34,Unknown/Other,22,22,22,16,7
Canterbury,European or Other,35-39,Female,12149,12058,"11,922","8,606",12782
Canterbury,European or Other,35-39,Male,12190,12019,"11,783","7,458",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12190,12090,"11,971","9,248",12889
Canterbury,European or Other,40-44,Male,11507,11370,"11,194","7,751",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13888,13790,"13,682","11,150",15519
Canterbury,European or Other,45-49,Male,13027,12918,"12,754","9,589",14433
Canterbury,European or Other,5-11,Female,9788,4810,NA,NA,15936
Canterbury,European or Other,5-11,Male,10284,4942,NA,NA,16684
Canterbury,European or Other,50-54,Female,15346,15270,"15,140","12,728",15684
Canterbury,European or Other,50-54,Male,14914,14813,"14,651","11,674",15302
Canterbury,European or Other,55-59,Female,15169,15091,"14,988","13,149",15922
Canterbury,European or Other,55-59,Male,14665,14588,"14,438","12,139",15603
Canterbury,European or Other,60-64,Female,14561,14499,"14,391","13,016",14458
Canterbury,European or Other,60-64,Male,14302,14237,"14,136","12,560",14215
Canterbury,European or Other,65-69,Female,12560,12523,"12,443","11,535",12622
Canterbury,European or Other,65-69,Male,12066,12028,"11,954","11,023",12116
Canterbury,European or Other,70-74,Female,11611,11579,"11,517","10,944",11648
Canterbury,European or Other,70-74,Male,10757,10733,"10,675","10,061",10748
Canterbury,European or Other,75-79,Female,8564,8546,"8,511","8,115",8212
Canterbury,European or Other,75-79,Male,7615,7604,"7,568","7,235",7310
Canterbury,European or Other,80-84,Female,6362,6347,"6,323","6,063",5990
Canterbury,European or Other,80-84,Male,5044,5036,"5,019","4,804",4678
Canterbury,European or Other,85-89,Female,3706,3698,"3,680","3,537",3860
Canterbury,European or Other,85-89,Male,2550,2545,"2,538","2,436",2644
Canterbury,European or Other,90+,Female,2577,2565,"2,545","2,459",2642
Canterbury,European or Other,90+,Male,1358,1351,"1,347","1,299",1332
Canterbury,Maori,12-17,Female,2686,2578,463,33,2695
Canterbury,Maori,12-17,Male,2776,2675,476,40,2831
Canterbury,Maori,18-24,Female,3026,2963,"2,836","1,364",3214
Canterbury,Maori,18-24,Male,3001,2926,"2,758","1,053",3147
Canterbury,Maori,25-29,Female,1895,1843,"1,763",881,2108
Canterbury,Maori,25-29,Male,1877,1811,"1,700",649,2139
Canterbury,Maori,30-34,Female,1761,1712,"1,634",852,1858
Canterbury,Maori,30-34,Male,1708,1658,"1,552",668,1768
