DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Auckland Metro,Asian,85-89,Female,979,888,1068,917,831
Auckland Metro,Asian,85-89,Male,859,810,961,894,843
Auckland Metro,Asian,90+,Female,371,331,427,869,775
Auckland Metro,Asian,90+,Male,249,226,277,899,816
Auckland Metro,European or Other,12-15,Female,15966,12505,17932,890,697
Auckland Metro,European or Other,12-15,Male,16610,12910,18766,885,688
Auckland Metro,European or Other,12-15,Unknown/Other,12,10,12,1000,833
Auckland Metro,European or Other,16-19,Female,15392,12795,17162,897,746
Auckland Metro,European or Other,16-19,Male,15792,12717,17686,893,719
Auckland Metro,European or Other,16-19,Unknown/Other,20,17,27,741,630
Auckland Metro,European or Other,20-24,Female,21257,17078,24678,861,692
Auckland Metro,European or Other,20-24,Male,21069,15588,23807,885,655
Auckland Metro,European or Other,20-24,Unknown/Other,66,54,44,1500,1227
Auckland Metro,European or Other,25-29,Female,23595,19375,29464,801,658
Auckland Metro,European or Other,25-29,Male,23569,18049,27285,864,661
Auckland Metro,European or Other,25-29,Unknown/Other,82,69,48,1708,1438
Auckland Metro,European or Other,30-34,Female,24370,19899,28812,846,691
Auckland Metro,European or Other,30-34,Male,24685,19634,27078,912,725
Auckland Metro,European or Other,30-34,Unknown/Other,65,53,38,1711,1395
Auckland Metro,European or Other,35-39,Female,22781,19193,26776,851,717
Auckland Metro,European or Other,35-39,Male,22673,18652,25747,881,724
Auckland Metro,European or Other,35-39,Unknown/Other,30,26,25,1200,1040
Auckland Metro,European or Other,40-44,Female,22923,20059,26491,865,757
Auckland Metro,European or Other,40-44,Male,22722,19452,25512,891,762
Auckland Metro,European or Other,40-44,Unknown/Other,24,21,11,2182,1909
Auckland Metro,European or Other,45-49,Female,25925,23238,30170,859,770
Auckland Metro,European or Other,45-49,Male,25639,22314,29821,860,748
Auckland Metro,European or Other,45-49,Unknown/Other,14,12,11,1273,1091
Auckland Metro,European or Other,50-54,Female,26901,24550,29297,918,838
Auckland Metro,European or Other,50-54,Male,27718,24862,30226,917,823
Auckland Metro,European or Other,50-54,Unknown/Other,22,18,12,1833,1500
Auckland Metro,European or Other,55-59,Female,25544,23680,28531,895,830
Auckland Metro,European or Other,55-59,Male,26815,24522,29601,906,828
Auckland Metro,European or Other,55-59,Unknown/Other,7,6,5,1400,1200
Auckland Metro,European or Other,60-64,Female,23245,21838,24673,942,885
Auckland Metro,European or Other,60-64,Male,24171,22564,25572,945,882
Auckland Metro,European or Other,60-64,Unknown/Other,6,0,5,1200,800
Auckland Metro,European or Other,65-69,Female,19789,18914,21180,934,893
Auckland Metro,European or Other,65-69,Male,19522,18599,20963,931,887
Auckland Metro,European or Other,70-74,Female,18642,17956,19883,938,903
Auckland Metro,European or Other,70-74,Male,17832,17264,18843,946,916
Auckland Metro,European or Other,75-79,Female,14502,14031,15000,967,935
Auckland Metro,European or Other,75-79,Male,12946,12589,13444,963,936
Auckland Metro,European or Other,80-84,Female,10711,10382,10658,1005,974
Auckland Metro,European or Other,80-84,Male,8728,8523,8631,1011,987
Auckland Metro,European or Other,85-89,Female,6445,6196,6754,954,917
Auckland Metro,European or Other,85-89,Male,4536,4406,4780,949,922
Auckland Metro,European or Other,90+,Female,4903,4608,5173,948,891
Auckland Metro,European or Other,90+,Male,2541,2422,2555,995,948
Auckland Metro,Maori,12-15,Female,4808,3046,6685,719,456
Auckland Metro,Maori,12-15,Male,4952,3103,7027,705,442
Auckland Metro,Maori,16-19,Female,4308,2811,6115,704,460
Auckland Metro,Maori,16-19,Male,4296,2752,6254,687,440
Auckland Metro,Maori,20-24,Female,5396,3345,8264,653,405
Auckland Metro,Maori,20-24,Male,5216,2960,7710,677,384
Auckland Metro,Maori,25-29,Female,5221,3302,8224,635,402
Auckland Metro,Maori,25-29,Male,4833,2861,7172,674,399
Auckland Metro,Maori,30-34,Female,4699,3114,6800,691,458
Auckland Metro,Maori,30-34,Male,4174,2592,5793,721,447
Auckland Metro,Maori,35-39,Female,3893,2773,5276,738,526
Auckland Metro,Maori,35-39,Male,3220,2182,4532,711,481
Auckland Metro,Maori,40-44,Female,3836,2946,4999,767,589
Auckland Metro,Maori,40-44,Male,3348,2461,4335,772,568
Auckland Metro,Maori,45-49,Female,4290,3507,5483,782,640
Auckland Metro,Maori,45-49,Male,3664,2899,4694,781,618
Auckland Metro,Maori,50-54,Female,4341,3645,5077,855,718
Auckland Metro,Maori,50-54,Male,3700,3063,4270,867,717
Auckland Metro,Maori,55-59,Female,3839,3386,4545,845,745
Auckland Metro,Maori,55-59,Male,3435,2978,3908,879,762
Auckland Metro,Maori,60-64,Female,3166,2861,3373,939,848
Auckland Metro,Maori,60-64,Male,2576,2342,2670,965,877
Auckland Metro,Maori,65-69,Female,2144,1986,2311,928,859
Auckland Metro,Maori,65-69,Male,1626,1509,1758,925,858
Auckland Metro,Maori,70-74,Female,1373,1314,1405,977,935
Auckland Metro,Maori,70-74,Male,1061,1015,1084,979,936
Auckland Metro,Maori,75-79,Female,719,666,799,900,834
Auckland Metro,Maori,75-79,Male,587,546,583,1007,937
Auckland Metro,Maori,80-84,Female,479,435,518,925,840
Auckland Metro,Maori,80-84,Male,300,285,320,938,891
Auckland Metro,Maori,85-89,Female,185,168,207,894,812
Auckland Metro,Maori,85-89,Male,97,92,96,1010,958
Auckland Metro,Maori,90+,Female,82,75,78,1051,962
Auckland Metro,Maori,90+,Male,19,19,18,1056,1056
Auckland Metro,Pacific Peoples,12-15,Female,7418,5074,9039,821,561
Auckland Metro,Pacific Peoples,12-15,Male,7574,5133,9459,801,543
Auckland Metro,Pacific Peoples,12-15,Unknown/Other,10,6,6,1667,1000
Auckland Metro,Pacific Peoples,16-19,Female,7378,5398,9136,808,591
Auckland Metro,Pacific Peoples,16-19,Male,6973,4904,9254,754,530
Auckland Metro,Pacific Peoples,20-24,Female,9165,6333,12129,756,522
Auckland Metro,Pacific Peoples,20-24,Male,8338,5277,11228,743,470
Auckland Metro,Pacific Peoples,20-24,Unknown/Other,48,36,14,3429,2571
Auckland Metro,Pacific Peoples,25-29,Female,8538,5878,11606,736,506
Auckland Metro,Pacific Peoples,25-29,Male,7872,5019,10513,749,477
Auckland Metro,Pacific Peoples,25-29,Unknown/Other,27,18,5,5400,3600
Auckland Metro,Pacific Peoples,30-34,Female,7492,5546,9498,789,584
Auckland Metro,Pacific Peoples,30-34,Male,7093,4919,8785,807,560
Auckland Metro,Pacific Peoples,35-39,Female,6774,5362,8206,825,653
Auckland Metro,Pacific Peoples,35-39,Male,6455,4945,7899,817,626
Auckland Metro,Pacific Peoples,35-39,Unknown/Other,12,8,7,1714,1143
Auckland Metro,Pacific Peoples,40-44,Female,6619,5606,7725,857,726
Auckland Metro,Pacific Peoples,40-44,Male,6331,5164,7254,873,712
Auckland Metro,Pacific Peoples,40-44,Unknown/Other,17,15,5,3400,3000
Auckland Metro,Pacific Peoples,45-49,Female,6498,5692,7433,874,766
Auckland Metro,Pacific Peoples,45-49,Male,5979,5063,6951,860,728
Auckland Metro,Pacific Peoples,45-49,Unknown/Other,9,9,5,1800,1800
Auckland Metro,Pacific Peoples,50-54,Female,6539,5752,7554,866,761
Auckland Metro,Pacific Peoples,50-54,Male,6138,5407,6822,900,793
Auckland Metro,Pacific Peoples,55-59,Female,5888,5362,6421,917,835
Auckland Metro,Pacific Peoples,55-59,Male,5426,4901,5865,925,836
Auckland Metro,Pacific Peoples,60-64,Female,4563,4212,5050,904,834
Auckland Metro,Pacific Peoples,60-64,Male,4199,3920,4488,936,873
Auckland Metro,Pacific Peoples,65-69,Female,3412,3189,3791,900,841
Auckland Metro,Pacific Peoples,65-69,Male,3135,2953,3460,906,853
Auckland Metro,Pacific Peoples,70-74,Female,2497,2317,2754,907,841
Auckland Metro,Pacific Peoples,70-74,Male,2123,2018,2391,888,844
Auckland Metro,Pacific Peoples,75-79,Female,1636,1493,1854,882,805
Auckland Metro,Pacific Peoples,75-79,Male,1224,1137,1347,909,844
Auckland Metro,Pacific Peoples,80-84,Female,964,865,1075,897,805
Auckland Metro,Pacific Peoples,80-84,Male,606,558,727,834,768
Auckland Metro,Pacific Peoples,85-89,Female,419,372,566,740,657
Auckland Metro,Pacific Peoples,85-89,Male,228,202,269,848,751
Auckland Metro,Pacific Peoples,90+,Female,188,155,250,752,620
Auckland Metro,Pacific Peoples,90+,Male,65,53,84,774,631
Auckland Metro,Unknown,12-15,Female,183,110,61,3000,1803
Auckland Metro,Unknown,12-15,Male,188,108,35,5371,3086
Auckland Metro,Unknown,16-19,Female,228,173,48,4750,3604
Auckland Metro,Unknown,16-19,Male,205,142,28,7321,5071
Auckland Metro,Unknown,20-24,Female,321,247,93,3452,2656
Auckland Metro,Unknown,20-24,Male,441,312,95,4642,3284
Auckland Metro,Unknown,25-29,Female,639,496,141,4532,3518
Auckland Metro,Unknown,25-29,Male,715,546,140,5107,3900
Auckland Metro,Unknown,25-29,Unknown/Other,199,179,6,33167,29833
Auckland Metro,Unknown,30-34,Female,591,472,139,4252,3396
Auckland Metro,Unknown,30-34,Male,919,727,197,4665,3690
Auckland Metro,Unknown,30-34,Unknown/Other,200,163,9,22222,18111
Auckland Metro,Unknown,35-39,Female,410,335,141,2908,2376
Auckland Metro,Unknown,35-39,Male,915,708,287,3188,2467
Auckland Metro,Unknown,35-39,Unknown/Other,144,121,6,24000,20167
Auckland Metro,Unknown,40-44,Female,318,269,160,1988,1681
Auckland Metro,Unknown,40-44,Male,721,613,287,2512,2136
Auckland Metro,Unknown,45-49,Female,281,215,113,2487,1903
Auckland Metro,Unknown,45-49,Male,664,540,330,2012,1636
Auckland Metro,Unknown,50-54,Female,234,197,112,2089,1759
Auckland Metro,Unknown,50-54,Male,624,507,350,1783,1449
Auckland Metro,Unknown,55-59,Female,191,164,136,1404,1206
Auckland Metro,Unknown,55-59,Male,586,484,378,1550,1280
Auckland Metro,Unknown,60-64,Female,220,192,125,1760,1536
Auckland Metro,Unknown,60-64,Male,469,405,329,1426,1231
Auckland Metro,Unknown,65-69,Female,189,165,129,1465,1279
Auckland Metro,Unknown,65-69,Male,344,311,259,1328,1201
Auckland Metro,Unknown,70-74,Female,155,135,132,1174,1023
Auckland Metro,Unknown,70-74,Male,217,199,196,1107,1015
Auckland Metro,Unknown,75-79,Female,83,74,95,874,779
Auckland Metro,Unknown,75-79,Male,106,101,110,964,918
Auckland Metro,Unknown,80-84,Female,61,59,69,884,855
Auckland Metro,Unknown,80-84,Male,57,52,51,1118,1020
Auckland Metro,Unknown,85-89,Female,46,40,58,793,690
Auckland Metro,Unknown,85-89,Male,16,16,27,593,593
Auckland Metro,Unknown,90+,Female,29,25,23,1261,1087
Auckland Metro,Unknown,90+,Male,21,18,20,1050,900
Bay of Plenty,Asian,12-15,Female,357,206,380,939,542
Bay of Plenty,Asian,12-15,Male,395,245,421,938,582
Bay of Plenty,Asian,16-19,Female,323,187,289,1118,647
Bay of Plenty,Asian,16-19,Male,355,231,305,1164,757
Bay of Plenty,Asian,20-24,Female,405,258,353,1147,731
Bay of Plenty,Asian,20-24,Male,919,543,546,1683,995
Bay of Plenty,Asian,25-29,Female,943,684,948,995,722
Bay of Plenty,Asian,25-29,Male,1543,1009,1083,1425,932
Bay of Plenty,Asian,30-34,Female,1230,920,1117,1101,824
Bay of Plenty,Asian,30-34,Male,1306,957,1026,1273,933
Bay of Plenty,Asian,35-39,Female,949,727,919,1033,791
Bay of Plenty,Asian,35-39,Male,915,692,739,1238,936
Bay of Plenty,Asian,40-44,Female,723,572,678,1066,844
Bay of Plenty,Asian,40-44,Male,695,537,604,1151,889
Bay of Plenty,Asian,45-49,Female,589,488,556,1059,878
Bay of Plenty,Asian,45-49,Male,532,443,407,1307,1088
Bay of Plenty,Asian,50-54,Female,394,358,399,987,897
Bay of Plenty,Asian,50-54,Male,361,307,318,1135,965
Bay of Plenty,Asian,55-59,Female,343,317,328,1046,966
Bay of Plenty,Asian,55-59,Male,242,218,240,1008,908
Bay of Plenty,Asian,60-64,Female,289,262,313,923,837
Bay of Plenty,Asian,60-64,Male,175,158,206,850,767
Bay of Plenty,Asian,65-69,Female,231,215,249,928,863
Bay of Plenty,Asian,65-69,Male,192,176,192,1000,917
Bay of Plenty,Asian,70-74,Female,154,146,157,981,930
Bay of Plenty,Asian,70-74,Male,119,110,132,902,833
Bay of Plenty,Asian,75-79,Female,62,58,73,849,795
Bay of Plenty,Asian,75-79,Male,65,54,63,1032,857
Bay of Plenty,Asian,80-84,Female,41,36,45,911,800
Bay of Plenty,Asian,80-84,Male,35,36,42,833,857
Bay of Plenty,Asian,85-89,Female,10,8,9,1111,889
Bay of Plenty,Asian,85-89,Male,13,12,14,929,857
Bay of Plenty,European or Other,12-15,Female,2743,1615,3739,734,432
Bay of Plenty,European or Other,12-15,Male,2861,1685,3990,717,422
Bay of Plenty,European or Other,16-19,Female,2567,1557,3257,788,478
Bay of Plenty,European or Other,16-19,Male,2610,1502,3453,756,435
Bay of Plenty,European or Other,20-24,Female,2599,1579,3592,724,440
Bay of Plenty,European or Other,20-24,Male,2635,1339,3718,709,360
Bay of Plenty,European or Other,25-29,Female,3141,1952,4548,691,429
Bay of Plenty,European or Other,25-29,Male,2897,1579,4018,721,393
Bay of Plenty,European or Other,25-29,Unknown/Other,5,0,8,625,375
Bay of Plenty,European or Other,30-34,Female,3979,2489,5173,769,481
Bay of Plenty,European or Other,30-34,Male,3480,2077,4364,797,476
Bay of Plenty,European or Other,35-39,Female,4050,2713,4998,810,543
Bay of Plenty,European or Other,35-39,Male,3573,2214,4396,813,504
Bay of Plenty,European or Other,40-44,Female,3977,3013,4905,811,614
Bay of Plenty,European or Other,40-44,Male,3595,2627,4551,790,577
Bay of Plenty,European or Other,45-49,Female,4663,3745,6005,777,624
Bay of Plenty,European or Other,45-49,Male,4345,3324,5473,794,607
Bay of Plenty,European or Other,50-54,Female,5367,4557,6249,859,729
Bay of Plenty,European or Other,50-54,Male,4808,3964,5645,852,702
Bay of Plenty,European or Other,55-59,Female,5600,4960,6542,856,758
Bay of Plenty,European or Other,55-59,Male,5277,4570,6142,859,744
Bay of Plenty,European or Other,60-64,Female,5900,5418,6497,908,834
Bay of Plenty,European or Other,60-64,Male,5385,4869,6024,894,808
Bay of Plenty,European or Other,65-69,Female,5885,5557,6364,925,873
Bay of Plenty,European or Other,65-69,Male,5443,5128,5918,920,867
Bay of Plenty,European or Other,70-74,Female,5771,5505,6119,943,900
Bay of Plenty,European or Other,70-74,Male,5395,5150,5809,929,887
Bay of Plenty,European or Other,75-79,Female,4452,4268,4782,931,893
Bay of Plenty,European or Other,75-79,Male,4068,3882,4228,962,918
Bay of Plenty,European or Other,80-84,Female,3289,3183,3210,1025,992
Bay of Plenty,European or Other,80-84,Male,2904,2793,2866,1013,975
Bay of Plenty,European or Other,85-89,Female,1832,1731,1980,925,874
Bay of Plenty,European or Other,85-89,Male,1425,1380,1477,965,934
Bay of Plenty,European or Other,90+,Female,1208,1137,1302,928,873
Bay of Plenty,European or Other,90+,Male,746,707,724,1030,977
Bay of Plenty,Maori,12-15,Female,1221,584,2540,481,230
Bay of Plenty,Maori,12-15,Male,1273,634,2634,483,241
Bay of Plenty,Maori,16-19,Female,1120,599,2146,522,279
Bay of Plenty,Maori,16-19,Male,1088,541,2199,495,246
Bay of Plenty,Maori,20-24,Female,1132,528,2469,458,214
Bay of Plenty,Maori,20-24,Male,1090,481,2356,463,204
Bay of Plenty,Maori,25-29,Female,1104,583,2388,462,244
Bay of Plenty,Maori,25-29,Male,1004,463,2195,457,211
Bay of Plenty,Maori,30-34,Female,1086,561,2116,513,265
Bay of Plenty,Maori,30-34,Male,951,502,1894,502,265
Bay of Plenty,Maori,35-39,Female,1143,700,1916,597,365
Bay of Plenty,Maori,35-39,Male,914,507,1674,546,303
Bay of Plenty,Maori,40-44,Female,1190,800,1834,649,436
Bay of Plenty,Maori,40-44,Male,1011,636,1639,617,388
Bay of Plenty,Maori,45-49,Female,1358,1009,1896,716,532
Bay of Plenty,Maori,45-49,Male,1087,739,1638,664,451
Bay of Plenty,Maori,50-54,Female,1341,1042,1746,768,597
Bay of Plenty,Maori,50-54,Male,1174,884,1564,751,565
Bay of Plenty,Maori,55-59,Female,1409,1155,1790,787,645
Bay of Plenty,Maori,55-59,Male,1157,940,1525,759,616
Bay of Plenty,Maori,60-64,Female,1327,1134,1514,876,749
Bay of Plenty,Maori,60-64,Male,1085,941,1172,926,803
Bay of Plenty,Maori,65-69,Female,1020,925,1077,947,859
Bay of Plenty,Maori,65-69,Male,838,767,947,885,810
Bay of Plenty,Maori,70-74,Female,695,630,730,952,863
Bay of Plenty,Maori,70-74,Male,617,554,633,975,875
Bay of Plenty,Maori,75-79,Female,360,327,435,828,752
Bay of Plenty,Maori,75-79,Male,339,320,342,991,936
Bay of Plenty,Maori,80-84,Female,265,246,278,953,885
Bay of Plenty,Maori,80-84,Male,171,162,180,950,900
Bay of Plenty,Maori,85-89,Female,116,103,126,921,817
Bay of Plenty,Maori,85-89,Male,64,58,72,889,806
Bay of Plenty,Maori,90+,Female,41,37,50,820,740
Bay of Plenty,Maori,90+,Male,19,15,18,1056,833
Bay of Plenty,Pacific Peoples,12-15,Female,109,49,164,665,299
Bay of Plenty,Pacific Peoples,12-15,Male,112,59,202,554,292
Bay of Plenty,Pacific Peoples,16-19,Female,93,58,146,637,397
Bay of Plenty,Pacific Peoples,16-19,Male,134,68,156,859,436
Bay of Plenty,Pacific Peoples,20-24,Female,128,69,175,731,394
Bay of Plenty,Pacific Peoples,20-24,Male,262,184,197,1330,934
Bay of Plenty,Pacific Peoples,25-29,Female,144,102,173,832,590
Bay of Plenty,Pacific Peoples,25-29,Male,418,333,211,1981,1578
Bay of Plenty,Pacific Peoples,30-34,Female,161,108,188,856,574
Bay of Plenty,Pacific Peoples,30-34,Male,365,274,214,1706,1280
Bay of Plenty,Pacific Peoples,35-39,Female,126,85,147,857,578
Bay of Plenty,Pacific Peoples,35-39,Male,363,293,211,1720,1389
Bay of Plenty,Pacific Peoples,40-44,Female,135,110,169,799,651
Bay of Plenty,Pacific Peoples,40-44,Male,277,236,186,1489,1269
Bay of Plenty,Pacific Peoples,45-49,Female,132,99,134,985,739
Bay of Plenty,Pacific Peoples,45-49,Male,181,157,130,1392,1208
Bay of Plenty,Pacific Peoples,50-54,Female,102,86,126,810,683
Bay of Plenty,Pacific Peoples,50-54,Male,155,123,136,1140,904
Bay of Plenty,Pacific Peoples,55-59,Female,103,86,102,1010,843
Bay of Plenty,Pacific Peoples,55-59,Male,77,67,80,962,838
Bay of Plenty,Pacific Peoples,60-64,Female,56,49,67,836,731
Bay of Plenty,Pacific Peoples,60-64,Male,75,64,79,949,810
Bay of Plenty,Pacific Peoples,65-69,Female,54,48,51,1059,941
Bay of Plenty,Pacific Peoples,65-69,Male,48,42,61,787,689
Bay of Plenty,Pacific Peoples,70-74,Female,42,40,52,808,769
Bay of Plenty,Pacific Peoples,70-74,Male,27,24,29,931,828
Bay of Plenty,Pacific Peoples,75-79,Female,33,30,35,943,857
Bay of Plenty,Pacific Peoples,75-79,Male,21,19,23,913,826
Bay of Plenty,Pacific Peoples,80-84,Female,12,11,12,1000,917
Bay of Plenty,Pacific Peoples,80-84,Male,9,8,12,750,667
Bay of Plenty,Unknown,20-24,Male,25,15,6,4167,2500
Bay of Plenty,Unknown,25-29,Female,33,19,9,3667,2111
Bay of Plenty,Unknown,25-29,Male,58,46,13,4462,3538
Bay of Plenty,Unknown,30-34,Female,29,21,8,3625,2625
Bay of Plenty,Unknown,30-34,Male,48,30,12,4000,2500
Bay of Plenty,Unknown,35-39,Female,19,16,7,2714,2286
Bay of Plenty,Unknown,35-39,Male,47,38,9,5222,4222
Bay of Plenty,Unknown,40-44,Female,22,17,8,2750,2125
Bay of Plenty,Unknown,40-44,Male,54,36,18,3000,2000
Bay of Plenty,Unknown,45-49,Female,10,6,6,1667,1000
Bay of Plenty,Unknown,45-49,Male,31,23,21,1476,1095
Bay of Plenty,Unknown,50-54,Female,9,7,7,1286,1000
Bay of Plenty,Unknown,50-54,Male,38,31,19,2000,1632
Bay of Plenty,Unknown,55-59,Female,8,7,6,1333,1167
Bay of Plenty,Unknown,55-59,Male,42,33,19,2211,1737
Bay of Plenty,Unknown,60-64,Female,17,12,10,1700,1200
Bay of Plenty,Unknown,60-64,Male,24,21,15,1600,1400
Bay of Plenty,Unknown,65-69,Female,7,7,10,700,700
Bay of Plenty,Unknown,65-69,Male,16,14,9,1778,1556
Bay of Plenty,Unknown,70-74,Male,21,16,19,1105,842
Bay of Plenty,Unknown,75-79,Female,6,6,5,1200,1200
Bay of Plenty,Unknown,75-79,Male,9,8,9,1000,889
Canterbury,Asian,12-15,Female,1405,759,1488,944,510
Canterbury,Asian,12-15,Male,1472,774,1601,919,483
Canterbury,Asian,16-19,Female,1309,795,1264,1036,629
Canterbury,Asian,16-19,Male,1497,854,1318,1136,648
Canterbury,Asian,20-24,Female,1863,1270,1773,1051,716
Canterbury,Asian,20-24,Male,2362,1428,1829,1291,781
Canterbury,Asian,20-24,Unknown/Other,44,35,7,6286,5000
Canterbury,Asian,25-29,Female,3186,2319,3186,1000,728
Canterbury,Asian,25-29,Male,3678,2479,3111,1182,797
Canterbury,Asian,25-29,Unknown/Other,74,61,8,9250,7625
Canterbury,Asian,30-34,Female,4154,3130,4229,982,740
Canterbury,Asian,30-34,Male,4072,2986,3730,1092,801
Canterbury,Asian,30-34,Unknown/Other,35,30,6,5833,5000
Canterbury,Asian,35-39,Female,3874,2856,4047,957,706
Canterbury,Asian,35-39,Male,3840,2839,3696,1039,768
Canterbury,Asian,35-39,Unknown/Other,18,10,7,2571,1429
Canterbury,Asian,40-44,Female,2893,2186,2851,1015,767
Canterbury,Asian,40-44,Male,2914,2124,2646,1101,803
Canterbury,Asian,40-44,Unknown/Other,13,6,6,2167,1000
Canterbury,Asian,45-49,Female,2119,1612,2126,997,758
Canterbury,Asian,45-49,Male,2012,1492,1857,1083,803
Canterbury,Asian,50-54,Female,1580,1318,1537,1028,858
Canterbury,Asian,50-54,Male,1437,1170,1309,1098,894
Canterbury,Asian,55-59,Female,1187,1034,1275,931,811
Canterbury,Asian,55-59,Male,942,818,972,969,842
Canterbury,Asian,60-64,Female,1125,987,1294,869,763
Canterbury,Asian,60-64,Male,779,701,852,914,823
Canterbury,Asian,65-69,Female,928,826,996,932,829
Canterbury,Asian,65-69,Male,699,639,834,838,766
Canterbury,Asian,70-74,Female,512,461,516,992,893
Canterbury,Asian,70-74,Male,485,449,476,1019,943
Canterbury,Asian,75-79,Female,233,188,287,812,655
Canterbury,Asian,75-79,Male,207,190,241,859,788
Canterbury,Asian,80-84,Female,175,150,184,951,815
Canterbury,Asian,80-84,Male,139,121,154,903,786
Canterbury,Asian,85-89,Female,73,69,79,924,873
Canterbury,Asian,85-89,Male,52,45,64,812,703
Canterbury,Asian,90+,Female,36,29,35,1029,829
Canterbury,Asian,90+,Male,24,23,28,857,821
Canterbury,European or Other,12-15,Female,7821,4381,9585,816,457
Canterbury,European or Other,12-15,Male,8399,4756,10084,833,472
Canterbury,European or Other,16-19,Female,8580,5373,9984,859,538
Canterbury,European or Other,16-19,Male,8476,4895,10205,831,480
Canterbury,European or Other,16-19,Unknown/Other,5,0,5,1000,600
Canterbury,European or Other,20-24,Female,11110,7000,13154,845,532
Canterbury,European or Other,20-24,Male,11232,5999,13845,811,433
Canterbury,European or Other,20-24,Unknown/Other,8,0,12,667,333
Canterbury,European or Other,25-29,Female,11044,7064,14413,766,490
Canterbury,European or Other,25-29,Male,10672,5920,14024,761,422
Canterbury,European or Other,25-29,Unknown/Other,26,14,20,1300,700
Canterbury,European or Other,30-34,Female,11682,7572,14097,829,537
Canterbury,European or Other,30-34,Male,11449,6790,13919,823,488
Canterbury,European or Other,30-34,Unknown/Other,19,13,7,2714,1857
Canterbury,European or Other,35-39,Female,10861,7580,12782,850,593
Canterbury,European or Other,35-39,Male,10320,6587,12323,837,535
Canterbury,European or Other,35-39,Unknown/Other,11,7,5,2200,1400
Canterbury,European or Other,40-44,Female,11277,8531,12889,875,662
Canterbury,European or Other,40-44,Male,10294,7276,12314,836,591
Canterbury,European or Other,40-44,Unknown/Other,7,5,7,1000,714
Canterbury,European or Other,45-49,Female,13182,10482,15519,849,675
Canterbury,European or Other,45-49,Male,12133,8928,14433,841,619
Canterbury,European or Other,50-54,Female,14495,12294,15684,924,784
Canterbury,European or Other,50-54,Male,13838,11245,15302,904,735
Canterbury,European or Other,55-59,Female,14562,12832,15922,915,806
Canterbury,European or Other,55-59,Male,13972,11942,15603,895,765
Canterbury,European or Other,60-64,Female,13843,12701,14458,957,878
Canterbury,European or Other,60-64,Male,13495,12175,14215,949,856
