DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Pacific Peoples,45-49,Female,1602,1595,"1,592","1,121",1728
Auckland,Pacific Peoples,45-49,Male,1539,1516,"1,515","1,035",1671
Auckland,Pacific Peoples,5-11,Female,1600,664,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1775,717,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1661,1650,"1,647","1,248",1810
Auckland,Pacific Peoples,50-54,Male,1584,1566,"1,565","1,179",1678
Auckland,Pacific Peoples,55-59,Female,1549,1542,"1,538","1,220",1566
Auckland,Pacific Peoples,55-59,Male,1415,1400,"1,400","1,131",1431
Auckland,Pacific Peoples,60-64,Female,1246,1241,"1,237","1,035",1274
Auckland,Pacific Peoples,60-64,Male,1150,1148,"1,145",945,1187
Auckland,Pacific Peoples,65-69,Female,925,919,914,783,974
Auckland,Pacific Peoples,65-69,Male,896,889,888,787,915
Auckland,Pacific Peoples,70-74,Female,684,683,683,571,666
Auckland,Pacific Peoples,70-74,Male,562,558,557,503,559
Auckland,Pacific Peoples,75-79,Female,437,436,434,368,482
Auckland,Pacific Peoples,75-79,Male,308,306,306,265,336
Auckland,Pacific Peoples,80-84,Female,299,293,291,242,326
Auckland,Pacific Peoples,80-84,Male,172,171,171,153,185
Auckland,Pacific Peoples,85-89,Female,147,143,143,117,185
Auckland,Pacific Peoples,85-89,Male,72,72,72,60,79
Auckland,Pacific Peoples,90+,Female,66,64,64,56,81
Auckland,Pacific Peoples,90+,Male,25,25,25,21,24
Auckland,Unknown,12-17,Female,189,175,70,16,29
Auckland,Unknown,12-17,Male,215,190,69,9,21
Auckland,Unknown,18-24,Female,363,357,356,185,33
Auckland,Unknown,18-24,Male,418,400,395,176,30
Auckland,Unknown,25-29,Female,603,586,584,339,50
Auckland,Unknown,25-29,Male,604,582,582,310,46
Auckland,Unknown,30-34,Female,544,524,524,313,48
Auckland,Unknown,30-34,Male,780,749,749,393,58
Auckland,Unknown,35-39,Female,369,359,359,214,50
Auckland,Unknown,35-39,Male,616,589,589,345,98
Auckland,Unknown,40-44,Female,252,246,243,130,50
Auckland,Unknown,40-44,Male,460,440,440,253,81
Auckland,Unknown,45-49,Female,199,195,194,99,42
Auckland,Unknown,45-49,Male,388,369,368,217,103
Auckland,Unknown,5-11,Female,196,119,NA,NA,14
Auckland,Unknown,5-11,Male,181,94,NA,NA,21
Auckland,Unknown,50-54,Female,166,160,160,84,40
Auckland,Unknown,50-54,Male,321,299,299,171,91
Auckland,Unknown,55-59,Female,181,174,174,93,40
Auckland,Unknown,55-59,Male,292,272,272,164,87
Auckland,Unknown,60-64,Female,176,172,172,111,39
Auckland,Unknown,60-64,Male,211,205,205,117,82
Auckland,Unknown,65-69,Female,114,111,111,69,43
Auckland,Unknown,65-69,Male,166,163,163,100,77
Auckland,Unknown,70-74,Female,59,57,56,36,44
Auckland,Unknown,70-74,Male,73,70,70,38,47
Auckland,Unknown,75-79,Female,34,31,31,20,26
Auckland,Unknown,75-79,Male,26,25,25,18,18
Auckland,Unknown,80-84,Female,8,7,7,5,22
Auckland,Unknown,80-84,Male,12,12,12,11,10
Auckland,Unknown,85-89,Female,7,7,7,5,12
Bay of Plenty,Asian,12-17,Female,605,593,220,17,545
Bay of Plenty,Asian,12-17,Male,707,691,263,15,601
Bay of Plenty,Asian,18-24,Female,586,585,585,348,477
Bay of Plenty,Asian,18-24,Male,1247,1231,"1,228",421,671
Bay of Plenty,Asian,25-29,Female,1048,1043,"1,042",580,948
Bay of Plenty,Asian,25-29,Male,1718,1690,"1,690",614,1083
Bay of Plenty,Asian,30-34,Female,1392,1386,"1,382",873,1117
Bay of Plenty,Asian,30-34,Male,1481,1455,"1,454",749,1026
Bay of Plenty,Asian,35-39,Female,1061,1054,"1,051",695,919
Bay of Plenty,Asian,35-39,Male,1046,1029,"1,027",642,739
Bay of Plenty,Asian,40-44,Female,780,773,772,491,678
Bay of Plenty,Asian,40-44,Male,749,744,744,484,604
Bay of Plenty,Asian,45-49,Female,657,652,652,450,556
Bay of Plenty,Asian,45-49,Male,588,584,583,414,407
Bay of Plenty,Asian,5-11,Female,560,247,NA,NA,860
Bay of Plenty,Asian,5-11,Male,640,282,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,428,426,426,327,399
Bay of Plenty,Asian,50-54,Male,400,396,395,290,318
Bay of Plenty,Asian,55-59,Female,364,360,359,273,328
Bay of Plenty,Asian,55-59,Male,265,264,263,201,240
Bay of Plenty,Asian,60-64,Female,318,318,318,233,313
Bay of Plenty,Asian,60-64,Male,191,190,190,145,206
Bay of Plenty,Asian,65-69,Female,241,239,238,185,249
Bay of Plenty,Asian,65-69,Male,185,182,182,151,192
Bay of Plenty,Asian,70-74,Female,170,170,170,135,157
Bay of Plenty,Asian,70-74,Male,133,130,130,113,132
Bay of Plenty,Asian,75-79,Female,73,73,73,56,73
Bay of Plenty,Asian,75-79,Male,71,71,71,54,63
Bay of Plenty,Asian,80-84,Female,47,47,47,37,45
Bay of Plenty,Asian,80-84,Male,40,40,39,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,12,12,12,10,14
Bay of Plenty,European or Other,12-17,Female,5000,4867,"1,942",167,5558
Bay of Plenty,European or Other,12-17,Male,5378,5237,"2,113",130,5808
Bay of Plenty,European or Other,18-24,Female,4608,4552,"4,548","2,285",5030
Bay of Plenty,European or Other,18-24,Male,4975,4875,"4,871","1,707",5353
Bay of Plenty,European or Other,25-29,Female,4014,3946,"3,939","1,938",4548
Bay of Plenty,European or Other,25-29,Male,3824,3737,"3,728","1,424",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4920,4836,"4,827","2,696",5173
Bay of Plenty,European or Other,30-34,Male,4405,4307,"4,296","1,927",4364
Bay of Plenty,European or Other,35-39,Female,4703,4615,"4,612","2,767",4998
Bay of Plenty,European or Other,35-39,Male,4262,4173,"4,164","2,142",4396
Bay of Plenty,European or Other,40-44,Female,4403,4351,"4,348","2,860",4905
Bay of Plenty,European or Other,40-44,Male,4134,4054,"4,047","2,333",4551
Bay of Plenty,European or Other,45-49,Female,5050,5001,"4,992","3,528",6005
Bay of Plenty,European or Other,45-49,Male,4816,4761,"4,756","3,020",5473
Bay of Plenty,European or Other,5-11,Female,3216,1376,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3277,1408,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5707,5660,"5,653","4,320",6249
Bay of Plenty,European or Other,50-54,Male,5249,5201,"5,198","3,656",5645
Bay of Plenty,European or Other,55-59,Female,5843,5807,"5,799","4,736",6542
Bay of Plenty,European or Other,55-59,Male,5508,5468,"5,465","4,196",6142
Bay of Plenty,European or Other,60-64,Female,6144,6101,"6,085","5,204",6497
Bay of Plenty,European or Other,60-64,Male,5651,5621,"5,613","4,662",6024
Bay of Plenty,European or Other,65-69,Female,5976,5943,"5,928","5,326",6364
Bay of Plenty,European or Other,65-69,Male,5507,5479,"5,472","4,859",5918
Bay of Plenty,European or Other,70-74,Female,5775,5760,"5,755","5,308",6119
Bay of Plenty,European or Other,70-74,Male,5414,5400,"5,389","4,975",5809
Bay of Plenty,European or Other,75-79,Female,4686,4672,"4,663","4,358",4782
Bay of Plenty,European or Other,75-79,Male,4245,4236,"4,222","3,999",4228
Bay of Plenty,European or Other,80-84,Female,3561,3557,"3,552","3,360",3210
Bay of Plenty,European or Other,80-84,Male,2990,2983,"2,981","2,849",2866
Bay of Plenty,European or Other,85-89,Female,1854,1845,"1,844","1,742",1980
Bay of Plenty,European or Other,85-89,Male,1443,1441,"1,439","1,369",1477
Bay of Plenty,European or Other,90+,Female,1160,1158,"1,158","1,107",1302
Bay of Plenty,European or Other,90+,Male,694,693,692,659,724
Bay of Plenty,Maori,12-17,Female,3141,2933,"1,176",34,3622
Bay of Plenty,Maori,12-17,Male,3244,2997,"1,145",32,3776
Bay of Plenty,Maori,18-24,Female,2863,2729,"2,719",759,3533
Bay of Plenty,Maori,18-24,Male,2968,2766,"2,758",602,3413
Bay of Plenty,Maori,25-29,Female,1933,1834,"1,828",603,2388
Bay of Plenty,Maori,25-29,Male,1774,1640,"1,635",351,2195
Bay of Plenty,Maori,30-34,Female,1775,1706,"1,699",632,2116
Bay of Plenty,Maori,30-34,Male,1651,1539,"1,535",447,1894
Bay of Plenty,Maori,35-39,Female,1616,1552,"1,546",673,1916
Bay of Plenty,Maori,35-39,Male,1428,1349,"1,338",454,1674
Bay of Plenty,Maori,40-44,Female,1639,1589,"1,587",808,1834
Bay of Plenty,Maori,40-44,Male,1415,1359,"1,353",586,1639
Bay of Plenty,Maori,45-49,Female,1644,1605,"1,602",941,1896
Bay of Plenty,Maori,45-49,Male,1452,1409,"1,406",739,1638
Bay of Plenty,Maori,5-11,Female,1251,401,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1351,407,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1601,1573,"1,571","1,044",1746
Bay of Plenty,Maori,50-54,Male,1410,1368,"1,366",830,1564
Bay of Plenty,Maori,55-59,Female,1615,1590,"1,586","1,149",1790
Bay of Plenty,Maori,55-59,Male,1323,1301,"1,294",927,1525
Bay of Plenty,Maori,60-64,Female,1439,1421,"1,416","1,124",1514
Bay of Plenty,Maori,60-64,Male,1207,1189,"1,183",960,1172
Bay of Plenty,Maori,65-69,Female,1127,1115,"1,113",938,1077
Bay of Plenty,Maori,65-69,Male,884,878,874,774,947
Bay of Plenty,Maori,70-74,Female,759,753,749,664,730
Bay of Plenty,Maori,70-74,Male,683,676,672,606,633
Bay of Plenty,Maori,75-79,Female,429,424,423,373,435
Bay of Plenty,Maori,75-79,Male,362,359,357,322,342
Bay of Plenty,Maori,80-84,Female,279,274,272,243,278
Bay of Plenty,Maori,80-84,Male,183,182,182,169,180
Bay of Plenty,Maori,85-89,Female,115,114,114,97,126
Bay of Plenty,Maori,85-89,Male,77,77,77,72,72
Bay of Plenty,Maori,90+,Female,44,44,43,38,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,235,224,78,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,269,258,104,8,295
Bay of Plenty,Pacific Peoples,18-24,Female,263,257,257,95,254
Bay of Plenty,Pacific Peoples,18-24,Male,465,455,454,165,260
Bay of Plenty,Pacific Peoples,25-29,Female,215,210,210,109,173
Bay of Plenty,Pacific Peoples,25-29,Male,477,470,470,225,211
Bay of Plenty,Pacific Peoples,30-34,Female,202,197,196,100,188
Bay of Plenty,Pacific Peoples,30-34,Male,455,443,443,193,214
Bay of Plenty,Pacific Peoples,35-39,Female,159,152,152,84,147
Bay of Plenty,Pacific Peoples,35-39,Male,439,435,435,207,211
Bay of Plenty,Pacific Peoples,40-44,Female,162,160,159,96,169
Bay of Plenty,Pacific Peoples,40-44,Male,346,341,340,172,186
Bay of Plenty,Pacific Peoples,45-49,Female,153,151,151,99,134
Bay of Plenty,Pacific Peoples,45-49,Male,220,218,218,132,130
Bay of Plenty,Pacific Peoples,5-11,Female,159,47,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,141,44,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,90,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,179,179,107,136
Bay of Plenty,Pacific Peoples,55-59,Female,102,102,100,76,102
Bay of Plenty,Pacific Peoples,55-59,Male,87,87,86,54,80
Bay of Plenty,Pacific Peoples,60-64,Female,67,66,66,51,67
Bay of Plenty,Pacific Peoples,60-64,Male,79,77,77,62,79
Bay of Plenty,Pacific Peoples,65-69,Female,49,49,49,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,30,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,15,12,12,<5,5
Bay of Plenty,Unknown,18-24,Male,21,21,21,11,8
Bay of Plenty,Unknown,25-29,Female,44,44,44,15,9
Bay of Plenty,Unknown,25-29,Male,66,65,64,19,13
Bay of Plenty,Unknown,30-34,Female,28,28,28,15,8
Bay of Plenty,Unknown,30-34,Male,67,61,60,30,12
Bay of Plenty,Unknown,35-39,Female,24,22,22,15,7
Bay of Plenty,Unknown,35-39,Male,55,54,54,26,9
Bay of Plenty,Unknown,40-44,Female,20,18,18,10,8
Bay of Plenty,Unknown,40-44,Male,56,55,55,32,18
Bay of Plenty,Unknown,45-49,Female,8,7,7,5,6
Bay of Plenty,Unknown,45-49,Male,42,41,41,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,33,33,33,23,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,47,22,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,31,30,30,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2336,2310,850,131,2178
Canterbury,Asian,12-17,Male,2626,2606,"1,012",120,2286
Canterbury,Asian,18-24,Female,2759,2750,"2,750","1,988",2347
Canterbury,Asian,18-24,Male,3552,3535,"3,534","2,104",2462
Canterbury,Asian,18-24,Unknown/Other,34,33,33,16,11
Canterbury,Asian,25-29,Female,3398,3385,"3,381","2,360",3186
Canterbury,Asian,25-29,Male,4064,4041,"4,033","2,288",3111
Canterbury,Asian,25-29,Unknown/Other,58,58,58,31,8
Canterbury,Asian,30-34,Female,4729,4704,"4,700","3,473",4229
Canterbury,Asian,30-34,Male,4525,4503,"4,501","2,960",3730
Canterbury,Asian,30-34,Unknown/Other,26,26,26,15,6
Canterbury,Asian,35-39,Female,4329,4302,"4,298","3,297",4047
Canterbury,Asian,35-39,Male,4232,4218,"4,211","3,105",3696
Canterbury,Asian,35-39,Unknown/Other,21,21,21,17,7
Canterbury,Asian,40-44,Female,3253,3243,"3,238","2,496",2851
Canterbury,Asian,40-44,Male,3260,3251,"3,247","2,514",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2312,2305,"2,302","1,888",2126
Canterbury,Asian,45-49,Male,2208,2197,"2,194","1,721",1857
Canterbury,Asian,5-11,Female,2923,1673,NA,NA,3601
Canterbury,Asian,5-11,Male,2855,1664,NA,NA,3595
Canterbury,Asian,50-54,Female,1801,1793,"1,789","1,472",1537
Canterbury,Asian,50-54,Male,1583,1578,"1,576","1,280",1309
Canterbury,Asian,55-59,Female,1282,1273,"1,271","1,067",1275
Canterbury,Asian,55-59,Male,1018,1014,"1,011",862,972
Canterbury,Asian,60-64,Female,1205,1201,"1,199","1,013",1294
Canterbury,Asian,60-64,Male,839,835,834,714,852
Canterbury,Asian,65-69,Female,1055,1049,"1,048",871,996
Canterbury,Asian,65-69,Male,767,765,763,657,834
Canterbury,Asian,70-74,Female,565,561,560,491,516
Canterbury,Asian,70-74,Male,539,538,535,468,476
Canterbury,Asian,75-79,Female,266,265,264,224,287
Canterbury,Asian,75-79,Male,228,226,225,201,241
Canterbury,Asian,80-84,Female,181,180,179,163,184
Canterbury,Asian,80-84,Male,144,143,143,130,154
Canterbury,Asian,85-89,Female,96,96,96,87,79
Canterbury,Asian,85-89,Male,66,65,65,57,64
Canterbury,Asian,90+,Female,35,35,35,31,35
Canterbury,Asian,90+,Male,27,27,27,21,28
Canterbury,European or Other,12-17,Female,13907,13704,"5,466",728,14303
Canterbury,European or Other,12-17,Male,14658,14416,"5,672",675,14863
Canterbury,European or Other,12-17,Unknown/Other,10,9,6,<5,7
Canterbury,European or Other,18-24,Female,18254,18142,"18,132","12,071",18420
Canterbury,European or Other,18-24,Male,19213,19046,"19,034","10,229",19271
Canterbury,European or Other,18-24,Unknown/Other,20,20,20,14,13
Canterbury,European or Other,25-29,Female,13021,12909,"12,898","8,457",14413
Canterbury,European or Other,25-29,Male,13308,13112,"13,089","7,008",14024
Canterbury,European or Other,25-29,Unknown/Other,20,19,19,11,20
Canterbury,European or Other,30-34,Female,13874,13732,"13,714","9,244",14097
Canterbury,European or Other,30-34,Male,14025,13820,"13,807","7,775",13919
Canterbury,European or Other,30-34,Unknown/Other,21,21,21,15,7
Canterbury,European or Other,35-39,Female,12190,12103,"12,090","8,805",12782
Canterbury,European or Other,35-39,Male,12240,12069,"12,057","7,669",12323
Canterbury,European or Other,35-39,Unknown/Other,9,9,9,7,5
Canterbury,European or Other,40-44,Female,12207,12106,"12,096","9,430",12889
Canterbury,European or Other,40-44,Male,11548,11411,"11,400","7,929",12314
Canterbury,European or Other,40-44,Unknown/Other,7,7,7,6,7
Canterbury,European or Other,45-49,Female,13866,13764,"13,760","11,281",15519
Canterbury,European or Other,45-49,Male,13029,12929,"12,916","9,754",14433
Canterbury,European or Other,5-11,Female,9863,5730,NA,NA,15936
Canterbury,European or Other,5-11,Male,10355,5898,NA,NA,16684
Canterbury,European or Other,50-54,Female,15324,15251,"15,236","12,887",15684
Canterbury,European or Other,50-54,Male,14918,14819,"14,812","11,822",15302
Canterbury,European or Other,55-59,Female,15175,15103,"15,085","13,338",15922
Canterbury,European or Other,55-59,Male,14672,14597,"14,587","12,294",15603
Canterbury,European or Other,60-64,Female,14486,14430,"14,409","13,092",14458
Canterbury,European or Other,60-64,Male,14233,14170,"14,153","12,626",14215
Canterbury,European or Other,65-69,Female,12561,12524,"12,506","11,634",12622
Canterbury,European or Other,65-69,Male,12020,11988,"11,968","11,099",12116
Canterbury,European or Other,70-74,Female,11517,11488,"11,477","10,948",11648
Canterbury,European or Other,70-74,Male,10692,10665,"10,641","10,073",10748
Canterbury,European or Other,75-79,Female,8617,8601,"8,586","8,230",8212
Canterbury,European or Other,75-79,Male,7581,7572,"7,561","7,265",7310
Canterbury,European or Other,80-84,Female,6392,6377,"6,371","6,127",5990
Canterbury,European or Other,80-84,Male,5041,5034,"5,026","4,854",4678
Canterbury,European or Other,85-89,Female,3655,3648,"3,646","3,506",3860
Canterbury,European or Other,85-89,Male,2517,2514,"2,512","2,429",2644
Canterbury,European or Other,90+,Female,2438,2429,"2,427","2,348",2642
Canterbury,European or Other,90+,Male,1280,1275,"1,272","1,233",1332
Canterbury,Maori,12-17,Female,2714,2608,"1,019",89,2695
Canterbury,Maori,12-17,Male,2801,2710,"1,000",68,2831
Canterbury,Maori,18-24,Female,3070,3008,"3,002","1,442",3214
Canterbury,Maori,18-24,Male,3055,2980,"2,971","1,126",3147
Canterbury,Maori,25-29,Female,1898,1848,"1,846",935,2108
Canterbury,Maori,25-29,Male,1888,1820,"1,815",676,2139
Canterbury,Maori,30-34,Female,1769,1720,"1,717",899,1858
