SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
101100,Taumarumaru,Northland,Pacific Peoples,12+,40,35,34,31,16,13,6,88%,85%,52%,46%
101200,Herekino-Takahue,Northland,Maori,12+,456,360,339,312,160,116,21,79%,74%,51%,18%
101200,Herekino-Takahue,Northland,Maori,5-11,81,25,Masked,NA,NA,NA,NA,31%,<5%,NA,NA
101300,Peria,Northland,Maori,12+,356,261,251,234,109,67,9,73%,71%,47%,13%
101300,Peria,Northland,Maori,5-11,90,16,6,NA,NA,NA,NA,18%,7%,NA,NA
101400,Taemaro-Oruaiti,Northland,Maori,12+,327,242,229,204,112,74,22,74%,70%,55%,30%
101400,Taemaro-Oruaiti,Northland,Maori,5-11,68,19,7,NA,NA,NA,NA,28%,10%,NA,NA
101500,Whakapaku,Northland,Maori,12+,271,205,194,180,102,70,27,76%,72%,57%,39%
101500,Whakapaku,Northland,Maori,5-11,59,17,Masked,NA,NA,NA,NA,29%,7%,NA,NA
101600,Hokianga North,Northland,Maori,12+,696,571,552,503,340,239,41,82%,79%,68%,17%
101600,Hokianga North,Northland,Maori,5-11,124,36,10,NA,NA,NA,NA,29%,8%,NA,NA
101700,Kohukohu-Broadwood,Northland,Maori,12+,379,290,285,268,163,121,36,77%,75%,61%,30%
101700,Kohukohu-Broadwood,Northland,Maori,5-11,50,13,Masked,NA,NA,NA,NA,26%,6%,NA,NA
101800,Whakarara,Northland,Maori,12+,578,485,468,436,278,167,59,84%,81%,64%,35%
101800,Whakarara,Northland,Maori,5-11,70,33,19,NA,NA,NA,NA,47%,27%,NA,NA
101900,Kaeo,Northland,Maori,12+,486,381,359,341,193,120,51,78%,74%,57%,42%
101900,Kaeo,Northland,Maori,5-11,110,37,17,NA,NA,NA,NA,34%,15%,NA,NA
102000,Omahuta Forest-Horeke,Northland,Maori,12+,656,456,427,405,219,168,42,70%,65%,54%,25%
102000,Omahuta Forest-Horeke,Northland,Maori,5-11,124,14,9,NA,NA,NA,NA,11%,7%,NA,NA
102100,Hokianga South,Northland,Maori,12+,726,541,513,478,295,196,73,75%,71%,62%,37%
102100,Hokianga South,Northland,Maori,5-11,104,28,14,NA,NA,NA,NA,27%,13%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Maori,12+,268,214,205,183,94,60,12,80%,76%,51%,20%
102200,Lake Manuwai-Kapiro,Northland,Maori,5-11,65,19,Masked,NA,NA,NA,NA,29%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,Pacific Peoples,12+,59,54,51,50,32,6,Masked,92%,86%,64%,50%
102300,Okaihau,Northland,Maori,12+,331,270,257,232,111,70,22,82%,78%,48%,31%
102300,Okaihau,Northland,Maori,5-11,62,13,Masked,NA,NA,NA,NA,21%,6%,NA,NA
102400,Rangitane-Purerua,Northland,Maori,12+,368,310,293,265,151,109,34,84%,80%,57%,31%
102400,Rangitane-Purerua,Northland,Maori,5-11,60,11,Masked,NA,NA,NA,NA,18%,8%,NA,NA
102500,Waipapa,Northland,Maori,12+,142,117,110,102,52,29,16,82%,77%,51%,55%
102600,Puketotara,Northland,Maori,12+,242,199,193,170,97,54,16,82%,80%,57%,30%
102600,Puketotara,Northland,Maori,5-11,53,23,Masked,NA,NA,NA,NA,43%,6%,NA,NA
102600,Puketotara,Northland,Pacific Peoples,12+,41,Masked,Masked,39,19,10,NA,>95%,>95%,49%,0%
102700,Waima Forest,Northland,Maori,12+,802,597,572,535,271,181,36,74%,71%,51%,20%
102700,Waima Forest,Northland,Maori,5-11,130,21,7,NA,NA,NA,NA,16%,5%,NA,NA
102800,Riverview,Northland,Maori,12+,249,222,216,192,112,64,17,89%,87%,58%,27%
102800,Riverview,Northland,Maori,5-11,52,21,Masked,NA,NA,NA,NA,40%,8%,NA,NA
102900,Waipoua Forest,Northland,Maori,12+,651,506,487,467,299,212,76,78%,75%,64%,36%
102900,Waipoua Forest,Northland,Maori,5-11,99,14,Masked,NA,NA,NA,NA,14%,5%,NA,NA
103000,Kerikeri Central,Northland,Maori,12+,477,409,394,363,168,78,25,86%,83%,46%,32%
103000,Kerikeri Central,Northland,Maori,5-11,101,29,11,NA,NA,NA,NA,29%,11%,NA,NA
103000,Kerikeri Central,Northland,Pacific Peoples,12+,99,Masked,Masked,105,30,11,Masked,>95%,>95%,29%,36%
103100,Kerikeri South,Northland,Maori,12+,256,204,194,182,109,65,25,80%,76%,60%,38%
103100,Kerikeri South,Northland,Maori,5-11,51,20,Masked,NA,NA,NA,NA,39%,10%,NA,NA
103200,Ohaeawai-Waimate North,Northland,Maori,12+,416,350,333,311,181,119,18,84%,80%,58%,15%
103200,Ohaeawai-Waimate North,Northland,Maori,5-11,74,12,7,NA,NA,NA,NA,16%,9%,NA,NA
103300,Puketona-Waitangi,Northland,Maori,12+,286,244,239,225,138,85,21,85%,84%,61%,25%
103300,Puketona-Waitangi,Northland,Maori,5-11,44,23,Masked,NA,NA,NA,NA,52%,7%,NA,NA
103400,Ngapuhi,Northland,Maori,12+,"1,000",782,742,691,341,228,49,78%,74%,49%,21%
103400,Ngapuhi,Northland,Maori,5-11,167,34,8,NA,NA,NA,NA,20%,<5%,NA,NA
103500,Kaikohe,Northland,Maori,12+,"2,809","2,189","2,070","1,910",932,555,145,78%,74%,49%,26%
103500,Kaikohe,Northland,Maori,5-11,613,149,53,NA,NA,NA,NA,24%,9%,NA,NA
103500,Kaikohe,Northland,Pacific Peoples,12+,111,101,99,95,41,24,7,91%,89%,43%,29%
103600,Pakaraka,Northland,Maori,12+,152,132,127,118,62,34,10,87%,84%,53%,29%
103700,Haruru,Northland,Maori,12+,227,195,192,178,94,48,14,86%,85%,53%,29%
103700,Haruru,Northland,Maori,5-11,59,27,6,NA,NA,NA,NA,46%,10%,NA,NA
103800,Russell,Northland,Maori,12+,137,124,123,115,82,58,22,91%,90%,71%,38%
103900,Paihia,Northland,Maori,12+,512,417,402,380,185,116,34,81%,79%,49%,29%
103900,Paihia,Northland,Maori,5-11,73,15,Masked,NA,NA,NA,NA,21%,7%,NA,NA
104000,Mataraua Forest,Northland,Maori,12+,345,256,238,216,119,83,25,74%,69%,55%,30%
104000,Mataraua Forest,Northland,Maori,5-11,53,10,Masked,NA,NA,NA,NA,19%,9%,NA,NA
104100,Matawaia-Taumarere,Northland,Maori,12+,856,655,632,574,287,178,38,77%,74%,50%,21%
104100,Matawaia-Taumarere,Northland,Maori,5-11,163,42,7,NA,NA,NA,NA,26%,<5%,NA,NA
104200,Russell Peninsula,Northland,Maori,12+,83,63,63,59,43,25,10,76%,76%,73%,40%
104300,Opua (Far North District),Northland,Maori,12+,178,132,126,118,65,49,11,74%,71%,55%,22%
104400,Russell Forest-Rawhiti,Northland,Maori,12+,416,355,340,320,197,149,48,85%,82%,62%,32%
104400,Russell Forest-Rawhiti,Northland,Maori,5-11,66,10,Masked,NA,NA,NA,NA,15%,<5%,NA,NA
104500,Moerewa,Northland,Maori,12+,"1,210",981,938,860,439,253,75,81%,78%,51%,30%
104500,Moerewa,Northland,Maori,5-11,229,32,8,NA,NA,NA,NA,14%,<5%,NA,NA
104600,Kawakawa,Northland,Maori,12+,832,710,672,618,305,173,43,85%,81%,49%,25%
104600,Kawakawa,Northland,Maori,5-11,150,36,10,NA,NA,NA,NA,24%,7%,NA,NA
104700,Maromaku,Northland,Maori,12+,269,202,191,174,91,47,9,75%,71%,52%,19%
104700,Maromaku,Northland,Maori,5-11,75,22,Masked,NA,NA,NA,NA,29%,5%,NA,NA
104800,Mangakahia-Hukerenui,Northland,Maori,12+,629,531,510,461,238,144,45,84%,81%,52%,31%
104800,Mangakahia-Hukerenui,Northland,Maori,5-11,130,28,Masked,NA,NA,NA,NA,22%,<5%,NA,NA
104900,Whangaruru,Northland,Maori,12+,709,575,561,518,284,184,33,81%,79%,55%,18%
104900,Whangaruru,Northland,Maori,5-11,138,42,7,NA,NA,NA,NA,30%,5%,NA,NA
105100,Matarau,Northland,Maori,12+,401,330,322,285,154,78,23,82%,80%,54%,29%
105100,Matarau,Northland,Maori,5-11,88,27,11,NA,NA,NA,NA,31%,12%,NA,NA
105200,Hikurangi,Northland,Maori,12+,499,415,395,354,175,84,17,83%,79%,49%,20%
105200,Hikurangi,Northland,Maori,5-11,132,44,18,NA,NA,NA,NA,33%,14%,NA,NA
105300,Kauri,Northland,Maori,12+,247,210,205,189,116,64,14,85%,83%,61%,22%
105300,Kauri,Northland,Maori,5-11,58,16,Masked,NA,NA,NA,NA,28%,9%,NA,NA
105400,Maungatapere,Northland,Maori,12+,459,396,381,350,213,100,29,86%,83%,61%,29%
105400,Maungatapere,Northland,Maori,5-11,102,35,15,NA,NA,NA,NA,34%,15%,NA,NA
105500,Kamo West,Northland,Maori,12+,427,372,367,322,185,104,36,87%,86%,57%,35%
105500,Kamo West,Northland,Maori,5-11,91,42,17,NA,NA,NA,NA,46%,19%,NA,NA
105600,Matapouri-Tutukaka,Northland,Maori,12+,237,199,192,175,102,67,12,84%,81%,58%,18%
105700,Kiripaka,Northland,Maori,12+,200,164,157,146,74,52,17,82%,78%,51%,33%
105800,Kamo East,Northland,Maori,12+,"1,002",852,815,742,333,133,31,85%,81%,45%,23%
105800,Kamo East,Northland,Maori,5-11,240,70,18,NA,NA,NA,NA,29%,8%,NA,NA
105800,Kamo East,Northland,Pacific Peoples,12+,99,82,81,75,42,14,Masked,83%,82%,56%,14%
105900,Granfield Reserve,Northland,Maori,12+,484,424,406,378,200,107,30,88%,84%,53%,28%
105900,Granfield Reserve,Northland,Maori,5-11,87,28,9,NA,NA,NA,NA,32%,10%,NA,NA
106000,Kamo Central,Northland,Maori,12+,436,382,369,339,178,96,30,88%,85%,53%,31%
106000,Kamo Central,Northland,Maori,5-11,97,38,15,NA,NA,NA,NA,39%,15%,NA,NA
106100,Whau Valley,Northland,Maori,12+,615,529,514,475,260,119,33,86%,84%,55%,28%
106100,Whau Valley,Northland,Maori,5-11,126,41,12,NA,NA,NA,NA,33%,10%,NA,NA
106100,Whau Valley,Northland,Pacific Peoples,12+,48,43,42,39,25,11,Masked,90%,88%,64%,27%
106200,Tikipunga North,Northland,Maori,12+,"1,040",855,820,743,380,197,57,82%,79%,51%,29%
106200,Tikipunga North,Northland,Maori,5-11,256,75,17,NA,NA,NA,NA,29%,7%,NA,NA
106200,Tikipunga North,Northland,Pacific Peoples,12+,83,71,70,67,38,14,Masked,86%,84%,57%,29%
106300,Pukenui,Northland,Maori,12+,185,161,158,138,91,53,18,87%,85%,66%,34%
106300,Pukenui,Northland,Maori,5-11,58,28,7,NA,NA,NA,NA,48%,12%,NA,NA
106400,Otangarei,Northland,Maori,12+,"1,326","1,051",967,898,400,211,48,79%,73%,45%,23%
106400,Otangarei,Northland,Maori,5-11,292,46,10,NA,NA,NA,NA,16%,<5%,NA,NA
106400,Otangarei,Northland,Pacific Peoples,12+,52,43,41,38,19,13,Masked,83%,79%,50%,23%
106500,Tikipunga South,Northland,Maori,12+,"1,270","1,090","1,048",947,491,265,73,86%,83%,52%,28%
106500,Tikipunga South,Northland,Maori,5-11,286,99,21,NA,NA,NA,NA,35%,7%,NA,NA
106500,Tikipunga South,Northland,Pacific Peoples,12+,91,Masked,84,82,40,18,6,>95%,92%,49%,33%
106600,Kensington (Whangarei District),Northland,Maori,12+,764,630,610,573,318,168,57,82%,80%,55%,34%
106600,Kensington (Whangarei District),Northland,Maori,5-11,115,22,10,NA,NA,NA,NA,19%,9%,NA,NA
106600,Kensington (Whangarei District),Northland,Pacific Peoples,12+,67,Masked,63,59,36,12,Masked,>95%,94%,61%,25%
106700,Abbey Caves-Glenbervie,Northland,Maori,12+,145,122,116,110,61,30,8,84%,80%,55%,27%
106800,Mairtown,Northland,Maori,12+,542,461,453,421,263,140,35,85%,84%,62%,25%
106800,Mairtown,Northland,Maori,5-11,95,38,12,NA,NA,NA,NA,40%,13%,NA,NA
106800,Mairtown,Northland,Pacific Peoples,12+,54,48,47,44,27,9,Masked,89%,87%,61%,33%
106900,Maunu-Horahora,Northland,Maori,12+,549,474,462,421,241,124,36,86%,84%,57%,29%
106900,Maunu-Horahora,Northland,Maori,5-11,98,43,16,NA,NA,NA,NA,44%,16%,NA,NA
106900,Maunu-Horahora,Northland,Pacific Peoples,12+,43,40,39,37,29,11,Masked,93%,91%,78%,27%
107000,Woodhill-Vinetown,Northland,Maori,12+,728,589,563,523,300,150,55,81%,77%,57%,37%
107000,Woodhill-Vinetown,Northland,Maori,5-11,106,30,10,NA,NA,NA,NA,28%,9%,NA,NA
107000,Woodhill-Vinetown,Northland,Pacific Peoples,12+,79,75,74,69,37,8,Masked,95%,94%,54%,38%
107100,Whangarei Central,Northland,Maori,12+,270,235,227,215,120,66,16,87%,84%,56%,24%
107200,Riverside,Northland,Maori,12+,426,360,352,335,176,95,23,85%,83%,53%,24%
107200,Riverside,Northland,Maori,5-11,84,31,6,NA,NA,NA,NA,37%,7%,NA,NA
107200,Riverside,Northland,Pacific Peoples,12+,45,40,40,36,20,5,Masked,89%,89%,56%,20%
107300,Raumanga,Northland,Maori,12+,"1,491","1,224","1,148","1,041",455,213,55,82%,77%,44%,26%
107300,Raumanga,Northland,Maori,5-11,347,94,23,NA,NA,NA,NA,27%,7%,NA,NA
107300,Raumanga,Northland,Pacific Peoples,12+,112,101,95,82,43,16,8,90%,85%,52%,50%
107400,Tarewa,Northland,Maori,12+,936,749,716,653,326,158,32,80%,76%,50%,20%
107400,Tarewa,Northland,Maori,5-11,219,61,20,NA,NA,NA,NA,28%,9%,NA,NA
107400,Tarewa,Northland,Pacific Peoples,12+,44,41,40,34,16,8,Masked,93%,91%,47%,12%
107500,Morningside (Whangarei District),Northland,Maori,12+,789,672,642,596,307,149,49,85%,81%,52%,33%
107500,Morningside (Whangarei District),Northland,Maori,5-11,131,47,18,NA,NA,NA,NA,36%,14%,NA,NA
107500,Morningside (Whangarei District),Northland,Pacific Peoples,12+,49,45,44,42,21,8,Masked,92%,90%,50%,25%
107600,Ngunguru,Northland,Maori,12+,164,137,136,125,75,45,12,84%,83%,60%,27%
107600,Ngunguru,Northland,Maori,5-11,44,15,Masked,NA,NA,NA,NA,34%,11%,NA,NA
107700,Otaika-Portland,Northland,Maori,12+,304,246,234,216,130,81,16,81%,77%,60%,20%
107700,Otaika-Portland,Northland,Maori,5-11,57,18,10,NA,NA,NA,NA,32%,18%,NA,NA
107800,Oakleigh-Mangapai,Northland,Maori,12+,267,222,220,196,103,59,18,83%,82%,53%,31%
107800,Oakleigh-Mangapai,Northland,Maori,5-11,53,12,7,NA,NA,NA,NA,23%,13%,NA,NA
108000,Pataua,Northland,Maori,12+,206,159,151,138,66,41,13,77%,73%,48%,32%
108000,Pataua,Northland,Maori,5-11,44,8,Masked,NA,NA,NA,NA,18%,9%,NA,NA
108100,Onerahi Park,Northland,Maori,12+,256,225,221,207,127,64,18,88%,86%,61%,28%
108100,Onerahi Park,Northland,Maori,5-11,47,19,8,NA,NA,NA,NA,40%,17%,NA,NA
108200,Sherwood Rise,Northland,Maori,12+,664,567,545,496,257,134,37,85%,82%,52%,28%
108200,Sherwood Rise,Northland,Maori,5-11,153,39,14,NA,NA,NA,NA,25%,9%,NA,NA
108200,Sherwood Rise,Northland,Pacific Peoples,12+,42,39,38,35,16,7,Masked,93%,90%,46%,14%
108300,Onerahi,Northland,Maori,12+,608,494,471,423,211,93,25,81%,77%,50%,27%
108300,Onerahi,Northland,Maori,5-11,150,38,17,NA,NA,NA,NA,25%,11%,NA,NA
108300,Onerahi,Northland,Pacific Peoples,12+,49,40,40,38,17,7,Masked,82%,82%,45%,43%
108500,Parua Bay,Northland,Maori,12+,290,261,259,238,153,87,21,90%,89%,64%,24%
108500,Parua Bay,Northland,Maori,5-11,56,27,7,NA,NA,NA,NA,48%,12%,NA,NA
108600,Bream Bay,Northland,Maori,12+,360,301,291,261,141,92,22,84%,81%,54%,24%
108600,Bream Bay,Northland,Maori,5-11,72,18,8,NA,NA,NA,NA,25%,11%,NA,NA
108700,Marsden Bay,Northland,Maori,12+,335,294,288,261,151,78,33,88%,86%,58%,42%
108700,Marsden Bay,Northland,Maori,5-11,82,22,10,NA,NA,NA,NA,27%,12%,NA,NA
108800,Ruakaka,Northland,Maori,12+,640,559,539,494,257,142,47,87%,84%,52%,33%
108800,Ruakaka,Northland,Maori,5-11,143,44,9,NA,NA,NA,NA,31%,6%,NA,NA
108800,Ruakaka,Northland,Pacific Peoples,12+,49,44,44,40,29,12,Masked,90%,90%,72%,33%
108900,Bream Head,Northland,Maori,12+,91,80,80,76,56,36,22,88%,88%,74%,61%
109000,Waipu,Northland,Maori,12+,318,256,250,230,132,91,31,81%,79%,57%,34%
109000,Waipu,Northland,Maori,5-11,54,13,6,NA,NA,NA,NA,24%,11%,NA,NA
109100,Kaipara Coastal,Northland,Maori,12+,908,671,635,595,298,187,38,74%,70%,50%,20%
109100,Kaipara Coastal,Northland,Maori,5-11,173,41,12,NA,NA,NA,NA,24%,7%,NA,NA
109100,Kaipara Coastal,Northland,Pacific Peoples,12+,65,51,50,46,15,10,6,78%,77%,33%,60%
109200,Maungaru,Northland,Maori,12+,269,228,221,203,101,56,14,85%,82%,50%,25%
109200,Maungaru,Northland,Maori,5-11,59,19,Masked,NA,NA,NA,NA,32%,7%,NA,NA
109300,Dargaville,Northland,Maori,12+,"1,374","1,090","1,019",953,424,255,68,79%,74%,44%,27%
109300,Dargaville,Northland,Maori,5-11,275,48,21,NA,NA,NA,NA,17%,8%,NA,NA
109300,Dargaville,Northland,Pacific Peoples,12+,219,195,189,176,75,29,6,89%,86%,43%,21%
109300,Dargaville,Northland,Pacific Peoples,5-11,46,11,Masked,NA,NA,NA,NA,24%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,Maori,12+,491,385,371,345,195,140,33,78%,76%,57%,24%
109400,Ruawai-Matakohe,Northland,Maori,5-11,110,24,9,NA,NA,NA,NA,22%,8%,NA,NA
109500,Otamatea (Kaipara District),Northland,Maori,12+,185,140,135,131,73,46,9,76%,73%,56%,20%
109500,Otamatea (Kaipara District),Northland,Maori,5-11,46,9,Masked,NA,NA,NA,NA,20%,<5%,NA,NA
109600,Maungaturoto,Northland,Maori,12+,192,162,155,142,70,43,8,84%,81%,49%,19%
109600,Maungaturoto,Northland,Maori,5-11,53,18,Masked,NA,NA,NA,NA,34%,6%,NA,NA
109700,Kaiwaka,Northland,Maori,12+,445,328,314,287,137,92,24,74%,71%,48%,26%
109700,Kaiwaka,Northland,Maori,5-11,88,22,Masked,NA,NA,NA,NA,25%,<5%,NA,NA
109800,Mangawhai Rural,Northland,Maori,12+,196,143,140,129,70,45,11,73%,71%,54%,24%
109800,Mangawhai Rural,Northland,Maori,5-11,59,11,7,NA,NA,NA,NA,19%,12%,NA,NA
109800,Mangawhai Rural,Northland,Pacific Peoples,12+,44,35,35,33,18,14,Masked,80%,80%,55%,21%
109900,Mangawhai Heads,Northland,Maori,12+,166,139,134,122,72,38,10,84%,81%,59%,26%
109900,Mangawhai Heads,Northland,Maori,5-11,48,16,6,NA,NA,NA,NA,33%,12%,NA,NA
110100,Mangawhai,Northland,Maori,12+,83,66,65,54,33,22,Masked,80%,78%,61%,23%
110200,Okahukura Peninsula,Waitemata,Maori,12+,187,152,148,124,49,32,9,81%,79%,40%,28%
110200,Okahukura Peninsula,Waitemata,Maori,5-11,48,10,Masked,NA,NA,NA,NA,21%,10%,NA,NA
110400,Cape Rodney,Waitemata,Maori,12+,384,321,318,289,160,97,37,84%,83%,55%,38%
110400,Cape Rodney,Waitemata,Maori,5-11,68,29,20,NA,NA,NA,NA,43%,29%,NA,NA
110400,Cape Rodney,Waitemata,Pacific Peoples,12+,55,45,42,39,22,14,Masked,82%,76%,56%,21%
110500,Wellsford,Waitemata,Maori,12+,296,224,215,201,87,39,10,76%,73%,43%,26%
110500,Wellsford,Waitemata,Maori,5-11,64,13,7,NA,NA,NA,NA,20%,11%,NA,NA
110500,Wellsford,Waitemata,Pacific Peoples,12+,80,68,67,67,26,8,Masked,85%,84%,39%,25%
110700,South Head,Waitemata,Maori,12+,396,336,327,304,152,94,27,85%,83%,50%,29%
110700,South Head,Waitemata,Maori,5-11,85,23,Masked,NA,NA,NA,NA,27%,<5%,NA,NA
110700,South Head,Waitemata,Pacific Peoples,12+,56,Masked,46,44,25,10,Masked,>95%,82%,57%,10%
110800,Kaipara Hills,Waitemata,Maori,12+,271,224,216,192,95,55,10,83%,80%,49%,18%
110800,Kaipara Hills,Waitemata,Maori,5-11,55,14,Masked,NA,NA,NA,NA,25%,9%,NA,NA
110900,Dome Valley-Matakana,Waitemata,Maori,12+,87,66,63,57,30,22,6,76%,72%,53%,27%
111100,Warkworth West,Waitemata,Maori,12+,144,127,124,116,57,28,6,88%,86%,49%,21%
111100,Warkworth West,Waitemata,Pacific Peoples,12+,103,Masked,97,88,58,14,Masked,>95%,94%,66%,36%
111200,Puhoi Valley,Waitemata,Maori,12+,207,176,170,154,72,40,14,85%,82%,47%,35%
111200,Puhoi Valley,Waitemata,Pacific Peoples,12+,79,74,74,68,49,9,Masked,94%,94%,72%,33%
111300,Warkworth East,Waitemata,Maori,12+,201,179,175,160,77,41,14,89%,87%,48%,34%
111300,Warkworth East,Waitemata,Maori,5-11,44,11,7,NA,NA,NA,NA,25%,16%,NA,NA
111300,Warkworth East,Waitemata,Pacific Peoples,12+,194,Masked,Masked,165,104,26,Masked,>95%,>95%,63%,8%
111300,Warkworth East,Waitemata,Pacific Peoples,5-11,49,22,10,NA,NA,NA,NA,45%,20%,NA,NA
111500,Tawharanui Peninsula,Waitemata,Maori,12+,78,70,69,63,45,25,17,90%,88%,71%,68%
111500,Tawharanui Peninsula,Waitemata,Pacific Peoples,12+,68,63,62,61,50,10,Masked,93%,91%,82%,20%
111600,Te Kuru,Waitemata,Maori,12+,152,138,135,125,61,31,14,91%,89%,49%,45%
111700,Snells Beach,Waitemata,Maori,12+,237,218,217,192,113,69,29,92%,92%,59%,42%
111700,Snells Beach,Waitemata,Maori,5-11,44,21,9,NA,NA,NA,NA,48%,20%,NA,NA
111700,Snells Beach,Waitemata,Pacific Peoples,12+,117,Masked,Masked,105,62,14,Masked,>95%,>95%,59%,29%
111800,Barrier Islands,Auckland,Maori,12+,184,161,157,147,97,57,29,88%,85%,66%,51%
111900,Algies Bay-Scotts Landing,Waitemata,Maori,12+,51,44,43,36,21,17,8,86%,84%,58%,47%
112100,Wainui-Waiwera,Waitemata,Maori,12+,110,95,93,89,53,29,10,86%,85%,60%,34%
112200,Parakai,Waitemata,Maori,12+,205,182,175,148,66,33,12,89%,85%,45%,36%
112300,Helensville Rural,Waitemata,Maori,12+,126,115,114,108,64,36,12,91%,90%,59%,33%
112400,Helensville,Waitemata,Maori,12+,412,339,327,300,165,97,30,82%,79%,55%,31%
112400,Helensville,Waitemata,Maori,5-11,89,31,9,NA,NA,NA,NA,35%,10%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,105,Masked,Masked,104,68,23,10,>95%,>95%,65%,43%
112500,Waitoki,Waitemata,Maori,12+,58,49,49,46,27,13,Masked,84%,84%,59%,31%
112600,Waikoukou Valley,Waitemata,Maori,12+,93,86,84,72,43,21,7,92%,90%,60%,33%
112700,Orewa North,Waitemata,Maori,12+,191,175,173,158,92,51,23,92%,91%,58%,45%
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,57,56,52,35,19,8,90%,89%,67%,42%
112800,Hatfields Beach,Waitemata,Maori,12+,116,97,97,86,52,21,Masked,84%,84%,60%,24%
112900,Orewa South,Waitemata,Maori,12+,134,119,116,106,60,38,20,89%,87%,57%,53%
112900,Orewa South,Waitemata,Pacific Peoples,12+,66,58,58,57,33,17,Masked,88%,88%,58%,29%
113000,Orewa Central,Waitemata,Maori,12+,160,148,146,138,90,57,26,92%,91%,65%,46%
113000,Orewa Central,Waitemata,Pacific Peoples,12+,64,57,57,55,36,18,9,89%,89%,65%,50%
113100,Millwater North,Waitemata,Maori,12+,86,74,73,58,40,14,Masked,86%,85%,69%,36%
113200,Waipatukahu,Waitemata,Maori,12+,159,142,139,130,81,55,13,89%,87%,62%,24%
113300,Millwater South,Waitemata,Maori,12+,138,125,120,103,64,23,9,91%,87%,62%,39%
113400,Dairy Flat North,Waitemata,Maori,12+,163,137,130,121,56,24,8,84%,80%,46%,33%
113400,Dairy Flat North,Waitemata,Pacific Peoples,12+,44,35,34,32,15,7,Masked,80%,77%,47%,43%
