DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Unknown,30-34,Female,711,696,675,411,48
Auckland,Unknown,30-34,Male,901,869,842,446,58
Auckland,Unknown,35-39,Female,445,435,424,247,50
Auckland,Unknown,35-39,Male,705,674,653,390,98
Auckland,Unknown,40-44,Female,290,285,279,156,50
Auckland,Unknown,40-44,Male,517,495,479,268,81
Auckland,Unknown,45-49,Female,238,233,227,119,42
Auckland,Unknown,45-49,Male,428,406,393,226,103
Auckland,Unknown,5-11,Female,217,94,NA,NA,14
Auckland,Unknown,5-11,Male,200,68,NA,NA,21
Auckland,Unknown,50-54,Female,185,180,173,88,40
Auckland,Unknown,50-54,Male,344,317,307,170,91
Auckland,Unknown,55-59,Female,186,181,178,99,40
Auckland,Unknown,55-59,Male,311,288,271,169,87
Auckland,Unknown,60-64,Female,167,162,157,98,39
Auckland,Unknown,60-64,Male,215,210,203,122,82
Auckland,Unknown,65-69,Female,116,113,110,73,43
Auckland,Unknown,65-69,Male,178,175,166,103,77
Auckland,Unknown,70-74,Female,64,63,62,39,44
Auckland,Unknown,70-74,Male,84,81,78,48,47
Auckland,Unknown,75-79,Female,35,31,30,19,26
Auckland,Unknown,75-79,Male,26,25,25,17,18
Auckland,Unknown,80-84,Female,14,13,13,10,22
Auckland,Unknown,80-84,Male,11,11,11,10,10
Auckland,Unknown,85-89,Female,7,7,7,5,12
Bay of Plenty,Asian,12-17,Female,615,602,65,<5,545
Bay of Plenty,Asian,12-17,Male,704,686,99,<5,601
Bay of Plenty,Asian,18-24,Female,601,600,593,332,477
Bay of Plenty,Asian,18-24,Male,1263,1247,"1,212",395,671
Bay of Plenty,Asian,25-29,Female,1021,1015,"1,003",532,948
Bay of Plenty,Asian,25-29,Male,1713,1689,"1,662",569,1083
Bay of Plenty,Asian,30-34,Female,1383,1374,"1,343",822,1117
Bay of Plenty,Asian,30-34,Male,1472,1449,"1,425",693,1026
Bay of Plenty,Asian,35-39,Female,1046,1038,"1,025",652,919
Bay of Plenty,Asian,35-39,Male,1027,1013,998,588,739
Bay of Plenty,Asian,40-44,Female,782,775,759,470,678
Bay of Plenty,Asian,40-44,Male,748,742,728,437,604
Bay of Plenty,Asian,45-49,Female,659,653,644,439,556
Bay of Plenty,Asian,45-49,Male,573,569,565,383,407
Bay of Plenty,Asian,5-11,Female,541,164,NA,NA,860
Bay of Plenty,Asian,5-11,Male,626,164,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,425,423,419,310,399
Bay of Plenty,Asian,50-54,Male,388,384,381,276,318
Bay of Plenty,Asian,55-59,Female,364,360,353,264,328
Bay of Plenty,Asian,55-59,Male,265,264,262,195,240
Bay of Plenty,Asian,60-64,Female,313,313,307,221,313
Bay of Plenty,Asian,60-64,Male,191,191,189,142,206
Bay of Plenty,Asian,65-69,Female,240,237,233,180,249
Bay of Plenty,Asian,65-69,Male,183,180,177,142,192
Bay of Plenty,Asian,70-74,Female,173,173,170,132,157
Bay of Plenty,Asian,70-74,Male,132,129,128,109,132
Bay of Plenty,Asian,75-79,Female,74,74,72,54,73
Bay of Plenty,Asian,75-79,Male,73,73,72,55,63
Bay of Plenty,Asian,80-84,Female,46,46,45,34,45
Bay of Plenty,Asian,80-84,Male,40,40,39,32,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,4993,4855,664,27,5558
Bay of Plenty,European or Other,12-17,Male,5352,5202,689,13,5808
Bay of Plenty,European or Other,18-24,Female,4626,4573,"4,436","2,189",5030
Bay of Plenty,European or Other,18-24,Male,5009,4913,"4,715","1,630",5353
Bay of Plenty,European or Other,25-29,Female,3967,3896,"3,791","1,793",4548
Bay of Plenty,European or Other,25-29,Male,3796,3704,"3,545","1,347",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,10,<5,8
Bay of Plenty,European or Other,30-34,Female,4879,4788,"4,660","2,554",5173
Bay of Plenty,European or Other,30-34,Male,4372,4273,"4,113","1,822",4364
Bay of Plenty,European or Other,35-39,Female,4658,4571,"4,462","2,646",4998
Bay of Plenty,European or Other,35-39,Male,4191,4100,"3,990","2,029",4396
Bay of Plenty,European or Other,40-44,Female,4380,4327,"4,231","2,744",4905
Bay of Plenty,European or Other,40-44,Male,4105,4020,"3,924","2,264",4551
Bay of Plenty,European or Other,45-49,Female,5058,5001,"4,913","3,424",6005
Bay of Plenty,European or Other,45-49,Male,4794,4739,"4,628","2,942",5473
Bay of Plenty,European or Other,5-11,Female,3175,1003,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3245,1000,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5691,5643,"5,556","4,209",6249
Bay of Plenty,European or Other,50-54,Male,5223,5170,"5,077","3,567",5645
Bay of Plenty,European or Other,55-59,Female,5864,5824,"5,749","4,647",6542
Bay of Plenty,European or Other,55-59,Male,5527,5485,"5,400","4,126",6142
Bay of Plenty,European or Other,60-64,Female,6167,6118,"6,059","5,141",6497
Bay of Plenty,European or Other,60-64,Male,5672,5641,"5,573","4,618",6024
Bay of Plenty,European or Other,65-69,Female,6051,6012,"5,953","5,339",6364
Bay of Plenty,European or Other,65-69,Male,5585,5555,"5,504","4,885",5918
Bay of Plenty,European or Other,70-74,Female,5824,5806,"5,749","5,298",6119
Bay of Plenty,European or Other,70-74,Male,5454,5437,"5,401","4,964",5809
Bay of Plenty,European or Other,75-79,Female,4657,4640,"4,598","4,276",4782
Bay of Plenty,European or Other,75-79,Male,4233,4222,"4,195","3,936",4228
Bay of Plenty,European or Other,80-84,Female,3519,3514,"3,496","3,281",3210
Bay of Plenty,European or Other,80-84,Male,2996,2989,"2,970","2,820",2866
Bay of Plenty,European or Other,85-89,Female,1878,1869,"1,847","1,738",1980
Bay of Plenty,European or Other,85-89,Male,1472,1469,"1,459","1,372",1477
Bay of Plenty,European or Other,90+,Female,1211,1207,"1,190","1,129",1302
Bay of Plenty,European or Other,90+,Male,723,721,713,672,724
Bay of Plenty,Maori,12-17,Female,3133,2916,313,<5,3622
Bay of Plenty,Maori,12-17,Male,3237,2990,326,6,3776
Bay of Plenty,Maori,18-24,Female,2888,2753,"2,433",684,3533
Bay of Plenty,Maori,18-24,Male,2937,2743,"2,369",550,3413
Bay of Plenty,Maori,25-29,Female,1913,1814,"1,618",525,2388
Bay of Plenty,Maori,25-29,Male,1790,1651,"1,441",331,2195
Bay of Plenty,Maori,30-34,Female,1749,1676,"1,512",573,2116
Bay of Plenty,Maori,30-34,Male,1639,1534,"1,348",430,1894
Bay of Plenty,Maori,35-39,Female,1607,1542,"1,429",630,1916
Bay of Plenty,Maori,35-39,Male,1412,1328,"1,189",427,1674
Bay of Plenty,Maori,40-44,Female,1628,1582,"1,481",754,1834
Bay of Plenty,Maori,40-44,Male,1405,1345,"1,239",556,1639
Bay of Plenty,Maori,45-49,Female,1632,1595,"1,543",897,1896
Bay of Plenty,Maori,45-49,Male,1437,1393,"1,308",703,1638
Bay of Plenty,Maori,5-11,Female,1225,291,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1332,302,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1609,1580,"1,519","1,000",1746
Bay of Plenty,Maori,50-54,Male,1412,1366,"1,307",800,1564
Bay of Plenty,Maori,55-59,Female,1611,1585,"1,537","1,115",1790
Bay of Plenty,Maori,55-59,Male,1332,1306,"1,257",903,1525
Bay of Plenty,Maori,60-64,Female,1433,1416,"1,378","1,108",1514
Bay of Plenty,Maori,60-64,Male,1204,1186,"1,164",950,1172
Bay of Plenty,Maori,65-69,Female,1132,1121,"1,105",928,1077
Bay of Plenty,Maori,65-69,Male,890,882,871,764,947
Bay of Plenty,Maori,70-74,Female,752,747,731,646,730
Bay of Plenty,Maori,70-74,Male,686,677,668,597,633
Bay of Plenty,Maori,75-79,Female,429,424,416,370,435
Bay of Plenty,Maori,75-79,Male,370,367,364,324,342
Bay of Plenty,Maori,80-84,Female,278,273,268,237,278
Bay of Plenty,Maori,80-84,Male,180,179,176,165,180
Bay of Plenty,Maori,85-89,Female,118,117,115,100,126
Bay of Plenty,Maori,85-89,Male,78,77,76,70,72
Bay of Plenty,Maori,90+,Female,48,47,46,42,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,231,220,35,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,276,265,35,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,266,262,247,87,254
Bay of Plenty,Pacific Peoples,18-24,Male,453,444,413,149,260
Bay of Plenty,Pacific Peoples,25-29,Female,210,206,188,92,173
Bay of Plenty,Pacific Peoples,25-29,Male,473,467,446,220,211
Bay of Plenty,Pacific Peoples,30-34,Female,197,193,181,89,188
Bay of Plenty,Pacific Peoples,30-34,Male,449,437,423,181,214
Bay of Plenty,Pacific Peoples,35-39,Female,158,154,152,77,147
Bay of Plenty,Pacific Peoples,35-39,Male,437,434,418,200,211
Bay of Plenty,Pacific Peoples,40-44,Female,161,157,150,92,169
Bay of Plenty,Pacific Peoples,40-44,Male,343,337,318,160,186
Bay of Plenty,Pacific Peoples,45-49,Female,149,147,145,85,134
Bay of Plenty,Pacific Peoples,45-49,Male,218,216,209,127,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,25,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,135,24,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,124,123,120,79,126
Bay of Plenty,Pacific Peoples,50-54,Male,181,179,172,103,136
Bay of Plenty,Pacific Peoples,55-59,Female,109,109,108,79,102
Bay of Plenty,Pacific Peoples,55-59,Male,88,88,86,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,65,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,77,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,50,50,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,59,58,55,49,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,44,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,31,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,9,9,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,21,18,18,5,5
Bay of Plenty,Unknown,18-24,Male,21,21,20,7,8
Bay of Plenty,Unknown,25-29,Female,45,45,45,12,9
Bay of Plenty,Unknown,25-29,Male,71,69,67,19,13
Bay of Plenty,Unknown,30-34,Female,33,33,32,16,8
Bay of Plenty,Unknown,30-34,Male,64,58,57,27,12
Bay of Plenty,Unknown,35-39,Female,29,27,26,18,7
Bay of Plenty,Unknown,35-39,Male,55,54,52,23,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,8,8
Bay of Plenty,Unknown,40-44,Male,56,55,55,32,18
Bay of Plenty,Unknown,45-49,Female,12,11,11,7,6
Bay of Plenty,Unknown,45-49,Male,42,40,38,25,21
Bay of Plenty,Unknown,50-54,Female,17,17,17,5,7
Bay of Plenty,Unknown,50-54,Male,34,34,34,23,19
Bay of Plenty,Unknown,55-59,Female,8,8,8,6,6
Bay of Plenty,Unknown,55-59,Male,53,53,50,27,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,33,32,30,20,15
Bay of Plenty,Unknown,65-69,Female,6,6,6,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,18,18,18,13,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,9,9,9,8,9
Canterbury,Asian,12-17,Female,2343,2315,296,12,2178
Canterbury,Asian,12-17,Male,2637,2608,349,16,2286
Canterbury,Asian,18-24,Female,2742,2733,"2,691","1,876",2347
Canterbury,Asian,18-24,Male,3514,3496,"3,438","1,915",2462
Canterbury,Asian,18-24,Unknown/Other,41,40,40,21,11
Canterbury,Asian,25-29,Female,3362,3348,"3,305","2,222",3186
Canterbury,Asian,25-29,Male,4046,4023,"3,969","2,149",3111
Canterbury,Asian,25-29,Unknown/Other,69,69,69,39,8
Canterbury,Asian,30-34,Female,4661,4632,"4,556","3,240",4229
Canterbury,Asian,30-34,Male,4460,4439,"4,406","2,777",3730
Canterbury,Asian,30-34,Unknown/Other,28,28,28,17,6
Canterbury,Asian,35-39,Female,4281,4257,"4,207","3,137",4047
Canterbury,Asian,35-39,Male,4211,4199,"4,157","2,971",3696
Canterbury,Asian,35-39,Unknown/Other,24,24,24,15,7
Canterbury,Asian,40-44,Female,3240,3226,"3,187","2,405",2851
Canterbury,Asian,40-44,Male,3226,3215,"3,195","2,357",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,6,6
Canterbury,Asian,45-49,Female,2304,2295,"2,271","1,808",2126
Canterbury,Asian,45-49,Male,2196,2185,"2,159","1,612",1857
Canterbury,Asian,5-11,Female,2865,1023,NA,NA,3601
Canterbury,Asian,5-11,Male,2784,1052,NA,NA,3595
Canterbury,Asian,50-54,Female,1791,1781,"1,759","1,411",1537
Canterbury,Asian,50-54,Male,1569,1564,"1,548","1,206",1309
Canterbury,Asian,55-59,Female,1267,1258,"1,246","1,024",1275
Canterbury,Asian,55-59,Male,1006,1001,991,821,972
Canterbury,Asian,60-64,Female,1204,1199,"1,183",982,1294
Canterbury,Asian,60-64,Male,838,835,825,698,852
Canterbury,Asian,65-69,Female,1057,1050,"1,035",847,996
Canterbury,Asian,65-69,Male,753,751,740,630,834
Canterbury,Asian,70-74,Female,557,553,546,469,516
Canterbury,Asian,70-74,Male,544,539,532,458,476
Canterbury,Asian,75-79,Female,265,263,259,213,287
Canterbury,Asian,75-79,Male,229,227,222,196,241
Canterbury,Asian,80-84,Female,182,181,178,158,184
Canterbury,Asian,80-84,Male,145,145,144,128,154
Canterbury,Asian,85-89,Female,97,97,92,85,79
Canterbury,Asian,85-89,Male,66,64,64,56,64
Canterbury,Asian,90+,Female,38,38,37,33,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13961,13741,"1,824",122,14303
Canterbury,European or Other,12-17,Male,14654,14392,"1,873",119,14863
Canterbury,European or Other,12-17,Unknown/Other,7,6,<5,<5,7
Canterbury,European or Other,18-24,Female,18123,18009,"17,659","11,632",18420
Canterbury,European or Other,18-24,Male,19050,18876,"18,377","9,768",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,18,11,13
Canterbury,European or Other,25-29,Female,12997,12880,"12,558","8,164",14413
Canterbury,European or Other,25-29,Male,13291,13086,"12,637","6,734",14024
Canterbury,European or Other,25-29,Unknown/Other,21,20,20,11,20
Canterbury,European or Other,30-34,Female,13776,13628,"13,276","8,902",14097
Canterbury,European or Other,30-34,Male,13949,13740,"13,237","7,491",13919
Canterbury,European or Other,30-34,Unknown/Other,22,22,22,16,7
Canterbury,European or Other,35-39,Female,12148,12056,"11,812","8,567",12782
Canterbury,European or Other,35-39,Male,12187,12016,"11,641","7,429",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12187,12083,"11,878","9,208",12889
Canterbury,European or Other,40-44,Male,11501,11360,"11,096","7,723",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13884,13784,"13,610","11,100",15519
Canterbury,European or Other,45-49,Male,13025,12914,"12,653","9,539",14433
Canterbury,European or Other,5-11,Female,9780,4486,NA,NA,15936
Canterbury,European or Other,5-11,Male,10277,4606,NA,NA,16684
Canterbury,European or Other,50-54,Female,15348,15270,"15,042","12,687",15684
Canterbury,European or Other,50-54,Male,14914,14810,"14,538","11,622",15302
Canterbury,European or Other,55-59,Female,15164,15078,"14,902","13,099",15922
Canterbury,European or Other,55-59,Male,14664,14582,"14,342","12,096",15603
Canterbury,European or Other,60-64,Female,14561,14495,"14,324","12,980",14458
Canterbury,European or Other,60-64,Male,14297,14230,"14,064","12,523",14215
Canterbury,European or Other,65-69,Female,12555,12513,"12,388","11,501",12622
Canterbury,European or Other,65-69,Male,12062,12022,"11,885","10,992",12116
Canterbury,European or Other,70-74,Female,11606,11571,"11,475","10,910",11648
Canterbury,European or Other,70-74,Male,10765,10737,"10,641","10,042",10748
Canterbury,European or Other,75-79,Female,8566,8548,"8,487","8,105",8212
Canterbury,European or Other,75-79,Male,7617,7604,"7,540","7,225",7310
Canterbury,European or Other,80-84,Female,6367,6350,"6,299","6,061",5990
Canterbury,European or Other,80-84,Male,5058,5050,"5,011","4,810",4678
Canterbury,European or Other,85-89,Female,3718,3709,"3,681","3,537",3860
Canterbury,European or Other,85-89,Male,2564,2559,"2,541","2,443",2644
Canterbury,European or Other,90+,Female,2593,2580,"2,553","2,470",2642
Canterbury,European or Other,90+,Male,1363,1356,"1,349","1,303",1332
Canterbury,Maori,12-17,Female,2684,2577,317,15,2695
Canterbury,Maori,12-17,Male,2777,2676,324,17,2831
Canterbury,Maori,18-24,Female,3021,2957,"2,764","1,355",3214
Canterbury,Maori,18-24,Male,3008,2929,"2,665","1,048",3147
Canterbury,Maori,25-29,Female,1895,1842,"1,716",873,2108
Canterbury,Maori,25-29,Male,1872,1808,"1,638",646,2139
Canterbury,Maori,30-34,Female,1759,1709,"1,587",838,1858
Canterbury,Maori,30-34,Male,1708,1660,"1,499",668,1768
Canterbury,Maori,35-39,Female,1315,1287,"1,204",709,1356
